step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
64000	-183.321046217163399	-190.176534168122771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632648960721589	3	9	11	12	11	10	13	16	16	18	19	22	19	20	24	22	24	23	23	22	26	28	30	32	0	1	2	3	2	2	3	7	7	8	6	11	6	10	9	13	11	11	13	11	12	11	22	22	1	2	1	1	1	1	1	2	2	2	4	1	3	1	3	2	2	2	2	1	2	4	1	2
64500	-164.284045703090527	-171.139533654049899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665968487889914	5	9	10	11	11	13	12	15	17	19	20	21	20	20	22	23	24	22	23	24	26	29	31	33	0	1	2	3	2	2	3	7	8	8	6	11	6	10	9	13	11	12	13	18	20	11	22	22	1	2	1	1	1	2	1	2	1	2	4	1	4	1	1	1	2	1	3	1	2	4	1	2
65000	-175.948735736867377	-182.804223687826749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623977286054796	5	9	11	10	11	13	12	15	16	18	20	21	19	20	23	22	24	23	22	24	25	28	30	33	0	1	4	2	2	5	4	7	8	8	6	13	6	10	9	13	11	12	13	11	18	11	22	22	1	1	1	1	1	1	1	2	1	1	2	1	4	1	3	1	2	2	2	2	1	4	1	2
65500	-171.394442334770645	-178.249930285730017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537139355380354	4	9	11	10	11	12	12	15	15	19	19	22	20	21	21	22	25	23	24	25	27	27	30	31	0	1	4	2	2	2	4	7	7	8	6	11	11	10	9	13	12	12	16	18	20	11	22	23	1	2	1	1	2	2	1	2	1	2	3	2	1	1	3	1	1	1	1	1	2	4	1	1
66000	-160.077582117767577	-166.933070068726948	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516202072666597	5	9	11	12	11	13	12	15	17	18	19	21	20	20	23	22	24	22	24	24	26	29	30	32	0	1	2	3	2	2	3	7	7	8	6	11	6	10	9	13	11	12	13	18	20	11	22	23	1	1	1	1	1	2	1	2	2	2	3	1	4	1	3	1	2	1	2	1	1	4	1	2
66500	-173.136363576073222	-179.991851527032594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546333821185748	5	8	10	12	10	12	12	15	17	17	18	20	19	19	23	22	24	22	24	25	26	27	30	32	0	1	2	3	2	2	3	7	7	8	6	11	11	10	9	13	11	12	16	18	20	11	22	22	1	1	1	1	1	2	1	1	2	1	3	1	1	1	4	1	3	1	2	1	1	3	1	2
67000	-175.159969452398457	-182.015457403357829	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594217432358853	4	8	10	9	10	12	12	15	15	18	19	20	20	20	22	22	23	24	24	22	26	28	30	32	0	1	4	2	2	2	3	7	7	8	6	11	11	10	9	13	11	20	16	12	20	11	22	22	1	1	1	1	1	2	1	2	2	2	4	1	1	1	2	1	2	2	1	1	2	5	1	1
67500	-172.978535803455571	-179.834023754414943	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609770284896740	4	8	11	10	11	13	12	16	16	18	19	21	20	20	23	23	24	23	24	24	26	29	31	33	0	1	4	2	2	2	4	7	7	7	6	11	11	10	9	13	11	12	16	18	18	11	22	23	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	3	1	1	1	2	5	1	1
68000	-175.654734861984878	-182.510222812944249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678749433583756	4	9	10	12	11	13	12	16	17	18	17	21	19	21	22	22	24	22	23	23	26	28	30	32	0	1	2	3	2	5	3	7	7	8	6	11	6	10	9	13	11	12	13	18	20	17	22	23	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	3	1	2	1	2	1	2	1
68500	-165.237074729927969	-172.092562680887340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608783099554989	5	8	10	12	10	12	12	14	16	18	19	21	20	20	23	21	22	23	23	24	27	27	30	32	0	1	2	3	2	5	3	7	7	8	6	11	11	10	9	13	11	12	16	18	20	11	22	23	1	1	1	1	1	1	1	1	2	2	3	1	1	1	4	1	2	1	1	1	1	3	1	1
69000	-176.280823705785565	-183.136311656744937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460039224813162	4	7	9	11	11	12	12	15	16	17	20	22	20	20	22	21	24	23	23	24	27	29	30	33	0	1	2	3	2	5	3	7	7	8	6	11	6	10	9	13	11	11	13	18	18	11	22	22	1	2	1	1	2	1	2	2	2	1	3	2	6	2	2	1	2	2	2	1	2	4	1	2
69500	-175.964683068745359	-182.820171019704730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511320981266690	2	8	10	12	11	12	12	14	15	18	16	20	20	21	23	22	24	21	23	24	26	29	30	33	0	1	2	2	2	2	3	7	3	8	6	11	6	10	9	13	12	12	13	18	20	11	22	23	1	3	2	2	2	3	1	1	2	2	2	2	5	1	3	1	2	1	1	2	1	6	1	2
70000	-181.476047711076035	-188.331535662035407	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571138568989449	4	8	10	12	12	12	12	14	15	19	19	22	21	20	22	22	23	23	24	25	27	30	31	32	0	1	2	3	2	2	3	7	8	8	6	13	6	8	9	13	11	11	13	18	18	11	22	22	1	1	1	1	2	2	1	2	1	2	4	1	3	2	3	1	1	2	2	2	2	5	1	1
70500	-172.870125675532677	-179.725613626492049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730207609356359	4	9	10	12	11	12	12	16	16	18	20	21	21	20	22	22	23	24	23	22	27	27	29	31	0	1	2	3	2	2	3	7	7	8	6	11	11	10	9	13	11	20	16	12	18	11	22	23	1	2	1	1	1	1	1	2	2	2	3	1	1	1	2	1	2	2	1	1	2	2	1	1
71000	-166.369160924282085	-173.224648875241456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512836825851203	4	10	9	11	11	13	12	15	17	19	18	21	20	21	23	22	25	23	24	24	27	29	30	32	0	3	1	3	2	5	3	7	8	7	6	11	11	10	9	13	12	12	16	12	12	17	22	22	1	1	2	1	1	1	2	2	1	4	3	2	1	1	3	1	2	1	1	2	3	2	1	2
71500	-164.703836695705547	-171.559324646664919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602471665651145	3	11	10	11	12	13	12	14	16	18	19	22	21	20	23	23	25	24	24	24	26	28	30	33	0	3	1	3	2	2	3	7	3	8	6	11	11	10	9	13	11	12	16	12	18	17	22	23	1	1	3	1	1	1	2	1	3	2	4	1	1	1	3	1	3	1	1	1	1	2	1	2
72000	-177.485622175991637	-184.341110126951008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732610721406692	4	11	9	12	11	13	12	14	17	19	19	21	21	21	24	22	24	21	24	24	26	29	30	32	0	3	1	3	3	2	3	7	7	7	6	11	11	10	9	13	11	11	16	18	20	17	22	23	1	1	2	2	1	1	2	1	2	3	2	1	1	1	5	1	3	1	1	2	2	3	1	1
72500	-168.180398955478381	-175.035886906437753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518393237935104	4	10	9	10	11	13	12	15	16	18	18	21	19	20	24	22	24	23	23	25	27	27	29	32	0	3	1	3	2	5	3	7	3	8	6	11	11	10	9	13	11	12	16	17	20	17	22	22	1	1	3	1	1	1	1	1	2	1	2	2	1	1	3	2	3	1	1	1	1	2	1	3
73000	-175.548009179678189	-182.403497130637561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458872549466182	4	11	7	11	11	12	13	15	16	18	19	20	20	20	22	22	23	22	23	25	26	29	31	32	0	3	1	3	3	5	3	7	7	8	6	11	11	10	9	13	11	12	16	18	20	11	22	22	1	2	3	2	1	1	2	1	2	1	3	1	1	1	2	1	2	1	1	2	1	5	1	2
73500	-168.817585109207670	-175.673073060167042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463740032634602	3	10	9	11	12	12	12	16	16	18	19	21	20	20	23	23	24	22	23	24	25	29	30	33	0	3	1	3	2	2	3	7	7	8	6	11	6	10	9	13	11	11	13	11	20	11	22	22	1	1	3	1	1	1	2	2	2	1	3	1	4	1	4	2	2	2	1	4	1	5	1	2
74000	-175.597376050931786	-182.452864001891157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674926295277411	4	10	9	11	11	12	13	16	16	19	19	22	18	21	22	21	24	23	24	25	26	28	31	32	0	3	1	3	2	2	3	7	3	8	13	11	6	10	9	13	12	12	13	18	18	17	22	22	1	1	3	1	1	1	2	1	3	1	1	2	3	1	3	1	1	1	3	2	1	2	1	2
74500	-182.462111402010038	-189.317599352969410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478941345569509	4	10	9	11	12	12	13	15	16	17	17	21	20	20	21	22	25	23	23	24	26	26	30	33	0	3	1	3	2	2	3	3	8	8	6	11	11	8	9	13	12	12	13	12	18	12	22	22	1	1	2	1	1	1	2	4	1	1	2	2	2	2	3	1	3	1	2	3	1	3	2	3
75000	-158.215641725701090	-165.071129676660462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530485351499146	4	9	8	11	11	12	12	15	16	17	19	21	20	19	20	22	23	23	23	24	26	29	30	32	0	3	1	3	2	2	3	7	7	8	6	11	11	8	9	13	11	12	16	18	20	11	22	22	1	1	2	1	1	2	2	2	2	1	4	1	1	2	2	1	2	1	1	1	1	3	1	1
75500	-173.053683704715326	-179.909171655674697	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674087954525990	4	10	9	11	11	13	13	14	17	17	19	21	20	19	22	22	24	23	23	24	26	28	30	31	0	3	1	3	2	5	3	7	7	7	6	11	11	10	9	13	11	11	16	18	20	17	22	22	1	1	2	1	1	2	2	1	3	3	2	1	1	1	2	1	2	1	1	1	1	3	1	2
76000	-176.650763009552435	-183.506250960511807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493071897064379	4	10	9	12	11	13	11	14	17	18	19	21	20	21	22	22	24	23	23	24	27	29	30	32	0	3	1	3	2	5	3	7	7	8	6	11	11	10	9	13	11	12	16	18	11	11	22	23	1	1	3	1	1	1	1	2	2	2	2	2	1	2	2	1	3	1	1	1	4	5	1	1
76500	-172.316824219529934	-179.172312170489306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674067715640476	4	10	9	11	11	12	13	15	16	17	19	22	20	21	23	22	24	24	24	25	26	29	30	32	0	3	1	3	2	4	3	7	7	7	6	11	6	10	9	13	12	12	13	18	18	11	22	22	1	1	2	1	1	1	2	1	1	2	2	2	4	2	4	1	1	1	1	1	1	3	1	1
77000	-188.904258958639218	-195.759746909598590	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700560011316089	5	10	9	11	12	13	11	14	16	18	20	21	19	20	22	23	24	23	22	24	26	26	31	32	0	3	1	3	2	2	3	7	3	8	13	11	6	8	9	13	12	12	13	18	18	11	22	23	1	1	2	1	2	1	1	1	4	2	1	1	3	2	2	2	1	1	2	1	2	4	2	1
77500	-173.787567316895689	-180.643055267855061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687339232280117	5	10	9	11	11	12	12	14	16	18	20	21	19	20	23	20	25	23	23	24	26	29	30	33	0	3	1	3	2	5	3	7	3	8	13	11	6	10	9	13	11	12	13	12	18	20	22	22	1	1	2	1	1	1	1	1	3	2	1	1	3	1	2	1	2	1	2	2	2	3	1	2
78000	-187.816295608148295	-194.671783559107666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777586062468418	5	10	9	11	11	13	11	16	17	18	20	21	18	21	22	22	24	23	24	24	25	29	30	32	0	3	1	3	2	5	3	7	7	8	13	11	6	10	9	13	11	12	13	18	18	17	22	23	1	1	1	1	1	1	1	3	3	1	1	1	1	1	2	2	2	1	3	1	1	3	1	1
78500	-167.800464902661417	-174.655952853620789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569875462387386	5	9	8	11	11	13	12	14	16	18	19	21	20	21	23	22	25	22	24	24	26	29	30	33	0	3	1	3	2	2	3	7	4	7	6	11	11	10	9	13	11	12	16	18	20	11	22	22	1	1	1	2	1	2	2	1	2	3	4	1	1	1	4	1	2	1	1	1	1	4	1	1
79000	-171.096836994535920	-177.952324945495292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666655050644014	4	10	8	10	11	12	12	15	17	19	19	21	21	21	21	22	23	23	23	24	25	27	30	32	0	3	1	3	2	5	3	7	7	8	6	11	11	10	9	13	11	11	16	18	20	11	22	23	1	1	1	1	1	1	2	1	3	2	3	1	1	1	2	1	2	2	1	1	1	4	1	1
79500	-179.867993168360073	-186.723481119319445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503894560180609	5	9	10	12	11	12	12	15	15	18	18	22	19	19	22	22	24	24	23	22	26	28	30	32	0	1	2	3	2	2	3	7	7	8	6	11	11	10	9	13	11	20	16	11	18	11	22	23	1	2	1	2	2	1	1	2	2	2	4	3	1	1	3	2	4	1	1	2	1	6	2	1
80000	-178.534916622586962	-185.390404573546334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646441011289198	4	9	10	12	10	12	13	15	17	19	19	20	20	21	23	21	24	23	23	23	25	28	29	32	0	1	2	3	2	2	4	7	7	8	6	11	11	10	9	13	18	11	16	12	12	11	22	23	1	3	1	1	1	2	1	1	2	2	3	1	1	1	3	1	1	3	2	2	2	3	1	2
80500	-180.478110530686251	-187.333598481645623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493330163024749	4	7	10	9	12	12	13	15	16	18	19	21	21	20	22	22	24	22	23	25	26	27	31	33	0	1	4	2	2	2	4	7	8	7	6	11	11	10	9	13	12	12	16	18	12	11	22	22	1	2	1	1	3	2	2	1	1	2	4	1	1	1	3	1	1	1	1	2	1	3	2	2
81000	-173.191961878449774	-180.047449829409146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557281540087389	4	8	10	9	12	12	13	15	16	17	19	20	21	20	22	22	25	22	23	25	27	29	31	32	0	1	4	2	2	2	3	7	7	8	6	11	11	10	9	13	11	12	13	18	20	11	22	23	1	2	1	1	2	2	1	1	1	1	5	1	1	1	3	1	2	2	1	1	1	5	1	1
81500	-164.528238099059138	-171.383726050018510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605439579252381	5	8	10	9	10	13	12	15	17	18	20	21	20	20	23	22	24	24	23	23	26	28	31	32	0	1	4	2	2	2	3	7	7	8	6	11	6	10	9	13	11	20	13	12	18	11	22	23	1	2	1	1	1	2	1	2	3	1	3	1	3	2	3	1	2	1	2	1	1	3	2	1
82000	-167.367679864818626	-174.223167815777998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596525682083741	4	9	10	12	11	13	11	15	17	18	18	20	20	20	20	22	24	23	23	25	26	29	31	31	0	1	2	3	2	2	2	7	8	8	6	11	11	10	9	13	12	12	13	18	18	17	22	22	1	3	1	1	1	2	1	2	1	2	2	1	2	1	1	1	2	1	2	2	2	2	1	1
82500	-168.560332239486826	-175.415820190446198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752322515947366	4	10	11	12	12	13	12	16	15	18	19	21	21	21	23	22	24	23	23	25	26	28	30	32	0	1	2	3	2	5	3	7	7	8	6	11	11	10	9	13	11	11	16	18	18	17	22	22	1	2	1	1	1	1	1	1	1	1	3	1	1	1	3	1	2	1	1	1	2	1	1	2
83000	-171.120157405271158	-177.975645356230530	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540404995542123	4	9	10	12	11	12	13	14	16	18	19	20	20	20	23	22	24	22	23	24	26	29	30	32	0	1	2	3	2	2	3	7	7	8	6	11	11	10	9	13	12	11	13	18	18	17	22	22	1	2	1	1	1	2	1	1	2	2	3	1	1	1	3	2	2	1	2	1	1	2	1	2
83500	-168.391264581540383	-175.246752532499755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639577550974129	3	9	10	12	11	13	12	14	16	17	19	21	21	20	23	22	25	22	24	24	24	30	31	32	0	1	2	3	2	5	3	7	7	8	6	11	11	10	9	13	11	11	16	18	18	17	22	22	1	2	1	1	1	1	1	1	2	2	2	1	1	1	3	1	4	2	1	1	1	2	1	1
84000	-170.285303038862423	-177.140790989821795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721665324574291	4	9	10	11	11	13	12	16	16	18	18	20	20	21	23	22	24	22	24	25	27	29	30	32	0	1	2	3	2	2	4	7	7	8	6	11	11	10	9	13	11	12	16	12	20	17	22	22	1	2	1	1	1	2	1	2	2	1	3	2	2	1	2	1	2	1	2	2	1	2	1	2
84500	-173.388677248756977	-180.244165199716349	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496197597318239	3	9	10	11	11	11	12	15	16	19	19	21	21	19	23	23	23	22	24	25	26	26	30	32	0	1	2	3	2	2	3	7	7	8	2	11	11	8	9	13	12	12	13	12	20	11	22	23	1	3	1	1	1	1	1	2	2	2	4	1	2	1	4	1	1	1	1	3	1	2	2	1
85000	-185.661684935011095	-192.517172885970467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473765384196063	4	9	10	12	12	12	11	15	16	19	19	21	17	20	23	22	24	22	23	24	27	29	30	33	0	1	2	3	2	2	2	7	7	8	6	11	6	8	9	13	12	12	13	18	20	11	22	22	1	3	1	1	2	1	2	2	2	2	3	1	2	3	3	4	2	1	3	2	1	5	1	2
85500	-166.209465874059418	-173.064953825018790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634825962578723	5	8	10	12	10	12	12	14	17	18	18	22	20	21	23	22	25	22	23	24	27	29	30	32	0	1	2	3	2	2	3	7	8	8	6	11	11	10	9	13	11	11	16	18	12	17	22	22	1	1	1	1	1	2	1	1	2	2	3	2	1	1	3	1	4	2	1	1	2	2	1	1
86000	-186.649897489459022	-193.505385440418394	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555646886165589	4	7	10	12	11	13	13	15	16	18	19	20	20	21	22	22	22	23	24	24	25	29	30	33	0	1	2	3	2	5	3	7	7	8	6	11	11	10	9	13	11	11	11	18	18	11	22	22	1	1	1	1	2	1	1	2	1	2	3	1	1	2	3	1	2	3	3	1	1	4	1	3
86500	-172.465719065080407	-179.321207016039779	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516868939132426	4	8	10	11	11	13	11	15	17	18	20	22	18	20	21	22	23	24	22	25	26	28	30	32	0	1	2	3	2	2	3	7	7	8	6	11	6	10	9	13	11	11	13	12	20	11	22	23	1	2	1	1	1	4	1	2	3	2	4	2	4	1	2	2	1	2	3	2	1	3	1	1
87000	-183.301023149681754	-190.156511100641126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556404223361360	5	8	10	11	11	12	12	15	16	17	18	22	20	20	23	22	24	24	23	23	26	28	31	33	0	1	2	3	2	2	3	7	7	8	2	11	11	10	9	13	12	12	11	11	18	11	22	22	1	1	1	1	2	2	1	2	2	2	6	2	1	2	4	1	1	2	2	3	1	5	2	2
87500	-170.464954840527525	-177.320442791486897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649240354785539	4	8	10	11	12	12	13	15	17	18	19	21	20	19	23	22	22	23	24	25	26	27	29	33	0	1	2	3	2	2	3	7	7	8	6	11	11	8	9	13	11	12	16	18	18	11	22	22	1	2	1	1	2	2	1	1	1	2	4	1	1	2	3	1	1	2	1	1	2	3	1	3
88000	-176.432403815703935	-183.287891766663307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549729152785423	5	7	10	11	10	13	13	15	16	17	19	21	20	21	24	22	25	23	23	24	26	28	31	33	0	1	2	3	2	5	4	7	3	8	6	11	11	10	9	13	11	12	16	18	20	11	22	22	1	1	2	1	2	2	1	1	2	2	2	1	1	2	3	2	2	1	1	1	1	4	1	3
88500	-171.880299884566114	-178.735787835525485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643087113584877	5	9	10	12	11	12	12	16	17	19	20	21	20	20	21	23	23	23	24	25	26	28	30	31	0	1	2	3	2	5	3	7	7	8	6	11	6	10	9	13	11	12	13	18	20	11	22	22	1	1	1	1	1	1	1	2	2	1	3	1	3	1	3	1	1	1	2	1	1	4	1	1
89000	-171.238014853094114	-178.093502804053486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441155351955911	4	9	11	10	11	13	12	14	16	18	19	22	20	20	23	23	24	22	24	25	26	29	31	33	0	1	4	2	2	2	4	7	7	8	6	11	2	10	9	13	11	11	13	18	20	11	22	22	1	2	1	1	1	2	1	1	2	2	3	1	5	1	4	2	2	2	3	2	1	4	1	2
89500	-174.671614911155416	-181.527102862114788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506237418901989	4	9	10	11	11	12	13	15	15	18	17	21	21	19	23	23	25	23	23	24	25	28	30	31	0	1	2	3	2	2	3	7	7	8	6	11	6	10	9	13	18	11	13	12	20	17	22	22	1	2	1	1	1	2	2	1	1	2	3	2	4	1	4	2	1	2	1	2	1	2	1	2
90000	-186.938358265776060	-193.793846216735432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531384945967828	4	11	9	11	12	13	12	15	15	19	18	22	20	18	21	22	25	24	23	24	26	27	29	32	0	3	1	3	2	5	3	7	7	14	6	13	2	8	9	13	11	12	13	12	20	11	22	23	1	1	2	1	1	1	1	2	1	1	3	1	5	1	3	1	3	2	1	2	1	5	1	1
90500	-175.675204893174509	-182.530692844133881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567606353672683	5	10	8	12	11	13	12	15	14	18	20	22	19	20	24	22	23	24	23	25	26	29	30	32	0	3	1	3	2	5	3	7	7	8	6	11	6	10	9	13	11	12	13	12	18	11	22	22	1	1	1	2	1	1	2	1	1	2	4	1	3	1	4	2	1	2	2	1	1	5	1	2
91000	-172.143902926652885	-178.999390877612257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803801974530049	5	10	9	11	12	13	13	14	17	18	19	21	20	20	21	21	24	24	22	23	26	27	29	32	0	3	1	3	2	2	3	7	7	7	6	11	6	10	9	13	11	20	13	12	20	11	22	22	1	1	2	1	1	2	2	1	4	2	3	1	3	1	2	1	2	1	1	1	2	3	1	2
91500	-169.552274088319592	-176.407762039278964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549369200516861	4	10	9	11	11	12	13	16	15	19	19	21	20	20	23	21	24	24	22	23	27	29	31	32	0	3	1	3	2	5	3	7	7	8	6	11	11	10	9	13	11	20	16	12	18	11	22	22	1	1	2	1	1	1	2	2	1	1	2	1	1	1	4	1	2	1	1	1	2	5	1	2
92000	-190.167354017172499	-197.022841968131871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474149319298377	5	11	9	10	12	13	13	15	15	18	17	20	20	20	24	23	24	22	24	25	27	29	31	32	0	3	1	3	2	2	3	7	3	7	6	11	11	10	9	13	11	12	13	18	18	11	22	22	1	1	2	1	1	1	2	1	4	2	2	2	2	2	3	1	3	1	3	2	2	6	2	2
92500	-186.811895759704470	-193.667383710663842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772796953712033	4	10	8	11	12	12	13	14	16	19	19	21	21	21	24	23	23	24	24	25	27	29	30	32	0	3	1	2	2	2	3	7	8	7	6	11	11	10	9	13	11	12	16	18	20	11	22	22	1	2	2	1	1	2	2	1	1	3	2	2	1	1	2	1	2	1	1	1	2	3	1	1
93000	-173.552042790939367	-180.407530741898739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601066158095641	4	10	9	11	11	11	11	15	16	19	19	22	21	21	24	22	23	23	24	24	25	29	31	32	0	3	1	2	2	2	3	7	3	8	6	11	11	8	9	13	11	12	16	18	18	11	22	22	1	1	3	1	1	1	2	3	3	2	3	1	1	2	3	1	2	1	1	1	1	4	1	2
93500	-182.732000683273071	-189.587488634232443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657521978313374	5	10	8	10	12	12	12	16	16	16	19	21	21	20	22	22	25	24	24	24	26	27	28	31	0	3	1	3	2	2	4	7	7	7	6	11	11	10	9	13	11	11	16	12	20	11	22	23	1	1	1	1	1	1	1	2	3	1	3	1	1	2	2	1	3	2	1	1	1	4	1	2
94000	-169.651539220309559	-176.507027171268930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748540205724971	5	10	9	10	11	13	13	15	17	18	18	21	20	21	21	22	24	24	23	22	26	27	29	31	0	3	1	3	2	5	4	7	7	8	6	11	11	10	9	13	11	20	16	12	18	17	22	22	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	3	1	1	1	1	2	1	2
94500	-167.318794161350525	-174.174282112309896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473224868494585	3	10	8	11	11	11	12	15	16	18	19	20	20	20	23	22	24	23	23	24	25	29	30	32	0	3	1	3	2	2	4	7	4	8	6	11	11	10	9	13	11	12	16	12	20	11	22	23	1	1	2	2	1	1	1	2	4	1	4	1	1	1	3	1	2	2	1	2	1	4	1	1
95000	-167.369642902088373	-174.225130853047744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495530583653078	5	10	9	11	11	13	12	15	15	17	19	22	20	19	24	21	25	23	23	25	26	29	31	32	0	3	1	3	2	2	3	7	7	8	6	11	11	10	9	13	11	12	13	18	18	11	22	22	1	1	2	1	1	2	2	2	2	1	4	2	1	1	4	1	3	1	3	1	2	4	1	2
95500	-159.415569430080751	-166.271057381040123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658179761036796	4	11	10	11	12	12	12	15	17	18	19	21	20	20	24	22	25	23	24	24	27	29	30	31	0	3	1	3	2	3	3	7	3	8	6	11	11	10	9	13	11	12	16	18	20	11	22	22	1	1	3	1	1	1	1	2	3	2	4	1	1	1	4	1	2	1	1	1	2	4	1	1
96000	-175.202522948422569	-182.058010899381941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534660539742776	5	10	9	12	11	12	12	14	17	18	19	21	21	20	22	22	23	23	23	25	26	27	29	32	0	3	1	3	2	2	3	7	7	8	6	11	11	10	9	13	11	11	16	18	20	11	22	22	1	1	2	1	1	1	1	2	3	2	3	1	1	1	3	1	2	1	1	2	1	4	1	4
