step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
23500	-1218.080103749847922	-1216.472169348238594	-1.607934401609261	0.000335055282899	0.000079285037072	0.236632702477214	0.367063071006264	-1	3	6	8	3	9	21	7	7	11	12	16	6	19	16	14	16	6	14	18	18	18	23	15	12	21	17	21	19	20	29	29	28	15	24	18	17	25	25	30	28	24	24	23	33	24	28	31	28	27	33	32	30	28	22	31	32	27	28	33	37	33	36	38	44	45	49	49	50	47	53	54	62	58	59	50	71	67	65	74	74	67	81	85	85	77	81	72	80	93	87	90	89	86	95	90	87	91	81	92	102	96	97	99	0	1	5	2	1	2	13	1	0	13	5	6	1	5	13	9	4	1	5	19	19	24	2	5	18	24	4	24	0	27	30	44	38	9	15	8	24	19	19	4	19	10	2	11	0	24	0	37	46	18	48	3	10	44	12	14	28	10	42	13	14	12	3	30	46	31	54	46	27	56	76	0	15	62	44	61	78	64	11	74	61	57	88	64	54	88	81	43	66	57	53	87	88	87	31	74	88	87	71	97	52	67	94	87	1	1	1	1	1	1	2	1	1	1	1	2	2	3	3	2	1	1	2	1	1	1	5	2	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	3	2	2	3	2	1	1	1	2	1	4	1	3	4	1	2	3	2	1	1	4	3	3	4	2	3	2	4	5	5	2	1	1	6	2	4	2	2	4	6	3	7	6	2	9	5	1	1	8	5	7	8	2	3	2	10	5	2	2	4	1	9	7	3	3
24000	-1151.751983212792766	-1150.174584729482604	-1.577398483310182	0.000303386532638	0.000075932695421	0.250283671991325	0.332075898934449	-2	2	9	4	6	6	14	5	6	16	16	21	8	17	17	15	15	14	18	13	10	12	21	15	15	17	14	23	20	19	29	20	27	18	23	15	26	22	27	27	31	29	23	27	28	24	27	32	33	27	30	25	33	24	35	30	33	34	31	35	38	40	32	42	40	45	53	47	51	52	50	44	60	59	62	63	70	68	63	74	75	75	75	83	80	80	83	71	85	93	74	91	88	83	94	87	89	91	91	93	106	95	98	99	0	1	2	1	4	2	13	2	0	1	13	22	4	18	5	9	5	1	1	6	1	1	8	21	1	22	5	19	0	5	24	18	19	9	10	8	54	27	1	15	39	32	11	17	0	6	0	10	51	14	32	13	1	24	43	37	33	2	21	1	5	30	33	17	5	15	64	13	63	44	43	0	62	67	27	62	60	15	54	75	62	30	78	12	38	82	83	62	30	62	53	84	78	78	76	62	83	83	76	75	69	69	96	90	1	2	1	2	1	1	2	1	1	3	1	1	1	1	2	2	1	2	2	2	1	2	2	1	4	1	2	1	1	2	2	1	2	2	2	2	1	2	4	2	1	2	2	3	1	3	1	2	1	1	2	4	6	2	2	1	1	7	3	6	6	3	1	3	6	6	2	7	5	3	6	1	3	1	8	5	4	7	5	2	4	9	1	11	8	2	2	5	11	7	7	2	4	2	4	8	2	2	5	4	7	6	2	1
24500	-1199.477194326168046	-1197.796901309955956	-1.680293016212067	0.000434431332555	0.000091138519697	0.209788090470013	0.386486060305377	0	2	7	5	9	6	13	9	8	14	14	15	8	11	12	13	18	16	17	13	20	9	19	16	20	15	20	23	21	19	30	30	26	21	23	23	24	24	27	29	26	28	24	26	28	15	26	31	32	26	33	30	33	31	36	31	32	27	32	35	38	41	36	42	41	43	53	50	51	50	43	51	62	60	62	64	67	72	67	65	75	78	71	80	82	81	78	81	84	90	85	87	85	84	94	85	88	93	88	94	111	99	97	100	0	1	1	2	6	2	4	2	0	13	6	8	6	13	1	9	20	3	26	6	11	1	8	1	20	14	19	8	0	46	36	25	20	16	1	6	36	3	36	8	23	2	2	17	0	13	0	37	14	18	52	17	37	38	58	36	11	4	40	21	10	46	14	26	40	52	54	7	66	31	39	0	5	69	37	31	63	41	67	70	48	67	76	67	67	79	83	19	43	76	67	78	88	83	66	71	84	91	15	87	74	49	84	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	3	3	1	3	1	3	1	5	2	1	1	1	1	1	2	2	1	1	1	1	2	1	3	3	1	3	3	3	4	3	2	1	4	6	1	5	2	1	8	2	6	5	3	7	3	1	7	3	1	8	3	2	2	10	7	3	6	3	2	2	8	5	1	2	15	3	9	9	3	2
25000	-1220.268458206267042	-1218.624401136039296	-1.644057070227676	0.000350999103889	0.000078061563109	0.222398183483622	0.383963906725355	1	6	3	3	4	10	16	11	6	10	16	22	8	14	16	12	11	8	15	14	17	11	13	18	20	16	16	24	18	9	29	23	22	21	24	16	23	23	25	32	30	30	20	27	31	26	28	29	22	25	26	33	34	19	34	30	34	33	28	33	36	41	36	40	48	46	51	50	49	51	50	49	58	58	60	57	69	63	70	71	79	70	76	69	75	83	80	83	84	92	85	83	90	86	90	89	83	94	92	92	108	95	99	101	0	4	1	1	1	18	4	2	0	2	23	14	1	5	5	9	1	1	2	6	1	1	8	3	13	13	6	27	0	1	27	7	21	9	7	13	26	13	27	8	28	32	10	22	0	11	0	37	26	19	12	12	46	3	14	7	26	56	11	13	52	61	6	11	60	31	58	62	64	69	40	0	56	55	67	68	55	11	70	78	30	65	78	38	64	78	78	7	75	46	27	84	81	78	39	74	65	90	31	87	24	46	99	100	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	2	2	1	3	2	3	1	1	1	2	2	1	1	3	2	2	1	1	3	4	1	1	1	3	1	1	1	2	1	2	1	1	1	2	4	2	3	1	5	2	1	1	3	4	4	4	2	1	2	1	4	1	5	4	2	2	4	9	4	2	8	2	6	7	6	2	2	14	5	9	12	3	3	4	8	7	3	1	12	2	15	11	2	2
25500	-1179.050169817455981	-1177.437450723542497	-1.612719093913526	0.000279769997266	0.000065644566257	0.234637619826184	0.298545540646322	-3	1	7	8	8	9	22	7	6	13	15	21	15	10	15	17	14	12	18	11	13	16	22	18	20	19	20	24	14	19	31	22	26	23	27	18	20	27	24	32	32	31	23	23	27	27	29	32	28	26	29	33	31	30	34	20	28	34	33	36	34	37	40	38	44	46	52	39	48	42	48	53	53	54	59	64	70	73	62	73	78	73	79	85	80	78	80	85	82	88	89	87	90	84	95	90	92	92	94	87	110	95	99	96	0	1	1	2	1	8	3	2	0	1	1	11	1	5	5	9	4	1	11	6	2	8	5	1	14	11	4	4	0	18	39	11	23	9	1	8	14	18	15	57	21	32	24	13	0	3	0	56	30	5	37	43	18	18	21	4	30	23	51	25	57	13	17	4	58	8	24	5	31	15	43	0	43	50	31	35	68	59	31	68	21	35	77	60	71	77	77	69	7	70	19	94	77	81	65	65	81	92	19	77	65	31	104	87	1	1	1	2	2	1	2	2	1	2	2	1	3	1	1	2	1	2	1	1	2	2	2	2	2	1	1	2	1	2	2	1	1	3	6	2	1	2	2	1	2	2	1	1	1	5	1	2	1	3	3	2	4	5	4	2	2	2	1	3	1	5	5	7	3	6	4	7	5	4	5	1	4	4	3	5	10	7	5	6	9	7	2	10	7	1	2	7	8	8	10	1	2	2	9	8	2	2	12	4	15	10	1	3
26000	-1148.999550606355342	-1147.463048245542723	-1.536502360812675	0.000313545563509	0.000085158979030	0.271600012696380	0.327521585890176	1	9	7	9	8	7	21	4	6	10	10	18	12	13	16	17	16	14	17	15	19	15	18	14	19	20	18	24	15	20	28	22	17	15	24	16	20	23	28	28	28	30	25	22	31	24	28	31	29	28	28	33	30	32	31	28	34	31	34	34	38	40	37	39	45	46	47	45	45	49	52	54	58	61	56	62	72	61	68	63	75	77	80	83	81	70	77	86	83	94	85	89	91	89	97	86	93	92	95	93	104	92	94	98	0	6	1	6	1	1	14	1	0	1	1	18	4	5	13	9	11	3	5	2	17	5	8	8	10	18	10	24	0	17	46	14	14	9	24	8	11	30	23	12	26	11	13	15	0	1	0	19	46	26	43	15	1	3	26	11	12	31	32	38	22	11	22	43	17	31	53	13	40	54	43	0	59	70	69	52	68	52	59	68	70	3	87	70	59	68	86	59	43	32	75	83	85	87	3	62	83	87	69	83	75	69	87	102	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	3	1	1	1	2	1	3	2	1	3	1	1	1	2	1	2	2	2	3	1	1	2	2	3	3	1	1	2	1	4	1	2	1	3	2	5	1	1	3	1	2	2	3	4	4	3	5	3	5	8	3	2	5	1	4	2	2	3	5	6	4	3	5	9	1	6	8	6	1	7	9	11	5	2	2	2	15	7	2	2	7	2	7	11	2	1
26500	-1213.696122556493719	-1212.102267279055923	-1.593855277437774	0.000348185367635	0.000084511711914	0.242720458038064	0.358876785459461	2	3	7	5	7	7	17	9	-1	15	15	19	16	16	14	18	15	11	16	12	19	9	21	13	16	19	19	24	14	19	27	22	16	20	26	18	18	27	21	30	29	29	26	21	28	23	30	24	31	28	25	34	34	31	36	26	27	32	35	29	30	34	41	29	45	49	51	45	51	48	53	51	61	59	62	63	67	74	68	66	75	74	78	79	72	82	77	84	87	91	89	86	91	83	93	81	92	91	90	89	107	93	99	99	0	1	1	2	1	2	2	2	0	3	3	20	5	24	1	9	5	1	24	4	20	4	11	1	1	8	2	5	0	15	37	25	3	9	6	10	8	2	8	1	38	37	32	12	0	12	0	37	42	56	37	6	36	8	21	24	24	4	32	43	1	43	43	1	64	56	13	43	12	15	63	0	8	39	46	59	70	63	71	69	74	63	73	65	63	85	85	10	63	21	67	87	88	74	53	79	87	70	53	87	79	35	102	95	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	1	1	1	1	1	2	1	3	3	3	1	1	2	2	1	2	4	1	1	5	1	6	1	1	1	1	1	1	1	1	1	1	1	4	1	3	4	1	2	4	2	1	6	2	3	4	3	4	3	3	8	5	2	1	8	6	6	5	3	3	2	4	3	9	3	6	5	2	1	9	7	14	7	2	1	4	10	3	4	5	10	3	8	9	1	1
27000	-1206.603930078041230	-1204.958098918297537	-1.645831159743670	0.000368103398410	0.000081625041772	0.221744874197830	0.349887887519556	-2	4	6	0	8	8	18	9	7	13	13	19	17	16	12	17	17	11	17	15	18	17	19	7	21	12	16	23	17	15	24	28	25	17	23	23	23	29	23	28	30	28	29	25	34	18	25	32	30	23	32	26	33	32	25	35	23	31	31	37	38	39	39	44	42	48	52	49	45	49	50	54	57	58	61	62	66	72	66	74	70	73	68	84	82	80	80	87	86	93	89	77	89	87	89	90	91	91	89	89	108	93	96	99	0	4	1	1	2	2	4	1	0	5	5	20	20	15	6	9	11	24	2	1	20	2	1	1	26	5	15	19	0	1	17	25	24	9	6	1	23	36	30	44	36	6	55	7	0	4	0	37	24	26	32	20	13	19	37	48	7	15	36	43	60	52	14	27	43	48	57	43	36	3	8	0	11	33	63	53	69	41	67	70	53	43	33	44	43	80	73	41	41	69	13	74	86	82	65	76	99	81	21	89	49	52	100	100	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	3	1	3	3	2	1	1	1	1	1	2	3	1	3	1	1	4	1	2	2	1	1	3	1	1	1	4	1	2	4	2	1	2	2	4	1	1	1	3	2	2	1	2	2	4	2	3	3	4	4	8	8	1	10	7	3	6	2	6	3	6	5	8	3	7	10	1	5	8	8	6	10	2	2	2	7	5	1	4	9	1	14	12	1	2
27500	-1216.043836149041454	-1214.451029295519220	-1.592806853522122	0.000387928586872	0.000094339337152	0.243187381245070	0.337955977133507	3	9	9	7	7	7	23	10	4	13	11	21	13	18	17	18	19	11	19	15	12	17	21	13	22	15	18	18	16	14	32	26	25	21	25	20	21	24	20	29	27	32	27	26	32	23	23	28	29	18	30	31	29	30	25	31	33	35	34	32	36	39	34	41	44	44	50	48	50	50	40	56	52	56	59	58	71	75	65	67	78	72	82	85	85	77	81	84	86	92	79	86	88	86	91	91	94	92	96	87	110	94	97	102	0	5	5	1	1	1	39	4	0	11	4	21	2	26	30	9	24	1	30	6	1	1	8	6	6	11	21	1	0	5	18	50	14	9	2	2	28	19	2	12	19	36	38	28	0	22	0	50	32	21	2	35	46	39	14	14	56	24	6	24	39	11	41	7	46	63	53	28	30	53	31	0	53	70	38	52	69	61	53	65	65	61	73	7	65	82	79	38	3	64	66	81	86	82	32	61	81	75	76	75	52	21	88	99	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	3	1	1	3	2	1	4	1	1	3	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	4	2	1	2	1	2	1	4	3	3	2	4	1	4	3	1	3	6	5	3	1	1	3	3	6	5	4	6	6	5	5	6	7	8	5	1	2	10	14	7	7	2	2	4	13	9	3	6	7	4	11	11	2	1
28000	-1216.832990237716558	-1215.233973867013219	-1.599016370703307	0.000414617095705	0.000099694668049	0.240449969579124	0.319989924872081	-9	7	5	-1	5	9	21	9	8	14	8	19	16	16	18	15	11	11	18	11	15	12	18	14	17	20	16	24	12	20	29	29	24	24	20	16	23	26	24	31	30	28	25	24	27	22	26	30	28	25	31	30	32	30	34	22	33	36	36	36	35	41	37	33	44	49	48	48	48	50	49	56	61	57	60	61	70	70	61	67	76	75	81	81	67	79	77	84	83	91	85	84	92	83	94	84	94	84	87	92	109	95	94	103	0	5	4	1	4	1	25	2	0	4	4	14	11	18	1	9	4	11	21	5	1	4	36	18	17	14	2	17	0	1	7	14	26	9	4	8	24	19	5	38	43	44	25	10	0	23	0	18	14	26	26	23	28	20	12	25	31	27	5	20	32	31	36	48	32	57	19	6	62	28	13	0	65	35	46	60	80	48	12	30	58	43	63	65	49	85	85	59	65	19	73	76	67	85	48	63	78	74	21	85	17	21	88	85	1	1	3	1	1	3	1	1	1	3	1	1	2	1	4	2	2	1	1	1	3	1	1	1	1	1	2	2	1	6	1	1	1	2	3	1	1	2	3	1	1	1	1	2	1	1	1	2	3	1	1	2	1	4	3	2	1	2	4	3	1	3	2	1	3	1	6	6	1	4	5	1	3	4	5	6	1	5	7	7	5	7	7	5	6	2	3	8	5	12	4	3	6	3	10	7	4	5	12	5	12	16	2	5
28500	-1207.968487599532637	-1206.419597664334333	-1.548889935198360	0.000329371497623	0.000087189410036	0.264714496139875	0.386789842664533	3	5	8	9	6	10	13	7	3	11	10	17	16	20	18	13	14	14	8	14	14	18	22	7	14	16	18	22	15	19	31	30	23	24	23	24	24	24	19	30	30	32	27	21	28	22	27	26	30	28	32	34	30	29	32	34	34	29	33	28	40	36	41	42	39	43	53	46	49	47	48	50	61	56	59	62	71	67	65	76	77	74	71	76	82	78	80	88	83	90	82	84	91	86	95	89	92	87	84	93	95	96	97	104	0	1	1	2	1	2	19	2	0	19	5	6	7	26	7	9	24	5	1	11	2	7	25	5	5	1	10	25	0	24	8	11	26	9	44	11	15	27	10	44	27	11	25	3	0	11	0	14	26	48	11	19	18	15	11	50	3	6	43	7	6	13	7	15	60	44	51	13	41	54	1	0	70	32	42	65	64	65	54	71	51	70	63	70	73	78	79	27	32	10	70	69	86	84	76	91	98	89	62	99	31	74	97	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	1	1	1	4	1	1	1	1	1	4	3	1	5	1	2	1	1	1	3	4	4	1	3	1	3	1	2	2	1	4	4	3	2	4	2	3	3	1	3	4	5	5	4	2	4	4	3	5	1	11	1	1	3	4	3	5	4	6	7	5	3	4	5	3	2	4	8	9	12	5	5	3	3	6	1	1	1	8	3	10	7	1	4
29000	-1187.934747517901997	-1186.335820627850126	-1.598926890051940	0.000341118783666	0.000082035295715	0.240488942980829	0.268631063813722	-1	4	7	8	7	3	21	5	6	13	18	12	11	20	17	17	19	14	14	16	14	10	19	15	16	19	13	19	15	21	31	26	26	22	27	9	26	24	29	29	32	32	22	24	31	25	19	31	27	27	29	29	33	29	28	30	35	30	34	36	37	38	39	42	45	49	46	41	49	50	46	53	61	60	60	58	68	74	66	70	76	77	82	81	77	78	83	81	85	89	84	86	92	81	95	87	91	92	89	91	111	99	98	100	0	6	8	6	8	1	6	2	0	4	12	6	8	24	4	9	20	6	13	13	1	5	2	5	13	12	1	27	0	11	11	25	15	9	23	8	25	15	24	6	27	14	19	30	0	23	0	24	15	25	13	11	43	4	23	27	17	1	17	13	18	15	22	18	46	67	31	31	53	40	23	0	19	43	1	31	63	63	39	73	61	24	73	62	43	79	82	58	5	76	19	78	78	73	83	67	84	87	31	91	69	21	79	87	1	1	1	1	1	1	4	1	1	1	1	2	3	1	2	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	3	1	2	3	1	1	2	2	3	5	6	1	2	1	1	1	1	1	1	2	2	2	2	3	2	2	3	3	2	5	2	4	4	6	2	1	3	2	5	3	2	1	9	7	13	4	6	7	7	2	5	13	4	6	7	2	1	9	14	5	9	4	3	5	2	6	2	2	11	1	10	15	6	3
29500	-1195.183322679064759	-1193.455740207740519	-1.727582471324279	0.000322564224848	0.000063006885679	0.195331288546217	0.310040852238979	-2	2	6	8	6	3	18	7	6	14	18	13	8	14	16	19	17	10	18	18	9	11	23	17	15	15	13	20	16	22	30	27	27	24	23	19	21	23	28	24	30	30	20	28	31	24	28	26	29	28	32	32	23	32	37	31	35	30	35	24	36	39	36	43	44	47	51	51	45	49	49	56	60	57	60	64	65	70	68	69	78	74	80	85	78	75	84	86	76	93	79	89	93	88	89	80	90	80	92	92	110	90	95	98	0	1	2	2	1	2	6	2	0	1	5	21	5	18	8	9	22	13	27	12	1	5	8	13	21	8	13	3	0	15	43	26	37	9	15	3	15	13	3	10	38	12	27	19	0	21	0	5	24	25	31	53	21	60	33	53	27	8	46	15	22	32	23	19	54	2	19	52	27	19	39	0	69	70	56	70	68	15	28	61	31	63	78	23	60	61	86	1	69	76	57	78	84	67	44	7	91	86	5	97	57	57	98	95	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	3	2	2	2	1	3	1	1	3	2	1	3	1	2	1	3	4	2	1	5	1	2	1	3	1	4	2	2	1	2	2	1	1	2	4	5	2	1	7	2	2	5	2	6	6	5	4	3	5	1	2	1	4	3	3	10	6	3	7	6	2	11	5	7	2	16	5	4	7	3	1	4	9	9	2	1	17	1	11	8	3	3
30000	-1210.537180959406214	-1208.967692306066510	-1.569488653339722	0.000347856357990	0.000088392966277	0.254107663255804	0.343312859471625	1	4	7	6	10	2	15	8	9	16	15	21	16	18	17	18	18	14	15	13	19	20	22	17	17	13	13	19	19	21	24	27	28	21	25	22	22	29	27	27	30	29	25	22	31	28	22	30	29	24	27	30	32	20	35	31	29	33	33	33	39	37	39	34	47	45	49	50	41	42	50	45	62	62	55	58	61	74	69	73	79	73	81	74	79	79	79	75	82	92	84	89	87	86	94	90	94	77	89	87	102	93	98	98	0	6	6	2	4	1	5	2	0	2	6	20	1	11	26	9	27	1	1	6	20	17	24	1	18	5	6	24	0	19	19	25	35	9	11	8	14	40	15	11	28	36	54	10	0	54	0	31	30	25	30	13	43	18	14	50	43	3	57	2	41	64	38	22	63	35	5	65	54	22	63	0	41	32	7	71	31	38	43	79	28	23	98	55	68	79	55	65	38	38	38	83	81	98	53	69	98	82	67	81	53	49	89	97	1	1	1	1	1	1	2	1	1	3	3	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	1	3	2	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	4	2	1	5	1	1	5	1	5	1	1	1	2	2	2	5	1	3	3	2	1	3	6	9	1	2	8	8	2	9	11	1	6	6	1	4	5	8	11	7	2	2	2	9	7	2	1	5	1	10	8	2	1
30500	-1194.918093636976664	-1193.276648637637436	-1.641444999339337	0.000289532479031	0.000064672100255	0.223367341968944	0.350901310269658	2	5	8	8	8	6	22	9	10	13	7	19	17	19	16	15	11	14	14	14	15	19	19	11	15	15	19	24	17	18	26	25	17	23	23	23	24	18	25	31	25	31	23	25	31	27	26	31	30	21	31	34	31	30	27	33	22	32	29	37	38	40	38	37	44	51	52	48	43	43	52	57	58	60	61	54	69	70	67	69	73	72	79	84	84	81	83	82	85	86	88	87	92	88	94	83	92	88	90	88	109	96	89	100	0	1	1	2	1	1	19	2	0	1	1	8	1	25	1	9	3	11	24	6	5	10	6	6	3	1	19	30	0	1	25	25	3	9	20	21	33	19	22	30	3	32	4	10	0	19	0	18	32	14	46	36	39	5	1	25	26	24	24	13	24	57	24	27	54	59	15	56	53	10	62	0	19	62	28	60	65	7	49	66	5	19	81	71	66	82	83	56	32	58	21	83	86	78	21	27	83	83	74	83	73	54	83	88	1	1	2	1	1	1	2	1	1	2	1	1	2	1	3	1	1	1	1	1	3	1	3	1	2	1	1	1	1	3	2	2	2	4	1	2	1	1	2	2	3	1	4	1	1	3	1	3	1	1	1	1	1	3	3	3	2	2	2	3	4	3	7	2	3	3	7	4	2	7	3	1	4	4	7	2	4	9	6	3	11	12	1	6	4	1	1	9	12	8	12	2	1	4	8	8	2	2	6	2	10	10	2	2
31000	-1214.550066746749735	-1212.982697722355852	-1.567369024393888	0.000367831220754	0.000093853860377	0.255154688023874	0.298676675268961	0	2	6	8	7	7	18	5	9	16	16	16	15	18	17	13	13	10	18	15	15	12	20	12	19	7	17	21	18	21	30	26	24	20	27	19	23	25	20	30	29	30	26	24	33	26	28	30	31	26	33	34	34	31	36	26	35	27	34	35	39	30	41	43	41	47	48	50	42	52	49	43	59	63	61	55	67	73	60	71	76	75	74	84	85	79	82	82	89	95	88	79	93	87	97	90	88	91	89	91	110	97	97	105	0	1	2	2	1	2	26	2	0	24	4	2	18	18	20	9	5	26	17	6	1	4	4	4	3	1	24	17	0	5	3	10	14	9	12	8	28	1	1	36	43	30	12	23	0	27	0	11	1	11	43	58	58	11	30	18	43	28	10	5	37	24	17	44	23	54	61	61	11	39	43	0	57	33	46	10	63	66	7	76	61	30	63	33	25	76	71	50	69	19	71	81	82	92	71	50	81	84	67	84	10	46	86	97	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	3	7	2	2	2	2	2	1	3	4	1	1	2	2	1	1	2	1	2	5	2	2	2	1	2	2	2	2	1	3	5	3	3	5	5	5	2	2	2	4	5	3	1	3	7	7	6	5	3	4	3	7	8	4	9	12	10	3	12	7	10	7	1	2	2	9	8	2	2	4	2	15	14	2	5
31500	-1191.451865957318887	-1189.811514581982237	-1.640351375336686	0.000401207019709	0.000089780384792	0.223775707756014	0.370754526361267	-1	3	6	6	7	9	18	10	4	11	12	12	14	20	16	19	13	16	19	18	14	16	21	11	19	19	19	23	19	21	28	23	22	23	25	18	24	25	24	27	32	30	25	24	29	24	25	29	23	27	29	32	30	31	32	31	33	35	27	38	33	39	40	41	46	46	51	50	48	49	50	52	62	60	56	60	71	75	67	68	78	70	84	84	76	80	78	83	87	92	87	91	92	82	95	91	90	93	95	92	99	97	86	105	0	1	2	2	1	2	21	5	0	1	4	6	5	10	11	9	24	24	15	12	6	17	26	4	10	5	15	19	0	8	1	25	18	9	26	8	25	14	8	24	43	49	23	7	0	24	0	11	13	39	37	21	10	11	51	15	50	43	46	28	6	27	7	11	21	20	48	33	62	59	31	0	43	64	71	39	79	40	65	67	74	62	94	74	63	67	73	31	74	64	56	85	78	79	41	64	94	78	28	103	57	31	94	103	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	3	1	2	1	2	3	2	2	2	1	2	1	2	1	1	1	1	1	3	2	5	1	3	2	2	1	2	3	2	2	4	5	3	5	5	1	3	2	1	4	3	2	4	1	6	4	2	3	3	1	5	4	8	3	6	5	7	10	2	2	1	10	8	1	3	11	2	9	10	1	4
