step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29
83000	-213.876554868546521	-212.243723012351552	-1.632831856194969	0.000117317643151	0.000026587231881	0.226626031403147	0.317821802366070	-1	0	2	4	6	10	10	11	14	14	18	19	21	21	22	26	28	28	26	29	35	34	35	35	39	42	45	43	49	0	1	2	2	2	4	1	6	6	6	10	11	11	10	12	14	11	0	13	19	16	20	19	13	24	25	26	22	27	1	1	1	2	3	2	4	1	2	2	2	1	2	4	3	3	4	1	3	2	4	3	5	6	2	2	1	5	2
83500	-233.259857537820409	-231.659142445344173	-1.600715092476247	0.000163354362888	0.000039158109798	0.239712665800377	0.370881171279002	0	1	2	4	2	10	12	11	14	14	18	21	22	21	22	25	28	29	29	29	34	33	35	35	39	42	45	46	49	0	1	2	2	2	4	6	6	6	6	10	6	10	11	10	12	12	0	12	13	20	17	16	20	19	24	26	27	25	1	1	1	2	1	2	1	1	2	2	2	5	4	2	4	2	5	1	4	5	2	3	4	3	3	2	2	1	5
84000	-214.215731730938387	-212.527272772493774	-1.688458958444617	0.000169768259769	0.000035166274491	0.207142810670375	0.362011226881397	0	1	2	4	6	9	11	11	13	14	19	20	22	21	23	26	28	28	28	30	34	32	34	35	37	43	45	45	48	0	1	2	2	2	5	5	2	6	8	8	10	11	11	11	13	16	0	13	12	22	16	16	22	21	25	23	26	25	1	1	1	2	2	2	2	5	2	1	3	2	2	1	2	2	1	1	3	6	1	3	4	2	2	4	4	1	7
84500	-214.581760675616806	-213.032138586690053	-1.549622088926746	0.000153564118034	0.000040590089889	0.264320144631358	0.549012615338823	0	2	3	4	6	10	10	11	14	14	18	20	22	21	23	25	28	29	29	28	34	33	34	35	38	41	44	45	47	0	1	2	2	2	4	2	2	6	6	10	6	12	11	12	13	16	0	20	16	22	20	19	22	21	25	26	26	25	1	1	1	1	2	3	4	7	3	2	2	4	1	1	1	2	1	1	1	2	1	3	2	2	2	2	2	2	4
85000	-203.071360064671921	-201.269631084155975	-1.801728980515954	0.000152845381090	0.000026926969818	0.176171302177293	0.579392833312934	0	1	2	3	5	9	10	11	14	14	19	21	21	21	23	24	28	29	28	29	35	32	33	36	37	43	45	45	48	0	1	2	2	2	4	5	5	8	6	10	11	11	11	12	13	16	0	13	16	22	19	22	16	22	22	26	26	27	1	1	1	1	2	3	2	2	2	2	2	1	1	1	1	2	2	1	3	3	2	2	1	5	3	5	1	1	2
85500	-203.013043281593013	-201.424461674101195	-1.588581607491822	0.000155641895994	0.000038146135769	0.245089122858592	0.451516404394404	0	1	3	4	6	10	11	12	14	15	19	21	21	20	23	25	27	27	28	30	34	32	34	36	38	43	45	46	49	0	1	2	2	2	4	6	5	6	9	10	10	11	10	11	11	6	0	16	19	13	19	22	22	23	25	26	26	26	1	1	1	2	2	4	1	3	2	1	2	3	1	2	2	3	10	1	2	1	7	2	1	2	2	3	1	1	3
86000	-219.573509589428937	-217.915208080081698	-1.658301509347245	0.000236775090620	0.000051442116066	0.217261519916312	0.417103895542625	-1	1	2	3	5	11	11	9	14	14	18	19	20	21	21	26	27	28	29	28	32	34	35	35	39	42	46	45	49	0	1	2	2	1	4	5	5	8	8	10	11	12	12	11	13	15	0	17	17	13	19	17	19	22	24	28	25	28	1	1	1	1	4	4	4	2	2	3	2	1	1	1	1	4	3	1	1	1	5	2	4	3	3	3	1	4	2
86500	-228.829356447147461	-227.062830680480801	-1.766525766666651	0.000179270738434	0.000033129831595	0.184803342053444	0.495636320827435	0	2	1	3	6	9	11	11	14	14	19	20	21	22	22	26	27	28	28	28	34	32	34	33	39	42	45	45	48	0	3	1	2	3	4	1	4	8	7	10	11	11	12	11	13	16	0	16	13	20	14	20	19	23	23	25	26	25	1	1	1	1	3	2	5	4	2	1	2	1	2	1	2	2	1	1	2	5	4	4	3	3	3	4	4	1	3
87000	-271.317748837391491	-269.834633003426745	-1.483115833964738	0.000156797547781	0.000048148182526	0.307072292951199	0.352281082786183	0	2	1	3	4	10	11	11	13	14	17	19	22	21	23	26	27	28	28	30	34	33	33	36	39	42	44	44	49	0	3	1	2	2	4	1	3	4	8	9	9	9	12	8	9	14	0	12	9	23	9	6	21	21	20	25	26	25	1	1	1	1	1	4	7	6	6	1	2	4	6	1	6	6	3	1	4	7	1	12	9	1	2	7	4	2	6
87500	-255.278369494950795	-253.904621157489345	-1.373748337461459	0.000123433532303	0.000057529429713	0.466076184000529	0.314122951998797	-1	0	1	4	5	11	11	9	15	14	19	19	20	20	22	24	27	27	27	30	34	33	35	36	38	41	45	45	49	0	1	2	3	2	4	1	2	8	8	9	6	6	12	6	15	10	0	12	17	15	15	16	21	23	15	23	26	22	1	1	1	1	2	3	6	4	2	3	2	4	4	1	6	1	5	1	3	2	4	7	4	1	2	10	5	2	8
88000	-217.894344839118560	-216.423873895073484	-1.470470944045064	0.000276800644562	0.000087834891239	0.317321845035221	0.420992053493588	0	2	3	4	5	9	11	11	13	15	17	21	20	22	23	25	27	28	28	29	34	32	35	35	37	43	45	45	48	0	1	2	2	1	3	2	4	7	9	10	13	11	10	13	15	14	0	14	16	16	13	16	16	24	25	25	26	25	1	1	1	1	2	4	4	5	1	1	1	1	1	3	2	1	2	1	4	3	4	5	5	4	1	3	4	1	5
88500	-218.223212759571652	-216.322522602123513	-1.900690157448128	0.000202892856447	0.000031541705562	0.155459911769669	0.417320472718928	0	2	1	4	4	9	10	11	13	15	18	19	21	20	22	25	26	28	29	29	34	32	34	34	38	42	46	44	46	0	3	1	2	2	4	5	6	6	6	9	11	10	10	12	13	11	0	16	16	22	14	19	19	21	25	25	23	26	1	1	1	1	2	2	2	1	2	3	2	1	3	3	1	2	3	1	2	3	1	5	3	2	2	2	4	6	2
89000	-203.231891374768367	-201.699972966024916	-1.531918408743463	0.000141878608391	0.000038911029875	0.274255790331549	0.481055759937701	0	1	2	3	4	10	12	9	15	14	18	19	21	22	23	25	27	28	27	29	34	33	34	35	39	43	45	46	47	0	1	2	2	2	4	6	4	8	6	9	11	11	11	12	11	14	0	16	19	22	19	16	23	21	23	25	23	25	1	1	1	1	2	3	1	2	3	3	2	1	2	2	2	3	3	1	1	1	1	2	4	1	2	4	2	5	4
89500	-218.982283707149719	-217.563862785605124	-1.418420921544607	0.000132512560190	0.000049400200339	0.372796361857443	0.375600380196129	0	1	2	3	6	11	11	12	15	13	18	20	22	22	23	24	28	28	28	30	34	32	33	35	38	43	45	45	48	0	1	2	2	2	5	1	6	6	6	6	10	11	12	10	11	15	0	15	19	22	20	16	22	21	21	26	23	23	1	1	1	1	2	2	5	1	1	1	4	2	3	1	5	2	2	1	1	1	1	1	4	2	2	5	1	9	7
90000	-244.847908452661329	-243.430540423761613	-1.417368028899722	0.000169767298815	0.000063535679001	0.374251575213829	0.435445131004084	0	1	3	4	5	10	10	11	13	14	18	21	19	21	22	25	27	29	27	29	33	32	35	35	38	43	45	44	47	0	1	2	2	3	2	4	3	6	8	8	13	10	13	12	10	16	0	15	19	19	20	19	22	19	23	25	16	28	1	1	1	1	1	3	2	4	2	2	3	1	3	1	1	5	1	1	2	2	4	2	3	3	5	5	4	10	2
90500	-241.538716514026589	-239.846612678976101	-1.692103835050499	0.000192604646633	0.000039673360213	0.205983401265243	0.360312763159834	-1	0	2	2	3	9	11	11	13	15	19	20	21	22	23	25	27	28	29	29	32	33	35	36	38	39	44	46	48	0	1	2	2	2	4	5	5	8	8	10	10	10	12	12	12	15	0	11	16	17	20	19	20	22	21	26	26	28	1	1	1	1	2	5	4	4	1	2	2	2	4	1	2	3	3	1	5	2	2	2	4	5	4	4	4	2	2
91000	-237.507176416335540	-235.414606649679428	-2.092569766656114	0.000163780435653	0.000020570322890	0.125596948181675	0.367913055627450	-3	2	2	4	5	11	11	12	13	15	19	19	22	21	22	25	25	28	28	30	34	33	34	36	39	40	42	43	48	0	1	1	3	3	4	3	4	6	9	10	10	12	11	12	11	11	0	13	13	22	13	20	19	21	21	21	27	26	1	2	3	1	1	3	6	5	1	2	1	2	2	1	2	3	4	1	3	3	1	5	2	5	3	3	3	1	4
91500	-218.333396069807890	-216.670757802383747	-1.662638267424148	0.000132398348740	0.000028564337350	0.215745419950152	0.383024616671898	0	2	1	3	5	9	10	11	13	15	19	21	21	20	23	25	26	29	28	29	35	32	34	36	38	42	44	43	48	0	3	1	2	2	4	1	4	8	8	8	11	11	11	12	13	12	0	11	16	19	13	22	13	23	25	22	21	26	1	1	1	1	2	3	4	5	1	2	3	1	1	1	1	2	2	1	3	2	3	7	1	6	3	2	7	3	3
92000	-222.490887635105452	-220.936280021783176	-1.554607613322280	0.000161095396364	0.000042153879783	0.261670294336750	0.522615788945132	-3	1	3	4	5	10	11	11	14	14	18	20	22	22	24	25	27	29	28	29	32	32	35	36	39	42	44	44	49	0	1	2	3	3	4	3	4	6	8	10	11	11	12	12	11	14	0	13	16	19	20	22	19	23	25	26	25	25	1	2	1	1	1	3	4	5	3	2	1	1	2	1	2	3	2	1	3	2	3	2	2	4	2	2	1	4	5
92500	-234.408683519221711	-232.776472778888433	-1.632210740333279	0.000191750269273	0.000043501396275	0.226864851039015	0.289074718391324	0	1	3	3	6	9	12	11	13	13	17	20	21	20	23	25	27	28	28	30	34	34	33	35	38	39	46	45	47	0	1	2	2	2	4	5	5	8	6	10	11	11	11	12	15	14	0	13	16	16	13	13	20	22	22	22	17	26	1	1	1	2	2	3	2	2	1	2	3	1	2	2	2	1	4	1	5	3	5	6	5	2	2	3	6	9	4
93000	-225.416911718516559	-223.750727166067804	-1.666184552448746	0.000192339707458	0.000041261008939	0.214521533198386	0.427815441001199	0	1	2	3	5	9	12	11	15	15	17	19	21	20	21	25	27	28	29	29	33	33	34	35	37	41	45	42	48	0	1	2	2	2	4	1	4	7	8	10	11	10	12	11	15	11	0	10	16	20	16	21	20	22	25	26	16	26	1	1	1	1	2	3	5	4	1	3	2	1	4	1	3	2	5	1	6	2	2	3	1	2	2	2	1	10	3
93500	-225.770637273518645	-224.340769527103703	-1.429867746414942	0.000162897683035	0.000058331830321	0.358088766116215	0.425456388347227	0	2	1	4	6	11	11	12	13	15	17	19	22	21	22	25	27	29	29	30	35	33	34	35	38	43	44	44	47	0	3	1	2	2	4	2	7	6	9	10	10	12	11	14	14	11	0	16	13	23	16	20	22	21	25	25	19	25	1	1	1	1	2	4	4	1	1	1	1	1	2	3	1	2	4	1	3	3	1	4	2	1	2	4	2	7	5
94000	-214.411903265197822	-212.592066405522388	-1.819836859675445	0.000213141949949	0.000036664104188	0.172017306763005	0.403454225738902	-1	2	1	3	5	8	11	11	13	14	18	19	20	22	22	25	24	29	29	29	34	33	33	35	37	43	44	45	49	0	3	1	2	2	4	6	4	4	8	10	11	11	10	11	14	9	0	16	16	22	16	19	23	21	21	25	23	28	1	1	1	1	1	3	1	3	3	1	2	1	1	4	2	1	5	1	3	2	1	3	2	1	2	4	3	5	2
94500	-207.345829239545168	-205.688155960153921	-1.657673279391252	0.000212999206883	0.000046323694707	0.217482944581737	0.524909606694519	-1	2	1	4	6	11	11	10	15	13	18	21	21	21	23	25	27	28	28	30	34	33	34	35	37	43	44	46	47	0	3	1	2	3	5	5	4	6	6	10	10	11	11	14	12	16	0	16	16	20	19	16	22	23	23	21	26	25	1	1	1	1	3	2	3	2	2	1	2	3	2	2	1	2	1	1	2	3	2	2	3	2	2	4	5	2	3
95000	-231.437768279931987	-229.856597260203500	-1.581171019728499	0.000130471032277	0.000032422627880	0.248504417524246	0.341082031158323	-2	0	3	2	5	9	11	11	15	15	19	21	21	21	23	26	25	28	28	29	33	34	34	35	38	41	44	45	47	0	1	2	2	3	5	3	3	6	6	10	10	10	11	8	15	8	0	17	17	19	19	19	17	24	25	26	24	28	1	1	2	1	2	3	4	5	4	2	2	3	3	1	5	1	8	1	2	3	2	4	3	6	1	2	2	6	1
95500	-216.873449880980957	-215.323573858660097	-1.549876022320862	0.000165626715013	0.000043755876255	0.264183687101540	0.581557368769128	0	1	2	3	6	10	11	11	14	14	19	20	22	21	23	25	26	27	27	29	35	31	35	35	39	42	44	45	48	0	1	2	2	1	4	5	4	8	8	10	10	12	11	14	11	12	0	12	19	22	20	22	22	23	23	26	23	26	1	1	1	1	3	4	2	3	2	2	4	3	1	1	1	4	3	1	4	1	2	2	3	3	2	4	1	6	2
96000	-235.407252292542211	-233.788918293309592	-1.618333999232607	0.000093331823916	0.000021684854142	0.232341480450078	0.298698387633075	-2	-1	2	4	5	9	11	11	13	15	18	20	21	22	23	25	26	28	27	29	34	34	33	34	39	41	45	45	48	0	1	2	3	2	4	1	6	6	3	6	11	10	11	12	11	14	0	11	16	16	19	16	16	19	25	25	23	26	1	1	3	1	2	3	7	1	2	8	4	1	3	2	2	3	2	1	4	2	6	3	4	4	5	1	3	6	3
96500	-224.109875027926989	-222.606590202717001	-1.503284825209976	0.000199672094522	0.000058379789987	0.292378312188198	0.442678199015172	0	2	3	4	5	10	12	11	13	15	18	20	22	20	23	26	27	25	29	29	33	34	34	36	38	42	45	45	49	0	1	1	1	2	4	6	2	6	9	10	10	10	8	10	8	11	0	17	14	17	19	17	19	24	25	26	25	26	1	1	2	2	2	3	1	4	1	1	1	2	3	5	4	7	4	1	1	4	3	2	4	2	2	2	2	2	2
97000	-195.689628373061169	-194.132486437445067	-1.557141935616091	0.000140218572567	0.000036505402946	0.260346416867548	0.504454053693152	-1	1	3	3	6	9	11	10	11	14	19	21	22	21	23	26	28	28	28	29	35	33	34	35	39	41	46	45	49	0	1	2	2	2	4	6	6	6	6	10	11	11	11	12	13	10	0	16	19	23	16	17	19	21	25	28	23	26	1	1	1	1	2	3	1	1	1	2	2	1	1	1	1	2	7	1	2	1	1	2	2	3	2	1	1	5	3
97500	-227.830016850196785	-226.329214123101735	-1.500802727095045	0.000111640324673	0.000032832334678	0.294090283004541	0.300410667560557	0	1	3	3	5	10	12	12	14	15	18	20	22	21	23	25	27	28	28	28	34	34	34	35	39	43	44	46	48	0	1	2	2	2	4	5	4	6	6	10	11	10	10	13	14	10	0	14	13	19	20	16	16	23	25	25	23	27	1	1	1	1	2	2	2	4	2	2	1	2	3	3	1	2	7	1	3	3	3	2	7	5	3	3	2	6	3
98000	-229.420591200122203	-227.917705659889805	-1.502885540232412	0.000105730077073	0.000030942121190	0.292652025289999	0.405662653688908	1	2	3	3	6	10	11	11	13	14	16	20	21	21	24	25	25	28	28	29	35	32	34	34	39	42	46	45	48	0	1	2	2	3	3	5	5	6	9	10	10	12	12	12	13	10	0	13	16	24	13	16	13	21	25	26	22	27	1	1	1	1	1	5	3	2	2	1	1	2	1	1	2	2	5	1	4	2	1	7	5	6	2	2	1	6	2
98500	-226.815219634853236	-224.931599469898657	-1.883620164954589	0.000175503889985	0.000027854470544	0.158711414012495	0.379733443774709	0	1	2	4	6	11	11	10	14	13	18	20	21	22	23	26	27	29	28	29	33	32	35	35	38	42	45	46	49	0	1	2	2	2	8	1	2	6	8	10	8	12	11	10	13	12	0	15	12	22	16	13	16	21	21	26	25	27	1	1	1	2	2	1	7	3	2	2	3	4	1	3	4	2	4	1	3	5	1	2	7	5	4	4	2	6	2
99000	-220.381214888169723	-218.755672845658495	-1.625542042511241	0.000137956349964	0.000031655811039	0.229462515116489	0.392515373557619	-1	1	2	3	6	10	11	9	14	13	17	21	21	22	23	26	28	29	28	30	33	34	33	35	38	42	46	44	49	0	1	2	2	2	5	8	4	6	8	10	11	11	11	12	12	14	0	13	19	16	12	19	21	23	25	26	25	26	1	1	1	1	3	2	1	2	2	3	2	2	3	2	1	3	2	1	4	1	5	7	2	2	3	2	2	3	4
99500	-216.080646084708462	-214.426175208542219	-1.654470876166245	0.000137072050197	0.000029966533894	0.218618849365169	0.449951683604603	-1	2	1	4	4	10	11	11	14	14	18	19	22	21	23	25	26	27	27	29	35	33	34	36	38	42	46	45	48	0	3	1	2	2	4	1	2	6	8	10	10	14	12	11	13	6	0	16	19	22	13	22	20	19	21	26	24	27	1	1	1	1	1	3	5	4	2	1	2	4	1	1	2	2	7	1	2	1	1	4	1	4	4	4	2	4	1
100000	-222.101970813397685	-220.380587203378354	-1.721383610019319	0.000193224346087	0.000038087250522	0.197114138527834	0.495216930241299	-1	2	1	3	5	11	11	12	14	14	18	20	21	20	24	26	26	27	28	29	34	32	34	35	38	42	46	45	48	0	3	1	2	2	2	5	4	8	8	10	10	11	11	11	11	14	0	16	15	22	13	22	19	21	25	21	25	26	1	1	1	1	1	5	3	4	1	1	2	4	2	1	4	3	2	1	1	4	1	5	2	3	2	2	6	3	4
