step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13
95000	-43.397414922326988	-41.944729405720054	-1.452685516606936	0.330625052533294	0.321902255700430	0.973617253846832	0.896028285500530	1	4	5	6	5	8	7	7	9	7	11	8	11	0	1	2	5	1	7	3	3	8	5	6	3	9	1	1	1	1	2	1	1	1	2	1	1	1	1
95500	-34.961099060030790	-32.130333692365738	-2.830765367665054	0.609969674957581	2.963612165644709	4.858622136995262	0.837190825782417	1	4	5	6	6	7	8	9	8	10	10	8	9	0	1	2	2	3	3	4	4	3	7	12	3	9	1	1	1	1	1	1	1	1	1	1	1	1	1
96000	-40.912679258591119	-37.728974000944859	-3.183705257646262	0.096012908498821	0.595089816966935	6.198018852582108	0.754618310339685	0	4	5	6	7	7	7	8	8	10	11	7	9	0	1	2	2	3	3	3	6	4	3	10	3	5	1	3	1	1	1	2	1	1	1	2	1	1	1
96500	-39.624115267229115	-33.355954644133178	-6.268160623095939	0.759220065189654	21.716677947670195	28.603930458878654	0.948307164958360	0	4	5	6	7	6	8	7	8	9	10	8	9	0	1	2	2	2	2	4	3	5	12	9	3	12	1	1	1	1	2	1	1	1	1	1	1	1	1
97000	-41.052656202587720	-39.101730603790507	-1.950925598797210	0.425610078712890	0.942917493019309	2.215449163870453	0.892676564589472	1	3	5	5	6	8	6	9	8	10	9	8	8	0	1	2	2	4	7	3	9	7	13	13	5	1	1	1	1	1	1	1	1	1	1	1	1	1	2
97500	-29.836447544989163	-28.340196322455654	-1.496251222533507	0.795105238319780	0.868268537601248	1.092017126482624	0.991313220752550	1	5	4	6	7	7	7	8	9	9	10	8	10	0	3	1	3	4	2	3	5	5	7	6	4	7	1	1	1	1	1	1	1	1	1	1	1	1	1
98000	-43.712730282927311	-37.909552840783917	-5.803177442143397	0.361715677059105	8.554889504875847	23.650867373044385	0.639157831207733	0	3	5	6	8	7	7	8	8	8	9	8	11	0	1	2	2	4	3	3	7	3	7	10	7	6	1	2	1	1	1	1	1	1	1	1	1	1	1
98500	-35.364133448343615	-34.001519876006220	-1.362613572337394	0.004382931299614	0.002690779906982	0.613922446655571	0.882653001298244	1	4	5	7	6	8	8	9	8	9	8	7	10	0	1	1	3	3	5	5	12	12	11	5	3	6	1	1	2	1	1	1	1	1	1	1	1	1	1
99000	-38.416403366109634	-35.695752815491929	-2.720650550617707	0.190076124371574	0.850938506648461	4.476830056703959	0.811363187653401	1	4	5	7	7	8	7	8	8	9	9	7	10	0	1	2	2	2	3	2	3	12	5	7	2	6	1	1	1	1	1	1	1	2	1	1	1	1	1
99500	-40.512958929999883	-32.851129016764808	-7.661829913235072	0.518373253243635	24.974404397634661	48.178420166089715	0.709192161385157	0	4	5	6	6	8	8	8	9	9	10	8	10	0	1	2	3	2	5	5	4	3	6	10	5	8	1	1	1	1	1	1	1	1	2	1	1	1	1
100000	-33.798651925146686	-32.433452863402430	-1.365199061744258	0.111165037273825	0.071188796583388	0.640388366065433	0.964799118031321	1	5	3	5	7	6	8	7	8	8	10	8	9	0	3	1	3	2	4	6	2	6	8	8	6	7	1	1	1	1	1	1	1	1	1	1	1	1	1
