step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
42000	-302.857923068913806	-300.832384256556395	-2.025538812357430	0.000090619464314	0.000012218077443	0.134828400666168	0.648657465325800	-1	2	2	4	5	3	4	7	6	6	8	8	10	9	11	9	11	12	12	13	14	16	18	20	21	19	21	21	22	22	22	21	23	24	24	24	27	24	23	25	26	26	27	25	26	29	28	27	28	28	27	30	30	30	30	33	0	1	1	1	4	3	0	6	7	4	3	8	12	8	13	4	13	12	14	18	20	21	22	23	22	23	23	26	25	24	27	26	27	24	31	31	42	29	27	32	35	23	44	39	39	50	26	39	43	36	42	51	51	42	45	54	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	3	2	1	1	1	3	2	1	1	1	1	1	2	2	2
42500	-322.859436539020237	-321.022192890398571	-1.837243648621666	0.000132694949507	0.000022318024783	0.168190461396263	0.695614562121741	0	2	3	2	5	4	2	6	6	8	8	9	10	8	11	10	11	13	11	12	14	17	19	18	19	21	20	23	21	22	22	22	23	25	24	24	25	26	23	25	27	25	26	24	27	28	27	27	26	28	29	28	30	30	30	33	0	1	4	1	6	3	0	4	7	5	3	8	8	8	16	11	8	16	14	13	20	21	21	21	21	23	23	32	25	24	25	27	27	30	31	32	26	30	31	39	35	26	44	39	39	33	37	30	44	45	26	42	47	37	45	53	1	1	1	1	1	1	1	2	2	1	3	1	2	2	1	1	3	2	2	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	1	2	1	1	3	2	1	3	1	1
43000	-329.810964660543675	-327.892390269519524	-1.918574391024166	0.000093873169293	0.000014285403701	0.152177707522006	0.710713741377599	0	2	3	2	4	4	4	5	6	8	7	8	10	9	10	9	12	12	13	10	12	17	17	20	19	21	20	20	22	22	20	22	23	23	24	23	25	25	26	24	27	24	27	26	26	28	27	24	26	28	29	28	30	29	28	34	0	1	4	1	4	4	0	3	7	8	8	11	16	8	16	8	13	13	14	16	20	21	21	25	23	25	23	25	24	24	25	22	32	30	32	25	26	34	48	33	35	26	44	32	48	36	42	27	48	39	47	42	47	47	44	53	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	2	2	1	1	1	1	3	1	1	1	1	2	1	2	1	1	2	1	3	1	3	1	2	2	1	2	2	2	1	1	1
43500	-313.360498028656309	-311.319786716572935	-2.040711312083398	0.000091720050401	0.000012165845682	0.132641070610538	0.647380328625804	0	2	2	4	3	4	4	5	7	7	7	8	9	9	11	9	10	12	12	12	14	17	18	20	21	21	20	22	21	21	21	22	23	24	24	24	26	26	24	24	26	26	26	24	26	28	27	28	28	28	29	29	30	31	30	30	0	1	1	3	3	3	0	3	7	4	6	4	12	8	12	8	12	13	14	17	20	21	21	23	24	23	23	25	24	24	23	27	31	24	31	32	26	30	27	25	39	26	44	27	39	36	26	43	43	36	26	42	47	51	43	47	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	2	1	2	2	2	4	1	1	2	4	2	1	1	2	2
44000	-317.868190229872141	-316.063870708223703	-1.804319521648415	0.000088410216423	0.000015521803914	0.175565726927134	0.590946084663443	0	1	2	3	3	3	4	6	6	6	8	8	9	9	11	10	12	12	11	12	14	16	17	19	21	20	20	22	21	20	21	22	23	24	24	24	26	24	25	26	26	25	24	26	27	29	27	28	29	27	30	28	30	30	30	33	0	1	1	3	3	3	0	6	7	3	6	8	11	12	13	13	11	13	14	16	20	21	22	23	24	23	22	27	24	24	27	23	32	24	27	33	26	24	43	33	35	26	32	43	39	50	26	39	45	32	42	37	37	47	44	52	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	3	2	1	1	1	4	1	3	2	1	2	3	1	2	1	2	2	2	1	2	3	2	1	2	2	1	3	2	2	2
44500	-313.336848963879561	-311.273276085137240	-2.063572878742322	0.000140992225412	0.000018252319001	0.129456209006873	0.620404791961939	-1	2	2	4	5	4	4	6	7	8	8	7	10	8	12	9	12	12	10	10	13	17	18	19	21	21	21	22	23	21	22	21	24	24	24	24	26	25	25	26	26	24	26	24	27	26	28	27	28	28	29	29	31	30	30	33	0	1	1	3	6	3	0	6	7	4	8	8	16	8	13	12	13	13	14	16	20	21	22	23	23	24	23	26	24	23	27	23	32	24	27	27	23	29	44	35	36	25	31	31	43	25	25	39	35	33	37	46	52	47	45	37	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	3	2	2	2	2	1	2	1	2	4
45000	-332.142804683684005	-330.173997567594711	-1.968807116089284	0.000151959227893	0.000021818007819	0.143578038142679	0.768569539000103	0	1	1	3	3	4	5	6	7	8	8	7	10	9	10	10	11	11	11	12	12	14	17	19	22	20	22	22	22	22	21	21	23	24	24	24	24	25	25	25	25	26	26	25	26	28	28	27	28	26	29	28	31	29	31	32	0	1	1	3	3	4	0	3	7	12	5	1	8	8	12	12	13	16	14	8	13	21	22	22	24	23	23	26	26	23	24	24	32	30	33	32	30	29	31	27	35	27	44	35	36	50	37	43	31	27	50	37	49	37	45	52	1	1	1	1	1	1	1	2	1	1	2	3	2	1	1	2	1	1	2	2	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	3	2	2	2	2	2	2	2
45500	-308.635191731001100	-306.662641239947050	-1.972550491054057	0.000069428274878	0.000009926229806	0.142970998826353	0.628512789014731	-2	2	3	3	5	4	3	6	6	8	8	8	10	8	9	10	11	12	12	12	14	15	18	20	20	20	20	22	21	21	21	21	23	24	24	24	26	25	22	25	26	24	27	24	26	28	28	27	27	26	29	30	30	30	31	33	0	1	1	1	4	4	0	6	7	4	8	8	8	4	8	15	13	17	14	16	20	13	22	23	23	23	23	25	23	24	27	27	23	30	31	32	26	24	31	32	35	26	39	39	44	50	37	39	45	36	26	47	47	47	48	54	1	2	3	2	1	1	1	1	2	2	2	1	2	2	2	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	3	1	2	2	1	1	1	1	2	1	1	2	2	1	2	2	2
46000	-274.125597023465389	-272.034015145007629	-2.091581878457745	0.000086791647046	0.000010911902543	0.125725261753267	0.731247243262773	-1	1	2	3	4	4	2	6	5	7	8	8	10	9	11	10	11	12	12	13	14	16	18	20	21	20	22	22	22	21	21	20	23	23	24	24	26	26	25	25	25	26	25	24	26	28	26	27	27	28	29	29	30	31	30	33	0	1	1	3	3	3	0	4	7	4	8	8	12	12	16	8	16	13	14	16	20	21	22	23	23	23	32	23	24	24	32	23	32	24	31	27	25	30	44	25	35	26	44	31	43	48	26	43	43	28	47	37	52	52	49	54	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1
46500	-322.110945034184738	-320.205265015777400	-1.905680018407330	0.000136944362796	0.000021162240764	0.154531667692579	0.665740889406671	0	1	2	3	4	5	3	7	7	7	8	7	10	9	11	11	10	13	13	12	14	17	18	19	22	19	21	23	22	21	22	20	23	24	24	24	27	25	25	25	26	25	27	26	25	28	26	27	28	29	30	29	29	31	30	32	0	1	1	3	3	4	0	4	7	4	4	6	8	10	8	8	11	17	17	16	20	21	22	23	23	22	32	25	30	24	32	23	27	30	28	32	25	29	31	27	36	27	25	27	31	39	29	36	36	39	47	42	47	47	43	53	1	1	1	1	1	1	1	2	2	2	2	2	1	1	3	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	2	2	2	2	1	1	1	2	2	2	2	1	2	2	1
47000	-330.702648445113084	-328.316858143428306	-2.385790301684758	0.000123687168510	0.000011770123203	0.095160422416756	0.727733922126225	-1	1	1	3	5	4	3	7	7	8	9	8	10	9	11	9	11	12	12	13	14	16	18	20	21	20	21	22	23	21	21	20	23	25	24	23	25	25	23	25	26	26	27	25	26	29	28	28	28	27	30	29	31	31	30	33	0	1	1	1	6	3	0	6	7	5	8	5	8	4	16	8	8	16	10	13	20	20	22	23	23	23	32	23	30	24	32	23	27	30	31	32	26	29	31	25	35	23	44	39	39	36	37	35	44	26	37	42	36	42	44	52	1	1	1	3	1	2	1	2	2	1	1	2	2	3	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	2	2	2	2	2	3	2	1	2	2	3	2
47500	-301.627247317567480	-299.875735866660989	-1.751511450906520	0.000101457134803	0.000019148131967	0.188731250929306	0.740165811114792	-2	2	2	3	5	3	3	6	6	6	8	8	9	9	10	11	11	10	11	12	13	16	18	19	21	21	21	23	22	22	22	20	23	22	25	23	24	26	24	25	27	24	27	25	26	28	26	26	28	26	28	30	30	30	31	33	0	1	1	3	6	3	0	6	7	4	8	8	12	12	13	18	13	13	14	16	20	21	22	23	23	23	32	23	24	24	32	23	27	24	31	25	26	30	31	30	31	26	48	31	39	50	37	44	39	34	37	51	51	51	49	51	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	3	2	1	2	1	1	2	1	2	2	2	1	1	2	2	2
48000	-301.231694898274725	-299.550151406252894	-1.681543492021856	0.000074534257789	0.000015605882066	0.209378647196083	0.659528594636940	0	1	2	3	4	5	3	7	6	7	9	9	10	10	12	11	11	13	12	12	13	16	18	19	21	21	20	19	23	21	22	22	24	23	23	23	26	25	25	26	26	25	26	25	26	29	27	27	29	29	30	28	29	30	30	34	0	1	1	3	3	4	0	3	7	4	8	8	12	8	13	13	13	13	14	16	20	21	22	22	23	23	24	23	23	24	26	27	32	30	31	27	25	34	31	24	35	26	31	31	39	36	42	40	48	39	53	47	47	47	39	54	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	2	3	1	2	3	2	2	2	2	1	3	1	1	1	1	1	1	1	2	2	3
48500	-291.401674277902998	-289.655530197638598	-1.746144080264396	0.000078109127115	0.000014854339071	0.190174178349136	0.693341410913582	0	2	2	4	4	4	3	6	7	8	7	9	11	9	12	10	11	12	13	13	14	16	18	19	22	20	20	23	21	21	22	21	23	23	24	24	26	25	26	26	26	24	24	25	26	29	27	27	28	28	28	30	30	30	30	33	0	1	1	3	3	3	0	6	7	6	3	11	16	8	16	11	12	13	14	16	20	21	21	23	26	23	23	25	24	24	27	27	27	24	32	27	26	29	43	36	35	26	31	27	44	50	42	43	45	44	47	37	51	51	31	37	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	3	2
49000	-266.504929709468399	-264.837282961582787	-1.667646747885608	0.000079186329111	0.000016947536286	0.214020986652291	0.782935479455622	0	2	2	4	2	5	4	6	7	7	9	8	9	10	12	10	11	12	13	12	13	16	18	19	21	20	20	22	22	21	22	21	23	22	25	25	23	26	25	25	27	25	24	25	27	29	27	27	29	27	30	29	29	29	30	32	0	1	1	5	1	3	0	3	7	6	12	8	12	12	11	13	13	13	14	16	20	21	22	23	23	23	23	25	30	24	32	27	32	24	43	27	34	29	43	37	35	37	31	43	44	50	42	44	45	36	42	42	42	47	49	53	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2
49500	-266.363700690551525	-264.733555643873501	-1.630145046678027	0.000061901616685	0.000014092701834	0.227662904285565	0.715194248285815	0	1	2	3	4	4	4	6	7	7	9	7	9	9	11	10	10	13	13	12	13	16	17	19	20	21	22	22	22	21	22	20	24	23	24	24	25	25	26	25	25	26	27	25	26	28	27	27	28	27	28	30	30	30	30	33	0	1	1	3	4	4	0	6	7	6	12	8	12	12	13	13	13	13	14	16	20	20	22	22	23	23	32	25	24	24	25	23	27	24	31	32	25	34	44	33	35	37	39	31	44	50	42	39	45	36	42	42	47	47	49	53	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	3	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	2
50000	-269.958203646015761	-268.157643398573839	-1.800560247441910	0.000078800090388	0.000013903943210	0.176445777423986	0.769041364105785	0	2	2	4	5	3	5	7	6	7	8	8	11	9	12	10	12	12	12	12	14	17	18	19	22	19	20	23	23	21	22	21	23	24	23	23	27	26	24	25	26	25	25	25	26	29	28	27	29	28	29	30	31	31	29	32	0	1	1	3	4	3	0	4	7	3	8	8	16	8	13	12	13	8	14	16	20	21	22	23	23	23	23	25	24	24	27	27	27	23	31	27	42	34	31	33	35	26	39	39	39	50	42	43	45	36	47	51	51	52	48	51	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1
50500	-305.659295140722122	-303.753628841222508	-1.905666299499603	0.000095271924405	0.000014722771223	0.154534206330065	0.609546611287965	0	2	2	3	4	4	3	6	7	8	7	8	10	9	11	11	12	13	11	12	14	16	17	19	21	20	21	23	21	22	22	22	23	23	24	24	27	23	23	24	27	25	26	25	26	29	26	27	28	28	30	29	31	30	30	33	0	1	1	3	3	1	0	6	7	5	8	6	12	8	12	13	12	13	14	12	20	21	21	23	23	23	23	31	24	24	25	27	32	24	31	32	42	29	25	30	31	26	39	39	39	36	42	35	44	36	47	47	51	47	49	53	1	1	2	1	1	1	1	1	2	3	1	2	1	2	2	1	2	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1
51000	-313.254759801032151	-311.532703725464216	-1.722056075567920	0.000123177955106	0.000024256105246	0.196919207051605	0.598332427022012	1	2	2	3	5	4	4	7	7	7	7	8	10	8	11	10	11	12	12	12	13	15	17	20	21	21	21	23	22	19	22	20	23	22	24	25	26	25	23	25	27	25	26	25	27	27	27	27	28	28	29	29	31	30	28	33	0	1	1	3	4	3	0	6	7	6	4	6	8	8	11	12	12	12	14	12	16	16	21	23	23	22	32	26	30	22	27	23	27	25	31	27	36	29	31	27	35	26	31	39	39	27	42	39	43	46	26	37	42	37	43	53	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	2	2	3	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	3	1	2	3	2	2	1	1	4	2	3	2	1	1
51500	-288.060678875828216	-286.493282963147294	-1.567395912680920	0.000085275375592	0.000021757274068	0.255141345519787	0.699558413103308	0	2	1	4	5	4	5	6	6	8	7	8	8	9	10	10	10	11	13	12	14	16	18	20	22	20	21	23	23	22	22	22	22	24	24	24	25	25	23	26	26	25	25	25	26	28	26	27	28	28	29	29	31	30	31	33	0	1	1	3	3	3	0	6	7	6	8	8	11	11	13	12	13	13	14	16	20	21	22	23	26	23	26	32	24	24	27	22	27	30	32	33	26	29	31	34	35	26	39	39	44	36	34	43	45	36	47	47	47	28	48	53	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	2	1	1	1	1	3	1	1	1	2	1	2	1	2	2	2	2	3	2	1
52000	-335.344593329023894	-333.111278330138134	-2.233314998885783	0.000172151969163	0.000018815165012	0.109293928520267	0.690536730275205	0	2	2	3	4	4	4	6	7	6	8	8	10	8	11	10	11	12	11	12	13	16	17	19	20	21	20	22	23	21	22	22	22	24	24	24	26	25	24	26	26	24	27	26	27	27	26	28	29	28	29	29	30	31	31	33	0	1	1	3	4	3	0	4	7	6	6	5	12	8	11	6	8	13	14	12	20	21	21	23	24	24	23	25	25	24	24	25	27	30	27	22	28	29	27	35	27	26	35	36	44	33	33	39	44	47	37	26	28	51	46	53	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	3	2	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	2	1	2	2	2	1	1	2	3	2	1	1	2	3	3	1	2	3
52500	-295.241672437527257	-293.184216296252771	-2.057456141274458	0.000102918603952	0.000013409846877	0.130295654641701	0.654071965208615	0	2	3	2	4	5	4	4	7	8	7	8	10	9	11	10	11	12	13	13	13	16	18	19	21	21	21	22	23	21	22	20	24	25	23	24	25	26	24	25	27	24	26	26	26	28	27	28	28	28	29	29	30	30	31	32	0	1	4	1	3	4	0	4	7	6	6	11	12	6	13	12	13	13	14	16	13	20	22	23	23	32	23	32	24	24	32	23	31	30	27	23	26	29	31	31	35	26	39	32	39	33	37	39	44	44	47	37	47	47	44	51	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	2	2	1	2	1	3	2	2	1	2	1	2	1	3	1	2	1	2	1	1	2	3	2	2	2	1
53000	-330.036614539734444	-328.127166236475603	-1.909448303258869	0.000085413577347	0.000013139780149	0.153837136406772	0.628166178628682	0	2	2	4	4	4	3	5	6	8	7	8	10	10	11	11	11	11	13	12	13	17	18	19	21	20	21	23	22	22	21	22	23	25	25	24	23	25	23	24	27	26	26	26	27	27	27	27	28	28	29	29	31	31	30	33	0	1	1	3	3	3	0	3	7	6	8	8	12	12	13	12	13	13	14	15	20	21	22	22	23	20	23	23	24	24	26	27	29	30	31	32	25	24	31	27	44	28	39	31	35	33	40	39	44	46	42	42	37	42	44	54	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	5	2	3	2	2	1	1	1	2	2	1	1	3	2	2	1	1	1	2	1	3	2	2	2	1	2	2	4	2	2	1
53500	-271.457203382034152	-269.978644757719621	-1.478558624314531	0.000087054675970	0.000027044740087	0.310663841842876	0.742991492707780	0	1	2	4	4	4	4	5	6	7	7	7	10	10	12	9	12	13	12	12	13	17	19	20	21	21	22	22	21	22	22	21	23	24	24	23	26	25	24	26	26	25	26	26	26	28	27	28	28	28	29	29	31	30	30	33	0	1	1	3	3	3	0	3	7	4	8	1	16	8	13	12	13	13	14	12	20	21	22	22	23	23	32	25	24	23	32	23	32	23	31	27	26	29	31	32	35	26	39	39	39	37	42	44	45	36	47	47	52	26	50	54	1	1	1	1	1	1	1	2	1	2	1	3	1	3	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	3	1	1
54000	-314.439192360396760	-312.655335644933359	-1.783856715463382	0.000127154926628	0.000022946020793	0.180457190309936	0.622510134316364	1	2	2	4	3	4	3	6	6	6	8	8	8	9	11	10	11	12	13	12	13	16	18	20	22	21	20	21	22	21	22	22	22	23	24	24	24	26	24	23	26	25	27	25	27	26	27	27	29	28	29	30	30	29	30	32	0	1	1	3	1	3	0	4	7	3	4	8	8	8	14	11	13	13	14	16	15	21	22	23	23	27	23	23	30	24	27	27	27	30	25	27	25	34	25	30	35	37	39	31	39	28	26	25	39	48	42	37	42	37	49	47	1	1	1	1	1	1	1	1	2	3	3	1	1	2	2	1	2	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	3	2	2	1	2	4	2	3	1	2
54500	-311.173422938922442	-309.350499507205370	-1.822923431717071	0.000118280873705	0.000020264727566	0.171327171766708	0.687875719320870	0	2	2	3	5	4	3	6	6	7	8	6	11	10	11	9	12	11	13	13	14	16	18	19	21	21	20	22	23	21	22	22	23	24	25	24	26	26	24	26	27	25	26	26	26	28	27	28	28	29	30	29	29	30	30	32	0	1	1	3	4	3	0	1	7	6	4	6	8	11	12	11	18	16	14	16	13	20	21	22	23	23	23	30	30	23	27	27	26	24	31	32	24	24	32	36	35	26	39	39	39	36	25	43	39	33	53	47	47	47	49	52	1	1	1	1	1	1	1	3	2	2	2	1	2	1	2	1	1	1	2	2	2	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1	2	4	1	1	2	2	1	1	1	1	3	1	1	3	1	2	1	2	1	1
55000	-318.572413287960217	-316.557086506104838	-2.015326781855388	0.000105879197558	0.000014435065757	0.136335239495621	0.676485853934096	0	2	1	3	5	3	4	6	6	8	9	7	10	10	11	9	11	11	11	11	14	16	18	19	22	20	20	23	22	21	21	21	23	25	24	22	26	26	26	25	26	25	24	25	26	28	28	28	28	28	30	28	30	28	30	32	0	1	1	3	6	3	0	4	7	5	8	5	16	8	13	5	16	13	14	16	20	21	21	21	23	23	23	29	24	24	27	27	32	29	27	27	23	29	44	33	35	25	31	43	44	39	42	39	45	32	37	42	25	25	49	37	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	2	3	2	1	1	2	1	1	1	1	1	2	1	3	3	1	1	1	1	1	1	1	1	2	1	1	3	3	2	3	3	1	3
55500	-331.491899664573623	-329.421570525165123	-2.070329139408473	0.000095887885169	0.000012325378216	0.128539472887733	0.672309403535429	0	2	2	3	4	3	4	6	7	6	6	8	9	9	11	11	12	10	13	12	14	16	17	19	22	21	20	19	22	20	22	18	22	23	24	23	25	25	25	25	26	26	25	24	26	26	27	25	29	29	29	30	31	30	28	33	0	1	1	3	6	3	0	1	7	4	6	6	8	11	13	8	13	13	14	13	20	21	22	21	24	23	32	23	24	23	32	23	32	23	31	32	26	34	44	31	36	26	44	31	39	44	25	44	45	31	37	37	54	51	31	53	1	1	1	1	1	1	1	3	2	2	1	2	2	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	2	2	2	1	2	3	1	2	2	1	1	1	2	2	1	1	1	1	3	1	2	3	2	3	1	1	2	1
56000	-287.336602488194274	-285.476363390942709	-1.860239097251570	0.000098538925996	0.000016097968950	0.163366596373353	0.685272271042654	0	1	2	4	5	4	3	6	6	7	8	7	9	9	12	10	11	12	12	12	14	15	17	19	21	21	22	22	23	21	22	19	23	23	24	23	27	25	24	25	25	25	25	25	26	27	27	27	27	29	29	30	29	29	29	32	0	1	1	3	6	3	0	4	7	8	12	8	8	12	17	12	13	13	14	17	20	21	22	23	23	23	32	23	24	24	32	23	25	30	31	32	27	29	31	36	35	28	39	39	43	32	42	31	43	46	42	47	42	42	45	37	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	2	1	3
56500	-268.617958805166552	-267.049991703413866	-1.567967101752671	0.000079549708383	0.000020273901817	0.254858279545575	0.776996074419532	-1	1	2	3	4	4	4	6	6	6	9	8	11	9	11	9	12	13	11	11	13	16	18	20	21	20	22	23	23	22	22	21	24	24	24	24	25	24	24	24	26	24	27	26	26	26	27	27	28	28	30	26	29	30	30	34	0	1	1	3	4	3	0	3	7	4	8	10	16	8	12	12	13	13	14	16	20	21	22	23	23	23	32	25	30	24	32	26	27	30	31	27	42	29	31	25	35	26	45	39	39	32	52	44	45	40	52	42	47	47	43	54	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2
57000	-304.119771365133943	-302.570108019497070	-1.549663345636894	0.000084115796160	0.000022231633603	0.264297963258310	0.643053341004752	0	1	2	3	5	5	4	7	7	7	9	7	8	10	11	9	10	12	12	12	14	15	18	19	21	21	20	22	22	22	22	22	23	23	24	24	26	25	26	26	27	25	26	24	27	28	27	28	28	29	28	29	31	30	30	31	0	1	1	3	4	4	0	6	7	3	5	6	12	10	12	13	13	13	14	16	15	21	22	22	23	23	23	24	23	24	27	27	27	24	31	32	30	34	44	25	35	25	31	31	43	36	42	39	39	36	42	47	47	37	49	42	1	1	1	1	2	1	1	1	2	3	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	2	2	1	1	1	2	1	1	2	1	1	2	2	2	3	1	1	2	1	1	1	2	2	1	2	2	2	5
57500	-279.870690408065684	-278.336465416093688	-1.534224991972019	0.000059284822794	0.000016179528908	0.272911820353224	0.683532171207515	1	2	2	3	4	3	4	6	6	8	8	8	10	9	11	11	12	11	12	12	14	16	18	18	21	19	21	22	22	20	22	20	23	25	24	24	27	26	24	24	26	24	26	25	26	29	26	27	28	28	29	29	31	30	30	33	0	1	1	3	4	3	0	3	7	3	8	8	12	12	13	13	18	13	14	16	20	21	22	21	23	23	32	25	24	24	27	23	27	24	31	27	42	34	31	33	35	26	39	39	44	50	26	39	45	36	37	37	52	47	49	53	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1
