step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
24000	-376.488935414463413	-385.539778794914753	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998985705723324	-5	4	13	7	-2	1	0	2	12	7	14	10	8	9	7	4	5	15	24	14	7	17	14	15	13	18	11	27	13	18	19	15	16	8	17	11	19	25	16	15	25	26	34	19	26	14	33	20	21	26	16	27	20	30	35	26	26	22	45	37	47	47	37	36	41	34	41	41	48	50	51	0	6	6	2	1	1	5	5	4	7	13	2	2	1	5	5	5	14	37	15	7	9	15	17	10	51	17	53	21	23	2	27	5	8	13	8	36	9	7	15	44	11	41	46	22	21	50	25	24	14	4	51	39	28	41	48	32	24	55	52	68	63	43	56	63	41	60	47	65	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-377.668743857387653	-386.719587237838994	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988616285831339	-2	3	8	6	0	3	7	7	11	5	12	1	5	6	4	4	13	6	31	12	15	5	13	6	13	23	11	17	13	17	17	18	20	18	16	11	17	15	22	16	21	23	32	18	27	22	26	27	25	18	26	26	25	29	38	29	24	35	35	29	45	42	40	31	30	43	40	34	46	50	57	0	1	2	12	1	12	16	1	14	1	18	1	1	1	1	5	16	5	42	14	11	1	24	15	16	29	1	27	11	9	23	14	35	17	18	2	18	22	29	9	23	40	56	38	46	32	49	26	39	29	30	21	23	50	59	33	37	60	53	39	63	56	55	20	51	64	58	45	55	67	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-368.465119802101526	-377.515963182552866	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991557315975511	-2	6	12	6	5	0	7	2	11	3	15	10	2	4	8	7	12	10	29	10	17	16	13	9	15	16	11	21	14	29	10	24	18	15	20	5	22	25	18	21	22	20	32	25	26	19	37	19	23	19	29	19	27	30	44	19	33	32	45	22	49	52	38	37	40	44	40	41	43	53	50	0	6	14	1	10	1	10	6	36	6	7	8	1	13	10	14	4	5	48	15	3	13	2	16	18	20	7	23	2	35	14	21	29	18	23	13	21	48	12	2	26	25	11	17	46	24	45	5	39	12	48	20	35	41	64	4	44	54	43	4	59	69	42	19	58	64	54	43	47	66	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-356.097283087878452	-365.148126468329792	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999854414220052	-5	3	10	1	1	-2	1	4	11	5	14	8	6	4	13	11	12	7	21	14	12	11	10	10	10	18	6	18	10	25	15	19	17	19	15	15	16	22	21	22	21	24	28	25	18	21	32	29	30	27	26	25	26	22	41	28	34	36	44	29	53	51	37	34	37	42	38	40	44	48	55	0	4	13	1	1	1	1	6	8	6	14	14	1	7	25	18	8	2	15	5	8	27	12	4	2	31	2	15	5	11	12	23	21	24	25	25	9	29	33	35	37	41	32	26	9	16	56	45	42	19	15	45	39	20	64	46	60	44	46	32	69	69	44	53	51	38	49	64	65	66	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-368.999803088541853	-378.050646468993193	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979590625663652	-12	2	12	-5	-1	7	9	9	4	-2	18	9	9	9	11	14	16	13	30	14	9	12	14	12	10	19	11	19	4	21	20	24	16	13	17	10	19	25	17	25	23	17	33	23	20	26	30	23	15	28	26	19	27	23	41	26	34	31	36	32	51	44	35	31	34	43	31	32	49	55	55	0	5	6	1	4	5	5	9	10	1	27	2	2	9	6	14	27	13	48	36	10	8	21	7	29	20	2	36	5	17	27	18	15	9	34	2	13	15	25	33	52	22	30	23	18	23	30	33	21	37	39	25	52	39	67	52	47	39	42	44	55	63	44	56	51	43	38	50	66	69	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-361.894613567552710	-370.945456948004050	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996704039358672	-7	5	10	0	5	4	6	1	11	2	21	7	6	11	12	8	10	7	23	14	22	15	8	16	11	18	9	15	16	30	18	22	18	15	12	18	14	20	17	19	16	18	38	26	23	23	32	16	25	16	27	22	25	30	45	12	29	26	40	24	53	48	36	36	45	44	39	44	44	50	57	0	1	10	1	4	4	4	1	5	1	56	10	4	6	5	5	5	4	28	27	24	14	6	6	10	5	2	2	27	31	3	50	50	5	18	15	6	34	20	41	23	15	63	11	31	39	19	37	22	20	52	22	36	21	59	18	49	11	30	50	55	69	60	57	43	43	11	59	59	62	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-375.054785582537249	-384.105628962988590	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971789307371750	-6	-2	6	-2	2	2	4	5	5	-1	21	7	9	10	15	12	9	12	35	8	17	11	11	14	12	19	14	27	6	22	22	20	19	16	21	18	24	17	22	17	19	23	33	21	21	17	37	24	26	29	25	23	26	27	44	27	28	37	31	38	42	42	39	26	41	38	34	28	28	49	51	0	1	10	1	4	10	10	2	4	1	40	4	6	4	7	3	9	3	50	6	29	20	20	8	3	15	12	46	2	46	16	23	23	7	25	25	36	12	34	22	40	41	42	6	46	23	54	41	32	52	30	22	46	52	60	44	11	50	32	54	63	19	45	45	60	45	54	48	38	63	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-377.674780680252923	-386.725624060704263	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989654707670799	-7	3	14	4	6	-3	6	1	11	1	21	3	7	8	4	11	9	12	27	13	10	9	11	16	8	25	13	21	10	23	23	18	13	18	19	14	20	22	19	19	15	16	28	25	24	13	23	26	30	22	23	22	11	31	25	28	33	41	28	34	47	46	35	37	39	34	41	42	41	48	54	0	8	25	2	15	1	2	1	7	1	4	6	4	5	6	12	4	4	50	15	15	10	4	21	10	11	13	24	7	3	41	53	17	21	22	2	20	33	33	42	16	4	28	28	33	29	3	50	51	42	27	41	7	42	34	48	11	64	32	26	58	65	55	48	63	47	66	54	54	69	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-376.729758499405364	-385.780601879856704	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987840520914647	-7	-4	11	-4	1	-1	3	10	9	4	22	5	11	9	5	9	7	13	27	14	17	15	11	13	6	16	9	21	8	26	18	23	17	12	13	19	21	19	22	18	20	25	36	25	20	22	26	26	15	23	28	26	21	25	36	16	34	37	44	27	53	43	33	37	41	37	35	34	44	49	58	0	1	5	1	1	2	6	25	5	6	40	2	12	15	5	2	10	10	49	8	22	24	10	29	4	24	7	33	6	7	29	23	29	17	12	22	49	34	21	24	35	46	19	20	17	8	38	18	14	3	40	25	33	56	48	17	50	19	55	28	62	66	41	57	67	57	47	47	63	69	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-362.800575563867255	-371.851418944318596	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992460140194714	-4	7	11	6	1	3	4	8	2	6	18	5	11	11	3	6	11	11	33	14	23	13	11	12	9	20	14	22	15	24	22	18	14	19	20	15	22	25	16	22	25	25	34	29	22	26	35	26	25	25	24	28	22	29	36	29	27	39	39	28	52	47	41	28	29	43	35	41	46	45	48	0	5	15	9	1	1	1	7	1	1	33	1	6	10	1	5	7	7	64	5	32	4	9	10	6	24	15	2	13	33	2	14	12	33	20	10	23	28	7	17	40	24	49	51	14	32	48	35	8	32	29	30	34	21	38	31	42	19	38	26	59	66	54	21	35	64	35	67	63	64	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-371.245050144188667	-380.295893524640007	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.957945679580333	-3	7	7	3	2	2	-1	4	10	5	13	9	7	8	10	14	10	4	30	16	18	12	14	16	10	20	12	25	13	30	20	25	10	17	16	19	21	21	21	25	16	18	35	22	27	25	28	21	27	28	28	24	24	21	39	28	33	40	43	35	52	34	42	25	38	35	40	30	44	54	51	0	4	1	7	1	1	1	5	4	7	18	18	7	4	8	9	14	7	44	15	25	18	13	14	6	23	7	42	25	48	23	31	4	11	13	24	13	20	16	54	17	18	54	17	46	38	54	29	32	32	28	26	38	42	60	42	47	47	66	46	59	47	57	48	52	46	65	52	66	50	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-377.735377943082597	-386.786221323533937	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986339766535210	-9	-4	8	-3	3	5	4	-2	10	5	18	3	7	11	10	10	13	13	33	11	20	8	11	7	10	22	11	23	12	30	21	19	13	17	23	20	22	14	16	23	18	22	32	25	27	20	28	26	20	17	26	22	26	29	43	29	27	39	33	30	47	43	39	30	28	40	33	38	45	49	45	0	1	6	1	8	8	8	1	6	8	23	8	12	24	7	10	3	22	27	24	13	4	10	7	4	29	2	38	6	39	9	29	12	27	9	38	14	15	23	11	9	7	11	52	24	17	37	37	22	38	42	20	46	26	54	11	37	46	56	40	68	30	19	49	28	56	64	54	68	62	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-357.652645463033366	-366.703488843484706	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997573740565799	-5	5	12	4	3	1	0	7	8	6	17	11	3	8	13	12	14	11	22	11	8	12	15	10	10	21	14	18	17	23	13	23	17	14	21	15	25	26	13	26	22	19	30	29	27	17	35	25	23	26	27	26	17	28	46	24	31	38	44	28	53	44	42	31	44	38	37	35	48	50	57	0	7	14	6	7	1	1	13	2	7	16	6	7	2	8	5	18	8	15	10	1	10	12	4	13	39	13	22	31	11	4	53	14	4	24	18	23	26	6	25	39	17	38	56	24	31	43	36	33	26	48	26	10	49	67	29	32	47	68	49	55	44	40	49	67	30	57	57	58	55	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-376.924141646074531	-385.974985026525871	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999614844917111	-3	8	12	1	6	0	5	9	11	1	19	11	8	3	6	7	13	7	31	13	13	11	9	12	5	14	16	23	14	28	14	16	17	20	16	6	19	22	19	23	13	24	34	24	19	17	30	22	22	26	24	20	25	18	42	28	30	33	45	39	47	40	44	29	39	37	39	36	49	46	52	0	10	7	1	1	1	4	15	25	1	18	2	4	6	14	1	23	36	46	13	9	16	16	23	6	13	2	27	36	52	6	17	22	9	16	1	24	20	23	35	14	11	40	3	20	41	50	21	31	37	2	9	27	9	65	42	48	64	62	53	58	68	64	51	47	37	44	64	59	62	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-352.882414883507636	-361.933258263958976	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991368468689393	-7	2	11	4	3	1	8	6	11	2	15	8	10	-3	9	11	10	11	32	7	19	11	15	13	14	19	13	15	15	27	23	21	19	18	23	15	19	21	23	21	19	24	31	21	24	23	30	23	26	26	22	21	22	23	47	29	26	31	43	35	47	47	37	34	42	39	39	39	39	50	48	0	1	2	6	1	14	4	14	4	1	5	6	4	1	4	2	2	5	35	2	25	2	16	20	9	18	17	7	6	53	3	27	27	12	21	10	7	36	27	16	15	37	30	33	26	16	31	28	31	52	29	27	23	11	63	39	54	30	66	45	69	68	19	30	64	19	60	30	57	59	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-374.206912126092959	-383.257755506544299	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991642542976637	-6	3	15	4	0	1	4	8	12	4	21	11	10	9	15	10	10	14	32	15	14	15	12	14	12	21	7	19	6	23	20	14	18	17	23	17	17	21	23	24	21	23	25	26	27	25	30	27	26	27	23	22	29	30	35	21	27	30	37	36	44	44	40	35	33	41	41	39	42	46	38	0	6	27	5	1	1	1	7	5	1	34	4	8	6	13	5	29	17	57	25	8	8	2	7	27	14	2	21	6	32	3	16	23	16	20	12	25	17	17	56	29	25	26	22	42	24	25	30	33	34	34	21	57	43	45	17	56	28	64	27	71	60	64	47	57	43	55	58	48	68	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-368.034589007149236	-377.085432387600576	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984173989211634	-7	-1	8	3	4	-1	6	6	10	3	20	8	11	4	12	11	7	13	28	16	20	16	11	14	14	13	11	20	6	23	18	22	17	14	14	18	16	22	21	21	21	26	34	25	18	21	30	26	18	25	24	26	21	14	36	28	35	36	47	31	50	43	44	36	39	38	43	30	48	55	52	0	1	2	6	2	1	10	2	5	6	13	8	6	2	4	7	4	4	46	29	18	23	10	7	27	12	14	34	4	45	13	34	15	3	5	9	18	21	37	15	25	45	38	26	35	34	38	36	24	33	36	21	18	16	42	46	44	46	57	28	67	60	67	47	42	55	60	11	52	69	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-363.068934409949861	-372.119777790401201	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999651546208655	-5	4	12	0	5	3	8	4	4	-2	16	3	8	7	13	10	7	13	33	9	19	14	15	14	12	20	10	12	8	26	17	23	17	15	4	15	17	26	21	24	22	21	31	22	23	17	30	27	22	28	31	23	23	31	40	15	26	35	39	33	40	47	44	32	36	44	35	41	49	53	56	0	4	6	1	10	10	35	10	4	1	29	10	5	10	16	12	1	9	50	2	31	17	29	27	20	31	4	35	12	22	8	56	15	16	4	12	8	42	6	24	11	18	27	23	16	25	57	3	23	31	45	37	46	40	67	18	21	43	47	42	51	55	61	50	43	58	47	64	66	69	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-373.283889609405435	-382.334732989856775	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977689116120036	-6	7	3	1	2	-3	5	3	7	4	10	3	7	7	10	12	4	14	28	12	21	9	14	8	13	18	7	22	14	27	14	20	19	12	19	12	23	24	17	22	19	21	36	30	18	23	29	26	24	28	25	23	17	26	46	30	28	35	44	34	53	47	36	39	38	39	44	44	46	50	41	0	7	4	1	1	1	6	4	17	6	12	1	6	4	12	7	6	13	32	12	2	7	7	4	2	15	10	29	22	41	8	18	16	24	15	8	15	41	10	25	2	15	41	57	18	31	32	18	16	32	2	35	23	33	44	50	33	30	58	30	69	68	56	43	44	49	60	65	65	69	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-359.271897532046125	-368.322740912497466	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984838007363701	-3	6	13	2	1	2	6	4	4	0	21	8	10	8	12	11	15	8	33	13	16	14	12	13	13	17	8	16	15	24	17	21	18	14	16	14	23	28	19	25	19	25	35	28	19	22	25	25	25	29	25	25	27	33	47	26	34	37	33	38	46	38	34	35	37	42	40	41	47	53	58	0	10	14	1	1	1	10	1	6	1	28	10	12	9	27	9	27	8	33	7	15	10	18	12	18	23	5	20	6	34	14	16	27	14	23	18	25	37	2	31	2	41	42	33	3	41	17	26	46	24	24	33	32	48	62	45	37	11	38	30	66	44	49	51	44	64	42	53	59	55	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-378.023509912496422	-387.074353292947762	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962407429932679	-12	2	15	3	-1	0	3	10	2	3	22	-2	7	9	6	10	9	4	26	12	14	16	13	15	14	23	11	17	10	20	21	17	13	20	16	19	17	22	16	26	25	23	34	24	24	20	19	26	27	22	27	23	25	27	41	25	33	39	46	37	51	35	42	33	39	37	31	37	45	46	58	0	12	7	5	1	1	5	4	1	6	24	1	4	2	7	15	6	6	46	9	16	15	16	9	17	30	9	29	18	21	35	8	14	3	21	25	18	23	29	27	24	20	45	47	39	25	27	38	3	37	53	22	22	31	60	34	37	43	58	54	63	56	34	26	66	56	26	56	58	64	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-380.380026494601111	-389.430869875052451	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992526890678354	-3	6	11	2	6	0	1	3	12	4	14	4	4	11	14	12	10	9	26	17	17	12	9	13	11	9	8	19	16	29	21	23	18	15	10	11	21	23	15	24	22	14	28	24	21	12	33	22	19	29	28	14	30	29	47	19	33	31	40	32	53	47	38	37	40	30	39	38	34	44	60	0	4	4	1	4	1	1	1	12	6	23	7	7	12	27	13	12	13	28	25	52	18	7	35	18	13	8	17	18	44	27	15	46	25	6	8	3	28	5	6	21	35	32	20	9	4	41	56	29	56	52	18	51	21	70	22	40	66	48	44	68	59	53	66	68	42	69	56	50	67	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-361.950643537937083	-371.001486918388423	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989990249419909	-3	4	13	5	5	6	4	7	7	1	22	1	7	7	11	11	11	8	31	11	15	15	13	13	8	20	16	18	15	20	20	21	19	14	19	16	10	19	17	25	19	26	33	11	25	27	34	24	26	22	27	26	28	29	35	26	26	37	26	36	45	46	40	28	39	41	41	40	47	43	53	0	1	7	1	10	10	1	4	10	1	44	1	1	1	9	6	13	1	36	18	14	9	37	8	5	9	18	21	6	24	34	22	24	13	20	3	14	34	16	16	16	28	64	9	38	21	49	30	27	33	38	36	26	36	19	26	28	54	30	43	47	67	47	39	39	19	60	19	58	58	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-368.405755848404169	-377.456599228855509	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997256964310708	-5	3	10	0	5	2	5	5	9	7	14	9	10	12	10	11	7	15	31	16	16	13	14	11	16	21	10	20	8	22	16	26	16	13	20	18	23	27	17	18	21	20	33	23	27	26	32	22	28	18	27	25	17	27	44	30	30	36	41	34	48	45	42	30	38	42	43	41	33	52	49	0	1	17	1	4	1	6	4	6	6	10	1	5	10	17	5	2	8	22	12	27	8	29	9	24	53	6	6	6	14	16	35	12	1	21	27	40	30	15	27	13	34	56	42	12	50	32	40	34	15	30	53	11	53	68	36	37	57	58	27	63	58	58	52	47	44	60	40	52	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-374.510708231921683	-383.561551612373023	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984250520541462	-4	4	11	2	2	1	7	8	8	5	19	6	4	13	8	15	9	16	27	17	18	11	15	15	15	23	11	14	12	19	15	25	13	14	13	19	22	21	19	18	20	22	36	28	17	24	33	15	15	27	10	23	23	26	46	21	31	37	44	30	55	49	36	35	42	31	39	41	46	55	55	0	6	10	1	1	1	1	5	2	4	3	4	1	13	6	29	13	33	30	7	12	13	8	29	3	16	6	3	10	48	4	12	15	4	5	29	48	14	28	28	2	18	50	11	31	38	32	13	13	41	10	40	22	40	67	35	49	50	57	19	62	68	47	20	64	37	66	48	43	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
