step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
23500	-560.409830862348826	-557.525793889568945	-2.884036972779902	0.000109513413103	0.000007041358442	0.064296767333493	0.695879476517887	0	8	-1	4	4	5	8	16	6	12	18	18	19	15	23	22	30	30	24	26	30	29	33	28	35	30	31	33	31	33	37	30	36	34	36	34	36	39	42	40	38	39	38	38	44	42	47	43	49	42	39	43	49	50	47	48	48	49	48	41	55	58	51	57	61	62	70	80	74	78	77	83	0	1	0	1	1	1	1	1	3	7	9	8	10	9	8	8	10	13	16	16	19	0	16	0	0	19	19	24	24	17	21	19	26	20	19	0	28	27	24	25	26	27	28	21	23	37	36	27	31	34	27	36	41	60	36	48	50	52	44	38	56	40	55	0	62	55	65	69	66	69	66	66	1	1	1	1	1	1	2	3	2	1	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	3	1	1	2	3	1	2	2	1	2	2	1	2	2	1	2	1	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	3
24000	-603.436401029584317	-600.987351161106403	-2.449049868477916	0.000140800393219	0.000012689181848	0.090121778483527	0.494894698998880	0	14	3	3	4	4	11	21	11	8	17	15	10	18	21	24	27	27	17	27	22	31	28	27	35	33	33	31	34	33	38	29	38	32	33	34	37	40	38	43	43	39	39	39	43	35	46	40	50	46	43	49	46	47	53	51	50	48	47	51	54	58	54	57	61	72	69	75	68	77	81	82	0	10	0	1	1	1	5	12	3	4	9	1	10	9	19	12	10	13	10	16	19	0	21	0	0	16	23	24	24	17	19	21	26	19	18	0	46	23	24	25	33	27	28	34	16	28	36	27	32	33	38	25	33	48	58	51	50	36	41	54	38	55	25	0	62	62	65	62	52	66	70	70	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	3	5	2	1	1	1	2	1	1	1	2	1	2	1	2	2	2	2	1	1	1	1	2	2	2	1	1	2	5	1	3	1	3	3	1	4	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1
24500	-549.534238316977280	-545.809906894995265	-3.724331421982031	0.000092162179480	0.000003467181766	0.037620440243844	0.596512350003237	0	13	3	2	3	4	14	16	9	18	16	20	14	6	19	29	28	30	25	21	24	28	29	29	35	29	33	33	34	32	32	35	38	37	33	36	35	35	43	44	42	40	38	42	46	43	46	43	45	42	42	49	50	47	54	53	50	53	53	51	51	57	54	57	63	72	63	78	75	78	80	82	0	1	0	1	1	4	1	6	14	13	9	10	4	3	7	20	2	13	20	15	20	0	19	0	0	21	23	24	24	17	21	21	26	16	23	0	28	27	24	25	26	27	28	31	38	37	25	38	33	16	38	40	26	48	40	61	33	36	44	54	48	52	52	0	62	62	62	69	52	63	69	71	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	2	1	3	2	2	3	1	1	2	2	1	2	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	4	4	1	1
25000	-546.211473177425773	-543.665196297445846	-2.546276879979922	0.000116498386094	0.000009685847085	0.083141470104830	0.678321337384628	-4	9	-1	4	5	-1	12	18	9	16	16	15	18	15	23	28	27	31	26	18	29	29	29	25	32	30	34	32	37	31	37	31	39	38	32	33	38	40	40	39	38	39	39	40	48	41	47	45	48	42	44	49	47	49	54	51	47	49	56	52	50	58	43	57	54	67	69	79	73	76	80	77	0	4	0	1	1	1	5	2	3	4	9	4	10	3	12	20	15	13	20	4	19	0	19	0	0	16	16	24	24	17	21	19	26	19	23	0	28	34	29	36	26	16	28	16	42	37	25	38	34	16	38	25	16	48	52	61	50	63	44	54	48	65	40	0	52	55	65	69	66	66	69	69	1	1	1	2	2	1	1	1	2	2	2	2	1	3	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	3	1	4	3	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1
25500	-552.401410531036277	-549.281664872941406	-3.119745658094862	0.000175502697407	0.000009589516576	0.054640280281131	0.702606003420532	-3	10	3	3	4	6	12	17	7	18	17	18	13	12	20	26	24	27	26	22	29	28	28	31	35	31	30	34	37	31	38	33	38	37	34	36	36	35	45	39	44	40	43	35	45	42	48	46	47	45	44	45	49	50	54	49	47	52	53	49	52	58	56	53	62	70	72	69	64	78	82	77	0	5	0	1	1	4	4	6	3	4	14	8	4	3	13	20	10	13	20	10	19	0	19	0	0	16	23	24	24	17	21	19	26	21	23	0	28	27	29	36	26	27	28	21	27	37	40	38	21	31	42	25	33	60	47	48	20	52	44	51	56	58	58	0	63	63	65	65	63	69	63	68	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	3	2	2	1	2	1	1	2	2	2	1	2	2	1	1	1	4	1	3	1	1	2	1	1	1	3	2	1	1	1	4	2
26000	-560.665775908511137	-558.145683517980160	-2.520092390530954	0.000100313737984	0.000008520427503	0.084937792909745	0.754116875869980	-2	3	1	3	2	2	8	18	4	10	19	18	19	14	21	29	24	26	26	23	29	32	31	24	35	33	33	28	30	33	36	36	41	32	37	37	34	39	43	44	39	38	42	39	44	38	43	41	50	41	43	47	47	51	55	55	49	52	51	44	50	56	52	53	60	74	68	71	73	80	70	79	0	1	0	1	1	1	1	7	3	6	9	10	10	9	5	20	15	13	20	15	19	0	19	0	0	16	23	24	24	17	21	16	26	20	23	0	28	23	29	25	26	27	28	31	42	37	25	38	26	16	38	47	26	60	47	61	34	25	44	48	45	25	52	0	63	40	62	62	71	69	63	69	1	1	1	1	1	2	1	2	1	2	2	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	3	3	2	1	1	3	2	1	2	3	2	2	1	2	2	1
26500	-575.778587925008878	-572.750138106511827	-3.028449818496996	0.000140567863772	0.000008169126658	0.058115179665116	0.667263544755833	-1	10	1	3	5	4	10	20	10	15	13	18	17	11	17	24	24	29	27	22	29	31	27	29	36	29	34	32	37	31	32	34	40	40	33	39	35	38	44	43	41	36	38	36	46	44	49	42	47	47	42	47	46	47	48	54	53	51	57	51	51	59	53	56	60	61	68	74	70	77	66	77	0	1	0	1	1	1	1	6	3	2	9	10	10	3	10	8	10	13	4	8	20	0	20	0	0	16	23	24	24	17	21	26	26	16	23	0	28	27	24	36	26	27	37	21	23	28	36	27	34	34	38	40	41	51	40	61	50	52	44	54	54	47	52	0	52	36	65	58	63	71	58	66	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	5	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	4	2	4	2	2	3	2
27000	-539.909899406121212	-537.762873062886683	-2.147026343234553	0.000131958993459	0.000015682646114	0.118844844924902	0.688926665789838	0	9	3	4	6	4	12	10	10	15	17	12	18	16	18	23	29	28	26	19	24	26	31	29	31	33	33	34	35	35	33	39	40	33	37	36	37	36	41	42	43	40	39	41	49	39	43	44	50	46	44	45	48	50	53	53	51	49	52	49	56	61	54	57	59	66	64	78	75	79	81	75	0	5	0	1	1	1	2	5	3	12	9	4	10	9	10	20	10	13	21	10	20	0	16	0	0	21	23	24	24	17	21	34	26	16	27	0	28	27	28	36	26	27	28	34	27	37	25	38	50	34	38	47	26	48	40	48	51	25	44	51	56	65	52	0	63	58	65	69	63	72	72	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	1	3	2	2	2	2	2	2	1	1	1	2	1	1	3	1	1	3	1	2	2
27500	-565.407002846019736	-562.417801809971138	-2.989201036048601	0.000140594532421	0.000008394492247	0.059707103128191	0.612107120320916	-4	14	1	1	5	3	13	15	8	11	18	10	15	16	17	26	27	27	22	24	25	28	28	30	35	33	32	32	33	34	35	36	40	33	37	38	36	39	37	44	44	42	40	41	45	43	47	42	49	46	45	48	40	49	48	53	46	45	55	49	50	57	53	56	53	61	66	72	75	77	80	66	0	12	0	1	4	1	12	6	3	4	9	4	10	9	10	20	8	13	10	15	19	0	16	0	0	21	23	24	24	17	21	16	26	16	23	0	28	27	29	36	26	27	28	31	27	37	25	38	31	34	42	58	19	38	40	48	20	40	44	45	38	65	52	0	58	63	65	72	72	52	72	58	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	2	2	1	2	1	1	1	3	2	1	1	3	1	2	1	3	1	1	1	2	2	2	1	2	2	2	2
28000	-567.773289496726647	-564.737825390393482	-3.035464106333136	0.000097562111705	0.000005642712501	0.057837129626457	0.706314545810096	-4	9	3	2	6	6	14	7	7	14	13	12	20	9	18	20	29	28	25	24	29	29	32	29	36	34	28	32	38	35	39	36	41	36	36	37	35	37	32	38	41	41	41	40	44	43	49	44	44	45	45	48	49	49	54	53	49	45	48	44	55	61	53	57	56	72	70	79	75	78	81	74	0	5	0	1	1	1	6	1	3	12	9	5	12	9	10	15	12	12	16	16	19	0	27	0	0	19	19	24	39	17	21	21	26	20	23	0	28	27	24	25	26	27	29	34	38	37	25	38	31	20	38	58	26	60	47	38	31	40	44	38	42	47	58	0	63	63	62	72	62	66	72	47	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	3	1	1	2	1	1	2	2	2	2	2	3	1	2	1	1	2	1	2	3	1	1	3
28500	-591.549430905974759	-588.543495106431465	-3.005935799543319	0.000125700586511	0.000007418943520	0.059020755004125	0.634447871269378	-3	14	4	5	6	3	11	19	7	9	18	18	17	16	17	21	24	29	24	26	25	29	26	17	35	30	29	29	34	29	39	36	37	34	37	35	36	36	42	40	44	40	42	39	43	43	45	42	50	41	42	48	42	52	53	55	49	43	52	48	48	57	54	57	61	68	70	78	72	82	81	81	0	6	0	1	1	1	5	2	3	4	9	10	10	9	10	10	2	13	16	16	16	0	16	0	0	21	23	24	24	17	21	21	26	20	23	0	28	27	29	36	32	27	29	32	27	37	36	38	34	20	38	40	26	42	52	51	31	25	32	45	51	40	40	0	58	65	65	63	65	62	62	69	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	3	3	1	2	2	2	2	2	1	1	1	2	1	2	2	1	1	2	2	3	1	2	1	2	2	2	2	1	2	2	2	2	1	2	3	3	1	2	1	1	4	3	2	4	2
29000	-578.689314728654949	-576.057216896826276	-2.632097831828729	0.000097393391088	0.000007561682137	0.077640608387818	0.606910041293152	-5	10	2	5	7	1	9	13	5	14	10	8	15	13	17	16	27	32	20	25	27	29	30	26	32	26	26	29	34	32	35	30	33	32	35	41	38	31	45	37	41	35	38	40	43	41	45	40	47	44	42	43	39	52	54	49	42	53	49	49	53	60	55	57	59	67	68	79	68	79	82	82	0	4	0	1	1	1	1	6	3	5	9	1	4	9	7	12	12	13	16	19	16	0	27	0	0	19	16	24	24	17	20	21	26	19	23	0	28	27	24	25	26	27	28	31	48	37	25	42	41	34	38	36	26	60	47	51	53	40	44	51	51	58	52	0	63	63	63	66	58	66	70	58	1	1	1	2	3	1	3	1	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	3	1	2	2	2	1	1	1	2	2	1	3	2	1	2	1	2	2	1	3	2	1	3	1	2	1	1	3	2	3	2	2	1	4
29500	-573.665385396541751	-571.048805555309286	-2.616579841232458	0.000107912872035	0.000008481283839	0.078593810718953	0.724250692874865	-3	8	2	4	0	6	12	19	4	13	16	18	11	10	22	18	29	31	21	26	25	29	30	27	36	29	35	30	36	33	33	37	38	39	33	37	35	40	40	42	40	38	39	38	44	42	41	42	48	46	43	46	46	50	54	52	49	53	52	43	56	58	48	54	54	66	72	75	71	74	77	82	0	1	0	1	1	4	1	6	3	2	14	10	4	9	12	7	7	12	16	16	19	0	19	0	0	20	23	24	28	17	21	21	26	16	23	0	28	27	24	25	26	27	37	31	27	37	36	38	41	20	38	40	26	60	40	45	34	63	31	38	45	58	52	0	63	40	58	69	62	63	69	69	1	2	1	1	1	1	4	2	1	1	1	1	1	1	1	1	3	3	1	2	1	1	3	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	3	1	2	1	1	1	2	2	1	1	3	2	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	3	3	1	1	2	1	3
30000	-598.811021892059557	-596.604170880539414	-2.206851011520198	0.000121482777069	0.000013616646586	0.112087053934578	0.587422966981014	-4	12	4	1	3	3	13	22	6	12	11	7	15	17	19	16	20	27	22	19	30	32	26	28	35	31	33	31	37	30	35	37	37	35	37	36	34	38	41	44	44	40	43	41	47	42	44	43	46	48	42	47	42	51	52	52	51	47	53	49	56	59	52	53	58	64	67	77	73	74	77	77	0	4	0	1	1	1	1	4	3	12	9	1	12	9	13	10	10	10	16	16	19	0	16	0	0	16	23	24	24	17	23	34	21	19	23	0	28	27	24	25	53	27	28	34	35	28	36	38	31	34	23	40	33	38	36	38	45	25	34	38	45	63	36	0	63	62	62	67	66	52	66	69	1	1	1	2	2	1	2	3	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	3	1	1	1	2	3	1	1	1	2	2	2	4	2	1	2	3	2	1	1	2	1	2	2	3	4	3	2	2	3	1	1	1	2	1	2	4	2	1
30500	-545.191410153038760	-542.028237444211300	-3.163172708827467	0.000137722801521	0.000007311827296	0.053090898639028	0.711513124265812	-3	8	4	4	4	5	11	18	9	11	15	14	17	15	24	28	24	25	21	23	30	27	23	28	33	35	34	34	37	33	35	37	39	36	37	37	39	40	45	36	40	36	39	38	42	42	49	44	51	48	40	47	42	51	49	55	46	52	50	48	50	58	56	58	63	70	70	69	76	80	70	75	0	1	0	1	1	1	6	4	3	4	9	10	10	9	12	20	12	13	10	19	19	0	19	0	0	16	21	24	24	17	21	21	26	16	23	0	29	42	24	25	26	27	28	21	27	37	25	51	31	21	27	40	26	60	25	61	34	47	44	38	48	47	58	0	62	47	62	58	71	63	62	71	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	3	1	1	3	2	2	1	1	1	2	2	1	2	1	1	2	1	1	1	3	2	2	1	2	2	1
31000	-541.969695080155361	-539.030320323743581	-2.939374756411792	0.000089810591624	0.000005552117081	0.061820292919099	0.701077135864010	-3	12	1	2	4	5	15	17	8	13	20	11	17	18	22	29	27	26	24	20	29	27	27	30	30	32	30	32	35	31	36	32	39	38	38	38	39	40	38	39	43	37	41	41	44	37	45	40	48	49	42	46	44	51	54	54	46	52	56	47	48	60	50	59	58	66	67	79	70	70	76	77	0	1	0	1	1	1	10	4	3	1	9	4	12	9	12	20	12	10	20	10	19	0	20	0	0	16	23	24	24	17	21	16	26	20	23	0	46	27	29	25	26	27	28	31	35	28	25	42	34	34	42	40	33	60	47	61	16	52	44	38	38	58	52	0	52	52	65	66	66	66	69	70	1	2	1	1	1	2	1	3	1	3	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	1	2	3	2	3	1	1	1	2
31500	-551.358516866637160	-548.856542768663189	-2.501974097973930	0.000144413415010	0.000012450693891	0.086215632324848	0.705405133183840	-2	9	1	1	2	2	14	13	5	15	17	16	14	17	20	30	28	28	24	23	27	27	29	26	35	31	32	31	37	35	36	36	35	35	34	38	38	40	44	39	43	39	41	42	45	44	49	42	46	47	37	48	47	49	56	55	49	54	51	50	54	55	52	57	56	63	68	70	75	76	83	82	0	1	0	1	1	1	2	6	3	4	9	2	2	9	12	19	12	13	20	13	20	0	20	0	0	21	23	24	24	17	26	26	26	19	23	0	28	51	43	25	33	27	28	31	27	28	40	42	31	45	27	40	26	48	63	51	16	40	44	54	34	63	40	0	52	58	65	58	66	66	69	69	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	3	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	1
32000	-558.952134459973536	-556.467761965836644	-2.484372494136879	0.000120526284124	0.000010544290987	0.087485406716899	0.690348625915684	0	4	3	5	5	6	8	18	11	13	17	20	19	13	23	30	30	27	26	23	31	30	28	30	36	31	34	32	35	33	35	34	38	29	37	39	37	35	44	43	42	37	43	33	40	43	49	41	49	44	43	45	45	52	53	52	50	52	52	48	50	60	54	53	57	69	67	78	78	78	83	74	0	1	0	1	1	1	1	6	3	4	14	10	10	3	10	20	8	13	20	12	19	0	19	0	0	19	23	24	24	17	34	21	26	20	23	0	28	27	29	25	34	23	28	34	27	37	25	42	31	33	38	36	26	60	52	51	50	40	50	27	42	58	40	0	63	55	65	58	66	66	72	66	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	2	1	1	2	2	1	3	1	2	1	2	2	2	1	1	2	1	2	4	1	2	1	1	2	1	4	2	2	3	1
32500	-579.531797617337247	-576.685438051029564	-2.846359566307707	0.000103866783753	0.000006862114286	0.066066494384799	0.670170766467067	-1	6	4	3	3	5	12	18	11	12	15	14	17	14	18	30	30	31	22	22	28	24	27	26	28	32	32	32	35	24	40	33	39	37	33	39	36	34	42	33	40	39	38	39	44	43	46	42	47	46	39	44	40	49	52	55	43	52	47	45	53	57	49	52	61	66	70	76	77	80	74	75	0	1	0	1	1	1	1	12	3	1	14	4	10	3	10	20	30	13	12	10	19	0	19	0	0	21	23	24	24	12	27	19	26	20	23	0	28	27	28	25	26	27	28	32	23	37	36	38	31	34	38	40	26	60	63	61	16	36	44	48	38	58	47	0	62	58	62	66	71	69	66	66	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	2	1	2	2	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	1	1	1	2	2	2	1	2	1	2	2	1	2	2	2	1	2	1	2	1	1	2	2	1	1	3	1	1	1	1	3	2	2	1	1	2	2
33000	-605.462200747180191	-602.331267075167716	-3.130933672012483	0.000165659422190	0.000008984542058	0.054235019890711	0.451867599026840	-3	5	3	1	6	4	13	14	7	7	19	16	15	15	20	29	31	30	21	22	24	31	27	26	30	32	35	30	31	35	34	34	36	37	36	32	35	40	46	44	40	31	42	36	49	45	47	43	45	47	43	43	48	51	56	54	48	53	54	45	54	61	54	58	63	68	69	77	74	71	75	79	0	1	0	1	1	1	2	6	3	5	9	6	10	9	12	19	13	13	13	12	19	0	19	0	0	21	42	24	24	12	20	20	26	19	23	0	28	27	24	36	26	23	28	16	42	37	25	27	21	19	38	36	41	45	25	51	34	40	44	38	60	58	25	0	55	55	62	40	62	66	58	62	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	3	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	3	2	1	1	1	3	3	2	1	2	2	2	2	3	2	4	6	1	2	2	1	4	2	2	2	3	2	1	2	3	1	2	3	1	4	2	1	3	2
33500	-583.882918109797060	-581.116817594040754	-2.766100515756346	0.000144844471530	0.000010151064467	0.070082512365373	0.562302371911412	-4	7	2	2	5	5	10	21	7	16	13	11	19	18	20	29	28	24	21	25	25	29	32	25	34	25	33	32	32	32	32	32	36	38	36	39	35	40	43	42	39	42	42	35	45	37	41	43	46	45	43	49	48	51	54	55	49	52	53	48	54	55	56	52	61	67	66	75	71	76	79	81	0	4	0	1	1	4	4	10	3	1	3	1	10	9	10	20	10	13	10	19	4	0	19	0	0	10	21	24	24	10	16	21	26	16	23	0	28	27	46	25	26	27	46	31	27	28	25	38	31	34	38	36	41	60	52	51	34	52	44	48	42	52	52	0	63	47	65	63	52	69	52	70	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	4	1	1	1	1	2	2	2	2	5	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	2	1	1	1	2	1	1	2	2	1	4	1	1	1	1	1	1	4	1	3	3	1	3	2
34000	-593.727846567139750	-591.264027765007654	-2.463818802132085	0.000137242618716	0.000012215251914	0.089004800609818	0.700394980870504	-7	11	1	3	1	3	5	15	5	12	13	17	15	14	20	29	25	27	21	17	28	24	27	27	34	31	33	32	35	30	33	38	38	32	36	36	36	39	45	39	43	42	41	42	43	42	49	41	51	47	43	45	44	48	50	52	39	51	54	46	46	59	53	49	61	67	72	74	72	79	80	83	0	4	0	1	1	1	1	2	3	6	3	4	10	9	20	19	12	12	20	4	19	0	19	0	0	16	23	24	24	4	21	21	26	21	23	0	28	23	43	36	26	20	28	34	27	37	36	27	31	57	38	40	26	48	40	61	16	52	33	27	48	25	52	0	55	55	62	69	62	69	69	69	1	1	1	2	1	2	3	1	1	2	1	3	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	3	1	2	2	1	1	1	1	1	1	1	2	3	2	2	2	2	2	1	2	1	2	1	2	1	2	2	2	2	3	2	1	3	2	1	2	3	2	1	2	1	2	3
34500	-560.098106522748935	-557.299489054118567	-2.798617468630365	0.000108641803591	0.000007432540820	0.068413267952966	0.582526576881174	-4	12	2	3	8	5	10	13	12	15	14	8	15	10	15	27	27	30	25	21	28	29	32	32	34	31	34	34	34	32	35	36	38	39	34	39	37	40	44	43	43	39	44	40	42	41	45	45	51	47	45	46	46	51	56	55	40	48	55	43	50	61	55	58	62	63	69	77	75	72	77	79	0	7	0	1	4	1	1	6	3	12	14	4	4	3	12	20	12	15	20	10	20	0	16	0	0	19	23	24	24	17	21	21	31	16	23	0	28	27	29	25	26	27	46	31	42	28	36	38	31	34	38	40	32	60	36	61	16	52	44	38	48	52	25	0	40	63	62	66	58	66	70	70	1	1	1	1	1	2	3	2	1	1	1	1	3	2	1	1	3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	4	2	1	1	2	2	2	1	3	1	2	1	1	2	3	1	3	1	1	2	3	1	1	2
35000	-544.871948387371049	-543.001381717213349	-1.870566670157735	0.000100343211815	0.000016183413384	0.161280599765368	0.763769054686028	-1	9	4	1	7	4	11	20	7	13	17	16	15	14	15	21	30	25	25	26	31	29	28	24	37	28	30	30	33	34	38	38	34	34	38	31	35	40	34	40	41	37	43	41	49	40	42	46	46	47	43	47	47	52	46	55	38	52	49	49	52	58	54	56	63	67	66	75	75	69	82	78	0	1	0	1	1	1	2	6	3	2	9	10	10	9	7	10	10	13	16	16	19	0	19	0	0	19	23	24	24	17	21	21	26	16	23	0	28	27	29	25	19	27	28	33	42	37	25	38	21	57	38	40	33	60	47	61	34	52	44	38	48	63	52	0	62	63	65	70	66	66	66	70	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	3	1	1	2	2	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2
35500	-564.052345935825656	-560.851315338468225	-3.201030597357474	0.000156416215491	0.000008100901823	0.051790677827578	0.780666866759064	-3	13	5	4	9	3	8	17	11	16	16	13	19	17	19	22	24	30	25	25	28	23	27	28	33	30	31	31	34	30	39	35	38	35	35	32	38	40	42	38	44	33	43	40	49	42	50	41	46	46	46	48	45	50	54	52	51	45	53	46	54	60	55	52	62	65	71	72	77	65	75	77	0	5	0	1	6	1	1	2	3	4	3	4	12	3	12	12	13	13	16	16	19	0	16	0	0	21	23	24	24	17	21	20	26	20	42	0	28	27	29	25	32	27	28	34	38	37	25	42	21	33	48	58	33	60	52	51	19	25	49	48	48	52	58	0	63	62	62	63	58	55	55	66	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	4	1	1	1	2	2	2	1	1	1	1	2	3	1	3	3
