step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
49500	-651.317233569691894	-649.700827233898053	-1.616406335793861	0.000179131948742	0.000041760025282	0.233124384431011	0.521274594933076	0	2	2	3	3	5	3	4	5	4	6	5	6	5	7	6	5	4	5	6	7	8	8	8	9	9	9	8	7	7	10	10	9	10	9	9	8	8	10	9	8	10	10	9	11	10	10	14	11	13	13	11	12	11	11	10	10	13	9	11	13	13	14	10	13	10	12	11	13	14	14	12	13	14	12	14	12	14	13	12	15	15	13	15	16	14	15	16	14	15	16	17	17	15	20	18	17	19	19	23	19	20	21	23	20	23	0	1	1	0	2	3	3	4	7	3	18	18	3	3	8	10	5	3	10	18	19	9	5	13	29	11	21	3	14	2	4	19	41	16	16	20	19	13	41	16	6	38	4	28	38	13	23	39	57	66	15	22	6	32	29	24	13	27	29	9	77	60	23	17	53	15	12	0	57	59	34	35	42	72	31	75	68	61	44	24	76	43	8	24	82	55	80	19	50	47	26	83	75	53	76	85	38	82	34	67	79	0	88	45	63	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	2	1	3	1	3	2	3	1	1	2	1	2	1	1	2	2	1	3	1	1	2	2	2	1	2	3	2	4	1	2	1	3	2	1	2	1	1	4	2	1	2	3	1	1	2	2	1	1	1	2	2	1	1	3	2	1	2	4	3	1	1	1	4	1	2	2	2	3	2	4	1	4	2	4	5	2	1	3	5	6	1
50000	-738.082982391710630	-736.586956844407950	-1.496025547302662	0.000181738225552	0.000054059378549	0.297457391724417	0.499902596667053	-1	1	2	2	2	5	3	3	5	3	4	5	4	5	6	7	5	6	6	8	6	8	7	6	8	8	9	7	7	8	8	10	9	11	9	9	9	8	10	9	9	9	11	9	12	9	10	11	10	14	13	11	13	10	11	10	9	13	10	11	13	12	14	12	13	11	12	10	13	14	13	14	12	13	13	13	13	11	14	14	12	15	13	13	14	16	16	15	15	15	15	17	18	16	18	18	20	20	19	22	20	20	21	21	22	23	0	1	2	0	2	1	1	4	3	3	3	8	3	3	8	11	3	9	13	28	13	12	10	13	16	9	16	6	6	16	4	21	24	22	16	3	16	5	30	25	11	24	15	16	33	17	22	35	26	66	43	24	36	36	3	37	1	2	36	35	39	2	51	35	34	8	12	0	19	36	55	44	7	43	8	66	18	68	64	64	68	83	31	52	56	52	74	22	65	69	69	43	43	60	75	64	86	83	84	62	62	0	38	97	69	0	1	1	1	1	1	3	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	4	2	2	2	2	3	1	2	1	1	3	2	2	2	2	2	1	1	1	2	1	2	1	1	3	1	5	3	1	1	2	5	1	2	1	4	3	1	3	1	1	1	4	1	3	1	4	1	1	1	1	1	2	1	2	3	2	3	1	1	1	4	5	2	1	3	2	3	2	5	5	1	8	1	6	1
50500	-747.637732916673144	-746.163201859335459	-1.474531057337681	0.000235704697754	0.000073995292956	0.313932194230366	0.559116817090843	-1	1	3	2	3	5	3	4	4	2	5	4	6	6	6	5	5	6	5	6	6	8	7	7	8	8	8	8	7	8	9	10	7	10	9	9	9	9	10	10	8	8	10	9	12	11	10	13	10	12	12	11	12	11	11	10	9	12	10	10	13	12	14	11	13	12	12	13	12	12	13	14	12	12	12	14	12	15	14	13	15	15	14	15	14	15	15	16	16	14	15	17	18	17	20	18	19	16	19	22	19	18	22	22	22	24	0	1	10	0	2	10	1	4	2	1	5	7	19	6	4	10	7	12	3	11	1	13	3	13	17	20	20	19	8	24	4	23	19	25	12	18	3	23	35	27	13	12	8	33	49	39	42	36	25	31	8	21	21	10	21	42	27	49	25	37	74	49	58	18	23	15	42	0	34	27	64	47	30	42	12	74	44	61	41	44	75	43	15	72	69	16	56	27	81	67	48	76	84	87	83	73	60	29	64	89	73	0	87	97	30	0	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	3	2	1	1	2	2	3	1	1	1	1	1	4	1	1	1	1	2	1	2	3	2	2	5	2	1	1	1	1	1	1	1	1	2	3	6	2	1	1	2	1	3	2	2	4	1	2	1	4	2	2	2	4	1	1	7	3	5	1	1	1	2	1	1	3	3	6	6	4	3	3	1	5	2	7	1
51000	-776.790465617144491	-775.046538019953914	-1.743927597190542	0.000299412905438	0.000057120858420	0.190776206977620	0.457057189756927	0	1	2	1	2	5	3	4	5	3	6	5	5	4	5	6	5	7	7	8	4	7	8	8	8	7	7	7	6	8	10	10	7	10	9	10	8	7	8	10	10	11	8	10	9	11	10	12	11	13	14	10	13	12	10	9	10	13	10	9	11	13	14	12	13	11	12	12	12	12	13	13	12	14	12	14	13	14	15	13	15	15	11	14	15	15	15	16	16	15	15	18	17	18	19	17	16	19	19	23	21	17	21	22	23	24	0	1	1	0	2	10	3	4	21	3	5	3	10	10	4	21	1	14	6	9	10	9	2	6	6	3	13	13	17	9	4	28	13	2	19	27	16	16	19	14	9	41	8	13	33	32	19	45	59	83	39	38	49	32	6	14	3	35	60	19	28	30	69	10	21	8	45	0	18	25	27	52	6	75	8	40	61	40	13	73	74	76	28	67	46	6	80	69	65	39	38	15	75	54	8	61	22	75	79	71	42	0	87	3	58	0	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	1	1	4	1	1	3	1	1	1	1	7	1	1	4	2	2	1	1	1	3	3	1	1	3	1	1	2	3	1	1	4	2	1	2	2	2	5	3	1	1	1	3	1	3	4	3	1	1	3	3	3	1	4	1	3	3	1	2	5	1	1	1	2	1	2	4	1	3	2	4	5	8	2	3	7	4	5	3	2	5	6	1	2	9	5	1
51500	-720.189244501333974	-718.630744248742076	-1.558500252591943	0.000220966124782	0.000057372333534	0.259643117651968	0.554382667433341	0	2	1	2	2	4	2	4	4	3	7	4	4	5	7	6	5	7	5	7	7	7	6	6	9	8	8	7	7	9	10	10	9	10	10	9	9	8	10	9	9	11	9	9	11	11	11	12	11	13	13	11	11	11	10	8	8	10	10	12	13	12	12	11	13	11	12	11	13	14	13	13	13	13	12	14	13	14	12	13	15	16	14	14	15	14	15	16	15	16	17	16	17	17	19	18	19	20	19	22	20	19	21	22	20	22	0	1	1	0	1	3	3	4	10	3	12	4	10	10	4	7	1	10	6	4	9	1	19	13	21	14	21	24	1	21	12	14	19	27	41	24	38	14	11	15	11	30	9	24	35	39	21	47	36	66	43	59	57	34	22	13	11	28	17	57	18	26	11	13	42	15	35	0	62	53	30	53	55	79	8	15	26	68	56	57	64	76	75	62	51	59	65	70	73	34	62	51	76	87	75	52	38	82	93	86	71	0	60	88	63	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	2	1	2	2	3	1	1	1	2	1	1	4	1	4	4	3	2	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	1	1	3	1	2	3	2	3	2	3	3	1	2	1	1	1	2	2	1	2	1	3	3	3	2	3	2	2	1	1	2	1	2	1	1	1	3	3	2	1	1	4	3	7	4	1	4	4	1	4	3	3	1
52000	-671.752713374662335	-670.257173320100037	-1.495540054562282	0.000198319604465	0.000059060582297	0.297805062974984	0.527831098101205	-1	1	2	2	2	5	3	3	5	3	7	5	5	6	6	7	6	7	7	8	7	8	7	8	9	7	7	9	8	8	9	10	9	10	9	8	9	8	8	10	9	10	10	8	11	9	10	14	11	13	14	11	12	12	10	10	9	12	10	11	12	13	13	11	14	10	12	12	10	14	13	13	12	14	12	13	13	14	15	12	12	15	12	14	15	15	14	17	16	15	16	16	17	15	17	17	18	19	18	22	19	19	20	21	23	23	0	1	1	0	2	1	3	4	2	3	12	5	10	13	8	1	3	12	13	18	10	7	13	9	19	17	14	20	15	17	4	22	27	38	39	13	9	19	17	23	21	22	26	18	35	13	17	42	16	66	43	28	24	33	39	37	19	21	12	7	16	33	60	22	25	4	60	0	6	22	53	52	34	75	43	15	61	61	67	32	35	83	29	62	54	3	50	42	50	80	45	43	76	23	51	49	90	15	65	99	70	0	96	103	96	0	1	1	1	1	1	3	1	1	2	1	1	2	1	1	2	5	2	1	1	1	2	3	1	2	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	1	2	2	1	1	1	3	3	3	2	2	1	2	2	5	1	1	3	3	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1	5	1	3	2	2	3	4	2	3	1	4	2	6	2	2	3	1	2	1	6	1
52500	-713.023900337464966	-711.454631118923885	-1.569269218541113	0.000205191635464	0.000052162916733	0.254215609790107	0.544195289504620	-1	1	2	2	2	4	3	4	5	4	6	4	5	5	6	6	5	6	6	8	7	8	7	8	8	7	9	8	6	9	11	8	9	10	9	8	9	8	9	9	9	10	11	10	9	10	8	14	10	13	14	12	12	11	12	9	8	12	8	11	12	13	12	11	13	11	12	11	11	14	13	13	12	13	10	11	12	14	14	13	13	16	12	13	15	16	14	16	14	16	15	17	16	18	19	18	18	18	18	23	20	18	20	21	21	21	0	1	1	0	2	2	3	4	4	3	3	5	12	3	8	6	3	1	6	26	11	2	7	19	16	13	6	16	5	20	15	26	21	25	13	21	36	10	23	47	26	28	4	56	59	21	7	65	57	75	8	16	32	39	21	26	12	30	11	1	39	33	40	6	40	4	47	0	57	54	55	53	27	32	15	8	68	30	69	46	49	8	76	61	61	3	53	62	38	17	49	48	83	91	66	89	88	83	63	97	65	0	64	85	52	0	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	2	3	1	1	1	3	3	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	4	1	1	2	5	2	2	2	2	1	2	1	1	6	2	3	2	6	2	4	2	1	2	1	1	1	2	3	3	3	1	2	1	2	2	6	1	1	2	7	1	2	4	5	3	1	2	1	3	1	1	4	3	3	3	1	5	3	3	1
53000	-650.761950919176002	-649.285103890308278	-1.476847028867711	0.000164242971521	0.000051250652737	0.312041679849108	0.530214251924756	-1	1	2	2	3	4	3	3	4	3	6	5	5	5	6	7	5	6	5	6	6	8	7	7	7	8	8	8	7	8	10	11	10	10	10	9	9	8	9	8	10	10	10	10	11	11	11	13	9	13	13	11	12	12	12	11	10	13	9	11	12	12	12	11	13	11	13	10	12	13	12	14	12	13	13	14	12	15	14	13	13	16	13	15	15	15	16	15	16	15	16	16	17	17	19	17	18	19	19	22	20	18	21	22	23	23	0	1	1	0	2	10	2	4	3	3	2	10	3	1	8	6	8	7	10	9	13	1	1	19	10	6	13	6	17	12	8	38	38	6	38	3	30	19	19	6	21	24	8	36	30	40	41	45	21	31	15	40	49	25	41	26	36	59	9	37	68	41	35	18	27	8	30	0	38	59	6	37	32	46	31	59	68	61	41	31	33	43	43	81	50	39	68	35	54	69	62	51	75	46	82	58	69	75	45	67	13	0	26	71	22	0	1	2	1	1	1	1	1	1	1	1	3	1	2	4	1	1	1	1	1	1	1	4	4	1	2	3	2	2	1	1	3	2	1	3	1	3	1	1	2	2	2	2	3	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	2	1	1	1	1	2	2	5	2	1	2	3	4	5	1	1	2	4	1	2	2	2	1	4	1	1	1	3	4	3	2	2	3	2	2	3	2	2	3	3	4	4	8	1	6	5	6	1
53500	-661.852022294881067	-660.156368294842650	-1.695654000038446	0.000155932342181	0.000031945301270	0.204866423622699	0.586705509535548	-1	1	2	1	2	5	3	3	5	2	6	5	4	6	6	6	4	5	6	8	6	8	7	7	9	8	7	8	7	8	11	10	8	9	6	10	9	8	9	10	7	9	10	9	10	10	9	13	10	13	13	10	13	11	12	10	10	13	8	12	12	11	14	11	12	11	11	11	11	13	13	14	12	14	10	14	13	15	13	13	15	15	14	15	16	15	15	15	13	16	17	17	17	16	19	18	19	19	20	22	19	19	22	22	20	23	0	1	1	0	1	10	1	4	7	1	12	7	1	10	8	10	1	7	1	6	6	2	21	13	9	6	12	23	12	13	43	20	18	6	3	37	24	16	27	11	9	3	8	20	21	38	7	67	24	31	66	7	64	25	45	9	35	21	35	52	68	38	58	39	34	75	30	0	47	20	29	53	23	48	15	43	61	61	55	65	76	51	43	67	55	70	58	69	46	60	60	76	8	39	92	86	63	31	91	85	90	0	91	96	34	0	1	1	2	1	1	2	2	2	1	1	1	1	3	2	2	2	2	1	4	2	1	3	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	3	4	1	2	1	3	1	1	2	2	3	1	1	1	2	2	3	2	2	1	1	1	1	2	1	1	1	1	2	3	1	3	1	2	3	1	2	1	1	1	1	2	1	2	1	1	2	1	2	3	1	7	4	1	2	2	5	2	4	3	1	2	2	4	1
54000	-704.263413339492786	-702.709761780548320	-1.553651558944433	0.000170363935484	0.000044664946982	0.262173721539559	0.562644921773953	-1	0	1	2	2	5	3	4	4	4	5	4	5	5	6	6	6	6	6	7	7	7	8	6	8	7	8	9	8	8	7	11	9	10	9	9	7	8	10	9	8	11	11	10	11	11	8	13	10	12	13	12	11	11	11	10	11	9	11	9	12	11	14	12	11	11	12	10	13	13	13	12	12	14	12	14	13	14	14	13	15	16	13	13	15	15	16	17	16	16	15	18	14	17	18	19	20	20	19	23	18	19	20	23	21	23	0	1	1	0	2	3	3	4	4	3	10	4	2	7	4	6	8	10	2	12	10	3	1	10	10	18	18	41	24	19	8	21	27	41	25	24	6	8	30	15	3	34	8	29	39	13	14	45	23	66	43	54	19	10	33	36	28	19	36	41	68	21	35	32	60	28	65	0	45	40	44	28	44	32	31	15	61	61	47	75	80	84	39	75	41	73	84	42	75	52	63	75	75	85	76	63	18	93	66	101	27	0	49	99	103	0	1	1	1	1	1	2	1	2	1	2	1	1	3	1	2	1	1	1	3	2	2	3	3	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	3	1	3	1	1	2	2	1	1	1	1	1	3	4	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	5	1	1	3	1	1	1	2	1	3	2	1	3	2	2	1	3	1	1	2	2	6	3	2	3	5	1	3	2	1	1
54500	-669.032758732063598	-667.207108402536619	-1.825650329526927	0.000207452441462	0.000035416626409	0.170721665938952	0.534139158234918	-1	2	1	1	2	4	4	3	4	3	5	5	5	6	7	6	6	7	6	7	6	6	7	7	8	9	8	9	6	7	10	10	9	9	9	10	10	9	9	8	9	11	10	8	11	10	11	13	10	14	14	10	12	11	11	11	9	13	11	10	11	13	13	11	14	11	12	10	11	14	13	13	12	13	12	12	12	15	14	13	14	14	14	14	15	16	15	17	15	15	16	17	17	16	20	19	17	19	20	23	20	19	21	21	20	22	0	1	1	0	1	3	3	4	5	3	6	6	1	6	8	2	4	17	10	9	1	10	10	16	13	20	9	23	9	2	15	14	40	19	20	16	35	18	16	22	14	27	17	14	35	44	28	73	14	66	38	21	34	33	6	30	2	69	25	27	18	32	47	22	34	15	33	0	2	80	45	28	64	47	15	31	61	74	53	53	67	43	31	61	64	63	63	81	45	72	63	82	30	84	76	90	13	38	70	29	90	0	80	94	91	0	1	2	1	1	2	1	2	1	1	1	1	1	3	1	2	2	2	1	2	2	3	1	2	1	1	1	2	1	1	3	1	2	1	2	1	2	1	1	1	1	1	2	3	1	1	1	1	1	2	2	2	2	2	1	4	2	5	1	2	1	2	2	1	3	2	2	1	1	4	1	1	2	1	2	2	1	1	1	1	1	1	2	4	2	1	2	1	2	2	1	2	1	5	1	4	2	6	4	4	8	3	1	5	2	2	1
55000	-663.007311543454762	-661.424135147125753	-1.583176396329003	0.000147364446620	0.000036483004696	0.247569922956656	0.563749171541843	-1	2	2	1	3	4	4	4	4	4	6	5	2	5	6	5	5	5	6	7	7	8	7	7	8	8	7	8	8	9	9	9	10	11	8	9	10	7	10	9	8	11	11	10	12	9	11	13	10	13	13	12	10	12	11	10	9	11	10	12	12	12	12	12	12	12	12	11	12	13	14	12	13	12	13	14	13	15	15	12	14	15	13	13	15	15	13	17	15	15	16	16	17	16	18	19	20	19	19	22	20	20	20	22	23	23	0	1	1	0	2	13	13	4	4	1	18	6	1	6	9	10	10	5	12	18	16	14	16	12	23	14	19	15	8	11	15	22	22	25	21	24	36	19	25	27	10	25	8	35	40	38	49	44	11	31	43	32	35	49	33	22	3	41	15	23	68	30	39	53	57	38	49	0	14	35	52	41	40	43	31	50	61	61	10	39	46	66	31	30	70	34	69	84	48	60	62	51	83	78	43	88	84	83	91	67	34	0	26	103	79	0	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	1	1	1	2	1	3	2	1	1	1	1	1	3	2	2	2	1	1	1	1	2	2	2	1	4	3	1	2	2	1	2	1	1	2	6	1	2	1	2	2	1	2	1	2	1	2	2	2	3	1	2	1	2	3	1	5	3	1	3	1	7	1
55500	-767.549737490566713	-765.993377887954352	-1.556359602612328	0.000239452153953	0.000062437977515	0.260753459446698	0.433818211317674	-1	1	2	2	2	4	4	3	4	4	6	4	6	5	7	5	5	6	6	6	6	8	7	7	8	8	8	9	8	8	10	10	9	9	8	10	9	8	10	6	9	10	10	9	12	10	10	13	11	13	14	10	13	12	12	10	11	12	11	10	11	13	13	11	14	11	12	10	11	13	12	14	11	13	11	12	13	14	14	11	15	14	13	14	14	15	15	16	13	16	16	18	18	17	20	18	20	19	16	22	20	18	20	23	23	23	0	1	1	0	2	3	3	4	1	2	3	4	3	6	8	7	9	5	10	5	3	6	14	17	17	16	19	15	7	21	4	41	24	13	9	12	20	6	29	8	18	40	4	11	44	14	35	57	11	15	76	6	36	3	47	1	39	18	39	35	44	35	42	32	36	8	33	0	33	49	17	22	6	49	15	43	61	68	45	68	83	15	8	63	54	57	66	72	56	79	86	31	12	80	80	90	45	99	34	97	72	0	56	95	72	0	1	1	2	1	1	1	1	1	3	3	1	1	2	1	2	1	1	4	1	2	2	2	1	2	1	1	1	1	2	1	3	1	1	1	1	4	1	4	1	1	2	2	3	2	1	3	1	1	2	4	2	3	2	5	1	6	1	3	1	2	1	3	2	1	2	5	2	1	1	1	2	4	3	1	2	1	1	2	1	1	1	3	7	1	1	2	2	1	1	1	1	4	8	3	4	1	4	2	4	1	3	1	4	1	4	1
56000	-707.610617099166461	-706.058385602574276	-1.552231496592160	0.000226311739995	0.000059503147018	0.262925586711166	0.483368857813081	0	1	3	2	3	3	4	3	4	2	6	4	5	5	5	5	4	5	5	8	7	8	8	7	8	8	8	9	8	9	10	10	9	9	9	9	10	9	8	9	10	11	7	7	10	10	11	13	10	13	14	11	9	12	12	11	10	13	10	11	11	13	12	12	13	10	11	9	13	12	13	13	12	13	13	14	13	14	14	13	12	15	13	15	15	16	15	16	15	16	17	17	17	18	18	18	19	18	17	22	20	20	21	19	20	24	0	1	10	0	2	2	6	4	4	2	2	4	10	6	9	6	4	17	3	15	3	7	13	19	6	21	16	8	19	11	15	26	19	1	6	29	29	7	9	44	30	68	15	18	2	26	29	54	43	43	75	45	24	23	13	25	27	30	20	25	68	53	25	32	23	28	35	0	30	30	32	53	49	24	15	43	61	61	9	54	41	51	43	80	54	32	77	52	62	79	63	43	8	84	76	81	64	66	86	97	14	0	58	84	58	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	3	2	2	3	1	2	5	3	1	1	3	3	1	1	1	2	1	6	1	1	1	2	4	1	1	2	1	3	2	1	2	1	2	1	2	2	1	2	1	1	1	2	2	1	1	1	3	3	3	1	1	4	1	1	1	3	1	1	3	1	3	1	1	3	4	8	2	2	2	3	4	1	2	6	1	4	2	3	1
56500	-703.502043795190616	-701.985861058332375	-1.516182736858263	0.000201077972911	0.000057078951267	0.283864763707399	0.545390952751963	-1	1	1	1	2	5	4	3	4	3	7	3	5	4	7	6	5	7	6	7	5	9	8	6	9	8	9	8	8	8	10	10	8	10	8	8	8	8	10	10	10	11	8	10	11	11	9	12	10	14	13	12	12	10	12	10	11	12	10	11	12	11	13	10	14	12	11	11	13	14	13	14	12	12	11	13	13	14	14	13	14	14	13	14	14	15	15	15	16	15	17	17	18	18	19	17	19	18	20	22	20	20	21	22	23	23	0	1	1	0	2	3	3	4	10	3	2	2	10	10	4	3	14	6	12	7	2	23	18	9	21	24	26	15	19	11	8	28	17	22	9	24	17	18	23	15	11	7	8	22	35	13	13	64	26	31	75	56	32	33	33	30	7	9	33	22	68	27	59	38	55	75	28	0	57	26	64	73	29	49	26	8	61	61	34	49	76	66	15	58	34	70	76	71	63	45	62	76	66	57	98	71	70	20	98	99	94	0	84	93	38	0	1	1	1	1	1	2	2	1	1	1	3	1	1	1	3	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	3	2	1	2	4	3	1	1	2	1	1	1	1	2	1	3	6	1	1	1	1	2	1	2	1	2	1	1	3	2	1	2	1	2	4	1	1	1	1	1	1	3	1	2	1	1	1	2	2	4	1	3	4	1	2	2	5	1	1	1	1	4	3	8	1
57000	-743.299088011640379	-741.731820309228169	-1.567267702412160	0.000192560966624	0.000049142517653	0.255204980086098	0.501680466526526	0	1	3	2	2	4	3	4	4	2	6	4	6	6	7	7	5	6	7	7	7	8	8	8	8	8	6	9	7	8	10	9	9	9	10	10	8	8	10	10	8	11	10	9	11	11	10	12	10	14	10	11	12	11	12	10	10	12	10	12	11	13	11	11	13	11	12	11	12	14	11	13	12	13	13	13	13	14	14	11	15	16	12	13	14	14	15	16	15	15	16	17	17	15	19	19	19	20	17	22	21	18	21	22	22	22	0	1	2	0	2	3	1	4	7	1	5	5	10	17	4	6	7	10	6	17	3	10	6	13	13	21	3	29	6	18	15	19	19	14	25	24	12	5	30	33	3	35	15	21	40	26	7	66	22	66	38	38	25	11	22	13	30	3	28	35	29	41	4	16	42	8	42	0	64	67	37	80	34	49	8	59	68	63	48	41	30	51	43	24	13	14	71	52	85	84	79	15	75	84	51	68	44	93	84	55	89	0	28	101	49	0	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	2	1	3	2	1	2	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	4	1	2	1	1	2	2	4	2	2	1	4	1	1	2	2	5	2	1	3	1	1	1	1	2	2	1	2	5	2	1	1	1	2	3	4	2	2	3	3	2	2	1	2	1	6	2	1	6	4	5	2	2	3	3	1	6	1	5	1
57500	-737.712997791363819	-736.006908439286349	-1.706089352077433	0.000230199697650	0.000046420080266	0.201651352019999	0.555712866269074	0	2	2	3	3	5	4	4	4	3	4	3	5	6	6	5	4	7	5	7	5	8	8	7	8	9	7	9	7	9	10	11	7	11	8	8	10	8	9	9	9	9	11	7	12	11	11	13	10	10	12	11	12	11	11	10	9	12	7	11	13	13	12	12	13	11	11	9	12	14	13	13	12	13	11	13	12	15	15	12	14	15	14	13	14	15	14	16	15	12	16	15	16	16	19	18	19	19	18	20	21	19	21	21	21	24	0	1	1	0	2	3	3	4	1	3	12	3	17	10	8	10	3	19	17	6	10	9	9	12	16	36	16	29	21	20	8	41	13	27	59	13	44	15	14	33	35	15	50	19	55	39	35	90	7	8	43	26	14	28	27	36	3	67	11	40	28	33	55	40	25	4	6	0	44	55	55	37	42	21	8	4	68	68	21	31	63	30	31	54	37	73	51	45	55	16	49	17	51	85	66	88	60	83	86	94	91	0	63	100	91	0	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	3	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	3	1	2	2	1	2	1	3	1	1	1	2	3	1	2	2	2	4	1	2	1	1	1	1	4	3	5	2	4	5	1	1	4	2	1	2	1	1	1	2	3	3	6	2	1	4	1	4	2	2	1	1	1	6	1	3	1
