step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
23500	-574.724488536923559	-573.002237460964352	-1.722251075959161	0.000081744679042	0.000016092482407	0.196862751140510	0.559151781792506	1	16	13	27	23	25	25	33	31	22	35	31	34	39	43	46	50	52	51	57	59	56	52	58	62	64	64	64	66	67	68	73	72	71	75	66	72	76	76	75	78	86	80	83	82	85	76	78	82	81	82	88	86	88	89	87	91	87	93	90	89	87	95	90	93	97	93	101	102	97	100	98	0	3	1	6	2	5	3	4	5	3	7	4	6	12	14	13	5	14	13	16	19	18	14	18	18	21	21	20	16	26	23	19	31	24	30	20	20	32	25	31	40	20	38	39	0	38	33	47	0	35	35	48	35	32	58	38	62	38	40	43	58	47	53	46	50	62	62	41	60	59	54	67	1	1	2	1	2	1	2	1	2	2	2	1	2	1	1	1	3	1	3	3	2	1	2	1	1	1	1	2	3	1	2	3	1	3	1	2	3	1	2	2	1	6	1	2	1	2	1	1	1	2	1	1	2	2	1	2	1	2	2	2	1	1	2	2	2	2	1	3	1	1	2	1
24000	-615.832502406488175	-613.444217850222572	-2.388284556265615	0.000101405295435	0.000009628792789	0.094953549990890	0.531999420454022	1	10	16	22	23	23	25	29	35	29	40	35	41	42	48	46	52	54	58	56	60	55	53	58	64	65	66	67	60	69	68	67	70	78	74	74	76	72	77	72	74	84	78	85	80	82	77	81	77	82	77	89	80	86	91	89	91	89	84	87	85	84	91	95	93	99	92	105	101	97	97	98	0	1	1	2	1	3	6	7	4	5	4	4	8	4	5	11	16	15	13	16	22	14	7	13	29	21	22	16	18	21	16	19	28	24	38	23	13	30	28	28	33	25	38	39	0	51	33	36	0	35	30	48	43	38	50	35	18	38	36	35	38	47	54	58	55	62	62	66	56	59	38	62	1	1	2	2	2	2	1	1	2	1	2	4	2	2	3	1	2	1	3	1	1	2	4	3	1	2	1	4	1	2	3	2	1	2	1	4	4	1	1	2	1	4	1	1	1	1	1	1	1	2	1	2	1	3	2	3	5	3	1	2	1	1	1	1	1	3	2	1	1	2	5	2
24500	-578.354592779430732	-576.486935786596177	-1.867656992834579	0.000090892002772	0.000014712092854	0.161863446783882	0.544120444097922	2	13	18	23	21	25	25	33	34	27	40	32	40	33	45	48	54	52	45	55	59	58	60	58	64	66	63	63	67	68	69	68	68	78	70	74	79	75	75	75	79	87	82	81	80	83	79	83	80	83	79	86	86	86	88	86	89	95	88	89	91	85	91	96	88	96	96	104	100	95	95	100	0	1	2	3	1	4	2	1	3	5	6	4	4	6	4	14	16	8	13	18	19	20	20	13	18	27	21	23	25	26	28	21	28	36	21	23	29	35	23	31	33	37	35	39	0	38	31	33	0	43	35	47	50	35	54	38	62	60	47	38	54	31	53	65	35	57	31	66	65	47	54	70	1	2	1	1	3	1	1	4	2	1	3	2	2	2	2	3	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	3	1	1	2	4	2	1	2	1	2	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	2	3	2	4	1	2	2	1	2
25000	-572.860710186866186	-571.039942899562334	-1.820767287303799	0.000090558232510	0.000015558695271	0.171808733895959	0.635726293830615	-1	12	18	22	19	28	20	28	32	24	38	34	39	42	45	41	48	49	57	55	55	59	58	58	61	62	63	63	65	65	69	73	69	76	73	75	73	79	76	75	66	85	82	81	82	83	78	84	72	78	81	82	79	90	85	83	91	87	85	91	91	87	85	96	94	92	95	106	101	93	92	103	0	1	2	3	2	1	2	4	6	2	8	8	8	12	16	11	15	16	18	16	16	15	20	13	20	21	21	23	25	26	41	30	41	22	30	22	25	35	29	31	23	39	50	39	0	30	31	52	0	30	50	37	35	35	50	35	59	56	40	58	38	40	50	50	58	62	57	47	65	59	56	67	1	2	1	1	1	5	2	2	1	1	2	1	2	2	1	1	1	1	2	2	2	3	1	2	1	1	1	1	1	1	1	1	1	4	1	2	1	2	2	1	1	2	1	1	1	3	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	3	1	1	1	4	1	1	2	2
25500	-573.617778084815654	-572.077464712985034	-1.540313371830640	0.000082253660685	0.000022162226409	0.269437569399232	0.603933514359968	5	10	14	21	24	26	21	32	37	27	40	33	43	39	45	46	52	54	55	49	54	61	60	59	63	59	64	64	65	62	66	73	70	74	67	74	77	78	72	77	76	84	79	83	82	85	78	79	81	80	80	87	87	86	89	87	94	93	92	83	87	94	98	93	90	96	89	104	94	87	94	99	0	1	2	3	7	4	3	6	5	4	12	6	6	8	12	13	14	20	13	13	16	18	13	18	18	21	21	23	23	26	16	27	18	24	30	33	25	35	22	31	23	37	35	39	0	50	36	33	0	35	38	48	60	35	50	35	40	60	70	35	50	40	58	50	46	57	41	62	43	33	56	67	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	2	1	1	1	3	1	2	1	2	1	1	1	3	1	2	2	1	1	2	2	2	2	3	1	2	2	1	1	1	2	1	2	1	1	1	2	3	3	3	2	1	2	1	2	1	2	2	1	1	2	3	2	1	1
26000	-552.302567024799487	-549.931101524467863	-2.371465500331603	0.000097655739299	0.000009410326305	0.096362245295521	0.665622679073400	1	12	17	22	22	25	26	31	33	26	37	33	41	37	49	48	49	51	56	51	55	61	56	58	61	63	61	65	66	65	65	73	63	74	71	75	79	77	72	76	80	82	82	84	82	81	78	81	81	84	78	88	87	87	87	82	87	94	88	89	90	86	98	89	93	96	95	103	101	94	93	101	0	1	2	2	3	4	4	6	5	4	3	6	14	8	13	13	13	16	16	16	17	18	18	15	16	21	21	23	25	26	33	26	23	24	30	31	29	35	22	31	47	39	51	47	0	35	23	31	0	38	35	47	46	46	51	35	47	54	47	50	54	31	53	43	55	47	57	57	58	59	60	52	1	1	1	2	1	1	2	1	2	1	3	2	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	2	1	2	2	2	1	2	1	3	1	1	1	2	3	2	1	2	1	2	1	1	2	2	1	1	2	2	1	3	3	2	1	3	2	2	1	1	1	2
26500	-613.056667439463808	-610.739820351828257	-2.316847087635589	0.000085607680550	0.000008660936354	0.101170085420845	0.475466994055309	1	11	14	18	18	29	23	34	30	27	35	29	42	40	45	49	53	51	55	55	58	59	58	57	60	65	67	65	65	66	70	72	69	73	75	74	78	75	75	77	78	83	81	83	82	84	74	82	75	82	81	74	84	87	88	83	88	92	92	91	87	92	99	95	89	96	89	96	101	96	95	101	0	1	2	3	2	4	4	12	5	3	4	7	12	2	12	13	13	14	14	8	19	16	13	19	15	21	21	16	13	21	22	27	20	24	30	19	14	30	23	18	47	39	38	39	0	30	33	52	0	21	32	28	43	38	51	30	47	26	33	61	46	47	53	58	54	67	31	48	50	67	54	59	1	2	1	1	1	2	1	1	2	2	3	1	3	5	2	2	2	2	3	3	1	2	2	1	3	1	2	2	4	1	2	1	3	1	3	3	7	1	5	5	1	1	1	1	1	3	1	2	1	5	1	2	1	2	1	4	2	5	4	1	1	3	3	1	1	1	3	3	4	1	1	2
27000	-584.237074505693613	-581.998965629377153	-2.238108876316446	0.000088655188166	0.000009645678751	0.108799935458403	0.556825950561938	1	11	17	23	20	23	25	32	33	28	36	29	42	40	50	46	46	53	56	57	58	58	56	57	64	65	67	67	66	63	64	71	67	71	74	75	76	73	75	72	79	82	79	83	75	77	80	83	79	77	83	87	82	88	89	84	90	90	86	93	86	89	94	94	93	98	91	102	99	95	97	99	0	1	2	3	3	3	4	2	5	6	3	4	12	6	4	14	8	9	15	16	14	16	13	15	18	30	26	22	22	21	18	21	23	24	38	33	15	27	29	31	33	39	38	39	0	38	33	40	0	35	46	40	27	35	51	38	41	43	18	35	50	47	53	58	56	62	47	66	65	47	50	67	1	1	1	1	1	1	1	3	2	1	2	1	2	2	5	1	2	3	1	2	2	2	2	1	2	1	1	2	1	1	3	3	2	3	1	2	5	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	3	2	1	2	2	2	3	2	1	2	2	1	2	1	2	1	2	3	3	1
27500	-613.771464464698397	-612.109836374008410	-1.661628090689993	0.000068886192585	0.000014886075191	0.216096646250157	0.538363569318953	-2	11	8	22	25	28	26	25	34	24	33	36	44	44	41	41	49	52	54	54	61	60	59	59	61	64	64	66	66	64	64	75	66	75	73	74	79	80	76	74	74	79	75	74	80	82	77	80	78	84	76	85	83	82	91	86	90	94	89	89	84	83	93	93	94	95	89	105	99	98	97	98	0	3	1	3	4	4	4	3	5	4	8	2	16	6	6	4	6	15	5	4	20	18	14	20	14	19	21	22	20	21	22	26	23	24	30	33	29	30	44	31	33	39	35	29	0	51	28	20	0	35	35	62	32	35	46	43	62	32	48	38	43	36	35	46	60	57	62	67	63	59	63	62	1	1	1	4	1	2	1	2	2	1	1	5	1	4	2	2	3	2	4	4	1	1	2	1	3	2	1	1	2	1	1	3	1	3	1	1	2	3	1	2	1	1	1	1	1	1	1	5	1	2	1	1	2	2	2	3	1	3	1	1	1	1	4	2	1	1	1	4	1	2	1	2
28000	-589.564374270414987	-587.057165420493561	-2.507208849921410	0.000111697374093	0.000009588486491	0.085843436954527	0.549093069020337	1	14	9	25	18	25	26	34	29	28	41	27	37	40	47	48	47	49	54	53	56	47	60	60	50	64	62	63	66	68	70	73	71	70	70	75	77	78	71	75	70	82	82	83	77	78	77	79	78	81	81	84	83	83	86	87	93	91	92	89	87	91	97	94	91	97	94	103	98	96	97	100	0	3	1	2	3	2	6	12	5	6	13	6	6	13	14	11	14	15	22	18	22	4	20	14	15	21	21	20	25	26	20	30	28	24	30	28	28	35	28	17	28	39	38	40	0	35	31	33	0	35	35	22	30	35	54	35	47	35	40	35	54	47	53	60	51	57	62	67	50	62	50	62	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	4	1	3	1	2	1	2	3	1	3	1	2	2	1	3	2	2	2	4	2	2	1	1	1	1	2	2	1	2	2	4	2	2	1	2	2	2	3	2	1	3	2	1	1	1	1	1	3	2	2	1
28500	-592.127262113210008	-590.059613572992930	-2.067648540217038	0.000089814685779	0.000011577282877	0.128901891452793	0.585384882731930	2	10	15	23	21	29	24	28	29	28	36	34	35	38	46	51	51	53	54	54	58	55	58	60	61	63	61	65	66	67	66	75	67	64	75	69	77	79	70	76	77	89	83	83	78	80	73	83	81	78	83	88	86	87	91	88	91	95	92	92	86	83	96	96	93	94	86	100	93	99	91	97	0	1	2	5	1	4	5	5	5	5	4	4	6	13	4	12	15	12	15	12	18	12	18	14	18	21	21	23	20	18	18	21	28	24	26	23	20	26	25	47	31	41	50	29	0	32	31	31	0	35	46	48	51	38	61	50	40	43	67	56	35	40	53	35	56	57	31	57	60	59	38	67	1	1	1	1	3	1	1	1	1	1	3	2	1	1	4	2	1	3	1	5	1	2	1	3	2	1	1	1	2	2	2	3	1	1	1	2	3	3	2	1	2	2	1	3	1	1	1	2	1	1	1	1	1	2	1	2	3	3	1	1	2	1	2	5	2	1	2	2	1	1	3	2
29000	-601.857188356495953	-599.535496350834933	-2.321692005660982	0.000094543314518	0.000009523207430	0.100728512411550	0.530996597671730	2	11	15	21	19	27	25	33	36	26	40	31	42	41	49	44	49	51	56	53	54	63	55	54	53	59	65	62	66	65	66	68	70	76	72	75	72	75	74	79	75	89	83	81	79	83	78	84	79	84	76	86	85	88	88	87	85	94	88	89	88	91	98	97	91	97	85	104	97	97	98	102	0	1	1	2	3	4	2	4	3	3	5	6	8	6	13	6	16	11	17	18	12	13	18	4	11	19	26	23	22	26	22	26	11	24	30	33	20	30	22	31	31	39	38	39	0	38	31	40	0	35	35	48	38	46	38	35	28	32	40	35	43	18	53	53	38	40	47	57	65	59	54	66	1	2	3	1	1	1	3	2	3	1	3	1	1	2	1	2	1	2	1	1	3	3	1	5	3	1	1	2	1	1	1	2	4	3	1	1	3	1	2	2	1	3	1	1	1	2	2	1	1	2	1	1	2	2	2	1	2	3	1	2	1	7	3	2	2	4	1	3	1	2	2	1
29500	-580.699374198875148	-577.429647393569553	-3.269726805305587	0.000085405747937	0.000004231336323	0.049543929126464	0.584337259712240	5	15	15	25	20	30	24	31	36	30	37	20	39	42	36	43	53	51	55	50	59	63	56	59	64	61	62	64	65	64	69	73	72	77	72	74	77	74	75	73	79	86	82	81	77	81	79	79	79	80	83	82	87	87	86	86	92	92	89	88	83	87	99	97	93	95	94	105	102	96	96	99	0	1	1	12	2	12	12	7	6	12	12	3	6	13	4	13	14	16	18	16	19	20	20	18	20	21	21	20	18	26	6	26	22	24	30	28	29	35	25	22	40	39	38	39	0	35	33	18	0	35	35	47	51	38	51	30	62	30	31	38	35	33	50	43	51	33	62	47	63	59	56	67	1	2	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	3	1	5	1	2	2	1	2	2	1	2	2	1	1	2	1	1	2	1	4	1	2	2	1	1	2	1	3	1	5	4	2	1	2	5	3	2	5	1	3	1	2	1	1
30000	-585.560087949017316	-583.691606648511538	-1.868481300505806	0.000081587084611	0.000013192463830	0.161697943901001	0.629481611959876	2	14	9	17	19	23	27	32	37	25	38	34	41	36	48	49	50	50	57	53	61	60	58	60	65	63	66	65	64	65	66	72	65	65	69	76	78	77	75	77	77	88	83	82	83	85	72	81	71	81	83	82	83	88	88	88	88	95	89	89	86	90	94	92	91	91	97	97	98	96	94	103	0	3	1	2	3	4	6	6	5	6	12	5	14	8	14	13	15	13	15	16	23	16	18	23	22	21	26	23	20	21	23	26	23	24	30	23	16	35	22	31	31	29	38	39	0	38	31	28	0	30	38	31	26	38	51	26	40	50	40	35	38	36	56	56	60	40	62	57	51	59	60	47	1	1	1	1	2	2	1	2	4	1	1	2	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	3	5	2	3	2	2	3	1	1	1	1	1	4	1	3	2	2	5	2	1	3	1	2	2	2	1	2	1	1	1	2	2	2	1	1	1	3
30500	-589.007526569345714	-586.649860912161898	-2.357665657183762	0.000103656400731	0.000010110915766	0.097542608992020	0.637598462372055	5	16	15	23	21	29	19	23	31	26	35	36	36	42	44	48	47	45	54	52	60	56	60	60	64	66	64	59	60	65	68	70	68	76	71	75	69	76	71	75	80	83	81	79	78	78	79	82	82	83	82	86	83	89	88	85	92	91	81	87	84	85	98	95	87	95	90	99	103	94	98	101	0	1	1	3	2	4	2	2	4	4	4	8	8	13	14	15	14	13	18	16	19	14	18	18	23	21	21	20	18	21	22	27	28	24	26	31	20	35	25	31	31	39	38	25	0	35	31	44	0	35	46	48	35	56	50	35	62	30	22	35	35	47	58	65	50	62	62	33	58	47	56	66	1	2	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	3	1	1	2	1	1	2	1	1	1	1	1	2	1	4	3	2	2	1	2	1	1	1	1	5	3	3	2	1
31000	-595.523532598483143	-593.649355070733691	-1.874177527749429	0.000073013834865	0.000011723284469	0.160562508335396	0.651457742167527	5	14	12	17	22	20	26	29	32	26	40	36	40	42	49	46	49	51	55	56	58	62	60	59	63	61	67	66	66	63	64	70	69	70	72	72	72	67	71	73	78	83	83	82	78	81	76	77	79	79	77	87	79	84	83	84	90	91	88	86	87	92	93	95	93	97	94	103	97	93	96	101	0	3	1	2	2	4	6	6	5	4	3	4	4	13	13	14	14	16	16	16	16	16	20	18	13	21	21	23	16	26	18	21	31	24	38	31	29	30	29	23	31	39	38	37	0	51	28	31	0	35	35	48	21	35	51	38	41	60	40	50	35	28	51	60	61	57	41	57	65	40	56	67	1	1	1	1	1	1	1	2	1	2	4	2	2	1	2	1	1	1	2	2	2	2	1	1	3	1	1	1	2	1	2	1	1	3	2	1	2	1	1	3	3	2	2	2	1	1	1	2	1	2	1	2	3	2	1	4	2	2	3	2	2	3	3	3	1	2	2	3	1	4	2	2
31500	-591.602876371110369	-588.980658726476804	-2.622217644633579	0.000100950480828	0.000007898918870	0.078245480410282	0.624319420399433	2	11	16	21	23	29	22	31	35	28	40	30	35	38	47	41	53	53	57	47	59	59	61	61	66	62	64	66	67	66	64	70	68	73	74	72	79	74	72	73	75	87	78	78	79	80	81	82	80	82	78	85	79	85	90	87	91	96	92	86	89	88	89	91	91	98	94	104	94	95	93	97	0	1	2	3	2	4	4	6	5	4	4	3	6	13	9	8	16	16	12	13	19	20	18	19	18	21	21	23	15	21	23	26	19	24	26	31	22	32	19	31	33	39	32	39	0	51	31	31	0	38	38	34	38	38	51	35	40	65	40	38	46	37	56	60	60	47	57	47	56	47	60	67	1	2	1	1	1	2	1	1	2	1	2	3	1	1	3	1	2	2	4	2	1	2	1	1	2	1	2	1	2	2	1	2	2	3	2	2	4	1	2	2	2	3	1	1	1	1	2	3	1	2	1	2	1	2	2	3	3	2	4	2	1	1	1	1	1	2	1	2	1	2	1	1
32000	-583.416654017278802	-581.534559095847726	-1.882094921431098	0.000124109403393	0.000019734366938	0.159007830173219	0.605029465813035	4	14	16	22	24	28	26	30	36	31	36	32	33	43	46	48	42	43	57	49	59	60	56	58	63	65	63	65	68	66	60	71	73	76	73	70	76	78	73	76	79	82	69	81	82	85	78	82	75	77	81	84	80	88	92	87	90	95	87	83	84	96	92	96	93	98	92	104	94	96	99	100	0	1	2	1	3	2	2	7	5	4	12	8	12	13	12	18	13	13	14	18	15	19	16	14	22	21	15	19	25	26	17	30	36	28	43	28	29	35	28	15	33	40	30	39	0	51	36	19	0	35	38	27	50	38	61	50	59	54	40	35	35	57	46	56	56	70	57	57	56	59	58	67	1	1	1	3	1	2	2	1	2	1	1	1	1	2	3	1	1	1	3	1	2	1	1	2	1	1	4	2	1	1	2	1	1	3	1	2	2	1	2	3	1	1	1	1	1	1	2	3	1	1	1	4	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	2	2	1	1
32500	-622.905170599658163	-620.948034734625139	-1.957135865032983	0.000109395233343	0.000015916959154	0.145499567647981	0.558329419128293	1	15	18	21	20	29	26	33	33	29	39	31	39	41	48	44	54	51	53	54	58	58	60	54	63	63	68	65	63	66	69	70	72	70	75	76	77	73	69	73	77	87	83	80	81	82	70	83	77	85	80	84	87	86	90	86	92	87	94	85	89	89	96	92	93	88	92	98	98	99	90	101	0	1	1	1	3	2	3	12	5	4	6	3	4	6	11	8	15	8	16	15	18	20	11	16	19	21	26	25	22	26	25	26	28	24	38	23	29	30	18	22	39	44	35	33	0	38	15	36	0	38	38	28	32	46	38	51	66	38	41	26	43	40	53	46	56	36	40	47	58	62	56	62	1	3	2	2	1	2	1	1	2	1	2	2	5	2	3	2	1	3	2	1	1	1	3	2	1	1	2	1	1	1	2	1	2	2	1	3	2	1	4	3	1	1	2	2	1	2	3	2	1	2	2	3	3	1	2	1	1	2	2	4	1	2	1	3	1	2	2	3	1	1	1	3
33000	-602.050208990593092	-599.611846325306828	-2.438362665286260	0.000079641244928	0.000007242860967	0.090943593033568	0.564716393071184	4	16	14	20	24	25	25	28	36	28	38	23	40	38	45	47	50	54	58	53	57	62	57	55	64	61	61	55	68	67	67	67	68	74	75	72	79	72	77	73	80	85	82	80	81	78	79	84	77	80	81	83	85	87	91	88	88	86	93	89	91	91	97	84	96	94	84	100	101	98	94	100	0	1	1	2	2	3	4	2	8	6	12	4	12	6	6	11	15	8	18	16	18	15	16	13	16	21	21	16	20	26	16	26	23	24	38	20	29	30	25	28	31	47	27	29	0	38	28	36	0	38	35	33	43	35	56	35	52	43	57	38	50	41	60	50	56	48	31	67	60	59	56	47	1	2	2	1	2	2	1	3	1	1	3	1	3	2	3	1	1	4	1	1	1	3	2	3	2	1	1	1	2	1	3	1	1	2	1	3	2	1	3	3	3	1	5	1	1	1	4	3	1	2	2	2	1	2	1	2	1	1	1	2	2	2	1	1	1	2	1	3	2	2	1	3
33500	-611.065759677683559	-609.015179668830456	-2.050580008853134	0.000071449858909	0.000009377813795	0.131250277301948	0.561764198345083	3	8	12	19	22	26	18	29	36	27	37	34	40	43	50	39	48	50	54	52	59	57	56	58	62	61	66	53	67	64	68	72	70	75	74	70	80	72	71	72	78	88	81	80	82	77	79	82	79	80	80	85	79	87	92	87	90	86	88	84	90	90	95	95	92	94	91	106	99	98	95	103	0	1	2	3	3	4	3	6	3	3	12	4	11	13	14	2	14	13	18	13	19	14	18	15	20	21	26	13	25	26	23	26	31	24	26	16	29	30	25	22	31	36	38	36	0	38	31	47	0	30	46	48	35	35	38	35	47	35	47	38	60	33	50	54	56	47	47	62	56	36	38	62	1	1	1	2	1	1	1	1	3	3	2	2	1	1	2	5	2	2	1	2	1	1	1	2	2	1	1	2	1	1	3	2	1	3	3	8	2	2	1	3	1	3	2	1	1	1	1	1	1	2	1	1	1	1	3	2	2	2	2	3	2	2	2	2	1	1	3	2	3	4	4	2
34000	-581.244528817112609	-579.442730299610048	-1.801798517502565	0.000083380313101	0.000014687858758	0.176154996445159	0.607955538808249	3	11	15	22	20	29	22	33	32	31	34	34	38	36	45	48	47	50	56	57	58	51	61	59	59	61	61	66	69	65	66	74	72	75	74	71	77	79	72	74	76	85	81	81	77	84	78	84	82	84	79	89	86	88	91	88	87	89	82	93	93	92	97	93	93	96	89	105	99	99	96	94	0	1	2	2	2	3	2	6	5	6	4	4	4	5	13	13	14	15	22	18	16	15	16	22	13	21	21	23	25	26	22	26	20	31	30	16	16	30	29	31	23	39	35	29	0	51	36	47	0	43	32	48	38	50	50	30	40	50	36	54	56	36	38	54	38	62	57	72	65	59	58	28	1	1	1	2	2	2	2	1	1	1	2	2	2	3	1	2	2	1	1	2	1	1	2	2	4	1	1	1	2	1	2	2	2	2	2	4	6	2	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	4	1	1	2	1	1	3	3	1	2	1	1	2	2	3	1	4
34500	-582.161781513614983	-580.430255026890109	-1.731526486724849	0.000064746372651	0.000012574594388	0.194213109917336	0.626954310815076	5	13	16	22	25	31	26	23	38	30	38	26	35	39	44	51	49	51	57	52	59	61	54	55	58	64	65	64	66	63	68	75	67	78	71	73	74	77	77	76	77	86	78	84	82	85	80	80	76	80	79	84	87	86	93	87	90	89	92	91	90	94	90	90	92	97	95	100	93	97	95	105	0	1	2	1	3	12	8	3	4	8	6	8	12	13	14	8	14	6	20	13	20	16	20	16	20	21	21	16	25	21	28	30	22	16	30	28	29	35	25	33	33	39	35	39	0	51	41	31	0	38	35	48	50	50	51	51	40	50	48	38	54	33	53	56	46	57	57	62	58	59	56	47	1	1	1	4	1	1	1	2	2	1	2	1	1	1	1	4	1	3	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	4	2	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	2	1	5
35000	-598.110792479330030	-596.192401312280481	-1.918391167049545	0.000106429981288	0.000016199783404	0.152210713630543	0.616951120911966	1	10	14	24	22	28	15	29	34	30	34	31	42	43	48	43	46	53	56	57	59	63	59	57	62	65	65	66	64	69	67	71	71	77	74	67	77	80	74	62	79	82	81	83	79	85	74	75	75	82	83	86	83	81	90	80	93	92	92	88	90	89	97	94	90	86	93	97	97	94	97	104	0	1	1	7	2	4	2	4	5	4	12	3	7	8	14	12	13	14	18	16	18	16	16	16	20	18	21	29	18	26	40	26	28	24	30	40	25	35	20	20	47	29	35	47	0	51	40	22	0	26	38	47	30	32	46	30	40	38	47	38	53	48	56	53	43	31	66	66	60	62	65	68	1	1	2	1	2	1	1	1	1	2	1	3	3	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	3	1	2	2	1	3	1	1	2	1	3	1	1	3	1	2	1	1	2	3	1	3	1	2	2	1	1	2	4	2	3	2	1	2	2	2	1	3	1	2	2	1	1	2
35500	-599.028639860546036	-596.806655628957174	-2.221984231588816	0.000098433082919	0.000010874488731	0.110475953906618	0.488934176332927	1	11	16	22	24	27	27	26	34	31	40	29	42	40	45	44	48	52	55	51	56	56	57	58	49	65	61	67	64	61	67	71	72	76	69	74	74	76	69	76	80	85	79	84	83	76	80	81	77	81	82	87	81	84	89	87	88	94	87	89	90	94	98	94	93	97	92	105	101	93	89	101	0	1	2	2	3	3	4	2	6	8	12	3	10	2	9	13	14	16	20	8	20	16	25	18	16	21	21	15	25	21	20	30	28	24	30	28	31	26	29	33	28	39	26	22	0	35	33	40	0	35	35	37	46	30	54	38	33	38	40	46	38	40	56	43	56	57	40	72	65	59	35	62	1	1	1	2	1	2	1	2	1	1	2	2	2	6	2	1	1	1	1	2	1	2	2	1	1	2	1	3	2	1	2	2	1	4	2	1	2	1	1	1	2	2	3	4	1	2	1	2	1	2	2	3	1	3	1	2	2	2	1	2	2	3	1	3	2	1	3	1	2	2	3	2
