step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
29500	-200.815090143297056	-207.670578094256427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582838103388434	0	1	3	5	8	10	8	9	11	12	9	11	12	11	13	15	14	15	14	14	16	16	15	20	23	23	0	1	2	1	4	7	4	4	4	9	4	8	8	8	12	15	13	13	10	9	9	20	14	23	22	15	1	1	1	2	2	1	2	1	4	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	5	5
30000	-190.681386317183524	-197.536874268142896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551664857771385	0	1	2	5	9	9	8	9	11	12	10	11	12	10	15	13	11	15	14	14	15	15	15	19	24	24	0	1	2	2	1	4	4	4	11	7	4	14	8	4	8	12	14	12	10	5	9	20	14	23	20	8	1	1	1	2	5	2	1	2	1	2	2	1	1	2	3	1	1	2	1	4	2	1	2	2	4	6
30500	-204.848947626715159	-211.704435577674531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466683094133676	-1	1	3	6	9	8	8	10	11	11	10	11	13	10	13	14	13	14	13	14	14	16	15	18	24	24	0	1	2	2	2	3	4	4	6	7	6	14	6	4	12	13	8	12	10	6	6	20	4	23	20	16	1	2	2	3	3	3	2	2	1	1	2	1	2	2	1	1	2	2	1	4	3	1	4	2	5	6
31000	-201.637782295234246	-208.493270246193617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487783248252901	-2	1	2	4	8	8	8	9	9	11	11	11	11	11	13	15	14	15	13	14	15	16	16	19	22	22	0	1	2	2	4	4	4	4	4	7	9	8	8	4	8	14	14	12	10	9	6	20	14	23	20	16	1	1	1	2	2	2	2	3	3	1	1	1	1	3	2	2	2	2	1	2	2	1	3	1	2	4
31500	-182.238513016690689	-189.094000967650061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517105496543445	-1	1	3	6	9	10	8	9	10	11	10	10	12	11	14	14	13	16	13	13	14	14	15	19	23	23	0	1	2	1	4	4	4	4	4	7	4	8	12	8	14	14	14	12	7	4	11	20	14	23	22	14	1	1	1	3	1	3	1	2	2	1	2	1	1	2	1	2	1	3	2	4	2	1	2	2	4	6
32000	-202.869873568583188	-209.725361519542560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628444995661377	0	1	3	5	10	8	9	10	11	11	10	11	13	12	15	14	13	14	13	13	15	15	16	20	24	24	0	1	2	1	6	4	6	4	11	7	6	8	8	8	12	12	8	8	7	4	18	20	18	23	22	16	1	1	1	2	2	2	1	3	1	1	1	1	2	1	2	2	2	3	2	2	1	1	1	2	6	3
32500	-202.142246290728650	-208.997734241688022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378442179083947	-1	1	2	6	7	9	7	9	11	12	9	11	13	12	13	13	13	16	13	13	16	16	15	19	24	23	0	1	2	1	4	7	2	4	11	6	7	8	12	8	8	14	8	14	6	5	11	20	8	23	20	4	1	1	1	3	1	2	3	1	1	1	1	1	1	2	3	1	2	2	2	3	4	1	3	2	4	8
33000	-211.086650078944217	-217.942138029903589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390261967790108	-2	0	2	5	10	9	8	9	10	10	11	10	12	11	15	14	12	14	14	13	14	16	13	18	23	20	0	1	2	2	1	7	1	4	3	6	9	8	14	8	14	14	8	12	10	5	11	5	8	23	22	16	1	1	2	3	7	1	5	3	4	1	1	1	1	1	2	1	1	2	2	1	2	2	3	3	4	3
33500	-189.936971484750956	-196.792459435710327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627335527302395	0	1	2	6	9	10	7	9	10	11	11	10	13	11	14	13	13	14	13	14	15	15	15	18	24	21	0	1	2	1	4	7	4	4	4	7	9	4	14	8	14	14	8	14	7	5	9	20	14	23	20	16	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	2	3	2	2	1	2	2	4	4
34000	-202.265258706638434	-209.120746657597806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444159332651758	0	1	2	5	7	10	8	9	8	12	9	11	13	10	13	14	13	15	14	12	15	15	15	19	25	24	0	1	2	2	2	7	4	4	4	7	9	14	8	8	14	14	14	12	7	5	11	20	15	23	22	16	1	1	1	2	3	1	2	2	1	2	1	1	2	1	2	1	2	2	3	3	3	2	2	3	4	4
34500	-194.146249307997351	-201.001737258956723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401272876843161	0	1	3	5	9	9	8	10	10	11	7	10	12	11	14	13	13	16	13	14	15	15	15	19	24	22	0	1	2	2	1	7	4	4	11	6	4	4	12	8	14	12	12	15	7	5	4	20	8	23	20	12	1	1	1	2	3	1	1	3	1	1	1	2	1	1	2	1	2	1	2	2	4	1	2	2	4	6
35000	-187.186846228894240	-194.042334179853611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.411738811491750	0	1	2	4	8	10	8	9	11	11	9	11	12	11	14	13	13	15	14	14	16	16	16	19	24	23	0	1	2	1	1	7	4	4	11	7	5	8	8	8	14	8	8	12	10	5	11	20	15	23	20	8	1	1	1	2	3	1	2	2	1	2	1	1	2	1	1	2	2	2	2	4	4	1	1	1	4	7
35500	-190.941617740067215	-197.797105691026587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514717213934553	-1	1	3	6	10	9	9	8	11	12	10	11	12	11	14	14	13	13	14	13	14	16	14	19	23	22	0	1	2	2	1	4	4	4	11	6	4	8	8	8	4	12	13	14	10	5	11	20	14	23	20	13	1	1	1	2	4	1	2	1	1	2	2	2	2	2	3	1	1	1	1	2	2	2	1	2	6	4
36000	-194.583667482446259	-201.439155433405631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446014910961473	-2	0	2	5	10	9	7	9	11	11	10	11	12	11	13	14	12	16	13	12	15	15	14	18	24	23	0	1	2	2	4	7	4	4	4	7	7	8	8	8	14	14	8	12	10	5	10	20	17	23	22	8	1	1	1	3	3	1	1	2	3	2	1	1	2	2	1	1	2	2	1	1	3	2	2	3	6	7
36500	-202.402406111453217	-209.257894062412589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499547597754015	0	1	3	5	9	9	9	9	10	11	10	10	12	12	15	13	14	15	14	14	15	16	15	19	23	22	0	1	2	1	4	4	4	4	8	7	6	8	8	8	12	13	14	12	10	3	11	20	14	23	22	15	1	1	1	2	2	2	1	2	1	1	1	1	2	2	3	1	1	2	1	4	3	1	1	2	3	5
37000	-191.733325626910670	-198.588813577870042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575698659801830	-1	1	2	6	8	8	8	9	10	12	11	10	11	12	14	14	13	15	14	12	15	15	13	16	25	23	0	1	2	2	1	4	4	4	4	7	9	8	12	12	14	8	8	14	10	5	10	20	8	23	20	16	1	1	1	2	3	1	1	2	2	2	1	1	1	1	1	2	2	1	2	2	2	1	2	2	7	2
37500	-204.445989827669791	-211.301477778629163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.360699815036589	-2	0	2	5	9	9	7	9	10	10	11	11	13	11	12	14	14	15	12	14	14	16	15	18	24	24	0	1	1	1	4	7	4	4	7	7	9	8	15	8	8	8	15	12	7	5	9	20	8	23	22	18	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	3	2	3	5
38000	-198.841862342256462	-205.697350293215834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461743524854411	-1	0	2	5	9	10	8	10	8	12	10	10	12	9	13	12	13	15	14	13	15	16	14	20	24	24	0	1	2	2	4	9	4	4	4	6	9	14	4	4	14	8	13	4	10	5	4	20	8	23	22	13	1	1	1	3	2	1	1	2	2	1	2	1	4	3	2	1	1	4	1	2	5	2	2	3	3	8
38500	-211.019631270266387	-217.875119221225759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417844295841065	-1	2	3	6	9	9	9	9	8	11	10	10	13	12	14	14	13	15	13	14	16	15	15	19	23	23	0	1	1	2	2	2	2	2	2	6	9	8	8	8	8	8	8	12	7	5	11	20	12	23	22	16	1	2	1	2	2	2	4	2	3	1	1	1	3	2	2	2	2	2	2	2	2	1	3	2	4	4
39000	-211.269409579407466	-218.124897530366837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594980835057344	-1	1	2	5	9	7	8	8	10	12	9	9	12	11	15	14	13	14	13	13	15	16	14	19	24	23	0	1	2	2	4	4	4	4	11	6	7	8	12	8	14	14	8	12	7	8	10	20	14	23	22	16	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	3	2	2	3	1	2	2	2	5	4
39500	-198.782668305612503	-205.638156256571875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453602089068149	-1	0	1	4	9	9	8	8	11	12	10	9	12	10	14	15	13	15	13	12	16	16	12	19	24	23	0	1	2	1	1	4	4	4	1	7	7	8	14	8	14	14	8	12	10	5	9	20	8	16	22	16	1	1	1	2	4	3	2	2	5	2	2	1	1	1	2	2	3	3	1	1	3	2	2	2	3	5
40000	-192.703472688742778	-199.558960639702150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542104959220964	-1	0	2	6	10	10	8	10	11	11	10	10	12	11	14	14	14	16	13	12	16	14	14	19	25	23	0	1	2	2	1	7	4	4	11	7	7	4	14	8	13	14	14	15	7	5	19	20	14	15	22	16	1	1	1	3	5	1	1	2	1	2	1	2	1	1	1	2	2	1	3	2	1	1	1	2	6	4
40500	-192.874164233776639	-199.729652184736011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570789824227484	0	2	3	4	9	9	6	8	10	11	11	10	13	11	15	15	13	13	13	13	15	16	16	19	24	22	0	1	2	2	1	7	4	4	7	7	9	8	14	8	12	14	14	8	10	5	9	20	15	23	22	16	1	1	1	1	2	2	1	1	2	1	1	1	1	1	3	2	1	2	1	1	2	2	1	1	4	4
41000	-212.481334487758687	-219.336822438718059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.366394356098845	-1	1	3	3	9	9	9	7	11	11	10	11	13	11	14	15	13	15	11	15	15	15	16	20	25	23	0	1	2	1	4	4	2	4	11	6	7	8	8	8	12	15	12	13	6	5	11	5	14	23	20	12	1	1	1	1	3	2	5	2	1	1	1	2	3	2	2	1	1	1	1	3	2	3	3	2	6	6
41500	-200.517094961835909	-207.372582912795281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501095062542227	-2	1	2	4	10	10	6	10	11	12	9	10	12	10	12	14	13	14	13	14	14	16	15	19	24	23	0	1	2	1	4	4	4	4	8	7	4	4	12	4	8	14	14	12	10	5	8	20	12	23	20	14	1	1	1	3	3	3	2	4	1	2	2	2	1	4	1	2	2	2	1	2	1	1	3	2	5	7
42000	-194.326322565979211	-201.181810516938583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590583169185419	-1	1	2	6	10	10	8	9	11	11	9	11	11	11	13	14	13	13	14	14	13	15	14	16	25	22	0	1	2	3	1	7	4	4	4	7	4	8	8	8	12	15	8	12	10	5	9	20	14	23	20	16	1	1	1	2	4	1	2	1	2	2	2	1	1	2	1	1	2	1	2	3	1	1	1	1	5	3
42500	-194.547928835966303	-201.403416786925675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518312676527978	-1	1	2	6	6	9	8	9	11	12	10	11	13	12	14	15	13	15	14	14	13	16	15	18	23	23	0	1	2	2	1	4	4	4	11	7	6	8	8	12	14	14	8	13	7	10	10	20	15	23	20	16	1	1	1	2	2	1	1	2	1	3	1	1	2	1	1	2	1	2	2	2	1	1	1	2	3	4
43000	-183.774218298031855	-190.629706248991226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477787407648090	0	2	3	5	8	8	9	9	9	12	11	10	13	12	14	15	13	15	13	14	15	15	16	19	25	23	0	1	2	2	2	2	6	4	2	7	9	8	14	12	14	14	8	15	7	5	9	20	8	23	20	16	1	2	1	1	3	3	1	2	3	2	1	1	1	1	2	1	2	1	2	3	3	1	4	2	4	4
43500	-188.769705862147504	-195.625193813106875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575199020283266	-1	1	2	6	10	9	8	9	10	10	11	10	11	12	14	13	14	15	13	14	13	15	15	19	24	24	0	1	2	1	4	4	4	4	4	6	6	8	12	12	14	8	8	14	10	5	9	20	8	23	20	8	1	2	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	1	2	3	1	1	2	2	5	7
44000	-199.188297367172879	-206.043785318132251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602369226246013	-1	1	2	4	9	6	9	10	8	11	10	11	12	10	14	14	12	16	14	14	15	15	15	19	24	24	0	1	2	1	4	4	6	4	4	7	4	14	14	4	12	12	8	12	6	5	11	20	15	23	20	18	1	1	1	2	2	1	2	3	2	2	3	1	1	3	1	2	1	3	2	3	2	1	1	2	6	4
44500	-184.873650439667443	-191.729138390626815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644329767889904	-1	1	3	5	9	10	7	8	11	11	9	11	13	11	13	14	14	15	13	14	14	15	15	20	23	21	0	1	2	1	4	7	4	4	11	7	4	8	14	8	14	12	8	17	10	5	11	20	15	23	20	12	1	1	1	3	2	2	1	2	1	2	3	2	1	1	2	2	3	1	1	2	4	1	1	2	5	3
45000	-191.792913469383848	-198.648401420343220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639816975362455	-1	1	2	6	9	9	8	8	11	11	9	10	12	10	11	14	13	14	13	13	16	16	16	19	24	23	0	1	2	2	4	4	4	4	11	7	4	4	12	8	4	14	12	12	7	5	9	20	18	23	22	16	1	1	1	2	2	2	1	1	2	2	1	2	1	1	3	2	1	2	2	2	1	2	2	2	3	4
45500	-189.877422798738024	-196.732910749697396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497271233645754	0	1	3	5	8	9	8	9	10	11	9	10	11	11	11	15	13	15	14	14	14	16	16	20	24	22	0	1	2	1	2	7	4	4	11	7	4	8	4	12	4	14	15	12	10	5	9	20	13	23	20	16	1	1	1	2	3	1	1	2	1	2	2	1	3	1	3	2	1	2	2	2	2	1	3	1	5	4
46000	-207.383413254098826	-214.238901205058198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539964628501567	0	2	2	6	9	9	8	9	10	11	8	10	12	11	13	15	12	16	13	14	15	15	15	18	23	22	0	1	1	1	4	4	4	4	11	6	4	4	12	8	12	14	14	16	10	5	4	20	14	23	22	12	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	3	4	1	2	2	5	3
46500	-205.469483386583335	-212.324971337542706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416803886249556	-1	2	1	5	9	10	7	8	11	11	9	9	11	12	15	15	12	16	13	13	14	15	15	20	24	23	0	1	1	1	4	7	4	4	11	7	4	4	8	12	13	14	8	14	7	5	9	20	8	23	20	15	1	2	1	2	2	2	1	1	2	2	1	2	1	2	2	1	2	2	3	4	1	1	4	2	6	4
47000	-181.188268110112034	-188.043756061071406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529488731311256	-1	1	3	5	9	9	8	9	10	12	10	10	12	11	14	15	12	14	13	14	16	16	16	18	25	22	0	1	2	1	4	4	4	4	6	7	4	8	14	12	13	15	8	14	7	5	11	20	16	23	20	16	1	1	1	3	2	2	1	2	1	2	2	1	1	1	1	1	2	2	2	2	4	2	1	1	6	3
47500	-179.657509213536372	-186.512997164495744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609976371074132	-1	1	3	6	9	9	8	8	11	12	10	11	12	11	13	15	14	14	14	14	15	15	15	18	24	22	0	1	2	1	4	4	4	4	11	7	6	8	14	8	8	14	14	15	10	5	11	20	12	23	20	15	1	1	1	3	1	2	1	1	1	2	1	2	1	2	2	1	2	1	1	2	2	1	2	2	4	5
48000	-179.805855030153310	-186.661342981112682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535033448881001	-1	0	3	5	10	9	7	9	10	11	11	11	13	12	14	14	13	15	12	14	15	15	14	19	23	23	0	1	2	1	4	7	4	4	6	7	9	8	8	8	14	13	8	12	10	5	11	20	14	23	20	16	1	1	1	3	2	2	1	3	1	2	1	1	2	1	1	1	2	2	1	2	2	1	1	2	4	4
48500	-202.679358592350695	-209.534846543310067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456293959617918	0	1	3	4	10	8	9	8	9	12	11	10	13	11	14	12	14	15	14	14	14	16	14	18	24	23	0	1	2	1	7	1	4	4	4	6	9	8	12	8	8	12	14	12	10	6	9	20	14	23	20	16	1	1	1	2	1	4	2	2	3	2	1	1	1	2	3	1	1	2	1	5	2	1	1	2	6	6
49000	-193.678359984185732	-200.533847935145104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449858134161603	0	1	2	4	10	10	8	9	10	10	10	11	11	11	13	14	13	16	13	12	15	16	16	19	25	23	0	1	2	1	1	7	4	4	7	7	7	8	8	8	14	8	13	14	7	5	11	20	12	23	20	8	1	1	1	2	4	1	2	2	1	1	2	2	2	1	2	2	1	2	2	2	3	2	2	2	7	5
49500	-208.897840304625788	-215.753328255585160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524859858798826	-2	1	3	5	8	7	8	7	10	12	11	11	13	11	14	15	12	15	13	13	15	16	15	20	23	23	0	1	2	3	1	4	3	4	6	7	9	8	12	8	17	14	12	12	7	5	11	20	15	23	22	14	1	2	2	1	5	1	3	2	2	2	1	2	1	2	1	2	1	2	2	2	1	2	1	3	4	6
50000	-204.994739215882845	-211.850227166842217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656510886844608	-1	1	3	5	10	7	9	10	10	12	11	8	12	12	15	14	10	15	11	13	13	15	15	19	25	23	0	1	2	1	4	4	6	12	6	7	9	4	8	8	14	8	12	12	7	5	19	20	14	15	22	16	1	1	1	2	3	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	2	2	4	3
50500	-211.682397667809738	-218.537885618769110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386202443031148	-1	0	3	6	9	9	8	8	10	11	11	10	9	11	13	14	14	15	13	13	16	16	15	19	25	21	0	1	2	2	4	4	1	4	6	6	9	4	4	4	14	8	14	8	6	7	19	20	14	23	20	8	1	1	2	3	2	2	5	2	1	2	1	1	2	3	2	3	2	3	2	2	2	2	2	2	5	7
51000	-188.764579795153395	-195.620067746112767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470718123085887	0	1	2	5	8	10	9	8	11	11	10	10	12	12	15	14	13	16	14	14	13	16	14	20	23	23	0	1	2	1	1	5	4	4	11	4	5	8	8	8	14	8	13	12	10	5	11	20	14	23	20	16	1	1	1	2	5	1	3	2	1	3	2	1	2	2	2	3	1	2	2	3	2	1	1	2	5	4
51500	-200.541281888539373	-207.396769839498745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481601599997734	0	2	3	4	10	8	8	10	11	11	11	11	12	11	15	15	14	15	14	14	15	15	16	19	24	23	0	1	2	1	7	4	1	7	7	6	6	8	12	4	13	8	8	8	10	7	7	20	14	23	20	16	1	1	1	2	1	2	3	1	1	2	1	1	1	3	1	3	1	3	1	2	4	1	3	2	3	5
52000	-182.480931942150931	-189.336419893110303	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502097610006352	0	2	3	4	9	7	9	9	10	11	9	10	12	11	13	13	14	15	14	14	14	16	15	18	24	24	0	1	2	1	1	4	6	4	11	7	6	8	14	12	14	14	15	8	7	5	10	20	15	23	20	18	1	1	1	2	3	2	1	3	1	2	1	1	1	1	2	1	1	3	3	2	2	1	1	2	5	5
52500	-186.406530634581770	-193.262018585541142	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581713612165643	-1	2	0	6	8	8	9	9	10	11	11	11	12	11	15	14	14	15	13	13	15	15	16	20	24	20	0	3	1	1	2	4	6	4	6	7	9	8	8	8	16	8	8	13	7	5	11	20	16	23	20	16	1	1	1	3	3	1	1	1	1	1	1	1	2	1	1	2	3	1	3	2	2	1	1	2	6	2
53000	-190.263762085281854	-197.119250036241226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487104399260094	0	1	3	6	9	10	8	9	9	11	11	11	13	11	14	14	12	16	13	13	16	15	15	19	23	22	0	1	2	2	4	7	4	4	4	7	4	8	8	8	14	8	8	14	10	5	11	20	14	23	20	16	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	3	2	2	2	2	1	2	2	2	5	4
53500	-190.344145202185643	-197.199633153145015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628514763459849	-1	1	2	6	7	8	8	9	11	11	9	10	12	11	15	14	13	16	13	14	16	15	16	20	24	24	0	1	2	1	4	4	4	4	11	7	6	8	4	8	4	12	8	12	7	5	11	20	16	23	20	18	1	1	1	3	1	1	1	2	1	2	1	1	2	1	3	2	2	3	2	3	4	1	1	2	4	2
54000	-193.945036378622376	-200.800524329581748	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515480924229055	-1	1	3	5	10	9	7	9	9	12	10	10	13	11	14	12	13	15	14	13	16	14	16	18	25	24	0	1	2	2	4	7	4	4	7	7	6	8	14	4	14	14	14	12	7	5	19	20	12	23	20	8	1	1	1	2	3	1	1	3	1	2	1	1	1	2	2	1	1	2	3	2	1	1	3	1	5	7
54500	-203.104088329970438	-209.959576280929809	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429504636884507	-1	1	2	5	9	9	7	9	10	11	7	11	12	10	12	13	12	14	14	14	14	16	16	19	22	23	0	1	2	1	1	7	4	4	4	7	4	8	4	8	12	15	8	12	6	5	9	20	15	8	20	8	1	1	1	2	4	1	1	2	3	2	1	1	3	1	1	1	3	2	2	3	2	1	2	6	4	7
55000	-209.196773616703126	-216.052261567662498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.366097364326274	-1	1	3	5	9	10	8	8	11	10	10	10	10	11	14	15	13	16	14	15	14	13	16	19	25	22	0	1	2	1	2	7	4	4	11	7	7	4	8	8	13	12	8	4	10	22	11	7	15	15	22	16	1	1	1	2	2	1	3	1	1	1	1	2	1	2	2	2	2	5	2	1	2	2	1	3	4	3
55500	-199.409634528194800	-206.265122479154172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546467120198020	-2	0	2	6	7	10	8	8	11	12	10	10	11	11	15	15	14	16	13	15	15	13	16	19	24	22	0	1	2	3	1	7	4	4	11	7	7	8	4	8	14	14	14	15	7	22	10	5	16	23	22	15	1	1	1	2	5	1	1	2	1	2	1	2	1	2	2	2	1	1	3	1	1	2	1	1	7	4
56000	-190.299333884136331	-197.154821835095703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574476080651736	-1	1	3	4	9	10	8	8	11	12	10	10	12	11	14	12	12	15	14	13	15	15	15	20	23	23	0	1	2	1	1	7	4	4	11	6	7	4	12	8	14	14	8	8	10	5	5	20	12	23	20	18	1	1	1	3	5	1	2	1	1	1	1	3	1	1	2	1	2	2	1	2	2	2	2	3	5	5
56500	-185.046099247899889	-191.901587198859261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656024600484985	0	1	3	6	9	8	8	9	10	11	9	11	12	10	14	14	13	15	12	13	15	16	16	20	24	22	0	1	2	1	4	4	4	4	4	7	4	14	14	8	8	14	4	8	7	4	11	20	18	23	22	18	1	1	1	3	2	1	1	1	2	2	2	1	2	1	3	2	3	3	2	4	3	2	1	2	3	4
57000	-197.766362732088879	-204.621850683048251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519720396553206	0	1	2	5	8	9	7	9	10	11	8	10	12	12	15	14	14	14	12	15	15	16	15	17	23	22	0	1	2	2	4	7	4	4	11	7	7	8	8	8	18	8	14	12	7	5	11	20	12	23	22	14	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	2	1	2	2	3	5	1	3	1	3	5
57500	-197.228945694478170	-204.084433645437542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438062714510450	-2	0	3	5	8	6	8	8	10	11	11	10	11	12	13	13	14	14	13	14	16	15	16	19	24	23	0	1	2	1	2	4	6	4	4	7	9	8	8	13	14	13	8	14	7	5	11	20	4	14	20	23	1	1	2	3	5	1	1	2	2	2	1	1	2	1	1	1	3	1	2	4	2	1	5	4	4	4
58000	-187.495477697984455	-194.350965648943827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447397684530674	-1	2	3	5	9	7	8	9	9	12	9	10	12	11	14	15	12	14	14	14	14	15	16	19	23	23	0	1	2	2	4	4	6	4	6	7	4	8	14	12	14	12	8	12	10	5	11	20	18	23	20	15	1	2	1	2	2	1	1	3	1	2	2	1	1	1	2	3	1	2	1	3	3	1	1	1	4	6
58500	-188.339764004101625	-195.195251955060996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399216549272708	-1	2	3	6	9	9	8	9	9	11	11	11	12	11	14	15	12	13	13	13	16	16	15	20	24	23	0	1	2	1	3	4	4	4	4	7	9	8	8	8	14	15	8	8	7	5	11	20	13	23	20	18	1	1	1	3	4	1	1	2	2	1	1	1	2	1	2	1	1	3	3	2	2	2	2	2	6	5
59000	-191.833623023389691	-198.689110974349063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553107252035691	-1	1	3	6	9	8	7	8	11	12	9	10	11	11	14	14	13	16	14	14	15	16	16	20	25	23	0	1	2	1	4	7	2	4	11	7	4	8	4	8	12	14	14	12	10	5	10	20	8	23	20	18	1	1	1	3	2	1	3	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1	4	2	5	3
59500	-204.648239552631509	-211.503727503590881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378143920031848	-1	1	1	5	8	10	8	10	10	10	11	11	12	11	13	14	14	15	14	14	14	16	15	19	24	23	0	1	1	2	2	7	4	4	4	7	9	8	12	4	4	12	14	12	7	5	6	20	8	23	20	14	1	1	1	1	4	1	1	3	3	1	1	1	1	3	4	2	2	2	3	3	3	1	2	2	5	6
