step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
50000	-678.696916703246757	-685.552404654206157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419137480755364	-1	2	4	9	10	12	13	12	16	15	15	17	16	18	17	16	17	18	19	16	16	19	19	19	19	19	18	18	18	19	20	21	20	22	21	24	24	24	24	25	26	26	26	27	28	26	29	28	29	29	28	31	29	31	29	33	33	34	34	34	34	35	36	35	35	35	37	37	36	37	38	37	36	38	39	38	40	41	40	42	44	42	43	43	44	43	46	44	43	42	44	48	44	47	48	48	47	0	1	2	2	0	0	4	4	11	6	6	20	4	12	10	6	21	16	11	10	8	17	18	13	14	12	9	16	10	28	21	15	29	29	10	22	31	14	32	24	24	19	21	38	34	18	40	37	46	44	38	44	43	40	40	52	51	50	56	55	37	55	58	57	59	49	66	56	62	57	64	61	64	70	58	59	44	74	34	79	43	73	58	53	90	75	81	80	90	64	89	76	70	91	91	89	93	1	2	1	4	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	3	2	1	3	1	4	2	2	5	2	3	2	2	2	2	1	2	1	1	3	4	1	2	2	1	2	5	2	1	1	1	4	1	2	1	2	1	1	1	1	3	2	6	1	9	1	10	4	3	7	1	2	1	1	1	4	1	5	5	2	2	2	3
50500	-623.504031240196468	-630.359519191155869	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542349050167925	-1	2	4	9	9	12	13	11	15	13	15	18	15	17	16	16	17	17	19	17	16	20	18	20	19	20	18	18	18	17	20	22	20	22	22	24	22	22	25	25	27	28	27	26	29	30	27	28	29	30	29	31	32	32	31	33	32	32	32	33	31	36	34	36	36	36	37	37	38	36	36	38	37	37	39	40	40	42	41	42	44	43	43	42	43	44	45	44	42	43	44	48	46	47	46	49	47	0	1	2	3	0	0	8	3	10	6	10	14	4	16	13	6	9	9	17	11	11	29	17	30	23	23	9	15	10	15	18	30	29	31	25	38	26	33	26	35	32	44	38	26	20	43	22	27	34	42	41	44	36	13	43	55	49	44	55	46	44	59	58	63	59	59	53	63	62	54	60	44	56	63	70	75	69	74	71	68	89	57	78	68	72	78	83	85	76	89	80	82	84	91	91	85	81	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	3	1	2	2	1	1	1	2	1	3	1	3	3	7	2	4	6	3	1	1	1	3	13	2	1	1	3	1	1	1	2	1	1	2	3	3	2	2	2	2	5	2	1	1	1	1	2	2	4	1	5	1	2	2	2	1	1	1	1	1	2	3	2	1	2	2
51000	-555.176549167725739	-562.032037118685139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537268155326876	-1	1	4	8	10	12	14	12	16	14	16	16	16	17	16	18	18	19	18	17	16	20	19	20	20	18	18	18	19	19	20	21	19	22	23	24	23	25	23	26	27	26	26	28	28	29	27	28	28	31	31	31	31	33	30	33	31	34	32	33	34	37	35	34	36	36	36	36	37	38	38	39	37	37	39	41	40	41	40	43	43	43	40	43	45	43	46	44	44	44	45	49	46	46	47	49	48	0	1	2	3	0	0	8	4	10	6	10	7	8	12	10	11	10	28	11	12	5	29	9	12	18	9	9	11	16	9	9	20	26	31	14	30	31	39	32	37	34	25	18	42	40	41	16	43	43	48	47	41	46	57	49	46	44	50	50	53	52	55	48	56	63	48	64	42	61	58	61	68	68	63	70	40	71	75	75	76	79	43	75	71	55	83	84	80	81	68	68	81	84	73	91	85	87	1	1	2	2	1	1	1	3	1	1	1	1	2	1	1	1	3	1	1	1	3	1	1	2	1	1	2	1	1	1	2	2	1	1	3	2	1	1	1	1	2	4	3	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	2	4	3	1	1	3	1	5	1	2	2	1	1	1	1	8	1	1	1	1	2	6	1	1	8	2	1	1	1	4	4	3	2	4	1	2	1
51500	-577.454464009448429	-584.309951960407830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575675785719057	-1	2	4	8	10	12	14	10	16	14	14	17	16	18	16	17	18	19	18	18	16	20	19	19	20	19	18	18	18	20	19	22	20	23	22	23	22	25	25	26	26	28	26	27	27	30	29	28	29	30	30	30	31	33	31	32	33	34	33	33	32	37	34	35	35	36	37	38	38	37	39	38	38	37	39	40	41	42	41	42	43	42	42	43	43	43	45	43	43	43	43	49	45	46	48	48	47	0	1	2	2	0	0	6	4	7	6	6	10	11	12	10	15	6	28	15	12	7	10	14	21	27	19	13	13	11	29	17	9	21	17	25	26	31	23	32	26	30	25	38	43	41	19	43	32	34	25	48	20	48	56	40	46	53	48	55	46	51	54	50	61	63	60	66	63	62	58	62	66	64	45	73	60	71	74	71	68	83	47	62	75	72	68	78	73	76	77	58	55	91	57	68	68	93	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	3	1	1	1	1	1	1	2	1	1	3	3	2	1	2	2	3	1	3	2	3	1	1	1	5	1	3	3	4	1	5	2	1	3	1	1	3	1	2	1	2	1	1	1	2	1	3	1	1	1	1	1	4	1	3	1	3	1	3	1	7	3	1	2	2	1	2	1	1	4	9	1	6	4	4	1
52000	-553.677515695315947	-560.533003646275347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433989007917631	-1	1	5	9	9	12	14	11	17	15	15	17	17	18	17	16	18	17	16	18	17	19	19	20	19	20	18	18	18	20	21	21	21	24	22	24	24	24	25	25	26	28	26	28	28	29	27	28	29	31	30	30	31	31	31	33	32	31	33	32	34	36	35	35	34	37	38	34	39	36	39	38	37	38	39	41	40	42	41	42	45	42	42	43	45	43	46	45	42	44	45	49	44	47	49	49	47	0	1	2	3	0	0	8	5	10	6	6	10	5	12	10	6	6	19	6	12	11	29	20	22	17	25	7	13	19	28	23	25	19	15	25	30	31	32	32	31	37	25	34	43	43	10	40	24	43	40	39	43	29	49	43	50	50	9	58	46	58	44	42	58	48	53	63	58	72	63	64	65	65	70	70	74	66	70	67	50	76	64	77	76	79	78	72	68	63	84	89	82	89	89	80	90	93	1	1	2	2	1	1	1	1	1	3	2	1	3	1	1	2	3	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	3	3	1	2	1	2	3	2	1	4	1	1	1	7	1	3	2	2	4	1	6	1	2	1	1	5	1	2	1	5	3	2	2	2	1	1	1	1	2	2	2	2	1	2	2	2	2	5	2	3	1	1	2	1	4	6	3	1	1	5	1	3	4	3	2
52500	-519.640349817947481	-526.495837768906881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543735161679683	-1	3	4	8	9	13	14	11	16	14	15	17	17	16	16	17	17	18	17	18	18	18	20	19	18	19	19	18	19	18	21	22	20	23	22	24	23	24	24	25	26	27	26	27	28	29	27	28	29	29	28	28	31	32	30	33	32	33	33	32	33	36	35	36	34	36	36	37	38	38	38	37	38	37	39	40	40	42	41	43	45	43	43	43	45	44	45	44	43	42	44	49	45	44	48	48	46	0	1	1	3	0	0	8	4	10	6	10	14	7	6	11	10	6	17	15	12	6	9	26	12	14	16	16	15	22	10	17	14	19	23	24	29	31	35	32	37	36	32	26	36	34	34	28	41	34	42	32	39	46	55	48	46	49	42	43	46	55	46	50	50	44	60	63	63	65	58	68	64	72	58	69	72	69	70	67	90	90	69	75	71	84	83	90	84	79	77	84	27	84	72	91	83	90	1	2	4	2	1	1	2	2	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	2	1	2	2	1	1	1	1	3	3	2	3	4	4	2	3	1	2	2	1	1	1	2	1	3	3	2	1	2	3	3	4	2	1	2	2	3	1	1	1	2	1	2	1	2	3	1	1	2	2	2	1	1	1	1	1	1	1	16	1	3	1	1	2
53000	-608.016949924161622	-614.872437875121022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449878862262570	0	2	5	7	9	11	14	12	15	14	15	17	16	18	17	17	17	18	18	19	18	19	20	19	19	19	18	18	18	19	20	21	20	23	22	23	24	24	25	25	27	28	25	26	28	29	29	29	30	31	31	29	30	32	30	33	32	35	32	34	34	37	34	36	34	36	38	37	38	38	38	38	37	37	40	42	41	41	41	41	45	41	42	40	43	43	45	43	43	43	42	49	45	45	48	49	48	0	1	2	3	0	0	6	2	8	6	6	6	4	11	13	7	11	17	17	12	16	6	16	12	14	15	11	15	7	16	22	20	17	19	24	18	31	23	22	34	39	25	22	37	37	34	38	41	27	12	39	44	52	47	46	59	34	53	55	43	48	49	47	49	34	60	57	50	66	63	74	44	45	63	70	78	64	58	64	56	91	41	80	53	84	75	76	80	77	78	42	46	90	80	83	76	93	1	1	1	1	1	1	1	5	1	2	2	2	4	2	1	2	1	1	1	1	1	5	1	1	1	1	1	1	2	2	1	1	1	3	1	2	3	2	5	1	1	6	3	1	2	4	2	1	5	6	3	1	1	3	1	1	5	2	1	5	2	5	2	3	5	1	2	4	2	1	1	4	3	1	1	1	3	4	3	4	2	3	1	4	1	1	2	1	1	1	4	11	1	2	4	4	2
53500	-593.960558567607109	-600.816046518566509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.395616407611644	-1	1	3	7	7	12	13	12	17	14	15	17	15	16	16	17	15	18	18	18	18	19	17	19	19	20	16	18	18	20	21	22	21	23	21	24	24	24	26	26	27	27	25	26	27	28	27	29	29	31	30	31	32	32	31	31	33	34	33	34	33	36	35	35	34	36	38	36	39	38	38	38	37	36	39	42	39	43	42	43	44	43	41	42	44	43	45	44	42	42	45	48	45	47	47	45	48	0	1	2	2	0	0	5	5	7	6	6	14	6	10	17	15	6	12	17	14	7	17	11	12	14	17	3	15	10	15	19	23	15	15	17	30	31	22	24	26	16	35	33	15	39	34	40	47	46	38	39	49	44	49	38	41	53	50	54	40	31	55	50	35	53	53	60	41	73	74	42	62	64	63	70	72	74	75	75	90	67	65	54	71	82	67	69	68	62	72	68	62	88	80	80	78	90	1	1	1	3	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	6	1	3	2	2	1	3	3	3	2	2	3	4	3	4	3	1	5	1	2	1	1	1	2	3	1	3	2	4	2	1	2	1	5	6	3	2	6	1	2	2	5	1	1	5	1	1	1	1	2	2	2	1	1	3	4	4	2	1	2	2	4	3	2	5	8	1	2	2	2	4
54000	-663.508442471261446	-670.363930422220847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484928469749643	-1	2	4	8	10	12	13	12	17	14	15	16	16	17	16	17	16	17	18	18	18	19	18	20	20	20	18	18	17	20	18	21	21	22	23	24	24	24	25	25	26	28	24	27	28	27	29	29	29	31	30	29	31	31	28	34	32	34	33	34	34	37	35	35	35	36	37	37	38	36	37	38	37	38	40	41	40	43	42	40	45	42	42	41	44	44	46	44	44	43	44	48	46	47	47	49	47	0	1	1	3	0	0	8	4	7	6	6	6	10	12	1	11	11	10	10	12	9	29	29	20	14	21	15	17	10	11	13	20	18	19	14	30	31	32	12	38	31	35	27	25	35	43	37	37	46	24	44	46	44	52	43	59	51	53	51	38	53	59	58	54	58	41	70	63	66	58	47	66	57	53	56	71	48	63	66	68	71	65	61	68	53	84	88	68	83	74	61	59	79	61	87	79	65	1	1	2	2	1	1	1	2	2	1	1	3	2	1	8	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	2	3	2	3	1	4	3	3	3	2	1	3	3	1	4	2	1	2	1	3	1	1	1	3	5	1	2	1	2	1	5	1	1	1	1	3	1	2	4	2	3	6	4	4	1	4	4	4	3	8	1	1	3	1	2	2	6	2	7	1	3	7
54500	-594.505096343243963	-601.360584294203363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487648758504742	0	3	5	8	10	11	12	13	16	15	14	17	14	17	17	16	16	19	17	19	17	17	20	20	19	19	18	18	17	19	21	21	20	23	22	23	24	25	25	24	26	27	25	27	28	29	28	28	29	30	31	30	30	32	30	34	32	34	33	34	34	36	33	36	36	37	37	37	38	36	37	39	37	37	39	39	41	41	41	41	44	40	43	44	44	44	45	42	43	43	45	49	45	46	48	49	47	0	1	2	3	0	0	4	6	6	6	7	16	5	11	17	8	11	28	10	12	6	17	16	16	14	22	21	9	11	9	24	24	22	11	18	30	34	32	18	25	40	35	34	39	44	28	31	41	34	35	39	45	49	46	45	59	48	57	55	34	52	46	50	60	54	46	55	58	61	63	55	70	60	70	67	57	71	76	72	63	57	46	73	68	88	72	80	76	66	75	79	56	90	76	87	90	50	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	4	2	2	1	2	2	1	1	2	1	1	1	6	3	1	4	3	4	1	1	1	1	1	1	1	2	6	2	3	2	1	1	5	5	2	2	1	3	1	1	1	1	3	2	1	1	4	6	7	4	4	1	3	2	2	3	2	2	7	1	3	2	2	8
55000	-555.477669103094286	-562.333157054053686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476028886403123	-1	3	5	9	10	12	13	12	16	14	15	17	17	18	16	18	17	18	17	19	17	20	20	19	20	19	19	18	18	20	18	22	21	24	21	23	23	24	25	25	26	27	26	27	29	28	29	28	30	30	31	31	31	31	31	31	32	33	32	34	35	36	33	34	36	37	37	36	39	37	38	39	37	36	39	41	39	43	41	42	45	41	42	44	44	42	46	44	44	43	44	48	46	46	47	48	47	0	1	2	2	0	0	4	5	3	6	6	11	9	12	11	6	10	11	10	19	15	29	28	17	14	21	13	19	17	29	19	16	29	33	21	22	24	20	26	33	14	40	24	40	34	15	40	33	16	41	32	49	40	47	44	50	49	50	46	46	59	26	50	55	60	52	65	50	70	61	57	73	60	58	70	67	67	86	70	63	85	52	73	74	78	69	81	68	73	63	68	89	84	80	84	95	56	1	2	1	3	1	1	2	1	5	1	1	1	1	1	1	3	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	2	3	2	4	1	4	1	2	5	2	3	5	2	4	1	3	1	3	1	1	1	2	4	1	9	2	2	1	3	1	4	1	1	2	1	3	2	1	1	1	1	2	7	1	4	2	3	1	1	1	3	3	3	6	2	1	3	1	1	7
55500	-613.534726385037402	-620.390214335996802	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590602737713262	0	2	4	7	9	10	13	12	15	14	12	16	15	17	17	15	17	18	17	19	16	17	20	19	18	20	18	18	19	20	19	21	20	23	23	23	24	24	24	25	26	27	25	27	27	29	26	28	29	30	30	30	31	31	32	33	32	34	34	33	33	36	35	36	34	36	37	37	37	36	37	38	37	38	40	40	39	42	41	42	45	42	42	44	44	42	44	44	42	41	45	49	45	46	48	48	47	0	1	2	2	0	0	8	4	7	6	6	7	8	12	13	7	11	9	9	12	7	7	12	19	14	22	9	12	17	29	21	24	22	29	18	30	24	35	20	35	25	40	34	38	47	43	40	42	34	42	39	45	49	46	49	52	51	53	55	53	54	65	50	53	54	60	63	70	63	58	54	63	63	50	71	68	65	70	75	68	79	46	76	89	89	75	83	89	76	67	73	89	84	80	80	97	93	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2	1	3	2	2	1	2	1	4	1	1	1	1	2	1	1	3	2	3	1	2	1	2	2	2	1	1	1	1	1	2	4	1	2	1	1	1	1	3	2	1	3	1	1	2	3	1	3	2	3	1	1	1	1	1	1	1	2	5	5	1	2	2	1	1
56000	-523.347847892726236	-530.203335843685636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446630255465250	0	2	4	8	9	12	13	11	15	14	16	16	17	17	16	16	16	18	17	19	17	18	17	18	19	18	18	18	19	20	19	21	19	23	23	24	24	24	25	25	26	27	25	28	28	29	28	29	30	30	30	30	30	33	32	33	32	34	34	34	35	38	36	36	35	37	38	37	38	37	37	38	37	38	39	41	40	42	42	42	45	42	41	43	43	43	45	45	43	44	45	48	45	46	47	49	47	0	1	2	3	0	0	8	5	7	6	6	10	11	12	7	10	6	15	11	12	10	11	12	17	14	7	15	10	6	33	26	27	13	19	32	30	29	21	32	37	38	25	29	40	34	43	41	47	47	35	39	40	41	48	49	42	52	45	57	43	54	47	56	50	56	60	60	65	70	56	64	61	57	58	70	67	68	71	77	71	86	59	75	68	83	63	84	80	50	84	84	62	79	77	94	79	93	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	2	4	1	1	2	1	2	1	2	2	3	3	1	1	5	4	2	2	2	1	1	1	4	3	4	2	3	1	3	1	3	1	6	1	5	2	3	1	2	2	1	1	2	1	2	3	2	1	2	3	3	1	3	1	3	1	3	1	3	1	2	5	1	1	5	2	3	1	3	1
56500	-518.610952791365662	-525.466440742325062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573239766323238	-2	2	4	8	10	12	14	13	16	13	16	17	15	17	17	17	15	19	19	18	17	20	18	20	18	19	18	19	16	19	20	21	20	21	22	25	24	24	26	23	27	28	25	27	29	27	27	28	29	30	31	30	31	32	31	33	29	32	33	34	33	38	35	36	35	37	38	38	37	37	39	39	37	37	40	41	39	43	41	43	44	40	41	41	44	43	45	45	43	43	44	48	44	46	47	46	47	0	1	1	3	0	0	6	5	7	6	6	6	10	13	13	13	6	12	17	12	17	9	15	25	14	21	9	9	10	29	17	20	30	19	12	21	31	24	40	25	36	47	15	43	42	43	22	43	46	42	47	45	41	44	44	47	46	50	53	55	55	61	58	58	52	60	61	59	64	63	64	62	65	58	73	67	67	84	77	74	76	62	68	75	89	68	79	91	75	71	79	82	90	91	91	77	93	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	3	2	1	1	3	4	3	3	2	2	1	1	3	1	1	1	3	2	1	1	3	1	2	2	2	2	1	1	1	2	1	2	2	2	3	1	3	3	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	3	1	1	2	3	2
57000	-550.849843322974380	-557.705331273933780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554182655083209	0	1	4	8	10	12	14	13	17	14	15	16	17	17	16	16	15	19	17	18	18	19	19	19	18	19	18	18	18	20	20	22	20	23	23	23	22	24	26	25	27	28	26	27	28	29	29	28	30	30	31	30	32	31	31	33	31	35	33	34	35	37	35	34	33	36	36	37	39	37	37	39	37	38	39	40	40	42	41	42	44	42	41	43	44	44	45	42	43	42	44	45	45	46	49	48	47	0	1	1	3	0	0	8	5	10	6	10	11	11	12	10	10	10	16	15	15	16	28	25	21	14	11	9	10	11	29	13	12	27	13	28	30	31	35	32	33	40	25	34	40	40	42	41	37	43	38	39	45	46	43	47	55	49	50	54	41	59	65	57	47	55	60	60	63	66	63	42	66	53	73	58	70	69	75	63	52	78	49	69	58	82	78	81	70	78	73	42	59	78	80	94	81	93	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	2	1	1	3	1	2	3	2	1	1	2	2	1	6	2	1	1	1	1	2	2	2	2	1	2	2	1	1	1	2	1	3	1	2	3	1	1	1	1	1	1	1	6	2	2	1	3	1	1	2	3	3	1	6	1	3	1	1	1	1	1	3	7	6	1	1	2	2	1
57500	-549.711527740235965	-556.567015691195365	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441501203052170	-1	2	4	7	9	12	13	12	17	14	15	16	17	17	15	17	17	17	18	17	17	19	17	19	19	19	18	18	18	20	20	21	20	22	22	23	24	25	25	24	27	28	26	27	28	29	28	28	30	31	30	30	30	31	29	34	31	34	33	34	34	37	35	36	35	36	37	36	38	37	39	38	37	37	39	42	41	42	38	42	44	41	43	41	43	43	45	45	43	42	45	48	45	46	47	48	48	0	1	1	3	0	0	6	4	7	6	6	7	11	12	7	11	6	15	15	12	4	29	6	8	14	17	12	12	16	22	9	20	22	19	25	26	6	36	28	32	13	40	34	38	11	45	32	40	10	42	45	35	15	55	43	53	44	50	50	53	46	56	58	59	53	60	60	52	68	58	79	52	50	59	70	72	74	75	64	71	78	64	79	42	82	77	83	80	55	59	84	82	65	76	94	89	93	1	2	3	1	1	1	1	3	1	1	2	1	1	1	2	1	3	1	2	1	4	1	3	4	1	1	1	1	1	1	1	2	1	3	2	2	5	1	3	2	4	2	2	1	7	1	3	2	9	1	1	4	8	2	2	2	2	1	1	2	2	2	1	1	2	1	1	3	1	1	1	3	3	2	1	2	1	1	1	2	2	3	2	6	1	1	2	3	5	2	2	4	6	2	1	3	1
58000	-519.994275551612986	-526.849763502572387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516055595827788	-1	2	4	9	10	12	11	12	15	14	15	18	17	16	16	18	17	17	19	19	17	19	20	19	19	20	18	18	19	20	21	22	21	24	22	24	23	23	25	25	26	27	26	26	29	28	27	28	30	30	30	30	31	32	31	33	33	34	31	34	33	37	35	36	35	36	37	35	38	38	37	38	36	37	40	41	40	42	41	42	43	41	42	43	44	44	46	42	43	40	44	48	46	46	49	48	48	0	1	2	3	0	0	4	5	8	6	10	14	15	6	10	11	11	7	11	14	9	6	28	28	12	14	11	8	11	19	29	20	27	10	13	30	31	33	20	28	28	35	34	22	42	34	26	47	27	48	39	46	46	47	52	53	59	48	49	59	51	56	50	60	53	56	61	50	66	58	59	74	53	63	70	72	69	70	67	73	82	65	76	88	83	58	85	58	60	63	83	82	84	76	91	64	93	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	3	3	1	1	4	1	1	1	2	1	3	3	1	1	2	1	4	2	2	1	1	4	4	3	3	1	3	1	2	3	1	6	1	2	1	2	3	1	1	1	3	1	2	1	2	3	2	3	1	1	2	1	1	2	1	3	1	1	2	1	2	1	3	1	3	1	1	1	5	1	3	5	2	1	5	2	3	2	5	1
58500	-585.401280607337753	-592.256768558297154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563618269985307	-1	2	4	9	9	12	14	12	16	15	15	17	16	18	16	17	17	18	18	19	16	18	19	20	19	20	17	17	18	19	20	21	19	23	21	24	24	25	26	25	26	27	27	26	27	29	27	28	29	29	31	31	30	32	32	32	32	33	34	33	35	36	35	34	36	33	36	36	38	37	38	38	38	38	39	41	40	42	42	43	44	42	41	42	43	44	45	44	44	42	44	49	44	47	48	48	46	0	1	1	2	0	0	8	4	7	6	6	11	7	12	6	6	10	17	10	12	7	6	17	13	16	20	11	11	16	13	27	20	18	29	25	22	31	37	27	37	25	35	34	36	41	34	37	42	40	42	39	48	48	46	28	39	32	52	47	55	59	54	52	54	57	55	60	61	62	58	65	66	46	63	70	68	67	75	76	61	85	69	72	57	83	70	85	65	90	68	63	82	78	88	81	76	58	1	2	2	4	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	2	3	1	1	4	1	3	2	1	4	1	2	2	2	1	1	4	2	1	2	2	3	1	2	1	8	3	5	1	4	1	1	2	2	2	2	1	1	1	1	2	1	2	2	1	1	2	1	2	1	6	1	2	1	4	1	4	1	4	1	4	5	4	1	2	1	4	4
