step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
49500	-661.098407044055648	-659.529669643275383	-1.568737400780222	0.000160977165254	0.000040965091262	0.254477653382085	0.406054460200312	1	4	8	7	9	12	12	10	12	12	15	15	15	14	17	16	17	18	18	19	18	21	23	21	20	21	22	24	23	22	23	21	24	23	25	26	24	25	24	23	24	25	26	23	27	24	25	26	26	27	26	27	27	27	27	23	27	27	27	29	27	28	29	27	30	29	28	29	28	31	30	29	29	30	30	32	31	31	30	34	32	33	32	31	31	32	33	34	34	34	38	34	35	35	34	36	35	38	40	42	42	43	45	0	1	4	2	4	8	4	5	5	8	6	8	5	9	12	7	10	14	17	2	16	10	7	8	6	7	22	6	2	21	7	18	15	26	32	31	16	39	24	27	25	15	23	25	35	22	6	42	31	43	27	34	44	13	40	26	33	37	39	25	28	43	18	47	42	22	38	48	21	55	66	53	50	48	32	40	73	48	34	60	56	55	72	26	68	22	38	70	74	60	88	49	47	87	82	92	75	95	58	85	94	81	36	1	1	1	2	2	1	3	1	1	1	1	3	3	1	1	2	2	2	1	6	2	3	6	6	4	5	1	7	10	3	6	1	4	2	2	2	4	1	2	1	2	4	3	3	1	2	6	1	2	1	2	2	2	6	2	1	1	2	2	2	1	1	6	1	2	4	2	1	4	2	1	1	1	2	3	4	1	2	3	3	5	2	2	8	1	5	5	2	2	2	3	4	4	1	1	1	2	2	8	5	3	4	8
50000	-580.408156064024865	-578.687672700523422	-1.720483363501397	0.000105766071521	0.000020875650881	0.197375685616242	0.351262559540192	0	4	7	9	10	11	12	10	12	13	16	14	14	17	17	15	18	19	19	21	19	20	23	20	20	20	24	25	22	22	23	23	24	24	23	26	24	24	23	23	23	26	26	24	27	26	26	27	27	26	25	27	28	26	28	26	26	26	27	28	28	26	28	30	28	28	28	28	29	30	30	29	30	31	30	31	30	30	31	32	32	34	33	31	33	33	33	33	35	34	37	35	35	36	35	36	34	34	38	43	42	43	45	0	1	2	3	2	3	1	3	1	6	9	3	7	4	10	8	1	5	15	6	14	10	14	6	16	15	20	26	24	26	17	2	25	39	22	41	10	41	25	10	20	28	16	14	14	40	11	35	12	40	41	22	18	18	44	2	35	23	44	48	29	27	21	66	49	41	30	23	34	59	54	35	62	67	63	70	36	68	48	64	70	70	84	53	76	2	62	65	59	86	89	32	87	54	10	74	85	73	81	59	45	91	30	1	2	2	1	3	2	6	1	5	1	2	4	1	4	3	3	8	3	1	3	1	3	3	4	2	1	1	3	1	1	3	10	3	1	1	2	5	1	2	6	1	1	6	4	5	1	5	2	6	2	2	5	4	3	2	11	2	2	1	1	3	1	3	1	1	2	3	3	3	1	2	3	2	1	1	1	2	1	3	1	1	2	1	2	1	13	4	2	5	1	1	7	1	7	8	2	1	2	3	8	6	2	10
50500	-626.224136065743437	-624.757595055463639	-1.466541010279802	0.000224814320352	0.000072097715328	0.320698944870147	0.281833267272251	0	4	7	9	10	11	10	11	12	13	14	15	15	17	17	15	17	17	18	21	20	21	22	20	21	20	24	25	24	22	22	22	22	24	23	27	24	24	25	24	25	25	25	23	24	27	26	26	27	25	24	28	29	28	27	24	26	27	24	28	27	28	25	28	28	28	28	30	27	31	30	30	29	31	30	31	32	31	32	34	30	34	33	31	31	33	33	34	35	34	36	34	35	35	35	37	33	38	40	42	41	43	45	0	1	2	2	2	7	2	2	7	8	9	3	10	3	8	8	9	11	15	10	16	8	10	18	8	14	30	14	6	24	4	2	6	20	14	21	19	23	35	10	21	10	51	10	21	14	8	25	20	21	35	10	23	57	39	14	24	18	8	30	31	13	3	11	18	28	21	39	30	22	44	25	69	55	52	68	51	57	41	54	61	15	84	58	67	3	45	41	72	76	46	72	69	14	47	80	67	86	35	64	78	82	39	1	3	1	2	3	1	4	4	1	1	1	4	1	6	3	3	3	1	1	4	3	6	4	1	4	1	1	4	6	1	6	8	6	1	4	4	4	1	1	7	2	5	1	5	2	4	8	3	3	3	1	8	3	2	1	5	3	6	4	2	2	6	9	7	5	2	3	3	2	7	3	4	1	2	1	1	5	2	3	2	1	11	1	3	2	10	4	6	2	3	5	2	3	8	4	1	2	2	8	7	4	5	7
51000	-642.579873527994437	-641.093563042251390	-1.486310485742999	0.000172730196453	0.000052616826190	0.304618574347788	0.377659100997941	1	5	8	9	11	12	11	10	11	13	14	14	15	17	17	16	17	17	19	18	18	21	23	22	22	22	23	24	22	23	23	21	22	23	24	27	24	25	24	24	23	24	25	23	25	25	26	25	27	26	26	26	29	27	27	27	27	28	28	28	27	27	29	28	29	29	29	28	29	30	30	26	30	30	31	31	32	31	31	33	32	33	31	30	30	33	34	32	33	34	38	34	36	34	37	36	35	37	39	41	42	43	46	0	1	2	2	3	4	3	4	3	8	5	3	3	3	13	3	7	5	16	3	7	3	5	17	14	32	25	19	3	26	8	8	7	32	3	28	22	30	24	19	21	3	25	7	3	5	24	31	34	43	28	37	46	20	72	15	3	7	21	25	41	35	47	72	28	61	48	55	37	55	63	35	65	36	65	43	45	53	72	62	23	1	69	55	53	18	34	28	52	81	45	31	85	85	21	90	54	97	97	54	76	53	34	1	2	2	2	1	2	2	1	1	1	1	3	3	3	1	5	4	2	1	5	4	4	7	1	5	1	1	3	6	1	7	6	6	2	7	2	1	2	1	2	2	6	2	6	6	6	2	1	2	1	1	1	2	4	1	5	10	9	5	4	3	1	2	1	3	1	2	1	1	2	1	1	1	1	1	3	3	1	3	2	3	14	1	2	1	9	6	4	4	2	8	7	2	2	8	1	3	1	2	7	7	6	13
51500	-641.070493006080369	-639.442785789056984	-1.627707217023419	0.000154987962380	0.000035432156211	0.228612310703949	0.312890739846084	1	5	7	8	10	11	11	10	12	13	15	16	15	17	17	16	18	18	19	20	20	21	22	20	21	22	23	22	20	22	23	23	23	22	23	27	24	24	25	23	24	24	25	24	27	25	26	26	27	24	26	28	28	27	28	27	27	27	27	28	27	27	28	30	29	28	29	28	30	30	29	30	28	29	30	32	31	30	31	33	31	32	32	31	32	33	33	35	35	34	38	34	35	36	36	35	35	37	40	42	42	44	44	0	1	1	3	4	4	3	3	1	6	9	2	2	13	6	5	6	16	13	4	13	6	2	6	8	24	28	14	3	19	16	2	7	25	6	42	17	22	32	11	10	15	22	15	3	16	17	42	46	21	21	13	39	34	40	50	3	7	18	13	30	39	18	26	37	37	25	62	42	71	43	37	41	38	28	70	61	54	59	69	56	3	57	40	72	52	45	87	80	36	74	32	76	43	61	64	85	89	98	55	94	72	88	1	2	2	1	1	1	2	1	6	1	2	5	5	1	3	3	5	1	2	5	3	4	8	4	6	1	1	3	6	1	4	9	7	1	3	2	4	2	1	3	6	3	2	5	9	5	4	1	1	2	3	5	2	3	3	1	9	9	3	5	2	1	6	3	3	2	5	1	3	1	1	3	2	2	3	1	2	1	2	2	4	11	3	4	2	4	3	1	1	3	5	5	1	5	4	2	2	1	2	5	3	6	5
52000	-641.386014902038482	-639.705979726267174	-1.680035175771336	0.000105202588197	0.000022079152748	0.209872714409332	0.321594380192745	1	5	7	8	11	11	10	9	12	12	16	15	15	17	17	16	17	19	19	21	18	19	23	21	21	21	24	24	23	22	23	22	24	24	24	27	25	23	25	24	25	25	25	24	27	26	26	26	26	25	26	28	27	27	26	26	26	27	28	28	27	28	27	29	28	28	28	29	29	31	31	29	29	29	29	31	29	31	31	33	31	33	34	32	32	34	32	33	34	34	36	34	34	35	36	36	36	37	39	42	42	43	46	0	1	2	3	1	3	4	2	3	1	12	6	8	9	10	6	8	17	9	11	16	11	20	10	21	15	10	10	8	16	18	7	3	11	23	33	23	17	29	14	31	26	21	11	35	44	34	39	40	32	34	46	37	46	40	40	8	6	56	6	42	11	1	34	47	46	26	60	20	55	73	47	48	66	18	42	54	43	58	73	64	34	85	44	41	27	19	66	84	84	75	67	88	18	75	75	92	39	81	85	64	77	97	1	2	1	1	5	3	1	2	2	7	1	3	3	3	2	2	4	1	4	3	1	2	1	3	2	3	5	6	7	4	1	5	8	5	1	2	1	2	1	2	2	2	3	4	1	1	1	1	1	2	2	2	1	1	1	2	7	8	1	7	1	5	14	2	1	1	4	1	3	2	1	1	1	1	4	3	1	3	2	1	1	4	1	4	4	3	6	2	1	1	3	4	1	10	4	3	1	4	4	5	7	7	4
52500	-589.440261212610267	-587.447403980561035	-1.992857232049176	0.000181236256916	0.000025328407079	0.139753532269776	0.289558938715051	0	4	8	8	10	12	9	10	13	12	16	14	15	17	17	16	18	19	19	21	18	20	23	19	21	21	23	24	23	23	23	23	23	22	23	27	24	24	25	24	24	25	25	24	27	26	25	26	27	25	25	26	26	27	26	26	25	28	27	28	27	26	29	27	28	29	28	29	29	31	31	27	30	30	31	31	32	31	32	34	30	32	33	32	32	32	33	33	33	35	37	35	36	36	34	35	35	37	40	42	41	43	46	0	1	2	2	3	8	2	2	10	3	10	10	3	5	7	10	3	3	9	13	14	14	6	8	14	14	34	2	10	25	2	15	7	14	2	42	15	31	30	11	10	19	38	8	57	11	29	44	31	29	26	25	13	15	43	3	10	20	18	11	47	23	3	42	53	61	57	51	6	46	81	26	60	34	68	38	19	67	48	54	53	68	58	70	73	32	56	78	60	87	92	11	87	73	43	65	45	65	78	87	69	101	51	1	3	2	2	1	1	2	2	1	2	1	1	3	3	4	2	5	5	3	2	1	2	5	5	2	2	1	9	5	1	9	4	7	3	10	2	5	1	1	2	6	3	1	7	1	4	1	1	1	1	3	2	6	5	1	10	5	4	2	5	1	1	12	1	1	1	3	1	7	2	1	3	1	4	1	3	8	2	2	4	2	2	2	1	1	4	2	1	2	1	1	9	1	2	3	3	4	5	4	4	6	1	12
53000	-630.011866889146972	-628.571743590623555	-1.440123298523439	0.000157636090525	0.000054598643391	0.346358776147349	0.301343522052219	1	5	7	8	10	11	12	9	11	12	16	15	15	17	15	14	16	19	18	21	18	20	22	22	22	21	24	25	21	22	22	23	22	24	24	25	24	24	24	24	24	25	26	25	27	27	25	27	26	26	26	27	28	28	26	26	25	24	27	28	28	27	29	30	29	29	26	30	29	31	30	30	29	30	29	31	31	31	31	34	32	34	32	30	32	33	33	35	34	34	37	34	34	35	36	36	34	37	39	42	41	43	44	0	1	2	2	1	8	9	3	8	9	16	6	3	13	9	9	7	4	4	11	12	6	3	3	7	5	31	8	1	6	17	18	8	13	3	31	32	29	9	30	31	37	31	8	20	43	11	32	37	20	12	31	49	36	6	1	27	7	40	47	36	27	49	69	14	55	24	60	26	8	40	46	39	66	46	42	44	73	37	84	61	35	61	50	73	32	65	69	61	51	52	3	81	67	23	72	33	60	98	54	3	101	46	1	2	1	2	5	1	1	1	1	1	1	2	3	1	2	1	2	4	5	3	2	4	9	5	4	6	1	8	10	6	2	3	3	4	9	2	1	1	5	1	1	1	2	7	4	1	5	2	1	3	6	3	1	2	6	10	1	5	1	2	1	2	2	1	5	1	2	1	4	10	3	1	2	1	1	2	4	1	4	2	3	4	2	2	1	6	1	4	3	4	7	12	1	5	9	3	5	3	1	7	17	1	9
53500	-638.401091336926470	-636.283774051893147	-2.117317285033294	0.000122203797632	0.000014964105264	0.122452047763119	0.312824624507728	1	5	7	9	10	12	11	11	11	12	16	16	14	15	17	15	18	17	20	19	19	20	22	21	21	21	24	24	22	21	23	22	22	22	25	26	25	23	24	24	24	26	25	22	25	27	26	27	26	27	25	28	27	28	25	25	26	27	26	27	28	24	28	28	29	28	28	29	28	31	30	30	29	29	30	31	31	29	31	34	31	32	32	31	32	33	33	35	34	35	38	33	34	35	36	36	35	38	40	42	42	43	45	0	1	2	3	3	5	4	2	3	5	6	8	9	3	6	8	8	5	20	2	10	18	8	19	8	13	20	11	3	11	32	10	18	7	17	51	13	23	33	18	26	33	27	3	24	15	22	25	35	30	32	45	51	30	3	8	28	24	8	2	51	44	33	57	2	46	36	55	19	2	53	61	44	58	64	57	64	45	59	39	30	8	37	62	78	28	63	48	52	36	96	1	84	30	84	82	74	89	68	90	8	97	14	1	2	1	1	1	1	1	3	3	1	2	3	2	4	4	2	4	3	1	7	4	1	5	1	3	4	3	5	8	3	1	5	3	5	3	1	6	1	1	4	2	2	1	7	2	5	3	4	1	3	3	1	1	3	9	6	1	3	4	10	2	1	5	1	11	1	1	2	5	12	2	1	5	1	1	3	1	2	2	5	6	8	4	4	1	3	2	3	3	5	1	13	1	8	2	2	3	2	3	4	16	3	13
54000	-657.944357254891315	-656.343516439676250	-1.600840815215052	0.000146161346732	0.000035028778637	0.239658291468394	0.304061500239308	0	4	7	8	9	12	11	10	12	13	14	15	14	16	17	16	17	18	19	20	19	21	22	21	21	21	23	24	23	22	22	22	24	24	24	26	25	24	21	23	25	25	24	22	26	25	26	27	24	27	26	26	29	27	26	25	26	27	28	28	27	27	28	29	29	27	29	29	29	30	29	30	28	30	30	31	30	31	30	33	31	33	33	31	33	31	33	32	33	35	37	33	36	35	37	36	36	36	39	41	42	44	44	0	1	2	1	3	3	2	4	8	6	3	7	7	10	5	11	6	10	2	8	13	14	3	8	8	15	21	26	7	13	19	2	31	26	16	30	8	24	6	7	3	7	23	14	26	34	56	46	22	42	24	18	62	27	38	26	34	8	30	29	42	56	14	61	48	29	27	62	39	1	30	39	37	37	33	60	71	67	61	23	39	7	75	34	78	46	67	76	27	69	79	3	76	74	59	68	31	63	76	46	7	41	48	1	2	1	5	2	2	3	2	1	1	4	3	2	2	3	1	2	2	7	5	3	3	7	4	6	1	3	2	6	4	2	9	1	2	4	1	8	2	4	4	9	6	2	4	3	1	1	1	2	2	2	3	1	2	2	2	1	8	4	2	2	1	6	1	2	3	4	1	4	16	3	4	2	2	3	2	1	1	2	6	4	11	2	6	1	4	2	1	3	4	3	11	2	4	4	3	8	4	4	7	14	10	5
54500	-666.896981160476003	-665.458008120268460	-1.438973040207532	0.000124830132556	0.000043392973862	0.347616180269416	0.278148179202974	0	4	7	8	10	11	12	10	13	12	15	15	14	16	15	16	17	18	17	20	17	20	21	21	20	22	23	23	23	22	23	22	24	23	25	26	24	24	22	22	23	24	26	24	26	26	27	26	25	27	26	28	29	27	28	26	26	27	26	29	27	28	29	29	30	29	28	29	29	31	30	30	29	30	30	31	32	31	31	33	31	34	33	31	33	33	34	34	35	33	38	31	34	36	35	36	36	38	39	43	42	43	46	0	1	1	1	3	5	5	4	3	4	4	6	4	11	3	13	2	12	15	19	7	2	10	14	15	12	20	14	15	13	10	2	2	16	9	27	3	39	17	1	1	26	22	30	19	42	41	22	42	30	29	30	52	46	59	23	26	28	44	34	37	45	10	61	17	55	48	49	26	1	42	5	58	68	41	56	26	25	11	68	44	39	41	61	76	92	72	35	62	35	46	3	86	54	44	84	78	60	39	85	30	99	72	1	2	5	3	1	1	1	1	3	2	5	2	3	1	4	1	6	2	1	1	2	7	6	4	2	4	1	3	6	5	5	10	9	2	4	2	9	1	3	7	11	1	3	1	7	2	2	3	1	2	2	3	1	1	1	3	2	2	2	4	2	1	9	1	6	1	1	2	3	17	2	9	1	1	3	2	5	6	8	3	2	11	5	2	2	1	2	5	4	3	7	14	1	5	7	2	3	4	8	5	9	2	9
55000	-560.893196223916902	-559.128162286665656	-1.765033937251211	0.000087401862181	0.000016185660136	0.185186673735453	0.289597204665418	1	4	8	8	10	12	11	10	13	13	15	15	14	17	17	16	17	19	20	20	19	19	22	22	21	22	23	24	24	23	22	23	23	22	24	26	25	24	25	24	24	25	25	23	24	26	27	25	26	26	24	26	29	28	25	25	26	27	27	28	27	27	28	29	29	28	27	28	28	27	29	30	28	30	31	32	32	30	30	35	32	33	32	31	32	33	33	33	34	34	37	35	35	34	36	36	35	35	39	42	42	43	45	0	1	1	2	2	5	8	3	2	1	8	2	3	11	11	10	8	6	9	11	17	11	8	8	11	21	24	14	24	20	18	8	1	20	8	45	15	34	32	3	8	11	6	1	20	25	56	20	28	41	10	32	66	11	44	10	10	11	56	10	42	56	9	34	8	70	11	22	18	2	59	36	42	19	39	52	71	29	49	30	55	11	73	56	67	83	78	67	49	60	95	3	87	83	51	51	66	74	82	96	33	92	83	1	2	4	3	3	1	1	1	5	5	2	5	3	1	1	2	3	3	4	2	1	2	6	5	2	1	1	2	1	2	1	5	10	1	7	1	5	1	1	7	7	6	6	11	2	3	1	4	1	1	6	2	1	5	1	5	7	7	1	8	1	1	6	3	9	1	6	5	6	14	1	2	2	5	3	2	1	3	2	4	5	8	2	3	2	1	2	4	3	4	1	10	1	1	8	6	4	2	3	3	9	4	7
55500	-606.415602391927223	-604.969925436061203	-1.445676955866025	0.000106589159576	0.000036290795020	0.340473601301415	0.282417623369604	0	5	7	9	11	11	10	10	12	12	16	15	14	17	16	16	18	18	18	20	20	21	22	20	21	21	23	24	24	22	22	22	24	24	25	27	24	23	24	24	23	25	24	24	26	25	27	26	26	26	26	28	28	27	27	26	25	27	27	28	28	28	28	28	29	28	28	28	28	31	30	29	29	31	30	30	32	31	31	34	30	34	32	31	32	33	33	34	34	33	37	35	35	35	36	36	35	37	39	42	43	42	46	0	1	2	1	3	8	1	2	1	3	6	1	2	15	3	10	15	4	9	8	15	7	15	15	7	16	32	3	8	25	14	10	19	22	14	24	7	16	32	8	19	16	17	11	57	20	27	31	33	18	43	39	34	13	18	3	21	2	22	8	59	49	42	26	21	23	28	29	41	10	38	53	52	46	53	69	51	44	66	85	38	30	84	59	75	23	42	46	85	74	89	47	87	28	55	54	54	97	82	51	37	60	94	1	3	2	5	2	1	4	2	7	3	2	6	4	1	5	3	1	5	2	6	1	6	2	2	4	2	1	8	6	1	2	5	3	2	6	4	6	4	1	9	3	4	3	5	1	3	2	1	1	5	1	1	2	5	4	11	1	11	3	10	1	1	2	2	4	3	2	2	2	11	4	1	1	3	1	1	4	4	1	1	3	6	1	2	1	7	4	4	1	1	2	3	1	6	3	4	3	1	2	8	10	6	7
56000	-618.157761431529025	-616.742254255336320	-1.415507176192657	0.000170392121710	0.000064215886837	0.376871220291439	0.263225709476036	-1	5	8	9	9	11	11	11	11	11	16	14	14	17	14	15	16	18	19	21	20	20	22	21	21	19	23	23	21	22	22	22	24	23	24	26	25	25	25	23	25	23	26	24	25	25	26	26	26	25	26	27	28	27	27	25	26	25	28	28	27	27	28	30	30	29	29	29	29	29	31	29	28	30	30	31	31	31	30	35	32	33	33	32	32	33	33	34	34	33	38	33	33	33	35	35	35	36	38	42	42	44	45	0	1	1	3	2	4	1	5	2	5	8	2	3	5	7	7	1	16	15	7	14	7	12	7	2	9	22	18	7	18	14	15	7	18	7	35	9	30	20	3	8	2	29	7	7	27	38	23	50	25	34	56	32	37	19	7	7	3	15	15	22	28	7	73	52	55	7	43	32	2	54	37	43	39	38	63	75	70	55	79	19	46	76	63	79	23	39	45	82	74	85	45	69	22	38	94	55	89	94	52	63	64	71	1	3	4	1	2	1	8	2	4	1	2	4	3	4	2	2	9	2	3	5	1	3	3	4	7	4	1	2	6	2	2	3	7	3	6	1	7	1	2	10	7	8	3	8	7	1	1	2	1	2	2	2	3	1	2	8	7	9	4	5	3	2	8	1	2	1	10	1	3	11	3	2	1	3	2	1	1	1	1	4	5	3	2	2	1	5	5	4	1	2	4	4	2	7	5	1	5	1	4	8	5	7	6
56500	-602.549176272241539	-601.002538099034837	-1.546638173206746	0.000119944428584	0.000031897528253	0.265935889061816	0.294195130938084	0	5	7	9	9	11	11	11	13	13	15	16	14	17	17	16	17	18	20	19	19	20	22	21	21	21	24	25	23	21	22	23	23	22	24	27	23	25	24	25	24	25	26	23	26	26	26	27	27	26	27	27	28	25	24	26	27	27	28	28	28	28	28	29	30	27	28	30	29	30	29	30	29	30	30	32	32	29	32	34	31	32	31	30	32	33	33	33	34	33	37	34	35	36	36	34	35	38	38	42	41	43	44	0	1	2	3	2	2	2	5	4	7	4	9	2	11	7	4	2	16	18	2	16	10	10	10	3	21	18	19	2	20	14	16	8	19	3	41	6	37	30	55	24	10	32	1	13	23	41	27	50	39	50	21	52	34	25	55	26	37	40	3	42	38	20	43	9	34	6	46	19	59	59	66	24	46	46	52	78	66	74	19	40	40	50	55	61	27	33	59	65	18	70	62	28	68	59	20	66	77	88	93	26	81	94	1	3	1	1	3	3	4	1	3	1	3	2	4	1	3	3	7	1	1	6	1	3	3	2	8	1	3	3	10	1	2	3	6	1	8	1	5	1	1	1	1	6	2	12	6	1	1	1	1	1	1	6	1	2	1	1	4	3	1	10	2	1	7	2	10	3	9	2	6	1	1	2	4	2	2	2	1	1	1	10	3	3	3	3	3	2	6	4	2	7	5	3	5	4	4	8	4	4	3	2	12	7	3
57000	-625.229029315453090	-623.481315154954245	-1.747714160498850	0.000132637276256	0.000025167911896	0.189749915004090	0.292151577984328	1	5	8	7	10	10	10	8	12	13	15	14	13	16	17	17	17	18	18	21	19	21	19	22	21	20	23	24	24	22	21	21	24	22	25	26	22	22	23	22	23	24	25	25	25	26	27	26	26	26	26	25	29	26	28	25	25	26	27	28	28	27	28	29	29	28	29	26	28	30	30	28	30	30	30	32	32	31	31	34	30	31	33	30	32	31	33	33	34	35	36	35	34	36	36	36	35	37	39	41	42	43	45	0	1	1	2	3	3	2	2	8	6	7	7	3	4	14	8	14	13	15	15	3	2	16	8	21	19	32	10	15	23	2	8	6	12	21	28	16	32	18	3	16	15	17	1	20	40	39	33	25	22	25	16	2	10	40	15	30	19	27	15	51	44	21	48	37	54	7	14	10	8	57	49	55	50	47	58	68	55	75	86	68	59	76	53	70	53	43	33	68	30	70	47	87	43	53	58	58	96	65	98	8	89	94	1	1	3	1	1	1	3	2	2	2	2	2	2	5	1	4	1	3	1	2	6	7	1	8	1	2	2	6	5	1	10	7	7	4	2	1	2	1	3	4	3	4	5	15	3	2	1	1	3	3	2	3	14	7	2	5	1	4	2	6	1	1	5	1	3	1	10	5	5	12	2	1	1	2	1	3	3	1	1	1	2	2	1	1	1	1	4	4	4	5	3	2	1	5	2	5	4	1	6	3	13	7	5
57500	-633.215077399080087	-631.525294671891288	-1.689782727188796	0.000192323482848	0.000039757155315	0.206720233671626	0.273598455115038	0	3	8	9	9	12	11	11	12	13	15	14	14	15	17	17	16	18	19	19	18	21	22	21	22	20	24	22	23	22	22	23	23	22	24	25	22	24	25	25	24	26	25	25	26	26	26	27	27	26	27	24	28	26	27	26	26	27	27	28	26	27	28	29	30	28	28	28	29	31	29	29	29	30	28	32	30	30	31	33	31	31	33	30	33	33	33	34	35	33	38	33	35	34	36	36	35	37	39	42	41	44	45	0	1	2	1	3	7	3	5	2	4	4	3	7	4	14	3	13	14	21	11	1	21	8	21	3	11	30	11	3	21	21	2	8	26	1	18	24	16	25	30	2	6	29	2	11	28	24	44	35	19	33	20	2	30	30	11	3	21	21	3	34	57	21	26	3	27	42	23	27	6	61	52	38	53	36	65	41	42	65	73	23	63	69	53	70	70	44	56	45	69	82	11	94	61	18	40	85	94	46	69	53	78	49	1	1	2	4	1	1	1	1	4	1	3	2	1	4	1	4	1	2	1	2	8	2	6	2	9	2	1	3	9	2	2	10	6	1	11	4	1	3	1	2	10	5	1	13	4	2	3	1	2	3	2	2	11	2	3	4	7	5	6	12	3	1	8	3	6	3	1	3	3	12	1	2	3	1	2	1	4	2	1	1	5	3	2	1	1	1	3	6	5	2	3	7	1	3	9	7	1	1	7	5	6	8	10
