step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29
55500	-197.287916513273586	-204.143404464232958	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558772994197410	-1	1	2	3	4	11	11	11	14	15	19	20	22	21	24	25	28	29	27	27	34	33	31	34	38	43	45	44	48	0	1	2	2	3	4	0	4	6	6	10	11	6	11	10	13	12	0	16	13	23	19	13	22	21	25	26	23	27	1	1	1	1	1	3	1	4	2	2	2	1	4	1	4	2	5	1	1	3	2	3	3	1	2	3	1	5	2
56000	-177.029114974764440	-183.884602925723811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474003825333492	0	1	3	3	5	11	10	11	15	14	19	20	22	21	24	25	26	28	27	29	34	31	33	36	37	42	45	44	49	0	1	2	2	2	4	0	4	6	6	10	10	12	11	12	13	11	0	16	16	23	19	16	22	23	25	26	23	27	1	1	1	1	2	3	1	3	2	2	2	2	1	1	2	2	3	1	1	2	1	2	5	2	2	3	2	6	2
56500	-193.742952285802772	-200.598440236762144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397038408575176	0	1	2	3	5	10	12	10	14	15	18	20	21	21	23	26	24	28	28	29	35	33	33	35	39	42	46	45	48	0	1	2	2	2	4	0	4	6	6	10	10	12	12	10	13	12	0	13	19	23	16	16	19	21	25	21	23	26	1	1	1	1	2	4	1	4	3	4	2	3	1	1	4	2	2	1	5	1	1	2	3	4	2	1	5	5	2
57000	-198.130510841948450	-204.985998792907822	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420589899227315	0	1	3	4	3	11	12	11	13	13	18	20	22	22	23	26	27	28	27	29	34	33	33	34	38	42	46	44	46	0	1	2	2	2	4	0	4	6	6	10	11	11	6	12	13	11	0	16	19	13	13	19	19	23	25	25	21	26	1	1	1	2	1	3	1	3	1	1	2	1	2	4	1	2	4	1	1	1	7	4	2	4	2	2	5	5	2
57500	-209.451411435142205	-216.306899386101577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415610450258843	-2	0	2	4	5	11	11	12	14	15	17	21	21	21	24	26	25	28	28	28	34	33	35	35	38	40	45	43	48	0	1	2	3	2	4	0	4	6	6	10	11	10	11	12	13	11	0	16	13	13	20	22	19	21	23	26	23	27	1	1	2	1	3	3	1	4	3	2	2	2	3	2	2	3	3	1	1	3	4	3	2	3	1	3	3	4	2
58000	-210.315498675879752	-217.170986626839124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.371635849938201	-1	0	2	4	6	10	12	11	14	14	18	19	22	21	23	25	27	28	29	29	34	33	34	36	37	41	46	45	48	0	1	2	2	2	4	0	6	6	6	6	10	10	12	10	15	10	0	16	16	20	19	20	19	23	25	25	23	26	1	1	1	1	3	2	1	1	3	3	4	3	4	1	4	1	5	1	2	3	2	1	4	3	2	2	5	6	3
58500	-192.777698731443849	-199.633186682403220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513952420215152	0	1	3	3	5	11	11	10	14	14	17	20	21	19	22	25	28	28	27	28	34	33	33	36	39	42	45	46	48	0	1	2	2	2	8	0	4	6	8	10	11	14	10	12	13	11	0	16	13	23	20	16	23	21	21	25	23	26	1	1	1	1	1	1	1	2	1	2	2	2	2	3	1	2	5	1	1	4	1	3	4	1	2	4	4	5	3
59000	-194.652803547500326	-201.508291498459698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.437086481807540	-1	2	1	3	6	10	11	9	15	13	19	19	21	22	23	26	27	29	28	30	35	33	34	35	37	42	46	45	47	0	3	1	2	2	8	0	4	6	6	10	10	10	12	12	13	11	0	13	19	23	20	19	22	21	25	25	23	26	1	1	1	1	2	1	1	3	3	1	2	3	5	1	2	3	4	1	3	1	1	2	3	1	2	2	5	5	2
59500	-190.067174369444331	-196.922662320403703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467430401352702	-2	2	0	4	5	11	12	10	14	14	19	19	21	21	23	25	27	28	28	29	34	33	35	35	37	42	45	44	48	0	3	1	2	4	8	0	4	6	8	10	10	11	12	12	13	11	0	16	19	16	19	13	22	22	21	26	23	27	1	1	1	1	1	1	1	4	2	1	2	3	1	1	2	2	3	1	2	1	5	2	9	1	2	3	1	4	2
60000	-183.604689268448368	-190.460177219407740	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497205719781534	-1	2	1	4	6	9	11	12	14	14	17	20	21	22	23	25	26	28	28	29	35	31	35	35	38	42	45	46	48	0	3	1	2	4	4	0	6	6	6	10	10	11	12	12	13	11	0	16	19	22	16	16	22	21	25	25	23	27	1	1	1	2	1	3	1	2	3	3	2	3	2	1	1	2	4	1	2	1	2	3	4	2	2	2	2	5	2
60500	-190.472451710195429	-197.327939661154801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422992122607387	0	2	1	3	6	11	11	11	14	13	18	19	21	20	22	26	28	27	27	30	34	33	34	36	39	40	44	45	47	0	3	1	2	2	4	0	4	6	6	10	10	12	11	12	13	11	0	13	19	19	16	16	22	21	21	26	23	26	1	1	1	1	2	4	1	3	1	1	2	3	1	1	1	2	4	1	3	2	4	4	4	2	3	2	2	5	4
61000	-196.269801045871930	-203.125288996831301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.356616719479974	-1	1	2	3	5	10	12	9	14	14	19	18	21	21	23	23	27	29	29	30	35	33	34	35	39	41	45	44	49	0	1	1	3	2	8	0	4	6	6	10	10	11	11	12	13	11	0	16	16	19	19	13	22	21	25	26	23	26	1	2	1	1	2	1	1	3	2	2	3	2	2	1	2	1	3	1	2	4	2	2	7	1	2	2	2	6	3
61500	-191.118259677942888	-197.973747628902260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483596083804030	-1	1	3	4	5	8	11	9	14	14	18	21	21	22	23	26	25	29	28	30	34	34	33	35	39	42	45	45	48	0	1	2	2	2	4	0	6	6	6	10	11	11	11	11	13	11	0	16	16	23	20	13	19	21	25	25	23	26	1	1	1	1	2	2	1	1	4	2	2	2	2	2	3	3	4	1	1	3	1	2	5	4	3	1	3	5	3
62000	-187.192983873590066	-194.048471824549438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545880720895517	-1	0	3	4	5	10	11	12	15	13	19	21	21	22	23	26	27	29	28	30	34	33	33	35	39	43	45	43	48	0	1	2	2	2	4	0	6	6	6	6	11	11	11	10	13	15	0	16	19	23	19	16	23	21	25	26	23	26	1	1	1	3	2	2	1	1	3	1	5	1	1	1	4	3	2	1	1	1	1	3	3	1	2	3	2	5	3
62500	-179.231434079656879	-186.086922030616250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500911583991750	0	1	3	4	5	10	12	12	14	15	18	21	20	21	23	25	26	27	27	29	35	33	34	35	39	43	45	44	49	0	1	2	3	2	4	0	6	6	6	10	11	10	10	12	14	11	0	16	16	22	19	16	19	21	25	26	23	27	1	1	1	1	2	3	1	1	3	2	1	1	3	3	1	2	4	1	1	2	1	4	4	3	2	2	1	5	2
63000	-194.888497421885035	-201.743985372844406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529020728429991	0	1	3	4	6	11	10	10	15	14	18	19	22	21	22	24	25	29	29	30	33	33	35	36	38	43	45	45	47	0	1	2	2	2	4	0	4	6	6	10	10	12	12	12	13	14	0	13	13	19	20	21	22	21	25	26	23	27	1	1	2	2	2	5	1	4	2	2	2	4	2	1	2	1	2	1	4	3	1	2	1	2	2	2	1	4	1
63500	-201.775400013587102	-208.630887964546474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607230498657187	-1	1	2	3	6	9	8	12	13	14	18	20	21	22	21	24	25	26	29	29	35	32	33	36	38	43	45	45	47	0	1	2	2	2	4	0	4	6	8	10	11	11	11	12	13	14	0	13	13	23	16	19	22	21	25	25	23	26	1	1	1	1	2	4	1	5	2	1	2	1	2	2	1	1	1	1	4	5	1	4	1	2	2	2	3	5	2
64000	-183.157941200832624	-190.013429151791996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505557477856121	-1	1	3	3	5	11	11	11	15	15	19	20	21	22	22	25	27	27	28	29	34	33	35	34	37	42	45	45	48	0	1	2	2	2	4	0	4	6	6	10	10	11	11	10	13	11	0	13	19	22	19	21	19	21	25	26	23	27	1	1	1	1	2	3	1	5	2	2	2	3	1	2	4	2	2	1	4	1	1	3	1	3	2	2	1	6	2
64500	-207.809572939766610	-214.665060890725982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482470904517544	0	1	2	4	6	10	9	11	13	14	18	18	20	20	23	25	25	28	28	30	34	32	34	35	39	43	46	45	48	0	1	1	2	4	4	0	3	8	6	10	10	11	10	12	13	11	0	16	16	22	19	22	20	21	25	25	23	25	1	1	1	1	1	3	1	4	1	3	1	2	1	4	3	3	3	1	1	3	1	3	1	3	3	2	4	6	3
65000	-201.717390609656917	-208.572878560616289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516800552870012	0	2	3	3	6	10	11	12	14	12	19	20	22	21	23	24	26	28	29	29	35	31	35	36	39	42	45	44	48	0	1	2	2	2	4	0	6	6	6	10	10	12	11	14	13	11	0	16	16	22	19	22	19	21	25	25	23	26	1	1	1	1	2	2	1	1	1	1	2	4	1	2	1	2	2	1	3	2	2	1	2	4	2	2	3	3	4
65500	-216.995182097588867	-223.850670048548238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488133136511089	-1	0	3	3	5	9	10	11	14	14	16	21	21	21	23	26	27	27	27	30	33	33	35	35	39	43	46	45	49	0	1	2	2	2	5	0	6	6	8	10	11	10	10	10	15	15	0	16	19	16	16	19	22	21	25	25	23	25	1	1	1	2	2	2	1	1	3	2	1	2	4	5	5	1	2	1	1	2	4	3	4	1	3	2	3	4	5
66000	-193.317313022415817	-200.172800973375189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505216918735890	-2	1	3	3	5	9	11	10	13	12	18	20	21	22	22	23	27	26	28	29	34	33	32	35	37	42	45	46	48	0	1	2	2	2	4	0	6	6	6	10	11	11	10	12	13	11	0	13	16	23	20	19	22	21	25	26	23	27	1	2	1	1	2	2	1	1	2	2	4	1	2	3	1	1	6	1	4	3	2	2	3	1	2	3	2	7	1
66500	-186.225438527858955	-193.080926478818327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505055608901691	0	1	2	3	5	10	12	10	15	13	17	19	21	22	22	25	27	29	27	29	34	32	33	35	38	42	45	43	49	0	1	2	2	2	4	0	4	6	6	10	10	12	12	12	13	10	0	16	19	22	19	22	22	21	25	25	23	26	1	1	1	1	1	4	1	3	3	2	1	3	1	1	2	2	7	1	1	1	1	3	1	1	2	2	4	5	3
67000	-196.259894921050176	-203.115382872009548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450270382441603	0	1	3	4	6	10	11	11	13	15	18	21	21	20	24	26	26	29	28	29	34	32	34	36	39	42	45	46	48	0	1	2	2	2	4	0	4	8	8	10	10	10	11	12	13	11	0	13	16	22	13	22	16	21	25	25	25	27	1	1	2	1	2	2	1	3	1	2	1	3	2	1	1	2	3	1	4	2	1	6	1	5	3	2	2	2	3
67500	-187.891868371980024	-194.747356322939396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639427062839014	0	1	3	3	4	10	11	9	14	15	19	20	22	21	24	24	26	28	28	27	34	32	33	35	37	42	45	46	49	0	1	2	2	2	8	0	4	6	8	10	11	10	11	12	13	11	0	16	16	23	17	19	22	21	25	26	23	27	1	1	1	1	2	1	1	4	2	4	2	1	2	1	2	1	4	1	3	1	1	2	3	1	2	2	2	6	1
68000	-181.248234278732610	-188.103722229691982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469097091182430	0	1	2	3	4	10	12	9	14	14	18	21	21	21	23	26	26	29	28	29	35	33	34	35	38	42	46	45	49	0	1	2	2	2	8	0	4	6	6	10	11	10	11	12	13	11	0	16	16	22	19	20	22	21	25	26	23	27	1	1	1	1	1	1	1	3	2	2	3	2	3	2	1	3	5	1	1	2	1	2	2	1	2	2	2	5	3
68500	-190.437076553552345	-197.292564504511716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463637108362271	-1	1	3	4	5	11	10	10	14	14	18	20	22	21	23	26	28	28	28	29	35	33	32	36	39	41	45	46	48	0	1	2	3	3	8	0	4	6	6	10	11	11	10	12	13	11	0	16	16	23	16	13	23	23	25	26	23	26	1	2	1	1	1	1	1	3	2	2	2	1	3	2	2	2	5	1	1	2	1	4	5	2	4	1	2	7	4
69000	-180.179665953663715	-187.035153904623087	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533288881739236	0	2	3	3	5	11	11	10	13	15	18	20	22	21	23	26	28	28	28	29	34	33	35	36	39	42	45	44	48	0	1	2	2	2	4	0	4	6	6	10	10	12	11	10	13	15	0	13	19	19	16	21	22	21	25	26	25	26	1	2	1	1	1	3	1	3	1	2	2	2	1	1	4	2	3	1	3	1	2	3	1	2	3	2	2	3	2
69500	-189.939730275261326	-196.795218226220697	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477657791744168	0	1	2	3	5	9	11	12	14	13	17	20	21	22	23	25	28	27	28	29	35	33	34	35	39	42	45	46	48	0	1	2	2	2	4	0	6	6	6	6	10	11	12	12	13	12	0	16	19	22	20	19	22	21	25	25	23	26	1	1	1	1	2	5	1	2	4	2	5	4	2	1	2	2	4	1	1	1	1	2	4	1	2	2	3	5	3
70000	-201.692190509266112	-208.547678460225484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497149563686522	0	1	2	4	3	10	11	10	14	14	17	19	21	22	23	26	27	28	29	29	34	33	33	34	37	42	45	45	48	0	1	2	2	2	4	0	4	6	8	10	10	11	12	10	15	11	0	17	16	13	19	16	19	21	25	26	23	26	1	1	1	2	1	3	1	2	2	2	1	2	2	1	4	2	5	1	1	2	7	2	4	3	2	2	2	5	3
70500	-198.460402120540920	-205.315890071500291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469043717843215	-1	1	2	2	6	11	12	10	13	15	18	20	21	20	24	25	27	29	27	28	34	33	35	34	38	42	45	45	47	0	1	2	2	2	4	0	4	6	6	10	11	11	10	12	13	14	0	13	16	19	19	16	16	23	25	21	23	26	1	1	1	1	2	4	1	3	1	2	2	1	2	2	2	3	4	1	2	2	2	3	6	4	2	2	6	5	3
71000	-204.500874802961192	-211.356362753920564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.443581949711498	0	1	3	3	5	8	12	11	14	15	18	21	22	22	23	26	27	28	28	30	35	32	35	36	38	40	45	43	48	0	1	2	2	3	4	0	4	8	6	10	10	10	11	10	13	11	0	16	19	13	19	19	13	23	25	26	21	26	1	1	1	1	1	3	1	4	2	4	1	2	3	2	3	2	3	1	1	1	6	2	3	5	1	2	2	4	5
71500	-196.523563472964639	-203.379051423924011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567757611349478	0	1	3	4	4	9	10	11	13	15	18	20	21	21	23	26	27	28	27	28	33	34	35	35	38	43	45	46	49	0	1	2	2	2	4	0	6	6	6	10	10	10	12	12	13	11	0	13	16	16	19	22	19	23	21	26	24	26	1	1	1	1	2	2	1	1	2	3	2	3	2	1	2	2	4	1	2	1	5	3	1	5	2	4	1	4	3
72000	-193.378883730430658	-200.234371681390030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517261751054948	-2	2	1	4	5	10	9	11	14	13	19	20	22	21	23	25	28	28	29	29	34	34	34	34	38	43	45	46	47	0	3	1	2	2	5	0	4	6	8	10	11	11	11	12	13	11	0	16	13	19	13	19	16	23	21	26	26	27	1	1	1	1	2	3	1	4	2	1	3	1	1	1	2	2	4	1	2	4	3	5	2	4	2	6	1	2	1
72500	-195.862861151159791	-202.718349102119163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502166459620475	0	2	1	4	3	11	11	11	15	14	17	20	22	21	22	25	27	28	27	29	33	33	34	35	37	42	45	44	49	0	3	1	2	2	4	0	4	6	6	10	10	11	11	12	14	11	0	16	16	20	19	21	13	23	25	26	26	27	1	1	1	1	1	3	1	3	2	2	2	3	3	2	1	2	4	1	1	2	2	3	1	6	1	4	1	1	2
73000	-183.102784773645880	-189.958272724605251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545921717304183	-1	1	2	4	6	11	11	12	14	13	19	21	21	22	24	25	27	28	28	29	34	32	34	34	38	43	46	44	48	0	1	2	2	3	5	0	6	6	6	10	11	11	11	12	13	12	0	16	19	22	19	22	22	21	25	26	25	27	1	2	1	2	2	4	1	1	2	1	3	1	1	2	2	2	3	1	2	1	1	2	1	1	2	3	1	3	2
73500	-191.615974974973085	-198.471462925932457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538499232417000	0	1	2	3	4	9	9	10	15	15	18	18	22	21	23	26	26	27	28	30	35	33	34	36	38	43	45	46	49	0	1	2	2	2	4	0	4	8	6	10	10	14	12	12	13	15	0	13	19	22	16	16	22	21	21	26	23	27	1	1	1	1	2	3	1	4	2	3	1	2	1	2	2	2	1	1	3	1	1	3	3	2	2	2	1	4	2
74000	-191.110752836695269	-197.966240787654641	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467575791178401	0	1	3	3	5	10	11	12	15	14	18	20	22	20	23	25	27	29	29	29	35	32	35	33	37	40	45	45	49	0	1	2	2	3	4	0	6	6	6	10	10	10	11	11	13	11	0	17	13	22	16	16	22	21	21	26	23	27	1	1	2	1	1	3	1	1	2	2	2	3	4	1	2	1	5	1	1	3	2	3	4	1	1	2	3	3	2
74500	-193.586306246350887	-200.441794197310259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446898881411403	0	1	3	3	5	9	11	11	14	15	19	21	21	21	22	26	27	28	28	29	35	33	34	34	39	42	45	46	47	0	1	2	2	2	4	0	4	6	6	10	11	11	10	10	13	14	0	16	16	23	16	22	16	23	21	26	25	26	1	1	1	2	1	3	1	5	3	2	2	1	1	2	4	3	4	1	1	2	1	3	1	3	2	2	1	4	3
75000	-194.560468718592517	-201.415956669551889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468027481398038	-1	1	2	4	5	10	11	11	12	15	19	20	21	22	22	25	26	27	29	28	35	34	35	35	39	42	45	45	47	0	1	2	2	2	4	0	4	6	6	10	10	10	12	12	13	11	0	20	16	19	20	22	22	21	21	26	26	26	1	1	1	1	2	4	1	3	1	3	2	3	3	1	1	2	4	1	1	1	3	2	1	1	2	3	1	2	3
75500	-193.721655347867852	-200.577143298827224	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464945367552080	-2	1	2	3	4	9	11	11	14	15	19	21	21	20	23	26	27	27	28	29	34	32	34	34	38	41	45	45	48	0	1	2	2	3	4	0	4	6	6	10	10	10	11	12	13	12	0	16	16	16	19	22	16	21	25	21	21	27	1	2	1	1	1	3	1	4	2	2	2	2	3	1	1	2	3	1	1	1	3	2	1	3	2	2	5	5	2
76000	-203.358563116151799	-210.214051067111171	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434674763396646	-3	1	3	2	4	9	11	11	14	15	19	20	22	21	22	26	27	26	29	29	33	34	34	35	38	42	43	45	47	0	1	2	2	2	4	0	6	6	9	10	10	11	11	12	13	11	0	16	16	13	19	16	19	21	21	26	21	27	1	3	1	1	1	4	1	1	4	1	2	2	2	1	2	2	4	1	1	1	5	2	2	2	3	3	1	6	2
76500	-199.845633478872827	-206.701121429832199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607196453586016	0	1	2	3	5	9	12	9	13	14	16	19	22	22	23	24	27	28	28	30	33	34	33	36	38	43	45	45	49	0	1	2	2	2	5	0	4	6	6	10	10	12	12	12	13	11	0	16	19	13	23	13	22	23	25	26	23	26	1	1	1	2	2	3	1	3	2	3	1	2	2	1	2	2	5	1	2	1	6	1	5	1	2	2	1	4	3
77000	-192.334708812324266	-199.190196763283637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402936992970730	0	1	3	3	5	7	11	11	13	14	18	20	21	21	24	25	26	29	28	30	35	33	33	34	39	42	44	45	47	0	1	2	2	2	4	0	4	6	8	10	11	10	11	12	13	11	0	16	19	23	13	13	19	21	23	25	22	27	1	1	1	1	2	2	1	3	4	2	3	1	3	2	2	2	5	1	2	1	1	7	6	3	2	3	2	4	2
77500	-185.229209636934456	-192.084697587893828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412533700612015	-1	1	2	3	3	8	11	11	14	15	17	19	21	22	24	26	27	29	28	29	35	33	34	35	38	43	45	44	47	0	1	2	2	2	4	0	6	6	9	10	10	12	12	12	13	11	0	16	16	23	19	16	19	21	25	26	25	27	1	1	1	1	1	1	1	1	4	1	1	2	1	1	2	2	5	1	1	2	1	2	4	5	2	2	1	2	1
78000	-181.435975472159498	-188.291463423118870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522042252089607	-1	1	3	3	6	10	12	11	14	15	17	20	20	22	22	25	26	29	28	28	34	32	35	35	39	42	45	46	48	0	1	2	2	2	5	0	6	6	6	10	10	10	12	12	13	11	0	13	16	22	16	16	19	21	25	26	23	27	1	1	1	1	3	2	1	1	2	3	1	2	3	1	1	3	4	1	3	1	1	3	5	2	2	2	1	4	1
78500	-194.542006713162721	-201.397494664122092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463879200473720	0	1	3	4	5	9	11	11	14	15	18	19	21	22	22	25	27	28	28	29	35	32	33	34	38	42	45	45	48	0	1	2	2	2	4	0	6	6	6	10	11	10	11	10	13	14	0	16	19	19	20	19	22	23	25	25	21	26	1	1	1	2	2	2	1	1	3	3	2	1	4	2	3	1	2	1	3	1	4	1	3	2	3	1	4	5	2
79000	-199.919787517242781	-206.775275468202153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519777527210177	-1	0	2	3	5	10	10	9	14	15	17	20	22	22	24	25	28	28	28	29	35	33	34	35	38	42	45	46	49	0	1	2	2	2	8	0	4	6	6	10	11	10	12	12	13	14	0	16	13	20	19	16	22	23	21	21	23	25	1	1	1	1	2	1	1	3	2	3	2	2	4	2	2	1	2	1	1	3	4	2	5	1	2	3	5	5	5
79500	-188.191897213201031	-195.047385164160403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493716260760067	0	2	3	4	5	11	11	9	14	14	19	19	21	22	24	25	27	28	29	30	35	33	34	35	38	43	44	44	48	0	1	2	2	2	8	0	4	6	8	10	10	12	10	14	13	11	0	16	19	16	13	22	22	23	21	21	21	26	1	1	1	1	1	1	1	2	2	2	2	3	1	4	1	2	4	1	2	1	5	6	1	1	2	4	6	5	3
80000	-196.559225264743532	-203.414713215702903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.424611903311388	-1	2	3	3	5	9	11	8	13	14	19	20	22	20	23	26	27	28	28	30	34	33	32	33	37	43	46	45	47	0	1	2	2	2	8	0	4	6	6	10	10	11	11	12	13	11	0	16	19	23	16	16	16	23	25	26	23	27	1	2	1	1	2	1	1	2	1	4	2	3	2	1	2	3	4	1	1	1	1	3	2	3	3	4	1	7	1
80500	-192.916312620226137	-199.771800571185508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468753242693956	-1	1	3	3	5	11	12	9	14	13	18	19	22	21	24	26	26	28	26	29	35	32	34	35	38	41	45	45	49	0	1	2	2	1	8	0	4	6	8	10	10	12	12	11	13	12	0	13	16	23	13	22	22	21	25	26	23	27	1	1	1	1	2	1	1	2	2	2	2	3	2	1	4	3	4	1	2	2	1	3	2	2	2	2	2	5	2
81000	-182.422229692837846	-189.277717643797217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.400232185129071	0	1	3	4	5	11	11	10	15	14	19	19	21	21	23	25	28	26	27	29	35	33	34	35	38	42	45	44	48	0	1	2	2	4	8	0	4	6	6	10	10	12	10	12	13	14	0	13	13	23	16	19	23	21	25	26	23	27	1	1	1	2	1	1	1	3	2	2	3	3	2	4	2	2	3	1	4	5	1	4	4	1	2	2	2	4	2
81500	-185.271807446276227	-192.127295397235599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500469476488092	1	2	3	3	6	10	9	11	15	15	19	20	22	21	24	26	27	28	28	29	34	32	34	33	38	42	45	46	48	0	1	2	2	2	4	0	5	8	6	10	10	10	11	12	13	11	0	16	16	22	19	16	22	21	25	26	23	27	1	1	1	1	2	2	1	3	2	2	2	3	3	1	2	2	3	1	1	2	1	2	4	1	3	2	1	5	2
82000	-194.607361013598137	-201.462848964557509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493586840792450	0	2	3	4	5	10	11	8	15	14	19	21	22	21	23	24	27	29	27	30	35	33	35	34	37	42	45	44	47	0	1	2	2	2	4	0	4	6	6	10	11	11	11	14	13	11	0	16	16	19	19	22	19	21	21	26	21	27	1	1	1	1	1	3	1	2	2	2	2	1	2	2	1	1	4	1	1	3	4	2	1	2	1	3	2	3	1
82500	-200.040852821154601	-206.896340772113973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451684188489592	0	1	3	3	4	10	12	11	15	14	18	20	22	20	23	24	28	28	29	30	35	33	35	36	39	42	45	46	47	0	1	2	2	2	4	0	4	6	6	10	10	12	11	11	13	12	0	16	19	13	19	19	19	23	25	25	25	27	1	1	1	1	1	3	1	3	3	2	3	3	2	1	2	1	4	1	1	1	7	2	3	5	2	1	3	2	1
83000	-195.412959177542092	-202.268447128501464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552731465587756	0	1	3	4	4	10	12	12	15	15	18	21	21	20	23	25	27	28	26	28	34	34	35	34	39	43	45	44	46	0	1	2	2	2	4	0	6	6	6	10	10	10	10	12	13	11	0	13	19	16	20	21	16	24	21	26	23	26	1	1	1	2	2	3	1	1	3	3	2	3	2	2	1	2	3	1	3	1	4	3	1	4	3	4	1	5	2
83500	-185.677573933448201	-192.533061884407573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483307136011625	0	2	3	4	5	10	12	11	14	14	18	20	21	22	22	25	27	28	28	29	33	32	35	36	39	40	45	44	48	0	1	2	2	2	4	0	4	6	6	10	10	11	12	12	13	12	0	16	16	16	16	21	22	23	25	26	23	27	1	1	1	1	2	3	1	4	2	1	2	3	2	1	1	2	2	1	1	2	3	3	1	2	2	1	3	5	2
