step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13
93000	-102.406517502109253	-109.262005453068625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758654875670456	1	11	4	11	23	23	16	26	22	27	32	39	55	0	3	1	3	4	3	4	6	4	5	8	8	0	1	1	1	1	2	2	1	1	1	1	2	2	1
93500	-89.442067215273369	-96.297555166232740	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.961487934342622	-1	11	2	14	18	22	22	26	24	25	32	31	53	0	3	1	2	4	2	5	6	5	7	8	8	0	1	1	1	1	1	1	1	1	1	1	2	1	1
94000	-92.206312060606322	-99.061800011565694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750103460735440	0	4	13	14	19	23	23	27	23	29	34	37	54	0	1	2	2	4	2	5	6	5	7	8	11	0	1	1	2	2	1	2	1	1	1	2	2	1	1
94500	-89.858835904274898	-96.714323855234269	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.832677102171996	-1	7	13	14	20	24	21	26	20	30	31	34	57	0	1	2	2	4	3	5	3	4	7	6	8	0	1	1	1	1	1	2	1	2	1	1	1	1	1
95000	-102.160394946348276	-109.015882897307648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693048626226087	-5	4	13	13	21	21	19	28	26	23	35	37	53	0	1	2	2	4	3	4	6	4	5	8	8	0	1	2	2	2	2	1	1	1	4	1	2	1	1
95500	-94.098868318138855	-100.954356269098227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717675409958491	-2	6	10	14	18	23	23	27	26	28	30	36	47	0	1	2	1	4	3	4	6	5	7	8	11	0	1	1	1	3	1	2	2	1	2	1	1	1	1
96000	-103.732480506220526	-110.587968457179898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680304992132691	-6	5	13	12	21	22	24	29	25	29	35	36	56	0	1	1	2	4	3	5	3	5	7	8	8	0	1	1	4	2	1	1	1	2	1	1	2	1	1
96500	-92.200058890215161	-99.055546841174532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.873147457820320	1	7	12	11	14	23	18	27	20	29	33	39	58	0	1	2	2	4	3	5	6	5	7	8	11	0	1	1	1	1	1	2	1	1	1	3	1	1	1
97000	-96.907141990166423	-103.762629941125795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739984377129371	-11	6	14	9	24	24	21	26	17	28	32	32	55	0	1	2	2	4	2	9	6	4	7	8	8	0	1	3	1	1	3	2	1	1	1	1	1	1	1
97500	-90.840671076159126	-97.696159027118497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650748005288915	-5	8	13	11	15	25	21	28	25	26	31	35	55	0	1	2	2	4	3	5	3	5	7	6	6	0	1	2	1	1	1	2	1	2	2	1	2	1	1
98000	-83.199405141479389	-90.054893092438761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.880554938137231	-2	3	14	14	21	23	25	26	25	28	29	34	54	0	1	2	2	4	3	5	6	5	7	8	11	0	1	1	1	1	1	1	1	1	1	1	1	1	1
98500	-85.730148543548253	-92.585636494507625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.909963661316503	-2	8	13	12	20	17	24	25	24	30	27	34	53	0	1	2	2	4	3	5	3	5	7	8	11	0	1	1	1	1	2	1	1	1	1	1	1	1	1
99000	-85.351292958876371	-92.206780909835743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.982084209574681	0	7	14	12	17	23	23	26	25	27	34	36	55	0	1	2	2	4	3	5	3	5	7	8	11	0	1	1	1	1	1	1	1	2	1	1	1	1	1
99500	-93.725105575448751	-100.580593526408123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828086274558163	-2	4	8	8	24	20	22	26	18	29	29	35	57	0	1	2	2	9	3	4	6	4	7	8	8	0	1	1	1	1	1	2	2	1	1	1	1	2	1
100000	-96.659453867326377	-103.514941818285749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.426475122924138	-2	9	15	13	19	22	21	27	27	30	34	37	50	0	1	2	2	4	2	5	6	5	7	3	6	0	1	1	1	1	1	2	1	1	2	2	4	3	1
