step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
33500	-232.914621898497870	-241.965465278949210	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994293995664827	-3	1	5	5	0	3	2	3	4	4	6	3	7	2	5	4	4	6	6	13	6	8	7	6	7	8	12	8	10	8	9	9	10	8	7	12	8	2	11	7	8	9	10	13	9	10	11	9	9	9	10	11	13	8	12	14	14	7	10	12	12	12	13	13	9	14	13	11	16	14	16	12	14	18	18	15	17	0	1	8	12	1	38	2	7	7	6	15	38	4	5	10	2	14	17	14	60	3	35	16	9	10	4	48	6	50	25	58	13	28	19	17	33	16	5	25	19	3	35	48	68	13	28	24	24	13	24	26	37	13	11	21	64	44	16	37	51	25	46	55	39	30	68	47	22	67	27	43	21	44	20	71	66	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-227.620755756677625	-236.671599137128965	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982008325036657	-1	1	4	5	3	2	0	4	3	5	8	5	6	4	5	4	3	5	6	14	6	6	7	5	7	8	13	8	9	8	7	9	8	8	12	12	9	11	10	9	12	9	12	13	10	10	10	6	9	11	9	11	7	11	11	13	6	10	10	12	13	11	12	12	13	15	13	14	15	13	15	12	14	15	16	16	15	0	7	17	3	7	7	1	5	1	17	31	3	18	9	5	6	7	16	24	41	3	18	21	5	3	4	41	13	16	19	4	15	25	21	45	47	13	22	42	26	50	33	46	64	30	30	40	14	53	29	28	59	14	48	21	32	10	29	33	59	60	59	62	37	62	37	21	29	27	47	27	42	19	70	52	55	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-243.763524757919299	-252.814368138370639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973768971385326	-1	2	6	4	4	3	3	3	2	2	3	5	7	5	4	5	5	3	8	8	4	6	8	6	7	5	14	7	10	5	8	9	7	7	10	10	10	11	10	8	10	10	13	14	9	11	9	7	9	10	9	10	11	11	12	12	13	8	9	10	11	8	8	13	11	13	12	13	16	14	12	11	13	17	13	12	18	0	1	15	18	1	2	10	9	1	1	2	8	7	7	11	8	11	9	7	14	8	7	3	5	17	15	55	26	40	15	17	28	5	16	23	11	23	23	20	12	28	13	72	64	15	17	25	22	10	63	13	5	36	63	38	46	55	24	58	62	20	15	22	60	51	45	45	38	57	66	36	13	32	57	61	39	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-227.890771411293287	-236.941614791744627	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992914073647617	0	2	5	5	5	4	2	3	3	4	8	5	6	4	4	4	6	3	6	13	5	7	7	5	8	7	14	6	9	7	8	8	10	8	12	13	9	9	11	9	9	8	12	9	11	11	2	7	8	7	5	9	12	10	11	14	13	10	10	11	12	10	12	14	10	12	12	15	14	13	16	11	11	11	17	14	17	0	1	16	8	16	47	1	47	7	8	16	9	4	7	9	18	10	47	15	44	18	9	4	7	26	4	63	47	13	4	50	22	23	28	16	46	14	48	40	11	32	26	44	30	29	31	1	14	4	8	15	48	62	49	29	59	54	25	13	4	58	32	59	20	52	73	49	56	55	55	27	33	37	44	35	35	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-236.018444245247935	-245.069287625699275	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989691488092083	-1	2	4	6	4	0	2	4	3	5	6	4	6	1	5	4	4	5	5	13	5	6	5	6	7	7	12	7	9	8	8	4	10	8	11	11	8	10	11	6	12	9	13	13	7	11	11	9	8	10	9	9	14	6	10	14	12	11	11	13	11	10	10	7	12	10	12	11	15	11	8	11	13	16	18	14	17	0	1	2	5	2	1	14	2	2	32	32	14	32	6	12	2	14	2	16	49	9	8	3	8	54	15	42	12	25	23	9	2	25	10	42	38	45	71	34	9	46	37	38	72	4	29	48	13	28	64	37	64	57	14	42	41	47	62	25	51	33	31	34	15	58	31	63	28	57	49	15	31	38	76	20	60	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-237.662393854849114	-246.713237235300454	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994795028558864	0	2	4	4	4	4	3	3	3	5	2	5	6	4	5	5	6	6	8	11	6	7	5	7	7	8	14	7	10	7	7	9	9	7	11	12	8	6	7	10	10	9	12	14	10	10	7	9	10	11	10	4	12	8	12	13	9	11	10	11	7	12	12	10	13	13	12	11	15	12	15	11	11	17	13	15	15	0	1	8	1	7	8	2	1	2	11	1	11	10	11	9	5	52	23	31	15	1	2	5	15	15	23	43	14	48	52	13	25	24	15	64	59	21	4	38	48	37	31	64	72	24	37	14	3	47	57	17	2	20	25	64	41	21	32	61	40	3	57	45	19	73	24	49	59	75	46	55	37	21	44	73	63	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-231.774218212446755	-240.825061592898095	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986205122227289	-1	1	4	6	4	0	3	4	2	5	7	3	5	3	3	3	5	5	7	13	6	6	8	7	8	7	12	5	9	5	7	9	5	7	11	12	8	10	10	10	12	2	12	11	11	7	11	7	8	8	10	11	13	11	11	13	13	11	9	13	12	6	11	12	10	14	12	14	10	15	13	10	13	18	15	13	18	0	1	42	28	9	1	9	9	6	2	12	42	16	42	2	2	7	7	62	51	10	1	34	10	26	13	40	16	25	2	10	31	8	28	69	65	21	24	37	50	38	6	47	51	11	30	26	62	31	31	29	72	44	59	46	47	59	23	23	58	35	12	59	23	62	52	40	71	32	60	39	48	38	70	68	32	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-231.588806933686300	-240.639650314137640	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993090329058253	0	2	5	6	4	4	2	2	1	5	8	5	6	4	4	3	6	6	8	11	5	8	8	5	6	6	15	5	8	6	8	7	8	8	12	6	9	9	9	10	11	9	10	13	11	8	9	10	7	11	10	10	11	12	11	12	13	8	10	12	11	11	7	13	13	14	10	12	13	15	16	11	14	16	15	13	15	0	1	2	8	9	2	9	9	1	6	17	8	24	7	8	2	21	24	36	48	14	10	13	5	14	16	66	6	7	5	30	21	18	4	47	21	34	49	23	18	33	31	34	53	34	5	23	30	8	23	58	47	22	20	16	62	43	36	23	40	51	67	16	50	56	76	46	46	60	76	44	67	40	27	69	54	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-228.608028719434458	-237.658872099885798	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987135207999439	0	1	5	4	2	3	3	3	4	5	4	2	6	4	5	5	5	6	7	13	6	7	6	5	5	8	10	8	9	6	8	6	10	6	8	12	8	6	10	9	11	7	10	13	10	11	8	9	9	11	9	9	11	12	12	15	10	10	7	12	10	10	10	11	12	11	11	13	15	11	15	11	13	16	12	14	17	0	1	9	6	1	1	1	5	6	11	12	2	15	8	7	6	12	9	9	70	2	3	24	11	14	30	59	34	10	9	32	4	22	14	22	67	15	3	31	23	51	9	22	63	42	49	18	19	13	27	34	21	43	64	61	75	26	47	24	43	42	28	40	63	37	27	48	53	68	49	54	33	66	68	72	57	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-236.611385947121789	-245.662229327573129	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987091603203956	-1	2	1	6	2	3	3	0	3	3	7	4	5	5	4	1	6	5	6	14	5	7	6	7	8	6	10	7	8	7	9	7	8	7	12	10	8	10	11	10	11	7	12	13	11	9	10	10	8	9	9	6	13	12	8	11	13	10	11	8	12	12	12	14	13	10	11	11	14	13	14	12	10	17	17	15	12	0	3	1	10	16	5	16	1	2	2	26	6	10	5	2	1	15	12	2	41	7	6	15	26	30	10	33	13	14	2	11	21	23	21	36	34	19	33	28	4	19	21	59	41	30	42	25	6	4	25	52	12	39	50	42	33	54	60	31	19	40	27	38	56	72	55	66	46	35	61	70	59	33	71	57	18	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-222.759285100058747	-231.810128480510087	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989179552580858	0	1	5	5	4	3	2	1	4	4	7	2	7	3	5	5	5	6	6	13	5	6	7	7	2	6	12	7	9	3	7	8	10	8	10	13	6	8	10	9	12	9	12	11	10	10	11	9	9	10	10	8	13	12	10	13	12	9	8	13	12	10	9	12	12	14	13	15	14	12	15	12	13	17	15	15	17	0	1	5	14	14	25	1	1	25	25	37	2	19	7	14	30	7	7	16	24	2	15	16	15	2	21	45	3	38	8	16	24	63	5	23	27	5	22	59	15	49	52	58	49	21	42	58	13	59	13	48	24	55	44	21	45	59	59	11	44	62	48	4	44	47	72	51	73	65	34	41	51	49	66	43	61	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-234.182230750557750	-243.233074131009090	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999201830142925	-1	2	6	6	5	2	1	2	3	4	7	5	4	5	3	4	6	6	4	13	6	5	8	6	7	6	10	8	10	8	8	8	10	7	9	12	10	9	11	8	12	10	12	10	10	10	10	9	9	11	7	11	14	9	10	15	14	9	11	9	12	11	10	11	11	12	13	13	14	14	17	10	13	15	14	16	19	0	7	5	12	16	7	1	1	7	6	7	15	9	9	2	6	16	19	7	29	5	15	11	7	12	5	35	12	23	22	24	21	8	21	22	37	11	25	22	12	64	17	55	60	30	25	54	21	30	55	13	38	47	17	4	72	36	30	45	23	55	55	48	49	30	52	29	31	66	35	70	54	36	39	41	61	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-227.853386500957157	-236.904229881408497	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996985794664525	-1	2	5	5	4	3	2	4	3	4	8	4	7	5	4	3	5	4	7	14	6	7	7	5	6	8	10	6	9	7	7	7	9	7	12	13	7	10	6	7	10	10	13	9	10	9	10	8	7	11	6	9	9	12	11	14	10	9	9	10	9	11	11	13	12	15	12	14	16	14	15	9	8	18	18	13	18	0	1	8	7	2	7	1	6	2	7	19	9	21	9	16	2	16	16	24	38	24	3	8	9	10	3	19	18	30	3	3	3	12	17	63	41	25	58	17	51	26	11	50	28	34	40	46	8	3	46	5	21	37	46	48	76	32	22	13	17	23	45	33	52	61	57	27	35	56	65	65	14	31	67	43	65	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-227.613063100981122	-236.663906481432463	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993878382154922	-1	1	6	4	2	3	3	4	3	5	5	4	6	5	3	5	5	5	7	12	6	8	7	7	5	7	14	5	9	7	8	8	9	8	9	11	10	11	10	9	8	10	8	13	11	10	9	8	9	9	9	4	13	8	12	12	10	9	10	12	10	12	8	14	11	15	13	15	15	10	13	13	13	16	18	14	17	0	1	16	6	1	2	5	1	2	15	15	7	8	4	5	12	52	5	14	48	4	26	3	16	9	15	36	15	26	21	10	25	34	10	30	35	22	35	33	21	18	58	5	62	49	32	19	3	19	54	23	9	46	28	61	45	24	48	30	39	17	59	24	36	57	76	37	76	64	47	51	57	33	67	44	60	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-250.049193079994836	-259.100036460446177	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996440720448605	-1	1	6	5	4	3	2	4	2	5	6	4	3	4	5	5	4	6	7	13	5	7	5	6	6	6	13	2	10	8	6	8	10	4	9	11	9	9	9	8	11	10	12	11	8	11	11	7	9	11	10	8	6	12	10	13	11	9	9	12	9	11	8	12	10	12	13	14	16	13	11	12	13	17	15	15	19	0	1	17	34	9	7	1	7	1	9	12	1	28	6	2	12	9	15	4	62	6	21	7	4	5	16	46	1	18	24	9	31	52	7	63	51	21	15	48	3	37	21	55	24	19	33	65	24	52	65	53	11	14	3	37	66	19	25	48	65	63	35	21	36	58	46	47	26	67	42	55	36	58	64	39	19	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-233.004537841365732	-242.055381221817072	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995135948417076	-2	1	4	6	5	4	-1	3	1	3	8	4	6	4	5	4	5	5	4	11	6	8	8	6	8	6	10	7	9	7	8	9	10	7	11	13	10	11	8	8	8	10	13	13	11	9	10	9	9	11	9	10	14	11	12	15	13	9	11	13	12	11	12	13	10	13	2	14	14	13	16	11	7	15	13	14	19	0	7	67	12	12	67	1	9	1	67	24	8	18	1	8	2	19	14	9	41	6	13	26	67	21	2	58	16	30	24	34	23	4	13	49	47	32	47	18	13	30	39	20	33	23	5	32	11	40	25	26	51	63	41	30	48	72	30	48	59	52	37	62	33	58	63	7	52	48	63	53	33	15	76	52	50	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-232.811459422214568	-241.862302802665909	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996752720669830	-1	2	4	4	4	4	0	1	0	5	6	5	6	4	2	2	5	6	7	13	5	8	6	1	7	8	13	6	7	7	8	9	10	3	10	13	9	11	10	9	11	10	12	14	8	8	7	8	9	8	7	9	9	10	12	14	3	9	10	12	12	6	10	14	12	14	11	13	12	14	15	10	11	14	17	16	19	0	9	24	8	7	15	1	9	1	57	34	34	14	24	24	7	5	21	17	59	3	62	4	7	13	19	40	3	3	5	13	25	46	1	50	67	13	37	53	21	48	26	67	20	28	17	12	29	45	28	62	46	29	46	39	20	16	22	19	63	33	6	46	39	54	65	54	67	46	36	27	46	48	20	36	64	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-241.489823838239431	-250.540667218690771	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997513763995671	-1	2	5	5	4	4	0	3	4	3	7	5	5	4	5	3	5	6	8	13	6	6	6	6	8	8	13	7	8	6	7	9	6	6	10	9	9	10	9	10	12	10	11	12	4	6	11	10	10	10	9	11	11	12	12	13	13	9	8	11	11	4	9	11	8	15	12	15	16	14	16	10	11	18	14	13	17	0	7	45	45	2	16	1	1	2	7	46	10	8	16	9	2	16	12	22	52	13	12	12	62	28	4	44	18	28	14	13	46	10	62	36	33	26	28	23	34	35	19	72	42	16	45	25	30	31	17	31	25	35	29	48	36	35	15	21	25	35	16	11	65	22	42	72	55	44	56	38	17	48	77	41	63	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-231.591289338131162	-240.642132718582502	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981938743840519	0	2	4	5	5	2	2	2	4	1	7	2	6	5	4	3	6	6	7	14	6	7	4	7	8	8	13	6	6	8	9	8	9	8	10	10	9	9	10	10	12	9	12	14	8	10	11	10	9	7	10	11	12	9	11	15	14	11	10	11	13	11	12	12	12	13	11	15	14	13	12	11	11	12	17	13	16	0	1	16	16	23	1	1	10	7	1	3	1	3	16	6	1	2	15	4	71	10	14	6	23	29	5	71	2	3	22	45	18	50	21	18	22	21	19	5	37	62	3	67	65	29	42	40	13	25	14	34	21	13	34	9	71	64	30	21	35	62	39	37	46	39	47	34	72	63	65	38	42	39	67	27	67	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-237.371796979583934	-246.422640360035274	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990338696521759	0	1	6	5	5	3	3	4	2	2	7	5	5	5	3	5	6	4	7	12	6	8	5	3	7	4	15	7	2	7	8	8	9	7	12	12	8	8	11	5	12	9	10	13	10	10	10	5	6	11	10	11	12	10	11	13	14	9	10	13	13	11	12	10	13	9	9	13	14	14	13	12	14	17	15	14	18	0	1	13	9	29	10	10	7	1	1	13	7	8	9	1	18	8	29	8	52	12	25	2	29	26	10	76	12	2	5	14	23	22	9	55	25	14	40	33	24	66	28	37	41	28	28	66	1	5	58	38	49	64	25	51	72	60	23	22	39	50	58	55	19	20	32	12	42	58	60	62	54	65	55	64	20	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-250.871342328837272	-259.922185709288613	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989922038182139	-1	1	6	4	2	3	2	4	2	5	8	5	6	5	3	3	4	4	7	6	3	6	6	5	6	4	12	7	8	6	8	6	10	6	11	13	10	11	10	7	7	8	13	12	10	11	10	4	8	8	10	7	12	12	9	13	12	10	10	11	13	9	9	7	11	12	9	14	15	14	13	12	13	16	14	16	18	0	1	16	5	1	5	2	2	1	16	25	6	15	16	7	9	5	9	12	6	9	48	4	18	8	6	50	34	22	48	14	16	14	48	33	65	28	29	11	14	24	19	47	49	62	50	67	9	64	9	3	12	58	59	41	55	63	11	19	63	29	22	14	32	63	12	13	57	53	56	39	20	35	66	37	36	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-227.047328429513442	-236.098171809964782	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992104277380358	0	2	5	3	5	3	2	3	1	4	7	4	7	5	5	4	4	5	8	14	5	7	7	4	6	8	15	8	6	7	6	9	9	6	11	11	9	10	10	10	9	9	11	12	10	10	6	9	8	8	8	10	10	11	12	14	12	9	9	13	12	12	12	13	10	14	10	14	13	11	15	13	8	16	11	15	19	0	9	16	7	12	1	9	1	1	1	34	2	24	7	24	7	7	6	25	36	10	6	25	7	15	30	64	25	17	8	4	13	26	14	37	33	13	26	51	37	34	23	39	67	58	13	17	18	3	5	13	48	58	26	38	32	41	26	2	52	35	38	38	65	73	57	37	70	39	50	58	38	47	27	58	64	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-224.503979838723552	-233.554823219174892	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990950108423655	0	1	6	6	4	2	2	4	4	4	6	5	4	5	3	3	5	5	6	9	6	7	7	6	7	8	13	7	10	5	9	9	10	8	8	12	10	10	9	9	11	9	13	11	5	11	9	10	9	10	9	10	13	11	11	15	12	10	9	8	13	12	13	12	8	14	10	14	13	15	16	12	14	17	13	14	15	0	1	14	13	6	1	2	15	2	2	8	13	1	16	7	2	9	15	13	28	8	12	14	17	17	24	25	18	21	16	25	45	34	14	22	48	25	23	24	22	26	21	54	29	8	20	21	23	35	59	24	49	38	42	33	62	55	42	12	22	48	58	40	45	4	75	25	62	57	72	53	46	72	36	57	61	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
