step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
48500	-634.387018604031709	-632.510591426139172	-1.876427177892505	0.000084432801181	0.000013519211907	0.160118007667978	0.550965767625915	1	3	5	6	9	12	12	14	17	16	20	21	21	19	21	21	20	21	22	22	24	25	25	26	26	25	27	27	27	28	27	31	29	30	30	32	32	31	31	31	32	33	33	33	33	33	32	35	34	35	32	36	37	35	34	35	34	36	37	36	36	37	38	37	36	39	37	35	37	38	37	37	38	38	36	40	39	38	40	41	40	38	43	41	42	41	43	41	42	42	42	40	40	43	44	43	43	44	45	44	46	46	46	47	47	0	1	2	2	4	4	0	5	8	8	9	10	10	9	11	0	0	8	15	8	17	16	13	21	21	14	0	25	25	29	0	15	28	28	31	26	33	35	26	26	33	37	35	39	37	37	26	37	41	41	35	39	39	46	40	41	35	42	54	47	49	68	40	48	37	70	38	47	54	50	65	42	52	64	37	42	62	65	62	54	49	75	77	69	76	93	48	53	82	82	81	69	42	77	86	88	84	89	86	93	99	97	86	99	102	1	1	1	1	2	2	1	3	2	1	2	2	4	1	1	1	1	4	1	4	2	2	2	1	1	4	1	1	1	1	1	5	1	2	2	4	2	1	3	3	2	1	2	1	1	1	3	1	2	1	2	2	3	1	1	1	2	2	1	2	2	2	3	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	3	3	1	2	2	1	1	4	2	2	2	1	2	4	2	1	1	1	1	2	2	1	2	2	1	1
49000	-591.873289461573791	-590.224685548950902	-1.648603912622915	0.000059445921690	0.000013121598331	0.220731682814421	0.647613360221171	1	5	6	7	10	12	13	14	15	17	19	21	21	20	21	19	21	22	23	23	23	24	25	25	26	26	25	26	27	28	28	31	30	30	29	32	31	32	33	30	33	33	34	33	33	32	32	34	32	34	31	36	37	34	35	36	34	36	36	36	35	37	36	37	38	39	37	35	36	37	37	37	38	39	37	39	38	39	37	40	40	40	42	40	42	42	43	41	40	42	43	41	40	43	44	43	42	44	45	44	44	44	46	46	46	0	1	2	2	4	5	0	6	6	8	9	11	10	11	11	0	0	12	15	11	17	16	12	21	21	20	0	21	25	28	0	26	30	28	31	26	33	35	20	26	37	37	35	40	37	37	11	37	33	41	35	39	68	46	40	50	35	42	37	40	49	68	39	48	58	70	38	39	54	56	49	42	63	64	58	42	39	65	68	69	75	75	77	69	72	76	78	79	75	81	78	69	72	77	93	88	84	89	86	58	86	97	86	101	102	1	1	1	1	2	2	1	1	2	2	3	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	3	1	2	1	3	1	2	5	2	2	1	3	2	1	1	5	1	1	1	1	1	2	1	2	1	2	2	2	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	2	2	3	2	2	2	1	1
49500	-590.509430966954255	-588.896706534384521	-1.612724432569748	0.000066038690130	0.000015495015383	0.234635413765842	0.592467184095837	0	2	6	6	9	12	12	14	16	14	18	19	21	20	20	21	22	22	19	23	24	24	25	25	26	26	26	27	27	28	27	32	29	30	29	32	31	32	34	31	33	32	33	33	33	33	32	35	35	34	32	36	37	36	34	35	34	37	35	36	36	38	37	37	39	37	36	36	38	37	37	37	38	39	37	38	37	39	40	41	40	40	43	40	42	41	42	41	40	42	42	42	41	42	43	44	42	44	44	45	42	45	46	47	46	0	1	2	2	3	5	0	5	8	3	6	5	12	11	19	0	0	13	11	19	17	16	18	21	21	20	0	25	25	28	0	26	30	28	31	26	33	35	40	26	37	37	35	40	37	37	26	45	46	41	35	39	68	59	36	50	35	42	46	44	49	77	47	48	49	50	51	39	54	56	61	42	63	48	49	45	39	45	53	69	75	75	88	69	76	76	65	68	75	75	75	69	72	77	93	79	80	89	93	101	58	97	99	101	102	1	1	2	2	1	1	1	2	1	4	2	4	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	3	1	2	1	2	1	2	2	2	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	3	1	2	2	3	1	1	2	1	2	1	2	1	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	1	2	1	2	2	2	2	2	2	3	1
50000	-567.686613714801524	-566.167388428768732	-1.519225286032783	0.000061309958520	0.000017285967060	0.281943871396350	0.613798944875803	0	3	5	7	11	13	12	14	15	16	19	19	18	20	21	20	22	22	23	22	24	25	24	25	26	26	27	25	27	27	28	31	29	29	30	29	31	32	34	31	32	32	34	33	33	33	32	34	33	34	34	36	36	35	35	36	34	36	36	34	35	37	37	38	37	40	37	37	37	38	38	37	37	39	37	39	38	40	39	40	39	40	42	40	42	41	41	41	41	42	41	40	42	42	43	43	43	43	45	45	45	46	47	46	47	0	1	2	3	2	5	0	4	5	5	8	13	5	11	11	0	0	12	15	11	17	16	18	21	28	20	0	21	25	28	0	20	30	28	31	26	33	35	32	20	37	37	35	32	37	37	36	37	37	41	35	47	40	46	32	50	35	42	37	47	49	52	47	48	61	70	57	39	54	50	61	42	55	48	61	58	53	65	53	69	75	75	77	69	76	76	41	53	81	82	75	54	86	77	86	94	80	75	93	93	86	97	93	86	102	1	1	1	1	3	1	1	4	2	3	2	1	4	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	3	1	2	1	1	2	1	1	5	1	1	2	1	2	1	2	1	1	1	2	3	2	1	2	1	2	2	2	1	2	1	2	2	1	1	1	2	1	3	1	2	1	3	1	2	1	2	2	2	1	2	2	2	1	1	3	2	1	1	2	3	1	2	1	1	2	2	2	2	2	1	2	2	1
50500	-586.396052868614333	-584.781655287134072	-1.614397581480274	0.000074888111664	0.000017519788707	0.233946194099064	0.624214124018215	0	4	5	8	10	12	12	15	17	16	17	19	20	20	19	20	21	22	22	23	23	23	25	24	25	26	26	26	28	27	28	30	29	30	29	31	31	32	34	31	32	32	34	34	33	32	32	34	34	34	32	36	35	34	36	35	34	36	37	37	36	38	38	37	39	38	37	36	38	37	38	36	36	39	38	37	38	37	41	41	40	41	43	40	42	41	42	41	41	42	42	41	42	43	42	43	42	44	45	44	45	46	46	44	47	0	1	2	3	4	5	0	5	8	6	8	10	12	11	9	0	0	13	11	15	17	16	18	21	21	19	0	25	25	28	0	26	30	28	31	26	33	35	36	20	33	37	35	36	37	37	36	37	41	41	35	39	39	46	44	50	35	46	61	39	49	68	73	48	78	50	51	53	54	56	78	42	47	64	78	42	68	61	53	69	75	75	77	69	76	72	65	53	75	81	75	69	86	77	76	79	84	90	86	72	86	97	101	86	102	1	2	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	3	3	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	2	1	2	2	6	2	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	2	1	2	1	1	2	2	2	1	2	1	1	2	2	1	2	2	2	3	2	2	4	2	1	2	1	1	3	2	1	2	1	2	4	2	2	1	1	1
51000	-571.208879999102805	-569.550275206185006	-1.658604792917783	0.000061351956699	0.000013322871242	0.217154789501685	0.594201275967327	1	2	5	8	10	12	12	12	16	16	17	20	20	19	19	21	21	23	22	22	24	24	26	26	26	26	26	27	27	28	27	31	29	31	29	32	31	30	34	32	31	33	34	33	33	33	33	34	34	33	33	36	36	35	34	34	34	37	36	35	36	37	37	36	39	38	37	38	39	37	38	38	37	39	38	39	38	40	40	40	40	40	43	40	42	41	42	41	42	42	42	42	42	42	43	43	42	44	44	43	46	45	46	46	46	0	1	2	3	3	5	0	5	8	8	6	10	10	11	11	0	0	12	15	11	17	16	18	21	17	20	0	25	25	28	0	26	30	28	31	26	33	35	47	26	33	37	35	32	37	37	26	37	37	41	35	39	40	46	32	50	35	42	46	32	49	53	55	48	61	50	38	53	59	50	49	42	40	64	61	42	62	61	53	69	75	75	77	54	76	72	76	68	75	81	75	59	86	77	76	79	84	89	93	86	100	97	93	93	102	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	1	3	2	1	2	1	3	2	1	1	1	1	1	1	1	2	1	3	1	1	1	3	1	1	2	1	1	1	3	1	1	1	2	2	3	1	1	1	2	2	2	2	2	1	2	1	2	3	4	2	1	2	2	2	3	2	1	2	1	2	2	1	2	2	2	2	2	2	1	2	2	1	2	3	1	2	2	1	1	1	2	1	2	2	2	2	1
51500	-582.253530814860028	-580.504885113128694	-1.748645701731356	0.000064890843466	0.000012296753158	0.189499049499172	0.627100276782870	1	4	6	8	11	11	12	14	15	16	18	19	20	19	20	20	20	22	22	21	22	25	25	24	24	27	27	26	27	27	28	30	29	29	29	31	31	32	33	31	33	33	33	33	33	32	32	34	35	34	31	35	35	35	35	36	32	36	36	36	37	37	38	38	39	38	37	38	38	37	37	37	36	39	38	38	39	39	41	40	37	40	42	41	42	41	42	42	41	42	42	42	42	41	44	44	42	44	44	43	46	46	46	45	47	0	1	2	3	2	4	0	4	5	5	8	10	10	11	14	0	0	12	12	15	17	16	18	21	21	20	0	25	25	28	0	20	29	28	31	26	33	35	32	26	37	37	35	40	37	37	36	37	37	41	35	39	39	46	40	50	35	42	46	32	49	53	40	48	46	50	51	53	54	56	49	42	47	64	81	42	62	61	53	59	49	81	77	69	65	65	78	62	75	75	75	80	86	77	93	79	84	90	86	86	99	97	93	86	102	1	2	1	2	2	2	1	4	2	1	2	2	2	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	2	1	1	4	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	2	2	1	1	3	2	3	2	2	2	2	1	1	2	2	1	1	2	1	1	3	2	1	2	2	2	1	1	2	3	2	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1
52000	-562.678847526376444	-560.570605167944336	-2.108242358432148	0.000072826743670	0.000009000656961	0.123589996028714	0.645301022825862	0	5	4	6	11	12	12	14	16	16	18	21	20	19	21	21	22	22	20	23	24	25	25	25	25	27	27	26	28	28	27	31	29	31	29	33	31	32	34	30	32	33	34	33	33	32	32	35	33	34	32	35	36	34	35	36	33	37	36	37	35	38	37	38	38	38	36	37	38	37	37	37	36	37	38	38	38	40	40	40	37	41	43	40	42	41	43	41	42	43	43	42	42	42	44	43	42	44	43	42	45	46	47	47	47	0	3	1	3	4	5	0	6	8	8	9	10	10	11	19	0	0	12	11	15	17	16	18	21	21	20	0	25	25	28	0	20	30	30	31	26	33	35	36	20	37	37	35	40	37	37	40	49	37	41	35	39	36	46	36	50	35	42	45	47	49	53	55	74	61	50	35	53	54	56	61	42	26	48	81	42	68	65	53	69	61	81	77	69	58	58	78	68	75	82	75	69	58	62	93	88	84	82	76	58	100	92	99	100	102	1	1	2	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	1	1	2	1	2	1	3	1	2	1	3	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	3	1	2	1	2	1	4	1	1	2	1	1	2	1	1	2	2	2	2	2	2	2	2	1	2	2	3	2	1	1	1	2	2	2	2	3	2	2	1
52500	-575.494283222206491	-574.043376580427434	-1.450906641779046	0.000052309543634	0.000017533776847	0.335192693901132	0.597493540197109	-1	4	6	8	10	12	11	14	16	17	18	21	21	20	21	21	21	22	22	23	24	24	26	25	25	26	28	26	27	27	28	31	30	30	29	32	32	31	33	31	32	33	32	33	31	32	33	33	34	34	32	35	35	34	35	35	33	34	36	36	37	37	37	37	37	38	36	38	37	37	37	37	38	39	39	39	39	39	41	40	38	41	42	41	41	42	43	41	42	43	43	41	41	43	43	42	42	45	45	45	45	46	47	47	47	0	1	2	2	4	5	0	6	6	8	9	10	10	11	11	0	0	13	15	15	17	16	18	21	21	20	0	25	25	28	0	26	30	28	31	26	33	35	32	20	45	45	35	32	30	45	32	45	45	45	35	39	40	46	32	50	35	42	54	32	49	53	40	48	58	56	57	53	54	56	49	42	40	72	81	42	62	65	68	69	49	75	77	69	72	93	78	53	75	82	82	69	72	77	76	53	92	89	65	86	93	97	86	86	102	1	3	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	2	1	3	1	2	1	5	1	1	2	1	3	1	1	1	2	2	2	1	2	1	2	1	2	1	1	2	2	1	4	2	2	1	2	1	2	1	2	2	3	1	1	2	1	1	2	2	2	2	2	2	2	1	2	2	1	1	1	2	2	3	1	2	1	2	3	1	3	2	2	3	1
53000	-582.380666926118920	-580.877883904804889	-1.502783021314042	0.000043034577340	0.000012597185031	0.292722406261669	0.672455268531561	1	3	4	8	11	13	12	13	16	15	19	21	18	20	20	20	22	22	23	21	24	25	23	25	26	26	27	27	27	28	28	32	30	31	30	32	32	32	32	31	32	32	33	33	33	33	31	33	35	34	33	34	35	35	36	36	33	35	35	35	33	37	35	37	36	40	37	37	37	38	38	37	36	39	38	38	38	39	41	40	37	39	42	40	42	40	42	41	40	42	42	41	41	42	43	42	42	44	44	44	44	45	47	45	47	0	1	2	2	4	5	0	4	6	8	6	13	10	11	11	0	0	10	15	11	17	16	12	21	21	19	0	25	25	28	0	26	30	28	31	26	33	35	47	20	33	33	35	40	37	37	20	37	61	41	35	39	39	46	32	50	35	42	46	36	37	53	40	48	49	56	43	53	54	56	61	58	47	64	81	58	62	65	68	69	61	81	77	69	76	76	78	68	81	89	81	69	42	77	93	79	84	75	86	93	93	97	101	93	102	1	1	1	2	1	1	1	3	1	2	2	2	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	4	2	2	1	2	1	1	1	4	1	1	2	1	1	1	3	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	3	1	1	2	1	2	3	2	2	2	2	2	2	1	2	2	2	1	3	2	4	2	1	1	1	4	2	1	2	2	2	2	1
53500	-557.368928700748938	-555.458094223707349	-1.910834477041542	0.000066812427772	0.000010261255452	0.153583035292058	0.633304833284470	0	3	5	7	9	11	12	14	17	16	19	20	20	19	21	22	21	22	22	23	23	24	26	25	25	26	27	27	26	28	27	30	29	31	30	32	31	32	34	31	32	33	34	33	34	33	32	35	33	34	31	35	36	35	34	36	35	36	36	35	37	36	37	36	38	39	37	38	37	37	37	37	37	39	36	39	38	40	40	40	40	39	42	40	43	40	42	40	41	42	43	41	39	43	43	42	42	45	45	44	46	45	47	47	47	0	1	2	3	4	5	0	6	8	8	9	10	10	9	11	0	0	12	15	19	17	16	18	21	21	20	0	25	25	28	0	26	30	28	31	32	33	51	32	26	37	37	35	32	37	37	20	49	37	41	35	39	39	46	36	50	51	42	46	36	49	39	55	48	58	61	57	53	54	56	58	42	40	64	49	61	62	65	53	69	82	75	77	69	76	93	78	53	75	89	75	69	58	62	76	68	84	75	93	86	100	92	85	99	102	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	2	3	1	1	2	1	1	1	5	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	2	2	2	1	3	2	1	3	2	1	1	4	2	2	1	2	2	1	2
54000	-615.752009099828342	-614.028277185870820	-1.723731913957488	0.000065431335473	0.000012853007407	0.196435046214655	0.626251407664652	0	4	6	8	11	10	12	15	16	17	18	20	21	20	22	19	21	22	22	23	23	24	24	25	25	27	27	26	27	28	28	32	28	29	29	31	31	31	33	32	32	33	33	34	33	33	33	35	32	34	33	34	37	36	35	34	34	37	36	37	36	35	37	37	38	39	37	38	37	37	38	38	38	39	36	38	38	39	39	39	38	40	43	40	40	42	42	41	41	42	41	42	41	42	43	43	40	44	45	44	46	44	46	46	47	0	1	1	3	6	4	0	5	8	5	10	10	12	11	11	0	0	12	11	11	17	16	18	21	21	20	0	25	25	29	0	26	29	28	31	20	33	35	36	26	33	37	35	36	37	37	36	41	33	41	35	36	62	46	26	37	38	42	46	47	37	32	36	48	75	70	51	53	46	56	61	42	55	64	49	46	62	65	62	46	75	81	94	69	58	72	65	68	81	82	82	54	58	77	93	68	54	89	93	86	100	97	93	100	97	1	1	3	2	1	1	1	2	1	3	1	2	1	1	2	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	3	1	2	1	3	2	2	1	3	2	1	2	2	1	2	1	1	2	1	2	1	1	2	3	2	2	2	2	2	3	2	3	1	1	1	1	1	4	2	1	2	1	2	2	3	2	1	2	3	1	1	1	2	1	2	2	2	2	1	1	3	1	1	1	3	2	2	2	1	2	2	2	2	3
54500	-577.131052310799191	-575.618786498665713	-1.512265812133494	0.000061938091679	0.000017738154284	0.286385224393550	0.650598521412540	-1	4	5	7	10	12	12	14	16	16	18	20	20	19	22	22	21	23	21	23	24	25	25	25	26	27	27	25	28	27	28	31	29	29	30	31	32	31	33	31	32	33	34	33	34	33	31	34	34	35	33	35	35	36	34	33	34	37	34	36	36	37	35	37	36	40	38	38	38	37	38	36	38	38	37	39	38	37	40	41	40	41	41	40	41	42	42	42	41	42	42	42	40	41	41	42	42	45	44	44	45	47	45	45	46	0	1	2	3	4	5	0	5	6	8	8	10	10	11	19	0	0	13	11	19	17	16	18	17	21	20	0	21	25	28	0	26	30	28	31	20	33	35	40	26	33	33	38	47	41	41	26	37	37	56	35	39	47	46	40	37	35	42	37	32	49	53	40	37	49	70	38	60	46	56	61	42	47	64	61	42	62	65	68	69	75	75	77	69	58	93	58	68	75	81	89	84	58	77	58	68	84	89	72	87	86	105	86	86	97	1	2	1	1	1	1	1	3	2	1	2	2	2	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	2	1	4	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	3	2	1	2	3	1	1	3	1	2	2	1	2	2	1	1	2	1	1	2	2	2	2	2	1	2	2	3	2	2	1	1	1	2	2	2	2	1	2	4	1	3	1	2	2	2
55000	-562.693313807338996	-560.950029415863241	-1.743284391475800	0.000089753084422	0.000017138494540	0.190951594037592	0.659762246767750	1	3	5	8	10	12	13	14	15	16	18	21	20	19	20	20	21	22	22	23	24	24	26	26	27	26	28	26	26	28	28	31	30	31	30	33	31	31	33	31	32	33	33	34	33	33	31	34	34	35	34	34	36	35	36	34	34	36	36	36	35	38	35	37	38	37	35	38	39	38	37	37	37	39	39	40	39	40	41	41	39	40	42	41	43	39	42	41	41	42	42	41	41	42	42	43	42	43	43	45	45	47	46	46	45	0	1	2	3	4	5	0	6	8	6	10	13	10	11	11	0	0	13	15	15	17	16	18	21	29	19	0	21	21	28	0	26	30	28	31	47	33	35	40	26	37	37	35	32	37	37	26	37	46	56	35	39	39	46	44	41	35	42	48	32	37	53	47	48	61	50	43	53	54	56	49	42	40	48	49	71	62	71	53	69	71	81	77	69	76	71	65	53	82	82	82	69	86	77	86	88	69	89	78	93	86	105	93	86	97	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	3	2	1	2	2	2	1	2	2	2	1	2	2	2	3	2	2	1	2	2	2	1	1	2	2	1	1	2	3	1	1	1	2	1	2	2	1	1	1	2	2	3	1	2	3	2
55500	-579.797308122648587	-578.203923258516170	-1.593384864132380	0.000075505176570	0.000018342451316	0.242929718854123	0.553987337708998	1	3	6	8	10	12	12	14	15	17	17	20	20	19	21	21	22	22	22	22	24	24	26	26	27	26	27	26	25	27	28	30	29	29	29	33	31	31	33	30	32	33	34	33	33	32	32	33	34	35	33	35	36	36	35	34	34	36	36	37	36	37	38	37	39	39	38	37	37	37	37	38	37	38	37	37	39	39	40	38	40	40	42	39	43	39	40	42	41	42	43	41	41	41	44	44	43	44	45	44	46	47	46	46	46	0	1	2	3	4	5	0	6	5	8	6	9	10	11	8	0	0	13	11	15	17	16	18	21	29	20	0	29	21	28	0	26	30	30	31	47	34	35	26	26	37	37	35	32	37	37	40	37	37	56	35	47	39	46	39	41	35	42	46	47	49	53	73	48	61	56	51	53	46	56	49	42	55	48	61	42	62	49	68	54	75	75	62	54	58	58	76	77	75	82	82	84	86	77	76	88	84	89	93	85	100	105	93	93	97	1	1	2	1	1	1	1	1	3	1	2	2	2	2	4	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	4	2	1	1	3	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	3	1	2	1	3	2	1	2	2	3	2	4	1	1	2	2	1	1	2	1	2	3	1	2	1	2	1	1	1	2	2	1
56000	-609.477381251803422	-608.070718724818562	-1.406662526984829	0.000058889392681	0.000022982122368	0.390259116654208	0.541604581868462	-1	4	5	7	11	12	12	13	16	16	18	21	19	20	21	22	21	23	22	23	24	25	25	25	27	26	27	26	28	27	28	31	29	30	30	33	31	31	34	32	32	32	32	33	32	33	32	33	33	35	33	36	36	34	35	35	34	37	34	36	36	37	37	38	39	39	37	38	38	38	35	38	37	39	37	39	38	40	40	40	39	41	42	41	41	41	43	41	42	42	42	42	41	42	43	43	42	44	45	44	45	47	47	46	46	0	1	2	2	2	5	0	6	8	8	4	13	5	11	13	0	0	13	11	19	17	16	18	21	28	20	0	21	25	28	0	20	30	28	31	32	33	35	36	20	37	37	35	32	37	37	26	33	37	48	35	47	39	46	40	41	35	42	46	32	49	47	55	48	72	50	57	53	54	56	49	45	55	48	61	58	62	61	53	46	75	81	77	69	72	42	65	53	75	75	81	69	72	77	86	79	69	82	93	86	93	105	99	99	97	1	2	1	1	3	1	1	1	3	1	4	1	5	2	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	4	1	2	1	1	1	1	1	4	1	1	1	2	1	1	3	3	1	1	2	2	1	1	1	1	3	2	1	2	2	2	2	3	1	3	2	2	2	2	1	3	1	2	1	1	1	2	2	2	2	2	1	2	2	4	3	3	3	2	2	2	1	2	1	2	2	2	2	2	3	1	1	1	2
56500	-593.076310702652563	-591.430571216430053	-1.645739486222550	0.000074351884294	0.000016489652055	0.221778536102221	0.632159863313492	0	3	5	8	10	12	12	15	16	16	19	19	20	18	20	21	21	23	21	22	24	25	26	24	26	26	27	26	28	28	28	32	29	30	30	33	30	31	34	32	32	33	33	32	32	33	30	34	34	34	33	35	37	36	35	33	34	37	37	36	36	36	37	37	37	36	38	38	38	36	37	38	36	39	37	38	38	39	40	40	39	41	43	40	42	42	43	41	41	43	42	40	41	42	42	43	41	43	44	44	46	46	46	47	45	0	1	2	3	4	5	0	4	6	6	14	10	6	8	11	0	0	10	15	15	17	16	18	17	21	20	0	21	25	28	0	47	30	28	31	32	33	35	26	47	33	33	38	47	37	37	26	37	37	41	35	39	52	46	32	41	35	48	42	40	37	39	55	48	42	50	57	53	54	56	49	54	47	76	49	45	39	65	53	69	75	75	77	69	72	76	78	53	81	81	81	69	42	39	93	79	80	89	85	76	99	105	86	100	92	1	1	1	1	1	2	1	3	2	1	1	1	4	2	1	1	1	3	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	4	2	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	3	1	1	2	2	1	2	1	1	2	2	1	2	1	2	3	2	1	2	2	1	2	2	1	3	2	2	2	1	2	1	1	4	4	1	1	1	1	1	3	1	1	2	2	3
