step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
30500	-333.317093575826675	-331.897905197830255	-1.419188377996440	0.000103000603321	0.000038290221357	0.371747544402087	0.671535714610809	0	5	3	6	7	9	8	9	10	8	9	9	11	10	9	10	9	13	11	11	13	12	11	12	12	13	12	13	13	14	14	16	15	16	18	17	19	21	21	20	23	20	22	21	23	25	23	24	23	25	26	25	26	29	28	28	0	1	1	1	2	4	0	5	2	5	2	5	7	7	0	6	0	8	11	12	7	16	8	4	20	0	11	24	2	18	25	22	24	30	30	30	0	36	36	36	44	35	35	36	33	0	43	47	36	45	0	39	38	56	52	53	1	3	2	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	3	1	1	3	1	1	2	1	4	1	1	2	2	2	2	2	1	2	2	1	1	1	2	2	3	1	1	1	3	1	1	2	3	1	2	2
31000	-344.060932665962810	-342.699359385974844	-1.361573279987942	0.000101128795649	0.000060462430992	0.597875517092618	0.566747014381387	-1	4	2	6	7	10	9	8	8	8	9	9	12	11	9	8	10	12	11	12	12	12	12	12	12	13	13	14	13	14	13	15	16	16	17	17	19	21	20	21	24	21	22	22	22	25	23	23	23	25	25	26	28	29	28	28	0	1	1	2	4	4	0	5	5	2	4	5	7	7	0	5	0	8	11	6	15	16	6	6	6	0	11	24	22	24	25	22	18	30	24	34	0	39	30	35	38	30	40	33	39	0	36	39	38	39	0	38	42	45	39	41	1	4	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	2	2	1	3	1	1	1	2	1	2	3	1	2	2	1	3	2	1	2	1	2	3	2	4	2
31500	-344.224788701406283	-342.567419557842697	-1.657369143563599	0.000115413513395	0.000025112861580	0.217590304995088	0.671727099149500	0	3	2	6	7	10	8	9	10	8	9	10	13	10	9	8	10	13	11	12	11	12	12	13	11	11	13	14	11	14	13	16	15	16	18	18	18	19	21	22	21	21	21	22	22	24	24	24	21	25	26	26	26	27	29	29	0	1	1	3	2	5	0	2	16	5	5	10	7	7	0	4	0	8	11	5	15	16	8	6	11	0	5	20	8	24	25	22	30	28	33	34	0	30	34	36	18	38	38	41	49	0	43	41	38	39	0	47	39	53	52	38	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	1	1	1	3	1	1	2	1	1	2	3	2	4	1	1	1	1	1	3	2	1	2	1	1	2	1	2	5
32000	-339.042331513488762	-337.493693633739156	-1.548637879749624	0.000150417444154	0.000039838146085	0.264850571750209	0.649975177272205	-2	5	3	7	7	7	9	8	10	8	9	10	12	10	8	8	10	13	11	11	12	11	12	13	11	10	13	13	14	15	13	16	16	16	17	18	19	21	20	21	23	21	20	23	23	24	25	23	24	24	25	26	27	28	29	29	0	3	1	2	2	2	0	5	11	5	6	5	7	7	0	2	0	4	5	12	15	9	8	8	4	0	6	12	27	24	25	29	18	24	33	33	0	36	35	36	39	33	24	40	39	0	38	38	38	38	0	42	49	49	52	54	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	2	1	3	3	1	1	1	2	2	2	1	3	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	3	1	1	1	3	1	2	2	1	2	2	2	2	1
32500	-336.473835968424396	-335.040070172040771	-1.433765796383598	0.000143056249452	0.000050568582315	0.353487404491678	0.720775750989744	0	4	2	6	7	9	9	9	9	9	9	10	12	11	8	9	10	14	10	11	12	12	12	12	12	12	14	13	13	15	12	17	16	15	18	17	19	21	19	20	22	22	21	23	22	24	21	24	24	26	25	26	29	25	29	28	0	1	1	1	2	5	0	5	5	5	5	5	7	7	0	5	0	8	11	9	15	12	8	8	19	0	11	24	22	18	11	29	30	2	33	18	0	35	18	36	35	35	39	38	38	0	33	36	45	48	0	39	50	39	38	34	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	1	2	2	1	5	1	1	1	2	2	1	2	2	1	1	1	1	3	3	2	1	1	2	2	3	3	6
33000	-354.989752887299915	-353.547004608738916	-1.442748278561008	0.000120290818766	0.000041324668773	0.343539674907038	0.641424954664576	-1	5	3	6	7	7	8	9	10	9	10	9	13	11	9	8	11	12	10	12	12	12	13	12	13	12	15	13	13	15	14	16	15	16	18	18	18	21	20	21	23	22	21	23	22	25	24	24	23	25	25	25	28	26	29	26	0	1	1	3	4	4	0	4	4	5	2	6	7	7	0	5	0	8	4	19	15	6	8	8	12	0	25	8	24	24	19	29	28	33	33	34	0	36	30	30	35	39	36	36	39	0	43	43	45	30	0	38	54	39	42	30	1	2	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	2	3	1	2	3	2	2	2	1	1	2	1	1	3	2	1	1	1	1	1	2	2	3	2	2	1	3	1	1	2	2	1	5	1	2	2	3	2	6
33500	-350.151126845065392	-348.713951558366887	-1.437175286698501	0.000151185442033	0.000052855846453	0.349609365440535	0.560253388266454	-1	4	3	6	5	9	8	8	10	8	10	8	12	10	9	9	9	14	11	10	12	13	13	11	11	13	13	13	14	15	13	15	15	15	17	17	20	21	20	22	24	21	22	23	22	24	23	24	23	25	24	27	29	28	29	28	0	1	1	5	3	5	0	4	12	2	4	5	7	7	0	12	0	22	11	12	15	20	24	8	20	0	6	24	6	18	25	22	22	2	33	33	0	36	36	36	44	35	39	36	39	0	43	36	45	44	0	48	50	41	42	50	1	2	1	1	1	2	1	1	1	3	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	4	1	1	1	1	7	2	1	1	2	2	2	1	2	1	2	1	1	1	3	1	1	1	1	1	2	4	1
34000	-370.925036131977038	-369.464632868592957	-1.460403263384100	0.000145527624786	0.000047467668424	0.326176342761104	0.567149046719090	0	5	3	6	7	8	9	8	10	8	9	10	13	11	8	10	11	12	10	12	11	12	13	11	12	12	14	13	14	15	10	16	16	16	17	17	18	21	20	22	21	20	21	23	23	25	24	25	22	25	24	26	27	29	29	28	0	1	1	3	4	4	0	5	4	2	5	5	7	7	0	11	0	8	4	10	15	5	20	8	6	0	19	16	19	28	2	22	24	28	34	34	0	28	30	35	30	36	36	34	49	0	36	41	39	39	0	38	35	56	41	48	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	2	3	2	3	1	2	2	1	2	1	3	1	2	1	3	1	1	1	1	4	2	2	3	2	2	3	1	1	3	2	2	2	1	1	4	1	3	1
34500	-356.206951321401561	-354.587998275776329	-1.618953045625215	0.000121005825888	0.000028084392006	0.232091238583809	0.549868608687709	-2	4	4	5	7	9	9	9	10	8	9	7	12	11	9	8	11	13	10	11	11	11	11	13	12	13	13	13	13	15	13	16	16	15	17	18	19	20	20	22	21	21	21	21	23	25	24	24	22	25	26	26	28	27	29	29	0	1	1	3	2	4	0	5	16	12	12	2	7	7	0	4	0	12	6	8	15	16	2	6	2	0	11	23	22	8	12	29	18	24	33	34	0	33	36	36	24	33	36	33	49	0	43	36	39	39	0	39	49	38	42	54	1	3	3	1	3	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	2	3	2	4	1	2	1	1	2	2	2	1	1	1	2	1	2	1	2	3	3	2	2	1	1	2	3	1	1	1	3	2	3	4	1
35000	-325.517487270012907	-324.060141579269271	-1.457345690743642	0.000095741119789	0.000031499198511	0.329003865635877	0.674348732069582	-2	4	4	6	7	9	7	8	10	8	10	9	12	9	9	10	10	12	10	12	12	10	12	12	11	13	14	13	14	14	13	16	16	15	18	17	19	22	20	22	24	21	21	23	22	24	25	22	24	25	25	27	28	28	29	29	0	1	1	3	4	5	0	5	5	4	4	4	7	7	0	4	0	8	4	16	15	4	8	12	12	0	12	18	16	28	25	12	30	30	33	34	0	36	33	36	33	36	36	42	39	0	43	43	45	41	0	38	41	41	52	54	1	3	3	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	2	2	2	2	1	1	2	1	2	1	1	3	1	1	1	2	1	2	2	2	2	3	2	1	1	1	2	1	1	1	1	2	2	2	1	1
35500	-338.197664284874065	-336.786937053808174	-1.410727231065875	0.000086354031204	0.000033151417226	0.383901211836162	0.555261900396553	-1	4	3	7	5	9	8	8	10	8	10	9	12	9	9	9	11	14	11	11	13	11	12	11	12	12	13	14	13	16	11	15	16	16	18	16	19	22	19	20	23	21	21	23	22	24	25	25	24	26	24	26	27	27	28	28	0	1	1	5	2	5	0	2	6	5	5	4	7	7	0	2	0	24	6	12	13	9	8	4	11	0	11	24	16	24	4	22	28	24	33	24	0	35	33	30	33	30	34	30	39	0	43	43	45	41	0	42	41	38	35	54	1	2	2	2	1	2	1	2	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	2	3	2	2	1	2	1	2	1	2	2	2	2	3	1	2	1	1	3	2	1	2	1	2	1	1	5	1
36000	-354.633014588301535	-353.142945464712682	-1.490069123588841	0.000113569850973	0.000034274915144	0.301795897856183	0.561404893664307	0	5	3	6	7	9	8	8	9	8	10	9	11	11	9	10	9	13	7	11	12	11	12	13	12	12	14	14	14	15	14	16	16	16	18	18	19	21	21	21	23	22	21	22	21	24	25	24	23	26	25	27	27	29	30	28	0	1	1	1	4	5	0	5	2	19	9	5	7	7	0	9	0	6	2	12	7	16	2	8	11	0	19	2	5	18	11	16	24	5	33	24	0	36	35	36	39	34	36	38	33	0	43	43	38	44	0	42	41	50	38	53	1	3	1	3	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	3	1	3	2	1	1	2	4	3	1	2	4	1	4	1	3	1	2	2	2	2	3	1	1	2	1	2	2	1	2	1	2	2	2	5	1
36500	-346.970731763788706	-345.533488873464535	-1.437242890324163	0.000111534123790	0.000038984944243	0.349533783191000	0.506076079242830	0	4	3	7	7	8	8	9	10	8	8	9	13	10	8	9	10	12	10	12	12	11	13	13	12	12	13	13	13	15	12	16	16	16	18	17	19	21	19	21	22	21	21	23	21	24	25	25	23	26	25	25	28	29	29	29	0	1	1	2	1	1	0	2	4	5	4	2	7	7	0	4	0	19	11	12	15	16	18	8	11	0	20	8	10	18	2	29	6	5	33	30	0	35	36	33	35	39	36	36	39	0	34	43	45	47	0	42	38	41	41	53	1	2	1	1	3	4	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	4	2	3	5	1	1	1	2	1	2	2	1	2	3	1	1	6	2	1	1	1	2	3	3	3	1
37000	-365.815921756731825	-364.364680010835741	-1.451241745896072	0.000094882364805	0.000031772532770	0.334862361781271	0.505823194182967	0	5	4	4	7	9	6	8	11	8	7	9	13	10	9	9	11	11	10	11	11	13	12	13	11	11	14	13	12	16	12	16	13	15	18	17	19	21	20	21	21	22	20	22	20	22	24	24	23	25	25	27	28	28	29	28	0	1	1	1	1	5	0	4	16	4	2	5	21	7	0	8	0	6	11	12	15	16	18	18	11	0	19	18	5	24	19	29	5	8	24	33	0	30	24	39	30	39	35	10	35	0	36	39	45	38	0	42	50	41	38	39	1	3	2	2	3	1	1	3	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	3	2	2	2	4	3	3	2	1	2	4	1	3	1	2	7	1	1	3	2	2	2	1	2	1	4	3	4
37500	-323.912387753795542	-322.462261573202852	-1.450126180592709	0.000123159505312	0.000041377369632	0.335965701772574	0.718050113302485	-1	4	3	6	7	10	8	9	9	7	9	8	11	10	9	10	11	13	10	12	12	12	13	12	13	12	13	14	14	16	14	16	16	14	17	16	20	20	20	21	23	20	21	22	22	24	25	23	24	25	26	27	27	29	27	28	0	1	1	2	4	5	0	5	4	2	5	4	7	7	0	5	0	8	5	12	15	16	8	8	2	0	11	24	22	28	19	29	24	24	36	34	0	35	30	36	38	30	38	38	38	0	43	43	45	38	0	41	39	56	50	41	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	1	2	2	4	1	2	1	1	1	2	2	3	1	1	1	1	1	2	3	1	2	1	1	1	1	2	2	1	3	1	3	2	1	1	2
38000	-351.160439027080088	-349.767313060293418	-1.393125966786693	0.000101178979228	0.000041959903480	0.414709693661655	0.522878751523621	0	5	4	7	7	10	8	8	11	9	8	9	12	10	9	10	9	13	10	11	12	9	13	12	12	13	14	12	13	16	13	16	14	15	18	16	19	21	20	22	23	22	20	22	21	24	24	25	22	26	25	27	27	28	28	27	0	1	1	1	2	5	0	4	16	4	5	2	7	7	0	22	0	6	11	12	15	5	5	8	11	0	11	6	22	24	11	29	23	28	33	24	0	34	33	24	30	38	35	39	36	0	38	34	45	38	0	41	38	53	42	41	1	3	2	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	2	3	1	3	1	2	2	2	2	1	1	2	3	1	3	3	5	3	1	1	2	2	1	3	3	1	2	1	2	3	1	3	2
38500	-360.564594345006583	-359.018131357647007	-1.546462987359554	0.000097039591254	0.000025815584045	0.266031459030183	0.525019300898889	-1	4	3	6	7	10	8	9	10	8	9	8	11	10	10	9	11	11	11	11	12	12	12	12	13	11	15	12	10	15	13	16	13	16	17	18	20	21	20	21	24	20	20	22	19	25	25	23	23	25	25	26	29	27	30	27	0	1	1	1	1	10	0	2	5	4	5	4	7	7	0	4	0	6	11	8	15	16	8	9	29	0	19	8	2	33	19	22	23	30	33	23	0	42	35	36	35	35	34	36	35	0	48	40	45	38	0	42	54	49	41	49	1	3	2	5	3	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	3	2	3	1	1	2	1	1	1	3	1	1	1	2	4	1	2	2	1	1	1	1	3	2	1	3	1	3	2	2
39000	-367.254779905403950	-365.879338573323707	-1.375441332080231	0.000100788377996	0.000046379396600	0.460166117587451	0.598178400468241	0	5	4	6	8	8	9	7	11	7	10	9	11	11	10	7	11	13	11	10	13	12	12	11	12	12	15	13	14	16	13	17	15	14	18	17	18	20	21	21	23	21	21	22	21	25	23	24	24	25	25	26	29	27	29	27	0	1	1	3	4	4	0	2	12	4	5	6	7	7	0	2	0	12	11	12	15	16	8	5	19	0	12	24	22	28	12	2	24	28	23	34	0	24	30	36	42	28	28	36	30	0	39	36	43	41	0	39	50	41	52	35	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	3	1	1	1	2	2	2	1	2	4	2	1	4	2	1	4	3	2	1	3	4	3	2	1	1	3	1	1	1	3	2	2	2	5
39500	-346.197888660704450	-344.699183546603308	-1.498705114101116	0.000105834568526	0.000031280130838	0.295556841908042	0.547269989493148	-1	4	3	6	7	7	9	9	10	8	9	9	12	11	9	9	10	14	9	12	12	12	11	11	12	13	14	13	13	15	14	17	16	13	18	17	19	21	20	21	23	22	21	22	22	24	24	24	24	25	25	25	28	27	29	28	0	1	1	2	2	4	0	5	4	4	6	5	7	7	0	6	0	23	5	12	15	16	8	2	11	0	5	24	16	24	2	29	30	24	33	34	0	33	35	36	35	33	32	30	39	0	41	36	45	44	0	38	50	44	50	38	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	4	1	1	5	1	2	2	3	2	1	1	1	2	1	2	1	2	3	2	2	3	1	1	1	4	1	2	1	2	2	2	2	2
40000	-356.255698036637853	-354.785389889520218	-1.470308147117647	0.000111418886393	0.000035371020127	0.317459824559800	0.590722691757155	0	4	3	6	7	8	6	9	10	8	9	10	13	11	8	9	10	14	10	11	13	12	12	11	11	13	14	14	13	16	10	16	15	15	18	17	17	21	20	20	24	20	22	22	23	25	24	24	23	25	24	26	28	28	29	26	0	1	1	2	1	4	0	5	4	4	6	16	7	7	0	4	0	24	11	12	15	16	8	8	16	0	11	9	16	28	6	16	24	28	28	34	0	30	30	34	38	35	30	35	35	0	39	43	34	43	0	49	56	56	52	35	1	2	2	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	3	2	1	2	2	1	2	2	3	2	1	3	2	2	1	2	1	4	2	1	2	1	1	2	6
40500	-345.307596041894044	-343.905362740323710	-1.402233301570331	0.000079401763251	0.000031573808250	0.397646185137849	0.595127589199654	-1	4	3	6	8	9	7	8	9	8	10	10	12	10	9	9	11	11	9	10	12	12	12	12	13	10	14	12	13	15	13	17	14	14	18	17	20	20	18	22	23	21	22	22	22	25	23	24	23	25	24	26	28	28	29	29	0	1	1	2	4	10	0	4	5	2	19	6	7	7	0	5	0	8	2	10	15	16	8	8	22	0	25	2	16	33	11	29	24	24	33	34	0	39	30	30	43	35	36	36	35	0	43	47	39	45	0	42	41	33	52	53	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	2	2	4	2	1	1	1	4	2	1	2	1	1	1	2	1	1	1	1	3	1	2	2	3	2	1	1	1	2	1	1	3	2	6	1	1
41000	-360.491954717912449	-358.837875629787618	-1.654079088124827	0.000124390294518	0.000027211452970	0.218758650546520	0.556609677341262	0	4	3	6	7	8	8	8	11	9	9	9	11	10	7	8	10	13	11	10	13	12	12	13	12	11	14	12	13	15	13	16	15	15	18	18	19	20	21	22	23	22	20	21	22	24	24	24	23	23	25	25	28	27	28	29	0	1	1	2	1	4	0	4	11	6	4	6	7	7	0	4	0	8	2	5	15	16	8	20	20	0	4	5	22	23	25	29	23	24	24	34	0	12	33	36	36	35	34	35	38	0	43	43	33	39	0	42	54	52	47	54	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	3	1	2	2	1	1	4	1	1	2	1	2	1	1	2	2	1	4	4	2	3	2	2	1	1	1	2	2	4	1	1	2	1	1	2	2
41500	-361.396231866432686	-359.995637962960188	-1.400593903472475	0.000113839262396	0.000045594553882	0.400516947510180	0.579331549420463	0	4	4	6	7	10	8	8	10	9	9	8	11	10	9	9	9	11	10	11	13	13	12	12	13	12	14	14	13	15	12	17	16	16	18	15	18	21	20	22	24	22	21	22	23	23	23	25	23	24	23	27	28	27	27	29	0	1	1	2	2	12	0	4	4	2	2	4	15	7	0	4	0	8	4	16	15	12	8	19	6	0	9	8	9	24	19	22	28	36	18	18	0	30	28	35	36	39	28	30	36	0	34	44	35	39	0	39	49	39	41	41	1	2	2	1	1	1	1	1	2	2	3	1	1	1	1	2	1	2	2	1	2	2	2	1	2	1	2	3	1	2	1	3	1	1	2	1	1	2	3	2	5	1	3	4	2	1	3	2	2	2	1	3	2	3	1	2
42000	-352.674936931707691	-351.261898857342715	-1.413038074364971	0.000136547175625	0.000051948852637	0.380446189376308	0.579777526637762	0	4	3	6	6	10	9	8	11	8	7	9	11	11	9	10	9	14	11	11	12	13	12	12	13	11	14	13	13	14	12	16	16	16	17	17	19	21	20	21	23	22	21	22	23	25	21	24	20	24	25	26	28	28	29	29	0	3	1	2	2	5	0	5	10	5	5	8	15	7	0	5	0	8	11	12	15	9	8	8	16	0	11	5	19	24	6	22	18	28	18	25	0	35	33	39	43	49	34	35	49	0	35	47	35	41	0	39	52	41	38	49	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	3	4	2	1	1	2	1	2	2	2	1	2	2	1	2	1	2	3	1	1	1	1	2	1	1	4	1	3	2	4
42500	-354.389051057379561	-352.691618684494586	-1.697432372884947	0.000119031916035	0.000024319576541	0.204311392698380	0.568784435368639	-1	4	3	6	7	8	8	6	10	8	9	9	12	11	9	8	11	11	10	12	13	12	12	11	11	11	15	14	14	13	13	17	15	16	18	18	20	22	21	21	23	22	21	23	21	23	24	25	23	24	26	26	28	28	29	26	0	3	1	2	1	8	0	2	16	4	5	4	7	7	0	8	0	8	6	12	15	16	8	5	19	0	18	24	22	8	11	29	12	28	28	34	0	36	35	36	39	45	18	43	33	0	40	47	39	34	0	38	41	45	52	35	1	1	2	1	3	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	3	2	2	3	2	2	1	1	2	1	2	1	1	5	1	2	1	2	1	1	4	1	2	2	3	2	5
43000	-340.205707966031014	-338.836184467873409	-1.369523498157591	0.000112951111339	0.000054579051883	0.483209516362612	0.616617883554752	-1	5	1	6	8	9	8	8	10	8	8	10	12	10	9	9	9	13	10	12	12	10	12	12	11	11	15	12	14	15	13	15	15	15	18	17	20	22	20	21	21	20	22	22	23	24	22	25	23	25	26	26	28	28	29	27	0	1	1	2	2	5	0	4	5	4	4	5	7	7	0	2	0	2	11	12	15	5	8	5	16	0	31	8	16	24	25	18	23	5	36	33	0	35	35	36	36	34	36	40	41	0	40	47	42	38	0	38	38	56	38	38	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	4	2	1	2	1	2	2	1	1	1	2	2	1	1	1	2	3	1	1	1	2	2	3	2	3	3	1	1	1	1	2	2	1	1	2	2	1	3	2
43500	-340.329041440653327	-338.845488847178672	-1.483552593474681	0.000130415752450	0.000040002917575	0.306733786550474	0.658420408084172	-1	3	2	6	7	9	8	8	10	8	8	10	10	11	8	9	10	13	10	11	13	11	12	12	12	11	13	12	13	14	14	15	14	16	18	18	17	21	20	20	23	21	19	22	22	24	23	24	22	25	26	26	28	29	28	28	0	1	1	2	4	4	0	5	11	2	4	11	7	7	0	11	0	8	10	6	15	16	8	8	19	0	11	10	16	22	25	22	24	33	33	34	0	35	24	35	43	39	36	39	39	0	43	47	39	38	0	41	41	53	45	39	1	2	2	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	1	1	2	2	3	2	1	1	2	2	2	1	1	3	1	1	2	1	1	1	3	1	2	1	1	1	2	1	2	1	1	2	1	2	2	1	2	4
44000	-354.948676739535358	-353.416859722157994	-1.531817017377391	0.000122624472299	0.000033637759973	0.274315227151040	0.755707999983018	-1	3	4	7	5	8	9	9	9	8	9	10	12	10	10	8	11	14	8	11	13	12	12	12	11	13	14	13	14	14	14	16	14	15	18	17	20	20	21	21	22	21	22	21	22	25	25	22	23	25	25	26	28	29	29	27	0	1	1	5	2	5	0	2	16	2	5	16	7	7	0	4	0	23	5	11	15	16	8	8	8	0	25	6	22	22	25	29	8	28	30	28	0	33	34	36	38	35	35	34	38	0	41	36	45	39	0	38	56	56	47	41	1	2	2	1	1	1	1	3	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	3	1	1	2	2	2	2	2	2	1	2	3	2	2	1	2	2	1	1	3	2	1	2	1	3	1	1	2	2
44500	-357.264490963048502	-355.881604194475869	-1.382886768572627	0.000128087552246	0.000056130882554	0.438222774734936	0.527945811938426	-1	4	3	5	5	7	8	9	10	9	10	10	12	10	9	9	11	12	10	12	11	11	13	12	12	13	15	13	12	15	11	15	15	15	18	18	18	21	20	20	23	21	20	22	21	25	25	24	23	26	26	26	27	27	29	28	0	3	1	1	2	2	0	5	5	2	8	8	7	7	0	6	0	9	5	12	15	16	18	9	6	0	19	8	16	18	11	20	24	24	30	24	0	35	35	35	36	35	34	30	33	0	41	43	30	38	0	41	38	42	52	41	1	1	3	4	1	1	1	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	3	1	3	2	2	2	1	2	2	2	1	4	1	2	1	1	2	2	3	2	2	1	1	2	3	3	1	1	3	3	2	2
45000	-366.366647135730091	-364.902209045990617	-1.464438089739502	0.000143422587740	0.000046260506554	0.322546868543503	0.522067435841075	0	4	3	7	5	9	8	8	10	8	10	9	12	10	10	9	10	13	10	10	13	11	11	12	12	13	14	12	13	16	12	16	14	16	17	17	19	20	20	22	23	21	21	23	22	23	24	25	24	26	25	25	28	28	30	28	0	1	1	1	1	8	0	5	1	4	8	8	15	7	0	4	0	20	8	4	7	4	8	9	6	0	20	11	22	33	6	2	24	28	33	22	0	18	30	38	34	39	34	36	24	0	39	44	41	41	0	39	47	41	42	44	1	2	2	3	2	1	1	2	5	1	1	1	1	1	1	2	1	2	1	2	3	2	2	1	1	1	2	1	1	1	2	5	1	1	2	3	1	3	2	1	3	1	3	4	3	1	3	1	1	2	1	3	2	2	5	2
45500	-345.077287643472744	-343.670340734267938	-1.406946909204828	0.000122139911379	0.000047610366338	0.389801873936098	0.538843804633471	-1	4	4	5	7	9	8	8	10	8	9	9	13	10	8	9	10	12	10	11	12	12	11	11	12	11	14	13	13	16	13	16	16	15	17	17	18	20	21	21	23	20	20	23	22	24	24	25	23	25	25	26	28	28	30	28	0	1	1	3	4	5	0	4	16	4	5	5	21	7	0	4	0	5	11	16	7	9	8	8	11	0	22	18	16	18	19	9	18	28	24	24	0	35	42	30	30	30	35	30	36	0	42	38	38	45	0	38	45	45	42	52	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	3	2	2	1	1	1	2	2	1	2	2	1	3	4	1	2	1	3	4	2	2	2	3	1	2	2	2	2	1	3	2	2	6	1
46000	-372.838076931030685	-371.346794803788782	-1.491282127241884	0.000132553976427	0.000039885393841	0.300899263198345	0.520925369293675	0	4	2	6	7	8	8	8	11	9	9	9	12	10	8	10	10	14	9	11	12	12	13	13	12	12	14	13	10	15	13	15	15	16	17	17	19	22	19	21	23	19	20	22	22	25	23	24	23	26	26	27	28	28	27	28	0	1	1	2	1	1	0	2	8	2	4	4	15	7	0	4	0	22	4	6	15	16	5	25	6	0	11	16	5	28	20	29	8	23	30	34	0	30	35	34	39	34	33	43	35	0	36	43	39	49	0	42	41	41	40	45	1	2	1	1	4	3	1	3	1	2	2	2	2	1	1	1	1	1	1	2	2	1	3	1	2	1	2	1	2	1	1	2	2	1	1	1	1	4	1	3	3	2	2	2	2	1	3	2	2	1	1	7	3	2	3	2
