step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
49500	-773.603736732970447	-780.459224683929847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672795585826589	1	8	6	5	11	12	15	15	14	14	19	18	28	15	20	21	21	27	21	23	32	21	31	26	28	26	23	22	28	26	35	28	30	31	31	31	30	36	36	33	40	36	40	35	33	38	34	39	33	35	38	42	37	37	42	40	42	44	44	48	44	41	47	47	50	44	50	52	46	51	47	47	49	53	51	54	61	57	63	64	67	58	69	79	78	76	86	74	86	83	87	89	101	93	89	107	98	96	96	90	96	94	105	0	4	1	1	4	4	1	6	6	5	9	3	19	4	6	8	8	27	14	0	30	8	17	17	20	7	11	8	11	16	30	26	20	22	17	25	28	7	29	18	21	33	47	29	32	28	29	25	30	27	21	40	50	32	50	31	39	43	57	47	49	53	55	59	60	56	57	61	53	55	57	61	49	56	41	0	70	59	74	82	78	76	39	86	86	88	85	0	85	88	85	84	99	100	90	94	89	90	95	89	100	100	102	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	3	2	1	2	1	1	2	2	2	1	2	2	2	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	3	2	2	2	1	5	1	1	1	1	1	1	2	2	3	1	1	2	2	3	2	1	1	2	1	2
50000	-778.580074634025436	-785.435562584984837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699123606225936	-2	3	9	6	13	12	16	21	13	12	19	19	25	21	22	19	21	26	26	25	26	28	32	27	29	28	27	25	29	31	32	30	30	30	35	33	34	32	35	38	40	33	34	30	38	33	40	40	33	33	39	39	39	41	40	40	39	44	43	44	38	43	53	48	50	42	45	48	56	53	51	45	54	44	51	54	61	49	61	60	71	56	67	82	80	79	86	75	82	85	88	86	94	93	91	102	95	96	92	89	95	95	107	0	1	1	2	2	2	3	16	4	2	9	3	16	9	16	2	16	11	14	0	16	28	24	14	20	7	18	8	27	21	21	3	20	22	17	25	28	7	50	29	31	20	18	27	38	14	43	25	21	29	31	27	43	45	18	61	50	43	57	47	21	53	55	59	60	56	59	61	53	55	57	30	66	56	56	0	70	50	73	82	39	76	78	86	86	88	85	0	85	88	85	86	90	100	92	100	100	99	88	89	100	100	96	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	4	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	2	1	4	1	3	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	3	1	1	2	1
50500	-824.750532585436417	-831.606020536395818	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614763158524512	0	7	13	10	15	16	15	17	12	12	18	20	23	16	22	18	17	27	19	25	24	24	25	21	28	24	28	26	25	29	33	31	32	26	26	33	33	30	36	27	39	37	39	36	35	38	33	39	37	38	39	38	37	41	40	41	43	50	40	46	43	48	47	50	50	46	50	47	45	48	52	47	55	48	49	57	62	48	61	63	71	65	67	81	82	78	85	75	89	84	91	89	100	91	93	104	97	97	88	90	100	97	101	0	1	1	2	4	9	1	14	4	2	9	1	4	4	16	4	4	29	6	0	8	24	24	17	20	7	29	22	11	21	21	26	20	22	17	25	28	3	47	11	21	33	39	18	26	37	29	25	21	39	30	40	47	32	39	30	50	47	39	39	31	69	55	59	47	30	40	61	53	55	57	61	75	56	56	0	70	50	66	76	44	76	44	86	86	88	85	0	85	88	85	86	99	100	99	100	100	99	88	99	100	100	100	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	2	1	3	1	1	2	1	2	1	2	2	5	1	2	1	1	1	1	2	1	1	3	2	3	1	4	2	5	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	3	1	3	2	3
51000	-816.656368245752901	-823.511856196712301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603045173700829	-3	2	13	11	16	6	15	17	15	14	22	18	25	19	22	13	19	26	24	19	31	25	30	25	25	26	31	28	30	31	34	29	33	30	30	30	33	41	30	32	39	36	38	37	38	45	41	32	39	35	36	41	40	40	40	40	41	49	44	46	39	49	51	49	49	47	51	51	45	49	46	51	45	50	51	58	61	57	55	60	71	63	65	83	81	79	85	75	84	78	90	91	103	92	87	102	93	91	83	88	99	95	104	0	1	1	6	6	2	3	16	2	6	5	3	14	4	14	6	8	11	15	0	16	8	17	17	20	7	18	15	18	22	17	26	20	22	8	25	26	26	18	18	21	33	39	29	32	37	50	25	21	29	30	40	50	45	50	23	39	43	50	47	8	53	55	57	60	30	64	51	53	50	57	61	56	73	56	0	70	43	75	76	83	80	78	86	86	88	85	0	85	88	85	84	90	100	90	94	100	99	88	89	100	94	102	1	1	3	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	3	2	2	1	1	2	1	1	1	1	3	1	2	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	1	2	2	2	2	1	2	6	1	2	2	1	2	1	2	1	2	1	2	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	1	2	1	1	2	2	1	2	1	2
51500	-815.138731929786445	-821.994219880745845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634578898950156	-2	3	13	11	9	14	8	19	16	16	20	13	26	18	19	29	16	24	11	22	32	26	29	27	28	22	31	25	27	29	35	32	25	23	35	34	34	37	30	33	35	34	34	34	39	40	37	35	40	36	38	41	39	39	42	39	33	38	43	46	39	48	47	50	40	41	50	48	54	52	50	48	43	55	46	58	64	52	50	60	68	64	68	81	80	76	85	69	85	86	90	89	99	91	92	106	95	95	88	88	100	96	106	0	1	4	2	2	5	1	17	19	4	14	4	3	19	6	8	4	11	2	0	30	8	8	28	20	7	29	15	18	14	21	26	20	8	17	25	22	26	29	27	23	20	39	18	32	28	43	25	21	27	41	40	43	26	44	30	39	43	57	65	21	53	55	59	43	31	50	41	53	55	57	21	66	41	73	0	70	55	66	76	78	76	71	86	86	88	85	0	85	88	85	86	98	100	84	102	100	90	88	89	94	100	97	1	1	1	2	1	1	2	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	2	1	2	1	1	2	1	1	2	1	1	1	3	1	2	2	2	1	1	1	1	1	2	1	4	2	2	1	1	1	2	1	2	1	1	1	1	2	2	2	2	3	2	1	3	1	1	2	1	2	1	2	2	4	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	2	1	2	1	2
52000	-792.005534545831665	-798.861022496791065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771816900677885	1	4	4	9	6	12	14	18	14	9	19	18	25	19	15	23	21	24	22	23	34	25	32	24	28	25	29	28	28	31	33	29	32	26	33	33	31	36	33	37	38	35	35	40	40	42	38	37	27	38	37	37	41	41	40	42	40	51	43	48	39	46	46	50	43	50	51	50	53	50	51	50	51	55	54	50	61	56	58	57	68	63	70	83	80	77	86	75	82	83	88	90	104	93	90	103	94	94	97	90	101	95	107	0	1	1	2	2	4	1	9	5	2	9	3	17	5	2	8	15	11	6	0	30	8	24	17	20	7	18	22	18	49	30	7	20	8	17	25	22	32	27	29	21	20	39	52	32	28	43	36	16	43	21	18	43	32	39	49	39	53	57	65	30	53	55	59	47	61	59	56	58	55	57	56	68	73	51	0	70	50	74	76	67	80	39	86	86	88	90	0	85	88	85	84	99	100	86	97	100	90	88	89	100	94	102	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	2	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	2	1	2	1	3	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	2	1	1	3	1	2	2	1	2	3	1	6	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	4	1	2	1	1
52500	-780.816449739773475	-787.671937690732875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686093017418325	-4	9	11	4	13	12	8	16	16	16	21	19	23	19	18	27	19	24	18	22	36	24	31	27	28	19	30	29	27	22	35	29	31	31	32	33	34	33	28	34	40	36	34	38	38	37	39	39	39	37	38	37	39	41	39	40	42	44	46	42	43	48	47	50	50	48	51	51	51	45	50	51	51	50	52	52	58	55	59	55	69	64	66	78	82	74	85	71	85	85	85	85	100	90	91	103	99	91	92	92	101	98	105	0	4	1	1	4	4	1	2	2	4	9	3	5	2	5	8	8	11	3	0	16	8	22	13	20	7	18	22	18	8	30	26	20	16	24	25	22	7	18	27	51	33	39	18	32	28	43	25	30	39	30	40	43	45	43	31	50	47	57	43	41	53	55	59	60	41	59	61	43	55	59	41	56	56	74	0	70	50	75	76	78	80	50	86	84	88	85	0	85	88	85	86	99	89	90	94	100	90	85	89	94	94	97	1	1	2	1	2	2	2	1	1	2	1	2	2	2	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	3	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	3	2	2	1	4	2	5	1	1	1	1	1	1	3	1	2	1	1	1	2	2	1	1	2	2	2	2
53000	-790.227724677583979	-797.083212628543379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715909857257344	-2	7	10	4	12	12	16	13	13	15	18	20	22	19	19	23	18	23	21	22	33	24	30	28	28	25	31	27	29	27	32	31	32	25	27	31	31	32	35	33	40	36	37	38	36	41	37	34	38	39	32	42	40	38	43	42	43	44	46	40	38	49	47	50	50	46	48	51	56	51	54	51	49	54	52	54	62	52	60	59	71	63	70	83	80	76	86	70	86	76	88	88	102	88	86	103	97	94	97	94	97	98	105	0	4	1	1	2	2	3	3	4	5	9	3	14	2	8	14	8	11	5	0	30	17	16	17	20	7	18	14	18	16	30	7	20	16	17	25	23	7	29	18	21	33	39	27	26	28	39	36	31	40	8	27	43	45	39	24	50	47	57	43	22	53	55	57	60	56	39	41	78	55	50	49	41	41	73	0	70	67	73	76	77	80	50	86	86	88	84	0	84	88	85	86	99	89	90	97	94	90	92	94	100	94	102	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	3	2	1	1	1	1	2	1	2	2	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	2	1	2	1	4	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	2	1
53500	-796.056790480259451	-802.912278431218851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717611233936057	-3	3	10	8	16	13	14	14	15	12	21	19	25	18	11	21	20	25	10	21	28	20	24	24	25	24	31	24	29	26	33	29	30	29	34	33	29	37	34	35	40	34	36	38	37	39	38	29	39	40	36	39	40	39	40	35	41	48	47	48	43	48	52	51	41	43	49	52	51	49	54	45	52	51	57	56	63	55	55	62	68	65	69	84	83	80	88	75	85	85	87	88	104	87	93	105	95	93	83	97	99	97	103	0	1	1	2	19	19	3	4	2	4	9	1	4	6	4	8	8	11	2	0	30	8	17	17	20	7	18	22	18	8	21	7	20	22	16	25	28	7	18	18	21	33	18	29	32	37	43	25	31	18	31	40	47	26	27	21	39	43	57	65	51	53	55	59	47	56	57	30	53	55	59	61	49	21	66	0	63	57	41	76	78	80	78	86	86	88	85	0	85	88	99	99	92	89	86	100	94	90	88	94	100	94	100	1	2	2	2	1	1	1	1	2	1	1	4	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	3	1	1	2	2	2	2	1	2	2	2	2	1	1	1	2	1	1	1	3	2	2	1	2	2	2	1	2	3	1	1	2	1	5	2	1	1	1	2	2	2	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	2	1	2	1
54000	-805.426852651668696	-812.282340602628096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737848467614768	1	9	12	3	12	12	17	16	17	16	21	17	18	19	22	22	17	25	24	19	30	23	31	27	22	27	32	27	27	26	34	27	23	31	27	32	34	36	32	36	34	34	35	30	39	43	35	30	39	36	39	39	40	29	39	41	42	47	47	43	43	47	51	50	48	46	50	48	46	50	54	47	47	48	52	53	51	56	58	56	66	60	65	81	83	76	87	73	87	80	89	89	97	92	89	105	97	94	92	95	95	98	105	0	4	1	1	1	2	3	2	4	6	5	1	6	2	3	8	8	11	6	0	30	13	17	17	20	7	18	16	18	5	21	7	20	14	15	25	28	7	18	44	30	33	39	18	32	37	27	25	30	43	31	44	43	32	39	41	39	43	39	47	31	53	57	59	60	56	50	61	53	39	57	61	31	56	66	0	55	50	74	76	59	80	78	86	84	88	85	0	85	88	85	84	99	89	84	101	101	90	85	94	94	94	100	1	1	2	1	3	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	2	1	1	3	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1
54500	-774.846540865904331	-781.702028816863731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662227467598630	-1	7	11	13	16	16	14	15	13	15	18	15	17	21	19	28	19	24	22	22	33	23	31	24	28	24	27	27	27	27	32	29	26	31	31	33	33	39	31	33	34	35	36	39	38	39	38	36	37	37	37	36	40	38	42	41	43	43	45	46	42	45	49	50	50	49	49	48	51	52	50	50	52	53	54	54	61	55	50	57	66	66	71	81	81	77	86	72	83	85	90	85	97	86	90	103	88	96	92	92	99	97	103	0	1	1	2	2	2	3	2	2	3	5	3	9	4	8	8	8	11	4	0	30	17	17	8	20	7	18	22	18	24	30	26	20	22	17	25	28	26	27	27	30	33	39	39	32	31	43	25	30	39	31	29	43	32	39	21	50	43	55	47	21	53	55	59	60	56	59	49	53	55	57	61	61	41	73	0	70	50	49	76	71	80	78	86	86	88	84	0	85	88	85	86	88	89	92	97	94	99	84	94	94	94	101	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	2	1	1	2	1	1	2	3	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	2	3	1	2	2	2	3	1	1	2	3	2	1	4	2	3	1	1	2	1	1	1	2	2	2	3	1	1	2	1	1	2	2	2	2	1
55000	-785.965056270509308	-792.820544221468708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708945658544436	-1	8	12	10	14	17	15	15	17	15	22	7	27	20	21	20	21	24	23	20	31	23	29	24	28	27	31	27	29	26	33	26	23	26	24	25	30	35	36	33	30	34	40	41	40	38	39	36	39	36	38	40	34	35	42	40	42	45	40	43	40	50	51	51	49	46	42	48	52	50	42	51	50	46	53	57	60	56	59	61	69	65	67	83	82	79	85	75	86	82	89	90	103	88	93	103	94	97	94	94	99	98	108	0	1	12	2	4	5	1	4	2	4	14	1	5	5	2	8	8	11	6	0	30	16	17	17	36	7	18	22	18	16	21	7	20	22	15	20	13	32	27	29	15	33	53	18	7	37	27	25	21	27	21	40	27	32	39	21	39	47	50	47	31	53	55	67	60	31	59	66	43	55	50	61	49	31	56	0	70	69	73	76	78	80	27	86	86	88	85	0	85	88	85	84	99	89	92	102	94	99	88	94	100	94	97	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	3	1	2	2	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	1	1	2	2	1	3	2	1	2	1	1	1	1	1	2	1	5	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	3	1	1	2	3
55500	-752.958187564184527	-759.813675515143927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724308842990702	-2	8	10	10	12	15	15	15	14	16	20	17	24	17	19	27	23	24	20	24	34	20	30	26	29	25	28	28	28	29	35	24	31	32	33	26	33	33	34	35	41	39	33	33	35	41	38	35	39	39	39	38	37	42	39	40	43	45	46	44	32	50	48	51	49	46	50	50	53	51	51	50	51	44	50	55	63	58	59	61	70	65	68	82	82	78	86	76	87	85	90	90	104	90	92	102	97	97	94	92	99	98	102	0	1	1	2	4	5	3	5	4	2	14	3	14	4	8	8	8	11	14	0	61	8	28	17	36	7	18	22	18	8	61	12	20	28	24	20	22	7	18	27	61	20	27	18	32	28	43	25	31	39	21	27	43	45	39	21	44	43	50	47	30	58	55	59	60	56	59	49	62	63	57	66	56	56	41	0	70	50	75	76	78	80	78	86	86	88	85	0	85	88	85	84	98	89	84	100	94	90	88	94	94	100	97	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	3	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	1	2	2	2
56000	-779.595211109806769	-786.450699060766169	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649516186043311	-1	10	11	7	15	13	16	16	11	12	14	17	22	18	19	29	20	23	20	24	29	27	31	26	30	26	26	24	30	31	36	30	29	32	30	29	30	41	33	34	38	32	37	38	38	35	39	39	35	40	38	40	40	37	38	42	39	46	44	41	34	46	51	52	49	41	50	47	51	50	51	49	49	51	54	57	62	55	57	60	72	65	63	81	83	79	87	75	86	87	86	86	97	88	85	101	95	92	85	90	97	99	101	0	4	1	1	4	2	3	10	4	4	9	3	19	5	8	24	8	11	14	0	28	8	17	17	36	7	18	8	27	21	30	26	20	22	24	20	28	26	18	18	31	33	40	27	54	37	43	25	21	39	31	40	43	26	39	31	39	47	57	47	30	53	59	59	60	31	59	49	53	55	57	68	66	66	68	0	70	50	23	76	83	80	78	86	86	88	85	0	85	88	85	86	99	89	84	100	94	92	88	94	94	94	94	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	3	2	1	1	3	2	1	2	2	3	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	2	2	1
56500	-809.073172642453414	-815.928660593412815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647023952059213	-2	3	13	10	7	16	16	20	15	13	22	20	26	15	16	28	21	26	17	24	31	24	28	24	30	24	24	24	30	28	35	22	27	28	35	26	28	38	35	39	40	33	35	33	39	44	32	39	36	40	37	39	38	41	40	38	42	46	44	39	43	48	51	46	51	48	52	45	45	50	51	50	46	53	53	56	61	55	60	59	63	64	67	82	81	78	90	75	83	81	84	91	96	89	92	105	99	95	90	95	98	99	108	0	1	1	5	2	5	1	4	4	4	6	7	19	2	5	17	14	27	14	0	16	14	17	8	36	6	11	19	27	8	21	7	20	22	17	20	6	32	29	44	31	33	47	18	26	28	27	25	21	39	21	27	43	32	44	22	50	47	50	47	49	53	55	59	60	56	59	49	53	55	59	73	51	66	66	0	70	50	73	76	50	80	78	86	86	88	85	0	85	88	85	86	92	89	86	94	94	92	90	94	94	94	100	1	1	4	1	1	2	3	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	2	2	5	1	2	1	1	2	3	1	3	2	2	1	2	1	1	3	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	3	2	2	1	1	2	2	2	2
57000	-786.625880545208020	-793.481368496167420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697043652943649	-1	5	8	11	13	16	17	17	15	16	20	15	23	19	19	25	20	24	21	20	35	24	21	27	28	25	28	28	27	31	30	28	28	30	31	26	32	40	31	36	38	37	33	27	35	40	38	40	36	36	38	39	36	37	41	41	37	50	42	41	45	45	48	41	51	47	50	52	47	49	50	50	51	53	54	57	63	51	62	63	67	63	69	77	80	83	87	71	87	83	87	88	98	90	86	103	92	95	89	93	99	98	106	0	1	1	2	4	5	3	4	4	5	9	3	6	4	8	8	8	11	10	0	31	19	17	17	36	7	18	22	18	16	8	26	20	13	17	20	28	7	18	27	31	33	27	18	32	28	43	25	31	39	30	18	43	32	40	41	29	43	64	47	49	53	55	57	60	56	59	41	53	55	59	51	56	56	56	0	70	50	75	76	71	76	81	88	88	84	85	0	85	88	84	84	99	89	86	100	94	92	88	94	94	89	101	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	3	2	2	2	1	1	1	2	3	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	3	2	1	3	2	1	1	2	2	2	1	1	2	2	1	2	4	1	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	2	3	1
57500	-799.148719036787611	-806.004206987747011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666617746954996	1	8	14	11	10	14	13	16	14	11	21	21	25	20	18	25	19	23	17	22	35	25	29	28	28	28	32	27	28	31	34	27	28	33	35	25	31	39	29	30	40	37	37	33	36	42	41	38	36	38	38	41	40	40	42	36	44	46	46	45	40	50	45	49	50	47	52	48	48	52	51	45	49	49	52	56	59	53	63	62	63	61	67	79	82	87	87	73	87	85	88	90	104	93	90	99	100	93	92	96	100	93	106	0	1	1	2	2	4	1	4	4	2	3	7	19	10	8	8	8	11	6	0	30	8	17	17	36	7	18	17	18	16	30	3	20	16	23	20	22	26	18	18	21	33	44	18	32	61	43	25	30	27	30	50	44	32	44	30	50	44	57	44	31	43	55	59	60	56	59	30	53	55	59	31	61	21	56	0	70	50	56	82	71	76	81	88	88	84	84	0	85	88	84	84	99	89	86	94	94	90	88	94	102	85	97	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	3	2	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	2	4	1	1	2	2	1	4	2	2	1	2	2	3	3	1	1	2	3	1	2	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	3	1
