step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
15000	-474.663790887562129	-483.714634268013469	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992078543155447	2	-3	8	9	3	17	11	6	13	18	22	11	16	12	12	14	31	17	5	20	25	19	11	16	14	22	22	27	33	29	23	22	32	26	33	24	35	24	33	27	27	26	14	28	30	17	39	30	34	32	24	25	23	29	26	25	27	27	30	38	38	33	33	37	33	31	18	29	25	30	35	29	38	43	39	33	40	38	38	36	37	44	32	34	39	33	42	39	37	36	52	2	0	8	19	2	9	5	2	5	19	9	19	12	1	3	8	27	23	1	43	20	15	4	12	4	15	18	11	42	55	9	18	48	46	45	9	41	46	59	20	38	22	8	31	36	7	31	41	70	58	24	10	46	21	20	16	26	51	51	76	70	30	26	70	52	58	23	11	53	6	11	20	29	77	30	48	76	17	55	29	68	75	11	57	50	38	80	51	44	59	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-475.136633614060884	-484.187476994512224	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997219948684528	-1	-6	3	7	5	18	13	11	6	18	23	13	21	19	15	13	31	16	16	22	19	22	17	20	27	20	16	23	30	28	27	24	27	32	36	21	35	28	29	28	26	33	24	31	28	22	32	29	36	27	22	28	31	28	25	26	32	25	26	35	37	31	34	33	30	24	33	27	33	31	26	37	31	35	33	27	45	36	35	32	35	41	42	41	43	29	30	47	47	41	59	2	0	1	3	1	4	4	9	1	8	6	3	23	12	3	3	25	5	7	15	12	6	4	16	27	21	8	23	43	59	46	24	20	20	76	10	70	28	66	43	14	59	19	59	32	15	6	33	41	36	14	46	11	24	36	10	24	27	51	50	29	43	66	56	38	26	47	27	51	6	6	68	66	51	58	21	61	47	70	59	21	62	47	69	36	68	21	83	61	53	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-470.528505514126550	-479.579348894577890	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992421893210597	1	-3	6	9	2	21	13	4	17	19	23	16	24	20	12	16	30	15	8	22	26	21	20	22	26	20	15	24	22	21	26	20	23	26	31	25	36	25	32	26	23	29	23	24	26	20	33	21	36	29	27	23	25	27	17	24	26	26	31	38	30	28	34	32	34	26	33	28	24	34	46	32	31	42	38	34	46	32	40	36	34	25	36	41	41	39	45	48	44	38	36	2	0	1	1	2	55	8	1	8	19	55	3	22	18	1	15	22	4	8	27	32	12	18	15	14	8	19	20	23	7	6	16	32	24	58	16	59	12	50	10	15	20	16	14	43	55	17	3	73	41	52	22	20	20	3	48	6	9	41	35	56	13	22	53	69	41	66	24	23	78	79	54	38	64	73	52	79	69	81	44	52	46	78	64	49	59	83	47	86	59	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-485.544481497333948	-494.595324877785288	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991601065479994	1	-3	7	10	4	16	18	10	16	10	27	16	18	16	8	21	31	19	7	23	20	26	22	24	14	17	23	20	31	25	29	27	32	32	30	21	29	27	26	25	26	29	24	30	32	22	31	20	38	32	20	21	26	30	16	22	11	26	17	35	38	38	37	37	26	31	34	26	38	32	39	36	31	37	32	23	43	36	39	41	43	42	41	21	37	41	41	35	36	36	41	2	0	1	2	2	57	15	1	15	19	52	15	10	8	1	6	51	12	1	25	12	51	10	84	15	8	57	15	11	52	48	84	32	53	32	59	7	18	56	28	12	21	7	23	52	59	31	14	52	30	6	59	59	48	4	26	1	20	25	51	38	50	47	17	76	46	37	18	43	41	60	22	23	73	68	26	72	84	65	42	63	85	44	6	32	90	73	37	39	11	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-475.538377357270463	-484.589220737721803	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998768313807114	3	-2	3	8	9	18	19	14	11	18	24	17	21	13	13	17	30	10	18	23	11	21	16	16	27	21	18	20	27	26	22	25	31	26	23	20	29	25	25	25	21	23	5	30	29	24	36	32	38	28	26	19	24	29	24	20	31	28	27	43	32	37	23	40	27	28	30	32	34	34	36	34	28	43	34	31	45	35	32	38	41	24	36	37	39	45	43	47	38	30	54	2	0	2	1	1	9	8	21	2	43	24	18	16	5	21	5	13	1	9	21	43	8	43	43	52	21	3	5	32	63	16	8	59	15	7	16	32	27	19	28	9	18	2	11	63	23	35	73	67	53	7	18	18	63	6	8	59	39	7	72	23	57	18	45	42	41	11	32	50	30	73	73	53	61	38	20	44	34	90	61	71	19	67	61	48	70	71	69	30	35	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-462.688073532149815	-471.738916912601155	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992374978061257	-3	-5	3	9	9	21	11	8	10	19	20	15	20	15	15	14	28	20	13	23	23	21	17	25	22	20	16	22	32	23	29	26	23	32	31	23	36	23	26	25	26	30	20	26	22	20	28	33	39	33	26	30	24	26	22	18	28	14	34	39	37	36	26	39	32	31	34	29	36	37	40	33	34	41	28	33	45	34	42	41	40	41	35	20	44	38	36	49	49	39	53	2	0	1	1	3	8	1	3	1	58	16	9	12	7	7	9	33	12	8	19	15	58	5	46	27	12	5	15	26	46	26	18	11	57	24	23	35	12	28	12	56	44	12	26	58	12	12	75	73	53	11	40	58	45	56	19	24	5	75	35	35	47	14	47	68	57	32	40	33	34	67	63	68	70	25	41	35	65	69	87	76	32	44	14	78	44	68	60	72	42	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-461.841503573553439	-470.892346954004779	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996663540245892	4	-5	6	11	5	14	17	6	15	15	18	12	24	18	13	13	20	18	17	24	13	20	22	20	25	21	24	19	32	29	27	23	28	34	33	25	32	27	24	27	27	30	20	23	22	24	38	29	40	29	18	28	28	21	22	23	32	22	34	40	42	30	37	31	28	32	35	35	25	36	44	30	32	37	31	37	40	34	34	37	39	46	39	37	47	42	40	47	43	39	49	2	0	2	5	2	8	5	2	8	5	15	5	24	1	1	3	10	16	6	7	8	6	43	21	9	10	7	9	33	58	32	19	32	64	38	24	56	17	23	26	7	33	21	9	16	6	64	56	72	11	16	54	27	8	18	16	50	8	53	68	74	41	29	58	43	53	30	55	10	50	37	25	32	24	32	59	33	38	69	31	35	60	79	72	86	74	68	90	60	34	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-476.992951863988537	-486.043795244439877	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996215104987910	3	-6	3	8	9	18	18	13	15	5	23	13	22	17	12	15	17	20	13	15	22	18	18	24	24	17	22	20	21	25	28	23	22	36	34	26	36	29	31	22	21	29	21	19	27	15	31	32	37	32	27	26	31	30	28	23	33	13	32	38	31	36	27	36	30	25	31	37	29	34	45	26	26	39	38	28	33	31	33	38	37	47	39	35	36	37	37	42	45	41	46	2	0	2	10	10	15	9	5	15	3	46	10	14	19	3	15	19	58	4	1	7	20	58	29	14	19	19	9	12	13	44	19	14	31	56	28	57	36	18	17	5	11	9	9	32	4	72	11	50	40	43	56	24	73	43	6	41	5	18	13	66	66	18	52	36	6	23	31	6	69	49	33	12	55	57	13	66	13	36	57	63	65	30	38	79	52	48	39	79	86	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-482.608512801067320	-491.659356181518660	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995740978386125	2	-1	8	9	5	19	17	11	7	15	25	15	18	13	11	19	24	12	14	13	20	19	17	24	17	16	14	18	28	27	22	23	32	39	30	21	27	25	32	25	32	31	22	27	24	15	30	28	36	25	22	24	28	25	18	26	31	27	25	37	33	35	32	27	33	29	35	37	25	35	27	37	31	43	22	33	37	34	33	33	39	38	45	33	44	39	44	39	47	33	51	2	0	2	9	2	8	4	2	2	3	7	15	14	2	5	55	20	3	3	9	1	20	20	7	3	3	3	5	21	75	20	27	30	42	54	9	31	16	32	6	59	66	18	45	7	9	29	32	11	43	8	55	22	16	12	23	24	36	36	57	33	43	32	55	48	28	37	73	26	58	22	59	53	68	27	75	61	59	43	24	33	84	88	37	48	72	90	69	80	35	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-477.177136846111352	-486.227980226562693	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999596720834213	4	-2	4	11	4	12	11	14	17	15	23	13	3	10	14	19	32	14	16	19	27	23	20	24	18	20	16	24	24	23	26	21	25	37	34	19	26	24	30	16	25	22	21	23	24	10	38	25	40	18	27	27	28	27	17	24	28	29	34	39	32	36	32	31	32	32	35	32	35	31	44	39	36	35	35	35	32	39	44	33	31	45	32	39	38	44	39	47	42	44	53	2	0	2	1	2	1	13	14	12	4	8	4	2	3	3	8	38	3	2	18	26	40	40	14	19	46	46	25	19	10	16	55	26	70	8	5	23	20	30	5	43	7	19	6	19	1	37	36	21	1	42	26	11	15	6	20	29	24	51	76	19	70	31	33	28	54	53	52	63	30	63	67	57	53	68	31	53	63	73	24	45	34	28	74	80	76	57	89	35	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-465.966453739309600	-475.017297119760940	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988837144166106	-1	-3	5	9	5	14	12	8	10	12	24	11	18	12	15	19	16	16	17	20	21	20	21	17	16	13	24	16	29	23	25	25	22	34	30	22	35	29	32	25	23	26	20	26	25	23	29	33	29	29	28	27	17	31	24	26	29	18	28	39	34	34	28	39	33	27	31	34	31	37	42	33	28	43	36	31	33	35	34	43	33	34	38	30	41	45	46	49	49	43	48	2	0	2	5	1	4	4	2	5	8	10	5	6	8	4	7	12	8	12	6	10	8	25	14	14	5	13	3	20	43	18	30	4	55	56	6	69	27	11	21	24	18	9	11	58	24	44	38	46	30	58	15	14	73	53	43	31	6	15	72	66	47	45	79	50	53	41	27	42	35	29	84	31	37	84	33	22	51	11	60	11	40	67	16	69	64	60	85	90	34	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-483.443251587060502	-492.494094967511842	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997357924725627	2	-3	7	5	7	20	12	9	16	17	20	15	23	16	16	19	22	18	14	8	23	20	20	21	14	10	17	25	25	21	25	24	30	40	19	21	32	27	33	26	21	33	19	28	29	25	22	30	29	28	28	27	30	25	24	25	34	24	32	30	36	33	35	32	35	22	30	33	29	37	34	36	30	42	38	29	35	31	41	35	40	37	44	36	38	48	43	48	46	38	41	2	0	1	1	2	3	5	4	5	7	25	4	30	26	2	12	12	25	5	4	16	12	7	16	3	2	12	35	27	9	25	15	21	76	27	5	24	19	45	15	3	38	19	13	47	6	12	30	22	66	14	21	55	18	18	41	18	6	56	25	53	41	76	55	38	9	36	73	21	60	56	60	17	82	39	41	66	56	51	67	72	45	72	21	32	74	63	34	31	50	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-483.001398868334945	-492.052242248786285	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999380172963341	4	-2	8	4	8	16	15	12	18	19	27	15	21	12	14	20	30	20	10	24	27	21	16	29	22	16	23	23	30	18	27	24	31	39	29	22	33	25	35	28	24	32	23	25	31	18	32	28	36	29	23	28	22	29	21	28	33	27	30	36	36	35	21	41	25	29	39	33	36	37	38	25	30	38	34	33	42	35	41	37	36	35	38	19	45	42	45	47	44	28	51	2	0	1	2	4	1	1	5	23	3	22	19	84	3	1	23	13	8	2	6	51	23	14	53	15	8	16	7	52	6	16	13	52	62	63	55	24	15	46	36	46	44	6	26	21	6	44	16	48	28	36	16	84	13	30	15	65	46	22	21	42	52	46	81	16	16	37	66	40	58	60	30	10	35	51	9	57	17	24	35	52	28	69	15	74	70	86	86	80	26	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-478.389469497717187	-487.440312878168527	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973607497767516	2	-3	7	10	7	19	10	17	16	11	21	16	17	19	13	14	31	15	8	18	23	17	18	25	25	20	22	25	14	23	29	25	33	38	31	22	30	27	30	29	23	27	19	24	25	24	38	25	37	32	23	26	31	30	18	26	31	24	24	39	28	37	32	30	24	17	27	29	27	31	44	37	37	43	36	33	36	32	36	22	35	44	32	39	40	36	36	44	32	35	52	2	0	2	1	1	9	19	5	7	5	15	1	7	10	5	7	28	4	1	4	29	16	4	8	27	12	14	20	15	14	14	51	44	40	30	8	41	41	27	21	15	16	16	6	66	12	70	66	65	25	20	13	56	46	10	43	40	23	20	53	43	39	38	51	16	10	59	36	20	36	54	61	38	72	46	25	64	27	52	7	89	89	56	86	35	50	45	62	26	38	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-478.127361175173803	-487.178204555625143	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994657708029911	-1	-5	6	12	5	15	12	12	14	20	22	15	19	18	14	19	33	16	19	22	19	10	17	16	20	17	23	15	32	30	27	22	29	35	30	27	30	23	32	25	31	28	20	22	24	24	30	30	35	32	22	27	27	24	22	25	32	23	24	39	29	35	22	30	31	30	35	31	20	24	39	35	35	35	28	29	37	37	32	41	37	44	34	38	47	40	48	43	44	43	40	2	0	2	3	1	1	3	22	2	3	26	7	9	8	5	12	75	22	28	15	15	3	15	5	9	22	21	22	53	20	19	14	38	33	58	54	56	13	42	24	19	56	8	12	22	26	54	58	59	31	12	27	13	11	6	51	54	43	43	62	56	33	28	27	8	14	64	40	9	14	39	68	61	54	69	70	69	31	27	70	33	76	33	43	86	30	60	50	83	34	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-469.036341692707367	-478.087185073158707	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998267458749945	-1	-5	3	3	9	17	8	13	14	16	22	10	22	16	10	20	32	19	15	21	13	16	17	13	24	16	26	14	32	21	25	23	29	35	33	20	33	25	24	24	23	31	19	32	29	21	37	28	42	22	26	23	29	31	26	26	27	25	24	32	34	35	28	37	31	28	30	35	30	26	43	29	36	44	24	34	44	33	35	42	37	41	43	33	43	47	41	45	46	38	53	2	0	1	1	3	7	2	7	15	12	15	3	6	24	3	15	55	28	1	6	7	1	15	7	13	15	22	12	46	10	16	26	75	66	63	23	13	21	36	6	36	58	24	27	36	19	38	32	34	16	6	26	16	39	13	18	41	52	13	59	41	72	75	40	25	25	58	42	40	25	34	22	44	73	28	23	79	25	32	73	76	69	29	51	53	85	84	87	74	59	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-473.827007094558553	-482.877850475009893	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993991488491460	-1	-3	6	6	4	12	14	9	16	18	19	8	22	17	9	16	29	19	13	23	18	13	18	24	22	20	20	26	28	27	28	21	30	36	26	25	29	28	35	10	30	22	23	25	31	22	34	27	38	26	24	21	30	33	23	24	31	31	28	40	27	37	31	37	24	29	35	30	37	34	41	32	34	41	36	29	41	31	33	26	38	44	43	35	40	43	41	41	44	26	48	2	0	1	1	1	8	1	2	2	40	6	1	3	40	3	4	23	40	12	22	15	12	22	11	5	14	14	10	20	25	27	9	35	44	52	9	32	16	31	3	44	9	23	52	80	7	48	24	27	11	18	23	13	43	9	18	56	28	40	26	24	30	90	66	10	20	90	25	58	30	56	20	29	33	41	18	45	80	35	18	41	64	60	37	17	41	90	81	39	26	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-472.954555073440702	-482.005398453892042	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979375405261684	3	-5	1	7	7	16	15	11	11	15	10	16	17	9	17	16	28	20	4	19	20	17	19	23	23	16	22	18	31	27	22	11	32	36	25	22	31	19	31	24	27	31	25	26	22	22	30	17	34	30	24	24	32	26	19	22	32	26	28	41	41	30	32	30	36	26	35	35	34	34	36	36	35	37	25	24	40	39	39	36	41	38	43	34	42	44	45	45	44	36	53	2	0	2	2	3	8	11	14	5	32	5	9	5	19	8	11	35	4	3	16	26	19	26	22	16	32	10	7	56	32	15	2	54	43	25	13	36	26	59	12	27	52	12	18	10	10	28	14	28	24	10	31	31	16	7	55	17	31	15	67	82	54	45	58	57	28	47	37	17	75	30	59	66	57	13	28	41	64	84	59	47	54	71	39	47	34	81	34	60	17	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-470.801484646339702	-479.852328026791042	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988344210231697	-1	-5	7	9	5	12	12	8	13	19	25	15	26	18	12	5	33	21	14	18	20	21	21	24	18	17	13	26	32	23	29	27	33	30	34	14	36	26	29	26	28	28	21	29	30	16	37	27	37	30	18	22	30	26	26	25	30	14	33	37	32	35	28	40	34	30	35	32	33	33	45	34	27	41	38	33	46	40	40	34	37	39	40	42	38	38	37	44	45	40	38	2	0	2	16	1	16	8	1	8	7	19	5	3	12	4	1	23	51	3	36	9	12	46	25	27	9	3	22	38	19	43	25	13	26	40	4	44	10	13	52	13	30	3	73	51	6	67	51	76	48	6	26	52	26	26	23	20	3	41	39	18	56	43	42	10	38	63	13	38	63	83	44	12	80	42	56	53	72	67	34	56	56	42	35	68	65	80	86	86	61	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-468.797036501481614	-477.847879881932954	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989094464356340	1	-2	4	13	7	21	19	16	16	16	21	13	18	14	7	13	28	14	15	21	18	24	15	22	21	7	17	24	29	27	28	22	22	39	33	25	37	26	31	13	24	31	24	24	25	22	33	30	33	31	28	23	31	24	24	24	27	28	28	36	36	30	31	34	28	30	36	27	30	27	32	40	28	42	37	36	44	33	32	38	41	43	43	30	41	41	37	47	46	38	49	2	0	2	5	1	9	9	16	12	16	27	5	26	3	3	5	6	1	12	3	4	23	40	10	18	1	4	21	33	6	22	10	18	78	59	10	29	11	46	5	21	73	7	13	13	21	41	54	73	36	7	18	22	18	8	23	9	10	44	71	59	30	45	51	33	43	54	56	28	54	55	61	32	62	79	68	80	38	38	78	35	49	34	33	48	38	69	31	90	41	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
