step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
22000	-394.186096490957311	-403.236939871408651	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981396841717603	4	10	11	21	28	21	19	24	32	35	28	26	29	33	31	37	17	39	33	43	33	28	43	37	32	41	40	33	42	39	44	38	34	44	43	51	43	57	58	55	56	48	49	52	59	49	55	58	53	53	63	46	55	59	64	55	57	69	70	56	67	59	64	65	68	64	69	58	70	62	69	61	70	71	91	71	79	0	1	1	3	12	2	3	7	11	22	4	4	4	8	22	15	3	10	12	25	5	6	19	28	5	33	21	13	32	15	11	10	13	28	30	29	28	23	53	36	52	18	29	23	53	23	36	36	46	34	45	13	49	40	38	34	42	70	48	20	54	53	50	40	55	41	41	60	51	53	70	50	54	66	74	64	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-396.734573812916551	-405.785417193367891	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969830508155331	6	11	14	22	20	24	23	32	35	28	17	31	32	26	32	32	31	38	33	40	28	29	51	43	25	39	36	36	39	34	40	43	39	41	47	46	45	51	54	58	55	43	50	41	47	53	49	54	45	53	47	59	53	55	61	51	59	70	74	55	58	60	62	60	67	63	68	58	61	60	66	58	67	70	83	75	80	0	1	1	11	3	5	2	14	25	4	3	10	6	4	7	7	6	21	14	30	25	7	9	9	4	15	11	19	8	21	9	30	8	15	15	20	19	37	35	48	49	18	42	10	34	47	31	38	34	37	24	38	42	35	45	36	41	66	63	47	36	35	60	60	55	43	63	44	38	53	52	53	56	66	59	74	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-400.038785717655458	-409.089629098106798	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987767824035382	9	11	14	23	14	24	18	30	30	21	25	28	27	32	26	36	32	37	38	35	38	37	48	37	25	31	48	36	38	42	43	46	39	45	46	41	44	51	55	56	51	44	42	52	58	50	54	52	52	52	60	57	55	59	60	50	61	60	71	65	60	55	66	64	58	63	69	49	70	63	66	63	62	64	74	68	80	0	1	1	3	1	10	5	6	4	5	5	10	7	13	5	25	12	15	14	13	14	9	30	6	7	12	33	15	14	14	16	19	16	24	29	26	26	37	56	35	24	9	22	32	44	33	23	30	37	34	41	46	42	41	62	24	41	50	66	58	39	27	62	50	68	40	52	43	72	45	40	61	54	38	64	65	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-399.353224468737039	-408.404067849188380	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991456838655678	2	5	11	26	23	21	18	35	33	33	27	28	29	30	35	37	30	33	33	38	38	37	47	38	31	31	43	40	43	34	36	44	25	47	50	49	47	54	56	60	51	50	51	47	44	51	50	57	48	55	59	62	55	53	58	52	52	74	72	64	64	55	61	62	63	63	73	62	73	63	57	62	71	65	87	67	79	0	1	1	5	7	7	3	12	4	33	5	6	4	4	13	19	4	12	14	12	30	25	8	10	11	13	26	18	9	13	19	16	6	21	23	27	13	23	47	35	45	45	29	14	20	32	27	44	15	57	47	43	49	34	56	27	28	63	52	38	66	49	38	62	55	57	74	51	76	23	46	54	40	38	77	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-392.726424078438242	-401.777267458889582	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973833106029196	8	10	15	23	19	16	23	32	34	35	25	22	30	31	32	34	28	37	37	42	31	37	50	46	35	36	45	37	39	40	43	42	44	42	47	48	41	57	49	57	41	37	47	54	53	49	48	46	50	47	59	63	54	56	63	51	57	67	64	61	62	58	61	62	60	66	66	61	70	61	71	60	70	68	87	76	78	0	1	2	6	3	2	3	4	7	11	12	3	7	11	11	7	5	15	21	21	7	16	48	34	11	8	20	15	21	42	15	15	41	18	29	18	26	35	31	49	10	8	30	20	48	27	33	15	48	41	31	43	49	46	72	33	24	61	51	54	44	49	62	57	43	65	40	51	65	44	68	53	55	62	71	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-409.750210780083819	-418.801054160535159	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963064374941396	4	11	14	26	16	19	20	32	21	35	24	34	28	25	29	28	21	34	24	29	34	32	51	44	34	38	49	41	42	41	44	47	44	46	37	48	41	51	55	56	41	43	43	50	61	51	55	47	49	54	64	62	42	49	62	49	55	76	70	66	62	49	57	60	66	65	69	58	71	56	71	64	66	68	85	76	78	0	1	1	17	1	5	3	16	3	22	7	19	14	9	7	11	5	15	5	19	13	4	33	28	13	12	43	21	21	25	26	29	53	41	14	42	25	30	49	50	21	21	9	48	70	37	49	43	43	56	23	63	28	13	40	37	38	71	45	45	49	24	62	50	64	64	52	23	73	56	66	39	61	70	58	59	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-413.214634215693934	-422.265477596145274	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977779724527121	6	8	11	25	20	17	21	35	37	35	25	24	31	35	25	29	34	37	37	29	34	36	47	43	36	41	43	30	40	38	40	43	41	40	48	51	47	49	57	54	51	47	45	47	57	47	50	51	52	49	56	59	49	54	57	49	59	66	63	66	61	55	54	56	59	59	66	60	70	54	61	52	69	61	82	75	80	0	1	1	7	6	1	1	12	21	11	6	6	15	16	5	4	12	16	12	15	13	20	21	9	28	17	10	11	9	12	17	31	16	14	19	33	22	43	38	32	56	33	21	32	44	33	43	44	35	17	50	72	43	35	50	20	9	61	64	52	55	49	41	26	54	44	55	38	67	37	54	10	71	63	76	69	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-385.235375562148249	-394.286218942599589	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974985366450720	7	10	13	25	25	19	24	34	34	27	24	34	32	33	30	36	26	32	36	38	30	38	50	39	31	40	37	41	43	33	46	45	45	42	51	45	37	50	52	55	54	46	46	38	58	51	54	47	50	51	62	62	53	55	59	55	61	72	73	62	62	52	59	64	64	62	72	59	67	47	52	62	72	67	88	75	84	0	1	1	6	3	2	6	10	11	7	6	5	17	4	11	30	6	7	25	9	7	12	28	13	5	37	14	16	19	10	44	26	34	9	36	26	5	29	36	46	23	26	16	12	42	36	42	29	42	24	63	40	46	46	49	36	62	66	61	70	47	33	71	40	46	49	65	53	60	44	20	56	65	57	77	69	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-408.448034445629958	-417.498877826081298	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982232386341282	5	11	13	18	23	10	21	32	31	30	23	36	30	32	27	37	32	22	32	37	36	33	49	44	31	38	46	41	40	40	40	46	41	39	47	49	46	55	51	54	53	41	47	51	54	49	56	50	53	56	58	58	54	60	49	47	55	67	63	58	59	57	60	55	67	63	67	64	66	63	56	67	65	64	72	65	71	0	1	1	2	7	1	6	7	7	7	3	9	18	18	7	25	5	3	15	9	17	15	12	20	15	19	31	8	16	9	17	42	12	9	33	43	34	28	24	35	26	21	31	35	37	28	23	20	23	26	45	40	48	60	29	33	37	74	57	40	44	49	53	39	64	71	49	51	40	46	27	74	50	50	50	57	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-398.493976526591894	-407.544819907043234	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969583584238968	6	10	11	26	28	21	18	35	37	33	27	29	23	30	35	35	20	37	32	39	33	37	48	43	31	33	44	41	41	40	44	44	44	40	51	40	44	49	55	53	47	43	44	38	57	49	50	53	48	47	57	54	52	51	57	44	55	70	66	64	57	56	64	57	62	59	65	52	71	60	57	62	62	71	78	74	75	0	1	1	17	6	2	3	5	10	11	17	17	17	13	25	14	3	26	4	21	4	26	29	16	13	4	16	15	25	21	16	22	21	15	36	16	20	28	47	31	37	22	16	25	46	31	27	20	27	24	47	49	49	56	39	26	20	72	62	53	49	39	45	23	62	47	62	30	63	57	50	71	45	73	77	60	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-398.038191435169722	-407.089034815621062	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990749345430456	6	9	13	27	26	23	20	32	37	31	27	18	33	31	31	42	28	35	31	36	25	37	54	42	35	36	44	39	44	39	44	43	34	39	47	51	43	41	50	58	54	48	40	51	59	47	53	52	47	52	54	60	55	46	55	58	62	74	70	66	64	49	60	60	59	63	73	64	71	58	70	65	71	66	85	77	75	0	1	1	7	7	12	1	1	33	4	6	3	11	7	11	25	7	4	21	21	7	8	42	25	4	4	34	14	30	33	43	13	19	20	34	27	13	25	54	23	43	29	10	29	49	34	49	26	32	31	44	44	37	9	35	36	70	72	72	52	65	22	47	62	47	63	61	40	74	32	72	56	60	45	76	59	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-395.579155268234956	-404.629998648686296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981488751732388	-1	13	5	26	22	23	21	32	31	27	30	28	31	33	30	38	33	32	34	37	36	36	50	39	34	39	45	38	45	39	37	34	42	36	47	49	45	51	58	57	51	42	42	44	51	55	51	56	49	52	58	60	54	57	58	55	63	61	68	64	59	51	64	57	63	65	71	64	65	63	54	62	61	71	78	67	80	0	3	1	7	2	2	2	12	4	5	6	5	6	12	6	10	5	6	10	8	11	4	33	17	15	13	16	8	18	19	14	10	17	7	16	33	16	29	42	23	43	18	22	28	35	47	35	38	42	29	50	53	37	46	35	47	51	54	39	55	53	37	53	41	73	41	69	39	35	71	35	47	55	69	65	57	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-412.426947288759607	-421.477790669210947	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995303219104727	4	9	13	24	29	18	19	29	35	25	22	30	33	30	32	35	32	40	28	43	38	38	47	41	34	43	45	39	38	36	39	43	43	44	49	47	44	49	53	54	51	45	49	46	51	47	54	52	49	54	59	63	49	60	59	56	51	67	73	64	52	62	54	60	64	65	70	53	62	57	62	63	68	60	88	71	79	0	1	2	11	11	3	3	11	12	6	6	19	8	11	19	8	8	15	11	13	15	8	28	12	12	16	24	14	5	7	9	29	13	9	42	34	14	26	43	45	34	20	31	20	31	29	46	20	33	24	38	55	9	43	43	50	27	74	58	55	32	53	28	41	70	71	68	34	42	34	41	56	55	56	73	58	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-395.646196708641980	-404.697040089093321	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998731576501280	0	9	10	19	22	16	25	28	30	33	27	24	32	28	35	35	29	34	35	36	30	39	52	45	26	32	45	36	43	37	40	47	45	38	49	47	44	54	50	51	56	50	45	52	57	48	54	46	55	49	60	64	56	58	62	55	60	64	73	62	66	58	64	64	68	65	61	39	70	59	69	66	69	71	82	74	78	0	1	1	2	3	3	2	6	7	9	6	2	17	6	14	8	7	9	25	18	7	26	29	16	4	8	30	13	28	17	17	31	28	26	27	29	28	32	37	29	37	36	10	48	38	24	46	29	43	29	44	67	50	23	48	43	56	55	61	49	42	44	49	62	70	62	53	19	62	32	67	57	57	60	77	55	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-404.431005769026228	-413.481849149477569	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.961814585072220	3	11	6	22	27	17	20	29	32	34	24	35	26	28	35	37	31	37	34	40	38	31	42	40	34	42	39	40	34	30	44	44	43	44	49	46	37	50	59	50	53	43	46	51	52	52	54	56	54	54	56	55	50	60	62	45	58	71	71	58	65	62	63	63	68	61	69	61	68	59	69	58	66	69	79	72	82	0	3	1	2	11	1	2	5	14	22	7	14	7	4	30	29	5	14	13	22	14	13	8	16	8	15	16	16	8	5	17	30	14	21	42	24	15	56	47	43	36	12	28	33	56	56	27	40	53	40	53	18	28	47	38	14	38	57	54	46	50	44	72	60	70	72	39	41	40	41	69	53	55	54	74	64	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-396.497071867113334	-405.547915247564674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998543444688218	7	11	15	25	24	15	24	30	33	29	28	33	32	29	36	39	31	38	26	38	31	36	48	37	26	35	45	37	34	39	43	40	45	42	49	38	43	56	58	55	56	48	40	48	59	44	56	57	51	45	56	62	44	51	56	51	59	69	69	61	61	59	65	68	65	64	72	62	73	62	65	54	64	65	84	77	76	0	1	1	1	3	1	3	11	14	19	7	19	4	5	14	24	7	17	3	9	25	19	53	21	2	10	22	19	10	26	17	24	15	12	53	17	30	56	37	54	35	20	15	24	43	13	35	49	31	29	54	39	9	50	37	50	38	66	47	35	47	72	51	54	70	38	63	57	70	45	45	54	62	39	77	64	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-377.941965553175123	-386.992808933626463	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987494851753771	6	11	13	24	22	18	25	29	37	32	24	34	31	28	35	39	28	36	37	39	36	37	46	42	30	41	44	42	36	37	43	44	40	44	49	46	44	39	56	53	53	48	47	49	54	53	50	51	52	51	53	63	54	54	61	50	59	73	70	55	66	59	65	59	66	59	68	61	71	56	63	66	64	70	84	71	80	0	1	1	6	2	2	6	4	14	6	6	5	6	7	25	29	11	25	8	17	25	25	18	18	4	10	38	30	8	17	21	9	18	29	32	16	30	25	48	43	43	26	28	33	50	32	27	36	43	16	33	50	24	27	70	24	39	63	71	35	66	45	64	54	68	43	55	41	57	48	39	66	37	63	58	64	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-397.110242176414033	-406.161085556865373	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984565934726223	-3	7	10	21	27	19	22	31	32	31	25	33	26	29	37	33	31	37	34	43	33	36	42	40	35	35	39	34	41	41	44	43	42	44	49	49	46	54	56	42	49	46	45	53	53	46	53	51	51	52	58	60	53	61	59	55	60	69	75	56	66	63	61	66	63	67	63	62	61	60	58	61	71	73	85	79	82	0	1	2	3	6	3	4	4	13	13	6	7	2	13	5	4	6	12	10	26	14	8	26	5	6	17	14	13	25	15	18	22	18	18	31	31	27	46	32	12	24	33	18	36	49	30	40	36	36	31	35	35	20	44	38	32	53	54	73	48	71	50	50	52	53	69	50	71	36	45	41	39	54	68	76	74	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-405.812079818899463	-414.862923199350803	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985819243922733	3	10	13	20	26	19	23	28	31	26	29	29	34	33	35	41	31	36	23	34	34	33	46	45	27	41	40	39	38	36	45	43	43	43	40	49	37	56	57	54	58	42	49	52	58	53	53	50	49	51	60	61	51	58	58	46	54	71	73	60	62	51	66	68	68	58	67	62	73	63	68	55	71	66	83	68	68	0	1	1	3	6	2	4	4	10	4	25	4	9	8	10	14	12	9	3	7	17	11	33	14	4	22	21	14	9	9	34	22	15	12	22	24	22	43	49	53	57	29	23	17	44	23	36	14	32	24	57	62	56	46	28	34	24	61	66	39	51	34	45	54	55	40	46	60	65	47	39	53	65	51	65	38	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-405.109023846728519	-414.159867227179859	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998293540210213	3	11	15	21	26	17	24	33	33	33	29	22	29	33	26	40	31	32	36	37	36	37	48	43	31	38	45	38	43	40	41	42	40	47	45	41	44	53	53	57	45	47	48	49	53	53	54	49	46	51	58	55	57	59	63	54	54	66	72	56	52	56	64	64	65	58	68	58	68	63	67	63	68	62	77	70	64	0	1	1	2	3	2	3	11	7	12	3	6	5	11	12	22	5	12	25	17	14	13	41	16	12	10	21	11	18	8	9	25	14	10	32	20	10	32	34	57	18	22	31	28	49	41	34	33	24	22	28	30	41	50	44	43	37	44	63	49	44	44	45	66	74	56	72	52	77	36	46	62	40	45	69	65	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-416.962933554608867	-426.013776935060207	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980120972775834	3	7	15	23	12	20	22	30	32	32	25	31	31	34	28	42	30	37	30	40	34	38	49	37	22	41	45	34	37	39	46	41	39	45	42	48	44	56	56	57	54	42	36	53	57	54	54	42	50	50	57	63	53	54	60	56	58	67	71	51	67	48	65	65	69	61	70	47	67	58	60	64	74	65	86	77	81	0	1	1	6	2	3	5	6	25	11	7	6	25	13	7	43	4	12	15	17	6	15	10	9	3	14	19	11	19	11	33	12	9	32	29	35	24	23	37	54	35	13	19	18	60	31	23	28	30	23	23	70	16	43	31	44	35	52	63	42	56	20	38	38	74	39	57	24	55	46	53	53	59	50	76	52	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-416.112706778658264	-425.163550159109604	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993428003643795	-1	10	9	17	26	18	24	36	34	35	26	30	26	24	33	39	30	38	34	36	37	37	48	42	26	36	47	31	46	42	39	41	41	46	46	51	41	53	55	51	52	46	50	44	54	47	55	50	51	45	65	60	56	57	57	56	59	49	73	59	62	59	64	55	65	61	59	63	67	50	69	64	64	72	75	73	79	0	1	1	3	6	2	4	11	14	7	1	25	6	6	11	14	7	5	5	25	9	12	44	12	4	28	32	5	19	20	19	10	15	9	26	29	19	26	50	28	16	20	34	18	70	33	27	29	21	31	66	42	36	42	44	70	70	30	57	29	57	45	55	48	47	39	70	64	73	8	69	54	64	68	74	72	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-414.782237060822411	-423.833080441273751	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996878313338075	4	11	14	25	23	20	27	28	33	29	26	28	34	20	34	35	33	28	36	32	37	34	47	43	33	38	45	39	38	40	40	38	39	42	50	50	42	53	56	58	53	44	50	44	56	51	55	49	43	50	52	58	56	58	61	56	61	68	64	56	62	47	64	60	67	43	66	61	67	53	61	61	72	71	70	70	71	0	1	1	2	3	3	3	14	10	6	5	3	20	3	4	25	8	5	11	5	25	5	24	22	18	10	13	22	8	22	17	25	16	20	49	32	20	46	35	44	13	32	49	25	43	49	48	44	22	30	19	31	46	39	53	46	45	57	52	38	70	28	56	60	68	28	40	28	52	27	40	53	75	68	52	55	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
