step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10
56000	-35.903245553336944	-42.758733504296316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779120359912089	0	2	4	2	4	4	4	6	6	9	0	1	1	1	2	4	2	6	5	9	1	1	2	1	1	1	1	1	1	2
56500	-39.824324600429456	-46.679812551388828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554350106724231	0	1	5	1	3	3	5	6	5	9	0	1	6	1	2	4	5	4	5	9	1	1	1	1	1	1	1	3	1	2
57000	-38.209148665227922	-45.064636616187293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658719360102694	0	1	4	1	3	4	4	5	6	9	0	1	1	1	2	4	5	4	7	9	1	1	2	1	1	1	1	2	1	2
57500	-41.612152706828638	-48.467640657788010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748251040184511	0	1	4	2	3	4	4	4	5	9	0	1	1	1	2	4	2	4	5	9	1	1	2	1	2	2	1	1	1	2
58000	-36.072536275188178	-42.928024226147549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.962787396184149	0	1	4	1	3	3	4	5	5	7	0	1	2	1	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	1
58500	-43.784940846029670	-50.640428796989042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788102501640297	-1	0	2	1	4	3	2	5	5	10	0	1	1	1	7	4	2	4	5	9	1	1	1	1	1	1	1	2	1	2
59000	-46.099577382952411	-52.955065333911783	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.860981127529153	-1	0	4	1	3	3	3	3	6	9	0	1	6	1	2	4	2	4	7	9	1	1	1	1	2	1	1	1	2	1
59500	-36.514288076039662	-43.369776026999034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694778951996885	0	1	4	1	3	3	4	6	6	9	0	1	1	1	2	4	5	6	7	9	1	1	2	1	1	1	1	2	1	1
60000	-38.470735584629274	-45.326223535588646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476882873806556	0	1	4	2	3	3	4	6	5	9	0	1	1	1	2	4	5	4	5	9	1	1	2	1	1	1	1	2	1	2
60500	-39.172583675874591	-46.028071626833963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.820291703366020	0	1	4	1	2	2	4	6	6	8	0	1	1	1	2	1	5	6	7	9	1	1	2	1	1	1	1	2	1	1
61000	-39.958306113328440	-46.813794064287812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814826961247026	0	1	3	1	3	3	5	4	5	6	0	1	1	1	2	4	5	4	5	9	1	1	2	1	1	1	1	1	1	1
61500	-41.551663040805451	-48.407150991764823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.807931855941189	0	1	2	1	4	3	3	5	6	9	0	1	1	1	7	4	2	4	5	5	1	1	1	1	1	1	1	2	1	2
62000	-40.396784462820378	-47.252272413779750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931913894770831	0	2	3	2	4	3	3	4	5	9	0	1	1	1	7	4	2	4	5	9	1	1	2	1	1	1	1	1	1	2
62500	-39.625258032318889	-46.480745983278261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785304016479162	0	1	3	2	3	4	5	6	5	9	0	1	1	1	2	4	5	6	5	9	1	1	2	1	1	1	1	2	1	2
63000	-36.810706641760362	-43.666194592719734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.901509102631139	0	2	2	1	3	4	5	6	5	9	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	2
63500	-44.926606480783761	-51.782094431743133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593711817622393	0	2	3	1	3	4	5	4	6	10	0	1	1	1	2	4	5	4	5	9	1	1	2	1	1	2	1	1	2	2
64000	-39.140246552770535	-45.995734503729906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562507049308146	0	1	4	2	3	3	4	5	5	9	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	3
64500	-43.308104276393465	-50.163592227352837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627485503877410	0	2	3	2	3	3	5	5	6	9	0	1	1	1	2	4	5	4	5	9	1	1	1	1	1	1	1	1	1	3
65000	-41.329863141227065	-48.185351092186437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747799950469511	-1	1	3	1	3	3	2	5	5	8	0	1	1	1	7	4	2	4	5	9	1	1	2	1	1	1	1	2	1	2
65500	-38.726142705997979	-45.581630656957351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.795391204954966	0	1	5	2	3	4	4	5	6	9	0	1	1	1	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	2
66000	-45.845453892688226	-52.700941843647598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769212058570813	-1	1	4	2	3	0	5	5	5	9	0	1	1	6	2	1	5	4	5	9	1	2	2	1	1	1	1	2	1	2
66500	-40.791311733298805	-47.646799684258177	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.845475843435402	0	1	3	2	3	1	4	5	6	9	0	1	1	6	2	1	5	4	7	9	1	1	2	1	1	1	1	1	1	2
67000	-40.348446239267432	-47.203934190226803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761293739315980	-1	1	4	2	3	1	4	5	6	9	0	1	1	6	2	1	5	4	7	9	1	1	2	1	1	1	1	1	1	2
67500	-40.285044851320009	-47.140532802279381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636059041104733	0	2	4	2	3	1	5	5	5	9	0	1	1	6	2	1	5	6	5	9	1	1	2	1	1	1	1	2	1	2
68000	-44.259689491891997	-51.115177442851369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798077112208637	-1	2	4	2	3	0	4	5	5	9	0	1	4	6	2	1	5	4	5	9	1	1	1	1	1	1	1	2	1	2
68500	-45.539637072813136	-52.395125023772508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729919620189703	-1	1	3	2	3	1	5	6	5	8	0	1	1	6	2	1	2	4	5	9	1	1	2	1	1	1	2	1	1	2
69000	-46.520952828408277	-53.376440779367648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.872562586259335	-2	1	4	0	3	2	4	5	5	10	0	1	1	1	2	4	2	3	5	9	1	1	3	1	1	1	2	1	1	2
69500	-36.266863696327654	-43.122351647287026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.895865438578796	0	1	4	1	3	3	4	5	6	8	0	1	1	1	2	4	5	6	7	9	1	1	3	1	1	1	1	1	1	1
70000	-50.770226772199351	-57.625714723158723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641034298643459	-1	2	3	1	3	3	1	6	5	7	0	7	1	1	7	4	1	4	5	5	1	1	2	1	1	1	1	3	1	2
70500	-49.848619810129556	-56.704107761088927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715434693084912	0	2	5	2	4	3	1	5	5	9	0	7	1	1	7	4	1	6	7	9	1	1	2	1	2	1	1	1	2	3
71000	-45.019173339873838	-51.874661290833210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.941420346841482	0	2	4	1	3	3	1	5	5	10	0	7	1	1	7	4	1	6	2	9	1	1	2	1	1	1	1	1	1	2
71500	-52.792245521306910	-59.647733472266282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.819773860440917	0	2	4	2	3	3	1	5	5	9	0	7	1	1	7	4	1	6	2	9	1	1	3	1	1	1	1	2	2	1
72000	-43.200997884187380	-50.056485835146752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.943955310342754	0	2	3	2	3	4	1	6	5	7	0	7	1	1	7	4	1	6	5	9	1	1	2	1	1	1	1	1	1	1
72500	-40.381470245760497	-47.236958196719868	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.911005144345092	0	2	4	1	3	3	1	5	5	9	0	7	1	1	7	4	1	6	5	9	1	1	2	1	1	1	1	1	1	1
73000	-44.435683679960611	-51.291171630919983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907636562659389	0	2	4	2	3	3	1	6	5	9	0	7	1	1	7	4	1	4	5	9	1	1	2	1	1	1	1	1	1	2
73500	-44.559214690529132	-51.414702641488503	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.891411156457297	0	2	4	1	3	3	1	6	6	10	0	7	1	1	7	4	1	6	5	9	1	1	1	1	1	1	1	1	1	2
74000	-51.776772163918615	-58.632260114877987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731163447778437	-1	2	4	2	3	1	1	4	6	7	0	7	1	6	7	1	1	4	7	9	1	1	2	1	1	1	1	1	2	1
74500	-51.373316518949103	-58.228804469908475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596434253720363	0	2	4	2	4	1	1	5	4	9	0	7	1	6	7	1	1	4	7	9	1	1	2	1	1	1	1	2	1	2
75000	-45.217734704212724	-52.073222655172096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701365450539409	0	2	4	2	3	4	1	5	6	9	0	7	1	1	7	4	1	4	5	9	1	1	2	1	1	1	1	1	2	1
75500	-49.144014595562112	-55.999502546521484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659413352458090	0	2	4	1	3	2	1	4	6	9	0	7	1	1	7	1	1	4	7	9	1	1	2	1	1	1	1	1	2	2
76000	-45.449650591059374	-52.305138542018746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.840416023664679	0	2	5	2	3	4	1	5	4	9	0	7	1	1	7	4	1	6	7	9	1	1	2	1	1	1	1	1	1	2
76500	-44.908176825334039	-51.763664776293410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767255316683963	0	2	4	2	3	4	1	5	6	9	0	7	1	1	7	4	1	4	5	9	1	1	2	1	1	1	1	1	2	1
77000	-44.380574504239888	-51.236062455199260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614444875626413	-1	2	4	1	4	3	1	5	5	9	0	7	1	1	7	4	1	6	5	9	1	1	2	1	1	1	1	1	1	2
77500	-45.982154661196418	-52.837642612155790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.942985632943951	-1	2	5	1	3	3	1	5	4	9	0	7	1	1	7	4	1	6	5	9	1	1	2	1	1	1	1	1	1	2
78000	-43.731554963571249	-50.587042914530620	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709294398531011	0	2	4	1	3	3	1	5	5	9	0	7	4	1	7	4	1	4	5	9	1	1	1	1	1	1	1	2	1	2
78500	-42.761815625310170	-49.617303576269542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834705992048461	-1	2	3	1	4	3	1	5	6	9	0	7	1	1	7	4	1	6	5	9	1	1	2	1	1	1	1	1	1	1
79000	-43.504436584022258	-50.359924534981630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907670388436706	0	2	4	2	3	4	1	4	5	8	0	7	1	1	7	4	1	4	5	9	1	1	1	1	1	1	1	1	1	2
79500	-41.716578749084555	-48.572066700043926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.897292817267248	0	2	3	1	3	3	1	5	5	9	0	7	1	1	7	4	1	6	5	9	1	1	2	1	1	1	1	1	1	2
80000	-55.340853523353644	-62.196341474313016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.805560837575810	-2	2	4	1	4	3	1	3	5	10	0	7	1	1	7	4	1	4	5	9	1	1	2	2	1	1	1	1	1	3
80500	-39.683216028182947	-46.538703979142319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.971365427697987	0	2	2	1	3	3	1	5	5	7	0	7	1	1	7	4	1	6	5	9	1	1	1	1	1	1	1	1	1	1
81000	-53.319326799194613	-60.174814750153985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658167839204713	0	2	3	2	3	3	1	5	5	9	0	7	4	1	7	4	1	4	7	9	1	1	1	2	1	1	1	1	3	2
81500	-42.288974548502246	-49.144462499461618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.839690423234547	0	2	4	1	3	3	1	6	5	9	0	7	1	1	7	4	1	6	5	9	1	1	2	1	1	1	1	1	1	1
82000	-44.921889483232889	-51.777377434192260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534718481963071	0	2	4	2	4	4	1	6	5	9	0	7	1	1	7	4	1	6	5	9	1	1	2	1	2	1	1	1	1	2
82500	-53.553341663492077	-60.408829614451449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877426979894566	0	2	3	2	4	3	1	3	3	10	0	7	1	1	7	4	1	4	7	9	1	1	1	1	2	1	1	1	1	2
83000	-49.379083494257351	-56.234571445216723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545719916288979	0	2	5	1	3	4	1	4	5	9	0	7	1	1	7	4	1	4	5	9	1	1	2	1	2	2	1	2	1	2
83500	-46.322409200044795	-53.177897151004167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.835442743582441	0	2	4	1	4	3	1	4	5	9	0	7	1	1	2	4	1	6	5	9	1	1	3	1	1	1	1	1	1	2
84000	-47.945994788972328	-54.801482739931700	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532014157968046	0	2	4	2	3	4	1	6	5	8	0	7	1	1	7	4	1	4	7	9	1	1	2	1	1	1	1	2	2	2
84500	-47.187205591808080	-54.042693542767452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.890499444373253	0	2	4	1	2	3	1	5	5	8	0	7	1	1	7	4	1	4	5	9	1	1	1	1	1	1	1	2	1	2
85000	-59.065759450226608	-65.921247401185980	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.807563688380317	-1	2	3	2	4	4	1	6	6	9	0	7	4	1	2	4	1	4	5	9	1	1	1	3	1	1	2	2	1	2
85500	-50.045444407055861	-56.900932358015233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877342133801682	0	2	5	1	4	2	1	5	5	10	0	7	1	1	2	4	1	6	5	9	1	1	1	1	1	1	1	2	1	2
86000	-43.344250318066820	-50.199738269026192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765122604791191	0	2	3	1	3	3	1	5	5	9	0	7	1	1	7	4	1	6	7	9	1	1	1	1	1	1	1	1	2	2
86500	-44.544170633585480	-51.399658584544852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720228951983429	-1	2	3	1	3	2	1	5	5	9	0	7	1	1	7	4	1	6	5	9	1	1	2	1	1	1	1	1	1	2
87000	-49.120316844358264	-55.975804795317636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.838187163941770	-1	2	3	1	3	3	1	3	5	10	0	7	1	1	7	4	1	4	5	9	1	1	2	1	1	2	1	1	1	2
87500	-43.391184639768909	-50.246672590728281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.973911542241297	0	2	3	2	4	3	1	4	5	7	0	7	1	1	7	4	1	4	5	9	1	1	1	1	1	1	1	1	1	1
88000	-44.389500567432606	-51.244988518391978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600804717812384	0	2	4	2	3	4	1	4	5	9	0	7	1	1	7	4	1	4	5	9	1	1	1	1	1	1	1	1	1	2
88500	-42.147076367549687	-49.002564318509059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.885751973870865	0	2	2	1	3	3	1	6	5	9	0	7	1	1	7	4	1	6	5	9	1	1	1	1	1	1	1	1	1	2
89000	-48.336689925288539	-55.192177876247911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.808585105055776	0	2	3	1	3	2	1	6	5	7	0	7	1	1	7	4	1	6	7	9	1	1	1	1	1	1	1	2	2	1
89500	-48.726825490782417	-55.582313441741789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.805932313093747	0	2	5	1	4	3	1	4	6	8	0	7	1	1	7	4	1	4	5	9	1	1	2	1	2	1	1	1	1	2
90000	-45.407608042208643	-52.263095993168015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811553361555792	0	2	4	1	4	3	1	4	5	9	0	7	1	1	7	4	1	4	5	9	1	1	2	1	2	1	1	1	1	1
90500	-48.756161120555163	-55.611649071514535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661126671652566	-1	2	3	2	3	4	1	6	6	9	0	7	1	1	7	4	1	6	5	9	1	1	2	2	1	1	1	1	1	2
91000	-49.004769346644864	-55.860257297604235	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.837822053385066	0	2	4	1	2	4	1	3	6	9	0	7	1	1	7	4	1	4	5	9	1	1	2	1	1	1	1	1	2	1
91500	-47.488023308994229	-54.343511259953601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785397960821212	0	2	3	2	2	4	1	4	6	9	0	7	1	1	7	4	1	4	5	9	1	1	2	1	1	1	1	1	1	1
92000	-46.874835450026687	-53.730323400986059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.875923814865754	-1	2	3	1	3	3	1	5	5	7	0	7	1	1	7	4	1	6	5	5	1	1	1	1	1	1	1	1	1	2
92500	-53.138116137549645	-59.993604088509016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551468623258090	0	2	3	2	3	4	1	3	5	10	0	7	1	1	7	3	1	4	7	9	1	1	2	1	1	1	1	1	2	3
93000	-38.776857530516089	-45.632345481475461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.819054533912471	0	1	1	1	4	3	3	5	5	9	0	1	1	1	7	4	2	6	5	9	1	1	1	1	1	1	1	1	1	2
93500	-42.213969237364083	-49.069457188323454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.884982653585202	-1	1	2	1	3	4	4	5	6	9	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	2	2
94000	-44.489072095949091	-51.344560046908462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675395290785069	0	2	5	2	3	4	4	5	5	9	0	1	2	1	2	4	5	6	5	9	1	1	3	1	1	1	1	1	1	2
94500	-45.047970655426951	-51.903458606386323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759546792676700	-1	1	3	1	4	4	2	4	5	8	0	1	1	1	7	4	2	4	5	9	1	1	1	1	1	2	1	1	1	1
95000	-41.683068017455433	-48.538555968414805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790956817272054	1	2	3	2	4	3	3	5	5	10	0	1	1	1	7	4	2	6	7	9	1	1	1	1	1	1	1	1	2	2
95500	-35.397213727810815	-42.252701678770187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794618116110059	0	1	4	1	3	3	4	5	5	10	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	2
96000	-38.687181124432840	-45.542669075392212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765732898757610	1	2	4	2	3	3	4	5	6	10	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	2	2
96500	-40.900830583340522	-47.756318534299893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683942802642642	0	1	4	1	3	3	4	6	6	9	0	1	1	1	2	4	5	3	7	9	1	1	2	1	1	2	1	1	1	2
97000	-54.929790401528500	-61.785278352487872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610046952700569	-1	1	3	1	4	4	5	5	6	9	0	1	1	1	3	1	2	4	5	9	1	1	3	2	1	4	2	2	1	2
97500	-36.956333957573470	-43.811821908532842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.875978027857843	1	2	4	2	4	4	5	6	5	10	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	2
98000	-37.525784059778665	-44.381272010738037	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653761155561817	0	2	4	2	3	4	4	6	5	9	0	1	1	1	2	4	5	4	5	9	1	1	2	1	1	1	1	2	1	2
98500	-40.339894978146340	-47.195382929105712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765007712420901	0	2	4	1	4	3	3	5	5	9	0	1	1	1	7	4	2	4	7	9	1	1	2	1	1	1	1	3	1	2
99000	-46.486646169452655	-53.342134120412027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.807511988412720	0	1	4	1	2	3	3	5	6	10	0	1	1	1	2	4	5	4	7	9	1	1	2	1	1	2	1	2	2	2
99500	-39.680071816231035	-46.535559767190406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694222433749779	0	1	2	2	4	4	4	5	5	9	0	1	1	1	2	4	2	6	5	9	1	1	1	1	2	1	2	1	1	2
100000	-38.919825521244277	-45.775313472203649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753479769888551	0	1	4	1	2	3	4	5	4	10	0	1	1	1	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	3
