step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
16000	-624.389131222041101	-621.073181666730534	-3.315949555310516	0.000134026302542	0.000048589803605	0.362539312680949	0.982112834734893	0	5	6	9	11	16	18	18	22	25	14	27	32	26	29	24	26	29	33	37	30	29	38	28	29	34	30	40	38	39	34	34	36	33	40	36	37	41	48	34	41	43	37	39	42	40	42	47	49	49	50	48	48	53	43	49	49	43	45	46	51	53	48	58	50	59	51	55	53	52	59	52	64	64	68	61	74	71	58	76	79	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	24	14	12	18	24	24	10	16	18	13	9	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	44	58	19	36	58	38	44	33	58	38	39	44	50	41	52	58	53	50	59	56	31	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-631.162128477078227	-627.305973416496954	-3.856155060581298	0.000138324812162	0.000037561341594	0.271544497383593	0.986114443681575	4	7	9	14	12	14	18	13	24	26	21	26	37	21	29	27	18	29	25	39	30	31	41	30	30	35	27	35	39	36	39	33	36	38	39	35	40	38	38	39	40	40	36	41	41	48	50	45	47	51	49	50	45	46	41	47	45	46	41	45	42	44	52	60	56	57	52	56	56	56	55	57	60	64	70	60	68	65	64	81	74	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	9	14	12	18	9	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	61	61	28	37	44	44	19	36	44	38	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-625.961281614146060	-625.865668967759120	-0.095612646386907	0.000102312598350	0.000046471052761	0.454206554332520	0.997758420951791	5	8	10	12	13	18	18	21	24	24	23	27	33	20	27	27	32	33	30	38	29	30	37	28	30	33	29	37	37	33	36	36	38	38	40	34	39	36	44	39	45	43	41	40	44	44	42	42	51	52	48	48	47	42	43	53	49	47	42	48	47	51	53	64	53	59	47	51	56	54	59	65	66	68	55	63	72	68	60	78	77	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	24	11	9	9	9	13	9	9	24	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	61	28	37	44	44	19	36	58	48	44	33	44	48	39	44	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-620.005078539355054	-619.065220586645864	-0.939857952709237	0.000109075307926	0.000029089722742	0.266693931885102	0.998688702130739	2	6	11	10	15	12	17	22	23	24	21	22	32	21	28	26	31	27	36	32	30	32	42	29	28	33	28	36	31	34	33	30	37	36	39	38	39	37	42	36	38	38	33	39	43	37	46	40	52	54	43	45	47	53	45	51	43	43	47	47	47	48	51	60	47	53	47	57	58	51	57	56	65	66	61	63	71	68	73	80	76	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	9	9	9	13	9	9	24	14	12	18	24	24	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	58	58	19	36	58	38	44	33	44	48	39	58	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-629.715113953428272	-628.219912052386576	-1.495201901041713	0.000115899527233	0.000043246174702	0.373135039754072	0.998497047105044	-4	1	10	11	13	15	17	15	25	26	18	24	35	20	28	27	21	31	29	38	30	31	40	28	29	33	29	37	35	36	31	32	37	35	38	38	35	39	48	34	43	44	33	39	34	42	44	42	44	45	42	46	46	48	45	48	48	44	43	49	48	52	49	59	53	57	54	53	57	53	53	58	67	64	64	61	76	69	64	75	80	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	24	11	24	9	9	13	9	9	24	14	12	18	24	9	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	48	28	37	44	58	19	36	44	38	44	33	44	48	39	58	50	41	52	58	53	50	59	56	31	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-614.394091748585538	-612.010983962052705	-2.383107786532804	0.000124567879884	0.000043264586683	0.347317355997856	0.970380815424814	4	8	11	10	13	14	20	16	23	23	23	19	37	24	27	27	25	30	34	38	29	27	41	32	29	35	29	37	37	40	34	32	36	33	40	39	38	40	39	37	38	43	35	39	42	43	45	43	49	43	43	48	48	45	43	50	44	47	51	44	45	49	50	59	51	62	51	57	52	55	55	50	67	63	58	65	73	72	67	77	72	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	9	14	12	18	24	9	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	44	44	19	36	58	38	44	33	44	38	39	44	50	41	52	58	53	50	59	56	31	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-632.686356981086760	-630.026672973495351	-2.659684007591413	0.000127740920744	0.000051641869237	0.404270369555975	0.986172620154399	-3	0	8	8	15	14	18	19	19	24	24	24	33	24	29	26	23	29	34	34	27	30	37	24	30	32	29	37	34	35	32	30	31	39	38	32	37	39	45	35	40	39	39	39	41	40	45	44	52	53	47	43	48	42	40	50	48	47	42	51	48	53	55	58	51	57	54	55	55	49	54	52	59	61	64	61	75	71	68	75	65	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	24	11	24	9	9	13	9	24	24	14	12	18	9	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	44	44	19	36	58	48	44	33	44	48	39	58	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-633.394927901494952	-632.718901569862737	-0.676026331632222	0.000107951376134	0.000044617992764	0.413315646003677	0.997144603952949	5	7	12	13	13	13	16	19	21	21	14	24	27	25	28	27	23	30	33	25	31	29	37	28	27	36	31	36	42	37	37	28	37	38	35	36	35	40	42	38	37	43	36	40	39	34	47	44	52	51	40	48	47	52	43	45	46	47	47	53	48	50	53	61	48	59	53	53	59	50	59	63	60	65	63	60	79	68	57	73	71	0	1	1	2	3	1	5	3	6	7	3	6	9	10	9	9	8	9	11	9	24	9	13	9	9	24	14	12	18	24	24	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	44	44	19	36	44	38	44	33	44	48	39	44	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-622.363722848992552	-617.378539890765524	-4.985182958226995	0.000150788649615	0.000056044016302	0.371672645419805	0.969637710108571	3	5	8	12	11	8	15	22	22	24	21	17	30	20	26	26	32	30	29	36	30	26	38	29	27	33	25	36	38	37	34	33	34	35	37	36	37	42	40	36	42	39	37	41	41	40	47	45	49	51	47	49	48	47	42	50	47	46	45	45	47	50	51	57	54	55	50	56	57	53	56	57	66	68	63	65	71	67	69	78	79	0	1	1	2	3	1	5	3	12	7	3	6	9	7	9	9	8	9	11	24	9	9	13	9	9	9	14	12	18	24	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	58	44	19	36	44	38	44	33	44	38	39	58	50	41	52	44	53	50	59	56	31	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-626.228338802584062	-623.769759683720736	-2.458579118863293	0.000125585949497	0.000047802455868	0.380635382058240	0.991700158837068	-6	7	7	10	12	14	16	14	22	24	17	28	35	23	26	26	31	30	27	33	28	29	38	27	31	33	32	38	39	35	34	30	35	36	39	34	37	36	43	26	43	41	42	39	41	44	50	43	53	52	48	47	45	55	42	48	42	44	48	50	46	47	54	56	50	57	52	51	60	53	56	51	67	60	60	61	76	67	64	76	73	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	24	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	61	28	37	58	44	19	36	58	38	44	33	58	48	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-630.774431024683963	-629.669682993495940	-1.104748031187984	0.000112448209276	0.000052782430348	0.469393249463019	0.988386601042409	0	2	11	8	14	13	20	19	21	24	20	26	37	25	25	25	26	29	36	29	27	27	43	30	31	37	32	33	36	36	35	32	35	33	39	34	35	41	39	29	37	41	36	39	45	43	40	43	49	52	45	46	49	57	43	51	49	45	40	49	51	45	44	55	56	58	53	55	62	51	58	62	65	66	63	61	78	69	59	76	72	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	9	9	9	13	9	9	24	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	58	38	44	33	58	48	39	44	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-626.494499518562407	-623.489306664397191	-3.005192854165195	0.000130656829683	0.000043599311646	0.333693322819159	0.990024347327137	2	6	12	11	14	10	20	17	20	23	21	25	27	25	23	25	19	27	29	37	30	31	36	27	31	33	27	36	35	33	35	32	38	34	39	36	41	38	44	32	39	40	38	39	42	37	46	43	48	55	48	49	43	42	43	51	48	46	49	47	47	48	54	60	47	57	50	52	57	56	61	44	66	65	62	66	71	70	62	72	76	0	1	1	2	3	1	5	3	6	7	3	6	9	10	9	9	8	9	11	24	24	24	13	9	9	24	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	44	44	19	36	58	38	44	33	44	38	39	58	50	41	52	58	53	50	59	56	31	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-630.842596229642027	-627.744052352652602	-3.098543876989441	0.000131557579955	0.000043485546066	0.330543827888963	0.952485635849473	-1	7	10	11	13	17	18	17	23	25	22	22	27	21	30	26	27	34	28	39	31	30	40	29	30	33	25	37	40	39	34	35	41	40	36	39	39	40	41	34	42	43	30	42	39	45	43	43	51	53	47	45	44	58	46	52	44	50	52	50	45	48	58	57	55	54	54	50	58	56	59	54	66	62	63	57	74	68	69	74	76	0	1	1	2	3	1	5	3	6	7	3	6	9	7	9	9	8	24	11	24	9	9	13	9	9	24	14	12	18	24	9	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	44	44	19	36	44	38	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-630.625414397359577	-627.804482393921830	-2.820932003437699	0.000128541703729	0.000039817617290	0.309764194303546	0.986693211418434	0	3	9	10	13	12	17	14	22	22	22	26	34	25	31	25	22	32	34	29	31	28	41	24	31	32	30	36	35	34	34	25	37	35	37	32	37	39	43	31	46	39	36	38	44	40	43	45	47	51	49	45	46	43	38	49	46	43	43	50	42	52	54	60	52	61	54	55	58	55	58	62	66	65	64	64	75	72	67	70	75	0	1	1	2	3	1	5	3	6	7	3	6	24	7	24	9	8	24	11	9	9	9	13	9	9	9	14	12	18	24	24	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	44	61	44	33	58	38	39	44	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-634.298702237533348	-631.696175119223653	-2.602527118309691	0.000126118274279	0.000036844888502	0.292145517470029	0.990211361107285	-4	6	6	14	12	15	19	21	22	26	23	27	29	25	27	27	33	31	35	36	26	30	34	26	29	35	30	31	41	38	34	33	37	39	36	36	35	41	45	32	44	42	39	41	38	41	42	43	52	53	51	45	46	52	45	49	43	52	42	50	49	52	51	59	55	52	50	55	58	53	53	60	65	70	62	62	70	71	66	80	78	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	24	24	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	45	31	32	37	38	48	28	37	44	44	19	36	44	38	44	33	44	48	39	44	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-644.358220718670736	-643.244553439138826	-1.113667279531855	0.000112195848450	0.000043723178150	0.389704064399232	0.992923830780120	2	5	6	8	9	13	19	14	25	22	22	22	35	23	30	28	21	33	35	32	32	29	43	28	32	34	30	31	38	39	35	33	36	39	41	33	42	38	46	33	43	42	34	38	42	46	47	46	52	44	48	43	46	41	42	43	48	41	50	47	43	49	54	53	49	59	54	48	53	55	56	59	59	70	62	58	73	65	71	74	74	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	24	11	9	24	9	13	9	24	24	14	6	18	24	9	10	16	18	13	9	22	26	32	24	18	30	27	31	31	32	37	61	48	28	37	44	44	19	36	44	38	44	33	44	38	39	58	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-625.190928003772797	-622.392799322878432	-2.798128680894415	0.000128145638185	0.000038075338991	0.297125516953654	0.975629181642324	3	7	8	12	11	13	16	14	18	20	23	21	34	22	26	25	26	28	33	37	30	30	40	28	25	35	28	38	41	35	32	31	34	37	40	41	40	38	43	41	42	38	38	38	41	39	48	45	48	49	45	46	44	52	49	44	42	43	48	46	45	49	54	58	48	50	51	55	55	54	57	61	66	62	64	63	73	68	64	77	69	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	24	13	9	9	24	14	12	18	24	24	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	48	28	37	58	44	19	36	44	38	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-636.629902580317207	-634.579792943458301	-2.050109636858875	0.000121368459920	0.000044009303954	0.362609066495975	0.992649784053363	2	7	9	10	14	6	18	19	21	22	21	28	36	23	28	26	30	30	31	36	26	33	38	25	28	29	28	31	39	41	33	33	39	38	41	41	37	37	41	39	35	45	37	37	42	40	43	41	50	55	49	45	45	47	45	51	43	46	47	46	47	53	44	59	56	55	50	55	60	56	54	58	65	60	56	63	74	74	66	78	74	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	9	9	24	13	9	9	9	14	12	18	9	24	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	44	44	19	36	44	38	44	33	44	38	39	44	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-624.816180412530002	-622.930257246116639	-1.885923166413376	0.000119885338368	0.000046099455984	0.384529556420805	0.992584491667745	0	6	11	11	14	13	20	18	20	22	18	27	37	23	30	27	28	32	26	35	28	31	41	25	27	33	30	39	38	32	31	32	38	37	42	31	37	40	48	37	37	39	33	40	39	45	44	43	50	47	46	47	42	48	41	51	45	48	47	48	49	52	50	53	46	57	55	48	60	53	54	50	65	62	68	63	74	69	71	81	74	0	1	1	2	3	1	5	3	6	7	3	6	9	7	24	9	8	24	11	24	9	24	13	9	9	24	14	12	18	24	24	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	58	38	44	33	44	48	39	44	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-629.819671262630322	-628.433694518792663	-1.385976743837664	0.000114311678070	0.000036541224817	0.319663095096912	0.996887074175084	2	7	10	11	14	14	20	21	20	25	26	19	32	25	28	25	30	28	33	41	28	32	34	26	25	29	31	33	40	31	37	33	36	35	37	35	39	36	41	39	42	41	38	41	39	42	43	40	48	50	47	47	47	43	42	47	43	45	47	52	45	54	55	60	50	56	53	50	54	51	52	51	65	63	61	67	72	73	68	77	76	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	24	13	9	9	24	14	12	18	9	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	58	44	19	36	44	48	44	33	58	48	39	58	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-620.478916726583407	-619.267425246002404	-1.211491480580990	0.000113338897355	0.000047620149627	0.420157163498765	0.994231574445596	2	8	9	12	14	14	18	18	20	24	22	23	33	25	26	27	24	30	36	34	29	25	39	26	25	33	29	38	34	35	38	34	33	38	35	28	38	40	43	31	37	39	41	41	40	40	44	45	47	54	50	50	48	54	45	51	47	45	46	45	52	49	53	61	49	59	54	56	59	54	58	62	66	63	65	61	74	68	74	79	73	0	1	1	2	3	1	5	3	6	7	3	6	9	7	9	9	8	24	11	24	9	9	13	9	9	24	14	12	18	24	24	10	16	18	13	9	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	58	58	19	36	58	38	44	33	44	48	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-637.782078173802461	-635.153823736740833	-2.628254437061647	0.000126773171730	0.000040955035226	0.323057589137606	0.987731131673101	3	5	8	13	11	11	14	23	20	18	26	18	33	23	30	28	32	29	30	29	27	24	35	30	27	34	29	34	39	34	37	30	36	41	38	38	37	39	38	36	37	38	35	40	41	37	41	45	49	50	48	50	45	47	47	53	43	46	46	53	49	44	54	55	53	61	46	56	52	49	61	49	66	66	60	59	74	67	69	73	79	0	1	1	2	3	1	5	3	6	7	3	6	9	10	9	9	8	9	11	9	9	9	13	9	9	24	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	58	44	19	36	58	38	44	33	44	48	39	58	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
