step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
21500	-431.944040573878567	-438.799528524837967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759040006065063	0	5	7	7	7	6	10	11	9	8	10	11	10	11	14	12	13	12	12	12	13	14	13	15	14	13	15	15	15	15	14	15	15	17	18	16	18	21	21	19	18	18	21	21	22	23	25	20	21	24	23	24	25	24	26	26	25	23	26	27	27	27	25	27	27	28	29	30	31	30	29	32	33	33	34	34	39	42	0	0	6	2	2	2	10	4	5	4	9	10	4	9	11	5	11	12	11	8	14	11	8	17	12	11	15	17	18	26	17	19	0	27	32	31	15	40	36	34	17	36	48	42	38	43	58	41	36	45	43	49	0	43	58	63	0	41	49	58	57	50	0	58	63	63	63	64	65	67	65	0	66	70	73	73	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	1	3	2	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1
22000	-417.905832668281221	-424.761320619240621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711550821643170	0	5	7	8	7	6	10	11	9	10	10	10	13	12	13	12	11	12	12	12	11	12	15	14	14	14	14	16	15	15	15	15	14	16	16	17	16	21	20	18	17	19	22	21	23	23	25	21	22	22	24	24	25	24	25	27	23	25	26	26	26	26	25	27	27	28	29	30	30	29	31	31	32	33	34	33	40	42	0	0	6	2	2	2	4	4	5	4	9	4	16	4	19	8	11	12	11	8	9	17	16	22	12	19	19	24	12	15	17	15	0	15	15	31	27	34	31	41	34	36	48	42	34	43	43	34	42	38	43	49	0	43	48	63	0	43	52	55	57	45	0	47	63	65	63	64	66	66	67	0	66	65	76	73	0	0	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	4	1	2	2	3	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1
22500	-378.252720768807194	-385.108208719766594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777940713716399	-1	5	7	8	7	8	8	10	8	9	10	10	12	9	12	12	13	12	13	13	14	12	15	15	14	13	15	16	15	15	15	16	15	17	17	16	19	21	20	19	19	19	22	21	22	23	24	20	22	23	24	23	24	25	24	27	25	26	25	26	27	27	25	28	28	29	29	30	30	30	30	30	33	32	34	33	40	40	0	0	2	2	2	3	2	7	5	4	14	10	8	9	11	8	22	12	15	13	5	11	16	22	12	15	19	17	18	19	17	27	0	19	27	31	32	40	36	34	34	31	48	42	34	43	46	34	42	38	43	49	0	47	48	63	0	47	52	55	57	50	0	58	63	63	65	64	66	65	65	0	70	69	69	70	0	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	3	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1
23000	-406.107048376051353	-412.962536327010753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744595698131018	0	4	6	8	7	7	10	10	10	9	10	10	12	11	14	12	11	12	13	12	13	13	13	15	15	13	12	15	16	16	14	15	14	16	17	17	17	20	20	19	18	19	21	21	21	22	25	20	23	24	23	24	25	25	25	28	24	26	26	27	27	25	26	28	28	28	30	30	29	31	31	31	34	33	35	34	39	42	0	0	2	2	2	3	10	4	5	4	5	10	8	3	11	8	9	12	11	8	14	17	16	22	7	27	11	22	18	15	17	27	0	19	15	31	32	34	36	34	34	31	48	42	38	43	43	40	44	45	43	49	0	46	46	63	0	46	52	55	57	50	0	47	63	63	63	64	66	65	67	0	69	69	70	70	0	0	1	1	1	3	2	1	1	1	3	1	2	1	1	2	3	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	2	2	1	1
23500	-399.286712479994605	-406.142200430954006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.797880981927591	0	5	6	9	6	8	8	11	10	9	10	10	12	12	13	13	13	12	12	13	13	13	15	15	14	13	14	15	14	14	16	15	15	16	18	17	17	20	20	18	18	20	21	21	22	22	24	20	22	24	24	24	24	26	26	27	23	25	27	27	26	27	26	28	27	29	29	30	31	31	31	31	33	34	34	35	39	41	0	0	2	2	2	3	2	4	5	7	5	10	8	9	19	8	4	12	11	13	14	9	16	22	18	19	15	22	12	17	22	27	0	15	26	31	27	40	36	34	34	36	48	42	38	43	43	34	44	45	48	49	0	47	51	63	0	43	52	58	57	50	0	47	63	63	65	43	66	66	67	0	70	69	66	73	0	0	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	4	1	1	2	2	1	2	1	2	1	3	1	1	1	1	1	1	3	1	1	1
24000	-418.520064203107779	-425.375552154067179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725793327473189	0	5	7	8	7	6	10	10	11	10	10	11	11	10	13	11	12	13	12	12	13	13	14	15	15	12	14	15	14	16	14	15	15	16	17	16	17	20	20	19	18	19	21	21	23	22	24	20	23	21	23	23	24	25	25	28	25	25	25	25	27	26	26	28	28	28	29	29	31	30	32	31	33	33	34	33	40	41	0	0	6	5	2	2	4	4	7	4	5	10	8	5	19	8	11	12	11	4	4	17	16	11	18	11	26	22	12	19	17	19	0	26	32	31	19	41	24	19	34	36	48	42	50	43	43	40	42	40	43	42	0	43	48	63	0	46	49	48	57	50	0	47	63	63	63	47	70	63	67	0	69	69	69	69	0	0	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	3	1	2	1	1	1	2	1	2	1	2	1	2	2	1	3	3	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	2	1	2	2	2	1	2	1	2	2	1	1	1	1	1	1	1
24500	-380.768639684339860	-387.624127635299260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.839282087315240	1	5	6	7	7	7	9	11	11	10	10	11	12	9	14	12	12	12	12	13	13	13	15	16	16	14	13	15	16	15	15	16	15	16	16	17	18	21	20	18	19	20	21	21	22	22	24	20	24	24	23	23	25	25	26	28	26	25	26	27	27	27	26	28	28	29	29	30	31	31	31	31	33	33	35	35	40	41	0	0	2	2	2	3	4	4	14	7	14	10	8	5	19	8	11	12	11	13	14	17	16	28	12	27	19	17	12	19	22	26	0	26	26	31	26	40	36	34	34	24	48	42	41	43	46	41	52	38	46	44	0	43	58	63	0	47	52	55	57	50	0	58	63	63	63	58	66	66	67	0	66	69	73	73	0	0	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1
25000	-409.381176229296102	-416.236664180255502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686852446850691	1	5	6	7	7	7	8	10	9	9	10	9	12	11	13	12	12	13	11	13	13	13	14	14	15	13	13	16	15	15	15	13	15	15	16	16	18	21	19	19	17	18	21	21	23	23	25	20	24	23	24	23	24	25	24	27	23	26	26	27	25	26	25	29	28	28	29	30	31	30	32	31	33	33	35	33	39	41	0	0	2	2	2	3	4	4	5	2	9	7	8	9	19	8	11	12	11	13	9	17	16	17	12	19	19	24	18	27	22	19	0	26	19	31	32	34	36	34	34	36	48	42	40	43	48	41	52	34	46	44	0	46	48	63	0	43	52	55	57	50	0	54	63	63	63	47	65	66	70	0	66	69	69	70	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	1	2	1	1	3	1	3	3	2	2	1	1	1	1	2	1	2	2	1	4	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	1
25500	-410.644748917805316	-417.500236868764716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667887223842066	1	5	6	8	7	8	9	10	9	10	9	10	11	11	14	12	12	12	11	13	13	13	15	16	15	13	15	15	15	15	15	15	13	17	17	16	18	21	20	19	18	19	21	21	22	22	23	20	23	24	23	22	24	25	24	28	24	24	26	26	26	27	24	28	28	28	28	31	29	31	30	32	34	33	34	35	39	40	0	0	2	2	2	3	4	4	5	4	5	4	8	9	19	8	11	12	11	8	9	17	16	22	10	19	19	17	12	26	22	11	0	27	26	31	15	40	36	34	27	36	48	42	38	43	46	32	52	45	43	44	0	43	47	63	0	43	52	46	57	45	0	58	63	63	63	58	65	67	66	0	70	70	70	73	0	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	2	1	2	2	2	1	1	3	1	1	2	1	2	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	3	1	2	1	2	2	2	2	2	1	2	1	1	2	1	1	1	1	1
26000	-402.808120803547695	-409.663608754507095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758279574702006	0	4	7	8	7	6	9	11	10	10	10	9	12	12	13	12	12	13	11	12	14	14	15	14	16	13	15	15	15	15	16	15	14	17	17	17	17	21	19	19	19	19	21	20	23	23	25	20	24	23	23	22	24	24	25	28	24	24	27	24	26	28	26	28	28	28	30	30	30	31	30	31	31	33	34	32	40	41	0	0	6	2	2	2	5	4	5	4	5	4	4	9	19	8	11	12	11	8	5	17	13	17	18	19	26	24	10	15	22	19	0	32	32	31	32	40	36	34	34	31	48	42	38	43	46	41	52	34	48	42	0	43	60	63	0	48	49	48	57	45	0	58	63	63	63	64	66	66	65	0	66	70	73	67	0	0	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	4	1	2	1	2	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	3	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1
26500	-406.461113480379197	-413.316601431338597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696112614039303	0	5	6	7	7	7	8	10	10	9	10	10	11	12	13	11	12	12	12	13	13	13	15	16	15	13	11	15	15	15	14	14	15	16	17	17	18	20	21	19	19	20	22	21	22	23	24	20	24	23	24	23	24	24	25	27	25	26	26	27	27	27	25	28	29	28	28	30	31	30	32	31	33	33	34	35	40	41	0	0	2	2	2	3	4	4	5	7	5	10	8	11	27	8	11	12	27	13	2	11	16	17	18	19	11	22	12	15	22	15	0	32	15	31	27	34	36	34	37	24	48	42	40	43	46	41	52	45	46	42	0	43	46	63	0	43	52	55	57	50	0	47	63	63	63	64	66	66	67	0	70	69	70	70	0	0	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	3	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	4	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	3	2	2	2	2	2	2	2	1	2	1	2	2	1	1
27000	-395.690590405711532	-402.546078356670932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760997186922822	1	5	6	7	7	8	8	11	8	9	10	11	12	11	13	11	12	13	12	13	13	13	14	14	15	14	14	15	15	15	15	14	14	16	18	17	18	20	19	18	18	19	21	21	21	22	24	22	24	24	24	22	24	26	25	27	26	25	26	27	27	27	26	28	28	28	30	30	30	30	31	31	33	32	35	34	38	42	0	0	2	2	2	3	4	4	5	7	9	7	8	9	19	4	11	12	11	13	14	17	13	17	12	19	19	22	12	27	22	19	0	27	32	28	15	40	36	34	34	31	41	42	40	43	43	43	52	45	43	44	0	55	48	63	0	43	52	47	57	50	0	47	63	63	63	64	66	66	67	0	66	69	70	73	0	0	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1
27500	-377.743043223612460	-384.598531174571860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.780479217221002	1	5	6	7	7	8	8	10	10	9	10	10	13	9	13	12	11	12	12	12	13	13	15	15	15	14	15	15	15	16	14	14	15	16	16	17	18	20	20	19	18	20	22	21	22	23	24	23	24	23	24	22	23	24	25	28	25	25	25	27	27	28	27	28	29	28	28	30	30	30	31	31	32	34	32	35	39	42	0	0	2	2	2	3	4	7	14	7	14	10	8	5	19	8	11	12	11	8	14	17	16	17	18	15	15	22	12	26	17	15	0	32	19	31	35	34	36	34	34	36	38	42	38	43	43	43	52	45	43	44	0	43	48	63	0	43	49	55	57	45	0	47	63	63	63	64	66	66	65	0	66	73	70	66	0	0	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	3	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	2	1	1	2	1	1	4	1	1
28000	-388.687388345450984	-395.542876296410384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.802275958600426	-1	4	6	7	6	8	8	9	10	9	11	11	11	12	12	12	12	12	13	13	13	13	14	15	14	13	15	14	16	15	14	15	13	17	17	15	17	19	21	20	19	19	20	20	21	22	24	23	24	22	24	22	24	25	25	28	24	26	26	26	27	27	27	28	29	29	29	31	30	31	32	32	32	33	34	34	39	41	0	0	2	2	2	3	4	4	5	7	9	9	8	9	11	8	9	12	15	13	9	17	13	22	10	15	19	17	18	26	17	15	0	32	27	31	26	34	36	34	34	24	34	42	38	43	46	43	52	45	48	42	0	46	47	63	0	46	49	55	57	45	0	47	63	63	63	64	66	66	67	0	66	69	69	70	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
28500	-420.959782585492405	-427.815270536451806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756401340222858	0	4	6	6	6	7	10	9	9	8	10	9	11	11	13	12	12	13	11	13	14	14	15	13	15	14	14	14	13	14	14	16	14	16	15	17	18	21	20	19	19	21	20	20	23	23	25	22	24	23	22	23	23	26	25	27	25	24	26	26	27	27	25	28	28	28	29	30	31	31	31	31	34	33	35	33	38	41	0	0	2	2	2	3	10	6	5	4	9	10	8	9	19	13	11	12	11	8	14	17	16	17	29	19	19	24	7	19	17	19	0	27	15	31	32	34	36	35	34	44	40	36	34	43	43	43	52	41	43	44	0	46	48	63	0	43	52	48	57	45	0	47	63	63	65	46	66	66	67	0	70	69	70	70	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	3	2	2	2	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	2	1	1	3	1	2	1	1	2	1	3	1	1	1
29000	-379.734875031734532	-386.590362982693932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792374451785139	0	4	6	6	7	7	8	8	10	9	10	10	10	9	13	12	12	13	12	13	13	13	14	15	15	13	14	16	15	16	16	16	14	17	17	17	18	20	21	20	19	21	21	20	22	22	24	22	24	23	24	22	24	25	25	28	24	23	25	26	26	26	27	28	28	29	29	29	31	31	31	30	32	33	33	33	40	40	0	0	2	2	3	3	4	4	14	7	14	10	8	5	19	8	11	12	11	13	14	17	16	17	18	19	15	24	12	27	17	19	0	27	27	31	32	34	36	34	34	44	41	36	40	43	43	43	52	45	46	44	0	58	47	63	0	46	52	55	57	45	0	47	63	63	63	64	66	66	67	0	66	66	69	73	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1
29500	-402.279344107313932	-409.134832058273332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705173392671183	0	5	6	9	7	7	9	10	9	10	10	11	12	11	12	13	12	12	12	13	12	13	11	15	15	13	14	15	15	15	15	16	13	17	17	17	17	20	20	19	19	21	21	20	23	23	24	23	23	22	23	22	24	25	26	27	24	25	25	26	27	26	25	28	28	29	30	30	31	31	30	30	33	33	34	34	39	41	0	0	2	5	2	3	2	5	5	7	2	10	8	9	11	23	11	12	11	13	14	17	8	22	12	19	26	22	12	26	17	27	0	26	26	31	19	34	31	34	34	36	40	36	41	43	43	43	52	40	43	44	0	46	47	63	0	46	52	48	57	38	0	47	63	65	65	58	66	66	65	0	70	69	69	73	0	0	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	2	2	2	2	2	2	2	1	2	1	2	3	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
30000	-448.484864562612643	-455.340352513572043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700429158581270	-1	5	6	7	7	7	8	9	11	9	9	10	13	10	14	13	11	13	11	12	12	13	11	15	15	13	13	15	15	15	14	15	14	16	17	17	19	20	19	17	18	20	20	18	23	23	23	23	24	22	23	22	24	25	26	26	25	25	27	26	27	27	25	28	29	27	29	31	30	31	32	31	34	32	34	34	40	41	0	0	2	2	2	3	4	4	5	4	5	10	23	5	19	23	14	12	11	8	14	17	8	22	9	19	19	22	18	26	17	19	0	27	32	31	32	32	36	26	40	44	40	36	34	43	43	43	52	41	43	44	0	47	48	63	0	47	52	47	57	50	0	47	63	63	63	58	66	66	65	0	69	69	70	69	0	0	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	2	2	2	1	2	1	1	2	1	3	2	2	2	1	3	2	1	1	1	2	1	1	2	1	2	2	3	1	3	3	1	3	3	2	2	2	1	2	1	2	2	1	1
30500	-392.989705171262017	-399.845193122221417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738517171562502	1	5	6	7	7	7	10	11	9	9	11	11	13	11	14	13	11	13	10	12	13	13	15	15	15	13	14	16	15	15	15	14	14	15	17	16	17	19	19	19	19	21	21	19	22	23	24	22	24	24	24	22	21	25	25	28	25	25	26	26	27	27	26	28	28	28	30	30	31	30	32	31	33	34	33	34	39	41	0	0	2	2	2	3	10	4	5	4	19	10	20	3	19	8	19	12	9	8	9	17	16	22	18	19	19	17	12	26	22	19	0	15	15	31	32	34	36	27	34	44	41	17	40	43	43	43	52	40	46	44	0	46	48	63	0	43	52	55	57	45	0	58	63	63	63	64	70	66	67	0	70	69	69	73	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	2	2	1	2	2	1	1	3	1	1	2	1	1	2	1	1	1	1	2	1	1	3	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1
31000	-394.356147728676717	-401.211635679636117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750734531991577	0	5	6	7	7	7	8	9	11	9	10	10	13	8	13	13	12	12	12	11	13	13	15	15	14	11	14	15	16	15	14	14	14	16	18	17	17	20	20	19	18	21	21	20	21	23	24	22	24	22	23	22	25	25	25	28	24	23	26	27	27	25	26	29	28	28	28	30	30	30	31	31	33	34	35	34	36	41	0	0	2	2	2	3	4	4	14	7	14	10	8	5	26	8	11	12	26	8	14	17	16	17	18	11	26	17	18	15	17	17	0	32	26	31	15	41	31	34	34	44	40	36	40	43	43	43	52	45	43	42	0	47	58	63	0	43	49	55	57	45	0	58	63	63	63	64	66	66	67	0	70	73	73	66	0	0	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	3	2	2	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1
31500	-400.216614995940802	-407.072102946900202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739386021656708	0	4	5	8	7	8	6	10	10	8	10	10	12	11	14	12	13	12	12	11	12	12	14	16	16	13	15	16	15	15	14	16	14	16	17	16	19	20	19	19	18	20	19	19	22	22	24	21	23	23	23	22	25	25	25	28	25	24	24	27	27	27	26	28	28	28	29	29	30	30	31	31	33	34	33	35	39	41	0	0	2	3	3	3	2	10	6	7	5	10	8	9	19	8	22	12	11	8	9	11	8	22	18	19	26	17	18	26	17	15	0	15	30	31	19	34	31	34	34	44	41	31	38	43	43	43	52	45	46	44	0	51	48	63	0	46	52	55	57	50	0	55	63	63	63	47	65	66	67	0	70	69	69	70	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	2	2	2	3	1	1
32000	-408.751442918445377	-415.606930869404778	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739610202689570	1	5	6	7	7	7	8	9	9	10	10	10	12	11	11	11	12	12	13	13	11	13	14	14	15	14	14	16	15	16	14	15	12	15	18	16	18	20	21	19	19	20	21	21	21	22	24	23	24	23	24	22	25	25	25	27	24	25	26	26	27	25	26	26	29	28	30	29	30	31	32	31	32	33	34	34	40	41	0	0	2	2	2	3	4	4	5	4	5	7	8	9	11	8	11	10	11	8	9	11	16	22	10	15	15	22	18	27	17	15	0	19	27	31	26	34	36	34	34	36	41	42	40	43	43	43	52	45	43	42	0	46	47	63	0	43	49	55	57	50	0	47	63	63	63	58	66	66	65	0	66	70	69	66	0	0	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	3	1	2	2	1	3	2	2	1	2	1	1	2	1	1	2	2	2	2	3	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	3	2	1	2	1	1	2	1	2	2	1	1
32500	-396.572458184436016	-403.427946135395416	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634830195663267	1	5	7	8	8	7	10	10	10	9	10	10	11	12	13	13	12	12	11	13	13	13	15	16	15	14	14	16	16	14	15	16	14	16	16	17	18	20	20	19	18	20	21	21	22	22	24	23	24	23	23	23	23	25	24	28	24	25	26	26	27	26	27	27	28	29	29	27	30	31	31	32	33	31	34	35	40	41	0	0	2	2	2	2	10	4	5	4	5	10	8	9	19	8	11	12	11	13	11	17	8	22	12	19	19	22	12	15	22	27	0	11	26	31	26	34	31	41	34	31	34	42	40	43	46	46	52	45	46	44	0	51	48	63	0	46	52	55	57	50	0	58	63	63	65	58	66	66	67	0	67	69	73	73	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	2	1	1	3	1	2	2	1	3	1	1	3	2	2	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
