step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
23000	-682.528929052403100	-689.384417003362501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.424825334343443	-1	1	3	4	4	6	7	7	7	8	7	5	7	9	7	8	8	9	9	6	9	10	9	10	11	9	10	8	11	11	13	13	11	11	11	10	13	14	13	11	15	14	12	12	11	12	12	12	13	12	13	13	14	13	13	11	14	13	13	14	13	14	14	14	14	14	14	14	14	15	15	14	16	15	15	15	15	15	16	16	15	15	17	15	16	16	16	17	20	18	18	18	18	19	20	19	19	16	18	19	20	20	19	19	20	22	24	20	25	24	24	26	26	0	1	2	2	3	4	5	4	4	9	3	3	20	7	5	15	15	7	10	2	4	28	10	13	7	8	13	8	17	8	15	45	18	18	26	8	50	29	25	12	65	56	18	34	26	26	36	0	40	25	50	33	18	22	56	11	54	43	43	35	30	9	27	37	40	7	37	52	55	39	32	61	61	40	21	37	68	38	24	62	54	56	72	23	25	56	84	51	31	67	88	81	87	64	67	99	91	76	98	99	84	88	98	98	90	82	32	25	89	71	0	107	111	1	2	2	1	1	1	2	2	2	1	3	2	1	1	2	1	1	2	1	3	3	2	1	1	3	2	2	1	3	3	3	2	2	2	2	3	1	2	2	4	1	3	2	1	2	2	1	1	1	1	1	2	3	2	2	2	1	1	1	2	1	3	4	1	2	5	1	1	1	2	1	1	2	3	3	2	1	1	3	2	2	4	2	3	4	4	1	3	3	2	1	3	2	2	4	1	1	1	2	1	4	3	2	2	1	5	8	5	4	7	1	2	2
23500	-643.407837395148590	-650.263325346107990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445325375678977	0	2	3	4	4	7	6	7	6	8	8	7	8	9	8	8	8	9	9	9	9	10	7	10	11	9	10	11	11	11	13	13	11	11	11	11	14	14	13	12	15	14	12	12	9	10	10	11	15	12	13	12	12	11	13	11	13	13	13	14	13	14	14	13	14	15	14	14	15	14	14	15	16	16	15	15	15	16	16	13	16	16	17	17	17	17	17	17	20	16	18	19	18	18	20	18	19	18	19	18	20	19	20	19	19	21	22	23	25	23	25	26	27	0	1	2	2	3	7	5	4	4	23	23	9	4	8	7	23	8	11	9	8	8	21	3	8	18	9	21	22	11	27	54	7	18	18	45	26	51	29	29	13	31	32	33	11	9	21	20	0	31	16	50	33	11	10	54	23	44	11	44	36	45	36	15	50	54	42	50	53	65	17	40	61	28	40	62	67	33	38	36	30	41	71	79	76	78	41	38	37	65	76	84	86	87	76	99	90	91	84	88	88	84	91	98	98	91	42	40	54	106	63	0	110	111	1	1	1	2	1	1	1	2	2	1	1	1	4	2	2	1	1	1	3	2	2	1	4	3	2	3	1	1	2	1	2	2	2	2	2	2	1	3	2	3	2	1	1	4	3	1	1	1	2	3	1	1	3	3	1	3	1	2	1	3	2	3	5	1	2	1	1	1	1	2	2	2	2	3	1	1	4	1	3	2	1	2	1	2	1	2	1	3	4	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	3	9	9	4	6	1	2	2
24000	-624.440770184056760	-631.296258135016160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469780318063965	-1	2	3	4	4	7	6	7	8	5	8	6	8	9	8	7	8	9	9	9	9	10	9	10	11	9	10	11	11	11	12	13	11	10	11	10	14	12	13	12	15	13	11	12	12	12	12	12	14	15	13	12	14	13	13	13	14	13	11	14	14	14	14	14	14	15	14	13	15	14	15	15	16	16	15	15	15	14	14	16	16	16	17	16	17	14	17	17	20	18	17	18	18	20	17	19	18	18	19	19	20	20	20	20	20	20	24	23	27	24	25	24	27	0	1	2	3	3	10	3	4	8	5	7	10	8	9	5	5	10	17	12	6	13	13	6	15	18	8	21	22	17	21	14	11	18	11	26	13	51	18	29	10	56	40	15	18	26	26	20	0	31	16	16	34	38	19	31	15	7	43	34	26	13	24	54	51	55	49	51	38	55	29	23	61	42	62	62	67	68	68	28	31	65	40	72	51	78	55	42	51	40	84	37	65	87	100	67	91	51	67	97	98	90	88	97	98	100	31	97	89	108	42	0	108	111	1	3	1	1	1	2	3	2	1	1	2	1	1	1	3	2	1	1	2	2	1	1	1	2	2	1	1	1	3	1	3	3	2	2	2	2	1	2	2	2	2	1	2	3	2	2	2	1	2	5	3	1	1	4	1	5	4	2	1	3	5	2	1	1	1	1	1	1	2	2	6	1	2	1	1	1	2	1	2	2	2	2	2	2	3	1	3	4	4	2	3	2	1	1	3	2	5	1	1	1	2	3	2	2	1	5	3	2	4	9	1	1	2
24500	-607.408486247176711	-614.263974198136111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536699955109439	0	1	3	4	4	7	7	7	6	7	7	7	7	9	8	7	8	9	9	9	9	10	8	9	11	10	10	10	11	11	13	12	10	10	11	11	14	13	13	12	15	14	11	12	12	12	12	12	14	15	11	12	14	10	13	13	14	12	13	14	14	14	14	14	13	15	12	13	15	15	15	15	15	15	15	14	15	16	16	16	15	16	17	17	17	17	19	18	20	17	19	19	18	20	18	19	19	19	18	19	20	20	20	20	20	21	22	23	27	24	25	24	27	0	1	2	3	3	9	5	9	4	5	5	9	9	8	11	9	7	11	7	4	13	20	7	13	33	13	13	8	17	27	10	54	18	18	26	20	51	25	29	10	65	23	11	25	28	8	20	0	56	51	18	25	38	23	15	7	31	43	44	45	8	30	18	16	32	63	51	18	55	39	32	61	62	31	61	67	68	53	21	62	31	64	61	37	53	55	82	37	41	61	90	86	82	98	84	84	90	84	84	90	88	98	98	96	98	82	82	71	112	82	0	89	111	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	4	2	1	1	2	1	2	2	3	2	1	4	2	1	1	1	2	2	2	2	3	2	2	3	1	1	2	1	1	1	2	2	1	1	2	4	3	1	1	1	2	6	2	4	4	1	1	1	2	2	2	2	1	1	1	1	2	2	2	5	2	2	2	2	2	1	3	2	2	2	3	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	4	5	4	3	7	1	2	2
25000	-680.282305078339959	-687.137793029299360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458335082146758	0	1	2	3	4	7	7	7	8	8	8	6	7	9	8	8	8	9	9	9	9	9	9	9	11	10	10	11	11	11	11	11	10	10	11	11	14	14	13	12	15	14	11	12	12	12	12	11	15	14	12	13	12	13	12	13	14	13	13	14	13	13	14	13	14	13	13	14	12	15	15	15	15	14	13	15	15	16	16	16	16	16	17	17	17	17	19	18	20	17	19	19	16	19	17	19	18	19	19	19	20	20	18	20	18	21	23	23	27	22	25	25	27	0	1	2	3	3	5	3	4	4	5	7	3	4	9	3	7	7	15	7	4	4	13	10	15	11	9	13	22	33	15	20	23	7	15	26	22	51	33	25	10	42	54	15	34	28	26	35	0	63	51	25	25	33	40	8	32	56	43	34	35	22	30	20	51	32	32	7	33	32	39	25	27	61	30	9	38	53	56	21	20	40	11	61	51	78	42	63	90	80	76	97	42	75	82	51	88	95	88	76	97	94	91	84	98	84	81	20	89	108	71	0	108	111	1	1	1	1	1	3	2	3	2	2	1	2	2	1	4	1	1	1	1	4	3	2	1	1	3	2	3	2	1	1	2	2	2	2	1	1	2	4	1	3	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	2	1	1	3	2	4	2	3	1	2	2	3	3	1	2	4	2	2	2	4	1	1	2	4	5	4	6	2	4	1	2	4	1	2	2	1	4	3	3	5	1	1	1	4	1	1	1	1	1	1	2	9	3	2	6	1	2	2
25500	-617.820295436922379	-624.675783387881779	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491080588648549	0	2	3	4	4	7	6	6	7	6	8	7	8	9	8	7	8	9	8	8	8	9	9	10	11	9	10	11	10	11	13	12	11	11	10	11	14	14	12	11	15	12	12	12	12	12	12	12	15	15	11	13	13	13	13	13	14	12	13	14	14	13	14	13	14	15	14	13	15	15	15	14	16	16	15	15	15	16	16	13	16	16	17	17	16	14	19	18	20	18	19	19	16	20	17	19	18	19	19	19	20	20	20	20	19	20	24	23	27	23	25	24	27	0	1	2	3	3	7	5	4	4	5	7	10	9	4	5	10	7	11	12	9	8	13	11	13	18	20	21	22	17	21	32	25	10	15	26	13	64	18	29	5	7	11	34	34	24	35	35	0	56	37	16	18	40	24	42	10	54	34	34	26	28	22	56	51	3	54	51	25	56	39	42	27	24	27	80	37	68	25	60	21	40	41	72	76	53	55	56	84	41	37	50	81	41	100	67	50	37	97	90	88	91	84	91	98	97	81	71	106	108	106	0	89	111	1	1	1	1	1	1	1	1	1	2	2	1	1	4	2	1	2	1	1	1	2	1	1	2	2	1	2	2	2	2	1	1	2	1	1	3	1	2	1	5	5	3	1	1	1	2	2	1	1	1	3	2	1	3	1	4	1	1	2	4	2	4	1	2	4	2	3	1	1	2	3	1	4	4	1	1	2	4	1	4	4	1	2	2	2	1	3	1	4	3	4	2	1	1	2	3	2	1	1	1	1	2	1	1	1	2	6	3	3	2	1	3	2
26000	-623.113376635330837	-629.968864586290238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540494710342077	0	1	3	3	4	7	7	7	8	6	8	5	8	9	7	8	8	9	9	8	8	10	8	10	11	10	10	11	11	11	12	13	10	11	11	11	14	14	13	12	15	12	12	12	11	12	12	12	13	15	10	13	12	12	13	13	14	13	13	14	13	14	13	12	13	12	13	13	15	15	15	15	16	16	15	15	15	15	16	16	14	16	16	16	17	17	19	15	20	17	18	16	18	20	20	19	18	19	19	18	20	20	20	20	20	20	23	22	27	24	25	26	27	0	1	2	2	3	10	10	4	4	5	8	3	8	13	5	15	7	9	23	15	15	8	10	8	18	20	21	22	17	21	5	23	17	18	20	24	49	25	29	7	65	35	33	34	24	45	24	0	15	67	16	31	18	23	40	42	66	43	44	46	28	21	42	51	42	23	40	53	31	39	49	31	72	54	62	67	68	38	42	13	54	71	72	67	78	92	82	67	57	84	84	81	66	100	96	100	37	76	97	84	90	90	97	37	100	41	89	87	110	89	0	110	111	1	1	2	2	1	1	1	4	4	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	6	4	1	1	3	1	1	2	1	4	2	1	2	1	1	1	2	1	4	2	2	1	3	2	1	1	2	1	1	2	1	2	1	2	1	3	1	1	2	2	2	3	1	4	1	2	1	1	4	5	1	1	1	3	2	1	1	2	2	1	2	2	3	1	1	1	3	2	1	2	1	2	2	3	2	5	3	2	1	3	1	2	2
26500	-577.601798039813730	-584.457285990773130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545715904734156	0	2	3	4	4	7	7	7	6	8	8	7	8	9	7	8	8	9	9	9	9	10	9	7	11	10	10	11	11	11	12	13	10	10	10	11	14	11	12	12	15	13	12	12	12	12	12	11	12	15	13	13	14	13	13	13	14	13	13	14	14	13	13	14	14	14	13	14	15	15	15	15	16	16	15	15	15	16	14	16	15	16	17	16	16	17	19	18	20	16	19	19	18	20	19	18	18	18	19	18	18	20	20	20	20	22	24	23	26	24	25	26	27	0	1	2	3	2	9	3	4	3	15	5	9	9	8	3	15	9	15	12	24	13	21	11	5	9	14	21	22	17	27	9	40	18	7	9	22	51	11	29	19	40	40	33	34	26	26	26	0	7	37	25	33	25	40	38	40	32	25	44	46	62	13	35	51	32	49	25	25	55	39	32	79	61	13	62	67	68	31	62	21	65	71	72	51	53	65	71	90	82	64	97	86	41	95	88	90	84	84	100	67	84	95	88	98	88	71	40	82	108	82	0	107	111	1	1	1	1	2	1	3	3	3	1	2	1	1	2	2	1	2	1	2	1	1	1	1	2	3	1	1	1	3	1	5	1	1	1	2	1	1	2	1	1	3	1	2	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	4	3	1	1	2	2	3	2	2	1	1	1	6	2	2	1	2	1	3	1	1	2	2	2	1	4	2	2	2	1	2	1	1	1	2	1	1	1	3	1	1	2	2	2	4	9	2	2	5	1	2	2
27000	-650.223172881198252	-657.078660832157652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462030167800243	0	2	3	4	4	7	7	7	8	8	7	7	8	9	6	8	7	9	9	9	8	10	7	10	11	9	10	11	11	10	11	12	11	11	11	11	14	13	12	12	15	14	11	12	12	12	12	12	15	15	13	13	13	13	13	13	13	13	13	12	13	14	11	14	13	15	14	12	15	15	15	14	15	16	13	15	14	16	16	14	16	16	17	17	17	17	19	17	20	17	17	19	18	18	20	18	19	18	18	18	20	19	19	20	20	22	24	23	26	24	25	26	27	0	1	1	2	3	4	5	4	15	23	15	15	8	3	2	15	15	11	12	8	4	15	5	13	10	13	13	27	17	20	10	14	18	18	26	13	51	18	29	19	25	54	18	34	26	26	26	0	19	51	29	31	10	32	23	40	25	25	44	35	22	36	15	51	32	7	25	43	55	39	15	22	61	62	30	51	68	43	30	45	71	42	72	51	53	81	32	76	7	76	67	86	82	51	90	84	91	90	91	88	94	90	84	98	100	55	54	55	108	42	0	106	111	1	2	3	2	1	2	1	1	2	1	1	1	1	4	2	2	1	1	2	2	3	2	2	2	3	1	2	1	3	1	1	2	1	1	1	3	1	3	1	2	2	1	2	1	2	2	2	1	2	2	2	2	4	1	4	1	2	1	1	1	2	2	2	1	1	4	2	1	2	2	6	2	2	2	2	1	2	5	4	2	1	2	2	3	4	1	3	2	8	2	3	2	1	2	3	1	1	1	1	1	2	2	1	2	2	7	8	6	2	8	1	3	2
27500	-609.874489228774451	-616.729977179733851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573017983672364	0	2	3	4	4	7	7	6	6	8	8	7	8	9	8	8	8	9	9	8	8	10	7	10	11	10	9	9	11	11	13	12	10	11	11	11	14	12	13	12	15	14	12	12	12	12	11	10	15	15	12	13	14	13	13	13	14	11	13	11	13	14	14	13	13	12	14	13	15	15	13	14	16	16	14	15	15	15	16	14	15	16	17	17	16	17	17	18	20	18	17	19	17	18	20	19	19	18	19	16	19	20	19	20	20	22	23	22	25	23	25	26	27	0	1	2	3	3	3	5	3	4	5	7	3	9	9	9	23	7	23	12	6	8	28	3	13	7	8	21	13	17	27	32	10	23	33	20	22	51	33	29	10	55	56	25	34	35	26	20	0	75	64	25	7	38	19	32	40	71	18	44	15	24	21	32	51	32	60	64	25	71	39	10	22	28	61	27	67	68	68	61	24	65	42	62	37	53	41	82	76	41	76	67	86	54	67	88	90	84	84	91	50	94	88	94	98	90	82	87	87	108	82	0	106	111	1	2	1	1	1	2	2	3	2	2	1	3	1	1	1	1	1	2	2	1	1	1	4	2	2	2	1	1	3	2	1	2	2	1	2	1	2	1	2	3	1	1	1	1	1	2	2	1	1	2	1	3	2	3	1	1	1	2	1	3	2	4	2	1	1	1	1	1	2	2	4	2	5	2	5	1	2	2	3	3	2	1	2	2	2	2	1	2	4	2	2	2	2	3	2	1	1	1	2	1	1	2	1	2	1	3	5	2	2	3	1	4	2
28000	-589.898276787430405	-596.753764738389805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553535099476958	0	2	3	4	4	7	7	7	6	7	8	7	8	9	7	8	8	9	9	9	9	8	9	10	11	10	8	11	9	11	13	12	11	11	11	11	14	13	13	11	15	12	10	12	12	12	12	12	14	15	12	13	14	12	12	13	14	13	13	13	14	11	12	14	13	15	13	14	14	15	15	15	15	15	14	15	15	16	16	15	15	16	17	17	17	17	19	18	20	18	18	19	18	20	20	18	19	19	19	18	20	20	20	20	19	22	23	22	26	23	25	26	27	0	1	2	3	3	9	5	9	4	5	7	9	8	13	9	5	10	16	7	13	9	8	15	21	18	13	9	22	10	13	11	40	18	11	20	13	67	25	29	23	32	10	18	34	28	35	26	0	31	51	11	18	25	40	40	32	42	25	44	20	30	21	19	51	40	49	51	38	31	39	63	61	61	60	27	67	68	53	61	36	65	41	72	67	78	41	71	51	31	76	84	81	82	91	51	76	91	50	88	76	91	90	88	96	96	82	63	87	89	89	0	108	111	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	3	1	3	3	1	1	3	2	2	1	2	2	1	2	3	1	1	1	1	2	1	1	2	1	3	3	1	1	1	2	1	1	4	3	1	3	2	2	1	1	1	1	2	3	1	1	2	5	2	1	2	2	2	2	1	2	2	1	2	4	3	4	3	1	3	1	1	5	2	1	2	1	2	2	2	2	2	1	4	9	2	5	1	1	3	2
28500	-660.759362778113086	-667.614850729072487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488785867320423	-1	2	3	4	4	7	6	5	7	7	8	7	8	8	8	8	7	9	8	9	8	9	9	10	11	9	10	11	11	11	12	12	11	11	11	11	13	14	13	12	15	12	10	12	12	12	12	12	15	15	11	13	13	13	12	12	14	13	13	14	14	14	13	13	13	14	13	14	15	15	13	15	14	16	15	15	15	15	16	13	16	16	17	17	17	17	18	17	20	18	16	16	18	20	20	19	18	18	19	18	19	20	18	20	20	22	22	21	27	23	25	26	27	0	1	2	3	3	3	4	4	4	3	17	5	7	3	6	7	7	7	6	9	8	8	15	8	18	9	21	13	17	22	14	33	17	18	26	27	51	23	29	7	65	23	15	25	26	26	22	0	10	37	16	25	25	40	10	16	42	18	44	45	28	27	23	51	40	42	40	53	32	29	40	61	28	35	62	67	68	53	73	42	65	71	72	67	78	92	54	49	38	71	50	41	49	98	98	90	50	50	84	84	90	88	84	98	91	49	56	89	110	81	0	110	111	1	1	1	1	1	2	2	1	2	3	1	3	1	4	1	2	1	2	1	1	1	3	1	4	2	1	2	2	3	2	2	1	2	2	2	1	2	5	2	4	2	3	2	1	2	2	2	1	5	2	2	1	2	1	3	3	2	2	1	2	2	2	3	2	1	2	1	1	3	2	1	1	3	2	1	2	1	2	2	1	3	2	2	4	2	1	4	2	5	4	1	1	2	1	2	1	3	3	2	1	1	1	1	1	3	4	7	1	4	4	1	2	2
29000	-656.365949811505971	-663.221437762465371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467626046486491	0	2	3	4	4	7	7	7	6	8	8	6	8	8	7	8	8	9	8	9	9	10	7	10	11	10	10	11	11	11	13	10	11	11	11	11	12	13	13	11	13	14	12	12	12	11	11	11	15	15	11	13	14	13	12	12	14	12	13	14	13	13	14	14	14	15	14	14	15	15	15	15	16	16	15	15	15	16	16	16	16	16	17	17	16	17	16	18	20	18	16	18	18	20	19	18	18	18	19	19	19	20	20	20	20	22	24	21	27	24	24	25	26	0	1	2	3	3	12	5	1	4	15	15	5	5	5	5	23	8	19	5	19	13	13	3	23	18	23	13	22	17	21	11	10	32	23	10	8	51	18	29	7	55	56	33	34	35	20	26	0	15	51	32	25	18	40	32	26	56	25	34	35	20	14	23	37	41	23	31	34	23	29	32	28	61	62	30	67	68	77	60	75	41	41	72	76	7	42	71	64	82	76	76	81	71	97	37	84	91	76	97	90	97	95	90	98	88	40	82	89	107	49	0	108	111	1	2	1	1	1	1	2	4	2	1	1	2	2	2	2	1	1	1	3	1	1	1	3	1	2	3	2	1	3	2	5	2	1	2	2	1	1	2	2	3	1	2	1	1	1	2	1	1	6	2	1	2	5	2	2	1	2	1	2	2	2	3	3	1	1	5	1	2	7	3	2	3	1	2	1	1	1	1	1	1	2	2	2	2	6	2	1	3	1	2	1	2	2	2	3	1	2	2	1	1	1	1	2	2	2	6	4	1	3	9	1	1	2
29500	-657.026041591748481	-663.881529542707881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540076953212537	0	2	3	4	4	7	6	7	8	6	7	7	8	9	8	8	8	9	8	9	9	10	8	10	9	10	8	11	9	11	13	12	10	11	11	11	12	14	13	12	15	14	12	12	12	12	12	12	14	14	12	11	12	13	13	13	14	13	13	14	14	14	14	14	14	15	14	14	14	12	15	13	16	13	15	15	15	16	16	16	16	16	15	17	15	16	16	18	19	18	16	18	18	20	20	19	19	18	19	18	19	19	19	20	19	20	24	23	27	24	24	26	27	0	1	2	3	3	10	5	10	11	5	10	10	8	16	5	10	5	15	10	15	27	13	5	13	15	7	8	14	17	24	32	7	18	25	26	22	10	16	70	23	38	40	34	34	35	26	20	0	31	37	7	18	25	32	32	40	54	43	18	20	74	28	5	32	40	49	37	53	40	29	37	9	61	8	74	37	68	34	60	62	63	71	22	67	53	55	40	67	41	67	76	81	71	100	98	90	67	91	90	91	90	84	84	98	100	82	32	89	108	40	0	89	111	1	2	1	1	1	1	2	1	1	2	1	1	1	1	4	2	3	1	1	1	1	2	2	2	1	2	1	1	1	1	1	4	1	2	1	1	3	4	1	1	1	1	1	1	1	2	3	1	1	2	5	1	1	1	1	1	1	1	3	3	1	3	7	1	1	1	1	2	1	2	1	2	2	4	2	3	1	5	2	1	2	1	3	2	3	3	4	2	4	2	1	1	2	1	2	1	3	2	1	2	1	2	1	2	1	3	9	1	3	8	1	4	2
30000	-643.997696231461532	-650.853184182420932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444904902659739	0	1	3	4	4	7	7	7	5	7	8	7	8	9	6	8	8	9	8	9	9	9	9	10	11	8	10	11	11	11	13	13	11	10	8	11	13	12	13	11	15	13	11	12	12	12	12	12	15	14	13	12	14	13	12	13	14	13	13	13	14	13	14	14	14	14	14	14	13	12	15	13	16	16	15	15	15	16	15	16	16	14	17	17	17	17	19	18	19	18	19	19	17	19	20	19	19	19	19	19	20	20	20	20	20	22	23	23	26	24	25	25	27	0	1	2	3	3	15	3	4	4	5	10	9	9	10	3	10	10	10	12	26	35	13	26	13	7	9	21	13	17	27	9	15	11	11	9	22	33	11	70	14	65	23	18	34	24	26	20	0	12	37	25	25	32	46	24	12	42	40	44	20	46	27	25	37	54	7	37	31	55	29	56	28	22	30	30	67	68	40	22	61	54	23	73	50	53	49	40	67	23	67	88	65	40	84	96	84	88	37	84	90	90	88	98	91	100	65	42	71	106	49	0	89	111	1	1	2	1	1	1	2	3	1	2	1	2	3	2	3	1	1	2	1	1	1	1	1	2	2	3	1	3	3	1	7	3	2	2	3	2	1	1	1	2	1	3	2	2	2	3	2	1	4	1	2	1	1	1	1	3	1	2	1	3	2	2	2	1	1	3	1	1	1	1	2	2	5	4	3	1	1	3	3	2	3	2	1	3	3	2	4	4	6	2	1	5	5	2	1	2	1	4	1	1	2	2	1	1	1	3	6	4	4	7	1	4	2
30500	-615.926854596703151	-622.782342547662552	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526691862624548	-1	2	3	4	4	6	7	7	6	7	8	7	8	9	6	8	8	9	9	9	9	10	9	10	11	10	10	11	11	11	13	12	11	11	11	11	14	13	13	12	15	14	11	11	11	12	12	12	15	15	13	13	14	12	13	13	14	13	13	14	14	13	13	11	14	15	14	14	15	12	15	13	16	16	14	15	15	16	15	13	16	16	17	17	17	17	19	18	20	18	19	19	18	20	20	19	18	19	19	18	18	19	19	20	20	22	23	23	24	22	25	26	27	0	1	2	3	3	4	4	4	3	2	9	3	8	8	5	10	7	11	12	7	4	13	15	13	18	20	8	27	17	22	54	6	15	18	26	22	51	43	70	28	63	22	11	18	26	35	21	0	31	51	33	17	38	29	54	40	32	43	33	46	24	28	23	16	7	19	64	38	32	29	23	22	79	79	80	51	68	53	61	30	49	12	72	76	66	41	40	51	54	50	97	81	65	102	76	90	84	90	100	76	76	76	100	98	96	82	110	106	106	81	0	110	111	1	2	1	1	1	2	3	2	3	3	2	4	1	1	2	1	1	1	2	2	4	2	2	2	2	1	2	1	3	1	1	3	2	2	1	1	1	1	1	1	2	3	3	2	1	1	2	1	2	2	1	2	1	1	1	1	2	2	2	1	2	2	4	2	5	4	2	1	3	1	4	1	1	1	1	2	1	2	1	2	1	6	3	2	2	2	6	2	6	3	1	1	2	1	3	1	1	1	1	3	3	2	1	1	1	2	1	1	1	3	1	4	2
