step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19
76000	-107.263827542160044	-116.314670922611384	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983178525102373	1	8	5	16	11	20	22	18	26	27	23	27	32	42	57	74	82	89	92	0	3	1	3	3	5	6	1	6	8	8	6	7	6	14	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-92.254393488839341	-101.305236869290681	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.930301359594654	0	8	3	20	14	15	23	23	29	47	34	25	29	41	57	70	83	87	93	0	1	1	5	3	2	4	4	8	11	8	4	8	11	10	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-91.702311551626352	-100.753154932077692	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986369886328215	-3	4	4	20	9	16	25	24	31	47	36	24	30	39	59	79	88	87	94	0	1	1	6	2	5	4	4	7	9	13	6	7	11	10	15	16	16	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-101.405684792022754	-110.456528172474094	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.942179108575177	-8	7	2	21	13	16	23	26	30	46	28	33	32	39	55	81	86	85	98	0	3	1	5	3	2	5	7	8	13	8	9	11	9	12	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-98.395224173211218	-107.446067553662559	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978561208380217	-1	4	6	26	12	15	22	27	30	51	33	33	36	45	55	83	86	91	93	0	1	1	5	1	3	5	5	8	14	7	7	8	11	10	10	16	17	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-108.242165336570849	-117.293008717022190	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.940485925693512	2	8	7	23	17	16	10	25	21	52	31	23	30	40	54	77	87	93	96	0	1	1	5	6	3	3	5	1	14	4	7	12	13	14	15	16	17	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-99.643731906999705	-108.694575287451045	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984043106718245	-1	9	4	20	17	19	15	21	25	51	31	33	34	42	53	76	86	85	93	0	1	1	5	2	3	3	7	5	13	5	9	11	13	14	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-103.060091814165162	-112.110935194616502	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.950640922162276	-8	6	7	23	13	12	18	22	19	45	25	24	35	42	56	81	88	89	94	0	1	1	5	3	2	6	5	5	12	5	6	12	13	10	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-98.024822165024716	-107.075665545476056	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985240049283301	-2	-1	5	21	8	14	16	15	29	49	27	23	34	44	57	81	85	93	99	0	1	2	8	3	5	5	5	11	14	4	8	9	13	14	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80500	-101.907269280052390	-110.958112660503730	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995259176749987	1	6	5	24	18	12	5	20	29	47	34	26	33	42	55	76	83	90	95	0	1	1	5	6	7	1	1	2	9	9	6	8	11	10	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-92.191143122006054	-101.241986502457394	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.950530857700837	-1	4	3	22	10	18	21	24	32	49	31	26	34	43	60	78	83	90	96	0	1	1	5	2	5	6	6	12	14	6	5	11	11	10	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-98.023877525767659	-107.074720906219000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972612705122141	3	5	8	16	15	19	22	24	27	50	32	33	34	43	60	75	79	92	87	0	1	1	3	3	5	5	5	6	12	7	6	11	13	10	15	16	19	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82000	-93.759603644073849	-102.810447024525189	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973518464786664	-3	6	1	15	7	19	23	23	29	49	32	31	32	41	60	72	87	92	98	0	1	1	3	3	4	4	6	8	14	9	6	9	11	10	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82500	-102.277974738610297	-111.328818119061637	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992920765688082	-2	2	6	25	17	14	10	24	20	50	35	31	38	47	57	74	89	81	94	0	1	2	6	7	3	2	7	5	11	12	4	12	13	14	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83000	-104.318612503134176	-113.369455883585516	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.948937703103348	-1	5	5	19	12	20	18	26	25	38	30	29	32	36	54	75	81	88	94	0	1	1	2	3	7	5	4	7	9	4	6	8	4	14	15	16	17	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83500	-101.549035253767173	-110.599878634218513	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995202268599862	-1	3	7	25	14	16	14	20	29	47	33	21	29	32	53	78	83	87	87	0	1	1	8	3	2	3	6	4	12	4	5	8	4	10	15	16	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84000	-99.041100702112345	-108.091944082563685	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977510091193797	-3	0	2	11	12	19	21	25	31	47	34	30	32	42	59	71	79	93	93	0	1	1	3	3	4	5	6	7	14	8	6	6	12	14	15	16	17	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84500	-93.689434472477032	-102.740277852928372	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.923286057843375	-1	5	5	27	15	14	22	23	30	43	35	31	26	46	59	81	85	86	93	0	1	1	8	2	3	5	6	7	11	9	7	5	12	14	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85000	-99.998805625682934	-109.049649006134274	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992080200182354	-1	6	8	21	14	21	21	11	24	50	35	28	35	38	59	80	84	95	90	0	1	2	3	3	5	8	3	4	14	12	4	4	13	10	15	16	19	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85500	-101.507973338553654	-110.558816719004994	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994728864725718	-10	5	-5	25	19	14	22	19	24	52	21	33	28	44	56	67	81	88	95	0	3	1	6	6	2	6	6	11	14	5	13	7	12	10	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86000	-99.241177696252194	-108.292021076703534	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.896477574335815	-2	5	4	18	13	15	20	22	23	41	36	29	31	37	54	69	86	79	91	0	1	1	6	3	2	4	5	4	14	13	8	9	12	10	15	18	16	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86500	-98.871073749327905	-107.921917129779246	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.953118480416745	-7	6	1	27	9	17	23	16	26	44	28	29	34	48	56	77	85	90	97	0	3	1	7	2	2	5	2	6	13	6	7	8	10	14	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87000	-98.805138935159462	-107.855982315610802	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998928166104584	-4	6	5	23	2	14	16	16	29	47	26	33	30	39	59	78	86	88	95	0	5	1	7	1	3	5	2	11	12	6	13	4	13	10	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-97.808810706279715	-106.859654086731055	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.948246706898966	-1	7	7	25	15	18	24	17	27	47	32	26	34	41	55	84	87	95	98	0	1	1	6	2	3	5	2	5	7	7	6	9	13	10	15	16	17	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-102.315856683189907	-111.366700063641247	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983059107444826	2	7	5	18	17	15	22	25	30	44	32	30	22	38	55	72	78	89	94	0	1	1	3	2	3	1	5	8	14	4	2	5	12	10	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-99.625843493282744	-108.676686873734084	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964596758722265	-1	8	3	20	14	16	21	24	30	50	33	15	33	43	55	81	88	87	98	0	1	1	6	3	2	12	12	8	13	9	2	7	7	14	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-101.538422597196757	-110.589265977648097	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966072133674520	-3	5	5	22	14	17	16	23	17	35	30	29	29	38	51	79	86	86	96	0	1	1	9	3	5	2	9	5	12	4	8	4	13	13	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89500	-97.616756773127349	-106.667600153578690	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997825882397860	-1	6	5	21	17	11	22	17	13	39	30	31	31	46	50	77	85	85	97	0	1	1	6	6	2	6	6	2	12	7	7	7	10	14	15	16	16	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-107.587357906923657	-116.638201287374997	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.957841382303690	1	7	6	8	18	14	18	15	23	41	33	16	31	37	57	81	89	93	93	0	1	1	3	4	2	2	1	7	11	12	4	7	11	10	15	16	17	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90500	-96.902244903051738	-105.953088283503078	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986305745732638	-1	5	5	21	11	13	18	23	27	48	31	26	27	43	59	71	80	89	100	0	1	1	7	3	1	5	6	4	14	12	7	7	8	14	15	16	17	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-96.385782533040796	-105.436625913492136	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978515714286920	0	5	6	26	14	18	19	23	26	48	30	35	34	46	56	76	83	89	94	0	1	1	6	3	2	5	7	8	13	6	4	4	11	10	15	16	16	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-102.160491198740999	-111.211334579192339	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.954980987209738	1	6	8	23	18	13	22	20	27	49	34	18	29	40	53	72	89	90	83	0	1	1	12	1	2	6	6	5	14	9	6	4	11	13	15	19	19	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-97.497367887879108	-106.548211268330448	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951931160847657	-1	3	5	21	18	8	18	14	28	49	34	30	28	37	57	73	88	82	92	0	1	1	8	3	1	8	6	4	14	9	5	8	11	10	15	18	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-92.498545215515577	-101.549388595966917	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971552788734206	-3	7	5	22	16	12	23	22	26	45	28	32	30	45	55	78	85	90	96	0	1	1	5	6	2	6	5	4	12	8	11	7	13	10	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93000	-106.346732174651777	-115.397575555103117	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979130204772921	-4	8	4	24	5	18	20	22	25	50	23	17	32	38	53	78	82	88	89	0	1	1	2	1	5	2	7	7	14	6	3	8	13	10	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-98.862362088476232	-107.913205468927572	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.917126094796261	-4	4	0	26	11	16	18	23	32	46	29	28	26	39	60	76	87	85	98	0	1	1	6	2	2	5	7	13	11	8	8	8	12	10	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94000	-104.388530826333877	-113.439374206785217	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.926671922449851	-1	3	4	18	7	17	20	15	31	47	31	25	30	44	52	71	84	80	95	0	1	1	8	1	5	6	5	12	9	4	7	4	7	10	15	18	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94500	-98.099518401648481	-107.150361782099822	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.934837394576018	-1	2	4	22	12	17	17	26	30	39	27	25	28	46	56	71	80	90	86	0	1	1	6	1	5	5	6	6	8	4	6	7	10	14	15	16	19	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95000	-96.235739551579371	-105.286582932030711	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964845815434368	-1	6	8	23	16	18	18	26	31	44	35	31	27	47	58	81	87	91	95	0	1	2	6	2	2	5	5	8	9	9	6	6	10	14	15	16	17	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95500	-97.094653063136718	-106.145496443588058	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982315458139177	-4	4	2	15	16	19	21	24	29	39	30	31	34	48	55	81	87	85	94	0	1	1	2	2	2	5	6	5	12	8	9	12	10	14	15	16	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96000	-94.701738847752438	-103.752582228203778	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981701714373938	-1	5	4	19	11	19	21	25	30	43	30	17	33	38	59	80	87	86	95	0	1	1	5	3	2	12	4	4	14	6	5	9	13	10	15	16	16	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96500	-91.869229704335439	-100.920073084786779	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.930724126213847	2	5	7	20	13	13	18	22	28	50	35	28	33	42	57	78	89	85	86	0	1	1	6	3	2	5	7	4	14	9	6	9	11	10	15	18	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97000	-107.161290295415213	-116.212133675866554	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981714231990563	-11	6	-5	24	11	14	18	25	20	44	35	29	22	41	56	81	87	92	93	0	1	1	7	3	5	3	13	6	14	12	13	5	11	14	15	16	17	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97500	-99.773780017413401	-108.824623397864741	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987538548082051	0	5	6	8	10	12	21	24	29	50	29	31	36	39	54	82	87	93	85	0	1	1	1	1	3	6	7	8	13	7	8	11	11	13	15	16	19	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98000	-96.358879427467798	-105.409722807919138	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997782188112462	1	7	4	22	13	13	12	18	28	47	35	21	33	43	59	80	89	88	85	0	3	1	7	2	2	1	6	8	13	9	8	9	11	10	15	16	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98500	-91.901269706432288	-100.952113086883628	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945760035890343	-2	9	1	22	15	19	24	21	27	48	34	30	34	40	56	72	86	91	97	0	1	1	6	2	2	6	5	5	14	7	7	7	11	10	15	16	17	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99000	-94.588178356013813	-103.639021736465153	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945592747166344	0	7	7	24	14	6	20	22	27	48	31	25	34	45	56	83	87	90	96	0	1	1	8	2	1	5	5	7	14	9	8	11	11	14	15	16	16	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99500	-100.133229956577196	-109.184073337028536	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964370022020727	-2	4	6	13	16	11	21	21	30	40	36	30	35	42	55	79	88	93	89	0	1	1	2	6	1	4	3	7	12	7	7	7	11	14	15	16	19	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
100000	-91.551610891464804	-100.602454271916145	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977656575271381	-1	7	7	24	16	13	20	24	28	50	34	34	35	45	56	79	83	88	84	0	1	1	5	6	2	5	7	7	14	4	8	9	13	10	15	16	17	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
