step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
49500	-582.749786229413985	-589.605274180373385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644355983655253	0	1	2	6	5	8	7	10	8	9	11	9	10	12	10	10	12	13	13	13	12	15	15	14	12	14	17	14	14	14	14	14	14	15	15	16	16	15	19	18	18	15	18	18	17	16	18	19	18	16	19	18	19	19	18	20	19	19	20	17	20	21	20	21	21	19	19	20	19	21	20	21	21	21	21	25	23	22	22	23	23	22	22	21	22	22	23	22	23	24	20	24	23	23	24	23	25	23	25	26	26	27	25	26	27	28	29	0	1	2	5	3	4	5	9	4	9	7	4	10	7	4	12	13	9	13	14	16	11	31	17	12	8	18	15	21	21	15	20	25	26	31	26	28	18	25	50	32	33	42	35	38	26	28	35	26	32	33	35	31	60	46	40	35	26	67	31	40	63	40	40	57	35	52	36	31	27	49	67	57	54	41	94	78	61	62	63	62	41	64	66	72	27	84	56	68	54	54	62	71	60	79	68	67	57	84	83	79	104	98	99	76	100	96	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	3	1	1	1	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	2	2	2	1	2	2	2	2	1	2	2	2	1	2	1	1	2	1	1	2	1	2	3	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	1	2	3	1	2	3	2	1	2	2	1	2	1	1	1	3
50000	-589.571460829094235	-596.426948780053635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598964044670313	0	2	3	5	6	9	7	9	8	10	12	10	10	11	11	12	12	13	13	12	11	14	15	13	12	15	16	15	15	14	14	15	15	16	15	17	16	15	19	18	17	16	18	17	17	17	18	18	18	17	19	18	20	18	19	22	20	21	20	18	20	20	19	20	19	17	19	19	20	20	20	21	21	21	19	24	22	23	23	23	23	23	22	22	21	22	23	22	23	24	23	24	24	23	26	24	22	24	25	26	27	26	27	26	27	27	30	0	1	1	3	2	9	5	4	5	9	7	8	9	7	9	12	13	6	13	7	9	11	31	17	21	12	18	18	21	21	19	20	25	18	31	18	28	18	33	50	32	33	42	35	38	38	26	35	37	32	33	35	65	31	46	40	44	68	60	35	40	32	32	40	66	35	66	45	66	37	49	67	53	48	41	66	61	61	62	63	63	62	64	60	52	70	74	40	47	97	59	75	71	72	79	58	85	57	44	83	79	99	104	98	57	100	96	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	1	1	2	1	2	1	1	2	2	1	3	2	1	1	2	2	1	3	1	2	2	1	1	1	1	4	2	1	1	2	1	1	1	2	2	1	1	1	1	3	1	2	1	2	1	2	1	2	2	1	2	2	4	1	2	3	2	1	2	2	1	2	3	1	2	1	1	2	2	1	3
50500	-600.828453186104412	-607.683941137063812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631494563958454	0	1	3	6	5	8	7	10	7	10	11	8	9	12	11	12	12	11	14	13	12	14	16	13	13	15	15	14	14	14	14	16	14	16	15	17	16	15	18	19	18	16	17	17	17	18	18	17	19	17	19	17	19	18	19	21	18	19	19	18	20	20	21	21	20	20	19	21	20	22	20	22	21	21	20	25	22	23	23	22	21	24	22	22	21	20	24	23	22	22	20	25	23	22	26	24	25	25	25	25	26	27	27	28	26	27	30	0	1	2	3	2	9	5	12	5	9	7	4	9	7	6	12	13	6	13	7	12	11	19	17	16	8	28	18	21	16	24	20	25	38	31	27	15	28	33	50	32	33	42	35	37	38	27	35	36	32	33	35	35	48	46	40	44	38	60	44	32	32	32	61	35	67	52	47	57	47	34	60	52	65	41	59	61	61	63	75	62	81	64	53	57	45	74	56	68	69	48	63	71	91	79	89	90	67	72	83	79	65	105	99	66	100	96	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	1	2	2	2	2	2	1	1	1	3	1	2	1	1	1	2	1	1	1	2	3	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	1	1	2	2	3	1	3	1	1	2	1	2	2	2	2	1	2	2	2	2	1	1	1	2	1	2	2	2	2	1	1	1	2	2	2	1	2	1	2	3	1	2	1	4	1	2	3	2	3
51000	-587.084543263103797	-593.940031214063197	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679616766808921	-2	-1	3	5	6	7	8	10	8	9	12	9	11	11	10	13	13	11	10	12	11	14	15	11	13	15	15	14	13	14	14	15	14	16	15	17	16	16	18	19	18	16	17	17	18	17	19	18	18	17	19	16	20	19	18	21	19	21	20	18	20	21	19	20	20	20	20	21	19	20	20	21	22	19	20	24	21	23	21	23	23	23	21	22	22	23	24	22	23	23	22	24	24	24	26	23	25	24	24	23	24	26	27	27	27	28	29	0	1	2	3	4	4	5	9	4	6	7	6	19	7	6	12	24	6	10	7	12	11	31	19	21	18	18	9	21	16	13	14	16	28	31	27	28	26	42	50	32	33	33	52	38	38	27	35	18	32	42	35	44	60	46	63	44	45	52	52	50	41	32	40	69	52	35	45	48	36	49	57	35	31	41	85	40	77	63	62	62	62	64	44	44	47	74	56	68	66	66	62	71	67	41	68	90	85	66	83	79	84	85	102	99	100	96	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	2	3	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	2	1	2	1	2	2	3	1	1	2	2	1	1	1	1	1	3	3	2	1	1	1	1	1	1	1	1	3	2	2	3	1	2	2	1	2	2	1	3	2	1	1	2	1	2	2	3	1	2	2	4
51500	-552.763440451516999	-559.618928402476399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667040260321000	0	2	4	5	5	9	7	11	9	8	11	10	11	10	11	14	12	13	12	13	12	15	15	13	13	14	16	12	14	13	13	15	15	15	14	16	16	15	17	19	17	17	17	16	18	17	20	18	18	17	18	18	19	19	19	21	18	20	19	17	21	20	21	21	21	19	19	21	19	22	21	21	21	20	21	24	22	23	22	23	23	24	23	22	21	22	23	22	23	23	22	25	23	23	25	23	25	23	23	26	26	26	26	27	27	27	27	0	1	2	3	2	4	5	9	4	4	7	9	9	7	9	30	13	8	13	14	12	11	31	17	21	28	28	9	21	21	13	20	25	18	31	28	38	28	25	50	32	33	33	35	46	26	27	35	27	20	42	35	35	60	46	40	31	45	60	44	40	41	41	40	53	35	52	27	44	47	49	60	66	52	62	67	61	61	62	63	63	63	64	57	66	47	74	56	68	84	66	75	71	72	79	58	90	53	85	83	95	99	84	98	52	100	89	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	2	2	1	1	1	1	1	5	1	2
52000	-588.790574691575443	-595.646062642534844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707952955734785	0	1	3	6	5	7	8	11	8	10	11	10	10	9	10	13	12	13	13	13	11	15	15	13	12	15	17	14	14	14	15	15	14	15	15	18	17	15	19	18	18	16	18	18	17	18	19	17	19	17	17	18	19	19	18	21	20	20	19	18	19	21	20	20	21	20	19	19	20	22	20	21	21	21	21	24	22	23	22	24	22	23	22	22	22	22	24	23	23	24	23	24	24	23	25	24	25	23	24	24	27	26	26	27	27	27	28	0	1	2	5	3	4	5	12	4	4	7	9	9	7	9	21	13	6	13	14	6	11	24	17	12	18	18	18	21	12	19	20	25	9	13	28	26	28	51	50	32	33	42	35	38	45	26	35	28	32	33	35	48	60	34	50	48	36	60	48	50	32	32	40	53	35	60	36	52	49	36	67	66	52	41	59	61	61	63	81	63	75	64	57	53	18	74	56	68	69	84	41	71	60	79	68	69	53	84	64	95	85	99	53	102	100	96	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	4	1	2	1	2	2	1	2	2	2	1	2	1	1	1	1	3	2	2	1	1	1	1	2	1	1	2	2	1	3	1	3	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	5	1	1	2	2	1	3	2	2	2	2	2	2	1	2	1	2	2	4	1	2	2
52500	-596.454253640305978	-603.309741591265379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632842222894029	-1	0	2	6	5	8	8	9	8	9	11	10	10	11	11	13	12	11	13	13	12	15	15	14	12	13	16	14	14	14	14	15	14	14	14	15	16	15	19	19	16	17	16	18	17	18	19	16	19	17	18	17	19	18	18	22	19	19	19	19	19	21	19	21	21	19	19	21	21	22	20	21	21	21	20	23	22	21	22	23	23	24	23	21	22	22	24	22	22	25	22	24	23	22	26	23	24	25	24	24	27	25	28	28	27	28	28	0	1	2	5	3	4	5	9	4	4	7	10	10	7	8	21	13	4	13	14	12	11	19	17	12	8	28	8	21	25	19	20	25	18	13	28	28	19	33	50	32	33	33	48	38	36	27	23	37	32	33	48	44	48	45	62	31	45	54	54	50	41	32	63	52	35	54	45	57	47	49	67	66	48	20	60	78	61	75	75	62	62	64	52	57	26	74	40	45	97	66	32	71	57	79	45	66	65	72	83	92	99	98	98	99	100	89	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	3	2	1	2	3	1	2	1	2	1	1	2	2	3	2	1	1	1	2	1	1	1	2	1	4	2	1	3	1	1	4	2	1	2	2	3	3	3	1	2	1	2	1	2	2	2
53000	-638.815133217420225	-645.670621168379625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613114598551974	0	1	2	6	6	8	7	11	9	8	11	11	9	11	11	13	10	13	13	12	11	15	13	14	13	14	16	13	14	14	13	15	15	16	15	17	16	15	18	18	17	17	18	17	16	17	19	18	19	16	18	18	19	19	18	21	20	21	18	17	21	20	20	20	20	19	20	20	19	21	20	21	22	20	18	22	23	21	22	24	22	23	22	22	23	22	24	22	23	25	22	25	22	23	26	22	24	24	24	25	26	26	26	27	27	26	29	0	1	2	3	2	4	5	9	6	4	7	4	5	7	6	4	4	6	13	14	6	14	13	17	12	28	28	12	16	21	12	14	29	18	31	8	18	18	33	50	50	33	42	35	38	38	27	35	36	32	33	35	44	59	46	50	53	68	44	23	40	41	41	50	66	44	60	45	59	47	36	48	65	60	41	60	64	40	62	82	62	63	64	31	65	37	74	56	58	97	59	63	71	73	79	68	94	73	91	78	79	99	53	84	84	100	68	1	1	1	3	3	1	1	1	1	1	2	3	2	3	2	3	2	3	2	1	2	2	2	2	2	1	2	1	1	1	1	2	1	1	1	3	1	1	2	2	1	2	1	2	1	1	2	2	1	1	3	2	1	1	1	3	1	1	1	2	3	1	2	2	1	1	2	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	5	1	3	2	1	1	1	2	2	2	1	2	1	1	1	1	2	3	1	3	2	2	1	4
53500	-570.152639619454249	-577.008127570413649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631306168971600	1	2	4	5	6	7	7	8	7	10	11	10	11	11	11	13	12	12	13	12	12	14	14	13	13	14	16	14	15	14	15	15	14	15	13	18	17	16	19	18	17	17	18	17	16	17	19	18	20	16	18	16	19	19	18	21	19	20	18	19	20	20	19	20	20	19	20	20	20	20	21	21	21	21	19	23	22	23	23	23	22	22	22	22	22	21	24	23	22	21	22	24	23	22	26	24	24	24	24	26	26	26	28	27	27	27	28	0	1	2	2	4	4	5	9	5	9	7	8	10	7	6	12	13	10	13	11	12	11	19	17	21	18	28	18	21	21	35	14	25	28	13	27	26	18	42	50	32	33	42	35	26	27	28	35	37	32	33	35	48	35	38	50	44	36	52	59	40	41	41	40	52	13	59	46	59	34	37	31	66	53	41	60	56	61	62	63	32	41	64	44	53	38	74	56	68	69	60	75	71	60	79	89	90	72	53	83	79	99	104	99	65	100	96	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	2	2	2	1	2	2	1	3	1	2	2	1	1	1	2	1	2	1	2	3	1	1	1	2	2	3	1	1	1	2	1	2	1	2	3	3	2	2	1	3	1	1	1	1	2	2	1	2	2	1	2	1	2	2	1	1	1	2	4	1	2
54000	-617.046987609876510	-623.902475560835910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709419683144597	-1	1	4	6	5	8	8	10	9	9	11	11	10	12	11	13	12	11	13	10	11	13	16	13	12	15	15	13	14	14	14	14	15	16	14	18	17	14	18	18	17	14	16	17	17	17	20	18	19	18	19	17	18	16	19	22	19	20	20	17	20	21	20	21	20	19	19	21	21	22	21	21	21	20	20	23	22	22	21	22	22	23	22	22	20	22	23	23	22	23	23	24	23	24	24	22	25	23	25	25	26	26	28	28	27	27	30	0	1	2	3	1	4	5	9	4	4	7	9	10	20	6	12	13	4	17	7	9	11	35	6	21	28	28	18	18	21	13	20	25	38	19	27	26	18	42	32	32	25	42	35	38	38	36	35	37	20	42	54	31	35	46	50	48	28	67	54	40	41	32	50	31	52	60	27	67	58	49	54	52	44	41	65	61	61	50	62	41	62	64	66	53	34	74	64	55	59	72	81	71	65	79	45	90	65	98	40	79	84	102	99	65	100	68	1	1	2	1	3	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	1	3	3	1	2	1	1	2	1	3	1	1	1	2	3	1	3	1	1	3	1	1	2	2	2	1	2	2	2	2	2	1	2	1	1	2	1	2	2	1	1	2	1	1	2	2	2	3	1	2	1	3	2	2	1	1	3	2	4
54500	-609.076610193717329	-615.932098144676729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571208942735161	0	2	3	4	5	8	7	11	8	9	12	10	10	11	11	13	12	12	13	12	10	14	16	14	13	15	17	14	15	14	15	15	15	15	15	17	16	16	18	18	18	14	17	18	18	18	19	17	18	18	19	18	19	18	19	22	18	19	20	19	20	20	21	20	18	18	19	21	21	22	19	22	19	21	20	24	23	23	22	22	21	23	23	23	22	23	23	21	23	25	23	25	23	24	24	23	24	25	26	26	26	27	26	27	28	28	26	0	1	2	2	4	4	5	12	3	6	6	9	10	7	9	12	13	9	6	7	4	20	31	17	21	28	28	19	15	21	19	14	42	9	19	28	34	28	42	32	32	25	42	35	38	38	27	35	26	20	42	35	35	35	46	88	35	45	54	35	40	32	40	50	35	35	52	58	31	27	49	60	48	66	41	59	40	61	62	62	41	75	64	60	57	70	74	50	68	52	44	63	71	60	79	58	69	53	53	83	95	87	84	59	99	100	89	1	1	1	1	1	2	1	1	3	1	2	1	1	2	2	2	1	2	3	3	3	1	1	1	2	1	1	1	2	2	1	2	1	4	1	2	1	1	2	1	2	1	3	2	1	1	2	2	1	4	2	2	2	1	1	1	2	1	1	2	1	3	2	1	1	2	1	1	2	3	1	1	1	2	1	2	3	2	1	1	2	2	1	2	2	1	2	1	2	3	3	2	2	2	2	1	1	2	3	2	1	2	2	3	1	1	2
55000	-610.356693279205615	-617.212181230165015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619927897778841	-1	1	3	5	5	8	7	10	7	9	11	9	11	11	11	13	11	12	13	13	11	14	15	14	12	14	17	15	13	13	14	15	14	15	15	17	17	13	18	18	16	17	16	18	17	17	20	18	20	18	16	17	20	19	18	21	19	18	20	18	20	20	20	21	21	20	17	20	21	22	21	21	22	21	21	23	23	22	22	22	22	23	23	22	23	23	24	22	23	25	22	23	23	23	25	23	24	24	26	26	27	27	26	27	27	28	29	0	1	2	2	2	9	5	4	4	5	5	4	10	7	9	8	10	15	10	14	12	11	19	17	21	8	18	18	21	21	19	20	25	38	13	10	28	15	33	41	32	33	25	35	38	26	28	23	37	14	33	35	57	35	46	40	44	45	67	35	40	41	32	50	57	35	35	58	57	37	36	60	66	59	63	59	61	61	63	62	50	63	64	57	65	70	74	56	68	84	66	75	71	48	81	68	57	84	72	50	95	60	65	85	103	100	96	1	1	2	2	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	5	1	1	2	1	1	2	2	2	2	3	3	2	1	3	1	2	1	2	1	1	1	1	2	2	1	2	3	2	1	3	1	1	1	2	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	2	1	2	3	1	1	1	3	2	1	2	1	2	5	1	4	2	3	1	1	3
55500	-576.357460198329136	-583.212948149288536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715730100991648	-1	1	3	5	3	7	7	11	8	9	10	11	11	11	11	14	13	12	13	12	11	14	15	14	12	14	16	14	13	15	15	15	14	14	14	17	15	15	18	18	17	16	18	16	17	17	19	17	18	17	17	17	19	17	18	22	19	20	18	18	20	20	20	21	21	20	20	19	21	22	21	21	22	22	20	25	23	23	21	24	22	22	23	23	23	21	21	21	23	24	22	24	24	24	24	22	24	24	26	25	25	27	28	25	27	26	30	0	1	2	5	2	4	5	10	6	4	7	4	9	7	4	12	13	15	13	14	10	11	19	17	15	18	18	18	21	21	19	14	25	18	13	28	26	28	42	50	32	33	42	35	38	38	36	35	27	32	25	35	44	44	46	63	35	34	35	54	32	41	41	50	52	23	59	38	52	47	27	59	67	87	41	94	61	61	63	63	62	62	64	66	65	36	57	50	96	69	67	82	71	53	79	68	69	59	104	83	95	104	94	72	104	100	96	1	1	1	1	1	1	1	1	1	2	1	3	1	2	3	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	2	1	1	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1	1	3	1	1	1	1	2	2	1	1	3
56000	-617.644381444686132	-624.499869395645533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600370473134825	-1	1	4	6	4	9	7	10	8	8	11	10	9	10	11	13	12	13	13	12	11	14	14	14	12	15	16	12	14	14	14	15	15	16	13	17	17	14	18	19	18	16	18	16	17	17	18	18	17	17	18	17	19	17	19	20	19	18	19	18	21	20	20	20	19	19	20	20	20	21	20	22	21	22	21	24	22	22	21	23	22	23	23	22	21	22	23	22	23	24	23	24	23	22	25	24	24	23	25	25	26	23	27	27	27	27	30	0	1	2	5	2	7	5	9	4	4	7	4	10	7	6	12	13	4	13	14	12	11	35	17	12	18	18	6	21	21	13	14	25	18	13	28	26	28	42	50	32	33	42	35	26	38	34	54	28	32	25	35	44	44	38	50	48	45	60	54	62	32	41	50	44	44	54	58	48	45	49	60	57	67	63	53	50	56	41	62	63	75	40	57	54	36	74	40	45	84	67	75	71	52	79	89	66	85	66	78	95	84	76	57	99	100	96	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	4	2	1	1	2	1	1	1	1	2	2	2	2	2	2	1	1	3	3	1	1	2	2	2	1	1	2	2	2	1	1	2	2	3	2	2	1	3	2	1	1	1	1	1	3	1	2	2	2	2	1	1	2	1	2	1	2	1	3	3	2	1	2	2	1	2	2	2	2	1	1	3	1	1	2	2	3	2	1	3	1	4	1	1	1	2	3	2	1	3
56500	-584.496118921745733	-591.351606872705133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624129531389008	-1	1	2	4	6	8	7	9	7	9	9	9	10	9	10	13	12	12	13	12	11	14	15	13	13	15	17	13	15	13	14	15	15	16	15	16	16	15	18	18	16	16	16	18	14	18	20	19	18	16	18	18	19	16	18	21	20	20	18	18	21	19	20	21	20	19	19	20	19	21	20	21	22	21	20	24	22	22	22	23	22	22	23	22	22	22	23	20	22	24	22	23	24	23	25	24	24	24	24	25	27	26	28	26	27	27	29	0	1	2	3	4	4	5	4	4	4	7	9	9	7	9	21	13	6	13	14	12	11	24	13	21	28	26	18	30	21	17	14	25	18	31	28	26	45	33	50	32	33	25	54	18	38	34	35	34	32	33	35	23	35	38	88	44	28	54	54	40	41	41	40	35	35	54	55	54	47	49	60	57	48	62	60	40	41	63	63	32	32	64	44	72	27	74	50	27	69	72	75	71	72	79	47	69	52	72	83	95	72	104	52	99	100	96	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	2	1	1	2	1	1	2	3	2	1	1	2	2	2	1	2	1	1	4	1	1	2	2	2	2	3	2	1	1	1	1	2	2	1	1	1	4	2	3	2	1	3	3	1	2	1	3	2	2	2	2	1	1	2	1	2	2	2	3	2	1	1	2	1	3	2	1	2
57000	-595.681158742370144	-602.536646693329544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707599559621292	0	2	4	4	5	7	8	9	7	6	11	10	9	11	11	13	11	12	12	13	11	14	13	13	13	14	14	15	13	14	14	15	14	15	14	15	16	16	18	19	17	17	16	17	16	17	20	19	19	17	18	17	20	17	18	22	19	20	19	18	20	20	20	21	20	19	20	20	20	23	19	21	22	21	19	23	22	22	22	22	23	24	23	22	21	22	24	21	22	24	21	23	22	20	25	24	25	25	25	25	24	24	27	28	28	26	27	0	1	2	2	4	4	5	9	5	4	7	9	6	12	8	21	10	6	13	14	8	11	18	17	21	18	12	18	21	21	23	20	25	26	23	15	26	27	33	50	32	33	33	35	18	45	36	35	27	32	33	35	52	35	46	62	35	28	60	44	50	41	41	40	35	35	44	45	57	93	37	59	66	48	41	59	61	61	63	63	63	79	64	72	57	47	74	40	68	54	65	75	71	44	92	89	76	76	84	83	79	65	102	99	102	100	96	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	3	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	2	2	2	1	2	2	2	2	1	1	2	2	1	1	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	4	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2
