step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
50000	-631.010469221128005	-629.631434520718585	-1.379034700409419	0.000071402666087	0.000032051156608	0.448878989599676	0.587163367643283	0	1	3	3	4	4	5	3	4	4	4	5	4	4	6	6	6	7	9	9	8	8	8	10	9	10	11	12	13	12	11	13	11	14	13	11	14	16	12	14	14	15	15	16	18	17	20	16	17	19	15	18	19	18	17	20	21	19	19	21	21	22	22	20	21	21	22	22	21	22	22	22	23	24	23	26	24	25	24	24	24	23	23	27	26	23	25	25	25	26	27	26	28	28	27	27	28	30	30	33	31	0	1	1	2	1	3	2	2	2	2	3	3	2	4	3	6	10	17	7	13	17	15	12	12	13	20	22	6	23	13	19	23	22	25	20	22	27	32	19	23	28	33	34	42	43	40	54	51	42	36	35	34	39	40	34	34	45	52	55	59	54	46	39	54	59	55	43	58	59	47	46	55	60	67	47	81	65	60	56	67	70	62	71	68	80	65	61	72	72	71	68	86	74	92	88	71	91	94	93	96	84	1	1	2	1	3	1	1	1	2	1	1	1	3	1	3	1	1	1	2	2	1	1	2	3	2	1	2	4	3	4	1	2	2	2	1	2	2	1	2	2	1	2	1	1	2	2	1	1	1	5	1	1	4	3	2	4	2	1	1	1	2	3	4	2	2	2	2	1	1	1	2	2	2	2	2	1	2	2	3	2	1	1	1	2	2	1	3	2	1	2	2	2	2	2	1	3	1	2	1	2	2
50500	-601.938608396922973	-600.428695919292977	-1.509912477629970	0.000091063902491	0.000026219678612	0.287926147404286	0.529612446103505	-1	0	2	3	6	4	4	2	2	3	3	5	5	5	7	6	6	7	7	9	8	9	9	10	10	10	12	11	12	11	12	13	11	13	13	13	15	14	14	14	15	15	15	16	18	17	21	19	17	18	17	18	19	18	18	20	22	21	19	19	21	20	21	21	21	20	24	23	22	22	22	21	23	22	23	26	24	23	23	23	25	23	23	28	27	25	25	25	25	26	27	27	30	29	28	26	28	31	30	32	31	0	1	2	1	14	10	3	2	2	9	3	7	3	11	10	10	14	4	12	17	4	15	19	21	14	18	22	22	24	20	23	19	22	30	25	33	28	4	31	17	36	33	30	38	34	39	54	52	36	42	34	25	39	40	51	43	55	52	55	43	32	39	46	54	59	52	74	58	60	47	53	45	66	56	70	75	65	66	56	48	70	62	62	68	79	65	75	77	66	71	68	78	80	59	88	83	91	86	74	96	97	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	3	1	1	1	2	2	2	1	1	1	2	3	1	1	2	1	2	5	1	3	1	2	2	2	2	2	2	1	2	2	2	4	3	2	1	3	2	1	1	2	4	2	2	1	1	1	2	1	2	1	2	1	2	1	1	2	2	2	1	2	2	2	2	3	2	2	2	1	2	2	2	2	3	6	2	2	1	3	3	3	1
51000	-586.940398752477336	-585.537366630145925	-1.403032122331358	0.000062743000169	0.000024863500429	0.396275287475814	0.610617087426391	0	1	3	1	5	4	3	3	4	5	5	5	4	4	7	6	6	6	8	9	9	9	9	10	10	11	11	12	14	11	12	12	13	14	14	11	14	15	14	14	14	14	16	16	19	18	18	19	18	18	17	17	19	18	18	21	21	20	20	20	21	22	22	20	23	21	24	22	23	23	23	23	22	23	23	25	24	25	23	23	25	23	23	27	26	22	25	24	24	26	27	25	29	28	27	27	29	32	30	31	31	0	1	4	1	7	3	4	2	2	14	3	7	3	1	14	6	9	14	12	19	17	15	19	19	13	20	22	22	25	20	23	19	36	30	25	22	28	23	19	32	22	27	34	42	51	39	40	43	41	44	43	34	46	32	52	43	51	48	20	55	54	53	46	47	66	55	56	58	57	61	53	57	60	48	61	61	55	73	56	43	70	53	53	68	74	60	61	57	66	83	68	86	85	92	89	90	91	94	79	96	91	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	3	1	1	1	3	1	2	2	2	3	2	2	1	3	3	1	3	2	1	1	1	2	2	3	2	1	1	1	1	3	1	2	2	1	5	2	1	2	3	1	1	2	2	1	1	1	2	1	1	2	2	2	3	2	1	4	2	2	2	2	1	1	2	2	1	2	2	2	2	2	1	1	1	3	4	1	3
51500	-606.010943791934892	-604.590629913470252	-1.420313878464619	0.000073750563178	0.000027304455655	0.370227080016042	0.573944235884996	0	1	2	4	4	4	3	3	2	5	4	4	4	6	7	7	6	7	8	10	8	8	9	10	9	11	12	10	13	11	13	11	13	14	13	11	12	14	12	15	12	14	14	16	18	17	20	17	18	18	18	18	19	18	16	18	21	21	20	20	20	22	21	21	21	19	23	22	23	23	21	21	23	22	22	26	24	23	25	25	23	24	23	26	27	25	25	25	24	26	27	28	27	27	27	27	28	31	29	32	31	0	1	1	9	1	9	3	2	1	6	7	7	7	9	10	6	4	4	12	25	17	14	19	19	13	20	22	14	24	20	23	23	28	25	30	22	28	31	17	31	36	33	30	36	43	23	38	43	44	44	34	43	46	31	34	34	52	45	51	34	40	53	53	54	59	55	56	58	65	75	53	45	60	56	61	70	65	66	67	74	47	62	71	45	74	77	75	78	66	62	68	77	74	59	78	90	84	94	67	96	91	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	2	2	1	2	1	1	5	1	1	1	1	3	2	3	2	2	1	1	2	2	1	3	1	2	1	2	1	3	3	2	1	2	1	1	3	1	1	1	2	2	2	1	2	1	2	2	1	2	2	1	1	3	2	1	2	1	2	2	2	3	2	3	2	1	1	2	3	2	2
52000	-586.655259482292536	-585.180882215005681	-1.474377267286870	0.000070282886092	0.000022072960134	0.314058818030669	0.578520446549874	0	1	3	2	4	3	4	2	3	5	5	4	4	5	7	6	6	6	8	10	8	9	9	10	6	10	11	12	14	9	13	12	12	14	12	11	14	16	14	14	14	13	15	16	18	17	18	18	17	19	17	17	20	19	18	20	21	20	19	21	22	21	21	20	22	22	22	22	21	21	20	21	22	22	24	25	24	24	24	25	25	24	23	28	26	26	25	25	25	24	27	26	29	29	27	27	28	31	30	32	32	0	1	1	1	4	4	1	1	4	6	3	4	3	4	16	6	9	10	16	25	17	16	14	19	3	25	22	36	24	25	12	23	22	32	30	15	27	31	32	23	28	22	32	37	30	31	31	34	44	33	34	43	46	40	43	43	43	52	51	59	70	46	53	54	60	57	56	58	59	47	39	45	60	48	61	61	65	66	56	67	70	53	53	68	67	65	61	56	60	83	58	65	67	86	89	90	91	94	93	96	91	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2	1	1	2	2	4	2	2	1	1	2	2	1	1	2	1	2	2	1	4	2	3	2	1	4	1	1	2	3	2	3	3	2	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	2	2	2	2	2	2	2	2	1	2	3	2	3	2	2	2	1	3	2	2	1	1	1	1	1	1	2	4
52500	-615.733026651855198	-614.281455733808684	-1.451570918046520	0.000090764132414	0.000030364122918	0.334538788735500	0.578817854996118	-1	1	1	4	5	3	4	2	2	6	4	5	5	4	8	5	4	7	7	9	8	9	8	10	8	10	10	12	13	12	12	12	12	14	12	13	14	16	13	15	14	14	15	15	18	17	18	18	18	17	18	19	19	20	17	20	21	21	20	20	20	22	21	20	22	21	23	22	22	22	22	22	22	24	24	25	24	25	24	25	24	24	23	26	26	24	25	24	24	25	26	28	29	28	27	27	28	31	30	32	30	0	1	1	9	1	3	2	1	1	17	3	4	14	1	6	2	9	16	12	25	4	15	12	19	11	25	22	22	24	25	19	24	27	20	25	33	21	14	23	39	28	33	20	42	25	39	38	31	44	38	30	25	46	45	43	48	51	52	55	55	47	53	46	47	60	59	48	58	45	61	46	52	66	52	61	61	65	66	56	48	47	71	63	68	67	65	75	45	60	83	68	86	74	77	88	90	58	94	80	96	68	1	1	1	1	3	1	2	2	1	1	2	1	1	2	2	3	1	1	1	1	2	1	1	1	2	1	1	2	1	2	3	1	1	3	2	1	3	5	3	1	1	2	2	1	6	1	1	3	2	1	2	4	1	2	1	1	1	1	1	2	2	2	2	1	1	1	2	1	3	1	3	1	1	4	2	2	1	2	2	3	4	1	1	2	2	1	1	2	2	1	2	2	2	2	2	1	2	2	2	2	3
53000	-599.556365314683376	-598.000805221144788	-1.555560093538580	0.000081805462350	0.000021365209528	0.261170940354067	0.541997746185553	0	1	4	3	5	3	2	3	3	6	4	4	4	5	7	6	6	6	7	9	8	9	9	11	10	11	10	12	13	12	12	13	11	12	13	12	15	13	13	14	14	15	15	17	18	18	20	18	16	18	17	19	20	19	18	20	21	21	18	20	21	20	21	21	21	21	22	22	23	21	21	20	23	23	23	25	23	25	24	25	25	23	24	26	26	23	26	26	24	25	26	27	28	28	26	27	28	32	30	32	31	0	1	8	1	4	2	1	2	1	6	7	7	7	4	16	6	4	2	2	13	2	15	19	12	13	25	22	22	24	25	23	19	22	25	25	33	28	23	23	32	33	36	34	42	43	39	40	43	37	42	43	30	39	32	20	43	51	52	30	59	46	32	62	54	59	59	55	52	57	54	39	55	60	67	61	70	65	66	67	74	70	62	82	68	74	65	70	43	59	83	68	86	80	55	60	90	91	94	85	96	91	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	3	1	1	3	3	1	1	1	1	1	2	3	1	2	2	1	2	2	2	1	2	2	2	1	2	2	4	1	1	1	1	4	4	3	5	2	2	2	2	1	2	4	1	1	2	1	2	1	1	1	4	2	2	1	1	2	1	2	1	1	2	2	1	2	2	1	3	5	3	1	2	2	2	4	2	1	1	2	2	2	3
53500	-591.642938325373848	-590.215351140666712	-1.427587184707123	0.000069323648700	0.000025016810111	0.360869783687776	0.571237158446857	-1	1	3	4	6	2	5	2	4	4	4	4	4	2	7	7	6	8	9	9	9	9	8	11	8	10	11	12	13	11	12	11	11	13	13	12	14	15	13	14	15	14	15	15	16	17	18	18	18	19	16	17	18	19	19	20	21	19	19	20	21	21	21	21	23	21	21	22	23	21	22	21	22	23	23	25	25	25	23	24	24	24	24	26	27	26	25	23	24	25	27	26	29	26	25	27	28	30	31	31	30	0	1	2	2	14	1	3	2	1	6	14	2	3	2	10	10	4	15	12	25	6	15	12	19	13	25	22	33	23	10	15	19	22	20	30	33	28	31	19	32	33	33	35	28	20	39	31	52	44	44	43	30	39	32	51	45	51	52	45	43	40	46	53	47	60	59	56	45	55	47	39	45	57	67	70	75	65	66	67	67	70	62	71	68	74	65	47	66	66	83	68	65	74	55	88	90	84	86	85	96	97	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	2	1	2	1	1	1	2	3	2	1	1	2	1	1	1	1	2	2	2	2	2	2	3	2	2	1	1	2	1	4	2	3	3	2	2	1	2	2	3	2	2	1	1	1	1	2	2	1	4	2	1	1	2	2	1	2	1	2	2	2	1	2	2	2	3	1	2	1	2	1	2	4	2	1	1	2	2	2	1
54000	-593.534376298002485	-591.919523239624709	-1.614853058377828	0.000086353069800	0.000020185834329	0.233759313655151	0.617307557454798	-1	0	3	3	5	3	2	2	1	5	4	5	5	5	7	7	7	7	9	8	9	9	9	11	10	11	11	12	12	11	13	12	13	14	12	11	14	16	14	15	14	14	15	16	17	15	20	19	18	18	17	18	18	17	16	19	21	20	19	20	20	21	22	20	22	21	22	22	21	22	22	23	20	24	22	24	24	24	24	25	25	23	24	26	27	23	25	24	25	26	27	27	29	29	27	28	29	32	30	31	30	0	1	1	2	1	1	2	2	1	6	7	3	7	6	6	10	14	7	12	13	18	15	12	19	13	25	22	36	19	23	24	19	36	30	25	15	28	32	31	31	33	36	30	37	34	39	54	43	44	44	43	34	46	31	30	25	51	52	55	48	53	46	53	54	60	60	52	58	73	61	39	57	55	67	61	61	65	66	56	67	47	62	62	68	74	65	61	57	66	83	58	77	79	66	88	90	84	92	93	96	97	1	1	1	2	3	2	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	2	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	2	2	5	2	1	2	1	1	3	2	2	1	1	2	1	1	1	5	1	2	1	1	2	1	2	2	2	2	1	1	2	2	1	3	2	2	1	3	2	3	4	2	1	2	2	1	1	1
54500	-638.063999125736814	-636.635386278034730	-1.428612847702034	0.000093767142118	0.000033719657843	0.359610595791243	0.467260108416210	0	2	4	3	5	3	3	3	2	5	4	4	4	5	7	5	6	8	9	10	8	9	9	10	7	10	10	11	13	9	11	12	11	12	13	13	14	16	13	14	12	14	15	16	18	17	19	19	17	19	17	19	19	19	18	17	21	21	19	20	21	21	21	21	22	22	23	22	22	22	22	22	22	24	23	26	23	24	25	25	24	22	22	27	27	24	25	26	26	26	26	26	30	29	27	28	28	31	31	30	31	0	1	7	2	4	2	1	1	1	6	7	7	7	1	2	6	4	10	11	30	9	10	12	12	13	25	15	19	23	25	16	23	27	30	30	33	15	23	23	31	27	33	34	41	35	32	40	45	28	28	34	43	46	24	51	43	60	25	43	55	31	53	53	47	51	60	73	45	55	47	62	57	51	67	38	75	59	66	43	74	47	53	62	68	74	65	70	45	66	83	68	86	80	45	73	90	84	92	93	96	97	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	3	1	3	1	3	3	1	1	1	2	2	1	3	2	1	2	2	1	3	5	2	1	1	2	2	2	2	3	3	1	3	4	2	2	1	5	1	1	1	8	2	1	5	1	1	1	2	1	1	2	2	1	1	1	2	1	4	2	2	2	4	1	2	2	1	3	2	1	2	3	2	2	2	2	2	6	2	1	1	3	1	1	2
55000	-652.526741224648504	-651.122589589759855	-1.404151634888646	0.000097958119255	0.000038633065322	0.394383493841737	0.499100956149714	0	2	2	1	5	2	3	2	3	4	5	4	4	5	7	6	7	7	7	8	9	9	8	10	9	10	11	13	13	11	12	12	10	14	13	12	14	16	12	15	14	14	14	16	18	17	20	19	17	18	18	18	17	19	17	19	21	19	19	20	20	22	20	20	21	21	23	23	23	23	21	23	21	23	23	24	23	24	24	25	24	23	24	28	26	25	26	26	26	25	27	27	30	29	28	28	29	31	31	32	30	0	4	1	1	9	1	3	1	4	6	3	3	7	9	16	10	1	14	12	13	17	15	17	23	13	20	15	36	24	26	23	7	22	19	20	33	28	39	12	31	36	33	20	28	43	39	29	43	27	42	55	55	32	32	43	45	51	34	34	51	54	71	46	46	60	48	57	57	56	40	63	51	59	56	61	61	65	72	56	67	61	71	63	58	48	57	61	72	77	63	68	59	47	92	89	90	91	94	93	96	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	3	1	2	3	1	3	3	2	1	2	5	2	1	2	3	1	2	3	5	3	3	2	1	1	2	4	1	1	2	3	2	1	1	1	1	2	1	2	1	1	2	3	1	2	1	2	2	2	2	1	3	2	2	1	2	5	3	2	3	2	2	3	2	3	5	1	1	1	2	2	1	1	3
55500	-613.744542021903499	-612.293834346514018	-1.450707675389515	0.000085766001208	0.000028764996724	0.335389272192574	0.540903740931269	0	1	3	3	5	3	4	3	3	5	3	2	4	4	6	7	5	7	9	10	9	9	8	10	9	11	10	13	12	11	13	12	11	13	13	12	14	15	14	14	13	15	15	16	19	17	19	18	17	18	17	16	19	20	19	20	21	20	19	20	19	21	20	20	21	21	23	22	23	21	21	23	22	22	22	26	25	25	25	25	24	21	23	25	26	25	25	25	25	25	27	28	29	28	27	28	27	31	30	33	31	0	1	1	2	1	2	12	12	2	6	12	1	12	9	6	9	4	14	23	13	23	15	7	19	5	25	15	36	24	25	23	23	22	30	25	15	33	23	23	32	27	33	31	36	43	40	39	34	44	37	20	38	38	47	20	51	56	52	43	48	32	19	46	32	59	55	45	58	59	54	46	51	66	56	70	75	65	55	67	74	70	46	71	58	56	65	70	72	66	71	68	86	74	77	88	90	84	92	85	96	97	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	2	2	1	2	1	2	1	1	1	3	2	1	1	2	3	2	4	3	1	1	2	1	2	2	1	3	3	1	2	3	1	2	1	4	2	1	2	2	1	4	6	1	5	1	1	2	1	2	1	2	3	1	1	1	2	2	3	1	2	2	2	1	2	3	2	2	1	2	2	2	1	4	2	2	2	1	2	2	1	2
56000	-595.656054492207318	-594.157657633994859	-1.498396858212456	0.000067363681641	0.000019924419987	0.295773917075457	0.598705052975819	0	1	4	3	5	4	2	3	4	5	4	4	5	5	7	6	6	8	8	9	9	9	8	10	8	11	12	12	14	11	11	13	11	13	14	12	14	16	14	14	13	14	16	17	17	16	20	19	16	18	17	19	18	20	18	19	19	20	20	20	20	21	21	19	23	21	24	23	21	22	21	23	23	23	23	25	25	25	24	24	25	23	23	27	26	25	25	24	25	25	27	26	28	27	27	28	28	31	30	31	31	0	1	7	2	2	1	2	2	4	6	7	7	3	8	6	6	9	9	12	13	15	1	12	12	7	20	22	22	23	20	19	31	22	20	30	33	28	23	23	32	22	33	26	37	25	39	40	43	37	44	34	43	46	64	51	51	51	45	45	55	40	53	53	40	59	59	56	52	60	61	53	51	66	43	61	75	59	66	74	74	70	63	62	68	80	65	75	66	60	83	68	77	80	92	77	46	84	94	85	90	91	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	3	2	2	1	4	2	2	4	1	2	1	2	1	1	1	1	2	2	1	2	3	2	1	2	2	2	2	5	2	4	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	1	3	2	1	1	2	3	1	4	2	1	3	2	1	1	2	1	1	2	1	2	2	1	2	1	2	1	2	1	1	5	1	2	2	4	1
56500	-663.611017213549076	-662.192681889945902	-1.418335323603159	0.000077592370935	0.000028935278108	0.372913957385068	0.546438225999962	0	1	2	4	6	4	5	3	3	6	5	4	4	5	6	6	4	7	9	10	8	8	9	10	9	8	11	10	12	11	10	12	11	13	13	13	14	16	13	14	12	15	14	15	18	18	19	19	18	17	16	18	19	19	19	20	21	20	20	21	22	21	20	18	23	21	22	22	22	20	21	22	23	23	22	26	24	24	25	25	24	23	23	27	26	25	26	26	25	25	27	27	30	27	27	27	28	31	30	31	31	0	1	1	2	4	9	3	2	2	6	3	3	3	2	7	2	9	4	16	11	10	15	17	11	26	13	22	22	19	13	23	19	22	13	20	33	24	23	19	32	28	28	25	22	43	32	40	45	36	42	31	43	46	64	43	43	55	45	51	51	70	53	46	40	55	59	56	58	51	47	53	57	66	67	70	75	55	66	67	67	70	53	62	68	56	60	70	66	66	83	68	77	67	65	88	53	68	89	80	90	68	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	2	2	1	1	1	2	3	1	2	2	2	1	4	1	2	2	5	2	2	2	3	2	1	1	3	2	4	3	5	2	1	3	1	2	1	1	1	3	3	1	2	2	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	2	3	2	1	2	3	3	1	2	3	2	3	2	2	2	3	1	4	2	1	3	2	2	2	3	4
57000	-572.632198660828635	-571.238693574242916	-1.393505086585671	0.000067515894001	0.000027947485480	0.413939353001051	0.603148587086210	0	1	3	3	4	3	4	2	2	5	4	5	4	4	7	7	4	7	7	9	9	10	9	10	6	10	12	13	13	11	12	11	12	13	12	13	14	15	13	13	15	13	15	16	18	17	20	19	15	18	17	19	19	20	18	20	21	20	18	20	22	21	21	18	22	22	22	23	22	21	22	22	22	24	24	25	25	23	24	25	23	24	23	28	26	24	25	25	25	25	28	27	29	26	28	27	29	30	30	33	31	0	1	9	2	9	9	3	1	1	6	3	7	3	2	6	10	4	10	4	25	19	15	19	19	14	20	22	22	24	25	19	19	22	30	19	33	27	31	23	12	28	33	34	37	20	31	64	43	28	37	43	43	46	64	51	45	59	45	51	55	46	39	53	40	59	60	56	58	45	47	62	45	57	67	70	70	65	66	67	67	70	53	53	58	74	65	70	78	78	62	68	55	48	86	88	90	84	94	85	96	97	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	4	1	1	1	1	3	2	2	2	2	2	1	2	2	1	1	1	2	2	1	1	3	4	1	3	2	1	1	2	2	1	1	2	1	2	2	2	2	1	1	2	2	2	2	3	2	2	2	1	1	3	3	3	5	1	2	1	1	2	2	2	1
57500	-573.593821260045729	-572.127703815759446	-1.466117444286253	0.000073912950116	0.000023731142964	0.321068810366542	0.609676445847860	0	1	3	3	5	4	5	3	3	6	5	5	4	6	7	6	5	8	8	9	8	9	8	9	8	11	11	11	13	12	10	13	13	14	13	12	15	14	14	14	15	14	15	16	18	17	17	16	16	19	17	17	19	19	18	21	21	21	20	20	21	20	21	18	22	20	22	23	22	22	22	22	22	24	22	24	24	24	24	25	24	22	23	26	27	25	24	24	25	26	27	27	29	29	27	27	28	32	30	32	31	0	1	2	2	6	2	3	2	1	2	9	3	3	9	7	17	2	10	12	25	17	15	12	10	13	25	22	22	24	20	15	19	22	20	25	22	28	24	31	19	42	36	35	27	43	39	32	43	27	44	43	43	39	64	51	43	51	52	55	55	47	53	46	40	59	55	45	58	59	40	46	60	57	67	61	75	65	66	67	67	75	63	71	68	67	65	61	55	66	83	68	65	80	92	88	83	84	94	85	96	97	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	1	1	2	2	2	2	1	2	2	1	3	3	2	2	1	2	3	2	2	1	2	1	2	1	1	2	1	2	2	1	1	3	1	1	4	2	2	1	1	2	1	2	2	1	1	2	1	1	3	3	1	1	2	1	1	2	2	2	2	1	1	1	2	3	1	2	3	2	1	2	2	2	2	2	2	1	2	1	2	1
58000	-618.671692997518448	-617.303432989881912	-1.368260007636483	0.000071189185492	0.000034830213577	0.489262706637010	0.560713597376270	0	1	4	4	5	3	3	3	3	4	4	5	5	6	7	6	5	7	8	10	9	7	9	8	8	10	11	12	11	11	12	11	10	14	14	11	14	15	13	15	14	14	16	16	16	18	20	17	18	18	17	19	20	20	18	21	21	20	19	20	19	22	21	19	22	21	24	21	23	21	22	21	22	21	23	26	24	25	22	24	24	23	22	27	26	24	26	24	25	26	26	27	29	28	27	25	29	31	30	32	30	0	1	8	8	8	2	1	1	2	8	7	3	8	4	6	10	9	2	12	25	18	10	12	12	13	25	22	27	23	20	14	12	22	25	20	33	28	32	31	32	28	33	20	27	34	32	40	43	41	27	43	45	39	64	51	45	30	52	34	55	40	46	53	40	57	55	74	58	57	40	63	59	59	43	61	81	65	65	74	74	47	71	46	58	79	65	75	59	51	62	68	86	85	92	88	53	91	92	85	96	84	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	1	2	1	1	1	2	3	2	3	2	1	1	1	1	2	1	2	2	2	1	2	3	1	2	3	1	2	3	1	1	2	4	1	2	2	2	3	1	3	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	2	1	1	3	1	1	2	2	4	2	2	2	2	1	2	2	3	2	1	3	1
58500	-598.975009800731073	-597.588861149479158	-1.386148651251871	0.000067224399488	0.000028912200747	0.430084924028617	0.525517407816010	1	2	3	4	4	3	4	2	3	2	4	5	5	4	7	5	6	7	9	9	9	9	8	9	8	9	12	12	14	10	12	11	13	13	14	11	15	12	13	14	14	14	15	17	18	17	20	17	17	18	18	17	19	20	18	19	21	20	19	21	22	21	21	19	22	20	22	22	22	21	22	22	21	22	24	26	24	24	23	25	24	24	23	26	27	26	25	25	24	24	26	25	29	28	27	27	28	31	31	32	32	0	1	1	1	2	10	3	1	2	1	3	7	3	1	10	10	3	14	12	13	9	15	12	17	13	25	22	36	24	25	23	23	36	30	34	22	36	19	23	31	33	36	25	37	43	23	40	20	37	27	43	34	46	64	43	43	51	45	55	48	47	53	53	31	59	43	56	58	60	47	53	45	55	30	70	70	60	66	56	67	70	62	71	68	67	92	61	60	73	62	74	65	79	86	88	90	68	94	85	96	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	2	2	2	1	2	1	2	2	2	1	2	2	1	1	2	2	2	1	1	2	4	2	3	6	3	4	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	4	2	2	1	1	1	1	2	2	2	5	2	3	2	2	2	2	2	2	1	2	2	1	2	1	2	2	3	1	3	1	1	2	3	2	2	3	2
