step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
48500	-546.604176307843773	-553.459664258803173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680096732058676	0	1	3	2	5	2	3	3	3	4	4	4	4	5	5	6	5	6	5	8	5	6	6	6	5	6	8	7	7	6	7	7	8	8	9	8	7	9	5	9	9	9	9	9	9	9	9	8	9	10	9	9	10	10	10	9	10	11	10	11	11	12	12	13	12	9	12	10	12	12	12	12	15	13	12	14	13	12	12	13	14	13	13	13	13	14	15	14	13	14	14	14	14	14	15	15	15	17	16	15	18	16	17	16	17	18	18	18	16	20	21	18	0	1	4	1	10	2	6	6	6	8	8	7	7	11	11	12	13	25	13	30	9	11	15	17	13	19	5	12	39	39	39	11	22	28	29	30	39	36	7	19	27	29	20	33	33	20	37	39	31	14	37	33	33	46	46	29	38	56	33	50	51	52	43	78	61	29	68	29	58	50	61	52	89	67	58	67	78	49	20	67	69	69	69	69	60	42	76	75	43	77	68	69	82	84	84	85	76	92	93	94	87	88	84	87	93	92	103	105	0	106	110	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	3	2	1	2	2	2	1	2	2	1	2	1	1	1	1	1	2	2	3	2	1	2	1	1	2	1	2	2	1	2	2	2	1	1	1	2	2	1	2	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	4	1	2	3	1	1	2	1	1	1	1	1	2	2	1	2	1	3	1	2	3	1	1	1	2	1	1
49000	-580.316261144406894	-587.171749095366295	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565298885764610	0	1	1	2	4	2	3	3	5	4	4	5	4	5	5	6	5	6	5	8	6	6	6	6	5	6	8	7	7	6	7	7	8	7	9	7	8	9	5	11	9	9	9	9	8	9	8	9	10	10	10	10	12	10	10	11	13	11	10	11	11	12	10	13	12	10	12	12	12	12	12	11	14	13	13	13	12	10	11	13	14	13	13	13	14	14	15	12	14	14	14	13	15	14	15	15	14	18	16	15	17	16	17	17	17	18	17	19	19	20	21	21	0	1	1	3	8	2	6	6	7	8	6	10	8	11	11	12	13	25	13	30	9	14	15	17	13	19	7	11	30	9	39	11	16	11	29	39	30	37	5	26	7	30	37	33	34	37	30	20	48	33	43	27	28	30	46	42	38	42	45	50	54	52	43	78	61	42	42	29	58	50	61	33	54	79	69	43	49	48	37	37	92	69	58	58	60	80	74	58	79	77	79	58	58	84	94	85	76	92	93	94	87	75	94	87	93	81	94	105	0	106	106	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	2	2	1	2	2	2	1	1	4	2	2	1	1	1	1	2	1	1	2	1	1	3	2	1	2	2	2	2	1	1	2	1	2	1	1	2	5	1	1	1	2	4	2	1	2	1	1	3	4	1	1	1	2	3	1	2	1	2	2	3	2	4	1	1	1	1	2	1	1	2	3	3	2	1	2	2	2	1	2	2	2
49500	-559.312978401705891	-566.168466352665291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591859909225417	0	1	3	2	5	2	3	3	5	4	4	6	4	5	5	6	5	6	5	8	4	6	6	6	5	6	8	7	7	6	7	7	8	7	9	8	7	9	5	10	9	9	9	9	9	7	9	7	10	9	10	10	12	10	10	11	12	10	11	11	11	11	12	13	10	11	12	11	12	12	12	12	15	13	13	14	12	11	13	13	13	13	13	13	14	14	14	13	14	14	14	14	15	14	15	15	15	17	16	15	18	16	17	17	17	18	18	19	19	20	21	21	0	1	4	1	6	2	6	6	11	6	6	7	7	11	11	11	13	25	13	30	6	11	15	17	13	19	10	22	39	5	39	22	28	11	29	31	30	30	10	26	27	20	5	33	33	30	20	39	48	33	20	44	45	37	31	10	38	35	50	50	43	52	68	78	31	35	35	29	58	50	61	62	63	67	69	65	49	49	66	68	69	58	69	58	70	74	80	69	63	77	56	69	82	84	84	70	89	92	93	84	79	93	94	79	102	92	84	105	0	106	106	109	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	1	3	1	2	1	2	2	3	3	3	1	2	2	2	1	1	2	2	2	1	2	2	2	1	1	2	1	1	3	2	1	2	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	2	2	1	3	1	2	4	1	3	3	1	1	2	2	1	2	3	2
50000	-644.984122366557131	-651.839610317516531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532697125791136	0	1	2	2	4	2	3	3	4	4	4	6	4	5	5	6	5	6	5	8	6	5	6	6	5	6	8	6	7	6	7	7	8	7	9	7	8	9	6	11	9	8	8	8	9	9	9	8	10	9	9	10	12	8	10	11	12	10	11	10	11	12	12	13	12	10	12	9	12	12	12	12	14	12	11	13	13	12	12	12	12	13	13	12	14	14	15	13	14	14	14	14	15	14	15	15	15	18	16	15	18	16	17	15	17	18	18	18	18	20	21	21	0	1	1	1	8	2	6	6	2	6	7	9	7	11	11	5	13	25	13	30	10	11	15	17	13	19	7	14	39	8	39	22	22	11	29	10	30	43	5	26	27	30	21	28	34	20	39	31	48	33	20	45	45	9	43	68	43	47	33	45	51	52	51	78	43	35	56	29	58	50	37	52	43	29	58	63	49	49	56	35	58	58	69	58	45	56	66	75	37	49	79	81	82	84	84	60	89	103	93	94	104	93	95	86	102	92	84	105	0	106	106	109	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	3	3	2	3	2	1	2	4	1	2	1	2	2	1	3	1	2	1	1	1	2	4	1	1	4	1	2	1	2	2	3	1	1	1	1	1	2	2	1	2	4	3	1	1	2	2	1	1	2	2	1	1	3	2	3	2	4	4	2	1	2	1	1	4	1	1	1	1	2	1	2	1	1	4	3	1	1	2	2	2
50500	-588.575125664275788	-595.430613615235188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553168000063068	0	1	3	2	5	2	3	3	5	4	4	5	4	5	5	6	5	6	5	8	3	6	6	6	5	6	8	7	7	6	5	7	8	8	8	8	8	8	7	11	9	8	9	9	9	9	9	9	10	10	9	10	12	10	10	11	12	10	9	11	11	12	12	13	12	11	12	10	12	12	12	12	15	13	13	14	13	11	12	13	14	13	13	13	13	14	15	14	13	14	14	14	13	14	14	14	15	18	16	15	17	14	17	17	17	18	17	19	19	20	21	21	0	1	1	1	8	2	6	6	21	8	6	6	6	11	11	12	13	25	13	30	6	14	15	17	13	19	11	11	30	31	8	22	14	12	29	5	30	9	31	26	39	29	20	28	28	20	38	38	39	59	20	28	45	20	37	29	20	42	33	28	51	52	43	31	51	42	35	29	58	50	61	52	76	67	67	48	78	49	37	67	69	69	58	69	59	56	67	69	43	77	56	69	69	84	69	60	76	81	93	94	91	58	94	87	99	92	100	105	0	106	106	109	1	1	2	2	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	1	1	3	2	1	2	2	2	2	4	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	3	2	2	1	3	2	2	1	5	2	3	3	3	2	2	1	2	1	1	1	2	2	1	3	1	1	1	2	1	2	2	1	2	3	1	3	2	1	1	1	2	1	2	1	1	2	4	3	2	1	1	1	2	1	2	2	2
51000	-573.691401961118117	-580.546889912077518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632882871319017	0	1	3	2	4	2	3	3	5	4	4	6	4	5	4	5	5	6	5	8	6	6	6	6	5	6	7	6	7	6	7	7	7	8	9	8	7	7	8	9	9	9	9	9	9	9	9	9	10	10	10	10	12	10	10	11	13	11	11	11	11	10	12	13	12	12	12	11	12	12	12	12	15	13	13	14	13	12	13	13	14	13	13	13	14	14	14	13	14	11	14	13	15	14	14	15	15	18	16	15	16	16	17	16	15	18	18	19	19	20	21	20	0	1	4	2	7	2	6	6	10	7	6	11	8	11	7	10	13	25	13	12	9	14	15	17	13	19	10	11	30	5	30	22	7	8	29	30	30	30	30	19	27	29	30	28	33	20	38	31	48	11	36	45	45	20	20	29	43	42	33	50	43	44	43	90	43	68	35	29	58	60	43	45	20	67	69	71	90	48	68	66	58	58	58	58	59	74	56	69	63	48	80	58	82	84	84	70	76	81	105	94	87	93	94	67	82	81	103	105	0	106	106	109	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	3	2	2	2	1	1	2	4	1	1	2	2	2	1	1	2	1	6	2	1	3	2	1	3	4	2	4	1	2	1	2	1	3	1	2	2	1	1	2	2	3	1	1	2	2	3	1	1	2	1	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	3	1	1	1	2	1	2	2	1
51500	-546.849873423176632	-553.705361374136032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665642007349437	0	1	3	1	5	2	3	3	5	4	4	6	4	5	5	5	5	6	5	6	6	6	6	6	5	6	8	7	7	7	7	7	8	7	9	7	8	9	8	9	9	9	9	9	9	8	9	9	10	10	9	10	12	10	10	11	10	11	10	11	11	11	12	13	12	12	12	11	12	12	12	12	14	13	13	13	13	12	11	13	14	13	10	13	13	13	15	13	13	11	14	14	14	14	14	14	14	17	15	15	18	16	16	16	17	18	17	19	19	20	21	20	0	1	1	1	7	2	6	6	8	8	7	16	7	11	11	10	13	25	13	7	5	11	15	17	13	19	10	11	20	5	22	11	7	11	29	20	30	46	31	19	27	29	46	28	14	20	30	39	35	33	30	45	45	46	46	35	38	83	33	59	51	52	54	78	61	56	68	29	58	50	61	62	46	67	58	51	90	90	35	68	82	58	35	69	59	67	74	69	43	49	80	75	82	84	84	59	76	92	93	94	87	99	94	35	93	81	103	105	0	106	98	109	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	3	2	1	1	1	2	3	3	2	1	1	1	1	3	1	2	1	1	2	2	2	1	1	2	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	2	3	2	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	3	1	2	5	2	3	1	2	1	1	4	1
52000	-560.041585983881646	-566.897073934841046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623945609098766	0	1	3	2	5	2	3	3	5	4	4	6	4	5	5	6	5	6	5	5	6	4	6	6	5	6	8	7	6	6	7	6	8	8	8	8	8	9	8	9	9	9	9	8	9	9	7	9	10	9	8	10	12	10	10	10	11	10	10	11	11	12	12	13	11	12	12	12	12	10	12	12	14	11	13	14	13	11	13	13	14	13	12	13	14	13	14	14	13	12	13	14	15	14	15	15	14	17	16	14	16	16	16	17	17	17	18	19	19	20	21	21	0	1	4	2	7	2	6	6	7	8	6	7	7	22	11	10	13	25	13	7	11	6	15	17	13	19	28	14	20	8	20	22	28	28	29	20	29	35	31	26	27	35	30	28	33	37	30	39	31	44	30	44	33	46	46	42	38	42	50	70	51	44	49	78	20	35	42	56	58	50	65	52	63	56	58	65	90	49	68	67	75	68	58	58	60	61	67	69	66	78	42	83	58	84	94	85	89	92	82	84	87	93	94	87	102	81	103	105	0	106	106	109	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	2	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	2	2	2	2	3	2	2	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	2	3	1	2	2	2	1	1	4	1	3	1	1	1	1	2	2	1	2	1	2	2	1	2	1	2	1	2	1	2
52500	-581.271217352423832	-588.126705303383233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607640076627828	0	1	2	1	5	2	3	3	5	4	4	4	4	5	5	6	5	6	5	6	4	6	6	6	6	6	8	7	7	8	7	7	6	7	9	7	8	9	8	10	9	9	9	9	8	8	9	9	10	10	8	9	11	10	10	11	13	10	10	11	11	12	12	13	12	12	9	11	12	12	10	11	15	13	12	14	13	12	11	13	14	13	13	13	13	11	15	14	13	11	14	14	14	14	15	15	14	18	16	15	18	16	16	16	17	18	17	18	19	19	21	21	0	1	4	1	7	2	6	6	21	6	6	7	8	8	10	12	13	13	13	5	7	14	15	17	13	19	18	14	20	7	20	10	10	11	29	10	20	20	31	26	27	29	37	33	33	20	37	31	48	33	20	34	59	30	37	67	48	30	28	59	51	53	43	78	51	67	29	67	58	50	30	52	54	66	58	89	90	90	67	63	69	69	75	58	60	67	56	75	63	48	86	82	58	84	94	59	89	81	93	84	74	93	94	87	102	92	95	105	0	106	110	109	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	4	1	2	1	2	2	2	2	2	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	2	1	2	2	1	2	1	2	1	3	3	2	1	2	2	1	2	5	1	2	1	1	1	2	1	2	1	1	2	2	1	3	2	1	1	3	1	3	1	1	3	1	2	2	1	3	1	2	1	1	3	2	1	1	1	2	1
53000	-549.145784746168260	-556.001272697127661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570144309174880	0	1	3	1	5	2	3	3	4	4	4	6	4	5	5	5	5	6	5	5	6	6	6	6	5	6	8	7	7	7	7	6	8	8	9	8	8	8	8	8	9	8	8	9	9	9	9	9	10	10	10	10	12	10	9	11	12	11	9	11	11	11	12	13	12	12	11	12	12	11	12	12	15	13	12	14	13	12	13	13	13	13	12	13	14	14	15	14	14	14	14	14	14	14	14	15	15	18	15	15	17	16	17	17	17	17	17	19	19	19	21	21	0	1	1	1	8	2	6	6	6	8	8	16	8	11	11	6	13	25	13	9	10	14	15	17	13	19	8	11	20	20	20	11	11	28	30	20	31	20	20	26	27	29	30	33	34	37	38	37	39	59	30	45	34	46	38	30	38	29	33	50	51	33	35	78	61	42	35	29	58	50	61	52	63	68	58	51	78	49	66	30	58	75	58	58	50	68	74	58	63	78	66	69	69	84	84	85	43	92	93	94	87	93	94	87	93	92	84	105	0	98	110	109	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	4	2	1	2	2	2	3	1	2	1	1	3	2	2	1	1	1	1	1	1	1	1	2	1	2	1	4	1	1	3	2	3	1	1	1	2	2	1	1	3	2	2	1	1	1	1	2	1	1	3	1	2	1	2	2	1	1	1	3	1	1	3	2	2	1	2	2	1	1	1	5	2	1	1	2	2	2	2	2	3	3	2	1	1	2	2
53500	-555.704519154895479	-562.560007105854879	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695246244616074	0	1	3	2	5	2	3	3	5	3	4	5	4	5	5	6	5	5	5	5	4	6	6	6	6	6	8	7	7	7	7	7	8	7	8	8	7	9	8	9	9	9	9	9	9	9	9	9	9	9	10	10	9	10	10	11	12	11	11	11	9	12	11	11	12	12	12	11	12	12	12	12	15	12	13	14	12	13	13	13	14	13	13	13	14	14	15	12	14	14	13	14	14	14	15	15	14	17	16	15	18	15	16	14	17	17	17	19	19	19	21	21	0	1	4	1	10	2	6	6	21	6	8	7	10	11	11	12	13	13	13	7	10	11	15	17	18	19	7	14	20	5	20	22	34	11	29	31	7	30	31	26	27	35	35	33	34	37	30	39	20	33	43	44	33	46	37	35	49	42	50	50	30	52	43	49	51	56	55	35	58	60	43	45	97	56	88	61	64	77	29	68	58	69	58	58	59	56	104	58	67	77	56	58	82	84	94	44	67	81	93	94	87	93	94	67	102	92	103	105	0	92	110	109	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	3	2	1	2	1	1	1	1	2	2	2	1	3	1	1	1	1	1	3	2	2	2	2	2	2	1	2	2	2	1	2	2	1	1	1	2	1	1	1	2	1	1	3	2	2	1	1	1	2	3	1	1	2	2	2	2	1	1	1	4	2	1	2	1	3	1	2	1	2	2	1	1	1	2	2	2
54000	-551.062416027022323	-557.917903977981723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741489810936396	0	1	3	2	5	2	3	3	5	4	3	5	4	5	5	6	5	5	5	7	6	6	6	6	6	6	7	7	7	8	6	7	6	8	9	8	8	9	7	9	9	9	9	9	8	9	8	9	8	9	9	9	12	10	10	11	13	11	11	11	11	10	12	11	12	12	12	12	12	12	12	12	14	13	12	13	12	13	11	13	13	13	13	13	14	13	13	14	12	14	13	14	14	14	15	15	15	17	16	15	16	16	17	17	17	18	18	18	19	19	21	21	0	1	4	1	8	2	6	6	8	6	6	11	8	11	11	12	13	13	13	5	9	14	15	17	18	19	5	14	14	20	5	11	10	22	29	29	20	20	31	19	27	29	20	28	28	37	20	31	39	28	37	28	45	46	20	29	67	35	50	50	51	44	56	49	20	35	56	35	58	59	61	62	37	56	58	43	64	64	29	68	69	58	69	58	60	68	67	75	61	77	68	69	82	84	84	60	63	92	93	94	87	88	94	68	102	92	103	105	0	106	110	109	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	1	1	2	4	2	1	3	1	1	1	1	4	2	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	3	1	3	2	1	2	1	2	2	1	2	1	1	1	1	2	2
54500	-555.226775043964267	-562.082262994923667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571004450673929	-1	1	1	0	5	2	3	3	5	4	4	5	3	5	5	5	4	5	5	7	6	6	6	6	6	6	7	7	7	8	6	7	7	8	9	8	7	9	8	11	9	8	9	8	9	9	9	9	9	10	10	10	12	10	10	11	13	11	11	11	11	12	12	13	12	12	12	11	12	12	12	11	13	13	13	14	13	12	13	13	13	13	13	13	14	14	15	14	12	14	14	14	15	14	15	12	15	18	16	15	17	16	17	17	17	18	18	18	19	20	21	21	0	4	4	1	7	2	6	6	6	7	7	6	6	11	11	10	13	13	13	31	9	11	15	17	17	13	8	11	31	20	9	22	22	28	42	20	31	37	31	25	27	29	30	33	5	31	39	20	37	45	43	44	44	20	37	35	63	48	50	50	51	72	43	49	61	56	37	35	58	60	51	52	55	56	69	43	78	49	89	56	58	69	58	58	60	80	80	82	46	77	68	81	58	84	94	45	89	81	93	84	80	93	94	91	93	92	103	105	0	106	110	109	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	1	1	4	3	1	2	2	1	1	2	3	3	3	2	1	2	1	1	1	1	2	3	1	1	3	2	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	2	3	1	2	1	2	1	3	1	3	1	1	3	2	4	1	2	2	1	2	1	1	3	1	1	1	2	1	2
55000	-547.274119105181057	-554.129607056140458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652441544850034	0	1	2	2	5	2	3	3	4	4	4	4	3	5	5	6	5	5	5	7	6	6	6	6	6	6	8	7	7	8	6	7	8	8	9	8	8	9	8	10	9	9	9	9	8	9	8	8	10	8	10	10	12	10	10	10	13	11	11	11	11	12	11	10	12	12	12	12	12	11	12	11	12	13	12	14	11	12	12	13	13	13	12	12	14	13	14	14	14	13	14	14	15	14	15	15	15	17	16	15	18	15	17	16	17	18	18	18	19	20	21	20	0	1	1	1	6	2	6	6	6	6	8	8	6	11	11	12	13	13	13	5	7	11	15	17	13	19	28	5	22	20	10	22	14	5	29	20	20	30	31	26	27	29	30	45	28	37	20	31	35	28	35	33	44	46	46	42	63	35	50	33	51	52	48	48	63	29	35	35	58	50	61	33	46	56	58	79	64	64	56	67	69	69	58	58	60	79	74	58	63	77	63	81	82	84	84	59	89	93	93	94	104	69	95	87	93	92	103	105	0	106	110	109	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	3	2	1	1	2	1	1	2	1	1	1	1	3	2	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	2	2	2	1	2	2	1	1	2	2	2	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	2	3	1	2	2	1	2	1	2	1	1	1	3	2	1	2	3	1	1	1	2	1	1
55500	-554.136673837063654	-560.992161788023054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698648927786159	0	1	3	2	5	2	3	3	5	4	4	5	3	5	5	6	4	5	5	7	6	6	6	6	6	6	7	7	7	8	6	7	7	8	9	8	8	9	8	11	8	8	9	9	9	9	9	8	10	9	9	10	11	10	10	10	12	10	11	10	10	12	12	11	12	12	12	11	11	12	12	11	15	13	12	14	12	13	13	13	14	13	13	13	14	14	15	14	12	14	14	14	15	14	15	14	15	16	16	15	16	16	17	17	17	17	18	19	18	20	21	20	0	1	4	1	11	2	6	6	10	7	6	10	6	11	11	12	13	13	13	31	9	12	15	17	13	13	10	14	5	20	7	22	14	11	42	29	20	20	31	19	27	29	39	33	28	48	30	31	39	33	30	45	45	46	37	35	38	42	50	50	51	52	51	49	61	68	35	35	58	50	61	45	67	35	58	89	49	64	56	68	58	69	69	58	70	67	79	82	43	77	79	82	81	84	94	60	76	92	58	94	87	93	100	79	102	81	103	105	0	92	110	109	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	2	1	1	1	1	2	1	1	1	1	2	4	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	2	3	1	2	1	2	1	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	4	1	2	1	1	1	5	1	1
56000	-604.837260756477349	-611.692748707436749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517791645188674	0	1	3	1	4	2	3	3	5	3	4	6	3	5	5	5	5	6	5	6	6	6	6	6	6	5	7	7	5	8	7	7	7	8	8	8	8	9	8	9	8	9	9	8	9	9	9	9	10	10	10	10	12	10	10	11	13	10	11	11	11	12	11	11	12	12	12	12	12	12	12	12	15	11	12	14	13	13	13	13	14	13	13	13	14	14	15	14	12	14	14	14	15	14	15	15	15	18	16	15	17	13	16	17	17	17	18	17	19	20	21	21	0	1	4	1	7	2	6	6	5	6	7	16	6	11	11	6	13	13	13	16	9	8	16	17	26	13	10	11	8	20	16	10	22	28	29	20	20	30	31	19	27	20	36	28	33	37	20	31	31	45	43	45	45	46	30	42	63	29	50	50	43	52	43	49	51	16	63	49	58	50	61	33	54	42	58	63	64	64	56	37	75	58	58	58	60	66	80	82	43	64	68	82	84	84	84	60	57	92	69	94	79	58	94	87	99	92	103	99	0	106	106	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	3	1	1	1	3	1	2	2	2	4	1	1	2	2	2	1	2	2	1	2	2	2	1	5	3	2	2	2	2	2	1	5	2	3	2	3	2	2	1	1	3	3	1	1	2	1	1	3	2	3	2	1	3	2	2	2	1	1	2	1	1	3	2	2
