step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53
47500	-287.393386630664565	-294.248874581623966	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777655231276758	0	3	1	5	5	6	6	7	8	7	9	9	9	6	7	9	10	8	9	9	9	10	10	10	10	11	11	11	13	12	10	10	12	14	12	11	11	13	14	12	15	15	17	15	15	13	17	17	17	19	21	24	28	0	1	1	2	2	2	4	2	14	6	5	6	8	4	4	8	18	7	14	15	7	20	10	7	19	20	11	11	36	17	7	19	9	22	23	8	31	10	28	31	24	46	33	39	31	37	44	44	40	41	46	51	0	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	2	4	2	1
48000	-321.067007813147541	-327.922495764106941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553346293793348	-1	2	3	6	5	6	5	9	7	8	9	8	7	6	8	10	10	8	8	10	10	9	10	8	10	10	10	13	11	11	10	10	11	13	12	10	12	14	13	14	15	15	18	13	15	13	16	17	18	19	19	23	25	0	1	1	2	2	2	2	4	4	6	5	6	7	2	14	8	18	7	9	15	24	9	6	2	19	15	5	5	14	18	18	19	20	22	23	8	31	23	11	18	16	46	20	11	31	37	44	44	40	24	37	51	0	1	2	1	2	2	2	2	1	1	1	1	1	1	3	1	1	1	2	1	2	2	1	3	3	1	1	2	4	2	2	1	1	1	2	1	1	1	2	2	3	4	1	3	2	2	1	1	3	2	5	3	2	1
48500	-299.047493636302534	-305.902981587261934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685797439280270	0	3	2	5	5	4	6	7	7	7	9	8	9	8	6	8	11	9	9	9	9	9	10	10	11	12	11	11	12	12	10	11	11	13	12	11	11	13	13	13	15	13	16	13	13	16	14	18	17	18	22	25	27	0	1	1	2	2	2	2	2	2	6	5	10	8	4	2	7	18	7	15	9	16	9	10	8	19	15	11	18	24	17	18	19	20	22	23	13	31	12	27	31	16	37	33	28	31	42	44	44	45	24	46	51	0	1	2	1	1	1	1	1	1	3	2	2	1	1	2	2	2	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	3	1	2	1	2	2	1	3	1	3	3	1	1
49000	-302.172963240748800	-309.028451191708200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536933523094782	0	3	1	5	5	5	5	7	7	7	9	7	9	9	8	9	9	8	8	10	9	10	9	9	10	10	11	13	13	12	10	9	12	14	11	10	11	13	12	13	12	14	17	14	16	16	17	16	19	19	21	24	27	0	1	1	2	2	2	2	4	4	6	5	6	8	9	9	8	7	2	4	15	8	15	10	8	19	15	11	11	41	17	18	19	9	22	23	24	18	35	11	31	8	37	33	39	31	42	44	44	42	36	46	51	0	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	3	2	1	1	1	2	1	2	1	1	2	1	1	2	1	2	2	2	1	2	2	1	2	2	2	3	2	4	1	1	1	2	6	2	1	1
49500	-279.708803566740301	-286.564291517699701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698481977121333	0	3	1	5	5	5	6	8	6	7	9	8	9	8	8	9	11	8	7	10	10	10	10	9	10	12	11	12	13	10	11	10	11	12	11	11	12	13	13	13	15	15	17	15	15	14	16	17	19	19	20	24	28	0	1	1	2	2	2	2	2	4	6	5	6	8	9	9	10	18	2	9	15	8	15	10	8	19	33	11	11	24	18	18	19	20	22	23	8	18	35	11	37	36	46	33	39	31	37	44	44	45	24	42	51	0	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	2	1	3	1	2	1	1	1	2	4	2	2	1
50000	-284.406761076199643	-291.262249027159044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604444519294302	0	3	2	5	6	5	5	7	6	6	9	8	8	8	8	9	10	8	8	9	10	10	10	9	10	10	11	12	10	11	9	10	10	14	12	12	11	13	13	13	13	14	17	14	15	16	16	18	19	19	21	24	27	0	1	1	2	2	2	2	7	2	6	5	6	8	9	9	8	18	2	4	15	8	18	10	2	19	20	11	11	18	17	18	19	9	22	23	21	18	35	28	31	16	37	14	28	40	42	44	44	45	36	46	51	0	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	1	2	1	2	3	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	4	1	1	2	1	2	2	3	2	2	1
50500	-277.588988284712286	-284.444476235671686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723678990024005	1	3	2	4	5	5	7	9	6	7	9	9	8	7	7	7	9	7	9	9	8	11	11	10	11	11	10	11	12	12	10	10	11	14	12	11	12	13	14	13	15	14	17	14	14	16	16	17	18	19	21	24	27	0	1	1	2	2	2	2	16	4	6	5	10	16	9	4	2	18	2	9	15	16	20	6	8	19	20	11	11	16	17	17	19	20	22	23	8	31	6	28	31	8	37	14	11	31	45	44	44	45	41	46	51	0	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	4	1	1	3	1	4	2	2	1	1	1	2	2	2	1	1
51000	-307.109640388415301	-313.965128339374701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698235147945780	1	3	2	5	5	5	7	9	7	7	9	8	7	6	8	10	9	6	8	10	8	10	11	10	10	11	10	11	12	11	10	10	12	12	13	11	12	14	12	12	15	14	17	15	15	16	17	17	18	19	21	25	27	0	1	1	1	2	2	4	7	14	6	5	6	4	4	14	18	18	2	4	15	18	15	10	8	19	15	11	11	16	18	18	19	16	22	23	8	18	23	11	31	24	40	4	11	31	42	44	44	37	41	46	51	0	1	1	1	3	1	1	1	1	1	2	2	2	1	1	1	2	2	2	3	1	1	2	2	1	1	1	1	1	1	3	2	1	1	1	1	1	3	2	1	1	4	1	4	3	3	1	1	1	2	2	3	2	1
51500	-282.665172895576916	-289.520660846536316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690704467535541	0	3	3	5	5	5	7	8	7	7	7	9	9	8	7	7	10	8	9	9	10	11	11	10	10	11	9	11	13	12	10	11	12	13	13	12	11	12	13	13	15	14	17	14	15	14	16	18	19	19	20	24	27	0	1	1	2	2	2	2	2	4	6	5	6	7	16	4	2	18	7	4	15	16	14	10	8	19	20	11	11	16	17	18	19	14	22	23	24	31	23	27	31	24	31	33	28	40	40	44	44	45	41	49	51	0	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	3	1	1	2	1	2	1	2	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	2	2	3	2	3	1	1	1	1	2	2	2	1	2	1
52000	-285.205206008815537	-292.060693959774937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733096228393121	1	3	3	5	5	5	4	6	6	7	9	9	8	9	7	9	9	7	9	9	9	11	10	7	11	11	11	12	11	11	9	11	10	10	12	11	11	13	13	13	16	13	15	14	15	14	15	18	19	18	21	25	26	0	1	1	2	2	2	2	7	2	6	5	10	8	9	9	24	18	8	9	15	8	34	10	5	19	15	11	11	24	17	18	19	9	20	23	16	31	23	28	31	16	37	33	28	31	42	44	44	40	41	46	51	0	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	3	2	3	1	1
52500	-289.631833867639727	-296.487321818599128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709755092610245	1	4	3	6	5	5	6	6	5	7	9	9	9	9	7	10	10	8	9	9	9	11	11	9	11	12	10	12	11	11	10	11	11	14	12	12	12	13	13	13	15	15	16	14	15	13	15	16	19	19	21	24	26	0	1	1	2	2	2	2	2	2	6	5	6	8	9	9	8	18	2	9	15	8	20	10	8	19	15	11	27	16	17	24	19	14	22	23	18	31	23	11	31	16	46	33	11	46	37	44	44	46	41	49	51	0	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	3	3	1	1	1	1	3	2	1	2	1
53000	-258.021159939325855	-264.876647890285255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743831382362981	0	3	2	5	6	5	6	7	7	7	9	9	9	9	8	8	10	8	9	10	9	10	10	10	10	11	11	11	12	11	10	11	11	14	12	10	11	14	13	14	15	15	17	15	14	15	16	18	18	17	20	23	27	0	1	1	2	2	2	2	7	4	6	5	10	16	9	9	8	18	7	9	15	8	15	6	8	19	20	11	5	24	17	18	19	14	22	23	8	31	23	28	31	36	37	33	11	31	37	44	47	45	41	49	51	0	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	2	2	2	2	2	1	2	2	1	1	2	1
53500	-275.119209091638993	-281.974697042598393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683815513450714	1	3	2	4	5	5	6	8	6	8	9	8	8	8	8	6	10	8	9	9	9	11	10	10	10	10	10	12	12	11	10	10	12	13	13	11	12	13	13	13	16	14	17	14	15	14	15	17	18	18	21	24	26	0	1	1	2	2	2	2	16	4	6	5	6	16	9	9	2	18	2	9	9	8	15	10	16	19	20	11	11	8	17	16	19	14	15	23	8	31	23	11	31	29	37	33	28	40	37	44	47	40	41	42	51	0	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	2	2	2	1	2	2	2	1	1	3	1	1	1	1	1	4	1	3	2	1
54000	-287.824907076102363	-294.680395027061763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611593548555953	1	3	3	5	5	5	5	8	7	6	8	7	8	9	6	6	10	8	9	9	8	11	10	9	11	11	9	12	12	10	10	10	10	13	12	10	12	12	14	14	14	14	17	14	15	16	16	18	18	19	21	24	27	0	1	1	2	2	2	2	7	15	6	5	6	16	9	4	2	18	16	9	15	16	14	10	16	19	15	11	27	8	18	18	19	20	9	23	8	31	23	28	31	8	37	33	11	40	40	44	44	31	41	37	51	0	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	3	1	1	2	1	1	1	1	3	2	1	1	1	1	2	3	1	4	3	1	2	1	1	4	3	4	2	1
54500	-296.317119910164422	-303.172607861123822	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623040431205501	0	3	3	5	5	5	5	8	6	7	8	8	6	8	7	8	9	9	9	8	10	10	11	9	11	11	11	12	11	11	11	10	11	13	11	11	11	14	14	14	15	14	17	14	15	12	17	16	19	19	22	24	28	0	1	1	2	2	2	2	2	4	6	5	10	2	9	9	13	7	2	9	15	8	15	10	13	19	20	11	11	16	17	18	19	14	15	10	16	18	35	28	31	29	46	33	28	40	37	44	44	45	24	42	51	0	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	3	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	2	1	2	2	1	2	1	1	3	1	1	1	2	1	2	4	5	1	1
55000	-288.085017890572601	-294.940505841532001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756991547929346	1	3	2	5	5	4	6	7	8	7	10	7	9	9	6	10	10	8	10	9	9	10	9	9	10	11	9	12	12	11	9	11	11	14	12	11	12	14	12	13	16	14	16	14	15	16	16	17	19	18	21	23	27	0	1	1	2	2	2	2	2	15	6	27	6	8	9	4	24	18	2	9	15	8	15	10	8	10	15	5	27	36	18	18	19	20	22	23	8	31	23	11	31	24	37	33	27	40	42	44	44	45	41	46	51	0	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	2	2	2	1	2	1	2	3	1	2	3	1	1	1	1	2	1	2	1	1
55500	-288.565625597442704	-295.421113548402104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649422742821437	1	3	2	5	6	4	5	7	8	7	10	8	9	6	7	9	10	8	9	9	10	9	10	10	11	12	11	13	12	11	10	10	11	12	12	11	12	13	14	12	16	15	16	15	15	15	16	17	19	19	22	24	27	0	1	1	2	2	2	2	7	14	6	5	6	8	4	14	8	18	2	14	15	8	15	10	8	19	15	11	27	24	18	18	19	14	22	10	8	31	23	11	31	24	37	34	11	31	40	44	44	45	41	42	51	0	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	4	2	2	2	2	2	3	2	2	2	2	1	1	1	2	1	2	1	1
56000	-293.181958295806737	-300.037446246766137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680551850034694	-1	2	1	4	4	5	6	6	8	7	9	9	8	9	6	8	10	7	9	9	9	11	11	10	10	12	11	12	13	11	9	11	12	13	13	12	11	13	13	13	14	14	17	14	16	16	17	18	17	19	21	24	27	0	1	1	2	2	2	6	2	15	6	5	8	8	9	4	8	18	8	4	9	8	15	10	16	19	15	11	11	17	17	18	19	14	22	23	16	31	23	27	31	29	37	33	28	40	42	44	44	31	41	46	51	0	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	1	2	1	3	1	1	3	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	2	3	2	3	2	1
56500	-306.417909063369052	-313.273397014328452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634729063034200	1	3	3	4	5	4	6	8	5	8	9	8	9	8	7	10	10	8	9	9	10	11	10	10	11	11	10	12	13	10	10	10	11	12	13	11	12	12	14	14	15	11	17	13	16	14	15	17	18	20	19	23	28	0	1	1	2	2	2	2	2	4	6	5	6	8	9	9	8	18	7	15	15	8	14	8	13	19	15	5	27	16	18	18	19	20	22	10	16	42	10	28	31	16	31	33	11	31	42	44	44	45	16	46	51	0	1	1	1	1	1	1	1	3	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	3	2	1	2	2	3	2	1	3	2	3	3	2	1
57000	-298.107464297607862	-304.962952248567262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560385962988108	-1	3	2	5	5	4	6	7	8	7	10	8	9	8	6	10	10	8	9	10	9	11	10	8	11	10	10	12	12	11	10	10	11	11	12	11	11	14	13	13	15	14	16	13	15	15	16	15	18	19	21	24	27	0	1	1	1	2	2	2	2	15	6	5	6	8	15	2	24	18	2	4	9	24	9	10	8	19	15	2	11	24	17	18	19	9	11	23	16	31	23	28	31	16	37	22	28	40	42	44	44	40	36	42	51	0	1	3	1	3	1	1	2	2	1	1	3	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	3	1	2	1	1	1	2	1	2	1	1	2	1	2	2	2	4	1	1	1	1	2	3	4	3	1	1
57500	-271.831723499556517	-278.687211450515917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758196800792621	0	3	1	5	5	5	5	9	6	7	8	7	7	8	8	10	10	7	9	10	10	11	10	8	11	11	11	12	12	11	9	10	12	13	12	12	11	13	13	12	15	15	16	14	14	13	15	17	18	17	22	24	27	0	1	1	2	2	2	2	13	4	6	5	6	7	4	9	24	18	7	9	9	8	14	10	13	19	15	11	11	2	17	18	19	14	22	23	16	31	35	11	31	36	46	33	39	40	37	44	44	45	41	42	51	0	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	1	1	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	3	1	1
58000	-289.053089103300692	-295.908577054260093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656990710404943	1	3	3	5	5	5	6	8	7	7	10	8	8	8	6	7	10	8	9	9	10	8	10	10	10	10	9	12	11	11	11	10	12	13	12	11	11	13	13	13	15	15	16	14	15	14	17	17	19	19	19	24	28	0	1	1	2	2	2	2	16	15	6	5	10	7	9	2	7	18	7	9	15	8	15	10	16	19	20	5	11	16	17	18	14	9	22	23	7	18	23	11	31	36	40	34	11	40	37	44	44	45	41	46	51	0	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	1
58500	-262.710526720903260	-269.566014671862661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714196040935257	0	3	2	5	5	5	7	8	6	7	8	8	8	8	7	6	10	8	10	9	10	10	10	9	11	11	10	12	13	11	10	11	12	13	11	10	11	13	13	13	15	14	16	13	15	15	15	17	19	19	21	23	27	0	1	1	2	2	2	2	16	4	6	5	6	16	9	9	2	18	7	14	15	16	15	10	8	19	20	11	11	13	17	18	19	9	22	23	8	31	23	28	31	36	37	33	28	40	37	44	47	45	41	46	51	0	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	2	2	2	3	1	1	2	1	1	2	2	2	1	1
59000	-290.247767598432574	-297.103255549391974	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664505472806203	1	3	3	6	5	4	7	8	8	8	9	9	9	9	7	9	9	8	9	8	10	11	11	8	11	10	10	13	13	11	10	10	12	13	13	11	12	12	13	12	16	14	16	14	14	16	16	18	18	18	22	24	28	0	1	1	2	2	2	2	4	15	6	5	10	24	9	4	8	2	2	4	15	16	15	10	7	19	20	11	11	36	18	18	19	14	22	23	8	31	23	11	31	13	37	33	11	40	42	44	44	45	41	42	51	0	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	3	1	2	3	2	1	1	2	2	1	3	1	1
59500	-289.268510816451624	-296.123998767411024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688086398727324	0	3	2	5	5	6	6	8	6	8	9	8	9	7	7	10	10	9	9	10	9	8	10	7	10	12	11	13	11	11	10	11	11	12	12	11	11	13	14	12	16	13	15	14	13	15	17	16	18	20	22	24	27	0	1	1	2	2	2	2	7	2	6	5	6	24	4	2	8	18	24	15	9	24	9	10	2	19	2	11	27	24	18	18	19	15	22	23	2	31	6	28	31	29	37	33	11	31	42	44	44	45	41	49	51	0	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	2	1	1	1	2	1	4	1	1	2	1	1	1	2	2	1	5	1	3	1	1	3	1	2	3	1	2	1	1	4	2	2	1	1
60000	-300.717252306125772	-307.572740257085172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714865306842788	0	4	2	6	6	5	6	8	6	7	9	8	8	8	7	9	10	8	8	8	9	9	10	9	11	11	11	12	11	11	10	10	12	11	12	11	11	13	13	13	16	13	17	14	15	16	17	17	17	18	20	24	28	0	1	1	2	2	2	2	2	2	6	5	6	4	9	9	8	18	7	9	15	18	20	10	10	19	20	11	27	16	17	10	19	15	22	23	16	31	6	28	31	36	37	33	28	40	42	44	44	31	41	46	51	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	3	2	1	1	1	3	1	2	3	1	2	2	1	2	2	1	3	1	2	2	1
60500	-287.158864577660836	-294.014352528620236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720926786172490	0	3	2	5	6	5	6	7	7	7	9	7	9	9	6	9	8	9	8	8	9	9	11	7	10	11	10	13	12	11	10	11	11	13	13	11	12	13	13	14	14	13	17	14	16	15	17	18	17	19	21	24	27	0	1	1	2	2	2	2	4	4	7	5	6	8	9	2	8	2	17	4	15	8	15	10	7	19	20	11	11	36	18	17	19	9	22	23	8	31	23	11	31	29	37	33	28	37	42	44	44	40	41	46	51	0	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	3	1	2	2	2	2	2	3	4	1	1
61000	-277.552357655458763	-284.407845606418164	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732935089785575	1	3	2	5	5	6	5	8	7	8	9	8	9	8	8	7	10	8	9	9	9	11	10	9	11	12	10	12	13	10	10	11	11	14	11	12	11	14	11	13	15	14	16	15	16	16	16	17	18	19	21	24	28	0	1	1	2	2	7	2	16	4	6	5	6	16	9	4	2	18	7	14	15	8	15	10	8	19	14	11	39	24	18	18	19	14	22	23	8	31	23	27	31	36	37	33	28	18	42	44	47	46	41	42	51	0	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	4	2	1	1	1	1	4	1	1
61500	-268.450030082327885	-275.305518033287285	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715976850225282	0	4	2	6	5	5	7	9	6	7	9	9	7	8	7	9	10	8	9	10	10	9	10	10	10	11	10	13	11	10	10	11	11	13	12	11	11	14	14	13	15	13	17	15	15	16	16	18	19	19	21	24	27	0	1	1	2	2	2	2	18	2	6	5	10	2	9	9	7	18	2	9	15	8	15	10	16	19	19	11	27	8	18	18	19	14	22	23	16	31	35	11	31	36	37	33	28	40	42	44	44	45	41	42	51	0	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	3	2	1	3	1	1	1	1	2	2	2	4	2	1
62000	-308.511351069442185	-315.366839020401585	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644618738751159	1	4	2	3	6	6	6	7	6	8	8	8	7	8	7	10	10	8	9	8	9	10	11	9	8	11	10	13	12	11	10	10	11	13	13	11	12	13	14	13	16	13	17	13	16	15	15	15	19	19	18	24	27	0	4	1	1	2	2	2	2	4	6	5	6	7	9	9	8	18	7	25	15	8	15	10	8	9	15	5	11	24	17	18	25	19	22	23	2	31	23	11	31	8	31	33	11	40	42	44	44	45	41	46	51	0	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	3	1	1	1	1	1	2	1	4	2	1	2	1	5	2	3	2	1	1	1	1	1	1	3	3	1
62500	-297.977501890790677	-304.832989841750077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594005050944216	1	3	3	5	6	5	6	7	7	6	9	9	8	9	7	9	10	8	10	8	9	10	10	10	9	12	11	11	12	11	10	11	11	13	12	12	12	13	13	14	16	14	15	14	12	15	17	16	18	18	21	25	26	0	1	1	2	2	2	2	4	4	6	5	6	8	9	2	2	18	2	25	9	8	15	10	13	9	20	11	11	16	17	18	19	14	22	23	24	31	23	28	31	36	37	15	28	31	37	44	44	45	16	46	51	0	1	1	1	2	1	1	2	1	1	1	2	2	1	1	3	3	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	4	2	1	2	1	1	2	3	4	3	1
63000	-279.160050384565125	-286.015538335524525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696590981612392	0	3	3	5	4	5	6	8	6	7	9	9	9	7	7	7	10	8	10	10	8	9	11	9	9	11	11	13	11	11	10	11	11	13	12	11	11	13	12	12	15	15	15	14	15	14	16	17	19	19	21	25	27	0	1	1	2	2	2	2	16	4	6	5	6	16	9	4	7	18	7	25	15	16	15	10	8	9	15	11	11	24	18	18	25	14	22	23	8	31	23	11	31	36	46	33	39	40	37	44	44	45	41	49	51	0	1	1	1	1	1	1	2	1	1	2	3	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	1	2	2	3	1	2	1	1	1	1	2	2	2	1	2	1
63500	-272.200463809822963	-279.055951760782364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589367548714621	1	3	2	5	5	5	6	5	7	7	10	9	9	9	8	8	9	8	9	9	10	10	9	8	11	11	10	11	12	11	10	11	12	13	12	9	11	14	14	13	15	14	17	14	15	13	15	17	17	19	21	24	27	0	1	1	2	2	2	2	2	4	6	5	10	24	9	9	8	18	7	9	15	24	15	10	8	19	20	5	27	7	17	18	19	14	22	23	8	31	23	28	31	36	46	33	11	40	37	44	47	40	41	46	51	0	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	4	1	1	1	1	2	2	2	1	3	2	1	4	1	2	2	1	1	1	1	2	2	4	2	1
64000	-283.497741192767819	-290.353229143727219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771141870838292	1	2	3	6	5	5	5	8	7	8	9	7	6	9	8	10	10	8	9	9	9	11	9	9	11	10	10	12	12	11	11	10	12	13	11	11	12	12	14	14	13	14	18	13	16	14	16	15	16	19	22	24	27	0	1	1	5	2	2	2	13	4	6	5	6	7	9	9	8	18	4	9	15	7	20	10	8	19	15	11	11	24	17	18	19	14	22	23	8	31	10	28	17	36	37	33	11	40	37	44	44	31	41	49	51	0	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	4	2	1	1	1	1	2	2	2	1	1
