step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
21500	-398.237544625337648	-407.288388005788988	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995940593072960	4	-1	15	11	37	25	19	32	28	27	30	40	36	44	49	46	53	54	54	54	58	61	67	70	66	75	76	81	78	75	87	86	103	82	80	83	82	83	91	87	93	75	93	94	85	95	92	90	87	89	86	103	95	91	83	89	100	89	88	95	89	89	87	87	99	92	97	98	96	97	97	93	95	100	101	96	96	102	2	0	4	1	11	7	3	9	3	3	10	5	11	12	12	13	10	16	12	12	15	20	22	21	21	23	25	24	26	25	34	29	76	30	24	27	23	42	36	38	61	22	37	66	37	63	45	58	26	36	28	65	58	38	29	55	60	38	55	58	34	26	55	35	43	59	48	62	48	66	44	51	32	50	44	39	47	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-425.008794500838064	-434.059637881289405	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963516177046560	7	0	18	14	30	25	20	27	30	26	36	36	23	51	45	51	52	51	58	60	57	66	67	73	75	74	79	79	82	74	82	85	99	81	87	80	85	84	88	86	95	77	93	87	92	82	88	94	81	89	93	99	95	87	89	90	108	77	93	90	90	90	88	85	98	92	97	99	89	95	90	106	97	100	100	99	98	101	2	0	1	2	7	2	4	7	6	7	10	5	3	5	12	11	9	11	16	16	15	20	19	22	20	20	26	26	24	20	28	34	56	58	29	58	27	30	24	36	31	25	47	58	29	28	46	39	26	42	50	71	47	34	49	34	60	23	60	31	44	31	29	58	64	40	45	64	34	55	25	76	42	50	48	59	41	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-410.518436088643455	-419.569279469094795	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998799832361260	9	-1	15	15	41	21	27	27	23	26	34	39	35	48	35	44	53	49	53	60	47	71	67	75	70	75	77	81	79	77	79	80	100	84	80	71	83	84	82	83	94	89	94	85	87	91	89	88	80	89	87	104	98	80	87	92	95	91	92	90	88	96	90	95	103	95	107	96	88	95	98	105	101	97	96	93	99	102	2	0	1	1	11	1	9	3	6	3	7	15	9	5	10	12	11	13	14	17	13	20	20	25	23	36	25	30	26	25	20	30	43	26	27	19	31	31	25	22	44	54	45	54	29	44	37	49	25	39	38	73	41	25	35	37	69	38	48	44	26	59	29	59	76	51	65	69	34	47	41	62	76	44	63	69	70	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-392.887984706398640	-401.938828086849981	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980881623258266	8	-2	18	15	37	25	24	30	27	30	33	36	34	52	46	57	53	53	48	59	56	68	69	69	74	74	74	74	80	80	86	87	79	83	86	76	87	88	89	79	93	86	94	97	84	96	82	90	85	87	91	103	76	82	89	95	108	88	93	94	93	91	91	86	99	93	104	94	94	95	99	100	101	105	100	100	101	99	2	0	1	1	9	4	3	9	7	6	10	8	10	19	8	14	19	15	13	18	19	17	21	20	23	24	22	22	26	36	33	34	24	30	29	22	29	40	36	28	38	33	37	49	27	38	25	32	33	30	64	69	24	33	35	50	72	47	35	45	45	49	37	29	68	35	60	39	42	39	55	68	60	69	55	48	59	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-412.042146145745789	-421.092989526197130	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998984155803403	7	0	15	10	34	30	21	32	29	27	36	39	31	47	50	44	54	41	45	57	51	65	69	66	70	74	78	83	81	74	79	84	94	77	91	81	86	84	85	88	91	85	92	93	90	90	88	93	85	93	87	100	84	88	90	85	106	93	94	93	90	95	91	92	101	74	94	92	93	91	92	97	101	96	100	92	97	99	2	0	2	2	7	10	3	6	7	7	8	5	3	16	18	8	14	8	9	17	16	21	20	20	24	25	30	66	66	22	30	31	51	23	36	34	36	30	30	66	38	34	42	45	42	53	38	27	24	61	31	60	66	39	29	66	65	47	61	70	39	32	38	53	60	22	49	56	51	53	28	40	35	63	50	40	64	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-393.636970557333314	-402.687813937784654	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999991878051538	6	-3	16	13	39	26	22	30	31	28	31	43	36	51	44	48	45	53	51	59	52	67	67	75	62	74	78	81	77	78	83	84	92	76	88	84	81	89	90	87	85	84	93	81	89	96	90	86	89	90	87	99	95	85	83	90	107	92	92	89	93	88	96	94	98	89	102	94	90	99	92	104	98	96	100	98	101	104	2	0	4	1	13	7	3	7	10	3	6	9	10	17	9	9	13	17	17	19	17	20	21	25	19	25	23	34	23	26	34	27	69	23	37	24	24	32	48	54	30	30	69	27	27	69	28	44	28	55	28	61	41	34	44	28	67	55	36	40	39	54	43	62	49	32	49	51	32	60	51	63	51	56	68	71	50	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-405.530797393927230	-414.581640774378570	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969061157496508	8	-3	17	11	34	25	20	33	24	28	34	41	38	47	41	46	52	54	48	61	55	66	60	75	77	71	75	82	81	81	77	81	97	83	83	80	79	89	88	87	86	87	91	87	82	92	91	86	90	83	83	105	86	86	86	94	106	84	91	90	90	74	91	92	98	92	102	89	89	89	95	102	100	102	102	96	96	96	2	0	1	1	7	7	4	6	3	6	10	5	8	5	11	15	16	5	15	18	16	21	21	22	26	23	22	62	62	37	26	27	43	37	27	31	26	34	28	32	27	31	36	51	62	58	48	50	37	31	27	72	34	45	34	48	72	31	50	22	53	22	42	38	64	41	63	62	58	30	40	76	47	69	56	69	44	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-420.487699857585710	-429.538543238037050	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985664695020474	2	-4	15	12	40	30	25	32	23	28	34	40	39	52	44	46	55	53	47	53	60	70	71	66	72	75	67	79	82	78	83	84	101	82	83	76	87	88	92	85	88	83	83	88	90	92	92	95	83	91	84	101	91	85	88	97	101	90	88	90	91	95	88	91	98	95	107	95	80	86	97	98	97	102	104	95	96	102	2	0	4	2	11	3	9	6	3	9	7	6	10	15	11	11	5	19	15	19	20	27	27	5	22	27	14	22	25	22	28	28	64	23	23	23	26	43	55	34	28	69	26	29	31	60	54	53	36	40	30	68	40	34	51	46	62	51	31	26	29	44	40	40	58	55	57	29	22	51	58	59	48	39	59	43	29	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-399.201336676052279	-408.252180056503619	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994781385861758	9	-3	14	14	32	25	22	32	33	20	37	39	35	44	47	52	55	56	50	61	58	67	62	70	75	74	67	78	74	82	79	83	106	82	85	74	77	92	81	80	90	84	92	91	89	93	85	90	88	87	91	97	88	91	87	94	108	84	88	91	84	92	91	92	99	93	99	98	94	86	98	96	97	94	105	100	101	100	2	0	2	1	7	10	4	7	6	3	8	13	6	11	14	15	19	15	12	19	17	18	15	27	23	24	21	36	27	25	36	25	63	37	40	24	27	58	31	25	30	37	34	42	29	48	28	42	47	40	61	41	32	59	61	59	75	39	40	50	31	70	28	49	54	50	69	59	55	36	60	60	38	55	72	56	63	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-415.794143265361015	-424.844986645812355	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976063625023842	7	3	16	14	35	21	26	27	35	23	29	39	30	53	49	56	49	56	46	62	56	71	65	70	74	76	75	69	79	82	86	83	99	82	88	81	86	87	90	85	92	85	97	81	90	88	90	85	85	81	93	98	92	84	88	95	101	88	89	92	94	95	88	94	102	92	105	99	91	90	96	101	106	99	95	98	100	89	2	0	1	2	10	3	10	3	11	6	10	6	10	9	5	12	12	15	12	17	19	23	21	21	23	24	24	23	22	29	28	20	59	26	30	28	30	36	42	29	48	26	63	27	63	30	34	25	36	27	36	38	40	26	26	54	37	34	49	49	37	48	29	31	47	46	72	45	55	50	47	66	33	64	48	60	47	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-416.081613752664964	-425.132457133116304	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996994965370420	7	-4	13	11	37	27	4	18	26	29	26	36	32	50	49	46	54	59	52	58	41	67	63	72	74	68	75	80	75	78	85	84	100	76	80	83	82	86	90	82	86	88	92	86	84	92	82	86	90	91	91	99	94	83	83	98	105	89	90	86	92	90	92	85	101	86	99	95	95	93	98	94	96	98	107	97	101	100	2	0	7	7	10	1	2	4	8	4	1	11	11	16	21	13	14	19	21	19	13	18	15	22	24	23	24	34	22	29	40	27	63	24	29	35	27	34	31	27	30	47	66	36	30	35	24	40	42	29	31	72	60	24	29	70	65	26	64	47	66	47	44	24	69	30	72	39	58	49	50	44	50	39	52	31	63	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-411.999955983988343	-421.050799364439683	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996612762503053	9	-4	12	10	32	28	20	17	26	29	33	32	34	51	51	43	47	53	54	62	56	72	65	73	72	76	76	78	81	79	80	85	100	81	84	83	85	91	88	78	87	88	86	94	85	90	94	85	88	89	88	103	88	89	80	92	102	93	91	85	90	92	96	92	97	93	101	98	94	85	95	84	94	98	102	93	99	104	2	0	1	2	10	1	1	4	8	7	7	9	5	17	17	5	9	17	14	15	17	23	20	23	20	22	22	26	27	22	24	40	64	26	22	26	23	60	70	20	26	45	31	53	29	27	36	29	28	36	31	33	37	32	24	42	47	49	51	34	70	70	54	53	64	30	62	38	51	36	49	31	32	58	62	54	48	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-402.166629195674773	-411.217472576126113	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997792094339702	7	-2	16	13	40	28	23	26	30	21	35	41	35	53	48	38	56	48	54	56	54	69	62	70	73	68	77	82	73	76	87	86	99	83	88	81	80	83	92	82	94	77	77	92	87	85	91	93	90	88	85	106	94	87	80	95	104	90	85	89	93	94	95	92	98	86	91	92	84	92	96	101	104	95	101	99	96	101	2	0	1	1	13	4	10	3	10	4	6	16	9	15	16	6	14	16	15	15	15	23	20	23	26	23	24	42	21	22	36	55	47	24	46	43	29	26	40	43	31	25	24	36	42	42	31	42	31	40	28	62	66	29	43	54	62	51	42	69	54	60	39	28	68	43	35	38	42	60	39	35	48	60	50	71	49	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-399.135187182271693	-408.186030562723033	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969249857147186	5	-3	16	13	38	25	22	26	33	31	32	43	22	57	49	50	56	52	47	63	54	73	66	76	72	69	71	80	77	83	83	89	105	76	88	83	84	90	89	81	92	85	86	86	88	96	91	94	83	86	86	98	92	85	87	93	104	89	94	93	86	93	90	80	104	95	98	93	91	93	97	99	104	96	99	97	99	103	2	0	1	2	9	7	3	13	6	13	8	9	3	19	12	10	15	19	12	21	12	26	18	27	23	20	20	34	22	22	22	37	52	27	36	28	22	61	36	27	55	29	28	40	34	43	36	37	22	28	40	66	61	24	28	69	53	44	58	63	24	61	43	34	74	39	60	54	64	40	39	56	71	39	45	68	62	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-408.131223916544798	-417.182067296996138	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959055186644880	6	0	15	15	36	26	24	31	34	34	34	41	28	45	48	52	54	51	51	61	47	66	64	75	71	70	75	77	80	75	84	82	105	82	85	87	81	85	91	77	91	82	86	94	83	91	85	90	89	81	90	97	93	92	87	91	100	93	93	92	94	87	94	94	101	88	86	89	82	92	91	106	93	95	96	94	94	101	2	0	1	1	11	7	4	6	6	13	6	11	6	12	12	21	21	15	14	19	5	20	21	26	20	20	26	24	28	25	37	30	78	24	40	30	40	26	67	30	55	40	34	47	27	42	42	31	55	26	47	41	47	38	50	66	71	66	51	62	34	37	35	55	54	50	24	43	40	69	62	52	51	46	53	49	51	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-400.491206426090628	-409.542049806541968	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999803750671736	7	-2	11	10	39	23	6	31	26	31	32	40	35	44	47	45	49	54	55	53	54	70	64	72	76	76	78	73	75	81	82	85	90	82	87	84	88	84	87	81	85	80	94	95	91	89	90	94	89	82	84	100	85	86	89	97	105	93	92	89	91	90	88	88	101	93	101	93	92	97	92	103	97	103	96	97	95	98	2	0	1	7	10	7	2	9	4	6	9	11	6	12	5	5	15	16	5	5	15	23	18	23	28	22	22	23	23	29	26	30	38	24	50	42	50	34	34	26	25	27	47	71	54	50	40	30	36	22	31	62	42	36	31	33	76	45	39	26	31	53	54	34	48	32	58	40	53	69	50	68	60	48	55	60	33	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-421.573563415605975	-430.624406796057315	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991180746613671	8	-1	18	15	40	24	23	27	32	28	29	35	34	50	42	51	55	54	54	56	56	70	65	65	77	74	78	79	74	74	83	86	94	83	85	83	83	88	88	86	95	82	97	91	92	92	96	90	88	92	84	98	88	88	87	92	108	94	87	86	87	94	93	89	93	88	90	97	86	98	97	102	103	103	99	91	102	106	2	0	1	1	9	4	1	4	11	7	7	10	8	15	12	9	18	14	16	13	14	23	14	19	22	22	24	25	24	22	28	30	66	26	27	27	28	37	25	25	48	25	49	25	39	67	48	30	28	54	25	58	36	36	51	59	72	40	36	25	26	45	54	42	35	31	69	44	24	30	65	36	33	39	63	40	55	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-400.538776430710413	-409.589619811161754	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991907815852042	7	0	11	16	42	18	25	30	25	32	35	38	32	54	51	49	40	50	54	60	57	68	64	69	74	76	78	78	73	76	84	89	103	80	82	84	83	87	91	84	90	84	90	92	87	89	92	79	90	93	88	105	94	86	81	96	100	94	88	94	89	92	91	93	87	91	102	94	89	95	94	104	94	101	102	97	102	87	2	0	1	3	8	1	6	9	6	9	8	13	7	15	5	12	13	12	18	19	18	20	20	21	24	24	25	25	24	24	48	31	47	28	30	48	22	48	55	22	55	48	34	65	48	30	35	29	37	37	30	57	61	27	23	51	43	69	26	36	27	65	31	31	31	78	43	59	55	62	46	56	65	49	64	42	38	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-416.809533397164671	-425.860376777616011	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.927238273147300	7	-5	17	13	39	29	24	19	33	33	25	23	32	51	42	46	49	43	47	58	53	66	63	73	73	72	78	81	72	84	85	76	103	84	87	84	79	79	91	76	90	83	90	90	89	90	88	94	86	87	87	97	89	87	92	93	103	90	87	90	93	97	86	95	96	86	103	98	94	93	97	100	106	98	104	98	101	97	2	0	4	1	6	7	8	4	6	8	8	8	6	16	9	10	10	6	9	16	19	20	21	22	22	22	26	29	22	29	24	26	48	24	32	28	26	26	50	24	29	37	32	54	36	30	42	45	42	36	28	53	51	42	59	59	76	42	40	28	34	31	28	46	51	27	39	55	66	45	70	56	78	64	46	41	64	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-410.530773221255288	-419.581616601706628	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999351622019073	3	-2	18	11	38	26	22	32	21	33	32	40	38	40	43	52	48	57	56	61	47	71	64	73	72	68	69	75	79	75	77	83	100	79	89	85	81	89	80	79	90	85	84	90	85	96	91	96	91	85	88	103	92	85	86	92	96	86	93	95	77	96	83	86	100	88	99	93	90	99	92	104	101	102	95	98	99	102	2	0	1	1	6	2	4	7	3	6	9	11	8	11	5	21	8	21	21	18	15	20	19	26	27	18	23	27	25	25	25	30	57	30	55	40	31	45	61	25	50	37	39	54	30	51	37	42	38	61	39	70	61	34	32	63	49	34	54	38	24	68	39	37	75	37	51	45	39	53	32	60	70	60	55	71	58	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-401.697516170302947	-410.748359550754287	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991273523346955	6	2	16	14	37	22	23	27	21	28	36	36	32	44	48	53	54	53	59	58	53	70	67	76	69	74	76	75	73	78	80	87	98	79	88	80	81	84	79	79	92	84	87	90	93	94	85	96	82	91	90	97	89	88	90	97	107	90	89	87	95	90	86	85	107	92	101	91	95	92	97	95	98	101	101	100	97	102	2	0	1	1	10	4	3	7	3	6	10	8	6	8	14	11	15	5	18	21	14	20	19	25	23	23	22	23	25	29	27	36	68	28	26	27	26	31	24	28	63	30	36	60	53	60	30	30	28	43	34	50	39	24	63	41	67	34	31	34	51	42	40	37	75	34	51	49	38	38	43	32	45	59	48	61	66	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-407.805788281038815	-416.856631661490155	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997863815693220	9	0	3	13	41	26	20	32	24	25	33	37	35	52	40	48	53	55	57	58	55	70	68	75	75	71	73	76	76	84	86	84	99	83	80	83	80	91	83	83	90	82	94	95	90	94	93	96	88	81	92	101	87	90	88	93	97	91	93	87	94	85	86	91	89	91	105	90	79	81	97	104	102	102	101	89	97	105	2	0	2	1	11	7	4	9	7	7	6	13	6	15	11	8	5	14	17	21	16	21	20	26	26	23	23	22	26	28	28	26	41	69	23	70	24	62	22	35	42	29	38	54	35	45	31	64	28	22	62	46	40	32	30	54	65	32	60	70	60	35	35	30	42	24	71	29	25	22	39	51	76	38	43	50	64	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-431.971065814584108	-441.021909195035448	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992414298015793	6	0	20	12	30	27	18	31	33	26	36	41	34	34	49	43	57	53	52	56	47	70	68	75	75	71	72	82	80	83	85	84	104	83	84	81	80	89	90	77	87	86	91	89	93	91	88	91	93	89	85	97	96	92	80	94	105	93	93	86	83	93	89	90	93	89	104	98	79	95	95	95	96	105	92	96	98	107	2	0	4	1	4	7	4	3	10	4	5	13	5	6	8	12	18	15	12	16	16	17	15	20	26	23	17	22	22	23	40	55	59	29	69	25	22	32	51	27	36	35	66	28	41	31	28	35	29	31	69	38	39	47	24	51	41	44	35	29	40	63	36	31	31	60	69	45	26	44	60	47	63	28	35	39	65	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
