step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
64000	-179.289150430780694	-177.495885481313309	-1.793264949467398	0.000250302613576	0.000044598207666	0.178177155361361	0.542747125327293	3	5	5	6	9	8	8	9	11	10	13	10	13	14	13	15	12	14	14	17	20	23	22	26	0	1	1	1	1	3	2	4	8	7	6	2	7	0	17	10	6	11	5	16	16	12	0	22	1	1	1	1	3	2	2	1	1	1	3	4	3	1	1	2	2	1	2	1	2	7	1	1
64500	-193.108075923497807	-191.451355554133386	-1.656720369364410	0.000472661642853	0.000102955010065	0.217819684804166	0.612845214404743	2	5	4	6	8	8	8	10	12	9	13	12	12	13	13	14	13	14	13	16	21	23	21	25	0	1	1	3	4	4	2	5	4	4	4	1	8	0	8	9	12	13	2	16	12	9	0	21	1	1	1	1	1	1	2	1	2	2	4	3	1	1	1	1	1	1	4	1	4	4	1	2
65000	-191.026230400574519	-189.128643890309206	-1.897586510265319	0.000451054173905	0.000070383513235	0.156042261233587	0.591095714889399	3	5	4	6	9	7	8	9	11	10	13	10	12	13	14	14	13	15	14	18	21	23	23	26	0	1	1	1	4	4	2	4	2	2	10	4	10	0	10	9	10	15	13	16	16	16	0	21	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	2	1	1	2	3	3	1	2
65500	-222.072063407840375	-220.344752695065040	-1.727310712775344	0.000425780449905	0.000083201244157	0.195408793841750	0.367399869449887	2	5	4	6	8	9	8	9	11	10	12	11	11	12	14	15	13	14	13	17	21	23	23	26	0	3	1	3	2	1	1	2	4	5	5	2	4	0	12	3	7	5	12	6	16	5	0	11	1	1	1	1	1	4	3	2	1	1	3	3	2	1	3	4	2	3	1	3	2	7	1	6
66000	-218.590238603073033	-217.065861817274850	-1.524376785798195	0.000573272625603	0.000159806668064	0.278762077459120	0.435836691362490	3	6	4	6	7	8	8	8	11	9	11	11	13	13	12	14	12	14	13	17	19	22	22	24	0	1	1	3	1	2	2	4	5	7	7	8	11	0	10	17	12	15	5	19	16	19	0	10	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	2	2	6	1	6
66500	-271.372074281533003	-269.846770222616101	-1.525304058916922	0.000507686582049	0.000141237638453	0.278198485930358	0.452625592795948	3	6	5	7	8	8	8	10	10	10	12	10	12	13	13	14	13	13	14	17	21	24	22	26	0	3	1	3	4	1	2	3	5	3	3	4	10	0	11	17	6	10	17	8	16	9	0	13	1	1	1	1	1	3	1	3	1	3	2	1	1	1	1	1	2	2	1	5	3	7	1	12
67000	-196.340081587375693	-194.737728342798476	-1.602353244577216	0.000380081948549	0.000090841961330	0.239006250301165	0.285395337437757	3	5	4	6	8	8	8	9	11	11	12	11	10	13	12	14	13	14	13	17	19	23	22	25	0	1	1	3	1	4	2	1	2	2	8	8	4	0	7	3	7	7	11	10	1	20	0	21	1	1	1	1	4	1	2	3	3	5	2	1	2	1	2	6	4	2	1	3	9	4	1	3
67500	-193.175429817451288	-191.671979583840141	-1.503450233611149	0.000439556173469	0.000128466933688	0.292265110676451	0.453249294377404	3	4	4	6	8	8	8	10	12	10	13	10	9	14	11	14	13	14	12	17	20	23	22	25	0	1	1	2	4	4	2	5	15	5	6	6	4	0	7	8	1	1	8	17	18	20	0	22	1	1	1	1	1	1	2	1	1	1	4	1	1	1	2	3	5	6	1	2	3	4	1	1
68000	-190.626627891991632	-188.900330039942020	-1.726297852049608	0.000576177597038	0.000112756910376	0.195698185690849	0.551878306883438	3	5	5	7	7	8	8	9	10	9	12	12	12	12	13	15	10	14	12	17	20	23	22	25	0	1	1	3	3	3	2	2	7	4	8	8	2	0	8	11	7	13	7	15	16	16	0	22	1	1	1	1	1	2	2	2	1	1	2	2	3	1	2	2	1	1	1	2	2	3	1	1
68500	-201.961389886200180	-200.231507279377581	-1.729882606822598	0.000460202329750	0.000089591114783	0.194677664563928	0.600943380366220	4	6	5	6	8	8	8	9	11	11	13	12	12	13	14	13	10	15	12	17	21	23	23	22	0	1	1	1	1	4	2	5	8	4	19	5	4	0	19	8	6	11	1	19	4	20	0	12	1	1	1	1	2	1	1	1	1	4	1	3	4	1	1	1	1	1	3	2	6	3	1	3
69000	-195.850952562837563	-194.309697310764449	-1.541255252073114	0.000560934105919	0.000150840405224	0.268909313290250	0.498092349278460	4	6	5	7	8	8	9	9	12	10	11	10	12	12	12	13	14	14	11	17	22	22	22	25	0	1	1	3	4	2	2	5	19	8	7	6	1	0	10	19	15	7	5	16	16	4	0	13	1	1	1	1	1	1	2	1	1	1	1	1	5	1	1	1	1	2	2	2	3	7	1	10
69500	-198.946138480599188	-197.057133252489706	-1.889005228109489	0.000466134527757	0.000073496693982	0.157672709498586	0.543654682360732	2	6	4	7	6	8	8	9	11	10	10	11	11	13	12	15	14	13	12	18	21	23	23	25	0	3	1	1	1	4	1	4	6	6	4	5	8	0	10	9	12	12	8	16	17	11	0	21	1	1	1	2	2	1	3	1	1	1	2	2	1	1	1	2	2	1	1	2	4	5	1	2
70000	-169.199192627143475	-167.736233057959254	-1.462959569184226	0.000386800758306	0.000125270766289	0.323863807397453	0.557255604040728	3	5	4	6	8	8	8	8	10	10	11	11	12	13	13	14	12	14	13	15	21	24	21	26	0	1	1	3	3	2	4	4	8	4	5	7	8	0	12	7	6	11	9	19	4	20	0	21	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	3	2	2	2	1	7	4	1	3
70500	-193.643284710361172	-192.209894392080258	-1.433390318280900	0.000333761908237	0.000118125893140	0.353922632344181	0.551944717216702	2	6	4	6	9	8	7	9	12	10	12	11	13	13	14	14	14	14	13	17	21	21	22	26	0	3	1	3	4	3	1	1	2	4	8	4	12	0	11	10	2	11	6	12	10	16	0	21	1	1	1	1	1	2	2	3	3	1	1	2	1	1	1	2	3	1	2	4	4	3	1	2
71000	-200.729948938088427	-199.274493533783925	-1.455455404304491	0.000315193500971	0.000104261863063	0.330786842818520	0.378232327379772	2	4	5	6	8	9	8	9	11	11	12	10	13	13	14	15	12	13	12	17	20	24	20	25	0	1	1	3	4	7	2	4	7	8	6	5	9	0	17	4	7	1	5	18	18	11	0	16	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	5	2	7	2	2	5	5	1	4
71500	-189.520620128442147	-187.911618037574158	-1.609002090867975	0.000470178046216	0.000111048707606	0.236184374194857	0.576385349346278	4	5	5	6	8	8	9	8	12	11	12	10	12	13	13	14	14	14	11	18	22	23	22	25	0	1	1	1	1	1	2	4	8	2	2	7	4	0	13	11	13	13	8	16	16	11	0	22	1	1	1	1	3	3	2	1	1	4	3	1	3	1	1	1	1	1	1	2	3	4	1	1
72000	-209.352157120743584	-207.766659800912322	-1.585497319831270	0.000376027531704	0.000092690028664	0.246497984452377	0.577564946734028	3	5	4	7	9	7	5	10	10	11	12	10	11	14	13	13	13	14	13	16	22	23	22	23	0	1	1	7	4	2	1	4	2	1	10	3	8	0	2	13	9	11	13	10	15	20	0	12	1	2	1	1	1	1	1	1	2	3	1	2	1	1	4	2	1	2	2	2	4	2	1	4
72500	-246.189975400553550	-244.667810537573502	-1.522164862980044	0.000502084194714	0.000140642624996	0.280117610704233	0.365351045564942	3	6	5	7	8	8	8	9	11	10	13	11	11	12	12	13	13	14	11	17	21	23	23	24	0	1	1	3	4	3	4	7	2	8	4	8	5	0	9	3	19	9	8	8	12	4	0	19	1	1	1	1	1	2	1	1	3	1	2	1	2	1	1	3	1	2	1	4	5	4	1	7
73000	-200.018290746230861	-198.016689949522828	-2.001600796708044	0.000489330326297	0.000067726338588	0.138406174618522	0.661488591178058	3	6	4	5	9	9	8	7	10	9	11	12	11	14	13	14	12	14	13	17	22	22	23	24	0	4	1	3	2	2	2	4	7	8	6	13	10	0	11	13	11	15	13	12	16	10	0	21	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	4	3	1	1
73500	-194.068582937278222	-192.324603689872788	-1.743979247405431	0.000468261906664	0.000089326641782	0.190762136554035	0.389546303048283	3	5	4	6	8	6	9	9	11	8	11	10	12	11	13	15	12	14	13	17	21	23	22	26	0	1	1	3	3	3	2	1	7	4	7	4	9	0	7	7	4	10	12	12	12	16	0	16	1	1	1	1	1	1	2	3	1	2	1	2	1	1	2	3	3	2	2	4	5	4	1	4
74000	-199.258998019557055	-197.787067846415880	-1.471930173141183	0.000421467172447	0.000133222514664	0.316092268564085	0.425665170661678	3	5	5	6	8	8	7	9	11	10	12	12	10	13	14	14	13	15	13	17	21	23	22	25	0	1	1	3	1	3	2	4	8	6	6	6	7	0	12	10	4	3	8	8	16	5	0	12	1	1	1	1	2	2	2	1	1	1	2	3	2	1	1	2	4	4	3	3	3	6	1	5
74500	-191.266214723236516	-189.475140332547426	-1.791074390689085	0.000367072887366	0.000065597104663	0.178703213778468	0.330380293967341	3	4	4	6	7	8	8	10	12	9	13	11	12	13	13	14	13	15	14	16	20	22	23	24	0	1	1	3	4	3	1	1	4	4	7	3	5	0	12	10	13	15	4	8	12	8	0	8	1	1	1	1	1	2	2	4	3	1	3	3	3	1	1	2	1	2	3	3	4	6	1	6
75000	-190.564299631737953	-188.951356718699202	-1.612942913038740	0.000260092075989	0.000061003340242	0.234545170243892	0.374015094570015	3	5	4	7	8	8	9	9	11	10	12	10	12	13	13	15	12	14	13	18	21	22	21	24	0	1	1	2	1	3	2	1	10	1	7	7	4	0	5	4	6	17	17	8	10	16	0	21	1	1	1	1	3	2	2	4	1	3	2	1	3	1	2	5	3	2	1	4	6	3	1	2
75500	-189.078811579976559	-187.540189327719304	-1.538622252257262	0.000431133786436	0.000116575191569	0.270392150272531	0.702878677096407	3	5	5	7	7	6	9	9	11	10	12	11	12	13	12	14	13	15	13	17	21	22	23	25	0	1	1	6	1	2	5	4	8	4	12	8	9	0	10	15	15	17	13	16	16	20	0	21	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3
76000	-220.973720781618397	-219.246240511187125	-1.727480270431273	0.000378886755726	0.000074019479206	0.195360429172592	0.491021643632814	2	5	4	6	9	9	8	8	12	11	12	11	12	13	13	15	13	15	13	15	21	23	23	25	0	1	1	3	8	3	4	4	5	4	2	4	5	0	4	7	3	11	11	7	12	9	0	22	1	1	1	1	1	2	1	1	2	2	4	3	2	1	4	3	5	1	1	2	5	3	1	1
76500	-221.006691227007508	-219.519609951305370	-1.487081275702132	0.000394155243010	0.000119836658357	0.304034160351997	0.565023149177468	3	5	4	6	8	8	8	8	10	10	10	12	12	13	13	14	14	14	11	18	20	24	23	25	0	1	1	3	4	3	1	2	6	8	2	7	4	0	3	7	10	10	9	1	17	8	0	13	1	1	1	1	1	2	1	2	1	2	2	1	3	1	3	3	3	1	1	4	4	7	1	8
77000	-187.201708337306457	-185.743791515340519	-1.457916821965940	0.000372710521447	0.000122424402520	0.328470476350367	0.493896120814239	3	5	4	6	7	8	8	10	10	8	11	11	11	13	14	14	14	15	13	18	21	23	23	24	0	1	1	1	4	4	2	2	5	4	3	7	4	0	6	10	13	19	4	8	5	11	0	22	1	1	1	1	1	1	2	3	2	1	3	2	2	1	3	3	2	1	3	4	5	8	1	1
77500	-192.031747831559755	-190.507761557617812	-1.523986273941958	0.000483390738687	0.000134866136398	0.279000248875471	0.531931634406922	3	5	4	6	7	9	8	9	11	9	11	11	12	13	14	14	10	15	13	18	20	23	23	25	0	1	1	3	2	5	2	1	7	2	8	7	11	0	4	9	6	6	12	15	13	20	0	21	1	1	1	1	1	1	1	3	2	1	2	1	1	1	3	1	1	2	1	2	4	2	1	4
78000	-197.119330021239819	-195.572746885712661	-1.546583135527163	0.000560849266967	0.000149166783123	0.265965905474223	0.473855353259502	3	5	4	6	8	8	8	9	10	10	12	11	12	13	13	14	11	14	12	17	19	23	23	26	0	1	1	3	4	1	4	7	7	6	8	4	5	0	17	15	8	17	5	10	10	1	0	20	1	1	1	1	1	3	1	1	1	1	2	3	2	1	1	1	1	1	2	3	4	8	1	4
78500	-219.771096474410172	-218.057603854434007	-1.713492619976164	0.000413915924042	0.000082547214632	0.199429907953734	0.526902996096983	2	5	4	6	9	8	5	9	11	10	10	12	13	14	13	15	14	14	13	17	20	23	22	25	0	1	1	3	7	2	1	4	10	4	3	5	8	0	10	13	12	11	7	13	6	20	0	12	1	2	1	1	2	2	2	1	1	2	3	2	1	1	2	1	1	3	5	3	7	4	1	7
79000	-182.134041238148882	-180.613861228949531	-1.520180009199364	0.000530341338331	0.000149210255235	0.281347585886472	0.458982778153778	3	4	4	6	8	8	9	10	12	10	12	11	12	13	14	15	14	14	12	17	21	24	22	25	0	1	1	3	4	4	2	7	4	5	7	7	12	0	12	13	11	19	5	16	16	10	0	9	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	3	7	1	8
79500	-217.208793110346733	-215.716836405690287	-1.491956704656437	0.000436881735395	0.000131240835706	0.300403576238367	0.625130447384159	2	4	5	7	9	8	9	9	11	10	12	11	12	14	13	15	13	14	13	18	21	24	21	25	0	1	1	3	4	4	4	1	3	3	8	8	4	0	12	19	6	19	12	19	11	20	0	13	1	1	2	1	1	1	1	3	2	2	1	1	3	1	1	1	3	1	1	3	4	3	1	6
80000	-193.678452072615670	-191.927263967481508	-1.751188105134168	0.000389689878329	0.000073580301939	0.188817585550281	0.738486886506175	3	5	4	6	9	8	8	9	11	10	11	11	11	13	14	14	13	14	13	17	21	24	21	25	0	1	1	3	2	4	4	7	7	4	6	8	5	0	17	13	11	11	10	16	16	21	0	21	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	1	2
80500	-190.642771707145101	-189.108442393766040	-1.534329313379067	0.000563722586587	0.000153812498649	0.272851402992714	0.556013241847445	3	5	5	6	8	8	8	9	12	11	12	11	12	13	12	14	14	15	14	18	20	23	23	23	0	1	1	1	4	2	4	3	12	2	6	8	8	0	2	13	9	12	11	12	16	12	0	20	1	1	1	2	1	1	1	1	1	3	2	1	1	1	4	1	1	2	1	5	2	6	1	2
81000	-171.436915536843458	-169.578173737146756	-1.858741799696704	0.000364929435819	0.000059729115655	0.163673055096307	0.609992130949668	2	4	4	6	9	8	9	8	11	10	12	12	13	10	14	15	12	14	13	16	21	20	22	25	0	1	1	3	8	4	1	4	5	4	6	10	5	0	10	12	10	17	9	12	12	20	0	21	1	1	1	1	1	1	4	1	1	2	2	1	2	1	2	1	1	1	1	2	6	2	1	3
81500	-199.472875807178696	-198.008109508646527	-1.464766298532178	0.000700138395064	0.000225624168860	0.322256528781326	0.479543546323954	3	5	4	7	9	8	6	10	11	10	13	9	12	12	12	15	12	14	13	17	20	22	21	25	0	1	1	3	7	7	2	5	5	12	13	6	10	0	4	19	4	19	17	16	16	5	0	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	3	5	1	7
82000	-229.082261090258299	-227.470984855513109	-1.611276234745187	0.000476928200400	0.000112190427621	0.235235466317725	0.462359199041823	3	6	5	7	8	9	9	9	11	9	11	8	12	13	14	14	13	14	13	17	21	23	22	22	0	1	1	1	1	12	1	5	12	12	2	4	8	0	13	9	6	8	10	13	1	11	0	16	1	1	1	2	2	1	3	1	1	1	4	1	2	1	1	2	3	2	1	3	8	6	1	5
82500	-195.523417829472919	-193.876733713002494	-1.646684116470413	0.000501789305832	0.000111112298777	0.221432177780504	0.500183075571193	3	5	5	7	9	8	7	10	11	11	11	12	13	13	14	13	13	15	12	17	21	23	22	25	0	1	1	3	4	3	2	5	5	5	2	8	9	0	4	19	3	9	10	4	12	4	0	21	1	1	1	1	1	2	1	1	1	1	3	1	1	1	3	1	4	2	1	5	4	4	1	2
83000	-189.406150949329970	-187.815939374156699	-1.590211575173270	0.000560114356173	0.000136864872739	0.244351660032460	0.495188960771814	3	5	5	6	8	9	8	8	11	9	13	12	12	13	10	14	14	15	12	16	20	23	22	25	0	1	1	3	4	8	2	4	5	8	5	2	7	0	6	11	5	19	8	11	17	20	0	21	1	1	1	1	1	1	1	1	1	1	2	4	3	1	1	1	3	2	2	1	4	3	1	4
83500	-207.565426494695373	-205.948299747133689	-1.617126747561679	0.000326760553576	0.000076080033038	0.232831142577736	0.572916568575323	3	4	5	7	7	8	7	9	10	11	12	11	11	13	13	15	14	14	13	17	19	22	22	24	0	1	1	1	3	1	1	5	7	1	8	9	5	0	3	13	15	11	9	12	6	10	0	22	1	1	1	2	1	3	1	1	2	5	2	1	2	1	3	3	1	1	2	2	5	6	1	1
84000	-190.048555433805603	-188.327627320985158	-1.720928112820440	0.000495716128895	0.000097778216467	0.197246389147006	0.602922302266986	3	4	5	7	8	9	8	9	11	10	13	12	11	13	12	15	13	15	13	17	19	23	21	25	0	1	1	2	4	7	1	1	5	4	10	9	5	0	9	17	13	11	12	9	16	20	0	8	1	1	1	1	1	1	3	3	2	2	2	1	2	1	1	1	1	1	1	2	2	3	1	7
84500	-205.600493881025528	-204.092756418857817	-1.507737462167701	0.000347252296360	0.000100483916664	0.289368616760303	0.628663137786702	3	5	5	6	8	8	8	9	10	9	12	12	13	13	13	14	13	13	12	18	22	22	22	25	0	1	1	2	4	4	2	7	1	4	3	9	7	0	4	11	4	9	5	17	17	17	0	21	1	1	1	1	1	1	2	1	4	1	3	1	2	1	4	1	5	2	2	3	3	3	1	2
85000	-170.982917722136960	-169.245590891048721	-1.737326831088243	0.000228514732348	0.000044009855282	0.192590888252274	0.422152599232165	2	5	4	6	7	8	9	10	12	10	11	11	12	13	14	14	13	13	13	18	21	24	22	25	0	1	1	1	2	3	4	5	5	4	6	1	8	0	12	9	6	11	12	12	4	20	0	21	1	2	1	2	1	2	1	2	2	2	2	4	2	1	1	1	3	1	1	3	10	4	1	2
85500	-217.064023555919135	-215.276106094621298	-1.787917461297835	0.000519642667312	0.000093258426022	0.179466452408018	0.508237559409522	3	5	5	7	9	7	9	9	12	11	13	9	13	13	14	14	13	15	14	16	20	23	23	26	0	1	1	3	2	3	4	4	8	12	10	4	8	0	7	10	6	13	1	16	12	16	0	17	1	1	2	1	2	1	1	1	2	1	1	2	3	1	2	1	3	1	7	1	4	3	1	6
86000	-207.894838580575765	-206.367391117286701	-1.527447463289053	0.000375679196838	0.000104027864685	0.276906109150192	0.508437614093719	3	4	5	5	8	8	9	9	10	10	12	12	10	13	13	14	13	14	14	18	22	23	22	25	0	1	1	1	4	4	1	4	1	1	1	5	5	0	3	13	7	8	13	15	12	1	0	15	1	1	1	1	2	1	3	2	3	2	5	1	1	1	4	2	2	2	2	2	4	8	1	4
86500	-196.891047726118302	-195.361603565668759	-1.529444160449557	0.000433902898306	0.000119633538093	0.275715001120577	0.458398073160000	4	6	5	7	8	6	9	9	10	9	11	11	11	13	12	15	11	14	13	18	21	23	23	23	0	1	1	6	1	1	1	4	4	4	3	8	9	0	5	11	4	6	11	16	18	20	0	18	1	1	1	1	2	1	3	1	1	1	2	1	1	1	2	2	2	3	1	2	3	2	1	3
87000	-204.912284404329853	-203.360042601460776	-1.552241802869066	0.000527119952601	0.000138590437056	0.262920112153859	0.409694365455837	3	5	4	6	9	7	9	9	11	10	10	11	13	13	13	15	14	14	12	17	21	23	23	24	0	1	1	3	2	2	2	4	8	6	1	8	9	0	9	13	6	1	1	19	10	17	0	5	1	1	1	1	2	1	3	1	1	1	3	1	1	1	1	1	4	5	3	2	6	5	1	7
87500	-206.087738343005185	-204.604990613177904	-1.482747729827287	0.000378051123643	0.000116197169262	0.307358349162813	0.448928480970964	3	6	5	7	8	9	9	9	10	10	12	11	13	13	13	15	13	15	12	17	20	22	23	23	0	1	1	3	1	5	4	4	2	5	5	8	4	0	3	9	3	10	5	5	15	17	0	17	1	2	1	1	2	1	1	1	3	1	2	1	3	1	4	2	4	3	2	5	3	5	1	9
88000	-205.617128211060191	-204.202232844891938	-1.414895366168256	0.000400227825179	0.000151184568803	0.377746271727334	0.580518195833923	3	5	4	6	7	9	8	9	11	11	13	11	12	11	12	15	12	13	14	17	20	24	20	24	0	1	1	3	2	5	1	5	7	6	4	8	10	0	8	6	6	4	11	11	15	16	0	16	1	1	1	1	1	1	2	1	2	1	4	1	1	1	2	3	3	3	1	2	3	4	1	7
88500	-193.449138473987546	-191.333777110252186	-2.115361363735357	0.000480976019988	0.000059013758228	0.122695842984476	0.625098785754339	3	5	5	6	9	8	8	6	11	10	12	10	12	13	13	14	14	14	13	17	18	23	20	24	0	1	1	3	4	3	8	1	5	4	10	7	10	0	6	5	11	11	10	16	16	15	0	21	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	3	5	1	3
89000	-210.069149587616749	-208.533883657420830	-1.535265930195929	0.000488511769421	0.000133026822349	0.272310373415120	0.437120207400986	3	5	5	7	7	7	9	8	11	10	12	12	12	12	14	14	12	14	11	17	22	24	22	25	0	1	1	3	1	2	1	2	8	3	7	9	8	0	5	13	8	1	8	15	16	12	0	10	1	1	1	1	2	1	3	1	1	2	2	1	2	1	3	2	2	4	2	3	4	6	1	10
89500	-198.195601931436983	-196.320149989281475	-1.875451942155511	0.000407966164298	0.000065401231455	0.160310430565528	0.659150216268569	3	6	5	7	9	7	8	9	12	10	11	10	13	12	14	15	14	14	12	17	21	23	22	25	0	1	1	3	3	3	2	7	4	4	6	4	7	0	19	19	6	11	1	17	5	16	0	21	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	5	4	1	2
90000	-203.909871954161190	-202.139044487708333	-1.770827466452844	0.000411464998727	0.000075588729488	0.183706341298030	0.549017680082804	3	6	5	6	8	9	9	9	10	10	13	12	12	12	14	14	13	13	12	17	22	22	22	26	0	1	1	1	4	2	1	2	5	4	7	6	4	0	1	19	7	13	9	5	13	12	0	20	1	2	1	1	1	1	4	1	1	3	3	2	4	1	3	1	2	1	1	5	4	4	1	6
90500	-177.669350138951415	-176.112117232888068	-1.557232906063336	0.000462150993459	0.000120297524377	0.260299179444627	0.738520705134641	3	5	4	6	8	8	8	9	12	11	11	11	12	13	14	14	13	15	13	17	21	23	23	25	0	1	1	2	4	4	3	7	8	4	6	8	7	0	12	19	11	17	5	12	16	16	0	21	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	3	3	4	1	2
91000	-201.449334665760517	-199.953426045558928	-1.495908620201596	0.000482833288449	0.000143662714617	0.297541031354289	0.516279543611306	3	5	4	6	9	8	8	8	12	10	12	10	11	13	12	14	12	14	13	17	22	23	22	25	0	1	1	3	8	2	2	4	12	8	6	7	10	0	1	10	12	9	10	12	18	18	0	16	1	1	1	1	1	1	1	1	2	1	2	2	1	1	5	2	1	2	2	3	5	5	1	4
91500	-198.343445709493608	-196.585844111220240	-1.757601598273380	0.000545730856341	0.000102116653610	0.187119076048239	0.540186819602354	3	6	5	7	9	8	7	10	11	9	12	11	11	12	14	14	13	14	13	17	21	23	22	25	0	1	1	3	4	4	3	5	10	1	12	8	5	0	5	13	2	11	10	16	9	15	0	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	4	1	2	2	3	4	1	8
92000	-227.059290690211384	-225.572248961585899	-1.487041728625473	0.000335631135664	0.000102053370552	0.304064074239737	0.553373392250550	3	5	4	6	9	8	8	8	11	10	12	11	13	14	13	14	12	15	12	17	22	22	22	24	0	1	1	1	4	4	2	4	8	6	10	8	6	0	11	9	9	15	5	9	5	4	0	9	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	3	8	9	1	4
92500	-186.401113575544514	-184.853224279419209	-1.547889296125306	0.000549774055966	0.000145830678754	0.265255657613358	0.576895260493525	3	5	5	7	7	9	9	9	10	10	11	11	13	14	13	15	14	14	14	17	22	22	21	25	0	1	1	3	3	5	4	4	5	3	4	7	10	0	8	19	12	6	15	16	11	20	0	10	1	1	1	1	1	1	1	1	2	3	3	1	1	1	2	1	1	3	1	1	5	4	1	6
93000	-188.242103713181194	-186.477711564656545	-1.764392148524645	0.000476080089794	0.000088242418947	0.185352046511686	0.410212919450293	3	6	4	6	9	7	9	10	12	8	12	11	13	12	12	14	12	14	14	17	22	24	22	25	0	1	1	3	2	2	4	2	4	1	8	5	4	0	10	4	12	11	8	12	2	10	0	21	1	2	1	1	1	1	2	2	2	2	1	1	2	1	3	4	1	2	2	3	6	7	1	2
93500	-203.772213137145116	-202.263937771058295	-1.508275366086825	0.000425242847967	0.000122899528294	0.289010218236019	0.682749325757114	3	5	5	6	9	7	7	9	12	11	13	12	13	13	13	13	12	15	13	16	21	23	23	26	0	1	1	1	4	3	1	7	8	8	10	8	5	0	9	9	5	9	7	10	18	12	0	22	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	3	2	2	4	1	1
94000	-204.879535597256336	-203.251331595356646	-1.628204001899701	0.000503499785430	0.000115008498255	0.228418167362193	0.502210974496702	3	5	5	7	7	8	9	10	11	10	12	12	12	13	14	15	13	14	13	16	20	22	22	26	0	1	1	2	3	3	5	5	8	1	6	3	8	0	17	17	11	1	2	4	3	8	0	21	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	4	3	4	7	7	1	2
94500	-180.935292075071970	-179.404570879874086	-1.530721195197886	0.000417784825737	0.000114873933653	0.274959564294162	0.632887172832875	2	5	4	6	9	8	8	9	10	10	11	11	12	14	14	13	13	14	12	16	21	24	22	26	0	1	1	3	4	2	2	4	2	4	7	5	7	0	10	7	9	9	5	16	16	20	0	21	1	1	1	1	1	1	2	2	2	2	1	1	1	1	3	2	2	2	2	2	4	3	1	3
95000	-187.052520995891712	-185.189525855368316	-1.862995140523386	0.000347296411825	0.000056541660816	0.162805197205448	0.604873922681526	4	6	5	7	8	9	8	10	9	11	11	10	12	13	13	13	13	14	13	17	22	24	22	24	0	1	1	3	1	5	2	1	4	5	5	6	5	0	11	10	5	11	13	12	12	20	0	21	1	1	1	1	2	1	1	3	1	1	2	1	2	1	1	1	2	2	1	4	6	3	1	1
95500	-191.193017952776472	-189.584390295197693	-1.608627657578770	0.000499051917368	0.000117946625789	0.236341393920263	0.484916093997880	3	5	5	6	7	9	8	10	11	9	12	11	12	14	14	14	11	15	14	16	22	23	22	26	0	1	1	3	2	3	4	4	10	4	10	4	4	0	12	4	1	5	9	11	16	16	0	21	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	2	5	5	2	2	5	4	1	2
96000	-185.250229593217682	-183.655046883788970	-1.595182709428700	0.000367592293386	0.000089005879849	0.242132061662314	0.461955268437164	4	6	5	6	8	7	8	10	11	10	12	10	12	14	12	14	13	13	13	16	22	23	23	25	0	1	1	1	4	3	2	5	4	1	6	5	8	0	2	17	6	3	13	15	5	18	0	21	1	2	1	1	1	1	1	1	4	2	2	1	1	1	3	1	3	5	1	2	7	5	1	1
