step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
14500	-508.418908302906686	-506.507751101975941	-1.911157200930722	0.000115279849032	0.000017698221534	0.153523982574707	0.394437671427601	-1	3	3	5	7	9	8	10	7	9	8	8	10	10	10	10	10	12	10	11	11	13	14	13	11	13	12	14	13	14	15	14	13	13	13	13	15	14	13	14	15	16	15	16	14	16	17	15	14	16	17	16	15	18	16	18	17	18	17	18	18	18	18	17	19	18	18	18	18	19	19	18	19	17	18	18	19	20	22	21	22	19	21	23	23	26	24	29	28	31	34	34	0	1	1	1	4	9	3	2	2	9	9	2	5	6	9	3	9	16	9	8	15	19	35	14	7	17	9	9	3	5	12	12	2	11	7	15	24	12	20	2	11	36	9	34	27	24	35	7	9	27	19	1	35	57	5	40	3	29	34	74	42	55	21	48	10	16	44	39	15	54	30	31	74	6	24	48	50	74	35	36	15	60	3	80	44	54	9	39	47	36	65	1	1	1	1	3	1	1	2	3	2	1	1	3	2	1	2	3	2	2	1	1	1	2	1	1	1	1	2	3	4	3	3	2	5	2	2	2	1	3	1	4	4	2	3	1	1	1	2	3	4	2	4	8	1	1	5	2	6	3	2	1	1	1	4	1	4	4	1	2	4	1	2	2	1	4	3	2	2	1	4	6	7	1	9	1	3	4	9	9	5	11	7	14
15000	-552.048306572633010	-550.534586492827543	-1.513720079805513	0.000103749138377	0.000029614472051	0.285443065018535	0.401063265858991	0	2	4	4	5	9	6	9	8	7	9	7	10	10	10	12	11	13	11	11	13	12	12	13	13	13	12	13	10	14	14	15	15	13	13	13	13	12	14	16	17	14	13	15	14	15	16	15	15	16	16	16	17	17	16	19	17	17	17	18	18	18	17	17	16	18	18	17	18	18	21	20	18	18	19	20	19	20	21	21	20	22	22	23	20	25	25	29	29	32	32	34	0	1	1	1	4	3	2	1	7	5	1	3	9	3	12	9	12	22	2	15	38	14	13	6	27	22	1	2	2	6	21	36	19	38	7	29	38	12	17	13	3	3	8	26	2	34	24	20	23	46	16	28	44	65	38	68	47	13	32	38	30	47	9	37	38	28	3	55	41	17	69	25	47	37	64	58	59	31	70	16	3	46	78	57	62	70	80	45	53	30	55	41	1	1	2	2	1	2	3	6	1	1	7	1	1	3	1	2	2	1	5	1	1	1	1	2	1	1	7	6	5	4	1	1	2	1	3	2	1	3	1	2	6	4	3	1	7	1	2	2	2	1	1	2	1	1	2	2	1	4	1	2	2	1	3	2	2	2	7	1	1	4	2	4	1	2	1	2	1	2	2	4	7	3	1	3	1	5	2	8	6	9	4	9
15500	-491.125894600693925	-489.717474157867571	-1.408420442826330	0.000134813838769	0.000052235419838	0.387463336963938	0.339232530913593	-1	0	3	6	6	8	8	8	7	8	9	6	8	10	10	11	9	12	11	11	12	12	12	15	13	13	12	13	13	14	15	14	13	13	14	14	15	15	15	16	15	15	15	15	13	15	17	16	14	16	16	15	16	18	16	19	16	18	17	17	16	18	18	17	19	18	18	17	18	17	20	19	18	17	19	19	19	20	20	18	22	21	21	22	21	26	25	29	30	32	31	33	0	1	1	2	1	9	1	2	3	5	9	3	2	10	13	1	5	15	10	11	5	10	11	13	13	17	10	9	7	9	29	2	3	4	25	22	10	10	34	21	26	3	15	14	1	25	55	26	5	27	52	25	27	41	12	55	13	9	41	49	36	50	10	51	41	5	5	52	40	21	80	25	55	25	42	43	57	80	66	25	60	48	3	82	13	70	81	53	45	21	59	1	1	1	2	3	5	1	5	4	2	1	1	1	3	2	1	5	1	1	2	1	5	2	2	5	2	2	1	2	4	4	1	7	4	3	1	1	4	4	2	3	1	6	4	2	7	1	1	1	2	1	1	1	2	1	5	1	5	5	1	1	1	1	6	1	2	6	6	2	1	2	1	2	1	1	2	2	1	1	1	3	3	3	8	1	4	3	2	8	7	10	6	12
16000	-514.615139388575244	-513.151563462613922	-1.463575925961323	0.000118220552511	0.000038222242217	0.323313006119147	0.388739517789495	-1	2	4	6	6	7	8	8	8	9	9	7	10	9	9	9	10	12	10	12	13	12	11	14	13	11	10	13	13	14	15	13	15	12	13	13	12	14	14	15	17	16	15	16	15	15	16	16	16	16	16	17	15	17	17	18	16	17	17	17	18	17	18	16	19	19	17	16	17	18	20	18	19	17	19	20	20	21	22	21	21	21	21	24	21	26	26	29	29	32	32	36	0	1	1	3	1	2	3	3	4	7	5	3	7	12	5	4	9	12	6	5	37	9	15	19	9	11	5	26	5	26	29	3	5	15	9	19	2	27	37	10	49	21	2	38	3	12	27	3	3	36	26	16	29	23	17	48	5	24	24	15	32	39	3	20	13	15	5	14	46	41	73	20	26	48	40	54	13	57	40	57	5	69	51	79	10	73	75	76	84	86	61	65	1	1	3	1	4	2	2	1	1	1	2	2	2	1	2	1	1	3	1	3	1	3	1	3	3	1	2	1	2	1	1	5	5	2	4	2	5	2	1	3	1	2	6	2	5	4	2	5	5	2	2	3	1	3	3	1	5	1	1	4	2	2	7	2	5	5	4	4	1	1	1	3	5	1	2	2	6	2	3	3	7	2	2	1	7	4	3	5	3	3	5	6
16500	-478.650541652043842	-476.921890254870902	-1.728651397172946	0.000202654436157	0.000039523088293	0.195027007758076	0.348852701847986	-1	2	3	5	6	7	8	9	7	8	10	8	10	11	9	11	10	12	10	10	11	10	14	14	13	10	12	13	10	15	15	14	14	14	12	13	14	14	14	16	14	15	15	15	15	16	16	15	15	16	17	16	16	17	17	18	17	16	17	17	17	19	18	16	19	17	18	16	18	18	20	18	19	19	17	20	19	21	21	19	21	21	21	24	23	26	26	30	29	32	33	35	0	1	1	2	2	5	2	2	2	5	9	2	15	13	3	9	10	13	2	9	20	9	36	18	21	7	13	18	9	25	27	1	1	35	16	35	5	19	36	6	19	15	9	10	36	38	7	15	13	49	14	21	37	18	53	52	49	39	38	36	21	38	51	20	61	3	32	2	13	35	58	18	55	42	13	60	7	75	75	36	75	74	25	78	39	16	79	43	53	64	62	40	1	1	2	1	2	1	3	2	3	1	2	3	1	1	3	2	1	1	4	2	1	2	1	1	1	1	1	1	1	1	2	6	8	1	1	1	4	2	1	6	2	3	4	3	1	1	3	3	2	1	4	3	1	3	1	1	1	1	1	3	3	1	1	2	1	6	2	9	4	3	1	3	1	1	3	2	5	2	2	2	2	1	6	1	5	9	3	9	8	7	7	11
17000	-507.128669518117704	-505.714989718317042	-1.413679799800652	0.000097883432421	0.000037147329517	0.379505791717358	0.416541944369507	0	2	4	6	6	7	8	8	8	9	9	7	9	10	9	11	9	11	10	10	12	13	13	14	14	13	11	10	11	14	14	13	14	13	12	12	13	14	13	15	17	13	15	14	15	14	15	14	15	15	16	17	16	18	16	17	17	16	18	17	16	16	18	16	19	18	18	17	17	18	21	20	20	17	18	18	20	18	22	20	22	21	21	23	21	25	25	29	30	32	33	36	0	1	2	3	3	3	1	3	3	2	1	2	8	10	2	6	5	17	5	9	6	20	4	6	36	17	1	3	28	1	12	17	3	20	9	15	27	9	29	20	58	20	15	36	31	27	5	13	5	24	37	44	50	33	33	48	9	46	21	34	50	24	9	13	64	25	24	55	1	23	27	3	75	37	20	40	27	61	72	50	60	44	31	65	20	54	69	64	73	86	5	87	1	1	1	1	1	1	4	3	1	3	5	3	1	1	2	2	2	1	3	1	2	1	3	3	1	1	7	3	1	7	4	2	5	1	3	1	1	3	1	3	1	2	2	1	1	1	4	2	6	1	1	2	1	2	1	1	4	1	3	2	1	1	4	3	2	3	3	1	9	2	4	8	1	2	3	1	3	1	1	2	2	3	4	2	5	2	4	5	4	4	10	7
17500	-509.979352808362080	-508.535416318716727	-1.443936489645331	0.000128620502734	0.000044024984177	0.342285897204022	0.422022223910101	0	2	4	6	6	8	8	9	7	9	9	8	10	10	9	11	10	11	9	10	12	10	13	14	12	10	13	11	12	14	16	12	14	12	14	13	14	15	15	16	16	15	15	14	14	15	16	15	16	16	15	14	16	19	16	18	16	17	18	17	17	16	19	16	17	18	17	16	19	19	21	19	20	19	18	19	19	20	20	20	21	21	21	24	22	26	25	29	29	30	34	34	0	1	2	2	3	1	5	2	3	6	3	2	6	5	3	15	3	2	9	6	28	2	6	13	7	5	18	3	5	18	48	5	18	12	4	17	5	1	21	20	30	9	2	18	5	36	42	3	15	11	5	15	37	33	45	20	15	53	13	20	8	42	58	48	1	53	6	18	46	37	67	60	47	47	55	59	51	53	27	77	54	70	3	80	59	79	83	3	51	59	86	84	1	1	1	2	1	4	1	4	2	1	2	3	1	1	3	1	3	4	1	1	1	5	3	2	2	2	1	3	2	1	1	3	2	2	2	1	3	7	1	3	1	4	6	2	4	1	1	4	4	3	3	2	1	3	1	4	2	1	4	4	4	1	1	1	8	1	5	3	2	3	2	2	2	2	1	1	2	3	3	1	1	1	11	3	2	3	2	9	7	8	4	6
18000	-590.656075508582603	-589.186885895300975	-1.469189613281584	0.000120179408262	0.000038266597528	0.318412264473011	0.378340066830419	-1	3	1	5	6	9	8	7	8	9	9	7	10	8	10	10	8	12	11	11	12	11	12	14	13	12	10	13	13	14	15	14	14	13	13	13	15	15	14	15	17	15	14	15	14	15	16	14	13	16	17	16	16	17	17	19	15	16	15	16	17	18	19	17	20	19	15	17	19	16	21	19	19	18	19	20	20	20	21	20	22	22	21	23	21	26	26	29	29	31	31	35	0	3	1	3	4	3	5	1	5	12	9	3	17	5	2	1	3	14	5	9	16	2	16	5	21	5	9	5	7	18	9	9	36	15	1	17	5	30	13	17	35	9	1	48	13	35	33	5	3	38	49	14	42	60	48	22	5	5	29	19	7	41	64	23	62	21	17	18	38	24	65	23	55	29	51	60	33	40	47	18	16	64	32	65	56	21	77	20	87	61	44	71	1	1	1	2	1	3	2	4	1	1	1	3	1	1	4	4	4	2	3	2	1	3	1	4	1	3	2	3	3	1	3	4	1	1	7	3	5	1	2	3	2	4	7	1	1	2	1	3	5	1	2	3	1	1	1	3	5	5	1	2	5	1	2	2	1	4	4	3	1	1	1	2	1	3	1	2	3	3	2	4	7	2	5	1	1	8	2	7	2	7	6	7
18500	-491.881579181649045	-490.457758937397671	-1.423820244251380	0.000130706819613	0.000047788857724	0.365618701959365	0.323979292299054	-1	3	4	5	7	9	8	9	8	8	8	8	10	11	9	10	9	13	10	11	12	11	14	11	13	13	12	13	12	12	15	14	12	12	10	13	14	14	13	15	16	15	15	15	14	16	15	15	14	17	16	15	16	18	17	19	16	16	16	17	16	18	19	18	19	19	18	18	17	18	19	19	19	19	19	20	18	20	21	20	22	21	21	24	22	26	25	29	29	31	33	36	0	1	1	1	1	3	3	11	2	1	3	3	11	6	7	2	2	21	5	6	6	10	13	8	16	30	5	3	10	5	16	5	5	19	9	30	10	15	15	35	31	10	3	2	3	18	25	9	5	13	20	14	47	34	52	18	9	18	47	18	52	23	48	60	44	61	5	5	38	47	55	9	55	5	9	54	37	4	75	2	60	53	74	73	9	65	70	5	34	5	85	84	1	2	3	4	5	2	2	1	3	5	2	2	1	1	1	4	2	1	1	1	2	1	1	1	1	1	2	5	2	2	3	3	2	1	1	1	3	4	3	3	1	3	6	5	5	2	1	3	4	4	2	2	1	3	1	3	4	2	1	2	1	3	2	1	2	1	4	4	1	2	1	7	1	5	4	1	2	6	1	7	3	2	1	3	7	2	3	10	7	11	4	7
19000	-519.901471587345213	-518.361300104602606	-1.540171482742584	0.000115313131971	0.000031078890711	0.269517358345829	0.380687057210186	0	3	4	5	6	8	8	10	7	8	9	7	9	9	9	11	10	12	9	11	12	12	13	14	14	12	13	11	12	15	16	14	15	13	11	14	14	14	14	13	16	16	14	15	15	15	14	16	14	13	16	15	16	18	17	18	15	17	16	17	15	18	19	16	19	18	18	16	16	18	20	19	19	18	19	18	19	20	20	21	18	21	21	22	22	27	24	29	29	31	33	34	0	1	1	3	4	9	2	5	2	3	9	3	10	5	12	10	6	35	3	6	4	10	28	7	21	11	9	9	13	13	18	21	1	35	10	16	9	10	10	7	39	39	22	49	11	20	23	47	3	35	24	9	37	46	57	57	19	5	27	39	40	41	25	49	21	39	31	39	5	43	49	44	58	39	14	47	21	61	72	70	31	78	60	62	39	65	31	5	83	39	53	61	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	3	1	3	3	1	3	1	3	3	2	2	4	2	1	6	1	2	2	4	2	4	2	1	1	1	1	3	3	1	1	6	1	1	4	2	2	1	2	3	4	1	1	1	1	2	1	4	3	1	1	5	2	3	3	1	2	5	2	4	4	1	1	1	1	2	2	5	4	3	8	4	7	9	9
19500	-506.652374560095950	-504.851692700367721	-1.800681859728222	0.000191942323400	0.000033861923424	0.176417180035403	0.409186787869584	0	2	4	5	7	8	8	7	7	8	9	8	9	9	9	12	9	12	11	11	11	11	12	12	14	12	12	13	13	15	15	14	14	13	13	13	13	14	15	13	16	12	15	15	14	15	17	15	15	17	14	16	16	16	16	15	15	16	17	16	17	19	16	17	19	17	19	18	17	19	20	19	19	19	18	20	19	19	21	21	20	22	21	23	20	26	27	30	29	30	34	36	0	1	2	1	3	5	3	3	1	3	9	3	5	2	8	22	3	4	5	7	10	13	6	6	19	17	2	15	9	1	19	5	17	22	13	11	7	3	34	9	15	3	24	18	9	33	46	28	40	49	1	40	26	28	33	35	22	3	58	38	34	41	12	30	56	53	66	8	26	26	69	5	60	55	63	47	45	21	35	73	68	71	61	81	68	76	73	45	87	36	51	10	1	1	1	2	1	1	2	1	3	2	1	2	1	4	1	1	2	4	2	1	1	1	2	2	1	2	4	3	3	6	2	3	3	1	2	3	2	5	2	3	4	3	1	2	3	1	2	2	2	2	7	1	3	1	1	1	2	5	1	1	2	2	4	1	2	1	1	5	3	3	1	5	2	2	1	2	2	5	4	1	1	1	3	1	1	3	4	8	2	6	8	14
20000	-495.726467706296773	-494.189082359167628	-1.537385347129160	0.000110460079921	0.000029945216602	0.271095373305014	0.466600916052891	-1	3	4	6	6	8	8	10	7	9	9	8	9	10	10	11	10	12	9	11	12	12	14	14	14	13	12	13	13	14	16	14	14	13	14	13	14	14	15	13	16	14	16	14	14	16	16	16	16	16	17	16	17	18	15	18	16	18	18	18	16	18	17	17	18	18	19	16	17	19	19	20	17	19	17	19	19	21	21	21	20	21	21	22	22	24	27	30	29	30	34	36	0	1	2	1	1	5	5	5	2	6	3	2	7	3	13	15	5	16	3	7	7	17	36	3	22	21	5	10	20	9	25	5	15	10	10	13	21	3	10	22	23	2	28	27	27	34	42	34	14	45	23	25	39	42	32	46	5	21	37	36	33	47	20	41	41	2	24	16	36	47	64	18	48	30	34	64	37	24	56	47	49	76	64	72	31	85	78	70	86	70	70	91	1	2	1	4	2	1	1	2	2	1	2	2	1	3	1	1	3	1	3	2	2	1	1	5	1	1	2	2	1	3	1	4	2	2	3	2	1	4	4	1	1	5	2	1	1	1	1	2	3	1	2	1	1	3	1	1	4	3	2	2	1	1	3	1	1	6	4	3	4	2	1	4	1	3	1	1	2	3	2	3	2	1	2	1	2	1	2	5	2	5	6	1
20500	-525.504472278400954	-523.578607641734038	-1.925864636666902	0.000113756158401	0.000017162910548	0.150874561771789	0.386593943950931	0	2	3	5	7	9	7	9	6	7	8	5	10	11	9	10	8	13	10	11	13	13	13	14	13	11	13	14	10	15	14	14	15	13	13	13	13	15	14	15	14	15	12	14	15	15	17	16	15	16	16	14	16	19	15	18	16	17	18	18	18	18	19	16	19	19	17	18	17	19	20	18	18	17	19	19	19	20	21	20	22	20	20	22	23	24	26	29	28	30	32	35	0	1	1	3	2	5	9	2	1	2	5	3	11	9	7	1	3	14	9	10	26	1	29	20	6	13	9	9	10	5	34	2	43	17	9	7	2	27	15	31	43	1	2	17	5	16	41	9	20	21	20	19	8	64	28	38	5	64	67	10	32	53	2	10	27	5	16	52	16	57	10	18	58	39	45	31	60	14	53	47	41	68	36	41	82	20	8	54	82	53	76	91	1	1	1	1	3	1	1	4	3	3	1	1	1	3	1	4	2	2	2	3	1	6	1	1	2	1	3	5	1	4	1	7	1	3	4	2	5	1	3	1	1	7	3	3	4	2	2	6	3	2	3	2	4	3	1	1	5	1	1	6	2	1	8	5	3	7	4	2	3	2	6	2	1	2	2	2	1	5	3	2	4	1	3	3	1	5	7	4	3	7	8	1
21000	-524.108093876300018	-522.470729032432928	-1.637364843867080	0.000145276387812	0.000032672487553	0.224898815595213	0.389302160158459	0	2	4	5	6	8	8	8	8	9	10	7	9	10	9	11	10	12	10	11	11	13	13	15	14	11	12	13	12	14	16	14	15	12	12	14	13	13	14	15	16	13	15	15	14	16	15	16	15	16	17	15	16	18	15	18	16	18	18	18	17	18	17	18	19	17	19	17	18	18	20	18	19	17	19	19	20	21	21	20	21	21	22	21	22	26	27	29	29	30	30	35	0	1	2	1	3	5	4	1	4	3	3	2	5	3	12	1	2	17	1	10	15	13	26	5	26	15	1	20	5	20	32	18	10	14	5	13	11	10	22	3	27	20	37	16	37	29	32	13	20	38	20	32	38	49	20	74	25	34	52	2	28	44	20	53	50	44	10	3	3	51	37	10	47	37	22	69	66	59	46	20	13	67	59	66	30	85	75	77	57	85	26	10	1	1	1	3	1	1	2	5	1	3	2	4	1	3	1	6	4	1	5	1	1	4	1	4	1	1	6	1	4	1	1	1	4	1	3	1	2	1	1	6	2	1	1	1	1	2	1	2	3	2	3	1	1	1	2	1	1	2	2	8	1	2	3	1	3	1	4	5	8	1	3	4	2	2	2	1	1	3	3	4	5	1	2	2	3	1	4	4	7	4	10	8
21500	-531.093246083969461	-529.198334833252147	-1.894911250717349	0.000157516727496	0.000024658824754	0.156547340376331	0.359079487781620	-1	2	4	5	6	8	8	9	8	9	10	7	10	10	10	11	10	12	11	10	12	12	14	13	12	12	12	13	12	14	15	15	14	13	13	12	15	13	14	16	16	13	14	14	13	14	15	16	15	16	16	16	16	18	17	18	17	16	18	17	17	17	19	18	20	19	19	17	19	19	21	20	18	18	18	20	18	20	21	20	22	21	22	23	23	26	26	29	29	31	34	36	0	1	2	2	3	1	2	9	3	12	5	3	9	5	4	13	5	14	5	6	2	11	19	13	14	16	10	9	1	22	28	43	15	10	9	16	2	13	18	36	13	13	3	10	9	36	42	6	15	44	7	2	46	44	24	28	23	28	43	18	39	50	26	21	44	41	50	8	15	21	80	12	41	53	15	52	51	10	70	51	18	55	73	83	1	15	75	18	86	86	90	44	1	2	1	2	1	4	5	1	2	1	2	2	1	2	3	1	3	2	3	1	4	1	2	2	1	1	2	1	5	1	1	1	3	2	3	1	6	2	1	2	3	1	4	3	1	2	1	4	2	1	3	6	1	2	1	2	1	2	3	4	1	1	3	3	2	1	2	4	6	2	1	6	1	1	4	2	1	4	1	4	7	2	2	1	12	7	3	8	1	2	2	12
22000	-514.424136984415100	-513.056478390405118	-1.367658594009930	0.000110954709010	0.000054628975231	0.492353823628851	0.357364808663132	-1	3	4	4	7	8	8	10	8	9	10	8	10	9	10	10	10	12	10	10	12	13	14	14	12	12	11	13	12	15	14	15	13	13	13	12	14	14	14	15	15	15	15	15	14	14	15	15	15	16	16	15	17	19	17	17	16	16	17	16	17	19	18	18	19	18	17	17	18	17	21	18	19	18	18	19	19	20	21	19	20	21	21	23	22	27	26	29	30	31	33	35	0	1	2	1	1	3	3	1	4	2	12	3	6	1	6	3	6	13	3	6	19	14	29	21	8	10	10	3	3	2	21	7	13	16	5	17	6	2	27	3	7	2	46	23	10	1	38	5	10	7	2	39	28	35	30	22	12	2	30	2	21	60	46	20	53	26	5	44	3	44	55	22	61	1	3	44	44	9	60	15	57	70	46	59	1	18	62	76	86	30	88	51	1	2	1	2	4	2	2	6	2	3	1	2	1	4	1	4	2	2	4	1	1	2	1	1	1	2	1	4	4	5	1	4	1	2	2	1	3	6	3	6	4	5	1	1	1	8	1	2	2	4	7	1	2	4	1	2	5	5	1	7	4	1	2	4	1	2	5	2	6	1	2	3	2	8	6	2	2	6	3	4	2	2	5	3	10	7	5	5	1	7	2	7
22500	-528.912311422948392	-527.436687795144849	-1.475623627803512	0.000129366908594	0.000040496568968	0.313036536225525	0.411125070236038	-1	3	4	4	6	7	7	9	8	8	9	7	9	9	9	10	10	13	9	11	12	11	14	12	13	11	12	13	12	13	16	15	14	12	13	13	14	14	13	16	17	14	15	15	14	15	15	16	15	17	17	15	16	18	17	19	16	18	17	18	17	17	19	18	19	17	18	16	17	18	20	19	19	18	18	19	20	19	21	19	21	20	20	22	22	26	25	29	29	30	33	34	0	1	1	2	1	4	2	7	5	12	2	1	10	3	9	1	3	17	9	13	14	2	16	4	17	15	3	5	3	9	46	18	10	12	22	20	29	20	22	27	33	16	15	27	11	28	28	13	5	28	35	2	35	49	32	16	3	32	36	30	28	38	33	66	3	36	23	37	52	52	51	18	43	51	37	52	58	61	48	23	15	51	18	23	27	82	67	20	78	86	82	76	1	2	3	1	3	2	2	1	1	1	3	5	1	2	1	5	2	1	1	1	2	3	2	4	2	1	3	3	4	2	1	1	3	2	1	2	1	1	1	3	2	2	4	1	2	1	1	5	6	1	3	5	1	1	1	5	7	2	3	3	2	1	2	1	7	2	1	1	1	2	2	4	3	1	2	2	1	1	2	3	6	2	4	4	4	3	4	9	4	4	5	5
23000	-507.991463129362842	-506.623309181225181	-1.368153948137663	0.000144306107685	0.000070680710862	0.489797084792128	0.373044352734820	0	2	4	5	6	8	8	10	7	9	9	7	10	11	9	12	10	12	10	12	11	10	14	14	11	12	12	12	11	13	15	15	13	14	13	13	13	15	12	16	16	14	14	15	14	16	16	15	14	17	16	17	14	19	17	19	16	17	18	18	17	18	19	18	19	19	18	17	18	18	21	19	19	16	18	19	19	21	22	20	22	21	20	23	21	26	26	30	29	31	33	36	0	1	1	1	3	1	5	3	1	9	9	1	4	5	6	10	5	2	9	17	10	3	26	9	7	14	6	1	10	9	45	10	3	27	7	7	9	18	22	13	34	18	14	27	10	11	35	5	18	23	3	12	19	61	40	41	25	10	43	38	15	38	22	57	58	13	2	19	20	24	54	47	51	18	53	48	59	75	32	57	59	51	17	65	54	3	84	18	84	85	77	50	1	1	2	2	1	3	1	3	4	1	1	3	2	3	1	1	2	4	1	1	1	3	1	4	2	1	1	5	1	2	1	3	3	1	3	3	2	2	1	3	1	1	2	1	2	2	1	5	2	2	6	5	1	1	1	1	1	5	2	2	3	2	6	1	1	5	6	5	2	2	1	1	1	1	3	3	1	2	3	2	2	2	4	2	1	11	1	8	3	4	6	8
23500	-495.547564011404120	-493.924160627274830	-1.623403384129286	0.000148105462882	0.000034109998936	0.230308850681091	0.380555271754679	-1	3	4	5	6	8	7	8	8	8	9	8	8	9	9	11	9	12	10	10	11	13	12	13	13	11	12	14	11	14	16	13	14	13	14	12	15	14	15	16	16	16	15	15	15	16	16	15	15	17	16	16	15	18	17	17	16	16	17	17	18	19	19	17	19	19	17	15	18	18	21	19	17	18	19	19	18	21	21	20	21	21	21	23	23	26	25	29	30	31	33	35	0	1	2	3	2	2	4	3	7	5	3	2	7	2	5	15	3	20	2	13	15	5	15	2	14	5	3	15	5	20	36	15	26	8	20	4	16	20	13	26	16	26	23	20	5	22	20	26	2	53	18	11	17	41	57	29	5	10	45	25	39	60	26	24	36	34	41	3	10	31	23	59	43	57	77	53	33	26	17	45	52	63	52	78	54	55	70	47	62	5	71	68	1	1	1	1	2	2	1	3	1	1	2	2	1	2	1	1	3	2	3	1	1	3	1	5	2	3	3	2	3	1	2	3	1	2	2	4	3	2	4	3	2	4	1	2	4	1	3	2	6	1	1	3	4	1	1	3	5	5	1	3	2	1	3	2	4	2	1	6	6	1	4	1	2	1	1	1	3	5	7	3	3	1	3	1	4	4	2	7	5	11	5	9
