step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34
48500	-182.129309344287236	-188.984797295246608	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779361538826207	0	2	4	4	2	5	5	3	6	7	6	7	7	6	8	9	7	9	8	5	10	10	9	10	11	9	13	9	11	11	12	11	13	13	0	1	5	2	1	8	3	5	4	7	3	5	6	20	12	10	20	15	0	5	3	13	10	17	26	19	16	12	22	23	26	6	30	12	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	3	2	2	1	1	1	2	1	1	1	2	3	2	4
49000	-154.672214191883739	-161.527702142843111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.883123796172834	1	2	6	5	2	5	3	4	4	5	6	8	7	7	6	8	7	9	8	8	9	10	9	9	10	10	13	10	12	11	11	11	13	17	0	1	8	2	1	8	5	5	2	7	8	6	6	10	5	10	11	15	0	3	12	12	16	17	19	19	23	12	22	23	26	21	30	21	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3
49500	-165.200930876553770	-172.056418827513141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.891853377931981	0	3	6	5	4	5	5	3	6	7	5	9	7	7	9	6	6	7	8	8	8	10	9	9	10	9	12	12	11	11	11	11	15	17	0	1	8	2	8	8	5	1	2	16	5	21	6	16	18	7	11	11	0	3	6	13	16	21	19	19	10	32	21	23	26	12	30	28	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2
50000	-167.705528545563794	-174.561016496523166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770023659321329	0	2	5	4	4	5	5	3	5	5	5	10	8	7	9	8	7	8	8	8	7	10	9	9	11	10	13	12	11	11	11	9	15	16	0	1	5	2	8	8	8	1	4	5	5	32	6	10	18	10	8	11	0	3	6	13	8	17	19	19	16	32	22	23	26	21	30	32	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	4
50500	-186.825411931349862	-193.680899882309234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673224749436738	-1	1	4	4	3	5	4	2	6	5	5	8	7	8	8	9	7	9	8	7	7	10	8	9	12	9	13	11	12	11	11	10	14	17	0	1	5	2	8	5	8	1	2	7	8	21	6	10	8	10	7	15	0	8	6	17	10	20	19	19	16	32	22	23	26	20	30	12	1	1	1	2	1	1	1	2	2	1	2	1	1	2	3	2	2	1	1	2	1	1	1	1	2	1	2	1	2	2	2	2	2	2
51000	-187.160785920618224	-194.016273871577596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679737070651405	0	3	6	2	3	6	4	4	7	7	6	10	8	7	8	5	7	8	6	8	8	9	9	9	11	8	13	12	11	11	11	12	14	16	0	4	8	1	1	8	5	5	2	16	8	21	6	16	11	7	8	8	0	8	6	6	8	17	26	19	16	21	22	23	26	20	30	28	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	4	2	1	2	1	2	2	3
51500	-162.879720865613535	-169.735208816572907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.879954789692208	0	2	4	1	2	6	4	3	5	7	5	10	8	7	9	5	7	6	8	8	9	10	7	9	12	9	14	11	11	12	11	12	15	15	0	4	5	1	1	3	8	5	7	16	8	21	6	16	18	7	11	11	0	7	6	13	16	17	26	19	10	12	22	23	26	21	30	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2
52000	-168.132014999465241	-174.987502950424613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.852707297498913	1	2	6	4	3	6	4	4	7	6	6	10	8	8	9	7	7	8	6	8	8	10	8	9	11	9	13	12	11	11	11	11	14	16	0	1	5	2	1	5	5	5	2	7	8	6	6	10	20	10	3	11	0	8	3	20	10	17	19	19	16	21	22	23	26	21	30	32	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	1	2	1	2	1	3
52500	-157.766353261835917	-164.621841212795289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810150874156476	-1	1	6	4	3	5	4	5	6	5	5	8	8	7	8	7	7	7	7	7	9	10	9	9	9	9	13	11	11	11	11	11	13	17	0	1	8	5	1	5	5	5	2	5	5	6	6	10	18	10	11	11	0	7	13	13	16	17	19	19	30	21	22	23	26	12	30	21	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
53000	-171.515796309031401	-178.371284259990773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623418183648416	0	2	5	4	3	6	4	5	6	6	5	9	7	8	9	8	7	8	5	8	9	9	8	10	10	9	12	11	11	10	12	11	14	15	0	1	5	2	1	7	1	5	4	5	5	20	6	10	18	7	11	5	0	8	6	13	10	17	19	19	16	21	22	23	26	8	30	12	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	3	2	3	1	1	1	2	3	2	2
53500	-182.859232858692479	-189.714720809651851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664473100148958	-1	1	5	5	1	5	4	3	6	6	5	9	7	8	8	7	6	6	8	7	9	10	8	8	11	9	13	10	12	11	11	12	15	16	0	1	8	2	1	8	5	5	2	7	8	20	7	16	18	10	8	7	0	3	17	13	10	11	19	19	10	17	22	10	26	21	27	32	1	1	1	2	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	4	2	1	3	2	2	1	2
54000	-158.496275242297173	-165.351763193256545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730276822100822	0	3	5	4	2	4	4	4	6	6	5	8	6	8	8	8	6	7	8	9	9	10	8	9	11	9	12	12	12	11	11	10	15	16	0	1	8	2	1	5	5	5	4	5	5	6	6	10	18	10	11	11	0	12	3	6	10	17	26	19	30	32	22	23	26	12	30	28	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	3	2
54500	-168.118249488309971	-174.973737439269343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715563106740530	-1	1	5	4	1	6	5	3	7	6	6	8	7	7	8	8	7	9	8	8	9	10	8	9	12	9	12	11	11	11	11	11	11	16	0	1	8	2	1	8	8	5	4	3	3	13	3	10	3	10	3	15	0	7	6	13	10	3	19	19	16	21	22	23	26	13	23	32	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	2	2
55000	-162.353728022464793	-169.209215973424165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774587832329739	0	2	5	4	3	6	4	4	4	6	6	8	7	8	8	8	8	9	8	7	9	10	9	10	11	9	12	12	11	12	12	11	14	17	0	1	5	2	1	3	5	5	2	7	8	20	6	20	20	10	11	15	0	9	12	13	10	17	19	19	10	21	22	16	26	21	30	28	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	2	2	1	1	2
55500	-162.269445686862611	-169.124933637821982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.822325646820478	1	2	5	4	3	5	4	4	4	6	5	10	7	7	7	7	7	8	8	7	8	10	8	10	11	10	12	11	11	10	11	10	14	14	0	1	8	2	1	8	5	5	2	7	5	21	6	10	11	10	11	15	0	5	6	21	10	20	19	19	12	32	13	23	26	21	30	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	3
56000	-161.765631107240353	-168.621119058199724	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683532060135406	0	2	6	4	3	5	4	4	6	7	6	10	7	8	6	9	8	8	8	8	9	10	9	10	11	10	13	10	11	11	11	12	13	16	0	1	8	2	1	7	5	2	4	5	8	6	5	10	5	10	10	15	0	6	6	6	10	17	26	19	16	13	12	23	26	28	30	32	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	1	1	2
56500	-185.680171598577630	-192.535659549537002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441587825603607	-1	2	6	5	3	6	4	4	4	5	5	9	7	8	7	8	7	8	7	7	9	10	9	8	11	10	14	11	12	12	12	11	14	15	0	1	5	2	1	7	5	5	2	5	5	6	5	10	11	10	11	15	0	8	13	13	10	5	19	19	10	3	22	23	19	21	30	21	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	2	1	1	1	2	1	2	2	2	2	2	5	3	1	2	2	1	2	3
57000	-173.484955063358655	-180.340443014318026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752161014381193	-1	2	4	4	3	6	5	5	6	5	5	10	8	7	8	8	6	5	8	8	8	10	8	9	11	10	13	12	11	11	12	10	14	16	0	1	1	2	1	5	5	3	2	5	5	20	6	10	18	10	11	5	0	8	6	13	10	11	19	19	16	32	6	16	26	21	30	6	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	3
57500	-168.294600682879320	-175.150088633838692	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749057855225341	0	3	2	4	3	5	5	4	6	6	6	10	7	8	9	9	5	8	8	8	7	8	8	8	10	9	12	11	12	11	11	11	13	17	0	1	1	2	3	8	8	3	4	7	6	8	6	10	18	10	5	11	0	5	6	21	10	17	19	19	16	20	12	23	26	12	30	28	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	3
58000	-155.204405664835832	-162.059893615795204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790695922948539	1	2	5	4	4	5	4	3	7	6	6	10	7	7	8	9	8	7	8	8	8	11	8	9	11	9	13	11	12	11	11	10	13	15	0	1	1	2	8	8	8	1	4	7	8	13	6	10	18	10	11	11	0	5	5	13	10	17	19	19	16	12	22	23	26	21	23	28	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2
58500	-161.400939541533205	-168.256427492492577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649284380944459	0	2	5	4	3	6	4	4	6	6	5	9	6	7	8	8	7	7	8	8	8	10	9	9	10	9	13	11	11	11	11	12	14	16	0	1	1	2	1	8	5	5	4	7	8	21	3	10	18	10	3	11	0	4	6	13	16	17	19	19	30	21	22	16	26	28	23	32	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	1	2	1	1	3	1
59000	-165.336471168592198	-172.191959119551569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626077879024650	0	2	3	5	4	5	4	5	7	6	5	7	6	8	9	9	7	7	8	8	8	10	7	9	12	9	12	11	12	12	10	10	14	15	0	1	1	3	3	5	3	3	2	7	5	6	6	10	18	10	11	11	0	5	12	13	10	17	19	19	16	32	22	23	26	21	30	28	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	2	3
59500	-150.484866236331612	-157.340354187290984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.923357637156840	0	2	6	4	2	5	4	4	6	6	5	10	8	8	9	9	7	7	7	7	8	9	7	9	12	10	13	12	11	11	11	11	15	16	0	1	8	2	1	8	5	5	4	7	8	21	6	10	18	10	11	11	0	10	6	20	10	17	19	19	30	32	22	23	26	21	30	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2
60000	-157.779468932000668	-164.634956882960040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.818499743534973	0	2	5	4	3	6	4	4	6	6	5	10	6	7	8	8	6	7	9	7	8	9	8	8	11	10	11	12	11	12	12	12	15	16	0	1	5	2	1	8	5	1	4	7	5	21	3	10	18	10	11	11	0	3	6	13	8	17	19	19	10	21	22	23	26	12	30	32	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	1	2	1	1	1	2
60500	-195.791232288355587	-202.646720239314959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623138888185533	0	2	4	5	4	5	5	3	7	6	5	10	7	8	8	9	6	7	6	8	9	10	9	8	12	7	13	11	12	12	10	8	14	16	0	1	1	2	1	3	3	1	4	6	8	32	4	10	18	10	3	3	0	8	6	13	10	17	26	19	23	32	22	23	26	5	23	28	1	1	3	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	2	2	2	2	3	2
61000	-153.753615398136134	-160.609103349095506	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817787465937522	0	2	5	4	3	6	2	5	6	5	6	10	7	8	9	6	7	7	7	7	9	9	8	9	10	10	11	11	11	11	11	12	14	15	0	1	5	2	7	3	1	5	4	7	5	21	6	10	18	10	11	11	0	3	6	13	16	17	19	19	16	21	22	23	26	28	30	12	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	2	2
61500	-159.212202162707456	-166.067690113666828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810312357247521	0	2	3	4	2	4	4	4	6	6	6	9	7	8	9	9	7	8	8	8	10	10	8	9	10	9	12	12	11	11	12	11	14	16	0	1	5	2	1	3	5	5	2	7	8	13	3	10	18	10	11	6	0	8	12	13	10	17	19	19	16	32	20	23	26	12	30	28	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2
62000	-162.269855241316463	-169.125343192275835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732337084944042	0	3	6	5	3	6	5	4	7	6	5	9	8	8	8	9	7	7	8	8	9	10	9	9	11	9	13	12	11	11	12	10	15	15	0	1	8	2	1	5	5	5	2	5	5	13	6	10	18	10	11	11	0	3	6	6	10	17	19	19	16	32	22	23	26	12	30	32	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	2
62500	-152.141090597902831	-158.996578548862203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782063735844423	1	2	5	4	3	5	5	4	6	6	5	9	7	8	9	8	8	8	8	8	6	9	8	10	11	9	12	11	11	11	11	11	14	17	0	1	8	2	1	8	5	5	4	7	5	21	6	10	18	10	11	11	0	6	6	13	10	17	19	19	16	12	13	23	26	12	30	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	2	3
63000	-158.974396853939510	-165.829884804898882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.824451638882336	0	2	4	4	2	6	3	4	6	5	5	9	7	7	8	7	7	7	8	7	9	10	8	9	11	10	13	11	12	11	12	11	14	16	0	1	5	2	1	8	5	5	4	7	8	6	6	10	18	10	11	11	0	5	6	20	20	17	19	19	23	6	22	23	26	21	30	30	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2
63500	-167.831119490763712	-174.686607441723083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779661203554821	0	2	6	4	4	5	5	2	6	6	5	9	7	7	9	9	7	7	6	9	10	9	8	7	11	10	14	12	12	11	12	11	13	15	0	1	11	2	8	8	8	1	2	7	8	13	6	10	18	7	7	11	0	13	12	13	10	11	19	19	16	32	22	23	26	21	30	28	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	3	1	1	1	1	1	1	2
64000	-168.060899448793776	-174.916387399753148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748812993207245	0	2	6	3	2	4	4	4	5	6	5	9	7	7	9	9	6	6	7	7	9	10	8	8	9	10	13	12	10	12	12	11	15	15	0	1	8	2	1	5	5	5	4	11	5	7	8	10	18	10	5	11	0	3	13	13	10	17	19	19	16	32	20	23	26	21	30	21	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	3
64500	-161.021273740411772	-167.876761691371144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.797488374413116	1	2	6	4	2	6	4	4	5	6	6	9	7	7	7	8	8	9	7	7	8	9	8	10	11	10	10	11	11	12	12	10	14	14	0	1	8	2	1	7	5	5	2	7	8	21	6	10	11	10	11	15	0	5	6	20	10	20	19	19	16	32	20	23	26	21	30	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	1	1	2	2
65000	-146.586342061004217	-153.441830011963589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931079241999831	0	2	5	4	2	5	4	4	5	5	6	8	7	8	9	8	8	8	7	8	9	10	9	9	11	9	11	11	12	11	11	12	13	16	0	1	8	2	1	8	5	5	2	7	5	6	6	10	18	10	11	11	0	3	12	13	16	17	19	19	10	21	22	23	26	28	27	28	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2
65500	-151.744188291263782	-158.599676242223154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733484634262491	1	3	4	5	2	6	4	4	6	6	6	9	8	8	9	8	8	7	7	8	10	10	8	9	11	8	14	11	12	12	11	12	13	15	0	1	5	2	1	8	5	5	4	7	8	20	6	10	18	10	11	11	0	8	12	13	10	17	19	19	16	12	22	23	26	28	30	21	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	4	1	1	2	1	1	1	3
66000	-154.455440667013505	-161.310928617972877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.895537006183719	0	2	4	4	3	5	5	5	6	6	6	8	6	8	9	8	7	7	8	8	9	10	9	8	11	10	13	12	11	11	12	11	13	17	0	1	5	2	1	5	5	3	4	7	3	11	6	10	18	10	11	6	0	3	12	13	16	17	19	19	16	32	22	23	26	21	30	27	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2
66500	-168.105736354970929	-174.961224305930301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.802753838411832	1	2	5	4	2	4	4	4	6	6	6	9	7	8	9	9	7	7	7	8	8	10	8	9	11	9	13	12	12	12	11	11	14	15	0	1	5	2	1	5	5	5	4	7	8	21	11	3	18	10	11	11	0	8	13	3	7	17	19	19	10	32	22	23	26	12	30	28	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	3	1	2	2	1	1	1	1
67000	-172.987806740576218	-179.843294691535590	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712578773933338	0	2	5	3	1	6	4	4	6	7	5	10	7	8	8	8	6	7	8	9	9	9	8	8	12	10	12	11	11	11	10	12	13	16	0	1	8	2	1	5	5	5	1	8	5	21	7	6	18	8	3	6	0	3	6	13	10	11	19	19	10	21	22	23	19	28	27	32	1	2	1	1	1	3	2	2	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2
67500	-168.323499129444116	-175.178987080403488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724396884725252	1	2	5	5	3	6	5	4	5	6	6	9	7	8	7	9	7	9	8	6	8	8	8	8	11	9	13	11	10	12	10	11	13	17	0	1	5	2	1	8	5	5	2	7	5	21	6	7	11	10	11	15	0	3	6	6	10	11	19	19	16	21	22	23	26	12	30	32	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	4
68000	-171.356571652987896	-178.212059603947267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633255452005009	0	2	5	4	4	4	4	3	6	7	6	9	7	7	7	6	7	9	8	9	8	11	9	9	10	10	13	10	12	11	12	11	15	16	0	1	8	2	1	8	8	1	2	16	8	21	6	16	5	7	11	15	0	11	11	21	10	17	19	19	20	20	22	23	26	21	23	32	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	3	2
68500	-154.842087977252788	-161.697575928212160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732828938134602	0	2	5	4	3	5	2	5	6	6	5	8	7	8	8	5	6	9	8	7	10	9	8	10	11	9	13	12	11	11	11	12	15	15	0	1	5	2	7	5	1	5	4	16	5	6	6	16	11	7	11	15	0	10	6	13	10	17	19	19	30	21	22	23	26	21	30	28	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2
69000	-148.515299466478012	-155.370787417437384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931984783726076	0	2	5	4	3	5	4	2	6	6	5	8	8	8	8	8	7	9	8	7	9	10	9	9	10	9	13	11	12	12	11	12	15	15	0	1	8	2	8	8	5	1	4	7	5	20	6	10	11	10	11	15	0	8	12	13	20	17	19	19	16	21	22	16	26	28	27	32	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2
69500	-164.203532181982098	-171.059020132941470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754894318294922	0	2	5	5	3	5	4	2	6	6	5	9	7	7	7	9	8	8	8	6	8	10	9	10	11	9	13	11	11	11	12	11	12	16	0	1	5	2	8	8	8	1	4	4	5	21	6	7	11	10	11	15	0	8	20	13	10	17	19	19	16	12	22	23	26	12	30	28	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	2
70000	-168.480239103029248	-175.335727053988620	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625427037677825	-1	2	6	4	2	4	4	4	6	6	5	9	8	8	8	8	7	9	9	8	8	10	9	9	10	10	12	12	12	11	12	10	14	15	0	1	6	2	1	2	5	5	4	7	5	21	3	10	11	10	11	15	0	8	6	13	10	17	19	19	16	21	22	23	26	21	23	32	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	2	2	2
70500	-162.197052677020736	-169.052540627980108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772009913602678	0	2	4	3	3	6	5	5	7	7	5	10	7	8	7	9	8	9	8	7	8	10	9	8	12	10	11	11	11	12	12	12	13	16	0	1	5	2	1	3	5	3	4	7	3	21	6	10	11	10	11	15	0	8	6	13	10	11	19	19	10	12	22	23	26	28	30	28	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	3
71000	-144.221535953603421	-151.077023904562793	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.864401827295915	0	2	4	4	2	5	4	4	6	6	5	9	7	7	9	9	7	8	8	7	8	10	8	9	10	9	13	11	11	10	11	9	14	16	0	1	5	2	1	8	5	5	4	7	3	21	6	10	18	10	8	20	0	8	20	13	10	11	19	19	16	32	22	23	26	21	30	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3
71500	-141.191012080274334	-148.046500031233705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.916555009132287	0	2	6	4	3	6	5	5	6	6	5	10	7	7	7	8	7	8	8	8	8	9	8	9	12	9	13	12	11	11	12	11	13	16	0	1	5	2	1	8	5	5	5	7	5	21	11	10	11	10	11	15	0	3	6	13	10	17	19	19	16	32	22	23	26	21	30	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2
72000	-147.206895831630135	-154.062383782589507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.869373396889206	1	2	5	4	4	6	4	3	6	6	6	9	7	7	7	8	7	9	8	6	8	10	8	9	10	9	13	12	12	12	11	10	14	16	0	1	8	2	8	5	8	1	8	7	8	21	8	10	11	10	11	15	0	5	6	6	10	3	19	19	30	32	22	23	26	12	30	28	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2
72500	-151.863188471921347	-158.718676422880719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844881643697779	0	2	5	4	4	6	5	2	5	6	4	9	7	7	7	8	8	9	7	8	8	10	7	9	11	9	12	12	12	11	11	10	13	16	0	1	5	2	8	3	5	1	4	7	8	21	6	10	7	10	3	15	0	5	6	13	10	17	19	19	16	32	22	23	26	12	30	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	3
73000	-173.594946959860067	-180.450434910819439	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663949318728045	0	2	5	4	3	5	4	2	6	6	5	8	8	8	7	8	7	8	7	8	9	10	9	9	11	9	13	10	11	10	11	11	15	16	0	1	8	2	8	5	8	1	1	7	5	6	6	10	11	10	11	15	0	7	6	20	16	17	26	19	30	20	20	23	26	21	23	21	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	2	1	1	3	2	1	1	1	1	2	2	2	2	1	1	1	3	2
