step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
14500	-831.090832375835248	-828.422493492263584	-2.668338883571653	0.000175923506079	0.000013278866903	0.075480913259615	0.557749305192833	3	9	7	14	8	13	18	19	16	17	26	33	28	31	33	40	40	33	35	31	41	33	40	37	40	40	40	43	54	50	46	46	40	43	44	44	37	41	48	48	44	44	46	46	52	50	51	47	47	51	45	55	51	56	48	51	52	59	55	55	63	59	57	60	67	60	51	64	59	56	66	64	62	64	63	72	78	74	72	73	68	75	75	80	74	87	89	85	84	96	86	97	96	99	0	1	1	3	3	5	3	2	3	5	10	13	7	11	13	13	15	11	14	11	22	11	14	14	13	18	22	38	41	49	18	19	20	16	21	16	9	19	18	25	15	33	28	25	28	34	22	27	41	37	15	55	48	44	15	38	22	23	16	46	59	28	29	33	72	32	38	62	34	48	47	62	32	32	29	72	67	0	75	67	43	0	66	76	74	79	78	82	78	89	0	87	88	91	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	1	1	2	1	3	1	1	2	2	1	1	1	3	2	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	2	2	2	3	3	2	1	1	2	1	2	1	1	2	1	2	1	3	1	3	3	2	1	3	1	2	4	4	1	1	2	2	2	2	2	1	2	1	2	1	2
15000	-760.708804667761910	-758.311647540058175	-2.397157127703732	0.000154185118268	0.000014527832369	0.094223311122378	0.654935924584251	-6	5	8	14	9	13	17	21	14	25	30	26	23	33	35	36	37	36	36	44	35	44	37	38	34	42	42	45	50	43	48	42	40	40	46	45	44	39	45	45	47	50	46	41	45	50	53	49	48	48	51	51	53	49	53	49	49	59	54	54	63	57	58	56	64	65	65	52	56	61	63	62	70	67	68	73	75	75	68	70	76	75	71	85	67	87	91	91	81	103	90	95	100	95	0	1	2	3	2	2	9	6	5	8	12	13	9	11	11	13	15	11	13	16	11	34	14	16	11	18	16	32	41	16	18	38	23	14	21	17	34	11	18	44	23	33	38	25	16	22	51	32	16	39	16	49	22	40	41	43	45	43	56	14	58	19	22	42	72	50	59	50	23	59	46	63	56	68	67	65	79	0	60	56	62	0	62	76	69	75	89	89	82	93	0	89	89	91	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	4	1	3	3	3	1	2	2	1	3	2	3	1	4	2	1	1	1	1	2	3	2	1	2	2	2	3	2	2	1	1	1	2	2	1
15500	-791.224115585740151	-788.985200078781645	-2.238915506958562	0.000112887985370	0.000012272861955	0.108717166973063	0.648734670753200	4	5	9	12	13	15	20	21	17	24	27	29	31	25	36	37	38	35	37	41	35	41	33	34	35	40	40	39	52	47	48	45	42	39	41	45	42	43	44	43	45	46	43	38	46	53	51	52	46	52	54	52	49	53	50	53	55	54	56	58	59	57	56	55	62	66	60	63	56	59	64	65	67	70	62	70	74	77	70	70	76	75	70	84	75	88	91	91	81	96	90	96	104	100	0	1	2	3	1	5	1	6	5	8	14	14	9	9	23	12	12	23	23	23	11	13	9	14	11	23	19	11	41	38	18	19	13	23	21	17	34	13	18	25	12	20	28	14	37	22	38	28	26	26	32	41	32	44	16	19	29	48	48	32	32	13	46	20	51	41	56	12	55	59	38	65	75	50	56	65	59	0	75	58	68	0	28	66	46	73	82	89	78	78	0	87	92	91	1	1	1	1	1	1	3	2	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	2	2	2	1	2	1	3	1	2	2	1	1	2	1	3	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	4	1	3	2	4	1	7	1	1	3	1	1	2	2	2	2	1	2	2	2	1	4	2	3	5	2	2	1	2	1	1	1	2
16000	-806.427077418823387	-804.771211047132510	-1.655866371690831	0.000154190440815	0.000033632385355	0.218122376308678	0.572320720677409	-4	4	13	7	10	13	17	21	18	22	27	30	32	28	33	33	36	32	33	35	36	44	37	38	40	41	37	40	51	45	47	45	40	38	38	44	44	44	45	43	43	48	42	47	50	52	49	50	50	51	47	53	54	54	52	47	56	57	57	54	49	60	58	57	63	62	65	59	62	62	59	66	61	67	64	71	64	74	72	69	76	74	70	86	79	88	90	83	86	99	90	98	95	98	0	1	5	2	2	2	3	6	5	6	9	14	11	9	11	12	14	14	11	14	13	25	13	12	9	14	19	19	16	17	34	28	14	14	21	16	34	28	18	25	12	25	20	40	42	22	37	11	36	28	34	17	41	44	36	39	16	47	56	50	56	64	60	41	71	41	73	53	12	52	56	60	52	50	48	72	53	0	67	70	67	0	70	76	83	79	88	82	88	82	0	88	88	91	1	1	1	1	2	1	1	3	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	2	1	1	2	1	2	1	2	1	1	1	2	1	3	1	2	2	1	1	1	1	2	4	2	2	1	3	2	1	1	1	5	1	2	1	1	1	1	2	1	3	1	1	4	1	2	2	2	3	2	2	2	1	1	2	2	1	2	2	1	2	1	1	1	3	1	2	2	2
16500	-768.710032257285548	-766.868676876225891	-1.841355381059699	0.000141250143467	0.000023632433918	0.167309096739175	0.699301672471676	2	8	11	18	12	15	17	23	18	26	29	25	29	32	32	37	39	33	34	32	37	42	32	36	38	35	44	38	49	47	46	45	37	43	42	42	37	38	42	46	46	47	45	46	44	47	48	51	50	51	53	53	53	57	47	56	53	48	56	55	64	57	50	59	66	65	66	65	61	62	61	59	64	60	67	75	81	74	73	60	73	72	76	82	75	83	88	79	84	104	87	92	105	99	0	1	2	2	1	5	1	4	5	6	12	9	12	12	12	23	11	12	12	13	14	37	11	19	20	12	28	19	22	17	34	38	23	37	21	17	19	19	18	25	16	45	22	25	14	22	45	58	17	46	45	31	32	45	14	48	29	32	45	63	71	51	22	42	72	17	45	41	50	59	48	51	32	53	73	51	70	0	67	53	66	0	56	76	73	79	88	78	88	88	0	89	92	91	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	3	1	1	1	2	1	1	1	1	2	1	5	4	2	1	1	1	1	3	1	1	2	3	1	1	1	2	1	3	2	2	2	1	1	1	3	1	1	3	3
17000	-832.458849533886337	-830.469139046880969	-1.989710487005373	0.000167874229887	0.000023543342918	0.140243936988657	0.572778862835146	0	5	14	4	8	13	19	19	13	21	29	31	22	31	35	36	36	34	34	36	37	43	38	38	36	40	44	43	49	48	45	44	42	45	46	45	37	36	46	46	45	50	38	47	50	51	51	51	44	50	53	55	50	49	52	54	56	58	54	55	59	62	58	57	61	63	64	65	60	57	65	63	59	69	63	74	80	75	72	71	73	76	62	86	80	84	87	90	85	103	88	96	104	100	0	1	5	1	2	5	5	6	5	5	7	13	9	13	14	14	18	14	11	12	19	26	19	17	12	16	38	38	16	23	18	38	37	19	21	17	11	19	18	25	16	33	16	25	30	37	34	41	12	23	29	31	32	20	41	45	14	48	28	41	41	39	39	33	41	69	58	45	31	28	70	37	45	45	59	37	44	0	75	67	75	0	58	76	83	81	82	87	82	89	0	78	87	91	1	2	1	1	1	1	3	1	1	3	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	1	2	2	1	3	1	2	1	3	4	3	2	3	1	2	3	3	3	1	5	1	3	1	4	5	1	1	2	3	1	1	1	3	2	2	1	2	2	1	3	2	3
17500	-791.503973735695467	-789.759208371472141	-1.744765364223335	0.000119584105832	0.000022786539633	0.190548229418019	0.646171015860343	4	9	12	12	11	15	18	20	14	25	28	32	31	31	35	36	34	34	34	45	43	43	42	36	40	37	43	41	56	49	38	43	39	41	44	43	45	45	43	36	42	49	36	50	50	53	52	51	45	51	52	52	52	53	50	51	51	56	51	56	62	53	59	55	55	63	63	61	60	60	64	65	68	70	66	73	77	74	72	70	77	74	64	86	80	86	89	87	80	103	89	91	100	96	0	1	1	1	1	5	3	6	5	6	9	11	11	11	14	12	11	11	14	40	43	14	14	17	40	18	23	19	38	36	19	14	11	18	14	12	34	14	18	13	12	33	11	25	37	45	37	38	16	36	34	11	34	25	41	19	32	48	39	38	48	37	14	42	32	23	58	29	52	59	61	51	67	68	67	72	80	0	75	58	73	0	70	58	83	81	78	89	78	89	0	88	82	91	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	3	1	1	4	2	1	2	2	1	2	2	1	2	2	1	2	1	1	1	1	2	2	2	2	1	2	1	2	1	1	2	1	1	2	3	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	2	3	1	1	1	6	2	2	2	2	1	3	1	1	4	2
18000	-804.170658225722036	-802.432949018010959	-1.737709207711077	0.000117208327743	0.000022560828808	0.192484862143228	0.610783386836999	2	6	7	13	14	12	10	24	15	21	22	28	31	30	32	37	34	31	35	42	41	43	41	34	39	44	37	32	48	39	46	41	40	41	42	40	41	45	39	46	42	48	45	50	47	51	52	51	50	51	48	51	48	52	48	44	53	59	57	58	60	60	55	58	50	62	60	64	58	56	65	61	67	68	66	76	80	68	70	70	75	74	67	85	81	86	91	85	80	99	94	96	97	99	0	1	1	1	2	2	2	5	3	6	5	11	11	11	11	12	12	12	28	15	15	28	13	12	8	18	15	14	16	11	33	28	11	11	16	17	14	28	18	23	16	33	37	33	13	51	45	56	30	23	23	26	28	25	43	32	29	29	29	63	69	20	51	42	23	41	29	66	16	37	69	63	58	50	67	62	80	0	75	71	83	0	59	76	38	79	89	78	82	89	0	87	88	91	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	3	3	1	2	2	2	1	2	3	1	2	3	3	1	2	2	2	1	1	1	1	1	3	3	1	1	2	3	2	1	1	2	2	1	1	1	2	2	1	1	3	1	1	1	4	2	1	3	3	2	1	2	3	1	2	2	1	1	1	2	1	2	2	5	2	2	3	1	3	1	1	2	2
18500	-773.754294057426250	-771.896829233017456	-1.857464824408768	0.000115456301797	0.000018927356409	0.163935238822572	0.710815185252766	0	7	11	15	6	13	14	23	18	25	27	29	32	24	32	36	37	33	37	43	35	45	40	34	36	36	41	40	55	44	47	38	38	43	45	41	39	45	38	46	45	50	43	49	48	53	50	49	50	49	49	50	53	59	52	54	49	60	57	53	62	60	56	57	64	64	61	62	56	62	64	65	67	69	66	71	72	71	72	67	77	75	69	79	77	90	85	92	86	98	89	96	102	98	0	1	5	5	1	5	3	4	4	8	14	9	14	9	14	13	13	11	11	13	13	11	11	12	13	18	14	19	16	23	18	13	12	37	21	17	19	27	18	25	27	33	23	40	9	11	23	22	41	15	45	31	45	20	41	38	23	53	22	45	46	35	60	20	63	50	32	41	55	58	59	46	70	31	48	65	70	0	59	67	73	0	70	72	73	79	78	82	78	87	0	89	87	91	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	3	2	1	1	1	3	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	3	4	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	2	1	2	2	2	3	2	1	1	1	1	1	3	3	2	2	1	2	2	2	1	2	2	1	2	3	3	2	2	1	2	3	2
19000	-827.646882877436838	-825.787062046763708	-1.859820830673095	0.000138050624666	0.000022564664622	0.163452100822094	0.516974273256467	1	5	8	17	10	15	15	22	15	26	24	28	28	22	32	34	33	32	33	43	38	44	33	37	37	43	44	42	52	43	43	43	41	37	45	44	43	43	45	47	43	49	40	47	47	50	49	48	45	51	52	57	50	55	40	51	55	58	58	53	64	62	58	59	57	65	62	58	60	61	66	65	70	69	62	75	77	71	71	69	73	73	75	79	76	78	89	90	80	103	88	97	100	94	0	1	2	3	3	5	2	6	5	8	5	11	11	9	13	11	11	14	13	23	11	34	13	23	11	34	34	19	41	16	18	19	13	12	32	12	34	9	41	25	16	33	12	33	19	13	32	22	16	43	46	38	19	40	14	43	21	34	53	45	58	63	60	11	23	48	45	50	13	59	56	63	37	68	59	69	64	0	58	59	59	0	59	65	59	85	82	82	78	87	0	89	92	91	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	1	2	2	1	2	1	2	2	1	1	1	1	2	2	1	2	1	3	2	5	1	1	1	1	3	1	3	3	1	1	2	1	1	2	2	1	3	3	1	3	1	1	1	1	1	6	2	3	3	1	7	1	3	1	4	2	1	2	4	1	3	2	3	1	2	4	4	1	2	3	1	3	1	2	1	2
19500	-787.840314999633620	-785.561783346524635	-2.278531653108973	0.000147236043239	0.000015426329264	0.104772777943743	0.682355193956028	2	9	12	5	9	14	14	24	15	24	28	29	23	33	33	36	32	36	37	41	37	38	36	36	37	40	41	40	48	43	44	43	40	41	43	45	38	38	47	45	40	47	38	49	41	49	54	48	47	48	52	55	50	57	40	55	42	54	58	50	61	56	55	54	65	62	63	64	59	62	62	61	69	69	67	74	79	71	71	65	78	72	72	82	81	86	88	89	86	101	90	92	103	99	0	4	2	1	1	5	3	6	5	6	9	13	9	2	11	12	12	17	11	22	11	9	11	11	14	18	14	11	16	14	18	19	23	22	21	55	11	11	22	25	23	33	14	25	37	45	34	28	55	15	34	31	45	40	23	58	23	48	58	38	69	58	60	40	51	47	56	51	55	69	58	62	67	68	69	72	67	0	75	59	73	0	59	65	83	67	78	82	82	87	0	89	92	91	1	1	1	1	1	1	1	2	1	2	2	1	2	3	1	1	1	1	2	1	1	4	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	3	1	1	3	1	2	1	2	1	1	1	2	1	1	1	1	1	1	3	2	2	2	5	1	1	1	1	2	1	2	2	1	1	1	2	1	2	3	2	2	3	2	3	2	1	1	2	2
20000	-744.957967651403465	-742.734237590304133	-2.223730061099321	0.000116810297236	0.000012883298874	0.110292492862236	0.570886018068637	2	7	7	12	13	11	19	24	18	20	25	34	29	29	30	39	38	35	36	42	40	38	34	34	40	43	40	42	49	47	45	42	37	42	45	42	43	45	46	47	43	46	47	44	50	44	52	47	50	47	46	48	48	56	53	54	52	57	53	57	60	61	53	60	58	68	56	61	56	62	65	64	69	69	63	70	74	72	70	73	66	75	68	85	78	85	91	88	80	105	86	97	101	98	0	1	1	3	2	2	2	6	5	6	9	11	11	9	11	12	18	14	23	33	23	23	13	14	19	18	14	19	41	36	18	19	11	22	41	17	22	28	18	44	16	20	28	25	46	34	45	28	30	32	22	18	32	44	45	53	51	48	48	63	38	45	34	54	51	69	55	50	41	59	61	51	67	62	67	65	56	0	81	83	58	0	63	65	75	75	82	82	78	88	0	82	92	91	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	3	1	1	2	2	1	1	2	2	2	1	2	2	1	3	2	2	1	3	3	1	2	2	3	1	1	1	3	1	2	4	2	2	2	2	2	3	1	2	1	2
20500	-768.027737824393171	-765.945415290387018	-2.082322534006099	0.000112383767929	0.000014265838522	0.126938603184829	0.634931247835494	0	7	14	18	12	15	19	19	17	19	29	32	28	25	32	39	36	35	33	41	35	40	30	36	38	42	41	38	50	43	45	41	35	41	43	44	37	39	47	47	46	43	46	47	50	53	52	50	47	52	48	55	45	54	53	55	52	59	57	49	56	61	55	56	63	67	63	58	58	61	67	66	68	63	63	68	76	72	68	70	78	75	73	80	78	82	91	89	80	98	87	93	99	98	0	1	1	3	2	5	3	6	5	6	14	11	14	7	14	12	23	23	14	33	14	37	14	13	33	18	23	19	16	13	18	28	15	37	21	17	23	14	30	25	38	33	28	25	22	16	38	30	30	11	34	50	35	33	29	27	41	48	48	34	32	35	35	42	51	74	60	50	55	59	56	65	75	68	59	72	59	0	67	59	73	0	73	76	77	79	78	89	82	89	0	87	92	91	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	4	1	1	1	1	2	1	1	3	1	2	1	2	1	2	1	2	1	2	1	3	1	1	1	2	1	4	1	2	1	2	1	2	2	2	3	1	3	1	1	1	2	1	1	1	2	1	4	1	2	2	1	1	2	3	1	2	2	2	1	3	1	1	1	2
21000	-796.846523515664217	-795.091745433511619	-1.754778082152652	0.000130163958319	0.000024453023486	0.187863244190268	0.669919947874502	2	8	11	18	7	12	16	22	11	23	28	30	27	32	36	33	38	32	36	38	42	42	39	40	38	43	42	43	49	48	48	42	35	39	42	44	41	44	46	44	45	52	43	46	47	51	55	47	48	46	50	54	54	57	49	48	52	54	52	56	61	58	54	55	60	60	63	54	58	59	64	65	65	69	58	72	78	70	74	69	76	73	76	80	80	88	87	86	83	103	94	98	103	101	0	1	5	6	1	5	1	6	5	7	9	13	9	12	16	12	12	11	11	33	11	23	14	16	33	18	19	19	41	41	18	34	14	14	17	11	14	19	36	25	12	44	34	25	22	28	28	32	21	34	32	45	45	64	16	34	29	38	56	40	47	46	37	20	51	58	28	50	50	59	58	62	62	63	58	65	56	0	73	61	58	0	58	76	81	79	82	78	78	89	0	87	92	91	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	2	3	2	1	3	2	2	1	2	1	1	2	1	2	3	1	1	2	4	1	3	1	1	2	2	2	3	3	1	1	1	2
21500	-797.513339412817800	-795.524835710715365	-1.988503702102400	0.000143398225010	0.000020137812973	0.140432791074329	0.685169323591652	0	6	9	15	13	9	14	14	18	20	27	32	32	31	32	37	40	35	38	46	37	43	38	39	35	43	37	39	57	46	47	45	41	45	41	44	44	44	43	43	45	49	45	45	49	53	51	42	50	52	51	54	54	56	47	52	52	59	59	53	56	59	58	59	64	64	62	61	59	59	66	64	67	66	63	75	75	73	73	70	67	75	75	84	76	89	86	85	87	99	94	96	94	100	0	1	2	3	3	2	3	6	5	8	9	11	11	9	11	12	16	12	11	33	14	19	11	11	15	18	11	11	48	12	18	19	25	28	21	17	33	11	18	25	27	41	23	25	31	37	14	11	55	30	37	38	19	47	19	48	19	61	32	22	23	38	51	42	29	68	61	16	55	61	61	60	59	29	29	65	68	0	75	59	67	0	65	65	58	77	82	78	82	87	0	82	89	91	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	3	1	2	3	1	1	2	1	2	4	2	1	1	2	1	2	1	1	2	2	1	2	2	2	2	1	1	1	1	1	3	1	1	2	3	1	1	1	2	3	1	3	1	2	1	2	3	3	3	2	2	2	3	1	4	1	2
22000	-803.377523622650983	-801.322918094411307	-2.054605528239731	0.000113995744256	0.000014898102635	0.130689989629281	0.536138812579807	1	6	10	16	14	13	19	24	13	19	28	33	23	29	35	40	35	35	32	44	40	32	38	37	38	39	39	40	53	45	47	47	36	42	39	44	43	44	47	48	44	50	38	44	47	54	53	49	46	52	50	51	40	57	52	52	55	59	57	51	63	57	59	59	62	64	66	62	50	60	65	56	66	64	63	73	73	68	73	72	78	74	69	78	80	85	90	89	86	100	83	95	106	99	0	1	2	3	1	3	5	10	2	5	13	11	9	9	19	12	5	14	9	34	19	14	11	18	33	18	19	43	37	12	18	13	14	27	17	34	13	28	37	25	12	33	17	25	17	22	32	37	17	30	41	31	11	33	69	48	29	29	32	45	56	45	60	20	60	50	59	50	37	48	62	32	59	69	32	65	59	0	73	73	67	0	70	76	73	67	82	82	82	82	0	87	92	91	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	4	2	2	1	2	1	2	1	1	1	2	1	1	2	2	4	1	1	1	1	4	1	1	3	2	3	1	2	2	2	2	1	1	1	1	1	2	3	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	2	2	2	2	3	2	2	2	1	2	1	1	1	3	1	2	2	2	2	2	3	1	1	4	2
22500	-849.035052678735042	-847.107355592413001	-1.927697086322034	0.000161436081240	0.000024304215315	0.150550082290134	0.612021670669399	1	8	8	10	12	17	20	23	16	22	30	28	31	24	29	32	35	36	31	43	41	44	37	37	37	42	41	44	55	44	45	42	41	45	37	45	37	41	46	47	42	49	47	43	46	51	51	46	47	47	51	54	49	51	52	56	53	52	56	58	63	55	52	54	66	66	63	57	58	63	63	61	67	64	68	66	70	74	73	68	76	72	72	85	79	84	92	84	85	99	93	98	102	101	0	1	1	1	3	5	4	10	4	6	7	9	15	4	14	12	14	16	12	13	15	11	15	11	14	35	11	19	57	16	18	13	15	37	11	16	11	19	22	12	16	20	23	23	37	48	49	19	16	32	37	22	28	20	49	20	51	48	27	11	60	49	32	40	72	69	60	31	55	53	58	32	28	60	70	70	66	0	75	56	68	0	59	65	60	73	82	82	78	89	0	87	78	91	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	2	2	3	1	1	2	1	3	2	1	2	2	3	2	1	1	1	1	2	1	4	2	1	3	2	1	1	1	1	4	1	2	3	1	1	1	2	1	2	2	4	2	1	1	2	1	2	1	2	2	3	2	2	4	1	2	2	1	1	1	2	3	1	2	2	4	2	3	3	2	2	1	2	4	2
23000	-808.957854088418344	-807.230487420765826	-1.727366667652545	0.000103169927154	0.000020158664110	0.195392830698031	0.531737915957044	1	7	10	8	12	14	16	21	15	23	24	32	23	26	35	34	35	34	36	44	43	40	31	38	34	43	43	43	50	46	46	46	42	44	45	45	44	35	46	47	44	49	40	48	49	51	55	53	46	51	53	55	50	58	51	51	54	61	57	51	62	62	57	54	62	66	59	63	60	64	67	64	69	69	66	74	79	74	71	69	73	74	73	86	78	85	85	91	82	101	87	97	104	101	0	1	1	1	4	5	4	6	5	6	13	11	9	11	23	12	12	23	23	25	38	38	11	16	23	18	19	16	20	36	18	19	23	22	21	18	23	14	16	25	12	37	19	25	13	14	22	40	16	17	21	37	28	40	23	38	41	48	56	37	46	38	60	42	37	69	22	62	29	46	67	65	62	68	58	46	81	0	67	58	73	0	46	76	62	75	82	82	78	87	0	89	88	91	1	2	1	2	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	3	1	1	2	3	2	2	4	2	1	1	2	3	5	2	2	2	3	2	1	1	1	3	2	2	2	1	1	2	4	2	1	2	2	4	1	2	2	2	1	1	1	2	2	2	1	2	1	1	1	2	1	4	2	3	3	1	2	1	2	2	2
23500	-809.437807278024934	-807.152306679760386	-2.285500598264556	0.000143822400138	0.000014972273565	0.104102514981636	0.622676309226915	2	6	13	15	8	15	20	24	17	18	31	32	33	29	36	37	40	35	33	43	36	42	39	35	41	38	38	40	53	50	43	42	40	40	43	46	42	38	47	45	43	50	36	50	49	51	52	48	41	51	53	53	52	54	53	55	53	56	58	57	62	59	59	56	65	62	60	58	63	63	54	61	62	67	65	74	74	70	71	72	67	74	75	86	68	86	90	91	89	101	90	92	99	102	0	1	1	5	2	5	2	10	1	6	9	9	9	9	19	11	13	11	14	33	12	34	19	12	33	18	14	19	32	31	18	19	11	16	21	17	11	9	31	25	16	33	19	40	34	22	45	15	11	41	45	50	48	44	27	48	46	48	46	37	59	46	60	42	72	58	56	17	55	59	50	63	28	66	59	72	59	0	75	59	56	0	70	65	66	74	82	78	82	87	0	78	89	91	1	1	2	1	1	1	1	1	2	1	2	4	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	3	2	1	2	2	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	1	1	3	1	2	1	2	1	1	2	3	1	2	2	1	3	2	2	2	1	1	3	2	2
