step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
42000	-292.039559022862079	-290.656219642286828	-1.383339380575225	0.000095220747721	0.000041616212896	0.437049843567203	0.827232016843483	0	2	2	4	4	3	5	6	5	6	7	4	6	7	5	6	7	8	10	8	9	8	8	8	9	9	9	10	11	10	11	10	11	10	14	13	13	14	12	11	17	16	15	18	16	18	18	19	21	20	22	21	22	21	24	23	25	0	1	1	2	3	3	2	5	6	5	5	6	12	9	2	5	9	16	10	13	14	14	8	11	20	22	22	20	24	27	25	27	27	20	33	40	32	37	32	11	38	38	40	42	43	38	45	41	46	47	48	41	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2
42500	-294.951010047974535	-293.502697120030916	-1.448312927943632	0.000076657993392	0.000025893671933	0.337781760094722	0.726781803961027	-1	1	1	5	4	3	4	6	5	7	6	6	6	8	7	7	6	9	12	8	7	8	9	8	10	10	9	11	9	9	11	12	11	13	14	13	14	13	13	14	15	16	15	16	18	18	17	19	20	18	22	22	22	22	20	23	26	0	1	1	5	3	3	1	5	6	4	4	9	9	21	4	8	6	15	23	17	9	6	15	11	20	21	21	20	24	22	25	27	27	17	27	24	27	32	33	36	38	38	36	35	47	41	43	44	46	47	55	49	50	50	48	52	51	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	2	1	1	1	2	2	3	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2
43000	-303.961280081156133	-302.561512221431315	-1.399767859724838	0.000082882489788	0.000033318253113	0.401993873475858	0.763055113194436	0	2	2	5	4	4	6	6	5	6	6	6	5	7	7	7	6	10	11	7	8	9	7	10	10	10	9	9	10	9	12	11	11	11	14	12	15	13	13	14	17	16	16	18	18	19	17	19	21	19	22	22	20	23	20	24	25	0	1	1	2	3	3	2	3	6	5	3	6	6	9	4	5	6	16	18	9	14	21	4	11	28	21	14	20	11	14	25	27	27	9	14	29	27	32	33	36	38	38	36	41	47	41	43	42	46	47	55	46	47	50	48	52	51	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	3	3	1	2	1	2	1	2	2	2	1	1	2	1	2	1	1	2	2	1	2	1	2	2
43500	-298.306581613008063	-296.944336459279725	-1.362245153728346	0.000085736209616	0.000045710290868	0.533150358200260	0.703343130118673	0	2	2	5	4	4	5	6	5	6	7	6	6	7	6	8	7	11	11	9	9	10	8	9	8	8	8	11	10	9	11	11	11	14	14	13	14	14	14	14	17	15	16	18	18	18	17	19	20	19	22	22	23	21	21	24	26	0	1	1	3	3	3	2	5	6	3	4	6	6	13	2	8	6	16	16	15	14	21	10	8	5	14	15	20	10	27	25	27	27	20	20	24	27	33	33	36	38	38	40	35	47	41	43	44	46	47	55	49	50	50	48	52	51	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	3	1	1	1	2	1	2	1	2	2	2	2	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3
44000	-313.582173519817445	-311.944241365889809	-1.637932153927651	0.000120705806984	0.000027120733055	0.224684575936065	0.743450510804386	0	2	2	4	4	3	5	6	5	6	6	6	6	7	6	7	6	9	12	7	8	9	9	8	9	9	9	9	10	9	12	11	11	12	13	12	13	13	14	14	16	16	17	17	17	18	15	18	19	18	22	22	22	23	20	23	25	0	1	1	2	3	3	4	5	6	5	5	5	6	12	4	1	6	12	10	6	14	14	15	11	20	21	13	20	8	14	25	27	27	28	33	24	14	33	33	36	32	38	47	41	47	41	40	44	46	45	55	46	50	50	48	49	51	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	3	2	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	3	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1
44500	-305.310555011486258	-303.848005788505247	-1.462549222980986	0.000089695803118	0.000029082245462	0.324231953460608	0.645550123287110	0	3	2	5	4	4	3	6	5	6	6	7	6	6	7	7	7	10	11	7	8	10	8	8	8	9	9	10	10	9	12	11	11	12	14	13	14	13	14	14	16	15	17	17	16	18	18	20	20	19	21	22	23	23	24	24	25	0	1	1	1	3	2	1	5	6	5	5	6	6	6	2	2	4	8	18	6	14	21	15	11	20	14	20	9	24	21	25	27	27	26	27	16	27	32	33	18	38	38	45	42	40	41	45	44	46	43	48	49	50	50	51	52	55	1	1	1	3	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	3	1	1	2	2	2	2	1	2	3	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1
45000	-313.190560403568099	-311.793226590774964	-1.397333812793111	0.000084481360685	0.000034339336321	0.406472339489653	0.682067501776337	0	3	2	5	4	4	6	5	5	6	7	6	6	8	6	6	7	9	11	5	8	10	7	7	9	9	10	10	9	8	11	11	11	12	14	13	15	13	14	15	16	15	15	17	17	18	19	19	20	20	22	23	22	22	24	23	25	0	1	1	2	3	3	2	3	6	5	3	6	9	15	4	3	9	8	6	6	12	21	15	8	12	30	12	6	11	2	25	22	30	28	32	11	32	27	32	24	38	38	36	42	40	41	45	44	46	45	48	49	50	50	51	49	55	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	4	1	1	1	1	1	2	1	2	3	1	2	1	1	2	1	2	3	2	2	2	4	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1
45500	-324.881962670632618	-323.399250947633334	-1.482711722999275	0.000091224030831	0.000028041023493	0.307386367801943	0.656568005322747	1	3	2	4	3	5	4	6	4	7	6	7	6	7	7	6	6	9	10	8	8	10	9	9	10	10	9	11	10	9	12	11	12	13	13	13	14	13	14	15	16	14	15	17	16	18	18	18	19	19	21	22	23	22	24	24	25	0	1	1	2	3	9	3	4	3	8	3	6	9	6	4	3	9	11	24	6	14	21	15	3	12	16	14	12	18	14	25	27	27	8	32	29	27	27	32	36	37	38	36	42	36	41	45	44	46	43	48	49	47	50	51	52	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	4	2	1	1	3	1	2	1	1	2	5	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	3
46000	-313.648248158173885	-312.194790968829011	-1.453457189344896	0.000088601973857	0.000029478033263	0.332701767008520	0.776429283871702	0	2	2	4	4	5	5	6	5	5	6	6	6	6	7	8	7	10	11	8	8	9	8	9	9	9	8	10	11	9	11	12	11	13	14	12	14	14	13	14	16	15	15	18	17	16	18	20	20	19	21	22	22	23	24	24	25	0	1	1	3	3	3	4	5	4	5	5	6	9	9	2	13	9	16	15	9	14	14	9	15	12	14	6	16	24	14	25	16	27	22	34	24	33	32	33	36	37	38	40	42	43	38	43	44	46	47	48	46	47	47	51	49	55	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	3	1	3	1	1	2	2	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	2	1	1
46500	-323.049296432198901	-321.682905369133948	-1.366391063064948	0.000097568792619	0.000048728084124	0.499422846344294	0.684921007954623	1	3	2	5	3	5	4	5	4	6	6	7	7	7	7	7	7	9	12	8	8	8	9	10	9	10	9	10	11	9	11	12	11	13	13	14	14	13	13	14	16	15	16	17	17	18	19	18	20	19	22	22	22	22	23	23	26	0	1	1	1	3	9	1	5	5	8	4	6	9	6	2	8	9	8	10	4	14	14	11	16	4	14	22	20	24	14	28	30	27	20	6	11	32	32	33	34	38	38	36	42	43	41	45	37	38	45	48	49	50	50	51	46	51	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	2	2
47000	-329.901766458435361	-328.517577123443573	-1.384189334991780	0.000053866516365	0.000040212515890	0.746521561130484	0.693479212513507	0	2	3	5	2	4	3	6	4	7	7	6	7	7	7	8	7	9	12	8	8	9	8	7	9	9	8	10	11	10	11	11	11	13	14	12	14	11	15	14	16	15	15	16	17	19	19	18	20	18	22	22	22	22	23	24	25	0	1	5	2	1	5	1	3	5	8	4	9	9	12	6	8	9	13	28	14	14	12	15	5	13	14	9	2	16	27	25	28	27	20	32	24	32	27	37	36	42	38	36	42	40	41	45	44	41	43	48	49	50	50	51	46	55	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	2	1	1	1	2	3	2	2	2	2	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	1	3	1
47500	-332.948409154522437	-331.559306537814223	-1.389102616708189	0.000085059563597	0.000036003717475	0.423276536498494	0.660967210959503	0	2	2	6	3	4	5	5	5	6	6	5	6	7	7	8	7	9	11	8	8	10	7	9	9	9	10	9	11	9	11	11	10	12	14	14	14	12	14	15	14	14	15	17	17	17	18	19	20	18	22	22	21	22	24	23	25	0	1	1	5	3	3	1	3	6	8	8	6	6	13	4	5	12	5	10	6	14	14	8	11	12	23	9	9	24	14	25	28	21	21	16	19	27	27	32	36	38	38	36	35	43	41	45	44	46	45	48	49	50	50	51	46	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2	1	1	1	1	2	1	3	2	1	1	2	1	2	2	4	2	2	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	3	2	3	3
48000	-310.629256274130228	-309.244446106508974	-1.384810167621256	0.000079157354358	0.000059303830744	0.749189146408345	0.767768569811331	0	2	3	4	4	5	5	6	5	6	7	4	7	7	7	6	6	8	9	8	8	9	9	9	9	9	9	11	10	10	11	11	10	12	13	13	15	14	14	14	16	14	16	17	18	18	17	19	20	19	22	22	22	22	23	23	26	0	1	1	1	3	12	4	5	12	3	16	3	9	12	2	5	12	16	11	13	14	14	15	11	9	21	14	20	24	27	25	33	27	28	33	29	32	35	34	36	38	30	40	42	47	38	43	44	41	47	48	49	50	45	48	52	55	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	2	1	1	2	1	2	1	1	2	2	1	2
48500	-275.749100700395388	-274.352137440749971	-1.396963259645396	0.000108864353633	0.000044326466126	0.407171536379363	0.836880724280431	0	2	2	6	4	5	4	6	4	6	6	6	6	7	7	7	6	10	11	8	8	10	8	8	8	9	9	9	11	8	11	11	11	12	13	13	14	13	14	15	16	15	15	17	18	18	17	19	20	20	21	22	22	22	23	23	26	0	1	1	5	3	9	3	5	3	5	5	9	9	17	4	8	9	8	16	6	14	21	15	16	14	21	21	9	11	14	25	27	27	28	32	28	27	22	32	36	38	38	36	41	47	41	43	41	46	47	48	49	50	50	48	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
49000	-290.393290938960092	-288.998037324904260	-1.395253614055859	0.000082641518919	0.000033921115402	0.410460938344103	0.827371062318528	1	3	2	6	4	5	6	5	4	6	7	6	7	7	7	8	7	10	11	8	8	9	8	9	9	8	9	8	11	10	10	11	11	13	14	13	14	13	14	15	16	14	16	16	18	18	17	18	20	20	20	22	22	21	24	24	25	0	1	1	8	3	9	2	3	3	5	5	9	12	12	4	8	12	16	18	4	14	14	15	11	20	14	14	13	24	22	25	27	27	20	33	18	33	33	32	36	38	38	36	38	47	39	43	44	41	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	3	1	2	2	1	1	1	2	1	2	1	1
49500	-263.461391966722715	-262.032256332346265	-1.429135634376463	0.000059203043402	0.000021252360643	0.358974124001268	0.911304068759757	0	2	2	5	4	5	5	6	4	7	7	6	6	7	7	8	7	10	10	7	8	9	9	9	9	8	9	10	10	10	11	11	11	13	14	11	13	13	14	13	15	15	15	17	18	17	17	19	21	18	21	22	22	22	23	23	25	0	1	1	2	3	9	5	5	3	5	5	9	9	9	4	8	12	16	10	9	14	21	15	11	20	14	14	20	24	27	25	27	27	28	37	24	27	27	37	36	38	38	40	42	47	41	43	44	46	47	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
50000	-301.263627908668354	-299.883671996207170	-1.379955912461203	0.000090037549866	0.000040175775120	0.446211332715190	0.820157060391600	0	3	1	4	3	5	5	6	4	6	5	5	6	8	6	5	6	8	10	7	7	9	8	9	9	10	10	10	11	9	11	10	11	13	14	12	14	13	15	14	17	16	16	18	18	18	17	18	20	20	20	22	23	22	23	24	25	0	1	1	3	3	9	2	3	5	16	4	9	9	21	4	5	16	16	23	12	6	21	4	16	20	14	21	11	18	18	25	14	32	28	32	24	33	32	33	36	42	38	40	42	47	41	43	42	46	47	48	49	50	47	51	52	55	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2
50500	-292.698170294745637	-291.336533623211210	-1.361636671534432	0.000073528741835	0.000044049742842	0.599081960914944	0.836727362878696	0	3	1	5	4	4	6	5	3	7	7	5	7	6	6	7	6	9	11	6	8	9	8	9	9	9	9	10	10	10	11	11	10	12	14	12	13	13	13	14	16	15	17	17	18	18	17	19	20	20	21	22	22	21	23	24	24	0	1	1	2	3	9	4	2	3	8	5	6	6	9	1	8	9	16	24	6	17	21	4	16	20	21	12	20	24	27	25	33	27	28	33	24	33	32	27	36	38	35	40	42	47	41	40	44	46	45	48	49	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1
51000	-311.297109468725296	-309.891290111558760	-1.405819357166519	0.000094607561971	0.000037050818509	0.391626395791123	0.718342819662913	1	2	2	5	4	5	4	5	4	6	7	6	6	7	7	8	7	11	11	9	8	9	8	9	9	10	8	8	11	9	11	11	12	14	14	13	12	13	15	15	16	15	16	17	17	18	18	19	20	20	21	23	22	22	23	22	25	0	1	1	9	3	9	2	2	3	3	8	6	9	8	4	5	13	4	10	13	14	14	13	11	12	22	13	13	24	27	20	27	32	19	32	24	21	32	18	24	38	38	40	41	43	38	45	44	41	47	48	56	50	50	51	41	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	3	1
51500	-289.301391517633249	-287.927809476834341	-1.373582040798934	0.000073964212066	0.000034517716188	0.466681320927735	0.709446548511042	1	2	3	4	4	4	6	6	5	6	6	6	5	7	7	8	6	10	11	8	8	9	8	8	9	10	9	11	10	9	11	11	11	12	15	13	14	14	15	15	16	16	16	17	17	18	19	19	21	18	22	23	20	22	24	22	25	0	1	1	1	3	3	4	3	6	3	5	6	6	13	4	5	13	16	8	12	11	14	4	11	21	21	14	20	24	14	25	27	27	28	33	24	33	33	37	36	38	38	40	42	43	38	45	44	46	45	48	56	50	53	51	49	55	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	3	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1
52000	-360.358338079160319	-358.863324533200455	-1.495013545959851	0.000111687586597	0.000033303370465	0.298183276046564	0.546685198462603	0	1	3	5	3	3	5	6	4	6	6	6	6	5	6	8	6	11	11	9	9	8	8	8	8	8	10	10	10	9	12	11	11	11	13	14	14	13	15	13	17	14	17	18	17	18	19	19	21	18	21	21	22	22	24	24	25	0	1	2	5	2	2	5	9	6	3	3	9	6	6	4	8	3	8	2	13	14	14	15	11	5	14	22	20	11	14	19	22	22	20	21	11	33	19	27	11	38	30	36	32	40	38	45	44	41	40	48	44	50	47	51	52	51	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4	1	2	1	1	1	2	1	2	1	2	2	1	2	2	1	3	3	1	1	3	4	2	2	1	4	1	2	2	1	2	2	2	2	2	1	2	2	2
52500	-323.430670739790401	-322.062974324276809	-1.367696415513577	0.000100547842843	0.000049485116424	0.492154928685111	0.716617941876136	0	2	3	3	2	4	6	6	5	6	6	7	6	6	7	8	6	11	11	7	8	9	8	10	7	9	9	10	10	10	10	12	11	13	13	12	15	14	14	13	17	16	17	18	15	19	18	19	18	19	21	21	21	22	24	23	25	0	1	5	2	1	5	4	5	6	3	4	5	9	6	2	13	6	10	10	8	14	20	8	15	4	21	6	20	11	8	25	33	27	28	28	27	32	33	32	36	38	38	40	42	40	41	45	41	38	47	48	46	50	50	51	52	51	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	1	1	3	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	2
53000	-273.493036214182268	-272.099036804302045	-1.393999409880195	0.000076271752895	0.000031495942634	0.412943736550985	0.875232753136166	0	3	3	5	2	4	5	7	5	5	5	6	5	7	7	6	7	11	11	8	8	9	9	9	9	9	9	9	10	9	11	11	11	13	15	13	13	13	14	14	16	15	16	17	17	18	19	19	19	19	20	22	22	21	23	22	25	0	1	5	2	1	3	2	16	6	3	3	6	6	9	4	6	13	4	24	12	14	21	15	11	16	14	14	20	24	14	25	27	27	18	33	24	33	33	32	36	38	38	40	42	43	41	45	44	41	45	48	49	50	50	51	46	55	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1
53500	-373.292853156184606	-371.872523684620489	-1.420329471564132	0.000124249454112	0.000045997913284	0.370206159957848	0.565096568349830	-1	2	2	5	4	5	4	7	4	7	7	5	6	7	7	5	7	9	11	8	7	10	8	10	9	10	8	11	10	9	12	11	11	13	15	14	14	13	14	12	16	15	16	17	16	18	18	20	19	19	21	22	23	21	22	23	25	0	1	1	3	3	7	1	3	3	4	7	9	12	9	1	1	6	5	23	9	6	21	11	11	4	23	14	8	8	14	25	14	27	22	13	22	32	19	28	24	32	38	36	42	40	35	45	44	35	45	41	49	50	50	48	38	56	1	2	1	3	1	1	2	2	1	1	2	1	1	1	4	3	1	2	2	2	1	2	1	2	2	1	1	3	1	1	1	2	1	1	4	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	3	2	2	1	6	1
54000	-288.483314324905223	-287.107291028186069	-1.376023296719135	0.000083565539496	0.000038292317627	0.458230962882289	0.741232779035608	0	3	2	6	3	4	5	5	5	6	7	7	7	7	5	7	6	9	12	8	8	9	9	10	9	9	7	11	10	10	11	11	11	13	12	14	14	13	14	14	16	15	16	17	18	18	19	19	20	20	21	22	23	22	23	24	25	0	1	1	2	3	5	1	3	6	5	8	6	6	9	2	6	6	4	18	9	14	14	12	11	12	14	9	20	3	27	25	27	27	28	32	24	35	33	32	24	38	38	40	12	43	44	43	44	46	47	48	49	50	50	51	52	55	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	2	1	1	1	2	2	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1
54500	-312.816009388787450	-311.453615569504848	-1.362393819282590	0.000089104099021	0.000047344247680	0.531336360508672	0.815668977113692	1	3	2	5	4	3	5	5	4	6	6	7	6	7	6	5	6	10	10	8	8	8	8	10	9	8	9	11	11	10	10	12	11	13	14	13	15	13	13	12	15	15	14	17	17	18	19	19	19	20	21	22	23	23	24	24	25	0	1	1	2	3	3	2	6	6	3	1	9	9	10	2	5	9	16	13	13	13	14	15	11	20	14	11	12	24	27	25	33	27	20	32	40	33	32	32	28	38	38	40	41	43	38	45	44	46	45	48	49	50	50	48	52	48	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	2	2	3	1	2
55000	-341.900209710678837	-340.431106795050084	-1.469102915628736	0.000115299514838	0.000036721328853	0.318486412577813	0.626067744772067	0	2	2	4	3	3	6	6	4	5	5	6	6	8	7	5	7	10	9	8	7	9	8	9	10	9	9	10	11	9	12	11	12	13	14	13	15	13	14	15	16	15	15	17	17	17	18	19	20	19	20	23	21	22	24	24	26	0	1	1	1	3	3	4	16	6	3	5	9	9	13	2	3	13	20	8	12	6	21	16	15	15	16	21	20	27	14	25	27	32	18	18	24	33	27	17	36	35	38	36	39	40	41	43	44	46	47	48	46	50	47	51	49	51	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	2	3	1	1	1	2	2	2	1	2	1	2	1	1	3	1	2	3	2	2
55500	-283.128478844225697	-281.711389208869832	-1.417089635355864	0.000104260502694	0.000039060108988	0.374639561282574	0.873192954189265	0	3	2	5	4	4	4	6	5	6	6	6	7	8	7	6	6	10	11	8	9	7	8	8	9	8	9	10	10	9	11	12	11	13	13	13	15	14	13	13	16	15	16	16	17	18	19	20	20	19	22	22	21	21	24	23	26	0	1	1	2	3	3	2	5	6	5	5	6	12	22	4	5	9	16	13	9	22	9	15	11	20	22	14	20	24	22	25	33	27	28	27	18	35	33	33	29	32	35	40	42	40	38	45	44	46	40	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1
56000	-326.952124356887452	-325.573693156502202	-1.378431200385265	0.000073152760250	0.000032967919870	0.450672261137759	0.588947393714658	-1	1	2	5	3	4	3	6	4	7	6	7	6	6	7	6	7	11	11	6	8	8	8	10	9	10	8	10	10	9	11	11	12	12	14	12	13	13	14	14	16	16	16	15	17	18	18	19	20	20	21	23	22	22	22	24	26	0	1	2	1	3	5	2	5	3	4	3	13	6	6	4	5	4	15	5	9	14	14	15	4	9	21	4	20	11	6	25	22	27	18	27	9	14	27	33	36	35	44	40	38	43	41	45	44	46	47	48	49	50	50	48	49	55	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	5	1	1	1	1	2	4	1	2	2	2	3	1	1	2	1	2	4	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	3
56500	-337.230604808113014	-335.834898628725341	-1.395706179387666	0.000072849838007	0.000029837821805	0.409579796211696	0.791022899535641	0	2	2	4	4	4	4	6	5	5	5	6	7	7	8	8	7	10	11	8	8	9	9	9	9	9	8	9	8	10	11	11	11	12	13	13	14	14	12	13	15	16	17	17	15	18	18	20	19	17	21	20	19	19	22	23	26	0	1	1	1	3	3	2	5	6	3	5	6	9	6	2	13	12	5	8	12	14	14	15	29	16	14	9	12	11	27	25	27	27	16	32	24	27	32	33	16	38	38	40	42	40	41	45	46	46	45	48	46	50	47	51	52	48	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	3	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	3
57000	-320.474845653574391	-319.113913035479072	-1.360932618095326	0.000075754674106	0.000043935599569	0.579972128286894	0.494184427164103	-1	2	3	6	1	4	6	6	4	7	6	7	5	6	7	8	5	10	10	9	8	9	9	9	10	10	9	10	10	10	11	11	10	13	15	14	15	13	14	12	16	15	16	17	17	18	19	19	17	19	22	22	23	22	23	23	24	0	1	5	1	1	5	2	6	5	4	3	13	3	13	4	8	6	8	3	12	14	14	15	12	6	21	21	20	24	22	25	27	27	20	33	40	27	32	33	16	38	38	40	42	43	42	45	44	41	45	48	49	50	50	48	52	51	1	2	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	2	4	1	2	2	1	1	3	1	1	1	1	1	1	1	1	2	3	1	3	1	2	2	2	2	2	1	1	2	1	1	1	1	2	2	2	1	2	1	1
