step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
5000	-427.759057332019722	-425.954299954145768	-1.804757377873928	0.000014273457384	0.000026409518193	1.850253760007776	0.661027005555845	-1	1	3	2	3	3	5	4	5	4	6	4	8	6	6	7	8	8	6	10	9	7	8	8	8	10	11	11	10	7	7	9	10	10	9	10	8	9	9	12	11	10	10	12	12	10	11	10	11	10	11	11	11	14	12	13	13	12	12	14	13	13	14	11	13	13	13	15	13	16	15	15	14	16	13	14	13	13	16	17	18	15	16	17	16	16	18	17	16	17	18	18	18	17	18	19	16	18	20	21	20	21	0	1	4	1	1	2	6	4	2	2	6	4	14	1	10	11	8	14	3	25	22	3	9	15	8	9	19	9	17	7	7	13	8	13	22	13	19	14	22	43	33	31	4	48	46	6	38	31	38	16	29	36	21	46	26	25	64	24	30	13	28	31	64	38	41	13	14	78	5	57	40	17	8	54	28	57	41	17	41	97	90	20	63	74	78	19	86	68	36	63	97	29	70	38	82	91	46	72	74	93	87	92	1	1	1	2	2	1	1	1	1	1	2	1	1	4	1	1	2	1	1	1	1	1	1	2	2	2	3	3	1	2	1	1	3	1	1	1	1	1	1	1	1	2	4	1	1	3	1	2	1	1	1	1	2	2	1	2	2	2	3	4	1	5	1	1	1	2	4	1	6	1	1	3	3	1	1	1	1	3	3	1	1	2	1	1	1	3	1	1	3	1	1	3	1	4	1	1	3	1	2	2	1	1
5500	-550.303721038702179	-548.785747939820453	-1.517973098881670	0.000021243560434	0.000024393448458	1.148274957636882	0.608211493750344	0	1	4	3	2	4	4	3	5	4	7	6	8	5	5	7	8	8	7	9	10	8	9	8	7	10	10	10	7	7	8	9	10	10	10	10	8	9	10	12	12	10	13	11	12	12	10	10	11	10	12	13	9	13	11	13	11	12	12	14	13	13	15	12	12	12	14	14	12	15	14	14	14	17	14	13	12	15	15	16	14	15	15	17	14	17	15	16	15	17	16	18	17	18	17	18	16	18	21	22	20	22	0	1	2	2	2	8	5	2	7	5	9	6	12	7	8	6	14	7	9	16	20	14	6	14	12	8	31	14	15	12	14	31	25	19	16	38	16	29	37	55	34	31	36	42	22	34	17	17	18	24	23	65	24	44	25	57	33	33	39	29	32	15	19	50	55	49	66	62	24	52	26	50	33	21	65	31	39	43	53	68	52	27	69	68	31	68	66	67	18	66	51	31	78	71	80	80	40	4	47	95	95	21	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	3	1	1	4	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	3	2	3	1	1	1	1	1	2	1	2	2	2	3	1	4	1	1	2	1	1	2	1	2	2	2	2	1	3	2	2	5	1	2	1	1	2	6	4	2	1	6
6000	-424.000538056395101	-422.611818090545569	-1.388719965849534	0.000035493656643	0.000027168688570	0.765451946611893	0.618128358457622	0	2	4	2	2	3	4	5	6	4	8	7	7	4	6	6	9	7	6	10	9	7	7	8	7	8	10	10	9	8	8	9	10	11	10	10	10	9	9	11	11	8	12	11	11	11	10	11	11	10	10	11	11	12	11	13	12	12	12	12	13	14	14	12	12	13	12	15	13	15	13	15	14	16	13	14	13	15	15	17	18	15	14	17	16	16	17	17	17	18	16	18	18	17	19	19	17	19	20	21	19	22	0	1	4	1	1	1	6	10	3	4	2	4	8	4	7	3	30	6	6	24	18	1	9	8	3	3	14	19	25	23	15	14	11	28	8	30	4	23	15	36	51	22	8	28	26	38	31	32	10	42	18	24	38	39	32	49	51	48	34	53	57	28	31	36	41	27	33	75	53	76	44	29	53	77	9	10	41	45	11	68	88	60	64	72	30	68	91	75	24	89	69	34	91	68	43	87	83	79	92	20	91	65	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	3	1	2	2	2	3	2	1	1	1	3	1	1	2	1	4	1	1	1	1	1	2	1	2	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	2	1	2	3	4	1	2	3	1	1	3	1	1	4	1	1	1	6	1	2	2	1	1	3	1	1	2	1	4	1	6
6500	-423.275864010210512	-421.786175806917186	-1.489688203293334	0.000076840769052	0.000023211974146	0.302078889015233	0.724572525149550	0	2	4	2	3	4	4	5	5	5	8	7	7	6	7	7	8	6	6	9	9	8	9	9	8	10	11	10	8	8	8	9	10	10	11	11	11	9	9	12	12	10	13	11	10	11	10	11	12	10	11	13	11	13	10	14	11	12	12	13	13	15	14	12	10	14	14	14	11	16	14	13	14	17	14	12	13	13	14	16	16	14	15	15	15	17	16	16	17	17	17	17	18	16	18	20	18	19	19	19	21	20	0	1	4	1	2	1	5	6	6	2	13	9	8	2	3	18	15	2	10	8	15	1	18	29	16	21	15	12	10	18	19	19	39	18	55	45	38	17	25	31	50	32	10	24	14	16	30	32	26	22	31	57	45	51	25	11	24	33	20	37	24	58	77	55	11	46	78	40	31	82	35	46	24	44	49	9	55	47	76	79	76	36	34	43	40	50	71	67	81	17	59	83	67	75	92	97	86	94	97	92	99	29	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	5	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	4	4	1	3	1	2	1	1	2	2	2	1	2	2	1	1	1	4	2	1	2	1	1	1	1	2	1	1	1	4
7000	-333.063773926906038	-331.596916771441272	-1.466857155464760	0.000098070822824	0.000031424210116	0.320423640907613	0.826284479040045	0	2	4	2	3	4	4	4	5	5	6	6	7	6	5	7	9	7	7	9	9	8	9	7	6	9	10	11	9	8	8	8	10	10	9	11	10	10	9	12	11	11	14	11	12	9	11	10	11	10	11	12	12	14	10	13	13	11	12	14	14	12	13	12	12	13	15	13	13	13	14	15	15	16	14	14	13	14	16	16	17	16	15	17	16	17	17	17	16	18	17	18	16	17	19	19	16	20	18	20	19	21	0	1	2	1	4	4	4	4	8	2	5	8	15	8	4	5	24	15	11	19	19	19	24	10	8	18	8	39	24	12	14	24	22	19	16	46	16	18	25	42	21	20	36	16	51	19	38	21	29	35	27	33	38	77	31	44	55	38	38	36	29	9	36	46	44	51	56	23	20	32	64	68	48	54	41	34	47	50	61	54	93	44	75	73	65	82	60	75	61	81	72	93	52	79	91	80	76	79	81	91	88	79	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3
7500	-442.559703357113563	-440.941324455353367	-1.618378901760210	0.000120924577141	0.000028093598018	0.232323309969645	0.608758552323452	0	1	4	2	3	4	3	3	5	4	7	5	8	6	6	5	8	5	8	10	9	7	7	7	7	9	8	9	10	8	9	10	10	10	10	10	10	10	9	12	10	11	14	11	12	11	10	10	11	10	11	12	11	13	11	12	13	12	12	13	12	14	15	13	12	13	13	14	14	15	14	15	15	17	14	15	14	14	13	15	18	16	16	17	16	15	17	16	16	14	17	19	16	16	16	19	18	20	20	19	20	22	0	1	8	1	4	1	2	2	8	4	16	5	12	10	3	1	18	7	12	13	17	5	5	3	16	1	10	16	18	12	25	6	28	17	25	27	11	27	24	22	25	37	36	10	37	17	30	28	39	39	22	33	26	61	7	32	28	33	23	49	35	52	45	44	32	47	31	29	67	17	27	42	66	30	65	38	59	52	49	26	67	78	80	25	54	19	63	51	53	20	57	13	49	45	78	97	76	57	87	80	81	46	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	2	2	1	1	2	2	1	1	4	1	2	2	1	1	3	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	1	1	1	2	1	1	1	4	1	3	1	2	1	1	1	1	1	1	1	2	2	1	4	3	2	1	5	1	3	1	1	1	2	2	1	1	3	1	3	1	2	2	2	2	4	2	2	1	1	2	4	1	2	1	6
8000	-431.536123054474672	-430.093660478689628	-1.442462575785023	0.000098137431603	0.000033743887002	0.343843184512442	0.642360641079686	0	2	4	1	3	3	2	4	5	5	6	6	7	4	6	6	8	8	8	9	8	8	7	9	8	8	10	10	9	8	8	10	10	11	10	10	10	7	9	12	12	10	13	10	12	11	11	10	9	8	10	12	11	14	11	14	13	12	12	12	14	15	14	12	12	12	15	14	13	14	15	15	15	16	14	15	13	14	15	17	17	15	15	16	17	16	17	15	17	17	18	18	17	16	19	18	18	17	18	22	20	22	0	1	7	1	4	4	1	6	5	2	5	4	3	1	7	14	15	3	15	50	10	14	1	19	16	16	25	1	3	15	15	14	29	39	9	15	21	16	8	25	28	39	64	18	53	44	28	31	9	11	8	33	49	36	29	60	48	21	24	31	51	19	58	27	36	34	54	10	29	44	57	35	60	57	58	21	53	60	75	61	73	51	43	67	63	71	79	69	71	70	88	40	73	63	63	86	81	75	79	95	90	53	1	1	1	1	1	1	1	1	1	1	1	3	1	3	3	2	1	2	1	1	2	2	3	1	2	1	1	6	2	1	1	3	1	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	2	2	1	2	2	1	1	1	1	4	3	2	1	2	1	1	1	5	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	2	5
8500	-382.620599128602294	-381.254388865925591	-1.366210262676706	0.000108787595337	0.000070565290199	0.648651989967916	0.800582714885479	0	2	3	3	2	4	4	2	5	5	8	6	8	7	6	6	9	5	7	8	10	8	8	9	7	6	10	11	9	8	8	8	11	10	9	10	9	9	10	12	11	11	14	11	11	11	10	10	12	10	11	13	12	13	12	14	11	12	12	13	12	14	13	13	12	13	14	14	13	15	14	13	14	17	14	14	13	14	15	16	16	16	16	17	16	16	17	16	17	17	17	19	16	15	19	19	18	19	20	22	20	19	0	1	8	5	1	5	8	1	6	4	19	5	2	15	6	4	19	6	12	25	13	15	15	16	4	8	5	25	26	3	14	25	9	31	19	30	30	26	31	37	31	38	45	23	35	20	32	13	48	32	31	57	36	57	50	36	22	32	27	53	44	46	17	17	27	49	69	63	36	77	59	36	28	79	29	48	55	44	78	56	56	75	60	82	45	69	79	56	40	72	70	30	61	54	79	64	58	86	87	87	84	52	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	3	2	1	1	3	2	2	2	3	1	2
9000	-440.677454706590140	-439.214583105874112	-1.462871600716000	0.000106264863243	0.000034423719445	0.323942631591859	0.643464906563674	0	1	4	2	2	3	4	5	6	5	7	5	8	6	6	7	8	7	7	8	9	8	7	9	6	9	10	10	9	8	8	10	10	11	11	10	10	9	8	10	12	11	13	11	10	11	10	11	11	10	12	13	12	11	11	12	11	12	11	14	14	13	14	12	12	13	15	14	13	14	13	13	15	17	12	13	13	13	13	17	17	14	14	17	15	16	18	16	17	15	16	18	16	17	18	19	18	18	21	21	21	19	0	1	5	1	1	2	1	7	7	6	8	6	16	1	2	6	7	3	3	10	19	5	8	16	7	12	26	30	7	6	15	15	6	25	21	24	10	11	12	29	33	47	9	24	21	28	20	21	31	23	42	42	40	20	16	13	26	20	30	53	66	28	64	29	54	55	66	13	5	65	54	44	19	57	9	58	53	17	51	61	83	41	49	43	32	60	37	61	77	66	70	67	75	90	93	89	27	54	92	98	11	68	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	2	1	2	1	1	3	1	1	1	1	1	1	3	3	1	2	3	3	1	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	1	1	1	1	1	1	1	1	1	2	7	1	1	1	5	3	2	1	1	2	1	1	2	1	2	2	2	1	3	1	1	1	1	1	2	1	1	1	4	6	1	2	5	2
9500	-435.371602368721824	-432.915477026586984	-2.456125342134814	0.000127639630473	0.000011434466177	0.089583980575856	0.646495049948040	0	1	4	2	2	4	5	3	5	4	8	7	6	6	6	6	8	7	7	9	8	8	7	9	8	7	9	10	10	8	8	9	10	10	10	11	11	10	8	11	11	10	13	11	11	10	10	11	11	10	12	13	10	13	10	12	13	13	13	13	13	14	14	12	13	12	14	14	11	15	13	14	14	16	15	11	12	15	15	15	17	16	15	18	15	15	17	17	17	15	15	18	16	17	18	19	18	20	20	22	19	22	0	1	4	1	2	2	3	1	5	4	13	9	6	3	3	6	26	15	13	26	14	9	14	23	2	7	6	14	22	26	26	21	30	19	26	33	14	19	15	20	14	17	4	28	32	31	39	30	9	18	13	48	30	48	21	3	38	41	47	47	47	34	66	44	56	33	76	54	9	64	36	37	48	58	73	38	47	52	52	31	78	91	68	82	39	59	80	80	38	27	48	21	71	73	85	93	85	67	67	79	88	6	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	6	1	1	1	1	1	3	1	3	1	1	1	1	4	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	3	1	1	1	4	3	2	4	2	1	1	2	2	3	3	2	1	8
10000	-396.508450367063062	-394.886323780319628	-1.622126586743418	0.000156113196615	0.000036033619988	0.230817258050308	0.583494877386831	0	1	1	2	3	3	5	5	6	5	8	5	7	6	6	5	8	8	8	9	7	6	7	8	5	10	10	11	9	8	8	10	9	10	10	9	11	9	10	11	12	10	12	10	12	12	10	10	11	11	10	12	11	13	12	13	13	11	12	13	13	12	14	12	12	14	14	13	13	15	14	14	14	15	14	15	14	13	16	17	17	15	14	17	14	16	16	17	15	18	16	18	16	17	18	17	18	19	21	21	20	21	0	1	1	1	3	3	6	6	5	1	13	5	25	16	25	6	9	4	22	9	7	12	4	15	1	24	6	20	19	12	7	13	22	25	30	18	15	24	11	17	32	8	33	17	50	20	24	31	13	34	12	34	30	27	24	19	26	11	35	52	24	35	56	47	14	62	37	37	51	29	13	37	46	13	64	11	59	50	83	77	82	57	78	86	46	54	63	63	44	3	48	46	41	43	76	57	70	86	94	98	59	55	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	3	1	3	1	4	2	1	2	1	1	2	2	1	1	3	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	2	1	1	2	3	1	2	1	1	2	3	1	1	3	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	10	3	3	2	3	2	1	2	2	2	1	4	4
10500	-412.142056993799088	-410.318033278556470	-1.824023715242590	0.000104119260577	0.000017812971114	0.171082382022888	0.612885799564844	0	1	4	2	2	4	5	4	6	5	7	3	7	7	6	6	8	6	7	9	9	8	8	7	8	9	10	10	9	8	9	9	9	10	9	11	10	10	7	11	10	10	13	10	11	12	10	10	11	10	11	9	11	12	12	13	13	12	11	12	13	14	15	13	12	14	13	15	13	16	13	13	13	17	14	12	12	14	15	17	18	15	16	16	16	16	18	16	17	17	16	18	18	17	18	19	18	18	19	22	19	19	0	1	4	2	1	4	5	12	8	2	15	1	3	9	6	5	5	5	1	13	39	15	13	16	9	30	30	35	23	18	15	8	11	23	24	9	17	22	6	7	17	19	40	4	33	48	52	17	31	17	29	11	20	49	38	41	8	20	27	44	77	48	73	40	44	34	58	62	31	52	49	30	40	50	54	1	53	35	42	68	91	1	45	76	52	77	66	76	75	50	75	57	91	67	91	80	91	57	79	74	80	66	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	3	2	1	2	3	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	2	4	2	1	1	1	1	1	2	1	2	1	1	1	3	1	2	1	2	1	7	1	3	3	1	1	7	2	1	4	2	2	2	1	5	1	2	1	2	1	1	1	2	2	3	1	2
11000	-383.292559900180208	-381.862744809074798	-1.429815091105426	0.000133405248522	0.000047779385026	0.358152213313566	0.707247530119908	0	1	3	2	1	3	4	3	6	4	8	7	8	5	7	5	9	7	8	10	8	8	9	7	7	9	10	11	9	9	8	6	10	10	10	10	11	10	8	10	11	9	12	10	11	12	11	11	10	11	11	13	11	14	11	14	13	12	11	13	13	14	15	12	13	11	14	15	13	15	14	14	14	16	15	15	13	13	16	16	17	15	15	18	15	16	17	15	17	17	18	17	17	17	18	20	17	18	19	22	20	22	0	1	1	5	1	2	5	5	10	8	9	32	24	6	9	4	12	7	32	23	3	25	5	3	4	9	3	30	18	13	32	8	22	13	39	25	29	11	32	31	44	13	13	26	22	42	33	29	42	17	13	53	30	58	17	42	23	20	18	43	50	58	51	40	28	17	46	64	45	69	47	51	5	21	55	53	53	12	47	22	85	51	60	85	46	57	73	67	29	67	65	30	72	63	86	91	67	75	36	86	95	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	4	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	4	2	2	1	1	4	3	2	1	2	1	1	1	1	1	1	3	1	2	4	2	1	1	1	1	1	3	3	1	5
11500	-423.613301584457417	-422.021764879352588	-1.591536705104854	0.000125739798800	0.000030649789517	0.243755674891744	0.773465876949001	0	1	4	3	2	3	4	3	6	5	7	5	6	7	6	6	9	7	6	8	7	9	9	8	7	8	11	10	9	9	9	8	10	11	9	9	11	10	9	12	11	9	13	11	11	11	10	10	11	9	11	12	10	13	12	13	13	12	13	11	13	14	14	13	12	14	13	14	13	15	14	14	14	17	14	14	13	13	14	16	18	15	15	17	15	15	16	17	17	17	18	19	16	17	17	19	18	16	20	19	18	20	0	1	2	2	2	2	2	2	4	8	10	6	2	16	8	5	14	12	12	15	12	11	21	16	12	12	31	15	9	16	18	16	7	36	24	21	31	32	15	20	23	14	24	32	53	48	32	24	47	18	38	30	24	27	42	37	44	53	51	24	46	52	22	55	45	15	20	65	45	69	40	40	25	75	20	17	46	51	60	75	73	27	61	61	59	54	68	68	40	82	94	79	66	60	73	90	94	50	83	72	82	86	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	3	2	2	2	1	2	2	1	2	3	1	2	1	1	1	1	2	1	1	4	1	3	1	1	1	3	1	2	2	1
12000	-419.641588371814635	-418.152379047555826	-1.489209324258817	0.000099695084369	0.000030151345327	0.302435626765116	0.749529038545940	0	1	3	3	3	4	5	3	5	5	7	5	5	7	6	7	9	7	8	8	9	8	8	8	7	9	10	10	9	8	7	9	9	10	11	11	10	9	9	11	12	11	13	12	11	12	11	10	10	11	10	11	12	13	12	13	14	12	13	13	14	14	14	11	13	12	14	14	13	14	15	13	15	14	15	13	13	14	15	16	16	15	16	17	17	16	17	16	16	17	18	18	18	17	18	19	16	17	19	22	19	21	0	1	2	1	2	2	8	1	3	6	13	4	3	6	2	1	13	7	16	13	14	14	4	10	13	9	26	30	15	15	7	25	16	23	38	20	16	22	24	51	38	33	21	17	24	34	29	38	13	34	24	30	29	49	17	47	66	17	52	64	50	50	56	31	37	27	40	32	34	58	61	23	50	36	62	11	52	44	72	52	51	55	79	88	50	60	60	62	45	72	80	98	97	66	61	91	68	80	56	95	82	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	3	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	2	1	1	2	2	1	3	2	1	1	2	1	1	1	2	2	2	1	2	1	1	1	3	2	2	1	1	3	1	2	1	1	3	1	1	1	1	2	1	1	1	3	2	1	2
12500	-393.673190755096869	-391.899180166465783	-1.774010588631100	0.000172268534645	0.000031508339209	0.182902462565117	0.831969226300395	0	1	4	3	2	3	4	4	6	4	7	6	8	6	6	6	8	7	7	9	9	7	9	7	5	9	11	11	9	7	9	9	10	10	10	10	8	9	10	10	11	11	12	11	12	11	10	9	10	10	12	13	11	12	11	14	12	13	12	13	13	14	14	12	12	13	15	15	13	14	13	12	13	14	13	13	14	14	14	16	16	15	15	14	15	17	17	15	16	16	17	17	17	17	17	18	17	19	20	21	19	22	0	1	1	1	2	1	2	5	8	5	25	2	14	3	7	5	12	14	16	18	15	15	24	6	6	11	21	13	13	7	17	30	30	10	30	21	11	30	13	48	48	33	24	32	53	26	17	19	25	20	41	28	19	17	35	9	35	28	50	33	36	60	51	33	40	54	78	70	36	59	53	34	53	45	42	25	27	27	66	68	77	69	77	76	34	74	79	42	46	78	68	39	65	58	89	80	58	96	97	97	93	97	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	1	2
13000	-423.835337218084419	-422.305950569199013	-1.529386648885424	0.000101527121353	0.000027996016247	0.275749138499666	0.777103263606265	0	1	3	3	2	4	5	5	5	5	5	6	7	6	6	6	9	7	6	9	10	9	9	9	7	8	10	11	9	8	8	9	9	11	10	11	11	10	9	10	11	10	11	11	11	12	11	10	10	11	12	13	11	13	11	13	13	12	13	13	13	15	14	12	12	14	14	15	13	16	14	15	14	15	13	14	13	12	15	16	17	14	14	16	16	15	15	16	16	18	17	18	17	18	16	19	18	18	21	21	20	20	0	1	2	2	2	5	2	4	2	4	3	6	8	11	11	7	8	7	6	16	14	25	18	10	14	4	30	35	25	8	15	13	15	11	20	31	21	18	18	25	32	33	18	23	24	34	32	10	31	35	38	23	29	32	38	50	23	20	41	36	65	39	51	43	23	37	51	58	25	67	29	54	65	19	53	29	20	27	52	75	82	4	46	77	17	65	59	52	29	89	72	83	84	49	52	91	89	53	102	94	91	81	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	3	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	4	1	2	2	1	3	1	3	2	1	1	1	1	6	1	1	4	1	1	1	4	1	1	1	1	4	1	1	1	2	1	1	1	1
