step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
50000	-199.668069485601137	-206.523557436560509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451035885121915	1	3	3	4	6	8	8	10	10	13	13	13	11	14	14	15	15	15	18	19	20	24	23	26	27	27	29	33	33	36	0	1	1	1	2	5	1	7	7	9	7	13	2	11	10	11	12	13	14	13	16	13	11	22	24	0	11	0	26	29	1	1	1	2	1	1	3	1	1	2	2	2	4	1	1	1	1	2	2	3	1	6	5	2	1	1	9	1	3	2
50500	-194.822640377020974	-201.678128327980346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516853325721592	1	4	4	6	6	7	8	10	10	11	13	14	13	16	15	16	15	17	17	20	18	25	23	26	27	28	31	32	32	36	0	1	1	2	2	5	2	3	7	9	7	13	4	11	10	11	13	13	14	12	11	18	21	22	24	0	11	0	26	29	1	2	1	1	1	1	2	3	1	1	3	1	4	2	2	2	1	2	1	3	3	4	2	1	1	1	9	1	2	2
51000	-191.523520620425273	-198.379008571384645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599138393733472	1	3	4	6	6	7	8	11	10	12	13	14	12	15	14	15	15	14	17	19	21	22	24	26	27	28	30	31	33	35	0	1	1	1	2	5	4	7	7	9	8	13	3	11	10	11	13	13	11	12	19	18	21	22	24	0	19	0	26	29	1	2	2	3	1	1	1	2	1	2	1	1	4	1	1	2	2	2	2	3	2	4	1	1	1	1	8	1	2	1
51500	-203.355663080963097	-210.211151031922469	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420409831646803	0	4	4	6	6	7	9	11	11	13	13	13	13	15	15	16	16	16	17	18	19	23	25	27	26	27	29	32	32	36	0	1	1	3	2	5	1	7	2	8	7	7	8	11	7	11	12	13	11	12	19	18	19	25	22	0	19	0	26	29	1	3	2	1	1	1	4	2	5	1	2	2	1	1	2	1	1	2	2	2	1	5	3	1	2	1	6	1	2	3
52000	-192.312555893306723	-199.168043844266094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606426012941074	1	3	4	7	6	8	8	10	10	12	13	12	14	15	14	16	15	17	17	17	21	24	23	26	27	28	30	33	33	37	0	1	2	2	3	5	1	7	7	9	7	3	12	11	10	11	12	12	14	12	16	18	21	22	22	0	19	0	26	29	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	2	2	2	1	2	2	4	1	1	2	1	5	1	3	2
52500	-219.496376922105270	-226.351864873064642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570072278096503	1	3	4	6	5	7	8	11	10	12	14	14	14	15	15	16	16	17	18	19	18	22	25	26	27	27	28	33	33	35	0	1	2	2	2	5	4	7	7	9	7	7	2	7	10	13	12	13	16	13	11	18	21	22	24	0	16	0	26	29	1	1	1	2	1	1	1	1	1	1	4	2	5	3	2	1	1	2	1	3	3	3	4	2	1	1	4	1	2	1
53000	-209.921199639463850	-216.776687590423222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.345025265513485	0	2	4	7	6	8	8	10	10	12	12	13	13	15	14	15	16	16	19	18	18	25	24	27	28	27	30	32	33	37	0	1	1	2	3	5	1	7	7	9	3	7	7	11	9	11	12	13	14	12	14	18	11	22	24	0	11	0	26	29	1	1	2	2	1	2	3	1	1	1	5	3	2	1	2	2	2	1	1	2	1	4	4	1	1	1	8	1	4	2
53500	-199.623381421460266	-206.478869372419638	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523051206525581	1	3	4	6	5	7	9	10	11	13	13	14	12	16	13	15	16	16	18	18	21	24	24	26	28	27	30	31	33	36	0	1	2	2	1	5	3	2	8	9	8	13	7	11	7	11	12	13	16	13	19	18	19	22	24	0	11	0	26	29	1	1	1	2	3	1	3	3	1	1	2	1	2	1	2	1	1	2	3	3	2	3	4	2	1	1	7	1	3	1
54000	-201.101447519590181	-207.956935470549553	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540210356202111	2	3	4	6	5	7	8	10	10	12	14	14	13	16	13	16	15	15	19	19	20	24	25	25	27	27	30	31	32	37	0	1	1	1	1	5	1	7	7	9	7	13	4	11	9	11	13	13	11	13	11	18	11	22	24	0	11	0	26	29	1	1	1	3	2	1	3	1	2	1	2	1	4	1	2	1	1	1	2	2	2	3	5	1	1	1	7	1	4	3
54500	-205.041856443060823	-211.897344394020195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444331409160297	1	3	3	7	7	6	9	11	11	10	14	14	13	15	14	16	14	16	18	19	21	24	25	26	28	28	30	32	32	37	0	1	1	3	6	2	2	2	10	7	13	13	3	11	13	11	13	13	11	12	11	18	21	22	24	0	19	0	26	29	1	1	1	2	1	3	2	3	1	1	1	1	6	1	1	1	1	2	2	2	3	3	4	1	1	1	5	1	2	2
55000	-210.270617100042472	-217.126105051001844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498599959339736	1	3	4	6	4	6	7	8	10	12	11	13	12	15	14	15	15	17	19	19	19	23	23	24	26	27	31	33	32	37	0	1	2	1	2	5	2	4	8	9	7	13	7	7	9	11	12	13	11	13	16	18	19	22	22	0	14	0	26	29	1	1	1	2	1	1	2	1	1	2	2	1	2	5	2	2	1	3	3	4	2	3	2	1	2	1	7	1	3	2
55500	-193.469284480703379	-200.324772431662751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640856908123252	1	3	3	6	6	8	7	9	9	11	13	14	12	15	15	15	16	16	18	19	20	25	25	27	27	25	29	33	34	35	0	1	1	1	2	7	2	7	7	9	7	13	7	11	10	11	12	13	14	12	14	18	21	22	22	0	19	0	26	29	1	1	1	1	2	1	2	1	1	1	3	1	2	1	2	1	1	2	1	2	2	4	2	1	1	1	5	1	4	1
56000	-205.032884842179442	-211.888372793138814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474569115617010	2	3	4	6	6	7	8	9	10	12	13	14	11	16	14	16	15	15	18	19	19	24	25	26	27	28	30	30	34	36	0	1	2	1	2	5	1	1	8	9	8	13	8	11	8	11	13	13	16	12	11	18	21	22	24	0	19	0	26	29	1	1	1	2	2	1	2	3	1	1	2	2	1	2	2	2	2	2	1	3	3	3	3	1	1	1	5	1	2	2
56500	-205.234229483763784	-212.089717434723156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526706552901847	2	3	3	6	6	7	7	9	10	13	14	12	14	15	14	15	16	15	18	20	19	23	24	24	26	27	31	33	32	36	0	1	1	2	2	5	2	7	7	9	7	3	3	11	10	11	12	13	14	12	14	13	14	22	24	0	19	0	26	29	1	1	1	2	2	1	2	1	2	2	2	5	6	1	1	1	2	1	1	4	2	4	5	1	1	1	5	1	2	2
57000	-197.640874040802970	-204.496361991762342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467712834885792	1	3	3	6	5	7	9	9	10	12	12	14	13	15	13	15	15	16	18	19	19	23	24	26	28	28	30	33	33	36	0	1	1	2	2	5	2	5	8	9	8	13	8	8	9	11	12	13	16	12	14	18	19	22	22	0	19	0	26	29	1	1	1	2	1	1	3	2	1	1	1	1	2	2	1	2	1	2	2	2	1	3	3	1	2	1	6	1	2	2
57500	-189.885656314354719	-196.741144265314091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617928645296026	1	3	3	6	6	8	8	10	10	12	14	13	12	16	13	16	15	16	18	18	19	23	24	26	27	27	28	32	34	36	0	1	1	2	2	5	2	7	7	8	7	13	7	11	10	11	12	13	16	12	14	18	19	22	24	0	19	0	26	29	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	3	1	2	2	3	3	1	1	1	4	1	3	1
58000	-180.654480868419199	-187.509968819378571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601430208554334	1	4	4	6	6	7	8	10	10	12	13	14	12	15	14	15	16	16	17	18	21	25	25	26	27	25	31	32	32	36	0	1	1	2	2	5	2	7	7	9	7	13	3	11	10	11	13	13	14	17	14	18	21	22	24	0	21	0	26	29	1	2	1	1	1	1	2	1	1	1	3	1	4	1	1	1	3	2	1	1	4	4	2	1	1	1	5	1	3	2
58500	-197.489688280700960	-204.345176231660332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537770767354813	2	4	3	6	6	8	7	10	9	13	13	14	12	16	13	15	15	15	19	17	20	23	23	27	28	27	30	31	33	36	0	1	1	1	2	5	1	9	7	9	8	13	3	11	8	11	13	13	11	13	19	18	19	22	22	0	19	0	26	29	1	2	1	2	1	1	2	1	1	2	1	1	5	2	3	1	2	2	3	3	1	4	1	2	3	1	5	1	2	2
59000	-193.927023584463626	-200.782511535422998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456710145597496	2	4	4	6	6	8	8	10	10	12	13	14	13	15	12	16	16	17	17	19	19	22	24	25	28	26	30	32	33	36	0	1	1	1	2	5	1	7	7	9	7	13	2	11	9	14	13	13	14	12	14	13	21	22	24	0	19	0	26	29	1	1	1	1	2	1	3	1	1	1	2	1	5	1	1	1	2	2	1	2	3	4	3	2	2	1	7	1	3	2
59500	-201.253336675943245	-208.108824626902617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589508244674593	2	4	3	6	6	7	7	10	10	13	13	13	14	15	14	14	16	16	18	19	20	24	25	25	26	28	28	32	33	35	0	1	1	2	2	5	3	7	7	9	8	7	7	11	9	11	12	13	14	12	11	18	21	22	22	0	19	0	26	29	1	1	1	2	1	1	2	2	1	2	2	4	3	1	3	1	2	1	2	3	3	4	2	1	1	1	7	1	3	1
60000	-199.174456760105471	-206.029944711064843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462213769056739	1	4	4	6	6	8	8	8	10	12	13	14	12	15	14	16	16	16	18	17	20	24	24	26	28	25	30	32	32	35	0	1	1	1	2	5	1	3	7	9	13	13	3	11	9	11	12	13	11	12	14	18	14	22	24	0	19	0	26	29	1	2	2	2	1	1	4	2	1	1	1	2	4	2	2	1	1	2	2	2	4	2	5	1	1	1	8	1	2	1
60500	-191.292207246288626	-198.147695197247998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611469268802685	1	3	3	4	6	7	8	10	11	12	14	14	12	16	14	16	15	16	17	20	20	24	23	27	27	28	29	32	33	35	0	1	1	2	1	5	1	7	7	7	7	13	7	11	10	11	12	13	16	12	11	18	21	22	22	0	11	0	26	29	1	1	1	1	2	1	3	1	2	2	3	2	2	1	1	1	1	3	1	2	4	4	1	2	2	1	8	1	2	2
61000	-204.985097078806746	-211.840585029766117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518825905806619	2	4	3	7	6	7	9	9	11	12	13	14	12	15	14	15	15	15	17	19	20	22	23	26	26	27	29	30	32	36	0	1	1	2	1	5	4	4	7	9	13	13	3	11	13	11	13	13	16	12	11	13	21	22	22	0	19	0	26	29	1	1	1	1	2	1	1	1	1	1	1	1	5	1	1	1	1	2	1	2	3	4	2	3	3	1	5	1	2	2
61500	-199.815083704333460	-206.670571655292832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527105219431868	1	3	4	6	6	8	5	10	10	12	13	14	13	15	14	16	16	16	17	20	21	24	24	26	28	27	30	31	33	37	0	1	2	2	7	5	2	7	7	8	8	13	4	11	9	13	13	13	11	13	14	18	21	22	24	0	16	0	26	29	1	1	1	1	1	1	1	3	2	1	1	1	4	1	2	2	1	2	2	5	4	2	1	1	1	1	6	1	2	2
62000	-197.341752414924002	-204.197240365883374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620911970715415	1	3	4	6	5	7	5	9	10	13	14	14	13	16	15	16	16	16	19	19	19	23	25	26	27	28	31	32	32	36	0	1	1	3	2	5	2	7	8	9	10	13	3	11	10	11	13	13	11	12	14	13	19	22	24	0	19	0	26	29	1	2	2	1	1	1	1	2	1	2	1	1	5	1	1	2	1	3	2	3	1	5	3	2	1	1	5	1	3	2
62500	-198.342658860927799	-205.198146811887170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469887491312879	0	3	3	5	5	6	8	9	10	12	13	12	12	16	13	16	16	16	18	20	21	24	24	26	28	28	30	33	33	37	0	1	1	2	2	5	1	1	7	9	8	8	7	11	8	7	12	13	14	12	11	18	21	22	24	0	11	0	26	29	1	1	2	1	1	1	5	5	1	1	2	1	2	2	2	4	2	3	1	4	5	4	2	1	1	1	10	1	3	2
63000	-215.180963899609623	-222.036451850568994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416453492634374	1	3	3	6	5	8	7	10	10	13	13	13	11	16	14	14	16	15	19	19	20	25	23	27	27	28	30	31	33	37	0	1	1	1	2	5	2	7	1	7	7	7	3	16	11	11	12	13	16	13	19	13	19	22	22	0	19	0	26	29	1	1	1	2	1	2	3	1	4	2	3	3	4	1	1	1	2	2	3	5	1	8	2	1	1	1	4	1	4	3
63500	-192.029480956483923	-198.884968907443294	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573958606919504	2	4	4	6	6	8	5	8	11	12	13	13	12	15	15	14	15	16	17	20	20	23	23	26	28	26	30	32	33	37	0	1	1	7	7	5	1	2	8	9	8	13	3	11	9	11	12	13	14	12	14	18	21	22	22	0	19	0	26	29	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2	1	2	2	1	4	3	3	2	1	2	1	6	1	4	2
64000	-191.449179148267234	-198.304667099226606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625841344833170	2	4	3	6	7	6	9	11	10	13	13	14	13	15	13	15	15	17	19	19	21	23	24	26	27	26	29	33	33	37	0	1	1	1	6	2	2	7	4	8	7	13	3	11	9	11	13	13	11	12	16	18	21	22	24	0	19	0	26	29	1	1	1	2	1	1	2	1	2	1	1	1	5	1	1	2	2	3	3	2	2	3	2	1	1	1	5	1	3	2
64500	-204.922993187373692	-211.778481138333063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503065287472703	1	3	4	7	7	6	7	9	8	11	13	14	12	16	14	15	16	15	17	19	20	24	23	26	28	28	28	32	33	36	0	1	2	2	6	2	2	7	7	9	8	13	3	11	10	11	13	13	11	13	14	18	19	22	24	0	16	0	26	29	1	1	1	2	1	2	3	2	1	2	2	1	3	1	2	1	2	2	2	2	2	4	2	1	1	1	5	1	2	2
65000	-210.201912817935806	-217.057400768895178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533172193401779	1	3	3	7	5	4	8	10	11	12	13	13	11	16	15	15	16	16	18	19	20	24	23	26	28	28	27	31	33	36	0	1	1	1	6	2	3	4	8	9	8	13	7	11	8	11	12	13	14	12	19	18	19	22	24	0	14	0	26	29	1	2	1	4	1	1	3	2	1	1	2	1	2	1	3	1	2	2	1	2	2	4	3	2	1	1	4	1	3	2
65500	-197.595023421689177	-204.450511372648549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517682294713241	0	3	4	6	6	5	8	10	10	12	13	14	12	15	15	16	15	16	19	20	20	24	24	26	28	26	29	32	32	36	0	1	1	2	6	1	2	7	6	9	7	13	7	11	10	14	13	13	14	12	11	18	21	22	24	0	19	0	26	29	1	2	2	1	1	3	2	1	2	1	2	1	2	1	2	1	2	3	2	3	4	4	2	2	1	1	5	1	3	2
66000	-205.403716492784838	-212.259204443744210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546587309445973	2	4	4	5	6	8	8	9	10	12	14	13	12	16	13	16	16	15	18	17	21	24	22	26	26	27	27	32	33	35	0	1	1	2	2	5	2	7	8	9	7	13	3	11	8	11	13	13	14	12	11	13	11	22	22	0	19	0	26	29	1	1	2	1	1	1	2	1	1	1	3	1	5	1	2	2	2	2	2	2	2	5	4	1	1	1	6	1	2	1
66500	-194.092640407324893	-200.948128358284265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447912694758805	2	4	4	6	6	7	8	10	10	11	13	14	12	16	15	16	16	16	19	19	21	23	24	25	27	26	30	32	30	36	0	1	1	2	2	5	2	2	7	8	8	13	3	11	7	11	12	13	11	12	19	18	21	22	24	0	19	0	26	29	1	1	1	1	1	1	2	4	1	1	2	1	3	2	3	2	1	2	3	2	2	4	2	1	1	1	6	1	2	4
67000	-192.998132306847936	-199.853620257807307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496437305609070	1	4	3	6	6	8	7	8	10	12	13	12	11	15	14	15	16	16	19	18	20	24	23	26	27	28	29	33	33	37	0	1	1	1	2	5	1	7	8	9	7	13	7	11	9	11	12	13	14	12	11	18	21	22	24	0	19	0	26	29	1	2	1	2	1	1	2	1	1	2	3	1	3	1	2	1	3	2	2	2	3	4	2	1	1	1	7	1	2	3
67500	-209.967562094935914	-216.823050045895286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483253621836751	1	4	3	6	6	4	7	10	10	12	13	13	14	15	14	15	15	17	19	18	20	24	22	26	28	27	27	32	33	35	0	1	1	2	6	1	2	7	7	8	7	3	3	11	9	11	12	13	14	12	11	18	21	22	24	0	11	0	26	29	1	2	1	1	1	2	2	2	2	1	2	6	5	2	3	1	2	2	3	1	4	4	1	2	1	1	5	1	3	2
68000	-185.801476742254636	-192.656964693214007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518121826833661	1	3	3	6	6	7	8	10	9	12	13	13	12	15	13	15	15	16	17	18	20	23	25	26	27	27	29	31	33	37	0	1	1	2	2	5	2	9	7	9	7	13	3	11	9	11	13	13	14	13	14	18	21	22	24	0	19	0	26	29	1	1	1	1	1	1	2	1	1	2	2	1	4	1	2	1	1	2	1	3	2	3	2	2	1	1	6	1	4	1
68500	-196.367843941291170	-203.223331892250542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565449967822923	1	4	3	6	6	7	8	10	10	12	11	14	13	15	15	15	16	16	19	19	20	24	24	25	27	28	29	33	33	36	0	1	1	2	2	5	4	7	2	8	9	13	3	11	10	11	12	13	14	12	19	18	11	22	24	0	11	0	26	29	1	1	1	1	1	1	1	1	3	1	1	1	5	2	2	2	1	2	2	2	1	4	5	1	1	1	8	1	2	1
69000	-187.526306311765580	-194.381794262724952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477440129530436	2	4	4	6	6	7	8	10	11	13	12	13	12	16	15	15	15	16	19	20	20	24	24	27	26	28	29	31	33	36	0	1	1	2	1	5	2	7	8	9	7	13	1	11	9	11	12	13	16	12	14	18	14	25	22	0	19	0	26	29	1	1	1	1	1	1	2	1	1	1	2	1	4	3	2	1	2	2	2	3	2	3	3	1	1	1	4	1	4	2
69500	-206.464954303494011	-213.320442254453383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455145266599685	1	4	2	6	6	8	5	8	10	12	14	14	13	16	14	15	15	17	18	19	19	24	24	26	27	26	31	33	33	36	0	1	1	1	7	5	1	4	7	9	8	13	7	11	8	11	13	13	16	12	11	18	21	22	22	0	11	0	26	29	1	3	1	3	1	1	2	1	3	2	3	1	4	1	4	1	1	2	2	2	3	3	2	2	2	1	6	1	4	2
70000	-201.161218449128313	-208.016706400087685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571825279663756	1	3	2	7	6	7	7	9	10	12	14	14	12	16	14	15	15	17	18	18	20	24	24	25	28	27	30	31	31	36	0	1	1	2	2	5	1	7	8	9	7	13	4	11	9	4	12	13	14	12	16	18	21	22	24	0	11	0	26	29	1	1	1	2	2	1	3	1	1	2	4	1	2	1	2	3	1	2	1	2	2	3	2	1	1	1	7	1	1	2
70500	-185.627347713724845	-192.482835664684217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635080034733389	1	4	4	6	6	8	8	10	9	12	13	14	13	15	13	15	15	17	19	19	18	23	25	26	28	27	30	32	33	35	0	1	1	2	2	5	1	2	7	9	8	13	7	11	10	11	12	13	11	12	11	18	21	22	24	0	19	0	26	29	1	1	1	1	1	1	3	3	1	2	2	1	2	1	1	1	1	2	2	3	3	2	3	2	1	1	5	1	2	1
71000	-203.367936843282195	-210.223424794241566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563591301686023	1	2	4	5	5	8	7	8	10	13	13	14	11	14	15	16	16	16	16	19	19	23	23	26	28	28	31	33	34	36	0	1	1	2	2	5	2	7	8	9	7	13	3	11	10	11	12	13	14	12	19	18	11	22	24	0	19	0	26	29	1	1	1	2	2	2	3	1	1	2	2	2	3	1	1	2	1	2	1	3	2	3	5	2	2	1	7	1	3	1
71500	-196.217715812812003	-203.073203763771374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501283588476447	2	4	3	7	6	7	9	9	10	12	13	13	13	15	14	15	15	14	18	20	21	24	24	26	27	28	30	33	33	35	0	1	1	1	1	5	2	2	8	9	7	3	3	11	9	11	12	13	16	12	19	13	21	22	24	0	11	0	26	29	1	1	1	2	2	1	3	2	1	1	3	4	4	2	2	1	1	1	1	3	1	5	1	1	1	1	7	1	3	1
72000	-191.943315221972398	-198.798803172931770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472414874174993	1	4	3	6	5	7	7	11	10	12	14	13	12	16	14	15	16	17	18	19	19	24	24	26	28	28	30	33	31	35	0	1	1	2	2	5	2	9	7	9	8	13	3	11	9	11	12	13	16	12	11	18	21	22	24	0	19	0	26	29	1	1	1	1	1	1	1	1	2	1	2	1	5	1	2	1	2	3	2	3	1	3	2	1	1	1	6	1	1	2
72500	-206.669113590575193	-213.524601541534565	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606318049660205	1	3	4	6	5	7	9	9	10	12	13	13	11	15	14	15	15	16	18	18	20	23	24	26	28	27	31	32	33	35	0	1	1	2	2	5	2	1	8	9	8	3	7	11	10	11	12	12	14	12	11	18	19	22	22	0	21	0	26	29	1	1	1	1	1	1	2	3	1	1	1	3	1	1	1	1	2	1	1	2	4	4	2	2	3	1	5	1	2	1
73000	-201.715990515566233	-208.571478466525605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491625045374570	0	3	4	5	6	7	8	10	11	12	14	13	13	15	14	16	16	17	18	19	20	23	24	26	28	28	29	31	33	35	0	1	2	1	2	5	2	7	7	7	9	7	3	11	10	14	12	13	16	12	11	13	19	22	24	0	14	0	26	29	1	2	1	3	1	1	2	1	2	2	2	2	5	1	1	1	2	3	1	3	3	4	2	2	1	1	6	1	2	1
73500	-212.754578426861030	-219.610066377820402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452605234132083	1	2	3	6	4	7	8	10	11	10	13	13	11	14	14	15	16	15	18	19	20	24	23	26	28	26	30	33	31	35	0	1	2	2	1	5	2	7	7	4	8	13	3	11	10	11	12	13	11	13	11	18	19	22	24	0	19	0	26	29	1	1	1	2	2	2	3	1	1	2	1	1	2	1	2	1	3	2	2	4	3	4	2	1	1	1	5	1	3	2
74000	-198.569626101352782	-205.425114052312153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708484947182261	2	4	3	6	6	8	7	10	10	11	13	14	12	15	15	15	15	15	18	19	20	23	23	26	27	26	31	32	34	35	0	1	1	2	1	5	2	7	7	9	13	13	3	11	9	11	12	13	11	12	16	18	21	22	24	0	19	0	26	29	1	1	1	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	2	3	2	4	1	1	1	1	7	1	3	1
74500	-197.505580171843150	-204.361068122802521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614284204065302	1	3	3	6	6	7	8	10	10	13	13	14	13	14	14	16	15	16	19	19	20	24	25	26	28	28	30	32	32	35	0	1	1	2	2	5	4	7	7	9	8	13	3	11	9	11	13	13	14	12	19	18	21	22	24	0	14	0	26	29	1	1	1	1	2	1	1	2	1	1	2	1	5	1	2	1	1	2	2	2	1	4	2	2	2	1	9	1	2	2
75000	-209.567617389954364	-216.423105340913736	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612510129545628	1	3	3	6	7	8	8	10	10	11	14	12	13	16	13	16	16	16	18	20	20	23	23	26	28	27	31	32	31	36	0	1	1	1	2	5	1	7	7	7	7	3	7	11	10	11	12	13	16	12	11	13	11	22	24	0	16	0	26	29	1	1	1	2	2	1	2	1	1	2	2	5	2	1	1	1	2	2	1	4	3	4	4	1	1	1	6	1	3	2
75500	-204.568680799774484	-211.424168750733855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518386358079737	1	3	3	5	5	7	7	9	9	13	13	13	11	16	12	14	15	17	18	19	21	24	24	26	27	26	30	30	32	37	0	1	1	2	1	5	2	2	7	9	8	13	7	16	9	11	12	13	11	12	11	18	21	22	22	0	16	0	26	29	1	1	2	1	2	1	2	3	1	2	2	1	2	1	2	1	1	4	2	4	3	4	1	1	2	1	7	1	2	2
76000	-208.111781577147923	-214.967269528107295	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608297862308521	1	3	4	5	4	8	8	9	11	13	13	14	13	16	14	15	15	17	19	19	19	23	23	25	26	27	29	33	34	36	0	1	2	2	2	5	4	7	7	9	7	13	7	11	9	7	13	13	14	12	16	18	19	22	24	0	14	0	26	29	1	1	1	1	1	2	1	1	2	1	3	1	3	2	2	3	1	2	2	2	2	2	1	1	1	1	4	1	3	1
76500	-184.169638084560717	-191.025126035520088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631092802118939	0	2	2	6	6	7	8	9	10	12	13	14	13	15	13	15	15	17	18	19	21	24	25	26	27	26	29	32	33	36	0	1	1	2	1	5	2	7	7	9	7	13	7	11	10	11	12	13	16	12	19	18	21	22	22	0	19	0	26	29	1	1	1	2	2	1	3	1	1	1	3	1	2	1	1	1	1	2	2	2	2	3	3	1	2	1	4	1	3	1
77000	-203.084284697371089	-209.939772648330461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681329748511390	2	3	3	7	7	8	9	11	10	12	13	14	13	14	15	15	16	15	18	18	21	23	23	26	27	28	30	29	34	36	0	1	1	1	2	5	1	7	7	9	8	13	7	11	10	11	12	13	14	12	11	18	19	22	24	0	21	0	26	29	1	1	1	2	2	1	3	1	1	1	1	1	2	1	2	1	2	1	2	2	3	4	3	2	1	1	3	1	3	1
