step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
22500	-453.705139602007080	-452.188716792403113	-1.516422809603946	0.000198900981091	0.000056430602976	0.283712039360321	0.528797992755807	2	2	-1	1	3	4	3	4	5	3	4	5	5	3	3	5	5	4	5	5	5	6	5	5	4	7	7	6	6	7	7	7	5	7	8	7	7	8	7	7	7	8	7	8	7	7	8	8	10	9	7	11	8	8	8	9	7	8	9	9	8	12	9	11	10	10	11	12	11	10	11	12	11	10	10	13	11	11	12	12	11	14	12	13	11	13	14	12	14	15	15	13	14	14	14	16	17	16	17	15	16	16	15	16	17	17	18	19	19	17	18	21	26	27	27	3	3	0	3	1	10	1	2	15	2	10	15	5	2	4	6	15	3	15	15	15	17	5	10	14	1	15	25	6	16	24	24	7	16	30	12	6	32	20	25	7	25	1	23	24	7	15	6	35	28	5	70	43	28	20	23	2	31	10	57	17	25	61	63	33	34	20	85	22	29	56	30	35	8	6	36	63	36	31	33	44	43	52	78	44	74	13	74	83	64	37	36	74	76	25	95	61	10	76	88	95	82	72	73	101	22	17	107	38	83	28	97	5	111	113	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	2	2	2	1	2	2	1	1	1	1	2	2	1	3	1	1	3	1	1	2	1	3	1	3	1	2	2	2	3	3	4	1	1	3	4	1	3	1	1	2	2	5	2	1	2	4	2	2	1	4	1	4	6	2	2	1	1	1	2	1	6	7	1	5	2	6	2	12	5	1
23000	-466.393239725414105	-464.592622263228293	-1.800617462185796	0.000373561525160	0.000065908327363	0.176432322184982	0.596829662520182	2	1	0	2	3	5	2	3	3	3	3	5	6	3	5	4	6	4	6	5	5	5	5	5	4	8	6	7	7	7	7	6	7	6	7	7	7	8	10	6	8	7	6	8	7	7	8	6	10	9	9	10	9	9	8	10	8	7	10	9	8	11	9	11	11	10	10	12	11	12	11	13	9	8	11	9	10	12	13	12	13	12	12	14	13	14	14	12	15	15	12	11	14	15	15	14	18	17	17	15	16	16	16	17	17	17	17	19	17	18	19	21	25	27	28	3	3	0	2	2	9	3	3	2	2	7	9	16	2	5	14	7	1	10	3	10	10	3	4	2	1	8	34	23	6	24	8	40	22	25	32	21	35	53	20	35	17	10	30	2	18	7	1	25	42	38	27	41	32	20	24	2	12	1	34	37	29	10	13	56	20	13	49	47	59	63	63	20	18	37	1	34	58	68	34	32	42	67	80	12	92	5	67	82	88	54	37	66	41	52	18	78	52	100	56	38	75	95	94	84	96	41	109	86	107	107	109	26	91	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	3	3	1	1	2	1	2	1	2	3	1	4	1	1	1	2	3	1	2	2	1	1	2	1	2	1	2	2	3	1	3	1	4	4	2	1	1	5	2	4	1	2	2	2	3	2	5	2	4	3	5	1	4	3	2	1	1	1	2	3	1	1	1	1	2	9	8	1
23500	-547.365782993909647	-545.972681813817303	-1.393101180092301	0.000221828525217	0.000092005657983	0.414760265358066	0.553667069934066	3	2	1	2	3	5	3	4	4	4	4	5	5	3	6	5	5	2	6	6	5	6	4	6	5	7	7	5	6	5	7	6	5	7	8	8	7	7	10	5	7	8	7	9	7	8	9	9	9	8	10	10	10	9	9	8	10	9	9	9	7	11	10	8	11	11	11	13	11	11	11	11	12	11	12	12	12	13	13	13	11	12	12	14	12	14	13	12	13	16	14	13	15	15	14	14	16	16	18	13	17	17	15	18	16	17	17	19	18	18	19	21	27	26	29	3	3	0	3	18	1	3	14	7	7	2	14	8	4	10	3	14	3	5	11	5	2	4	30	18	6	17	7	33	14	24	18	4	10	15	29	6	9	30	11	40	8	17	30	4	17	40	50	50	28	13	27	42	34	16	13	26	19	25	43	13	56	16	15	21	57	33	42	51	36	58	49	39	5	39	18	63	69	50	45	41	24	42	39	52	83	44	27	16	92	46	16	62	78	42	40	78	54	97	3	93	20	92	105	93	45	7	105	93	79	102	109	72	107	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	3	1	1	2	2	1	3	2	3	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	3	1	4	1	3	3	1	1	1	1	1	4	1	3	1	1	2	3	1	2	1	2	1	1	2	3	4	2	4	4	1	1	3	5	1	3	1	6	1	5	1	1	1	5	6	1	1	3	1	2	7	3	1
24000	-448.718882996189734	-447.354390486634827	-1.364492509554910	0.000249299640929	0.000127638633106	0.511988836527279	0.490150662721473	1	2	0	3	4	5	2	2	4	2	4	5	5	4	5	5	6	5	5	5	6	4	4	5	4	7	7	6	6	6	7	5	7	6	7	7	7	8	10	5	8	9	6	9	7	7	8	7	9	7	7	10	9	8	8	9	9	9	8	9	8	9	10	12	12	10	11	12	11	9	11	12	12	10	11	12	12	11	14	11	13	13	12	14	13	14	14	13	12	15	14	13	15	14	14	16	17	16	18	15	17	17	16	17	17	17	17	20	16	18	19	21	27	26	28	3	1	0	1	10	4	1	3	10	3	10	10	4	8	10	3	9	4	5	23	15	10	10	4	10	17	12	23	22	2	16	2	15	22	12	7	21	45	50	10	30	4	16	41	1	20	5	10	13	16	20	33	24	17	13	27	11	51	7	59	18	31	45	26	47	5	57	48	5	54	40	75	12	30	53	30	62	60	57	62	42	38	78	21	61	48	24	75	18	92	15	44	89	68	73	71	100	49	19	71	83	73	75	90	95	56	92	99	77	46	107	102	41	102	114	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	3	1	1	3	1	2	2	2	1	2	2	2	1	3	1	2	1	2	1	1	1	2	3	2	3	1	2	4	1	3	1	4	2	1	2	1	1	2	1	1	3	1	4	3	2	3	1	2	1	5	2	2	1	1	3	1	3	6	3	3	2	4	1	1	4	3	1	2	4	2	2	7	4	1
24500	-474.089099010250209	-472.478445649340188	-1.610653360910020	0.000535174356045	0.000126030647896	0.235494557002829	0.543321771513147	3	1	0	2	3	4	1	2	5	4	4	6	5	3	6	4	5	5	5	6	5	6	5	4	4	7	6	6	7	6	7	6	7	7	7	5	8	9	9	6	7	9	5	7	7	8	7	8	10	8	9	11	9	10	8	9	10	8	9	10	7	11	11	12	11	8	11	12	11	11	12	12	12	10	11	10	11	11	12	12	12	13	13	13	11	14	15	13	14	14	15	13	12	13	14	14	16	16	17	14	16	15	15	18	16	17	14	19	19	18	19	21	27	26	28	7	3	0	3	7	1	3	3	16	4	4	6	4	2	14	8	10	7	1	25	16	24	2	4	2	11	24	14	17	25	10	1	36	5	19	1	9	33	19	11	11	34	1	17	24	30	43	61	51	35	18	31	18	25	23	19	29	20	10	37	20	74	53	74	37	20	58	70	39	31	67	74	30	43	58	39	41	47	76	48	76	61	65	67	60	42	40	9	10	78	86	39	31	54	85	17	59	85	100	60	46	69	36	63	90	86	1	90	85	68	99	106	43	112	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	3	2	2	3	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	2	2	1	2	1	2	1	1	1	3	6	4	6	1	1	1	1	1	1	5	3	3	1	1	4	2	5	3	1	1	5	3	3	2	1	3	9	2	1
25000	-435.974864236194492	-434.579092943268108	-1.395771292926405	0.000155991990007	0.000063871489240	0.409453647185710	0.646477649933652	2	1	0	2	3	4	2	4	4	3	4	5	6	2	6	5	5	4	5	6	5	6	5	6	4	5	7	6	7	7	7	6	7	7	8	7	6	8	9	6	7	8	3	8	6	8	6	8	10	8	10	11	10	9	8	9	10	8	8	9	8	11	9	12	11	10	11	12	11	12	11	13	12	10	11	13	11	11	12	12	12	11	10	12	10	14	14	12	14	13	15	14	14	15	14	14	16	15	17	14	16	17	14	17	17	17	17	19	19	18	19	21	24	27	29	3	3	0	3	3	3	3	43	2	14	2	6	21	3	1	6	7	43	5	18	25	43	5	8	3	1	18	43	22	2	26	5	17	23	13	19	9	11	27	17	11	6	2	24	8	20	12	16	15	20	58	46	35	30	4	11	35	29	17	41	4	30	18	60	41	50	56	85	34	63	53	71	20	24	48	84	51	56	74	53	63	20	58	48	44	81	18	41	53	55	92	42	73	84	63	16	91	44	86	71	86	95	55	66	95	4	25	94	86	69	110	111	62	104	113	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	3	1	1	1	1	2	2	3	1	2	1	1	1	2	2	1	1	3	2	1	1	1	1	1	2	1	2	1	2	1	1	5	2	1	2	1	3	1	2	2	5	1	5	2	1	1	1	3	2	2	6	7	2	2	3	1	1	6	4	3
25500	-539.315729040184806	-537.713199241144935	-1.602529799039900	0.000330024560398	0.000078852894474	0.238930382570238	0.556546424416217	3	2	0	3	3	5	2	3	5	3	4	6	6	2	5	5	6	5	5	6	5	4	4	5	3	7	7	6	6	7	6	5	6	6	8	8	6	7	9	7	8	8	6	9	7	7	5	7	8	8	9	11	9	10	8	9	7	8	9	9	8	12	10	11	11	10	12	11	11	12	9	11	11	10	12	12	11	12	13	11	13	13	14	12	13	13	13	12	14	14	14	11	14	16	15	15	16	16	18	15	13	16	16	17	17	17	17	19	18	18	19	20	28	26	27	2	3	0	7	2	5	3	14	7	14	8	22	22	3	8	1	11	8	25	8	1	25	8	1	7	43	29	24	9	7	2	4	7	47	24	17	3	18	36	33	43	20	47	46	14	6	4	19	9	20	35	39	30	46	25	30	21	2	16	11	24	50	25	71	55	38	66	74	50	61	6	54	58	30	77	2	56	35	64	44	92	28	74	17	78	40	40	68	27	58	53	41	84	95	82	57	92	41	93	77	55	93	67	52	83	78	13	104	97	97	70	107	17	104	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	3	2	3	1	4	2	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	3	3	2	1	3	2	1	4	5	2	2	1	1	1	5	3	5	2	2	3	1	3	3	2	2	7	1	1	1	2	1	11	5	5
26000	-492.656560302166213	-491.294637620107721	-1.361922682058508	0.000222235514646	0.000119445310453	0.537471747676751	0.732140232575771	3	1	0	2	3	5	2	4	4	3	4	6	6	3	5	5	5	4	6	5	4	5	6	5	4	7	7	6	6	7	7	6	6	4	7	7	6	8	9	6	8	8	6	9	7	8	7	9	10	8	8	8	9	8	8	9	9	8	8	10	9	11	10	11	10	10	10	12	11	12	11	13	12	7	12	11	10	12	13	13	13	11	12	13	12	14	14	13	13	16	14	13	13	15	14	14	17	15	18	15	16	16	15	16	17	18	16	18	17	18	20	19	27	28	28	7	3	0	3	3	21	3	3	7	7	2	17	1	2	1	18	10	4	25	8	2	1	8	11	14	17	37	34	11	24	16	4	18	5	12	10	10	74	51	11	32	32	16	40	18	16	25	23	27	19	36	29	54	19	23	51	9	35	1	38	35	27	52	53	40	36	17	39	57	41	13	71	23	7	71	30	36	53	85	64	76	30	77	42	47	68	1	76	23	96	68	6	67	60	85	23	98	16	75	16	68	72	78	89	75	98	91	101	83	98	102	81	104	113	111	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	2	3	2	1	2	2	1	4	2	1	2	1	1	1	1	1	2	1	2	3	1	5	1	3	1	1	2	1	2	1	3	1	5	2	5	1	1	1	1	2	2	2	1	1	2	1	2	4	1	4
26500	-544.672206843410322	-542.764180843276904	-1.908026000133393	0.000481630750868	0.000074218639918	0.154098632166045	0.579909494738475	2	1	0	2	4	4	3	4	3	3	4	4	5	3	6	5	6	4	5	6	5	6	5	6	4	8	8	7	7	6	6	6	6	7	7	8	6	9	8	6	7	9	6	9	7	7	7	8	9	9	10	10	8	9	8	9	10	6	10	8	7	11	10	12	11	8	11	12	11	11	12	13	13	10	12	12	9	12	13	13	11	12	13	13	12	13	14	12	13	15	14	13	14	15	14	15	18	17	16	16	15	14	15	17	17	18	16	19	17	18	20	21	27	28	28	2	3	0	3	9	3	1	4	3	1	1	3	5	1	25	8	23	1	1	4	7	7	11	12	9	20	30	32	17	6	8	25	10	58	43	1	25	40	22	5	8	39	11	24	8	2	8	10	9	55	25	36	17	25	4	36	53	6	33	32	13	77	30	54	54	20	40	19	45	39	57	55	42	2	69	43	58	52	75	82	77	30	47	49	62	82	67	28	8	48	61	42	75	71	59	58	96	1	72	51	72	49	81	57	66	38	4	75	76	105	106	106	39	113	113	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	2	2	1	3	1	1	3	3	1	1	1	1	1	1	1	3	1	1	1	2	3	2	1	1	2	3	6	1	3	1	1	1	1	1	2	3	2	1	1	2	2	3	4	3	2	1	2	2	4	1	9	1	3	1	3	2	4	5	3	4	3	2	1	1	1	9	1	1
27000	-499.476284205061802	-497.998073123274253	-1.478211081787550	0.000280765379437	0.000087301835001	0.310942307688040	0.625632245192384	3	2	1	2	4	5	3	4	4	4	3	6	6	4	5	4	5	5	4	7	6	5	5	5	3	8	7	6	6	5	7	7	7	6	6	7	8	8	9	6	7	9	6	7	8	8	8	9	9	7	9	10	9	9	8	9	9	8	9	10	8	11	11	11	11	9	11	13	9	11	11	12	11	9	9	11	11	13	13	12	13	14	13	12	12	13	15	12	14	15	14	13	14	14	14	16	17	16	16	16	15	16	15	16	16	17	18	19	19	18	19	21	27	28	28	3	3	0	3	3	1	3	4	4	2	4	11	9	7	1	1	25	16	4	17	2	10	11	10	3	17	17	19	9	10	15	24	23	22	3	29	40	14	28	30	30	20	10	4	30	34	20	17	22	17	16	74	21	55	29	33	15	44	18	32	12	53	18	57	74	23	7	72	43	48	30	70	57	37	31	25	59	71	10	11	70	17	57	46	56	88	26	65	68	56	78	26	80	67	81	54	77	94	47	65	81	88	89	79	82	93	79	90	107	90	93	78	112	113	113	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	4	1	1	2	3	1	1	1	3	1	2	1	1	3	1	1	3	4	2	4	3	2	1	1	5	1	1	3	1	3	1	1	1	2	3	1	4	2	1	1	1	1	2	1	3	3	1	2	2	4	3	1	1
27500	-422.523702443098955	-421.127664934868903	-1.396037508230034	0.000372217687743	0.000152214519054	0.408939510576905	0.725743508836702	2	2	0	3	4	5	2	3	3	3	5	6	5	3	5	4	5	5	4	6	5	4	5	5	5	7	8	6	7	7	7	7	7	6	7	7	8	9	10	6	7	9	6	8	7	7	6	6	9	7	9	9	9	8	8	10	9	7	9	8	8	11	9	11	11	10	11	12	11	10	11	11	12	10	11	10	12	13	14	13	12	12	13	12	13	13	15	12	11	14	15	13	13	15	14	15	17	15	18	14	16	15	16	17	18	16	17	18	18	18	20	21	26	28	27	3	3	0	3	10	9	3	2	2	1	8	22	2	3	8	14	5	5	3	6	8	7	2	22	14	13	34	19	13	19	16	5	10	13	23	48	35	34	46	22	6	50	22	13	1	18	17	17	35	23	15	28	32	25	12	23	50	6	27	40	34	29	50	39	63	18	60	29	76	7	27	49	38	5	39	50	55	57	73	65	70	34	51	76	64	56	78	62	38	92	68	62	75	78	50	80	92	10	65	69	86	100	75	95	82	42	94	106	93	106	72	94	52	113	113	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	4	1	1	2	3	1	2	3	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	4	1	2	5	2	2	1	1	2	1	3	3	2	1	3	1	3	2	7	1	1
28000	-425.249894125376784	-423.782479346016373	-1.467414779360434	0.000315102314306	0.000100813716663	0.319939626227291	0.598497049303204	3	2	1	2	4	5	2	3	5	3	4	6	5	3	5	4	6	4	6	6	5	4	5	5	4	7	8	7	6	6	6	5	7	6	7	7	8	8	9	7	7	7	7	8	7	8	6	8	8	7	10	10	9	8	8	7	9	9	9	10	8	12	10	9	11	10	11	11	11	12	11	9	12	11	10	12	10	12	12	12	12	14	14	13	12	12	12	12	14	15	15	12	13	13	14	16	17	15	16	14	16	17	14	17	16	17	17	19	19	17	19	21	27	28	28	7	3	0	3	7	7	3	3	10	7	2	24	14	2	1	7	5	1	1	32	10	2	10	7	8	24	16	1	15	14	16	25	2	4	15	15	47	47	33	5	21	32	30	30	15	43	8	28	20	20	24	48	30	47	5	24	38	41	15	34	2	58	4	49	64	26	52	72	52	69	47	31	6	5	39	58	55	71	51	58	51	79	70	71	75	51	1	60	26	72	59	29	54	71	78	66	78	69	68	6	95	99	92	80	90	56	36	106	53	99	105	59	98	113	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	4	2	5	1	1	1	1	1	1	1	3	1	4	2	1	2	2	1	1	1	1	1	1	1	1	1	4	2	2	3	3	3	2	1	1	3	3	2	2	4	1	1	1	2	1	4	5	1	4	1	2	5	6	1	1
28500	-411.468448037459154	-410.105234095587718	-1.363213941871418	0.000303727539628	0.000158754099664	0.522685890974232	0.678245785652929	3	2	1	3	3	4	2	4	5	4	4	6	5	4	5	4	6	4	5	7	6	6	4	5	5	6	6	7	6	7	6	7	6	5	7	8	8	8	9	7	8	8	6	8	7	6	8	7	9	7	9	10	9	10	8	9	10	9	6	9	8	10	11	12	11	10	12	13	11	11	12	12	13	10	11	12	11	13	14	11	13	13	14	12	9	10	14	12	14	15	14	11	14	15	15	16	18	16	18	16	16	16	16	16	15	17	17	19	16	19	20	20	26	28	27	3	3	0	3	7	3	3	4	6	5	2	19	3	5	5	4	5	4	4	13	18	6	3	18	2	23	25	29	24	13	6	18	8	4	24	33	15	10	27	13	11	21	23	13	34	11	40	23	28	33	38	33	20	37	26	43	30	9	8	59	31	58	30	57	36	35	37	77	86	49	19	66	35	37	51	53	49	38	69	85	55	80	67	51	10	42	6	74	53	82	64	38	33	82	69	40	102	7	100	26	90	83	68	86	73	90	83	63	90	106	84	82	107	113	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	3	1	1	2	1	1	1	1	3	2	1	2	2	1	3	1	2	1	1	1	4	1	1	4	1	8	1	5	1	1	1	3	1	1	1	4	1	1	3	2	3	1	1
29000	-431.405607274077454	-430.029571929971496	-1.376035344105959	0.000295476639005	0.000135384849957	0.458191383295934	0.674533905536976	2	1	0	3	4	4	3	3	4	2	5	5	5	4	6	4	5	3	5	6	5	6	6	5	5	7	7	6	7	7	3	6	5	7	8	7	8	9	9	6	6	8	6	8	7	6	9	7	9	8	8	11	9	9	9	10	9	9	8	9	9	10	8	11	9	9	10	11	12	11	11	12	11	9	10	11	11	12	13	12	12	13	13	13	13	13	15	12	14	14	14	12	14	13	15	14	17	17	17	15	15	17	16	18	16	14	18	20	17	19	19	18	26	28	28	3	3	0	2	1	4	2	2	10	3	3	4	31	8	11	7	7	2	8	21	6	4	2	6	8	14	12	11	15	19	10	16	8	16	41	15	11	40	26	6	31	28	5	28	12	16	16	25	34	23	6	66	34	27	6	49	43	45	25	20	22	50	24	60	25	17	19	53	20	47	35	76	8	30	61	53	32	64	71	73	24	50	42	58	54	76	67	56	6	64	86	16	72	76	79	23	103	84	41	25	51	81	78	105	95	77	81	93	101	112	85	89	103	113	113	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	4	1	1	1	1	1	1	1	3	3	2	2	2	1	3	1	5	1	1	5	1	2	2	3	1	2	5	6	3	2	3	1	1	1	3	3	1	1	2	1	5	1	1
29500	-444.493457283684506	-443.088904701986394	-1.404552581698086	0.000369914099158	0.000145640392893	0.393714089903705	0.608744260748242	3	1	0	1	4	4	2	3	3	2	4	4	6	4	6	4	6	5	5	6	5	3	6	6	5	8	7	6	6	4	6	7	7	6	7	5	7	8	9	7	8	9	6	8	5	6	9	9	9	8	9	11	9	8	6	10	9	8	10	9	7	11	10	11	10	10	11	13	12	12	11	11	12	9	12	12	11	13	14	12	12	13	13	14	12	14	14	13	14	15	14	13	14	13	14	15	14	16	17	16	16	14	15	17	17	15	18	20	18	19	19	20	26	27	29	2	3	0	3	3	8	4	4	2	3	4	2	1	10	6	22	11	12	7	6	2	10	11	5	22	17	8	36	5	8	30	29	1	18	14	1	12	4	3	31	55	28	11	23	12	6	12	15	35	23	34	38	29	29	2	39	32	31	15	34	4	60	29	51	44	15	33	85	63	44	49	27	7	18	47	50	26	62	63	35	66	20	67	48	67	69	10	76	61	93	65	27	92	71	69	62	52	6	89	56	82	62	75	77	65	38	61	103	76	102	104	78	68	113	113	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	5	1	1	1	1	1	1	1	4	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	3	1	1	2	2	1	1	2	1	2	6	1	2	2	1	1	2	2	1	4	1	3	1	1	5	1	3	1	2	3	1	1	1	3	1	6	1	3	1	1	2	2	3	4	4	3	3	2	1	3	6	1	2
