step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
51500	-532.082360929606125	-538.937848880565525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670525950860878	0	1	3	4	5	5	4	6	6	7	7	7	8	8	8	9	9	10	7	9	7	8	10	13	10	10	13	11	9	9	10	10	10	11	12	12	11	11	11	11	11	11	12	11	11	12	12	12	12	10	12	14	12	12	12	13	13	12	13	15	13	14	14	11	12	13	13	15	16	14	14	15	15	15	14	14	13	14	12	14	14	15	14	18	15	14	15	15	18	16	17	15	18	18	15	17	21	21	21	20	21	21	23	22	19	21	23	23	24	24	25	27	0	1	1	3	3	4	3	6	5	4	4	0	8	19	11	10	12	11	8	19	8	0	13	34	12	12	38	13	10	3	20	22	22	16	34	18	17	50	13	30	31	31	41	32	33	37	31	22	34	10	50	40	41	31	42	37	37	50	54	49	51	79	64	30	64	47	42	32	81	56	56	37	83	62	64	54	54	67	39	67	48	48	61	75	76	47	62	80	90	33	68	32	88	92	33	90	93	93	93	90	96	105	93	101	96	105	98	99	107	107	109	110	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	2	2	2	2	2	2	3	1	2	2	2	1	2	2	1	3	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	2	1	2	3	1	1	1	2	3	2	1	1	4	1	1	2	2	1	1	1	1	2	1	1	3	1	1	1	1	2	4	2	3	2	2	4	1	2	2	3	2	2	2	2	1	2	2	1	2	1	1	1	1
52000	-553.066456234576663	-559.921944185536063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585541329925015	0	2	3	4	5	4	5	5	6	6	7	7	8	9	8	9	9	10	8	10	9	8	9	13	10	9	13	11	9	9	10	11	10	11	12	11	12	12	11	11	11	11	12	11	11	11	12	12	12	11	12	13	12	12	12	11	12	13	13	15	12	14	14	13	14	13	14	15	15	13	14	14	15	15	14	14	14	11	13	13	14	13	13	17	15	15	16	17	17	15	17	17	18	17	16	18	20	21	22	18	21	21	21	22	20	22	23	24	24	24	26	26	0	1	1	1	2	3	3	1	8	8	10	0	8	19	8	3	12	10	11	23	13	0	10	34	12	12	50	18	10	15	23	22	22	29	18	18	17	50	18	30	20	31	31	33	22	26	31	22	18	18	39	40	20	41	42	26	12	50	20	24	39	79	53	54	54	42	55	82	48	56	37	57	83	62	64	66	66	20	39	47	45	48	61	64	66	76	62	80	69	82	81	82	88	90	68	92	93	93	98	92	96	96	97	102	96	105	103	103	103	107	108	107	1	1	3	2	1	1	2	3	1	1	1	1	2	1	3	3	2	3	1	1	1	1	3	2	2	2	2	1	2	1	1	3	2	1	2	1	2	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	1	1	1	2	2	2	3	2	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	1	1	1	2	1	2	1	1	4	1	1	2	4	2	2	3	4	1	1	1	1	2	2	1	1	2	2	1	1	2	2	2	3	2	1	1	1
52500	-543.174047354150616	-550.029535305110016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572238429799873	0	2	3	3	4	5	5	6	6	7	5	7	8	8	8	9	9	10	9	10	9	8	10	12	10	10	13	10	9	8	9	11	10	11	13	11	12	12	9	11	10	11	11	11	11	12	12	12	12	12	11	12	11	12	10	12	13	11	13	15	13	14	14	13	14	13	13	14	16	14	13	14	15	15	13	14	14	14	13	15	15	13	15	18	15	15	14	17	18	14	17	17	18	18	18	19	19	21	20	20	21	21	22	22	22	21	23	24	24	24	26	26	0	1	1	1	3	2	4	4	2	11	4	0	8	11	10	10	12	3	13	21	30	0	29	34	12	12	38	29	13	6	6	22	22	10	36	23	26	58	13	30	31	55	14	33	22	17	41	45	36	23	39	40	18	43	30	25	46	29	31	49	51	79	53	54	54	54	42	22	33	56	56	57	61	62	54	75	66	67	51	67	32	45	61	64	76	47	61	80	48	82	69	68	88	92	90	92	88	93	93	92	96	96	97	101	96	96	103	103	103	107	109	107	1	1	3	1	1	3	1	2	4	2	2	1	2	2	1	2	2	5	1	1	1	1	1	1	2	2	1	1	1	2	4	2	2	2	1	1	2	1	1	2	1	1	2	1	2	2	2	1	1	2	2	1	1	1	2	2	1	2	3	2	2	1	2	1	2	1	2	4	5	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	3	1	2	5	1	1	3	1	1	1	1	2	1	2	2	2	2	2	1	2	2	1	2	1	1	2	2
53000	-554.716409023573078	-561.571896974532478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568419586793248	0	2	2	3	5	5	5	6	6	7	4	7	8	9	8	9	9	10	7	9	9	9	10	13	10	10	11	11	10	10	10	11	10	11	13	11	12	10	11	10	11	11	11	10	11	11	12	12	12	12	9	14	12	12	12	11	13	13	12	15	13	13	14	12	11	13	14	16	16	14	14	12	13	15	14	14	14	14	14	15	15	12	15	17	13	15	14	17	18	16	17	17	18	18	18	19	21	21	22	20	21	21	23	22	21	22	23	24	24	24	25	27	0	1	1	1	3	3	11	11	6	3	3	0	10	19	4	15	12	20	8	11	4	0	13	23	12	12	38	29	15	6	20	22	22	16	36	18	25	21	51	20	14	31	14	22	33	26	31	22	20	27	15	40	41	65	42	25	25	38	43	58	39	51	53	65	20	65	42	22	33	56	37	26	39	87	64	47	66	42	51	67	82	32	73	63	41	75	62	80	81	48	90	90	88	91	92	69	88	93	97	69	96	96	98	91	96	102	99	107	98	103	109	109	1	1	2	2	3	3	1	2	1	3	1	1	1	1	3	1	2	1	1	4	4	1	1	3	2	2	1	1	1	2	1	2	1	2	2	1	2	1	2	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	2	2	3	2	1	1	2	2	3	5	2	2	1	2	1	2	1	1	2	4	1	3	1	1	2	2	1	1	1	3	1	1	1	1	1	1	2	1	2	1	2	2	2	1	3	2	1	1	1	3	1	1	1
53500	-551.887988927925562	-558.743476878884962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581037339558538	0	2	3	3	5	5	4	6	6	7	7	7	8	7	8	9	9	8	9	10	9	8	10	11	10	10	13	11	10	10	9	11	10	11	13	9	12	12	11	11	11	11	11	11	11	11	12	12	9	12	12	13	12	12	10	13	13	11	13	15	12	13	14	12	11	13	14	16	16	14	14	15	14	15	14	13	14	12	14	15	15	15	15	17	15	15	15	17	18	16	17	17	18	18	17	19	21	21	22	20	19	21	23	21	22	22	23	23	24	24	26	26	0	1	1	1	2	3	3	4	5	8	4	0	14	4	14	15	12	10	3	19	14	0	18	16	12	12	58	13	18	19	14	22	22	16	29	13	12	58	19	30	20	55	31	22	22	12	41	32	8	58	39	30	41	65	31	26	12	23	47	49	23	39	53	65	31	64	65	32	82	25	56	12	51	62	65	54	76	55	39	67	45	32	61	86	75	76	62	67	82	32	69	68	88	91	90	90	93	93	98	90	90	101	99	90	101	104	97	98	107	107	109	110	1	2	2	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	3	1	2	1	2	2	2	1	1	2	2	1	2	3	2	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	2	5	1	1	4	2	2	2	1	2	1	2	2	1	3	1	6	1	2	2	1	1	2	2	1	2	3	2	1	1	1	2	2	3	4	1	1	1	1	1	2	2	3	1	2	2	1	1	4	2	1	2	2	1	1	1	1
54000	-547.581677542032367	-554.437165492991767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622326449728882	0	2	3	2	5	5	5	6	6	6	7	7	7	7	7	8	9	9	9	10	9	9	10	13	9	10	13	11	8	10	10	11	10	10	13	12	11	12	10	11	11	11	12	10	11	12	12	12	11	12	12	13	12	12	12	12	13	11	13	15	13	13	14	13	11	13	14	13	16	14	14	12	15	15	14	14	14	12	15	15	14	14	14	18	14	15	16	16	18	16	17	17	18	18	15	19	19	21	22	20	21	21	23	22	22	22	23	24	24	24	26	25	0	1	4	1	2	3	3	4	2	3	8	0	10	8	4	3	12	29	11	19	11	0	13	50	12	12	16	23	13	16	19	33	22	15	50	23	26	58	13	30	31	31	31	22	33	37	31	33	10	18	39	40	31	65	42	25	12	18	41	50	50	51	53	43	31	65	64	32	82	56	56	12	83	62	65	65	66	31	51	67	48	44	61	63	65	76	74	67	91	68	82	48	80	91	82	90	88	93	93	91	96	96	98	102	91	101	97	103	103	107	109	107	1	2	1	1	2	1	2	3	2	1	1	1	1	1	4	2	2	1	1	1	1	1	2	1	2	2	3	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	2	2	4	3	2	1	2	1	1	2	4	2	1	3	1	1	1	1	1	2	1	2	2	2	2	4	1	2	2	2	1	2	2	1	2	1	1	3	2	1	1	2	1	2	3	3	1	1	1	2	2	2	4	2	2	2	1	1	2	1	2	1	1	1	1	1
54500	-524.829735421351643	-531.685223372311043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640921692776116	0	1	3	4	5	4	5	6	6	7	7	7	8	8	5	9	9	10	9	10	9	8	10	13	9	10	13	11	10	9	10	10	10	11	13	12	12	11	11	11	11	11	12	11	11	12	12	11	12	12	12	14	11	11	12	13	10	13	12	15	12	13	14	13	12	13	14	15	16	12	14	13	15	15	13	14	14	13	15	15	14	14	14	18	15	15	16	17	16	16	17	17	18	18	18	19	20	20	22	20	21	21	22	22	21	22	23	24	24	24	26	26	0	1	1	3	2	3	6	4	5	4	3	0	11	11	4	10	12	13	14	21	5	0	13	29	12	12	36	29	13	11	14	22	22	23	36	18	26	18	18	30	31	31	31	22	33	57	41	22	23	38	39	40	20	4	42	70	12	38	54	49	39	51	41	41	31	31	55	44	45	25	56	12	83	62	65	64	64	55	62	67	48	48	61	76	75	75	79	80	81	81	82	90	80	91	90	91	88	93	98	94	96	96	98	102	96	102	103	103	107	107	109	107	1	1	3	1	3	1	1	2	1	1	4	1	1	1	1	1	2	2	1	1	2	1	2	3	2	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	1	1	1	3	1	2	1	2	2	1	1	2	1	3	1	1	1	2	1	2	1	1	2	2	1	1	2	4	4	1	1	3	1	2	1	1	1	1	2	1	3	2	2	3	2	1	1	1	2	2	2	1	3	1	2	2	3	2	2	1	1	2	1	1	2	1	1	1	1	1	1	3
55000	-526.140185243306291	-532.995673194265692	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590469684594726	0	1	3	4	4	5	4	6	6	7	7	7	8	8	5	9	9	10	9	9	9	8	9	13	10	9	13	10	10	9	10	11	9	10	13	10	12	12	11	11	11	11	12	11	11	12	12	10	12	12	12	14	12	12	12	12	11	11	13	12	13	13	13	13	12	13	14	16	14	11	14	14	15	15	14	14	14	14	15	15	15	14	15	17	15	13	14	17	18	16	17	17	18	18	18	19	21	21	22	20	21	21	22	22	22	22	23	24	24	24	26	27	0	1	2	3	2	4	3	15	5	8	15	0	10	15	3	10	12	13	8	11	14	0	13	29	12	12	18	19	23	11	14	22	22	10	14	13	17	58	36	30	31	31	31	22	48	57	31	22	36	34	39	40	31	41	42	70	12	29	47	29	39	39	47	47	20	54	43	69	32	26	56	57	61	36	64	64	53	55	62	67	69	48	51	86	76	54	62	80	69	82	82	82	88	90	69	91	88	93	88	91	96	96	97	102	96	101	103	103	107	107	109	107	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	2	2	2	2	1	1	1	3	2	2	2	1	1	2	1	2	1	2	4	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	3	1	1	2	3	2	2	3	2	5	1	1	2	2	2	1	1	2	3	2	1	1	1	2	4	2	3	1	1	1	3	1	4	2	4	2	2	2	1	1	2	1	1	2	1	1	1	3
55500	-556.426099776342085	-563.281587727301485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549486500927740	0	1	3	3	4	5	4	6	6	7	7	7	8	9	8	9	9	10	8	8	9	9	10	13	9	10	13	10	9	10	10	11	10	11	11	12	12	12	11	11	11	11	12	11	11	12	12	12	12	12	12	14	12	11	12	12	13	11	12	14	13	11	14	13	14	13	14	15	14	11	14	15	14	14	13	14	14	11	15	15	14	15	12	18	14	15	15	16	18	16	17	17	18	18	18	17	21	21	22	20	21	20	23	22	21	22	23	24	24	23	25	26	0	1	1	1	3	3	4	4	4	8	8	0	10	19	11	10	12	13	8	11	19	0	11	18	12	12	58	13	15	14	20	33	22	10	29	29	12	58	23	30	15	31	54	22	22	25	54	32	23	58	39	40	31	23	42	70	46	18	31	49	39	23	42	54	54	47	78	22	48	17	56	57	83	62	42	41	66	31	62	67	32	32	29	54	75	47	74	80	90	82	90	90	88	90	91	82	88	93	88	94	96	96	97	96	96	101	97	103	107	97	99	109	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	3	3	2	3	2	2	1	1	2	1	1	2	1	2	4	1	1	1	3	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	3	2	2	1	3	2	2	1	2	2	2	3	2	1	1	1	2	1	2	2	1	4	1	2	1	1	2	1	1	1	2	1	1	2	5	2	6	1	3	2	2	4	3	1	2	1	1	2	2	1
56000	-614.751483181295612	-621.606971132255012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526121756985777	0	2	3	4	4	5	5	6	6	6	7	7	8	7	7	9	9	9	8	10	9	7	9	13	10	10	13	11	10	10	8	11	9	11	13	11	11	10	9	11	11	11	11	11	11	12	11	12	12	12	10	12	12	9	12	13	13	13	13	15	12	14	14	13	12	13	13	16	14	12	14	14	15	14	14	14	14	14	13	14	14	15	13	18	15	15	16	16	18	16	17	17	18	18	17	19	21	21	22	20	21	21	22	22	22	22	23	24	24	24	26	27	0	1	1	1	2	1	4	3	5	3	2	0	3	10	4	13	12	3	8	19	19	0	15	29	12	12	38	38	4	3	11	22	22	14	50	20	12	23	13	8	8	20	31	33	33	37	11	44	36	23	39	40	29	14	42	70	37	38	43	49	51	39	53	65	54	65	42	45	48	25	56	37	83	79	65	64	43	67	51	67	33	22	51	77	34	76	79	80	81	81	90	90	88	91	45	82	88	88	88	96	96	96	97	82	101	102	97	97	99	98	110	107	1	1	1	2	2	3	1	2	1	2	3	1	4	1	3	1	2	4	1	2	1	1	2	2	3	2	1	1	6	3	1	3	2	3	1	1	2	1	1	2	3	1	3	2	2	1	1	1	1	3	1	1	2	2	1	1	1	2	1	2	2	2	2	1	2	1	2	3	2	2	1	1	2	1	2	1	1	1	2	1	2	7	1	3	2	1	2	1	3	2	1	1	2	1	4	2	5	2	5	1	2	2	1	3	1	1	2	1	1	3	2	3
56500	-564.107056201237810	-570.962544152197211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540245122868661	0	2	3	4	4	5	5	4	6	7	7	7	8	9	8	9	9	10	8	10	7	8	10	13	10	10	13	10	9	10	10	10	10	11	13	12	11	11	11	10	11	11	12	10	11	12	12	12	12	12	12	14	12	12	12	13	13	13	13	14	13	14	14	13	12	13	13	13	16	12	12	15	15	15	14	14	14	13	12	15	15	15	14	18	15	15	16	16	18	16	17	17	18	18	18	18	21	20	20	20	21	19	23	20	22	22	22	24	23	24	26	27	0	1	1	2	2	3	1	2	4	4	8	0	11	15	21	11	12	11	1	11	8	0	13	16	12	12	38	11	11	29	19	22	22	29	23	29	12	23	23	21	31	31	41	22	22	26	31	22	29	38	39	40	42	19	42	70	26	38	47	36	23	79	53	65	41	65	55	45	33	37	37	57	83	79	65	55	66	42	39	67	68	22	39	76	76	54	79	80	69	82	69	90	88	91	82	82	93	88	88	94	96	96	98	69	104	104	97	97	98	107	110	107	1	2	3	2	2	1	4	1	1	3	2	1	1	1	1	1	2	3	5	1	2	1	2	2	2	2	2	1	2	1	1	2	2	2	1	3	3	1	1	1	1	1	1	1	3	1	2	2	3	1	1	2	1	4	1	1	2	2	1	2	2	1	2	1	1	1	1	1	3	1	1	2	1	2	2	2	1	1	1	2	2	4	2	3	1	3	3	1	1	1	1	1	2	1	2	2	3	2	2	1	3	1	2	3	2	2	1	3	3	2	1	4
57000	-594.112387014687556	-600.967874965646956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558345861548227	0	2	3	4	5	5	5	5	6	7	7	6	8	8	7	9	8	10	8	10	9	9	9	13	8	10	11	11	10	10	10	10	10	9	13	11	11	10	11	11	10	10	12	11	11	12	12	12	9	12	12	14	12	12	12	13	11	13	13	14	13	14	14	13	11	13	12	16	16	12	14	14	15	14	13	14	13	14	12	15	15	13	14	18	14	15	15	16	18	16	17	17	18	18	17	17	21	21	22	20	21	21	22	21	22	22	22	24	24	24	25	26	0	1	1	1	3	4	3	1	2	8	4	0	8	10	8	10	12	23	11	16	14	0	4	18	12	12	18	23	34	16	4	22	22	3	13	11	12	19	23	30	19	8	13	33	33	17	65	22	11	38	39	40	41	65	41	70	25	38	53	36	27	79	53	65	41	65	42	81	81	26	70	57	83	79	54	64	65	55	39	67	82	33	61	53	65	85	79	80	82	82	90	90	88	91	90	82	88	93	93	94	90	96	97	94	96	102	97	99	103	99	109	110	1	1	3	4	2	1	2	2	2	1	1	1	3	1	1	2	2	1	1	1	1	1	2	2	2	3	1	2	1	1	6	1	1	4	3	4	4	1	1	1	2	3	2	1	1	3	1	3	2	2	1	2	1	1	2	1	1	2	1	2	1	2	2	2	1	2	1	1	1	2	2	3	1	2	1	1	2	2	1	2	2	2	1	3	3	1	2	1	4	2	1	1	2	1	1	2	3	2	3	2	3	2	1	2	2	1	1	1	1	1	1	1
57500	-534.477938770587230	-541.333426721546630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583828363362343	0	2	3	4	5	5	5	6	6	7	7	7	8	9	8	9	9	9	8	9	9	9	10	13	9	10	13	11	10	10	10	11	10	11	13	10	12	12	10	11	11	11	12	11	11	12	11	12	12	11	12	14	12	12	12	13	13	10	13	15	12	14	13	12	14	13	13	16	16	11	14	15	13	15	14	14	14	14	12	15	15	15	15	18	15	15	16	17	17	15	17	17	18	18	18	18	20	21	21	20	20	19	22	22	22	22	23	24	24	24	26	26	0	1	2	3	2	1	4	4	5	3	8	0	10	19	11	10	12	13	10	8	4	0	13	18	12	12	38	16	13	20	20	22	22	23	50	18	12	58	4	20	31	31	31	22	33	25	31	33	29	13	50	40	41	41	42	70	37	18	47	49	39	79	41	41	41	64	42	33	48	26	37	57	51	79	64	64	66	67	39	75	32	48	73	63	31	76	62	80	82	32	68	82	88	91	90	90	93	93	80	96	96	96	98	90	102	102	103	103	107	99	109	107	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	2	1	1	3	3	1	2	2	2	3	1	2	2	1	1	2	1	1	2	1	3	2	3	2	1	1	2	2	1	2	1	2	1	3	1	2	1	1	1	1	1	1	2	2	2	2	2	1	3	1	1	3	2	1	2	1	1	2	2	1	1	1	2	1	4	1	2	4	5	1	2	2	2	1	1	2	1	1	2	2	2	3	2	2	2	1	1	5	2	1	1	2	1	2	1	3
58000	-560.649833221955078	-567.505321172914478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522518310528663	0	2	3	4	5	5	5	6	4	7	7	6	8	8	8	9	9	10	9	9	9	8	9	13	10	10	13	9	10	10	10	11	9	11	13	12	12	12	9	11	11	11	11	9	10	12	12	10	12	11	11	14	12	11	12	13	13	13	13	12	12	13	14	13	14	13	12	15	14	11	14	15	13	15	14	14	14	14	15	15	14	14	15	17	14	15	16	16	17	16	17	17	18	18	18	19	19	20	22	20	21	21	23	20	22	22	23	24	24	24	26	27	0	1	1	1	9	4	2	4	2	4	8	0	8	10	3	14	12	23	13	14	8	0	13	23	12	12	50	15	23	14	20	22	22	16	36	23	17	50	10	30	31	31	31	22	22	25	31	22	18	29	39	40	31	15	42	70	25	50	47	18	39	51	53	54	54	47	54	22	22	25	56	57	39	62	43	54	31	67	62	78	33	44	73	31	64	76	74	80	68	33	69	82	88	91	92	90	93	93	98	94	68	91	99	91	96	91	99	99	107	107	109	111	1	2	2	1	1	1	2	2	1	3	1	1	2	1	3	1	2	1	1	1	3	1	1	3	3	3	2	1	1	2	1	3	1	1	1	3	3	1	1	1	1	1	1	1	2	2	2	1	2	1	2	3	1	2	1	2	3	2	1	1	2	1	2	2	2	1	1	5	4	1	1	2	2	2	1	2	1	2	2	1	5	2	2	3	1	1	1	1	2	6	3	2	2	1	1	3	1	2	2	2	4	2	1	3	2	5	1	1	1	1	2	1
58500	-566.443634321062291	-573.299122272021691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571123482867650	0	2	3	4	4	5	5	6	6	6	6	7	8	8	6	9	8	10	9	10	9	9	10	12	10	10	13	11	10	10	10	11	10	11	13	9	12	11	11	11	10	11	12	11	11	11	11	12	12	12	12	14	12	11	12	13	13	12	13	15	13	14	14	13	12	13	14	16	16	12	14	13	15	15	14	14	14	14	15	15	15	12	15	17	15	15	16	16	18	16	16	17	18	18	17	17	20	20	22	19	20	21	23	22	22	22	22	24	23	24	26	27	0	1	2	3	2	4	3	1	5	4	4	0	10	11	4	10	12	21	14	19	15	0	13	16	17	12	34	18	13	3	15	33	22	16	24	13	12	13	15	30	8	41	42	33	22	25	31	33	13	36	38	40	31	30	42	70	12	39	65	28	39	38	53	55	41	54	42	44	82	26	56	26	61	62	54	54	66	55	62	65	22	32	61	64	76	64	62	80	95	82	82	82	88	91	82	91	93	88	93	91	96	96	93	101	101	100	97	103	107	107	109	110	1	2	1	1	1	1	1	5	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	3	2	3	2	1	2	5	4	1	1	2	1	1	5	3	3	1	2	1	1	1	2	1	1	2	3	2	1	3	2	1	1	1	4	1	1	3	2	1	2	1	2	2	2	4	3	2	1	3	1	1	1	1	1	2	1	2	5	1	2	4	1	1	2	1	1	4	3	3	1	2	4	1	2	4	3	2	2	3	2	2	2	2	2	1	1	2	2	2
59000	-515.141533067809178	-521.997021018768578	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564393267960188	0	2	3	2	5	4	4	6	5	7	7	7	8	8	8	8	9	10	9	10	9	8	9	13	10	10	13	9	10	10	9	10	10	10	13	12	12	12	11	11	11	11	12	11	11	11	12	12	12	11	12	14	12	12	12	13	13	13	13	14	13	13	14	13	13	13	14	16	16	11	14	15	15	15	13	14	14	13	15	15	15	14	15	18	15	15	15	16	18	16	17	17	18	18	18	18	21	21	22	18	21	20	23	22	20	22	23	24	24	24	26	26	0	1	4	1	2	3	3	9	3	8	8	0	8	3	8	10	12	23	14	14	14	0	10	18	12	12	29	10	23	19	14	22	22	10	29	18	12	29	18	30	31	31	41	22	32	17	31	45	50	18	23	40	41	41	42	70	46	51	47	49	39	51	53	54	54	54	47	32	82	17	56	37	39	62	54	75	42	55	62	67	48	32	51	64	63	76	62	67	68	82	90	90	88	91	90	90	93	93	88	68	105	96	97	101	96	102	97	103	103	103	109	107	1	1	1	2	2	1	1	1	2	1	1	1	2	3	2	1	2	1	1	2	1	1	1	2	3	2	3	2	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	5	1	2	1	3	3	2	1	1	3	1	2	1	2	4	3	2	1	1	2	1	2	1	1	1	2	1	1	2	3	3	2	2	1	2	1	1	1	1	2	1	1	1	2	2
