step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
60500	-163.834486811176049	-170.689974762135421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741519825319750	8	10	10	13	12	12	12	13	12	13	14	15	16	14	14	16	13	17	16	17	17	19	20	21	23	25	0	1	1	9	3	3	2	9	1	5	7	9	17	9	9	11	3	6	17	9	15	9	20	18	20	24	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	2	3	2	2	3	1
61000	-193.388792341876950	-200.244280292836322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775427724999285	8	10	11	12	12	11	12	13	12	13	14	14	16	15	16	15	15	15	17	16	19	19	21	20	22	25	0	1	1	3	1	1	6	9	6	3	7	3	17	3	9	7	3	6	3	3	15	14	20	18	20	24	1	1	1	1	2	2	1	1	1	2	2	1	1	3	2	1	2	2	3	2	2	2	2	2	3	2
61500	-170.305219795590688	-177.160707746550059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632679596699295	9	11	11	14	12	12	13	13	11	13	14	14	14	13	14	16	15	16	16	16	19	19	22	22	20	26	0	1	1	5	1	1	3	9	1	5	7	9	3	9	9	11	5	6	13	13	15	9	20	6	20	24	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	3	3	3	2	2
62000	-169.084869383623612	-175.940357334582984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509684343803569	8	10	10	13	11	12	13	12	13	14	14	15	17	15	15	16	14	16	17	17	19	19	19	21	23	24	0	1	1	1	3	1	3	3	3	5	7	9	17	9	9	11	3	6	6	3	15	14	20	18	20	24	1	1	2	3	1	2	2	1	2	1	1	1	2	1	1	2	2	2	3	3	2	2	1	3	3	2
62500	-183.354349395951630	-190.209837346911002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581929278623522	8	11	9	10	12	10	11	13	12	14	13	14	16	13	16	15	14	17	17	17	19	18	21	21	21	25	0	1	1	3	1	1	3	3	3	3	7	9	10	9	9	11	5	6	13	8	15	9	20	18	20	18	1	2	1	1	2	1	1	3	1	3	1	1	2	1	2	1	1	3	1	2	2	2	2	2	2	4
63000	-176.103179656975982	-182.958667607935354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501072765877069	8	10	10	14	12	12	12	11	13	14	13	14	16	14	15	16	15	18	18	17	19	20	21	21	21	25	0	1	1	3	3	3	3	1	3	5	7	8	3	9	9	11	1	6	13	8	15	9	20	18	20	6	1	1	1	2	1	1	1	1	2	1	1	2	3	1	1	1	3	3	1	2	3	2	2	2	2	7
63500	-193.529205118217448	-200.384693069176819	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504867844392565	8	11	10	12	12	12	12	12	13	14	13	15	17	15	15	16	15	16	17	16	19	17	20	19	22	26	0	1	1	3	1	3	3	1	8	5	7	8	17	9	9	11	3	6	17	4	15	9	20	6	20	18	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	3	1	1	4	2	2	2	3	3	5
64000	-163.713399251646308	-170.568887202605680	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642371758414008	8	10	10	12	12	10	13	12	12	13	14	15	16	15	15	17	15	17	18	17	20	19	21	21	21	25	0	1	1	3	1	1	5	3	3	5	7	1	3	9	9	11	5	6	13	12	15	9	20	18	20	24	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	2	3	1	1	2	4	3	3	2	2
64500	-169.142863176624900	-175.998351127584272	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551209049226030	7	10	9	13	11	11	12	12	13	13	14	14	16	14	15	16	14	17	17	17	20	20	21	19	22	25	0	3	1	3	3	3	3	3	3	5	7	9	17	8	9	11	3	6	17	8	15	3	20	18	20	24	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	3	1	3	2	5	2	1	2	3
65000	-175.936938765989652	-182.792426716949024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542302581898042	8	9	10	12	12	11	12	13	12	14	14	14	16	15	16	16	15	16	18	17	20	20	20	21	23	25	0	1	1	1	1	1	1	9	3	5	7	9	5	9	9	11	3	6	17	17	15	14	20	18	20	24	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	4	3	2	2	2	3	2	3	2	2
65500	-182.754879713991414	-189.610367664950786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649438067449590	9	11	11	14	11	12	13	13	12	14	14	15	17	15	16	15	15	17	17	16	19	20	21	21	22	25	0	1	1	1	1	1	5	3	1	5	7	9	17	9	9	11	7	6	20	1	15	9	20	18	20	24	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	3	1	3	2	3	2	2	3	3
66000	-171.734372328141347	-178.589860279100719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657512518561813	9	10	10	14	13	11	12	12	13	14	14	14	14	15	15	16	13	17	16	17	19	20	22	21	22	25	0	1	1	3	1	1	1	3	8	5	7	8	1	9	9	11	1	6	17	5	15	9	20	18	20	24	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	3	2	2	2	3	3	1	2	2
66500	-188.375363959103339	-195.230851910062711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652343451744415	8	10	9	13	12	11	11	11	14	13	13	14	17	14	15	16	13	18	16	17	18	19	22	22	23	24	0	1	1	3	3	3	3	3	8	5	7	3	17	8	9	11	1	17	17	3	15	14	20	18	20	24	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	3	2	2	4	2	2	2	1	3	1
67000	-183.045117494800138	-189.900605445759510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587321691247061	9	10	10	14	11	12	12	11	13	12	14	13	13	15	16	14	15	18	17	16	20	19	20	22	22	25	0	1	1	13	1	3	1	3	1	3	7	8	1	9	9	7	13	6	13	13	15	9	20	6	20	24	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	2	3	2	1	2	3	2	4	3	2
67500	-178.533165690529842	-185.388653641489213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632716691184760	9	11	11	12	12	11	12	12	13	14	14	14	15	14	15	15	15	17	17	16	19	20	21	19	21	25	0	1	1	1	1	1	1	3	3	5	7	9	3	9	9	7	3	6	13	9	15	9	20	6	20	24	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	2	1	3	2	3	3	3	3	4
68000	-164.310086355518706	-171.165574306478078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702641837030754	8	10	10	14	11	10	12	13	12	13	13	14	17	14	16	16	15	16	17	16	18	17	20	21	19	26	0	1	1	3	1	1	1	9	3	5	7	9	17	9	9	11	3	6	17	3	15	9	20	18	20	24	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	3	3	1	2	1	2	2	3	1	2
68500	-159.635520045283727	-166.491007996243098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683286126993930	8	10	10	13	11	11	12	13	12	13	13	14	16	14	16	16	15	17	17	17	19	18	20	22	22	25	0	1	1	3	3	1	1	9	3	5	7	3	1	9	14	11	3	6	13	13	15	13	20	18	23	24	1	1	1	2	1	2	2	1	1	1	1	2	4	1	1	2	2	3	1	1	1	1	2	2	2	1
69000	-177.651327999347615	-184.506815950306986	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615331314444430	8	10	10	14	11	11	12	12	13	13	13	15	14	14	15	17	15	16	15	16	17	17	21	21	22	25	0	1	1	3	1	3	3	1	3	5	7	8	1	9	8	11	1	6	13	3	15	9	20	18	20	24	1	1	1	3	1	1	1	2	1	1	1	2	3	1	2	2	3	2	1	2	1	1	3	2	2	2
69500	-162.143135401417396	-168.998623352376768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564242088078524	8	10	11	11	11	10	12	13	12	14	14	14	16	14	15	16	14	17	17	16	19	19	22	22	23	26	0	1	1	1	1	1	3	9	1	5	7	9	17	9	9	11	3	6	17	9	15	9	20	18	20	24	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	2	2	2	2	2	3	2	2	3	2
70000	-171.426853259045004	-178.282341210004375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564332108813444	8	11	10	13	12	12	13	13	12	14	14	15	16	13	15	16	14	18	18	16	18	18	20	21	22	25	0	1	1	3	3	3	5	9	3	5	7	9	17	9	9	7	3	6	13	4	15	15	20	18	23	24	1	2	1	2	2	1	1	1	1	2	1	2	2	1	2	2	2	3	1	2	2	2	2	2	2	2
70500	-166.374511795842238	-173.229999746801610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659848052239365	8	10	10	13	12	11	12	12	13	14	13	14	15	15	15	15	14	18	18	17	19	17	21	22	20	25	0	1	1	3	1	3	3	3	3	5	7	5	17	9	9	11	3	6	13	5	15	14	25	6	20	24	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	2	2	1	4	2	2
71000	-177.566747306215859	-184.422235257175231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531409124191282	8	9	10	14	11	11	12	12	12	14	13	14	16	14	15	15	14	18	18	16	19	19	22	21	22	25	0	1	1	1	1	3	3	3	1	5	7	9	17	9	9	11	3	6	17	3	15	14	20	6	20	24	1	1	1	3	1	1	1	1	1	2	1	2	1	1	2	1	2	3	3	2	2	3	3	5	3	1
71500	-173.548136596610021	-180.403624547569393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489409649638078	9	11	10	14	12	11	12	13	12	13	14	14	14	15	15	16	15	17	17	16	19	17	21	21	21	25	0	1	1	8	1	3	1	9	1	5	7	9	3	9	9	11	13	6	17	9	15	9	20	6	20	24	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	3	1	2	2	2	2	4	2	3
72000	-182.818356868995551	-189.673844819954923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712446846110922	8	10	10	12	12	12	11	13	13	13	14	15	16	14	15	17	14	17	18	17	20	19	21	21	23	25	0	1	1	3	3	3	1	5	3	3	7	9	17	9	9	11	1	6	13	3	15	9	20	18	20	24	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	3	3	2	3	3	3	2	3	2	2
72500	-162.545963884120596	-169.401451835079968	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547462817912279	8	11	10	13	12	12	12	12	11	13	14	14	17	14	16	16	14	16	16	16	18	18	22	21	23	25	0	3	1	3	3	3	3	3	3	3	7	3	17	9	9	11	3	3	3	12	15	9	20	18	23	24	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	3	2	1	1	3	4	3	1	2
73000	-174.702251986043535	-181.557739937002907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728816091266664	7	9	10	13	12	11	12	11	13	14	14	15	16	15	15	15	15	17	18	17	19	19	21	20	22	24	0	1	1	3	3	3	2	3	3	5	7	9	5	9	3	11	1	17	13	17	15	9	20	18	20	24	1	2	1	2	1	1	1	1	1	1	1	1	2	1	3	1	4	1	1	1	2	3	2	1	2	2
73500	-164.869611997363421	-171.725099948322793	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594349350136753	8	11	10	12	12	11	13	13	12	13	14	15	17	14	16	16	15	17	17	17	18	20	21	21	21	26	0	3	1	1	3	3	3	1	3	5	7	9	17	8	9	11	3	6	17	12	15	9	20	18	20	24	1	1	2	2	1	1	1	2	1	1	1	3	1	1	3	1	2	2	2	1	1	3	2	3	2	2
74000	-181.293663374486755	-188.149151325446127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576288872945780	8	11	10	14	12	12	12	12	13	13	13	14	16	14	16	16	15	17	17	17	18	20	21	21	22	25	0	1	1	9	1	3	1	1	1	5	7	3	5	8	9	11	1	6	17	3	15	9	20	6	23	24	1	1	1	1	1	1	1	2	3	1	1	2	1	1	3	2	3	2	1	4	1	4	2	3	1	2
74500	-182.627568263652108	-189.483056214611480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605421261157387	8	11	10	13	11	12	12	12	13	13	13	12	16	15	14	15	14	15	16	16	19	19	22	21	23	25	0	1	1	1	3	3	3	3	8	5	7	1	17	9	9	11	3	6	17	1	15	9	20	18	9	24	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	3	2	3	2	2	4	2
75000	-168.756093194946430	-175.611581145905802	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564799683527903	8	10	10	12	12	11	12	13	12	13	13	15	16	14	14	16	15	17	17	16	20	18	21	21	22	26	0	1	1	2	3	1	1	9	3	5	7	9	17	9	9	11	3	6	17	1	22	9	20	6	23	24	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	3	1	4	1	3	2	4	1	2
75500	-172.985427117871012	-179.840915068830384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568773755749682	8	11	9	13	12	10	13	12	13	14	14	15	16	14	15	16	14	15	18	16	18	19	20	21	22	25	0	3	1	3	3	1	3	3	1	5	7	9	5	9	9	11	1	6	13	18	15	9	20	18	20	24	1	1	1	2	2	1	2	1	2	1	1	2	1	1	1	2	2	3	1	1	2	4	2	3	3	2
76000	-173.872707781526429	-180.728195732485801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490881426113923	7	10	9	12	11	11	12	13	13	13	14	14	17	15	15	15	15	18	18	16	18	17	21	21	22	26	0	1	1	3	1	3	3	1	3	5	7	3	17	9	9	11	8	6	17	8	15	9	20	18	20	24	1	2	1	1	2	1	2	4	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	4	2
76500	-173.568112727727481	-180.423600678686853	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680001228693371	8	10	10	12	12	12	12	12	13	13	13	15	16	15	15	16	15	18	18	17	18	19	20	21	22	25	0	1	1	3	3	3	1	3	3	3	7	8	3	9	9	11	3	6	17	9	15	20	20	6	20	24	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	3	2	2	2	1	1	1	5	2	2
77000	-173.232626660988331	-180.088114611947702	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639257241727071	9	11	10	13	12	11	12	13	11	14	13	14	16	15	15	16	15	18	18	16	20	20	21	21	23	24	0	1	1	1	3	3	1	9	3	5	7	9	3	9	9	11	3	13	17	8	15	14	20	18	20	24	1	1	1	2	1	1	1	2	1	1	1	2	4	2	2	2	2	1	1	1	2	2	2	1	4	1
77500	-184.002251885682085	-190.857739836641457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556228228667837	8	11	10	12	12	12	12	11	13	14	14	14	16	14	16	15	15	17	17	15	19	20	20	21	23	25	0	3	1	1	3	1	1	3	8	5	7	9	1	9	9	7	1	13	13	3	15	20	13	13	23	24	1	1	1	2	1	2	2	1	1	2	2	1	4	1	2	2	3	1	1	3	2	3	2	3	2	2
78000	-177.190513413249278	-184.046001364208649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676063084238059	8	10	10	13	12	11	11	12	13	13	13	15	16	14	16	16	14	17	17	16	19	19	18	21	21	25	0	1	1	1	3	3	3	2	8	5	7	9	17	9	9	11	3	6	17	1	15	9	20	18	23	24	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	2	1	3	3	1
78500	-166.862210762987473	-173.717698713946845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742751185865227	7	10	9	13	12	11	12	13	12	14	13	14	17	14	15	17	15	18	18	16	18	19	18	22	19	24	0	3	1	3	3	3	1	9	3	5	7	9	17	9	9	7	3	6	17	17	15	9	20	18	20	24	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	3	2	1	1	4	2	2	2	1
79000	-173.124143335424094	-179.979631286383466	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654881259959746	8	11	10	13	12	12	12	10	13	14	13	15	16	14	16	15	15	17	17	16	19	19	21	22	20	25	0	1	1	1	1	1	3	1	1	5	7	9	1	9	9	7	3	6	17	1	15	9	25	18	20	24	1	1	1	3	1	2	1	1	2	1	1	1	3	1	1	2	3	3	2	4	2	3	1	2	2	2
79500	-175.662678274470551	-182.518166225429923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532227130421529	8	10	10	14	11	11	13	12	12	14	14	14	16	15	15	15	13	18	18	16	19	19	20	21	23	25	0	1	1	1	3	1	6	3	3	5	7	9	17	9	9	7	1	6	6	17	15	9	20	18	23	24	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	2	3	3	2	2	2	2	2	1	2
80000	-159.862162932592099	-166.717650883551471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734628845291868	8	11	10	14	12	11	12	13	12	14	13	14	14	14	14	16	15	18	17	16	19	19	21	21	22	23	0	1	1	1	3	3	2	9	3	5	7	9	3	9	9	7	13	6	13	4	15	9	20	18	20	24	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	2	3	1	3	1
80500	-164.325252359486967	-171.180740310446339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679841270038282	8	10	11	11	12	11	10	13	12	13	14	14	16	14	15	16	15	15	16	17	18	18	21	21	23	25	0	1	1	1	3	1	1	9	1	5	7	9	17	9	9	11	3	6	17	3	15	9	20	18	23	24	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	3	1	3	2	4	1	3
81000	-179.921761419214448	-186.777249370173820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574692666752295	8	10	10	12	12	11	12	13	12	13	14	15	15	15	15	16	14	17	18	17	18	19	19	21	23	23	0	1	1	1	1	1	3	6	1	5	7	5	3	9	9	11	3	6	5	9	15	12	20	18	20	24	1	1	1	3	3	1	1	1	2	1	1	2	2	1	2	1	2	2	3	2	1	2	1	2	3	1
81500	-179.069936663890559	-185.925424614849931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639168661531790	8	10	11	14	12	10	12	13	10	13	13	14	16	15	13	14	15	16	16	16	19	18	20	22	22	25	0	1	1	1	3	1	1	9	1	5	7	9	17	8	9	7	1	6	3	4	15	4	20	18	23	24	1	1	2	3	1	1	2	2	1	1	1	2	1	1	1	1	3	3	2	1	2	1	2	2	1	1
82000	-175.690084570771006	-182.545572521730378	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652932852612898	8	10	10	13	11	11	11	13	11	14	13	15	15	14	15	16	15	17	18	16	20	18	19	21	23	26	0	1	1	3	3	3	1	9	1	5	7	9	3	9	9	11	9	6	17	3	15	14	20	18	23	24	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	2	4	2	3	2	3	1	2	2	3
82500	-187.590267054067709	-194.445755005027081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613437508906876	8	10	10	13	12	11	10	12	13	14	14	14	15	14	16	17	15	17	17	17	20	19	20	20	23	25	0	1	1	3	3	3	1	3	1	5	7	9	3	9	17	11	1	6	4	3	15	9	20	18	23	24	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	1	3	2	2	5	2	3	2	2	1	4
83000	-171.486713909855638	-178.342201860815010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610639151920005	9	11	11	14	12	12	12	11	14	13	13	15	17	13	15	17	15	18	18	16	17	19	20	21	23	25	0	1	1	14	1	3	3	1	14	5	7	14	17	1	9	11	3	6	17	3	15	9	20	18	20	24	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	3	2
83500	-169.546463986758567	-176.401951937717939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585048925442844	7	9	10	13	10	12	12	12	12	12	14	15	16	14	15	16	14	17	17	17	19	17	22	21	21	23	0	1	1	3	1	3	3	3	3	5	7	9	1	9	9	11	3	6	13	3	15	9	20	13	20	24	1	1	2	1	2	1	2	1	1	1	2	1	5	2	1	1	2	2	1	2	2	2	3	3	2	1
84000	-174.940852363283255	-181.796340314242627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609769830697925	8	10	10	13	11	10	12	11	13	12	13	14	13	14	15	15	16	17	18	16	19	19	21	19	22	25	0	1	1	3	1	1	1	1	8	5	7	3	3	9	9	11	13	6	13	13	15	9	20	18	20	24	1	1	1	2	1	1	2	1	1	1	1	3	2	1	1	1	2	4	2	2	2	2	2	1	3	4
84500	-182.802861054043234	-189.658349005002606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520991264618220	7	10	10	14	11	11	12	11	13	12	13	14	15	15	15	16	16	16	17	16	19	19	20	22	22	24	0	1	1	6	3	1	3	1	8	5	7	9	4	9	9	11	13	6	13	4	15	14	20	18	20	24	1	1	2	3	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	2	3	2	3	3	2	1
85000	-158.402682298428005	-165.258170249387376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595046630064713	8	10	10	11	12	11	12	13	13	14	14	14	17	14	15	16	15	17	17	17	19	17	21	21	22	25	0	1	1	3	1	1	3	1	3	5	7	9	17	9	9	11	3	6	17	17	15	9	20	18	20	24	1	1	1	1	2	2	1	3	2	1	1	1	1	1	1	1	2	3	1	2	3	1	2	2	2	2
85500	-174.183060490039196	-181.038548440998568	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603816152084307	9	11	10	13	12	11	12	12	13	14	13	14	16	15	14	16	13	17	16	16	18	19	22	21	21	25	0	1	1	3	1	1	3	1	1	5	7	9	17	9	9	11	3	6	5	1	15	9	25	18	20	24	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	3	1	3	2	3	1	2	2	2
86000	-182.229525252088735	-189.085013203048106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676931891330345	9	10	10	13	12	11	12	13	12	14	13	15	16	15	16	17	15	17	17	16	19	20	18	22	22	26	0	1	1	1	3	1	3	9	1	5	7	8	17	9	9	11	3	6	3	10	15	9	20	18	23	24	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	3	2	3	1	2	2	1	3	2	2
86500	-178.153761438585946	-185.009249389545317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748900916413155	7	11	10	11	11	12	12	13	13	13	13	14	16	15	14	16	14	17	17	17	18	18	21	21	23	26	0	3	1	1	3	3	3	3	3	5	7	9	17	15	1	11	5	6	17	3	15	15	20	18	20	24	1	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	1	3	2	2	2	2	2	2	3	3
87000	-161.172320038287751	-168.027807989247123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.807755653509365	8	11	11	13	12	12	13	12	14	14	14	14	14	15	16	16	15	17	18	17	20	19	20	22	22	24	0	1	1	3	3	3	3	3	3	5	7	3	3	9	9	11	13	6	13	13	15	9	20	18	20	24	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	1
87500	-170.910656670135722	-177.766144621095094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572973572994438	8	11	10	12	12	12	13	12	13	14	14	14	16	15	16	16	14	17	17	16	20	19	20	21	22	25	0	3	1	1	1	1	1	1	8	5	7	8	4	8	9	11	5	6	13	1	15	9	20	18	23	24	1	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	1	2	1	4	2	3	2	2	2	2
88000	-168.948500857368941	-175.803988808328313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696138887014612	9	10	11	13	11	12	12	13	12	13	14	15	17	14	16	16	15	17	17	17	20	19	21	21	23	25	0	1	1	3	1	1	1	9	1	5	7	9	17	9	9	11	3	6	17	10	15	9	20	18	23	24	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	4	2	2	2	2
88500	-173.123822836252458	-179.979310787211830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583210752794372	8	11	11	13	11	12	14	13	11	14	14	15	16	14	16	17	14	17	18	16	19	17	21	21	22	26	0	1	1	2	1	1	2	9	1	5	6	9	17	9	14	11	3	6	13	14	15	9	20	18	20	24	1	2	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	3	1	1	1	3	2	2	2	3
89000	-188.260378099585722	-195.115866050545094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510535427166132	9	10	10	14	11	11	13	12	12	13	14	13	16	14	15	16	16	15	17	15	20	19	22	19	20	25	0	1	1	3	1	1	9	3	3	5	7	9	3	8	9	11	1	6	13	1	15	9	20	18	20	24	1	1	1	3	1	1	1	1	2	2	1	1	3	1	1	1	3	2	1	2	3	4	2	1	4	2
89500	-165.239873051931113	-172.095361002890485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628639829001816	9	11	10	13	12	11	12	11	13	14	14	15	15	15	15	17	16	18	17	16	18	19	20	20	22	25	0	3	1	3	3	3	3	3	1	5	7	8	3	9	9	11	13	6	13	9	9	9	20	18	20	24	1	1	1	2	1	1	1	1	2	1	2	2	3	1	1	2	1	4	1	1	2	4	2	1	2	2
90000	-176.889980474687491	-183.745468425646862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764382583443138	9	11	10	13	12	12	13	13	12	13	14	14	16	15	16	17	15	16	17	17	18	19	21	21	23	25	0	1	1	1	3	3	1	9	3	5	7	9	17	9	9	11	3	4	17	1	15	9	20	18	20	24	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	3	2	2	3	2
90500	-168.557676408315700	-175.413164359275072	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637716920037647	9	10	10	13	12	12	13	12	13	13	14	15	17	14	16	16	15	18	18	17	19	20	21	19	23	24	0	1	1	3	3	1	1	1	3	5	7	9	3	9	9	11	3	3	13	9	15	15	20	18	20	24	1	1	1	1	1	2	2	1	2	1	1	1	3	1	2	1	3	3	1	1	2	2	2	1	3	2
91000	-171.058834474082602	-177.914322425041973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791833121736119	8	10	10	12	11	11	11	13	12	13	13	14	14	15	15	17	15	17	18	16	19	19	20	21	22	23	0	1	1	1	3	1	1	9	3	5	7	9	1	9	9	11	4	6	13	3	15	14	20	18	23	24	1	1	1	2	1	2	1	1	1	1	1	1	3	2	2	2	2	3	2	2	2	3	2	1	1	1
