step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
47000	-169.133005577605616	-167.592773885876568	-1.540231691729059	0.000081485981865	0.000021959127113	0.269483494093847	0.624806318894158	0	0	1	3	3	5	3	4	4	5	5	5	5	7	8	8	10	11	11	13	12	13	15	14	16	17	17	16	20	19	23	0	0	2	1	2	7	2	5	3	1	4	7	8	12	12	13	13	15	13	6	14	17	20	0	24	24	24	24	26	27	30	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	2	2	2	3	4	3	1	1	1	1	2	2	1	2	1	3
47500	-167.729189217647104	-166.152781744915359	-1.576407472731750	0.000089618174077	0.000022472272792	0.250755753765565	0.626378433206462	0	1	2	3	3	4	2	4	3	6	7	6	7	7	7	9	9	11	10	13	11	12	12	13	16	17	16	16	18	19	21	0	0	2	1	2	7	2	3	3	1	1	8	8	12	12	5	8	15	17	23	12	17	6	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	4	1	2	1	1	3	2	2	1	1	1	2	4	1	1	2	1	1	2	1	1
48000	-148.681016148786910	-147.122297135584972	-1.558719013201934	0.000081520861313	0.000021157129759	0.259530252968227	0.808001644027928	0	0	2	3	2	5	3	4	3	5	7	6	6	8	8	9	10	12	11	12	10	11	13	15	17	17	17	17	19	19	22	0	0	2	1	2	7	2	3	3	1	4	8	8	12	12	8	13	15	21	6	14	16	6	0	24	24	24	24	27	25	30	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	2	1	3	1	1	3	1	1	1	1	1	1	1	1
48500	-157.002233365513632	-155.458283773039710	-1.543949592473926	0.000093871550433	0.000025102324102	0.267411414705154	0.743155330538504	1	1	2	3	3	4	2	4	4	5	6	6	6	7	9	8	8	11	10	13	9	9	13	15	16	17	17	17	19	19	22	0	0	2	1	7	2	2	3	3	1	1	8	8	12	12	13	13	15	13	6	14	16	6	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	4	1	1	2	1	1	2	1	1	1	1	1
49000	-161.257115036387233	-159.609137310317180	-1.647977726070045	0.000097981368635	0.000021649930339	0.220959664478349	0.657124440362250	0	0	2	3	3	5	3	5	4	5	6	6	4	8	8	8	9	11	10	12	10	13	14	14	16	17	17	16	20	20	23	0	0	2	1	3	7	2	13	3	1	4	8	3	12	12	8	13	15	14	6	12	16	6	0	24	24	28	24	27	25	30	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	3	2	2	4	1	1	2	1	1	2	1	1
49500	-170.109301569849606	-168.144204873760771	-1.965096696088825	0.000133980478243	0.000019317859435	0.144184135541559	0.622086833117467	0	1	2	2	2	4	3	5	4	4	6	5	4	7	9	7	8	11	10	14	10	13	15	14	16	17	16	16	19	19	22	0	0	2	1	2	2	2	13	3	4	4	13	3	12	17	8	7	15	13	17	12	21	14	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	2	3	2	2	4	1	2	2	1	1	1	2	2
50000	-154.553942367750011	-152.860914368846977	-1.693027998903032	0.000077307257453	0.000015901443796	0.205691474772198	0.648256847187176	0	1	3	3	3	4	2	5	4	4	7	6	7	7	9	7	10	11	9	12	11	11	14	14	16	15	16	16	20	19	23	0	0	2	1	2	7	2	3	3	1	10	8	8	12	12	8	13	15	8	6	12	16	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	4	2	2	1	1	1	1	1	1	2	2	2
50500	-177.123956462672936	-175.388417047852300	-1.735539414820632	0.000133298189666	0.000025738280730	0.193087999129547	0.621161530696153	0	2	3	3	3	5	4	4	4	4	6	5	7	7	9	7	9	12	9	12	10	12	14	14	16	16	16	17	19	19	21	0	0	2	1	2	2	2	3	3	1	4	8	3	12	12	6	7	21	12	21	15	19	20	0	24	24	24	24	27	25	25	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	1	3	1	1	1	2	1	2	1	1	2	1	2	2
51000	-139.549941758182570	-137.867198577250150	-1.682743180932429	0.000105013915042	0.000021946577889	0.208987331633435	0.822172437365978	0	1	2	3	3	5	3	4	4	5	7	6	6	8	8	9	10	11	11	13	11	12	15	14	15	18	16	16	19	19	22	0	0	2	1	2	2	2	3	3	4	10	8	8	12	12	13	14	15	17	6	12	16	20	0	24	28	24	24	28	25	30	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	2	2	2
51500	-178.406758808683719	-176.803123045043151	-1.603635763640566	0.000081471310947	0.000019427348237	0.238456310709505	0.639455946604803	0	0	1	3	2	4	3	5	3	5	5	4	6	7	8	8	9	11	10	13	11	13	15	13	16	17	17	17	19	20	22	0	0	2	1	2	7	3	3	3	1	1	3	8	12	14	13	14	15	17	6	7	16	20	0	24	24	25	24	28	28	30	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	4	3	3	2	1	2	2	1	2	2	2	2
52000	-170.778945116390190	-169.394892259660850	-1.384052856729329	0.000084285151858	0.000036683496265	0.435230826022906	0.663226931914445	0	0	2	4	3	4	2	4	4	5	7	5	6	7	8	8	8	11	9	14	10	11	13	14	17	18	16	16	19	19	22	0	0	2	1	7	7	2	3	3	1	4	8	8	12	13	8	13	14	17	6	8	17	21	0	24	24	24	24	27	25	25	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	3	1	5	3	1	2	1	2	2	1	1	2	1	2
52500	-161.145852724260919	-159.778684279777451	-1.367168444483462	0.000059355934459	0.000029380630688	0.494990618133830	0.743225176215073	0	1	2	2	4	5	4	3	4	4	6	5	6	7	8	8	10	10	10	13	10	11	14	15	16	18	17	17	20	19	21	0	0	2	1	2	2	2	3	3	1	4	8	8	12	12	13	8	15	16	6	12	16	6	0	24	24	24	24	27	25	30	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	3	1	1	4	2	1	3	1	1	2	1	1	2	2	1
53000	-172.100063074468210	-170.170429525819827	-1.929633548648387	0.000152368573346	0.000022887056487	0.150208510745098	0.723833453657383	0	1	2	2	3	4	2	5	3	5	6	6	4	7	7	8	9	12	10	13	11	12	14	14	16	18	16	16	20	19	22	0	0	2	1	2	2	2	13	3	1	10	13	3	12	6	7	7	15	16	17	6	21	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	3	2	1	2	3	1	1	1	1	2	1	1	2	1	2
53500	-182.096169184322235	-180.603410184311230	-1.492759000011008	0.000147473120925	0.000044214912741	0.299816756188648	0.734888040886979	-1	1	2	1	3	3	3	4	3	4	6	6	5	7	8	8	9	11	9	13	10	13	15	15	17	17	16	17	18	19	22	0	0	2	1	2	2	2	3	3	1	1	13	8	12	12	8	14	19	16	6	12	17	19	0	24	24	24	24	27	25	26	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	6	2	2	3	1	1	1	1	1	1	1	1
54000	-156.457634577648378	-154.881468208388299	-1.576166369260090	0.000089172419628	0.000022370765669	0.250870905631150	0.680265406697814	1	0	3	3	3	4	3	4	4	6	5	5	6	7	8	9	9	11	10	14	11	12	15	15	17	17	16	16	20	19	22	0	0	2	1	2	2	2	3	3	1	1	6	8	12	12	13	3	15	13	6	17	16	20	0	24	24	24	24	27	25	30	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	3	1	2	4	1	2	1	1	1	2	1	1	2	1	2
54500	-159.411630141903885	-157.003312058054547	-2.408318083849340	0.000115303735717	0.000010759806428	0.093317066973357	0.739204539489870	1	1	2	3	3	5	3	3	3	5	7	5	7	7	8	8	10	10	11	12	10	12	14	15	17	18	16	16	19	20	22	0	0	2	1	2	7	2	3	3	1	10	8	8	12	12	13	13	15	17	13	14	16	17	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	1	1
55000	-177.721787635458583	-176.174004402466807	-1.547783232991769	0.000062583092711	0.000016604118584	0.265313167902027	0.721125218917150	0	0	2	3	4	4	3	3	4	3	7	6	4	8	9	9	10	11	8	12	11	11	15	12	17	15	17	16	19	19	21	0	0	2	1	3	7	2	3	3	1	1	8	8	12	12	13	9	15	13	6	12	17	20	0	24	24	26	26	27	25	30	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	3	2	1	2	1	1	1	1	1	1	1	1
55500	-171.356560454342031	-169.813631813618883	-1.542928640723135	0.000080548811374	0.000021585206003	0.267976716664876	0.864503196330706	-1	0	2	2	4	5	3	5	4	4	6	5	7	7	8	9	8	12	10	11	11	11	13	14	16	18	16	16	19	20	22	0	0	2	1	7	7	2	3	3	4	10	2	8	12	12	17	3	15	13	6	13	19	20	0	24	25	24	24	27	26	30	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	1	2	2	2	3	1	1	1	1	2	1	1	1	2	1	1
56000	-175.163428309524761	-173.337178867177158	-1.826249442347617	0.000091104662586	0.000015541467672	0.170589157903910	0.752480939722560	0	1	2	2	4	5	2	4	4	4	7	6	6	8	7	9	9	11	9	13	11	12	15	14	16	18	16	16	19	20	23	0	0	2	1	2	2	2	3	3	1	10	8	8	12	12	13	2	15	13	6	5	19	6	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	3	2	2	3	4	1	4	1	1	2	1	1	1	2	1
56500	-167.559656244023898	-166.110458779522190	-1.449197464501696	0.000077006409453	0.000025942866719	0.336892304197163	0.654900090375891	-1	0	2	3	2	3	2	4	4	2	6	5	6	8	9	8	10	11	11	13	10	12	15	15	17	17	16	17	19	19	22	0	0	2	1	2	7	2	3	3	1	10	8	8	12	12	8	16	15	13	6	12	17	20	0	24	24	24	24	27	25	25	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	3	3	1	1	1	1	2	1	1	2	1	1
57000	-166.910961730545182	-164.991549099869786	-1.919412630675402	0.000096806204524	0.000014717143946	0.152026866646285	0.716044374957596	0	1	2	4	3	4	3	5	4	3	5	6	6	8	7	7	9	11	9	13	11	12	14	15	16	16	16	17	19	19	21	0	0	2	1	2	7	2	3	3	1	4	8	3	12	8	13	13	15	13	6	17	16	2	0	24	24	24	26	27	25	30	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	5	1	3	4	1	1	1	1	1	1	1	1
57500	-155.762058897513839	-153.967234726017693	-1.794824171496156	0.000071347035112	0.000012685821289	0.177804463340847	0.598601770733109	0	1	2	3	2	4	3	5	4	5	6	6	6	7	8	8	10	10	10	12	9	12	14	15	16	17	17	16	19	20	22	0	0	2	1	2	5	2	3	3	1	10	3	8	12	12	13	8	15	13	6	12	19	20	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	3	2	2	4	2	1	1	1	1	2	1	1	1	2	1
58000	-173.378881666860451	-171.499253992023512	-1.879627674836930	0.000112336863400	0.000017916540198	0.159489411186790	0.810698253189526	1	1	3	4	3	5	4	4	4	4	7	6	7	8	9	9	9	11	10	12	11	11	15	14	16	16	15	17	18	19	21	0	0	2	1	2	3	3	3	3	1	10	7	8	8	12	13	13	15	13	5	14	16	20	0	24	24	24	27	27	25	29	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	4	2	1	1	1	2	1	1	1	2	1	1
58500	-165.343270925028747	-163.633784444863835	-1.709486480164899	0.000084843012452	0.000017021715655	0.200626016960495	0.635551177154719	0	0	2	3	3	5	2	4	4	5	6	4	5	7	8	8	8	10	10	12	11	10	15	15	16	18	17	17	20	19	22	0	0	2	1	2	3	2	3	3	1	10	3	3	12	12	13	8	15	17	6	15	3	20	0	24	24	24	24	26	25	30	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	3	2	1	1	2	2	1	1	1	1
59000	-171.478538729064780	-169.618976660291054	-1.859562068773737	0.000154678639801	0.000025290736998	0.163505038770950	0.745714613007265	0	1	2	3	3	4	3	4	4	5	5	5	6	7	8	9	9	11	11	13	9	13	14	13	15	18	16	16	19	18	23	0	0	2	1	2	3	3	3	3	1	1	8	8	9	12	5	3	15	8	6	12	19	19	0	24	24	24	24	27	25	26	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	3	2	3	4	2	1	1	1	1	2	1	1	2	2	2
59500	-171.650869299259938	-169.684098392682927	-1.966770906577000	0.000098017673580	0.000014105733915	0.143910107228209	0.609247202799022	0	0	2	4	4	5	2	5	4	5	6	5	6	8	8	7	9	11	9	13	9	13	14	14	16	17	16	16	19	19	21	0	0	2	1	2	7	2	3	3	1	1	5	7	13	13	5	8	15	8	6	8	16	20	0	24	24	24	24	27	25	30	1	1	1	2	3	1	2	1	2	2	4	1	2	1	1	1	2	1	2	4	1	3	1	1	1	2	1	1	2	2	1
60000	-154.955199880562333	-153.351800505487432	-1.603399375074887	0.000076777298337	0.000018315797951	0.238557468774938	0.689025541833408	0	0	2	3	4	5	3	4	3	5	6	5	6	7	7	8	9	10	11	13	12	11	14	15	17	17	17	17	18	19	22	0	0	2	1	7	7	2	7	3	1	4	8	8	12	12	13	7	15	17	6	18	16	20	0	24	24	24	24	26	25	30	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	4	1	1	1	1	1	1	1	1	1	1	1
60500	-153.382739682800434	-151.554449254531562	-1.828290428268870	0.000072084721653	0.000012264433552	0.170139153913900	0.833376033594670	0	0	1	3	3	4	3	4	3	5	7	5	7	7	9	7	9	11	9	12	10	10	14	15	17	17	16	17	19	20	22	0	0	2	1	2	7	2	3	3	4	10	8	8	12	12	8	8	15	13	6	12	16	20	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	1	1	1	1	2	2	2
61000	-159.474311956868235	-157.607381091209987	-1.866930865658261	0.000079598627712	0.000012895733016	0.162009489197256	0.687762201539801	0	1	2	3	4	5	3	5	4	6	5	5	7	8	7	8	10	10	10	13	10	12	14	15	17	17	16	17	19	19	21	0	0	2	1	2	7	2	3	3	11	4	5	8	8	12	8	13	15	13	17	12	16	20	0	24	24	24	24	27	25	30	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	2	2	2	1	2	3	1	1	1	1	1	1	2	1	1
61500	-169.412112815435933	-167.667236350494107	-1.744876464941813	0.000115757043960	0.000022053804581	0.190518035248116	0.712419784073312	1	1	2	4	3	4	2	4	3	5	7	5	6	8	8	8	6	9	10	12	11	11	14	12	16	16	16	15	20	19	23	0	0	2	1	2	7	2	9	3	1	10	8	8	12	13	17	8	15	13	6	14	16	21	0	28	24	28	24	27	25	25	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	4	2	1	2	1	1	2	1	2	2	1	3
62000	-165.674074298307659	-163.755740492013615	-1.918333806294036	0.000102760547555	0.000015642318368	0.152221049227554	0.674405654891723	1	-1	2	3	3	5	2	3	4	5	6	6	6	7	8	7	9	11	11	13	11	12	14	14	16	17	15	17	19	20	22	0	0	2	1	2	7	2	3	8	1	4	9	8	12	13	8	14	15	17	6	12	16	6	0	24	24	24	27	27	26	30	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	1	4	2	2	4	1	1	2	1	1	2	1	2
62500	-181.213367085506178	-179.672308845936072	-1.541058239570108	0.000072069773887	0.000019388182347	0.269019608372885	0.581295519964503	0	1	2	3	4	5	3	5	3	5	6	5	6	7	9	7	9	12	10	12	8	12	15	15	17	18	16	17	18	19	23	0	0	2	1	7	7	2	3	3	4	4	3	8	7	13	8	8	21	13	6	3	16	6	0	24	24	24	24	27	25	30	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	3	3	3	6	1	1	2	1	1	2	2	2
63000	-161.735197271928826	-160.306401334085223	-1.428795937843598	0.000087094384941	0.000031300614469	0.359387284149225	0.839685105670228	1	1	2	2	4	5	3	4	3	6	5	5	6	7	9	8	8	11	10	13	11	12	15	15	17	18	16	17	20	19	22	0	0	2	1	2	7	2	3	3	4	4	5	8	12	12	13	8	15	16	21	14	17	20	0	24	24	24	24	28	25	30	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	2	3	1	1
63500	-167.901393863002625	-165.831644599673211	-2.069749263329413	0.000064466565278	0.000008291543154	0.128617727934643	0.672691975709696	1	1	3	4	4	3	3	4	4	5	6	5	5	6	7	8	7	11	9	13	11	13	14	15	17	18	17	17	19	18	21	0	0	2	1	7	2	2	3	3	1	4	9	8	12	12	8	13	12	13	6	12	19	20	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	3	2	4	2	3	1	1	1	1	1	1	1	1	2
64000	-158.282649108028352	-156.775018426599530	-1.507630681428815	0.000129848382852	0.000037583302213	0.289439894339411	0.560194601088893	1	1	2	3	4	4	3	4	4	4	6	5	6	7	9	9	9	12	9	13	10	13	14	15	16	17	17	16	19	19	22	0	0	2	1	2	7	2	3	3	1	1	8	8	12	12	8	8	21	9	6	9	16	6	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	4	3	2	4	1	1	1	1	1	1	2	1
64500	-159.780971520788682	-158.395575817951396	-1.385395702837276	0.000131314557234	0.000056714921109	0.431901247685808	0.694014691557513	1	1	2	2	3	4	3	4	4	5	6	5	6	7	7	8	9	12	8	13	10	13	12	14	16	17	16	16	18	20	22	0	0	2	1	2	7	2	3	3	1	1	8	8	12	12	13	8	15	3	21	12	16	19	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	3	1	2	2	2	1	1	2	1	1	1	2	1
65000	-148.720501177754926	-147.273523603053974	-1.446977574700950	0.000075408251485	0.000025573773320	0.339137598558220	0.730251861864409	0	1	2	2	3	5	4	4	3	5	6	6	6	8	8	8	8	12	9	13	9	12	14	14	16	17	15	16	19	19	22	0	0	2	1	2	7	2	3	3	1	1	8	8	12	12	13	8	15	17	6	12	16	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	4	1	2	1	1	1	1	1	1	2	2	2
65500	-159.424306960639996	-157.992016885684990	-1.432290074955011	0.000106871577583	0.000037961596438	0.355207598660444	0.669683178676647	1	1	2	3	3	4	3	4	3	4	5	6	6	8	8	9	9	10	10	13	11	13	15	15	17	17	17	16	20	19	23	0	0	2	1	2	5	2	3	3	4	1	8	8	12	12	8	13	16	16	6	14	17	21	0	24	24	24	24	28	25	30	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	4	3	2	2	1	1	1	1	1	2	1	1
66000	-164.569665852680430	-162.656529329417026	-1.913136523263418	0.000130826874098	0.000020037794051	0.153162675400996	0.662480055700941	1	0	1	3	2	5	2	3	3	4	5	5	6	7	8	7	9	12	11	13	11	11	15	14	17	16	16	16	19	19	22	0	0	2	1	2	8	2	3	3	1	1	8	8	12	12	13	9	15	17	6	15	16	6	0	26	24	24	24	26	25	30	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	4	2	2	4	1	1	2	2	1	1	1	1
66500	-150.921375200026773	-149.381307791109776	-1.540067408916995	0.000070571598436	0.000019024403406	0.269575917611011	0.691367607891950	1	1	2	3	2	5	3	5	3	6	6	5	7	8	9	9	9	12	10	11	10	13	13	14	16	16	16	16	19	19	23	0	0	2	1	2	2	2	7	3	4	4	3	8	13	12	8	8	15	17	6	14	16	20	0	24	24	24	24	27	25	30	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	2	1	1	3	1	2	1	1	1	1	1	1	2	1	1
67000	-172.734274274224248	-170.714905593255651	-2.019368680968598	0.000101681278369	0.000013801752582	0.135735435309080	0.618783563310881	1	-1	2	2	2	5	3	5	4	5	6	5	6	7	9	7	10	11	11	12	11	11	13	15	17	18	16	17	19	19	21	0	0	2	1	2	5	2	3	7	1	1	3	8	12	14	9	16	15	13	6	14	17	20	0	24	24	24	24	27	25	25	1	1	2	1	2	2	1	1	1	2	3	1	1	2	2	2	2	1	2	3	2	1	1	1	1	2	1	1	2	1	2
67500	-143.087890417624948	-141.300574951658490	-1.787315465966444	0.000079847046608	0.000014341542427	0.179612684960711	0.824872619916685	-1	1	2	3	3	5	2	4	3	5	6	5	6	7	7	8	8	10	10	13	10	12	14	15	17	17	17	16	18	19	22	0	0	2	1	7	7	2	3	3	4	4	8	8	12	12	13	13	15	17	6	12	16	20	0	24	24	24	24	27	25	25	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2
68000	-168.555632395242441	-166.980049468353656	-1.575582926888794	0.000090265298313	0.000022670133825	0.251150046013228	0.730501153941350	0	1	3	4	3	4	3	5	4	4	7	5	7	8	7	6	9	10	10	13	11	11	14	13	15	18	16	14	19	18	22	0	0	2	1	2	2	2	3	3	1	10	3	8	8	12	12	13	15	14	6	14	13	20	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	3	1	1	1	1	2
68500	-175.007721623003818	-173.178181106427871	-1.829540516575959	0.000126933728791	0.000021561547054	0.169864599890408	0.540126708321616	1	1	2	3	3	4	4	4	3	5	5	6	5	7	9	8	8	12	9	13	11	11	14	15	17	18	16	16	20	20	23	0	0	2	1	2	2	2	3	3	1	4	6	6	12	12	8	9	15	8	6	12	17	2	0	24	27	24	24	27	25	30	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	3	3	2	3	2	2	7	1	1	1	1	1	2	1	1
69000	-149.321819392508331	-147.799325220285283	-1.522494172223035	0.000090228870562	0.000025256395901	0.279914796053394	0.732886346563290	1	1	2	4	3	4	3	4	3	5	7	6	6	8	9	9	7	11	11	11	11	12	14	14	17	17	16	16	19	19	22	0	0	2	1	2	7	2	3	3	4	1	8	8	12	12	17	8	15	13	6	12	16	20	0	24	24	24	24	26	25	30	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	1	2	1	2	2	1	1	1	1	1
69500	-145.284283809073486	-143.453887034355375	-1.830396774718105	0.000107576343738	0.000018253232182	0.169677008416282	0.690958245070807	1	1	2	3	3	5	3	4	3	5	4	5	6	7	8	8	8	11	10	11	11	13	13	14	17	17	16	16	20	19	22	0	0	2	1	2	7	2	3	3	4	4	8	8	12	12	13	8	15	13	6	14	19	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	3	2	1	1	1	2	2	1	1	2	1	1
70000	-151.436186204440020	-149.730537388993127	-1.705648815446880	0.000074547769773	0.000015042626931	0.201785069850193	0.690849496970241	0	1	2	3	3	4	3	4	3	5	7	5	6	7	7	8	9	11	11	13	9	10	14	15	17	17	16	16	19	19	22	0	0	2	1	2	7	2	3	3	4	10	8	8	12	12	8	8	15	17	6	15	8	6	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	1	2	3	1	1	1	1	1	2	1	1
70500	-176.019777765077095	-174.513330273602975	-1.506447491474116	0.000133116740711	0.000038634819405	0.290232612355054	0.699473174458643	0	1	2	2	3	4	3	4	4	6	5	5	6	7	9	8	7	11	10	12	11	11	14	14	16	18	16	17	18	20	22	0	0	2	1	2	7	2	3	3	1	1	8	8	6	8	8	13	8	13	22	15	16	20	0	24	27	24	24	27	28	30	1	1	1	1	1	1	1	1	1	4	3	1	1	1	2	1	1	3	1	1	1	3	1	1	1	1	1	2	2	1	1
71000	-175.288688452262875	-173.277769907988386	-2.010918544274499	0.000101475398234	0.000013901577476	0.136994559448185	0.714643432072931	-1	0	1	3	4	5	2	3	3	3	6	5	7	7	8	8	7	11	10	14	11	13	13	15	17	17	17	16	19	20	22	0	0	2	1	7	7	2	3	3	1	1	8	8	12	17	13	8	15	13	13	14	8	6	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	1	1	2	3	1	2	1	1	1	2	1	2	3	2	5	3	1	2	1	1	1	2	2	2
71500	-155.128002301432161	-153.610865952328140	-1.517136349104027	0.000074164509310	0.000021007786460	0.283259292830764	0.783908884799822	0	1	2	4	2	5	3	5	4	6	5	6	7	7	9	8	9	11	9	13	9	12	14	15	17	17	16	16	19	19	23	0	0	2	1	2	2	2	5	3	1	1	8	8	12	12	8	16	15	13	6	12	21	20	0	24	24	24	24	27	25	30	1	1	1	2	1	2	1	1	1	3	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2
72000	-152.711986618796601	-150.238620774449231	-2.473365844347380	0.000083569505994	0.000007378690367	0.088294052710902	0.677474221733884	1	1	2	4	4	5	3	4	4	5	5	5	6	8	8	8	8	12	11	13	11	12	15	15	16	18	17	17	19	19	21	0	0	2	1	7	7	2	3	3	1	1	8	8	12	12	13	8	15	17	6	12	16	20	0	24	24	24	24	27	25	30	1	1	1	2	1	2	1	1	2	2	2	1	1	1	2	1	2	2	2	3	2	2	1	1	1	1	1	1	1	2	1
72500	-151.083506779360647	-149.722094153975348	-1.361412625385298	0.000057914653065	0.000031622760053	0.546023473845607	0.754393045868367	0	1	2	2	3	5	3	4	4	5	6	6	7	7	8	9	7	12	9	13	10	13	14	14	16	18	17	15	18	18	23	0	0	2	1	2	7	2	3	3	4	10	8	8	12	12	17	8	15	17	6	12	16	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	4	2	2	1	1	1	2	1	1	1	1	2
73000	-159.100017489586520	-156.930286368529579	-2.169731121056931	0.000124265804223	0.000014440174416	0.116203926788812	0.738676093628281	1	1	2	2	4	5	3	5	4	5	6	6	5	8	8	8	9	12	11	12	11	12	14	14	16	18	16	16	18	20	22	0	0	2	1	2	7	2	3	3	4	4	13	5	12	12	8	13	15	8	6	12	16	17	0	24	24	24	24	27	26	30	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	3	2	3	3	2	2	2	1	1	3	1	1	1	1	1
