step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
10000	-418.505671035108207	-427.556514415559548	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995106895874772	2	7	19	25	30	40	51	50	45	48	43	46	47	44	55	55	51	67	49	59	58	55	56	71	50	55	55	52	50	58	64	51	54	59	56	59	71	64	66	60	59	58	64	65	71	53	57	62	64	62	50	63	62	56	60	62	69	71	61	68	72	71	63	63	67	69	67	69	74	74	87	74	79	76	72	82	82	87	0	1	2	3	3	4	13	9	11	12	6	11	14	6	32	28	13	28	9	46	8	29	28	38	11	29	12	6	9	46	55	13	13	7	12	11	44	22	30	8	11	8	30	34	49	51	7	22	40	23	10	36	28	7	47	35	48	53	27	52	20	16	16	15	59	35	31	18	37	56	37	54	60	58	60	70	70	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-416.306392628652077	-425.357236009103417	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964770406575443	2	15	24	32	30	33	51	48	46	50	42	39	46	53	50	49	46	64	52	59	60	60	58	66	56	55	48	62	56	60	57	51	53	63	52	54	61	63	62	55	62	59	52	65	70	63	58	67	60	66	55	62	64	66	64	68	69	71	61	71	73	74	63	58	66	73	65	70	77	77	74	74	79	83	82	76	90	90	0	1	2	3	3	3	9	12	11	27	5	4	6	16	13	9	12	47	10	14	26	27	17	36	43	17	11	14	14	35	36	13	9	7	16	13	43	64	15	14	14	51	27	20	25	20	15	46	29	39	16	29	64	21	28	41	40	18	8	29	42	58	21	51	22	48	49	25	28	58	68	21	66	73	70	39	73	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-413.717027071204370	-422.767870451655710	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984146356940462	0	4	20	27	30	39	49	46	46	42	50	54	49	49	50	48	50	68	43	54	59	55	42	63	55	55	58	51	53	63	55	50	58	53	56	53	65	57	61	56	64	59	67	64	57	62	60	68	58	61	64	71	59	66	67	67	69	71	64	68	65	74	64	79	63	72	67	71	66	81	88	75	79	83	75	82	86	88	0	1	2	3	4	5	19	19	19	6	19	8	10	9	6	8	10	41	10	28	29	8	6	21	17	17	28	23	14	22	17	23	29	17	36	19	42	7	28	7	28	7	30	31	32	20	22	51	28	20	47	67	11	65	26	27	61	56	14	25	26	44	27	60	47	65	42	54	30	47	62	67	44	58	57	18	76	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-409.852723915335389	-418.903567295786729	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988849546451783	-2	12	27	30	32	36	50	46	45	41	50	50	50	55	47	55	51	70	49	56	59	58	54	69	53	54	57	54	60	56	58	51	53	59	58	57	71	59	61	55	64	52	60	65	60	61	64	62	65	62	53	68	64	66	55	66	71	70	62	72	74	70	66	81	71	71	71	65	69	82	76	76	78	82	69	76	90	89	0	1	2	3	3	4	9	6	10	6	15	8	6	42	6	11	8	50	10	28	8	32	17	68	19	10	23	8	30	7	33	15	13	40	17	26	45	42	13	32	55	9	51	30	25	36	16	55	27	40	7	17	21	29	13	30	47	33	35	50	67	11	35	57	22	59	63	45	45	72	68	41	67	65	45	57	45	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-399.215956601697542	-408.266799982148882	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994310750220676	0	13	20	29	29	40	47	40	44	46	47	53	50	50	53	48	52	65	45	58	56	53	52	72	48	55	59	62	57	60	56	52	54	55	58	60	73	62	63	55	64	60	66	56	66	61	51	70	65	64	58	69	66	65	62	69	73	66	69	69	70	69	68	73	62	74	62	70	73	85	88	61	77	77	81	81	86	95	0	1	2	2	3	4	9	5	6	8	8	19	9	10	11	9	19	51	6	33	17	9	6	59	10	14	22	51	14	31	19	16	19	11	15	31	49	44	34	14	22	44	20	32	42	34	11	26	38	44	32	28	65	44	44	42	72	67	35	39	51	38	43	50	47	63	34	72	54	73	73	14	65	69	45	57	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-401.243417922311494	-410.294261302762834	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981456346261377	1	14	25	32	35	35	48	45	41	41	44	49	49	49	55	51	51	64	52	57	61	53	57	67	61	54	55	62	62	55	56	45	54	58	58	56	72	63	65	59	60	57	62	66	69	59	61	65	64	60	61	69	62	62	64	69	61	65	69	62	77	69	69	80	65	73	70	73	72	84	84	69	78	83	65	81	94	100	0	1	2	3	3	3	32	10	6	4	4	32	11	8	7	9	10	26	6	12	14	14	15	46	42	11	9	31	30	14	7	9	12	30	17	17	58	23	60	22	26	33	27	18	60	30	23	51	33	14	12	21	26	13	15	43	17	42	21	34	66	53	18	24	31	58	54	75	60	56	73	60	28	61	50	61	70	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-408.757974457089688	-417.808817837541028	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994370578187030	3	15	26	31	33	37	46	44	41	39	45	40	48	54	52	45	48	66	50	57	52	55	54	68	58	58	55	63	61	58	57	47	54	57	55	57	70	55	61	54	61	53	50	64	65	61	60	63	63	62	54	70	54	63	56	63	67	68	68	66	75	73	70	79	68	70	65	66	73	76	80	74	78	83	75	80	86	103	0	1	2	3	3	4	10	5	6	4	9	4	8	16	32	9	4	13	9	8	10	11	43	55	21	53	19	36	27	38	21	10	13	43	15	14	45	10	26	11	14	32	16	41	39	27	27	23	31	23	32	48	16	25	33	31	41	39	39	36	28	41	43	44	48	29	30	47	41	66	57	52	52	61	28	57	61	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-431.277359159227728	-440.328202539679069	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980949444615285	-5	17	20	27	34	35	49	46	38	49	49	43	42	55	46	56	51	65	46	58	58	48	56	66	58	56	51	53	59	60	55	49	59	60	59	56	66	64	65	58	63	51	54	64	39	53	63	64	66	56	62	62	65	61	62	73	73	70	64	65	75	63	60	71	67	75	71	55	75	83	81	73	80	80	75	74	76	93	0	1	2	2	2	4	6	9	4	5	12	4	9	19	13	42	22	33	13	28	43	13	32	33	27	46	19	7	31	27	8	13	31	10	11	27	52	46	27	8	29	8	12	8	6	12	31	63	14	19	14	50	33	26	32	48	62	37	20	30	24	40	43	18	16	41	18	10	67	75	66	49	66	77	60	48	34	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-408.281875152453551	-417.332718532904892	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993333871468510	1	16	21	28	31	40	46	49	38	49	47	52	51	55	55	48	45	65	41	56	61	54	56	65	60	55	53	57	51	58	60	45	57	54	54	57	64	62	65	59	63	55	69	59	68	61	54	60	62	62	54	62	57	63	60	69	68	58	67	72	71	73	60	80	69	73	63	66	74	81	88	76	80	85	78	78	88	88	0	1	2	2	3	5	19	7	5	9	6	32	17	10	16	6	6	52	5	13	20	11	27	58	42	11	8	22	10	20	28	6	19	19	13	10	21	11	31	14	15	17	36	27	48	47	13	27	51	58	13	32	13	25	19	18	37	34	58	39	25	31	26	69	38	18	20	36	39	66	70	25	60	64	61	45	70	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-410.772035311866432	-419.822878692317772	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979350212963852	3	17	25	30	23	33	46	43	38	48	51	46	44	48	46	49	37	69	54	54	59	57	51	49	63	50	57	58	58	60	61	55	57	59	58	53	74	60	65	50	60	53	64	68	70	59	61	65	51	58	59	63	54	67	63	70	69	72	63	66	75	74	58	78	67	65	64	65	74	82	86	66	72	81	80	80	76	93	0	1	2	3	2	4	4	6	6	13	15	17	9	9	9	13	4	34	14	15	32	40	16	12	28	8	24	10	42	49	14	7	12	27	20	13	72	53	63	9	19	12	22	50	33	16	49	21	24	16	53	50	7	30	24	47	31	39	34	51	65	45	16	51	63	63	50	63	55	57	70	30	66	73	65	56	45	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-420.641109275175495	-429.691952655626835	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995484355034310	0	12	32	19	24	39	49	46	40	53	47	50	47	54	49	53	45	66	50	56	58	56	46	57	57	54	50	60	60	59	59	48	48	58	50	58	71	61	62	45	63	59	66	66	63	60	66	63	55	65	47	69	63	64	61	69	69	63	67	63	79	70	69	74	66	75	68	70	62	76	89	78	79	85	68	82	86	97	0	1	5	2	2	3	40	3	5	35	17	23	6	33	40	40	3	34	17	35	10	8	6	8	10	35	33	11	27	15	19	8	23	19	9	49	43	24	30	9	24	10	39	48	30	27	14	42	23	30	40	47	10	22	22	36	30	36	34	25	68	31	58	41	24	56	28	43	26	75	76	53	75	70	34	65	66	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-407.608791700432278	-416.659635080883618	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997862517386774	2	15	22	24	32	39	40	38	42	45	46	47	44	50	54	54	50	59	52	57	57	58	56	63	56	55	56	60	61	61	59	52	54	59	58	55	63	58	65	47	57	56	64	67	67	59	54	66	63	59	61	67	62	56	66	62	68	70	61	69	71	73	68	76	63	65	64	64	75	79	82	69	75	77	78	83	88	90	0	1	2	3	4	5	5	5	8	7	7	6	7	9	9	13	13	25	11	47	14	15	14	41	14	10	40	33	12	54	54	10	19	36	12	10	23	54	20	10	14	14	36	35	59	15	40	33	29	17	17	65	15	11	38	47	31	68	15	59	37	55	35	63	30	59	35	47	62	69	37	43	24	55	56	63	73	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-413.173395272838547	-422.224238653289888	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974969769222244	0	19	32	27	28	35	43	45	45	49	41	47	48	48	52	56	52	66	50	55	56	57	58	69	63	57	50	57	60	63	60	54	59	61	54	58	64	57	53	57	61	52	68	66	66	54	62	68	64	63	53	66	61	65	65	66	67	72	50	68	77	70	70	67	68	71	58	68	69	83	81	76	65	79	77	84	85	102	0	1	4	2	2	2	4	11	6	7	5	6	8	11	8	17	9	31	8	27	59	51	35	28	22	42	8	13	28	26	16	39	12	42	9	46	42	10	59	42	28	59	40	15	47	27	16	22	21	15	10	36	28	67	21	28	41	57	8	30	73	73	64	41	29	69	59	33	47	72	61	55	31	72	69	60	61	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-410.703209934790777	-419.754053315242118	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999660624430565	1	16	25	31	30	35	43	44	45	51	38	53	47	46	52	57	42	64	47	56	50	58	56	65	61	55	48	60	52	64	56	52	51	60	58	55	67	62	62	59	63	52	67	66	64	60	53	72	59	63	62	71	56	61	61	73	68	68	59	56	71	66	70	78	64	73	68	67	75	78	82	75	74	80	73	82	85	84	0	1	2	3	3	5	4	11	11	14	4	17	8	11	14	21	5	31	17	29	19	21	33	33	60	8	7	23	11	34	8	8	8	60	27	21	51	60	32	16	35	13	38	46	42	16	27	39	47	15	42	16	15	23	12	10	59	54	20	42	55	28	40	18	15	34	54	39	61	63	70	57	39	52	30	41	56	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-415.966812122721365	-425.017655503172705	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999819524539486	1	12	23	27	32	38	43	48	47	48	44	46	51	45	51	56	50	62	39	58	59	54	55	68	61	59	56	56	60	59	62	53	59	60	54	50	68	55	59	60	65	58	57	64	56	52	62	63	54	63	64	68	68	66	64	64	72	67	59	64	64	63	68	78	55	68	69	65	75	82	73	68	79	80	81	84	78	96	0	1	2	3	3	3	19	11	14	19	6	19	7	19	11	10	12	49	4	49	49	17	36	60	65	49	12	17	28	13	16	12	10	38	15	12	55	7	36	22	40	49	12	39	13	9	38	39	36	16	16	39	59	39	43	33	16	47	38	42	16	26	47	72	15	48	27	32	43	67	42	50	52	69	71	57	52	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-408.953209272807214	-418.004052653258555	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997244981782946	2	18	30	31	33	37	51	43	48	51	49	46	43	55	53	54	49	66	48	50	58	57	53	69	62	51	55	59	61	57	60	41	55	57	58	61	74	62	61	58	58	60	62	64	62	53	59	69	62	63	61	70	61	67	67	63	70	67	67	67	69	70	69	76	67	69	64	66	60	81	85	75	74	76	74	80	78	101	0	1	2	2	3	4	8	6	32	9	13	8	6	26	8	10	32	34	6	13	23	15	8	49	28	19	12	16	14	16	9	4	46	23	17	8	24	30	26	17	46	7	30	21	19	10	46	25	31	11	14	39	21	47	50	34	46	38	47	49	58	20	67	58	35	43	35	14	33	77	61	62	56	60	58	54	64	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-416.509695664949902	-425.560539045401242	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984202395876834	3	10	22	31	29	39	52	47	45	52	43	52	41	54	51	55	49	71	47	58	54	60	60	70	59	52	47	59	60	59	64	54	57	54	57	50	70	51	50	50	40	55	57	67	71	58	63	66	63	60	54	70	62	67	66	71	62	64	68	71	76	64	71	79	61	61	71	72	77	81	82	79	77	84	67	80	87	92	0	1	2	3	3	4	9	11	13	27	6	8	5	26	19	19	41	50	41	10	41	42	38	57	15	9	6	21	14	10	43	41	40	19	34	11	66	11	27	11	5	17	39	46	31	17	28	43	40	35	17	66	33	51	35	33	17	35	20	75	67	7	22	18	16	7	44	47	48	35	61	37	60	76	58	63	69	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-406.060605226505288	-415.111448606956628	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984162795333942	0	19	25	30	33	33	52	50	47	41	49	41	41	53	54	54	52	63	43	40	56	58	49	65	60	49	57	60	60	50	63	49	55	63	54	56	72	58	62	52	58	46	60	66	63	63	58	69	62	66	62	71	66	66	56	70	69	71	64	71	77	74	63	78	62	70	73	69	77	79	78	74	81	82	76	84	86	102	0	1	2	3	3	2	26	42	19	2	20	6	5	42	42	30	32	36	5	6	14	14	12	25	35	19	8	33	40	9	8	10	7	41	32	32	28	7	47	42	30	10	14	41	8	43	40	49	15	65	15	45	59	31	11	33	49	53	7	50	44	52	55	60	14	63	39	51	18	67	37	57	70	64	37	72	71	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-409.616587942456988	-418.667431322908328	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991794349045418	0	15	24	30	33	33	49	44	45	51	38	49	50	52	51	53	50	64	50	54	56	61	57	65	60	57	57	61	60	56	60	55	46	63	46	56	70	60	55	52	51	55	68	65	69	58	58	66	60	62	60	65	65	69	62	69	72	63	67	68	66	66	55	78	68	75	60	67	73	82	85	73	80	76	76	84	86	102	0	1	2	3	3	4	8	11	6	35	3	9	33	11	11	19	6	26	35	9	19	39	40	32	19	35	19	30	42	13	26	10	8	16	5	14	22	36	35	12	9	8	23	19	22	10	15	63	46	47	32	26	49	31	32	28	61	25	29	22	34	26	40	50	47	52	14	51	24	28	74	55	37	43	34	66	69	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-409.693678422150242	-418.744521802601582	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999101036024933	1	9	27	31	32	35	51	43	38	44	49	50	50	56	52	49	48	67	47	45	60	52	52	68	62	53	55	49	58	61	59	57	52	55	60	43	73	61	58	58	62	53	66	66	68	58	56	71	63	59	52	67	65	66	68	66	68	69	68	67	73	73	57	71	59	61	71	72	65	81	80	69	72	81	74	82	86	91	0	1	2	3	3	3	19	4	3	6	20	9	17	28	17	8	10	35	6	9	23	16	19	66	46	28	26	10	12	32	16	23	10	13	12	9	30	11	22	7	7	20	35	31	21	42	33	54	40	17	8	66	41	63	42	21	29	44	25	69	45	52	34	57	12	7	30	47	17	68	37	21	69	62	53	37	76	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-420.327335406288171	-429.378178786739511	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991129818789990	0	16	24	19	34	33	47	44	44	50	42	49	44	53	49	55	49	69	52	52	60	59	52	66	61	55	50	63	59	60	61	56	58	62	57	55	66	64	60	57	66	57	69	64	50	56	59	66	52	60	58	62	63	53	62	62	73	65	65	69	74	71	71	76	59	64	71	68	67	84	79	75	77	81	77	72	91	90	0	1	2	2	4	3	13	11	5	17	5	7	5	9	8	15	8	39	13	8	26	20	7	25	10	11	12	31	23	54	47	8	17	36	14	10	53	35	27	54	30	27	52	30	11	10	16	30	9	20	46	29	23	15	46	27	30	21	36	56	31	69	22	62	15	36	41	46	40	57	60	59	34	41	59	60	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-422.680062005699426	-431.730905386150766	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981010357827001	-2	18	22	21	10	36	50	41	43	51	49	52	51	52	56	57	50	64	42	54	59	55	59	65	59	56	46	61	61	57	61	53	53	62	55	57	66	51	61	60	58	59	66	61	67	62	56	61	66	58	56	69	65	68	67	68	64	71	63	63	62	68	66	76	66	71	69	69	71	73	82	77	75	85	83	82	81	86	0	5	2	2	1	2	8	6	6	9	9	27	8	13	10	14	19	28	6	27	7	14	22	50	12	14	8	33	30	13	16	17	9	32	7	11	34	8	30	51	35	12	50	42	61	12	38	36	48	14	38	28	42	53	10	39	41	18	51	21	20	41	27	44	40	51	43	7	45	31	70	66	37	75	41	58	70	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-407.322477169849776	-416.373320550301116	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999402654724914	0	19	28	27	13	38	48	43	43	49	47	43	46	54	52	53	52	70	47	58	51	55	57	67	62	54	56	59	61	61	62	56	57	56	53	59	74	55	62	60	64	53	61	67	69	59	59	68	65	62	61	67	64	63	66	68	57	69	67	66	70	73	61	74	68	70	65	67	64	75	87	79	79	78	83	78	85	97	0	5	5	2	1	4	9	6	6	12	6	6	6	42	6	10	12	41	12	22	11	10	42	40	19	21	16	16	14	32	42	10	38	16	12	10	69	21	22	27	9	19	22	16	39	17	14	41	26	27	26	39	31	20	63	69	42	40	50	38	32	67	22	31	41	50	34	14	25	30	72	50	64	58	24	45	69	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
