step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
23500	-447.341248179319052	-454.196736130278452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599868464187517	0	1	3	1	2	2	4	3	4	5	4	6	7	7	8	7	9	10	9	11	10	12	11	12	12	13	15	13	15	15	17	17	18	18	18	18	19	20	20	18	17	20	19	19	20	20	21	21	21	22	23	22	22	21	23	23	23	22	24	23	24	26	25	26	25	22	29	27	30	28	30	30	0	1	1	1	2	0	1	2	6	4	6	7	11	12	12	7	12	14	15	14	12	19	18	20	15	19	24	24	24	28	29	29	29	29	41	30	31	31	31	29	30	35	30	30	35	34	31	37	29	36	32	42	42	36	0	48	48	7	39	32	52	60	60	48	55	42	62	55	57	0	70	70	1	1	2	1	1	1	3	1	1	2	1	1	2	1	1	2	2	2	1	2	2	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	2	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2	12	2	4	1	1	1	2	1	1	2	2	4	1	1	1
24000	-461.418315949320572	-468.273803900279972	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711180057624801	-1	0	3	2	2	2	4	3	4	6	5	7	7	6	8	8	8	8	9	10	10	11	10	12	13	12	16	14	16	15	17	17	19	18	19	17	19	19	19	18	17	20	19	19	20	20	20	21	20	22	22	23	22	22	23	23	22	22	24	25	24	25	24	26	26	24	29	28	29	29	31	30	0	1	4	1	2	0	5	5	6	7	6	14	11	7	14	14	12	14	15	14	18	19	18	20	22	19	24	24	20	28	29	29	29	27	41	30	31	31	31	27	30	35	30	36	35	31	37	38	29	43	32	43	41	45	0	38	48	5	49	34	53	34	51	57	55	53	60	65	56	0	70	70	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	3	1	11	3	4	1	3	1	2	2	1	2	2	3	1	1	1
24500	-490.676328312733517	-497.531816263692917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664618613835189	-1	1	3	1	2	0	5	4	4	6	4	7	8	7	8	7	7	10	10	11	12	11	9	12	13	12	14	14	16	15	17	17	18	17	19	17	19	19	19	19	17	18	19	19	19	21	21	20	22	23	22	21	21	22	22	22	22	22	24	23	25	25	24	25	26	25	29	29	30	28	30	29	0	1	2	1	2	0	8	2	6	5	6	5	11	8	12	7	7	14	15	7	12	19	17	20	17	19	20	24	27	28	29	29	34	29	42	30	31	31	31	29	30	41	30	36	42	39	37	38	34	30	32	41	41	45	0	48	48	17	49	33	52	51	60	48	55	52	62	65	57	0	70	70	1	1	2	1	1	1	1	2	2	2	2	2	2	2	1	1	1	2	1	3	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	4	2	2	2	1	1	1	1	6	1	3	4	2	1	2	2	2	2	1	4	1	1	1
25000	-454.589797631328111	-461.445285582287511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715735464748306	0	1	2	2	3	3	5	4	4	7	4	7	8	7	9	8	9	9	10	11	11	12	11	12	12	13	16	13	15	15	18	17	19	19	18	17	20	19	18	17	19	20	19	20	19	20	22	21	21	22	22	22	23	22	22	22	22	20	24	22	24	25	24	25	26	24	28	27	27	29	30	30	0	1	1	1	2	0	5	2	6	4	6	5	11	5	12	7	12	12	15	10	18	19	18	20	15	19	29	20	24	28	29	29	40	31	30	30	39	31	29	29	36	35	30	30	35	31	39	38	40	30	32	41	41	42	0	48	48	6	49	32	52	49	51	48	55	52	60	65	64	0	70	70	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	8	1	2	1	3	1	2	2	1	2	1	1	1	1	1
25500	-481.073628858871871	-487.929116809831271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548679790691762	0	1	4	2	3	1	4	2	4	6	5	6	8	7	9	8	8	10	8	10	11	11	12	12	13	13	15	12	17	16	18	18	19	16	17	17	20	19	20	18	18	19	19	19	20	21	22	21	22	21	20	22	22	23	24	23	22	21	22	23	24	25	24	26	26	24	27	29	29	29	31	30	0	1	4	1	2	0	2	2	6	7	6	7	11	12	19	14	14	12	12	12	18	19	18	20	15	19	24	20	34	24	29	34	29	27	28	28	31	31	31	29	35	35	24	35	43	31	37	38	33	30	34	45	41	45	0	48	48	11	33	32	53	33	32	48	55	52	32	65	64	0	70	70	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	2	1	2	3	3	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	3	2	1	2	1	1	2	2	2	1	2	2	1	1	1	6	1	2	1	2	5	2	2	1	6	1	1	1	1	1
26000	-477.804414637268451	-484.659902588227851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651857911261650	-1	1	2	1	2	2	6	4	4	5	4	7	7	8	8	7	9	10	9	12	11	11	11	13	13	13	15	14	16	15	17	18	18	15	18	17	17	18	19	18	19	19	20	19	20	20	20	21	21	20	22	21	23	22	20	23	22	23	24	24	24	25	23	25	26	25	28	27	29	29	31	31	0	1	4	1	2	0	8	5	6	1	6	10	11	7	16	5	16	12	15	14	18	19	18	20	18	19	20	24	34	28	34	34	34	24	30	30	34	31	31	34	35	36	30	36	42	40	37	38	40	36	29	41	41	45	0	48	48	7	40	51	52	51	32	48	55	61	51	65	64	0	70	70	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	2	2	2	2	1	1	1	1	1	1	8	2	2	1	1	2	2	3	1	3	1	2	1	1	1
26500	-465.897798835715662	-472.753286786675062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681627139790094	-1	0	3	1	1	2	5	3	5	6	4	6	8	8	8	7	8	10	10	11	11	12	12	12	14	12	14	14	16	15	18	18	19	17	18	17	19	20	20	17	19	20	18	19	19	20	21	21	21	22	23	22	23	21	23	22	22	23	24	24	24	26	24	25	25	24	29	26	28	28	30	29	0	1	1	1	2	0	3	5	6	7	6	7	11	12	12	12	12	12	15	18	18	15	18	20	22	19	24	24	27	28	34	29	29	29	30	30	31	31	31	29	30	41	30	30	36	29	37	39	40	43	32	41	41	45	0	48	48	1	33	39	35	60	51	57	55	53	60	55	64	0	70	70	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	3	1	1	2	3	2	2	2	1	1	1	1	7	2	2	3	1	1	2	1	1	3	1	1	1	1	1
27000	-450.065818885371925	-456.921306836331325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643689256346554	0	1	2	2	2	1	4	2	5	6	4	5	7	7	8	7	8	10	10	10	11	11	11	12	13	12	15	14	16	16	18	18	19	17	17	18	19	20	19	19	19	20	19	20	19	21	20	21	20	21	22	23	22	23	22	22	22	22	25	24	25	26	24	26	26	24	29	28	29	27	29	30	0	1	1	1	2	0	2	2	11	4	6	5	11	12	12	12	14	16	15	14	18	19	18	20	15	22	28	20	27	28	29	29	29	29	30	30	31	37	34	29	35	35	28	30	35	33	33	31	34	36	32	35	42	45	0	48	48	7	33	32	52	32	51	48	55	53	62	65	64	0	70	70	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	3	2	1	1	1	1	3	2	2	3	1	2	1	1	1	11	3	2	1	3	1	2	2	1	2	1	1	1	1	1
27500	-498.323654974108138	-505.179142925067538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582231431477319	0	1	1	1	2	2	6	4	5	6	4	4	8	7	6	8	8	9	9	11	12	12	11	13	12	11	15	13	14	15	19	17	18	18	17	18	19	18	20	15	19	20	19	19	19	20	21	21	22	22	22	22	24	23	23	22	23	23	24	23	24	25	25	25	26	24	29	27	29	27	30	29	0	1	1	1	2	0	12	2	6	4	6	5	11	7	12	12	14	12	15	12	20	15	18	10	19	19	28	20	20	20	38	40	40	40	30	28	34	40	31	29	35	35	35	36	35	32	33	38	33	36	34	42	52	45	0	48	48	10	49	31	52	51	60	57	55	52	62	55	57	0	70	70	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	4	1	3	2	3	2	1	2	2	2	3	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	13	1	3	1	1	1	2	2	1	2	2	3	1	2	1
28000	-472.688522506888546	-479.544010457847946	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699028579889674	-2	0	2	0	2	0	5	4	3	4	4	6	8	7	8	8	8	9	8	11	11	11	12	13	13	12	14	12	16	15	17	17	18	19	17	17	19	19	19	19	19	19	19	20	19	20	20	20	21	22	21	23	21	22	23	22	23	23	24	24	24	26	25	23	26	25	29	29	29	28	31	30	0	1	1	1	2	0	5	5	6	4	6	8	11	12	12	7	12	12	12	12	12	19	18	20	15	19	28	20	27	28	29	29	29	29	30	30	31	29	31	32	36	35	30	36	35	39	37	39	40	43	32	41	42	45	0	48	48	7	40	32	53	63	51	48	55	52	62	65	57	0	70	70	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	2	1	1	1	4	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	2	11	2	3	1	1	2	2	2	1	2	2	2	1	1	1
28500	-485.442387621803562	-492.297875572762962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616791263532425	-1	1	2	1	2	2	5	4	4	6	4	7	9	6	8	7	9	10	9	11	12	11	11	12	13	12	15	13	15	14	18	17	19	17	16	17	20	19	20	18	17	20	20	18	19	20	21	21	21	22	22	22	21	23	23	23	23	22	24	23	24	25	24	24	26	24	26	29	29	29	31	31	0	1	1	1	2	0	2	3	6	3	6	7	11	7	10	7	14	2	15	12	23	19	12	20	15	22	20	20	28	24	29	29	34	29	20	30	31	40	31	29	35	45	44	30	41	31	31	38	33	36	32	41	41	45	0	48	48	3	40	32	52	60	51	48	55	50	51	65	64	0	70	70	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	1	2	11	2	2	1	1	1	2	2	1	2	1	2	1	1	1
29000	-445.171824114312869	-452.027312065272270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577474562126071	-1	0	4	1	2	1	5	3	3	7	4	6	9	6	8	7	9	10	9	11	11	11	12	12	13	13	14	14	14	15	18	17	17	17	17	18	19	19	20	19	19	20	20	19	19	21	22	20	21	22	21	22	23	21	23	22	22	22	23	24	24	25	23	25	26	25	28	28	29	29	30	30	0	1	4	1	2	0	8	2	6	4	6	2	11	7	12	14	12	14	15	14	12	19	18	20	15	22	24	24	24	28	34	29	29	29	30	30	33	31	34	29	35	35	44	30	35	40	40	38	29	36	33	42	35	42	0	48	48	10	40	32	52	51	51	57	55	53	62	65	64	0	70	70	1	1	1	1	1	1	1	1	1	2	2	3	3	1	1	1	2	2	1	3	3	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	2	2	1	3	1	1	1	1	11	2	4	1	2	1	2	2	1	1	1	2	1	1	1
29500	-469.820199239575970	-476.675687190535371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790815692959881	0	1	3	1	3	2	4	4	3	7	4	5	8	7	8	6	9	9	9	11	12	12	11	12	14	12	15	13	16	15	17	18	18	18	18	16	19	20	20	18	19	20	20	18	20	20	21	21	20	22	22	22	22	23	23	22	23	23	24	21	24	25	23	25	26	24	26	28	29	29	31	30	0	1	1	1	2	0	5	2	6	7	6	5	11	12	14	7	14	14	15	14	18	19	18	14	22	19	24	24	27	28	29	29	29	29	36	28	29	40	31	29	35	35	30	36	36	31	31	38	29	43	32	41	41	45	0	48	48	10	40	32	53	49	51	48	55	53	62	65	64	0	70	70	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	2	2	1	2	1	2	2	2	2	1	1	2	5	2	1	1	2	1	2	2	2	1	1	2	1	1	1
30000	-454.697820154671888	-461.553308105631288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678641114395180	0	1	4	2	2	2	5	3	5	6	5	7	9	8	9	7	9	10	10	12	10	12	11	12	13	12	15	13	15	16	17	17	18	19	17	17	19	19	20	17	19	20	19	20	20	20	21	20	21	20	23	22	23	22	23	23	22	21	24	23	24	25	23	25	26	24	28	27	29	28	30	30	0	1	1	1	2	0	2	5	6	4	6	5	11	12	12	10	12	12	15	14	12	19	18	12	15	19	28	24	24	24	29	29	40	29	30	24	31	31	31	29	35	35	30	43	35	31	37	34	40	43	49	36	42	42	0	48	48	7	34	49	53	49	34	48	55	52	62	55	48	0	70	70	1	1	2	1	1	1	2	1	2	3	1	2	2	1	1	1	1	2	1	2	2	1	1	3	2	1	1	1	2	2	1	2	1	2	1	3	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	3	2	1	1	2	2	6	2	2	1	3	2	3	2	1	2	2	3	1	1	1
30500	-489.715621322720153	-496.571109273679554	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652291548510413	0	1	3	2	2	3	4	3	5	7	5	7	8	6	7	8	8	9	10	11	12	12	11	13	11	13	14	14	16	16	18	17	17	19	18	18	19	19	20	18	18	19	19	20	20	21	21	20	21	22	23	22	24	22	23	23	22	20	25	23	24	25	23	25	26	23	27	29	28	27	31	31	0	1	5	1	2	0	5	5	6	4	6	14	11	5	7	12	12	14	15	15	23	19	18	20	15	19	20	24	27	28	29	27	29	29	27	30	31	40	40	29	30	41	30	36	42	31	37	27	29	30	34	42	66	45	0	48	48	27	40	40	52	49	32	48	55	35	62	65	56	0	70	70	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	2	2	3	2	1	1	1	1	2	2	5	2	3	1	1	2	2	2	3	1	1	2	1	2	2
31000	-483.558377021320268	-490.413864972279669	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626263992403024	-1	1	4	0	2	2	5	3	5	6	4	7	8	6	9	8	9	10	10	9	11	12	10	12	14	12	14	14	15	15	18	18	18	17	18	17	19	19	19	18	19	19	19	20	20	20	21	20	21	21	22	22	21	22	21	22	23	22	24	24	24	25	24	25	25	25	29	29	28	28	31	31	0	1	1	1	2	0	4	2	6	4	6	14	11	7	12	7	14	10	15	12	10	19	12	20	18	19	24	24	27	28	34	29	29	29	30	30	40	40	31	29	35	35	36	36	42	31	39	38	34	36	32	41	41	45	0	48	48	6	51	33	41	40	32	48	55	61	63	65	64	0	70	70	1	1	2	1	1	1	2	1	1	3	1	1	2	1	2	1	2	3	1	1	2	1	3	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	10	1	2	2	4	2	2	2	1	2	2	2	1	2	2
31500	-498.142200800563216	-504.997688751522617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626351357881918	-1	1	3	2	2	-1	5	3	4	6	3	7	8	6	8	8	8	10	9	11	12	12	10	12	13	13	15	14	16	15	18	17	18	16	18	16	20	18	19	18	17	19	20	20	20	20	21	21	21	23	22	23	23	23	23	22	23	22	23	24	23	25	24	26	25	25	27	28	29	28	31	30	0	1	1	1	2	0	5	5	6	3	6	14	11	4	12	14	2	14	15	17	18	19	14	17	15	19	28	24	24	24	34	29	34	27	30	28	31	34	31	34	30	41	36	42	35	29	37	38	34	43	32	45	42	35	0	48	48	2	34	51	45	51	51	57	55	52	60	55	64	0	70	70	1	1	2	2	1	1	2	1	2	1	3	1	3	2	1	2	3	2	1	1	1	2	2	1	3	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	2	2	3	1	1	1	8	4	2	1	2	1	2	1	1	2	4	1	1	2	1
32000	-465.971440372561233	-472.826928323520633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634189799449567	-1	0	2	1	2	2	4	3	4	6	5	6	8	7	9	8	8	9	10	11	11	12	11	12	13	12	14	13	15	15	18	18	17	19	18	17	19	19	19	19	17	20	18	19	19	20	22	21	20	21	22	22	23	22	23	22	23	22	23	24	24	24	23	26	26	24	28	27	28	28	31	31	0	1	1	1	2	0	5	5	6	4	6	7	11	8	14	10	12	14	14	14	18	19	18	20	15	19	20	20	27	28	33	29	29	29	41	30	31	31	31	29	30	35	36	36	41	40	37	38	29	36	32	45	50	35	0	48	48	1	34	32	52	51	34	48	55	52	60	65	48	0	70	70	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	3	2	1	1	2	1	1	1	8	1	2	1	1	2	2	2	1	2	1	4	1	1	1
32500	-451.143876436850860	-457.999364387810260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673845192691924	0	1	3	2	2	1	4	3	3	7	5	7	9	7	8	8	8	10	10	10	12	11	11	12	13	12	15	14	16	16	17	17	18	18	18	15	19	19	19	18	17	20	20	19	19	20	20	22	22	23	21	22	24	22	23	23	21	23	24	24	23	25	25	25	25	25	28	28	28	29	31	31	0	1	1	1	2	0	5	2	6	4	6	5	11	7	12	14	7	16	15	12	14	19	18	20	15	19	24	24	27	36	29	29	29	27	41	28	34	31	31	29	30	35	30	30	35	33	37	57	29	43	39	41	52	42	0	48	38	11	34	32	52	60	51	57	55	61	60	65	57	0	70	70	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	2	1	2	2	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	9	3	2	1	1	2	2	2	1	2	1	3	1	1	1
33000	-469.673769544296022	-476.529257495255422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641552789719752	-1	0	3	2	2	2	4	2	4	6	5	7	8	6	8	8	9	10	9	10	12	12	11	13	14	11	15	12	14	15	17	16	17	16	16	17	19	19	20	19	18	20	19	19	18	21	21	22	21	23	20	23	23	22	24	23	21	23	25	23	23	25	22	25	26	25	28	28	29	28	31	30	0	1	4	1	2	0	5	2	6	5	6	14	11	7	14	14	14	14	15	12	18	19	17	20	15	19	28	20	20	28	29	29	34	29	30	30	31	31	31	34	35	35	30	30	35	31	37	57	33	42	34	42	41	45	0	48	38	18	60	32	42	40	51	48	55	61	62	55	48	0	70	70	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	2	2	2	1	1	3	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	1	1	2	2	1	2	2	1	1	1	7	1	4	2	2	1	2	1	1	1	2	3	1	2	1
33500	-462.474502785466825	-469.329990736426225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666393069055291	-1	0	3	1	2	1	5	3	3	6	5	6	7	7	8	8	9	10	10	12	11	11	12	13	14	12	15	14	16	14	17	18	19	18	17	18	19	19	18	19	19	20	19	17	19	20	21	21	22	22	21	21	23	23	23	23	22	23	25	24	25	25	25	25	26	24	27	28	28	29	31	30	0	1	1	1	2	0	5	5	6	5	6	7	11	12	12	12	14	14	15	12	18	15	18	20	15	19	24	24	27	20	29	29	29	29	28	30	39	31	31	34	35	36	30	30	35	39	37	38	40	35	32	41	41	45	0	48	48	1	40	32	52	51	51	57	55	52	62	55	64	0	70	70	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	3	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	2	2	1	2	2	1	1	1	11	3	3	2	2	2	2	2	1	1	3	1	1	1	1
34000	-475.873891060196854	-482.729379011156254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671971699737015	0	1	4	1	2	2	4	3	5	4	4	7	9	5	9	8	8	9	9	12	10	10	12	12	14	12	15	13	15	15	18	17	17	18	17	18	20	20	19	17	19	19	20	19	19	20	21	20	20	23	22	22	23	22	23	22	22	21	24	22	21	24	24	25	26	24	28	28	28	29	30	31	0	1	1	1	2	0	5	2	6	4	6	14	11	7	12	14	7	16	12	12	17	19	18	12	15	19	28	20	24	28	29	29	29	33	30	30	39	31	40	27	35	35	30	36	35	31	37	31	29	36	32	41	54	35	0	38	48	3	49	49	41	49	60	48	55	52	60	65	57	0	70	70	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	1	2	1	1	2	2	3	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	1	1	1	3	2	2	1	3	1	1	1	10	2	1	1	2	1	2	2	1	2	2	3	1	1	1
34500	-474.572061314124937	-481.427549265084338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567962131060629	-2	0	4	0	2	2	4	1	4	5	4	6	8	6	8	8	8	10	9	10	10	11	12	12	12	12	14	13	15	15	16	17	18	18	17	18	20	19	20	18	18	19	18	20	19	20	21	20	21	23	21	21	23	21	23	22	22	22	24	25	23	25	24	24	24	24	28	29	29	26	30	31	0	1	5	1	2	0	5	2	6	5	6	7	11	2	14	12	14	14	15	14	12	19	18	20	15	22	24	24	27	28	29	29	29	27	30	30	31	31	31	31	35	35	30	36	35	31	31	38	40	44	32	41	41	36	0	48	48	10	49	40	52	51	51	48	55	61	62	55	64	0	70	70	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	2	6	1	3	1	2	1	2	1	1	1	2	2	1	2	2
35000	-473.034859492479711	-479.890347443439111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641873177239539	0	1	1	2	3	2	5	4	5	6	5	7	9	8	7	7	9	10	9	11	11	12	12	11	12	10	15	13	16	15	19	16	18	18	15	17	19	20	18	17	19	19	19	19	18	20	21	21	21	22	22	22	22	21	23	22	23	23	24	23	24	25	25	25	25	23	28	28	29	28	31	30	0	1	1	1	2	0	4	5	6	4	6	7	11	12	7	7	12	7	15	12	18	26	17	18	15	15	28	24	27	28	39	20	40	29	28	30	39	32	40	29	35	35	30	30	35	39	37	31	33	36	34	41	41	45	0	48	48	25	49	29	52	39	60	57	55	52	60	65	64	0	70	70	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	3	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	3	2	1	2	1	1	1	1	7	2	2	1	4	1	1	2	1	2	1	2	1	1	1
35500	-505.615709074886695	-512.471197025846095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617980235425732	0	1	1	2	3	2	4	3	4	6	4	8	7	6	7	8	8	9	10	11	11	12	10	13	11	12	16	12	15	14	18	17	16	18	17	17	20	19	17	18	19	19	19	19	20	21	22	20	20	22	21	22	22	22	23	22	21	21	25	25	23	24	23	25	26	24	28	28	29	29	31	31	0	1	1	1	2	0	4	2	6	4	6	14	11	7	7	14	14	14	15	15	23	19	18	28	15	19	28	12	24	28	39	29	29	33	28	30	32	39	29	29	35	35	36	30	42	31	37	40	29	36	49	35	41	45	0	57	48	15	33	51	42	51	51	57	58	61	62	65	48	0	70	70	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	3	1	1	1	1	2	2	1	2	2	1	1	1	1	8	3	3	2	2	1	2	4	1	2	1	4	1	1	1
