step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
53000	-176.270443117928835	-183.125931068888207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495479164626306	3	1	10	12	14	14	16	17	17	16	18	18	19	19	19	20	20	21	21	22	21	21	19	22	24	23	2	0	2	3	3	3	4	3	3	5	8	7	10	9	6	13	6	17	10	8	8	15	8	13	18	11	1	1	4	1	2	2	2	3	3	1	1	1	2	1	3	1	3	1	2	2	2	1	1	2	1	4
53500	-171.306732263063452	-178.162220214022824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698912741195172	3	1	11	12	14	15	13	15	17	16	17	18	20	21	19	19	20	21	21	18	22	22	23	21	22	25	2	0	1	3	4	4	3	7	6	3	6	3	10	15	8	10	12	12	20	10	12	14	3	16	18	23	2	1	4	1	1	2	1	1	1	3	1	4	1	1	2	2	1	1	1	2	3	1	5	1	1	1
54000	-173.166871760901671	-180.022359711861043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509347871963228	3	2	11	13	15	14	15	17	17	16	16	17	18	21	19	20	21	22	22	20	20	21	22	22	23	24	2	0	2	3	3	3	4	4	4	5	6	3	5	15	7	13	15	8	20	5	7	7	4	13	22	12	1	1	4	1	2	1	1	2	2	1	1	3	2	1	2	1	1	3	1	2	2	4	3	2	1	4
54500	-164.778000648365747	-171.633488599325119	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651217376979740	1	0	10	11	15	14	16	17	16	17	18	18	20	21	19	19	20	21	21	20	22	22	20	23	23	23	2	0	2	3	3	3	6	7	6	5	7	3	16	15	8	5	9	8	20	10	18	18	12	16	14	11	1	1	4	1	2	2	1	1	1	1	1	5	1	1	1	1	2	3	1	1	1	1	1	2	1	2
55000	-178.931229549792420	-185.786717500751791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600443333247445	3	2	11	13	14	14	16	15	17	16	16	18	20	17	19	19	21	21	19	21	21	20	22	22	23	24	2	0	2	3	3	4	8	5	11	5	3	4	16	7	7	10	12	7	10	19	15	14	12	16	18	23	1	1	3	1	2	1	1	1	1	1	1	4	1	1	1	1	2	2	2	1	2	2	3	1	1	2
55500	-165.835194900116193	-172.690682851075564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554637101960213	3	2	12	13	14	14	15	16	16	17	17	18	20	20	19	18	20	21	21	21	21	22	21	23	24	25	2	0	2	3	4	3	4	7	6	5	6	11	16	15	8	10	3	8	10	5	14	14	3	13	18	17	1	1	4	1	1	1	1	1	1	2	1	1	2	1	2	1	4	2	2	4	1	1	4	1	2	2
56000	-166.438520864038026	-173.294008814997397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564411978569446	3	1	11	12	14	13	14	16	17	16	15	18	20	20	19	20	20	21	22	21	21	22	20	22	22	21	2	0	2	3	4	3	4	7	6	5	3	6	5	8	7	5	12	15	20	16	14	15	12	16	18	11	1	1	6	1	1	2	1	1	2	1	2	3	4	2	2	3	1	1	1	1	1	1	1	1	1	3
56500	-182.747346150549930	-189.602834101509302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508741676829243	3	1	11	13	14	14	15	16	17	17	17	18	17	19	19	19	20	22	21	20	20	21	23	23	23	24	2	0	2	3	3	3	4	7	4	5	3	3	5	7	8	13	12	8	20	10	3	21	18	16	7	21	1	1	6	1	2	1	1	1	2	2	4	3	1	1	2	2	2	3	1	2	4	1	1	2	3	3
57000	-176.831844605838739	-183.687332556798111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554284297753368	2	0	11	13	14	14	15	16	15	16	17	19	17	21	19	19	20	21	22	22	21	21	23	23	24	24	2	0	2	3	3	3	4	7	4	3	6	11	3	8	4	10	3	15	17	10	15	8	6	16	18	17	1	1	3	1	1	2	1	1	1	2	1	1	2	2	3	2	5	2	1	4	1	3	5	1	2	2
57500	-170.001740510797589	-176.857228461756961	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622963077869307	3	1	11	12	14	14	16	15	16	17	17	19	18	19	19	20	19	21	22	21	20	21	22	21	23	25	2	0	2	3	3	4	8	4	3	5	3	11	10	11	7	13	9	14	20	5	3	15	3	16	18	9	1	1	6	1	2	1	1	1	3	1	2	1	1	1	2	1	2	1	1	3	4	2	6	1	1	4
58000	-179.060957554139179	-185.916445505098551	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568551675958429	2	1	11	12	13	14	14	17	17	16	17	18	19	20	16	18	18	21	22	21	22	22	22	22	21	24	2	0	2	3	3	4	4	7	15	5	6	3	5	7	7	10	3	8	12	10	12	12	12	13	12	12	1	1	5	1	1	1	1	1	1	1	2	5	3	2	2	1	3	2	2	3	2	2	2	2	1	2
58500	-183.440986216265372	-190.296474167224744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550757658505796	3	1	10	12	14	15	16	15	16	15	17	17	19	20	19	16	20	20	19	20	20	20	22	22	22	23	2	0	2	3	3	4	4	3	3	5	8	8	16	7	7	5	7	7	10	19	3	15	6	13	18	17	1	1	4	1	2	1	2	3	3	1	1	1	2	2	2	1	2	2	3	1	4	1	4	1	1	1
59000	-165.965920182372543	-172.821408133331914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566206261396459	2	1	11	12	14	14	15	17	16	16	16	18	17	19	19	19	19	21	22	19	21	21	21	22	23	24	2	0	2	3	4	4	4	7	6	3	6	6	3	8	8	13	8	7	20	10	15	14	11	16	18	11	1	1	4	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	2	1	1	1	3	2	1	4
59500	-179.506441163909102	-186.361929114868474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551394005673706	2	1	11	12	14	14	15	17	16	16	16	18	17	18	18	19	21	21	19	22	21	22	22	23	23	25	2	0	2	3	4	3	4	7	4	5	3	11	10	9	3	13	15	11	5	19	3	21	11	16	18	6	1	1	4	1	1	1	1	2	2	1	3	1	1	1	4	1	1	3	2	1	6	1	3	2	1	5
60000	-188.088115746709576	-194.943603697668948	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.361395615216179	2	0	11	13	14	15	15	17	17	17	18	19	19	21	19	16	20	20	21	21	22	22	21	22	24	23	2	0	2	3	3	4	4	7	6	5	6	6	16	7	4	3	15	11	16	13	3	8	6	16	4	3	1	1	5	1	2	1	1	1	1	2	2	2	2	3	3	3	1	1	3	1	5	2	4	4	6	6
60500	-180.405102768322422	-187.260590719281794	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.372543325554111	3	0	12	13	15	15	15	16	16	17	17	19	20	21	19	18	21	21	21	21	21	22	21	22	24	25	2	0	2	3	4	4	3	7	7	5	6	11	16	8	8	5	9	15	5	5	15	8	3	13	18	3	2	1	6	1	1	2	2	1	1	1	1	1	1	3	2	2	3	1	3	3	1	3	4	2	2	7
61000	-177.634236080891952	-184.489724031851324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551329406531644	3	2	11	12	14	14	15	16	17	16	16	17	19	18	19	18	20	20	21	20	21	22	21	21	23	24	2	0	2	3	4	3	4	7	4	5	6	6	16	7	8	10	9	12	20	16	18	15	12	16	18	11	1	1	4	1	2	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	2	2	5
61500	-179.212601773906641	-186.068089724866013	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385094069503360	3	2	11	13	14	14	14	17	17	16	18	18	20	19	18	18	21	20	21	20	21	20	22	23	24	24	2	0	2	3	3	4	4	7	4	5	6	6	16	7	7	10	15	8	20	10	15	14	6	16	14	11	1	1	3	2	2	1	1	2	3	2	1	3	1	3	2	1	2	1	1	1	2	1	4	2	3	3
62000	-195.929227092581328	-202.784715043540700	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634992914372053	3	-1	11	12	14	15	15	16	16	14	17	18	19	20	20	18	21	22	20	22	21	20	23	22	21	23	2	0	1	3	3	4	3	10	4	3	6	4	16	8	8	5	8	9	3	14	15	8	14	16	15	11	3	1	4	1	1	1	1	1	1	2	1	3	1	3	2	2	2	3	5	1	1	2	1	3	1	3
62500	-187.627465251201812	-194.482953202161184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469301497925123	1	0	11	12	15	14	15	14	16	17	16	19	19	19	18	20	19	19	22	21	22	21	23	22	21	24	2	0	2	3	4	4	8	4	4	5	6	6	5	8	7	10	9	8	5	3	18	7	3	16	9	3	1	1	5	1	1	1	1	1	2	1	1	2	2	2	2	2	1	3	4	5	1	2	7	1	3	7
63000	-177.962145833222365	-184.817633784181737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508447639567369	2	1	12	13	14	15	15	16	17	15	15	19	19	21	19	17	20	21	21	22	19	21	22	22	22	25	2	0	2	3	3	3	4	7	6	5	4	6	10	8	7	10	9	15	10	16	3	15	4	13	18	12	1	1	6	1	1	2	1	1	1	1	1	3	2	3	2	1	1	1	3	2	3	1	4	2	1	3
63500	-186.376606250598087	-193.232094201557459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510392962886565	2	1	11	13	14	15	14	16	17	16	17	17	19	20	20	20	19	21	20	19	19	22	21	23	22	25	2	0	2	3	3	4	4	7	6	5	6	6	10	11	8	5	9	6	20	10	4	14	3	13	15	3	1	1	4	1	2	1	1	1	1	1	1	1	2	2	2	2	1	4	1	1	2	1	5	2	1	5
64000	-159.492785701494199	-166.348273652453571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479544212816142	3	1	11	13	14	14	14	16	16	17	18	17	19	20	20	19	20	22	21	20	19	22	21	22	23	25	2	0	2	3	3	3	3	7	4	5	3	3	10	7	8	10	11	15	20	10	12	14	9	16	18	11	1	1	4	1	2	1	1	1	2	1	3	3	1	3	2	1	1	1	1	1	1	1	2	2	1	3
64500	-170.250111328990386	-177.105599279949757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476801637215263	3	1	11	13	14	15	14	16	15	15	17	18	19	18	18	19	20	20	21	19	20	21	22	23	22	23	2	0	1	3	3	3	4	7	4	5	6	6	10	7	7	5	6	15	20	10	3	15	12	13	18	11	1	1	3	1	2	2	1	2	1	1	1	2	2	2	2	3	3	1	2	2	4	1	2	2	1	3
65000	-168.499310821996147	-175.354798772955519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396286608820154	3	1	11	12	15	14	16	17	17	17	16	18	19	21	19	19	21	21	21	20	21	22	20	22	22	24	2	0	1	3	3	4	4	7	4	5	6	6	5	15	8	5	15	15	20	13	3	14	7	16	18	9	1	1	4	1	2	1	2	1	3	1	1	2	2	1	2	2	1	1	1	1	5	1	2	2	1	3
65500	-184.999658499983241	-191.855146450942613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572926266138469	2	1	12	13	15	15	15	16	17	16	17	15	19	20	19	17	19	21	21	20	22	21	22	22	22	23	2	0	2	3	4	3	4	7	4	5	6	3	16	15	8	10	3	7	4	10	18	14	14	16	8	3	1	1	5	1	1	2	2	1	2	1	1	2	1	1	1	1	4	4	4	2	1	1	1	3	3	6
66000	-175.374346863447130	-182.229834814406502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565923968796713	3	1	11	12	14	14	15	16	17	16	17	19	19	19	16	17	19	21	21	20	21	22	22	22	24	24	2	0	2	3	4	4	4	4	7	3	7	11	16	15	4	3	9	15	20	10	8	7	3	16	14	23	2	1	5	1	2	1	2	2	1	2	1	1	1	1	2	2	1	2	1	2	2	3	5	2	2	1
66500	-183.641718031207972	-190.497205982167344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590478988857515	3	2	11	12	13	13	14	16	15	16	17	17	20	20	19	19	18	20	21	22	22	22	22	22	23	24	2	0	2	3	3	3	3	4	7	5	8	3	10	8	8	10	3	7	10	13	15	14	11	13	8	15	1	1	3	1	1	1	2	2	1	1	1	2	2	2	2	1	3	3	4	1	2	2	1	1	4	2
67000	-176.428483501996567	-183.283971452955939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541844058951254	3	2	11	13	13	15	16	17	17	17	16	17	18	20	18	19	20	22	22	21	21	20	22	22	23	25	2	0	2	3	3	4	6	7	7	5	6	6	3	4	8	10	10	15	20	13	14	7	14	13	14	14	1	1	3	1	1	1	1	1	1	2	1	1	3	4	1	1	1	2	1	2	1	2	2	2	1	4
67500	-183.984609138320479	-190.840097089279851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.437752994252387	3	1	10	12	13	15	15	17	15	16	17	16	20	21	20	19	19	21	21	22	20	20	22	22	23	24	2	0	2	3	3	4	5	7	4	5	9	3	10	8	8	10	4	22	10	19	7	8	11	13	4	11	1	1	5	1	2	1	1	1	1	2	1	3	2	2	2	2	3	1	3	1	3	3	2	1	6	4
68000	-177.185659070054385	-184.041147021013757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522544187025016	3	1	11	13	15	15	16	17	16	14	18	17	19	20	18	17	19	21	21	20	21	20	22	23	24	24	2	0	2	3	4	3	10	4	4	3	6	6	16	7	4	10	4	22	20	10	8	8	6	13	14	11	1	1	4	1	1	3	1	2	1	2	2	1	1	1	2	1	3	1	1	2	3	2	4	2	2	4
68500	-185.303719493160628	-192.159207444120000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644049007300534	3	-1	11	13	15	15	15	16	17	16	16	19	19	17	18	17	20	20	22	20	20	20	22	22	23	23	2	0	2	3	3	3	3	7	6	5	7	3	16	8	14	10	12	8	20	5	3	15	4	13	18	12	2	1	6	1	1	2	2	1	1	1	1	4	1	1	1	1	1	2	1	2	4	1	4	3	2	2
69000	-172.293533845767143	-179.149021796726515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576873787509856	3	1	11	12	14	13	15	17	15	16	17	18	20	19	17	17	20	21	22	21	22	21	22	22	23	24	2	0	2	3	4	3	4	9	4	5	9	3	5	7	7	5	14	14	20	10	14	14	3	13	18	11	1	1	5	1	2	1	2	1	1	1	1	2	3	2	1	2	1	2	1	3	2	1	4	1	1	2
69500	-166.458578426749597	-173.314066377708969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721576874635733	3	1	11	12	14	14	15	14	15	16	17	19	19	20	18	19	20	21	21	20	21	22	22	22	24	21	2	0	2	3	4	3	8	4	4	5	6	11	10	7	8	10	9	14	20	16	15	15	12	13	18	11	1	1	4	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	2	2	2	2	3
70000	-178.974222098540395	-185.829710049499766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585636511823098	2	1	12	13	15	14	15	16	17	17	17	16	18	19	19	20	20	21	21	22	22	20	22	21	23	25	2	0	2	3	3	3	3	7	3	3	6	3	10	7	8	13	3	15	3	10	15	14	17	16	18	3	1	1	6	1	1	1	2	1	3	2	2	2	1	2	1	2	4	1	3	2	2	1	1	1	1	5
70500	-162.237208760830356	-169.092696711789728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633856738046668	3	1	11	12	15	14	16	14	16	16	18	18	19	20	19	20	20	21	21	22	22	22	22	22	22	24	2	0	2	3	3	3	8	4	4	5	3	6	10	8	8	10	15	15	16	19	14	14	15	16	15	11	1	1	5	1	2	2	2	1	2	1	2	2	1	2	3	2	1	1	1	1	1	1	1	1	2	3
71000	-183.189056854103370	-190.044544805062742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679566742646188	3	1	11	13	14	13	16	14	16	16	17	18	16	19	20	20	19	22	22	20	20	20	22	22	21	22	2	0	2	3	3	3	8	3	4	5	6	7	5	7	7	13	9	21	20	5	3	14	15	16	8	12	1	1	5	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	3	4	1	1	1	2	2
71500	-174.402687554921471	-181.258175505880843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694705381662107	2	1	11	13	13	13	16	17	16	15	17	18	17	20	19	19	21	22	22	21	20	21	20	22	23	22	2	0	2	3	3	3	4	7	4	5	9	11	10	8	7	13	8	14	10	10	3	15	9	13	18	11	1	1	5	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	3	3	1	1	2	1	2
72000	-182.436023099552642	-189.291511050512014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442905884729958	2	0	11	13	15	15	15	16	16	17	17	18	18	21	18	17	20	20	21	20	20	20	22	22	22	23	2	0	2	3	4	4	3	7	4	5	4	3	10	5	8	3	4	8	20	10	15	7	11	13	14	11	1	1	6	1	1	1	2	1	2	1	2	3	1	2	2	2	4	2	1	2	1	2	2	1	1	3
72500	-181.280045851563955	-188.135533802523327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662160273486822	1	0	9	11	14	13	15	17	16	15	17	18	18	18	19	20	20	21	22	21	20	20	23	22	23	24	2	0	2	3	4	4	4	9	6	5	7	6	10	8	8	13	9	15	20	10	15	7	12	13	8	11	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	3	1	2	3	2	2	3
73000	-183.889875207502342	-190.745363158461714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722916917713741	3	2	11	12	14	14	15	16	14	16	16	17	20	19	18	19	21	22	22	21	21	21	21	22	23	23	2	0	2	3	3	4	4	5	4	5	6	11	16	15	7	10	8	15	20	5	7	14	6	13	14	14	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	4	2	1	4	2	1	3	1	2	2
73500	-169.569070043144762	-176.424557994104134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545375184440138	2	1	10	11	14	14	15	15	16	16	17	18	20	19	19	19	20	20	21	20	21	21	22	23	22	25	2	0	2	3	3	3	5	3	7	5	3	3	5	7	8	12	12	12	20	5	7	15	12	13	18	11	1	1	4	1	3	2	1	2	1	1	4	5	3	2	2	1	1	1	1	2	2	1	1	1	1	4
74000	-173.518164878733131	-180.373652829692503	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534443898770127	3	2	11	13	14	14	15	17	16	17	17	19	18	20	20	20	20	21	21	21	22	21	21	21	23	24	2	0	2	3	3	3	4	7	4	5	9	6	5	7	8	13	3	14	10	10	7	15	12	16	17	11	1	1	3	1	1	2	1	1	1	2	1	4	1	2	2	2	5	1	1	1	5	1	1	1	2	4
74500	-174.384229311710129	-181.239717262669501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568910278559066	2	1	11	12	15	14	14	15	16	16	18	19	18	20	19	20	18	20	21	22	21	21	23	23	23	23	2	0	2	3	4	4	4	7	6	5	9	3	10	12	7	13	9	15	10	19	12	5	12	16	18	11	1	1	5	1	2	1	1	1	1	1	1	4	1	1	2	1	1	1	2	1	1	5	3	1	2	2
75000	-183.851256306216527	-190.706744257175899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580455338542635	3	1	11	13	12	14	16	15	14	16	18	15	20	20	19	20	21	21	22	20	21	21	22	23	23	24	2	0	2	5	3	4	8	4	4	5	6	3	5	7	8	10	15	14	13	10	15	8	6	10	18	11	1	1	4	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	4	1	3	4	4	2	3
75500	-163.098171014627525	-169.953658965586897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571869155694382	2	1	11	12	14	14	15	17	17	16	18	19	19	20	19	18	19	21	22	21	22	21	22	23	23	24	2	0	2	3	3	4	4	7	6	5	6	7	16	8	8	10	9	14	20	5	8	15	12	16	18	9	1	1	5	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	3	3	1	2	2	1	4
76000	-182.848747895530408	-189.704235846489780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481435946023293	2	0	10	12	12	15	15	15	16	17	17	19	19	20	19	20	20	21	22	21	20	21	22	22	22	25	2	0	2	3	3	4	4	4	4	5	9	3	10	8	7	13	9	7	20	5	3	21	3	10	21	15	2	1	5	1	1	2	2	2	2	3	1	4	1	3	2	1	2	3	1	4	6	1	5	2	1	4
76500	-182.857661856752514	-189.713149807711886	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531053956011095	3	1	11	12	14	14	15	17	15	16	17	19	19	20	19	18	19	22	22	20	21	22	21	21	21	23	2	0	1	3	3	3	4	7	4	5	6	5	5	8	7	3	4	25	20	5	3	15	17	13	14	11	1	1	4	1	3	1	2	1	2	1	2	2	3	2	2	3	3	1	2	2	5	2	2	1	1	3
77000	-175.664389151731314	-182.519877102690685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487851004002010	2	1	10	13	15	14	14	16	16	16	17	17	20	20	19	16	20	21	20	21	20	21	21	22	22	24	2	0	2	3	4	3	3	7	4	5	6	6	10	8	8	3	3	15	16	19	7	15	3	16	18	11	1	1	4	1	1	2	2	1	1	1	2	2	2	3	2	2	3	1	3	1	3	1	5	2	1	4
77500	-174.774372521197478	-181.629860472156849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470853213522775	2	1	10	12	15	13	14	17	16	16	18	18	20	20	18	19	18	20	20	21	20	21	22	23	23	24	2	0	2	3	4	3	4	7	7	5	6	3	16	8	7	3	7	15	5	16	15	15	11	16	8	12	1	1	4	1	2	1	2	1	1	1	3	5	1	2	2	3	2	1	3	1	1	1	2	2	2	2
78000	-167.822432216452739	-174.677920167412111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498814580548271	3	1	10	12	15	14	15	16	16	16	18	18	20	20	19	19	19	21	21	22	21	20	22	22	23	25	2	0	2	3	4	4	4	7	6	5	3	6	10	8	5	10	3	22	10	19	14	8	11	13	18	3	1	1	3	1	1	2	2	1	1	1	4	3	2	2	2	2	5	1	2	1	1	2	2	1	1	6
78500	-188.130066191182777	-194.985554142142149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479395618714024	2	-1	11	12	13	14	16	17	15	16	17	19	20	20	19	18	19	21	21	20	21	22	20	23	22	23	2	0	2	3	3	3	4	4	4	5	4	9	16	8	7	10	9	8	7	3	7	8	7	16	18	3	2	1	5	1	1	2	3	2	1	2	2	2	1	1	2	1	2	2	2	5	2	3	2	3	1	4
79000	-172.901057333691966	-179.756545284651338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476639666859071	2	1	10	12	14	15	16	17	16	15	17	18	19	20	19	20	19	20	22	21	21	21	21	23	24	24	2	0	2	3	4	3	5	7	5	5	6	6	5	15	8	13	9	15	20	10	7	8	6	13	14	11	1	1	5	1	2	2	1	1	1	1	1	2	3	1	1	1	2	1	1	2	2	3	4	2	2	4
79500	-173.796719422367175	-180.652207373326547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428380662961716	3	2	12	13	15	15	14	17	16	17	17	18	20	19	19	19	19	21	22	20	21	22	22	22	22	24	2	0	2	3	4	3	3	7	3	5	9	6	16	7	7	10	3	8	20	10	3	21	6	5	8	17	1	1	4	1	2	2	1	2	2	1	1	1	1	2	2	1	3	2	1	1	5	1	4	3	3	2
80000	-177.772414130330361	-184.627902081289733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463738264281322	2	1	10	12	15	15	16	15	16	16	18	18	19	20	20	19	21	21	21	21	21	22	23	21	23	24	2	0	2	3	3	3	4	3	4	5	6	9	10	8	7	3	6	14	16	16	3	14	15	13	9	3	1	1	3	1	2	2	2	2	2	1	1	1	1	2	2	4	3	1	1	1	6	1	1	1	3	5
80500	-163.809083776095122	-170.664571727054494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583768281315117	3	1	11	12	14	14	15	17	16	15	18	19	17	20	18	19	20	21	22	21	22	21	22	22	23	24	2	0	2	3	3	3	4	7	3	5	6	11	10	8	7	13	9	14	20	16	14	7	12	16	18	11	1	1	5	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	4	1	2	2	3
81000	-187.406619226838927	-194.262107177798299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547094450252024	2	0	11	13	14	14	15	16	15	16	17	18	20	20	19	19	21	21	21	20	22	21	23	23	24	25	2	0	2	3	3	3	6	3	4	5	7	8	3	8	8	10	8	8	20	10	14	15	11	13	18	3	1	1	5	1	2	3	1	1	2	2	1	1	4	2	2	2	3	2	1	2	1	1	3	2	3	7
81500	-169.222003187517259	-176.077491138476631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456869440125641	3	1	11	13	14	15	14	15	16	16	17	19	19	20	19	20	20	21	22	20	20	21	21	22	23	24	2	0	2	3	3	4	3	5	3	5	3	11	5	5	8	10	3	14	20	10	7	17	15	16	18	11	1	1	4	1	2	1	2	1	2	1	2	1	3	3	2	2	5	1	1	3	3	1	1	1	2	2
82000	-181.565501646663051	-188.420989597622423	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467601773494558	2	1	11	13	15	14	15	16	17	16	17	19	18	21	19	19	18	21	22	20	20	20	22	22	23	24	2	0	2	3	3	3	4	4	7	5	6	7	3	8	8	13	9	15	20	3	7	7	11	13	18	12	1	1	4	1	2	1	2	1	1	1	1	2	4	2	1	1	1	2	1	4	3	3	3	2	1	1
82500	-178.482303851223719	-185.337791802183091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558846322233653	3	2	11	13	14	15	13	17	15	16	17	17	20	20	19	20	19	22	20	21	22	21	23	22	22	23	2	0	2	3	3	3	3	7	4	5	6	3	5	8	8	10	3	8	10	5	3	8	3	13	14	6	1	1	4	1	2	2	1	2	1	1	1	2	4	2	2	2	4	2	2	4	5	2	6	1	1	4
83000	-178.566261920288127	-185.421749871247499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585250629599961	3	1	11	13	13	13	16	16	17	16	16	19	20	21	18	19	21	20	22	21	21	20	22	21	24	24	2	0	2	3	3	3	6	4	7	5	3	6	16	22	8	5	11	15	20	16	7	15	3	16	7	12	1	1	5	1	1	1	1	2	1	2	2	4	1	1	1	3	2	1	1	1	2	1	5	1	4	2
83500	-181.449813545113898	-188.305301496073270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460486972717023	3	1	12	13	15	14	14	16	17	17	18	18	20	20	19	18	20	21	21	20	21	21	23	22	23	23	2	0	2	3	3	4	3	7	3	3	6	6	10	8	8	5	9	7	20	5	15	7	9	10	14	15	1	1	5	1	3	1	2	1	2	3	1	2	1	2	2	2	2	3	1	2	1	4	3	3	2	2
