step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
27500	-201.859962937643502	-200.397880853124633	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.809923840770287	-1	1	1	2	3	3	3	5	3	5	8	9	7	6	8	8	5	9	10	8	8	9	10	9	10	12	12	11	11	11	13	14	10	16	14	15	13	14	14	16	14	17	18	15	17	17	17	17	17	17	17	18	16	19	19	20	21	20	20	22	24	23	25	0	1	1	3	2	2	2	6	2	9	4	16	17	10	13	14	2	6	15	13	10	8	22	15	11	33	30	23	8	18	30	27	12	41	27	19	28	24	25	41	27	34	46	35	38	41	44	34	32	36	39	50	44	43	46	42	54	43	54	56	47	54	62	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1
28000	-163.309836289850040	-161.847754205331171	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.976891707785430	1	2	2	3	3	2	4	5	4	5	7	9	7	7	7	9	7	8	8	7	9	9	9	9	11	13	12	14	11	12	11	13	13	18	11	15	11	14	15	15	16	18	16	16	17	17	17	17	17	17	17	19	20	19	21	21	18	20	22	22	24	24	23	0	1	1	6	1	1	6	7	6	3	7	20	8	8	8	15	7	8	11	6	14	17	11	8	16	29	25	30	12	12	24	27	35	51	21	30	23	27	25	28	32	49	38	24	36	41	43	41	36	40	36	34	34	50	58	53	43	34	53	52	63	56	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-148.344445649586589	-146.882363565067720	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996163523022632	0	2	1	3	4	2	3	5	5	4	5	9	7	6	7	8	8	7	10	9	7	9	11	9	11	13	11	12	12	13	13	13	12	17	15	14	12	15	15	16	16	17	16	14	19	17	17	17	18	17	18	18	19	19	22	20	20	20	21	19	24	25	25	0	1	1	3	7	1	3	10	4	2	7	14	11	9	9	8	21	9	16	17	8	16	24	18	19	28	13	25	24	23	20	23	24	36	31	33	27	32	31	44	36	36	30	25	34	39	40	43	48	38	39	50	52	47	56	51	52	34	45	42	55	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-191.485370108898366	-190.023288024379497	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.822148335531200	0	2	1	2	2	2	3	4	5	6	7	10	7	6	5	8	8	9	10	8	10	10	11	9	11	13	9	12	12	12	9	14	13	17	14	14	12	14	15	15	15	17	16	15	18	17	18	17	18	17	16	19	20	17	22	19	21	20	20	22	21	26	25	0	1	1	3	3	1	1	6	7	7	9	13	15	4	7	13	10	13	17	14	20	20	21	10	18	31	13	25	21	22	10	21	17	51	30	25	21	37	38	32	26	35	38	18	48	32	44	43	46	39	35	42	45	36	45	46	49	42	52	59	52	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2
29500	-201.069273717001579	-199.607191632482710	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.659308446699151	-1	2	1	2	4	1	4	3	5	6	6	8	7	7	8	9	7	9	9	8	9	10	10	10	12	12	12	13	12	11	11	13	13	17	15	12	13	14	16	15	16	17	17	16	18	17	17	18	19	15	17	18	19	19	22	21	21	20	22	20	23	26	24	0	1	1	3	6	1	8	6	2	5	7	7	10	7	3	13	9	17	5	14	13	12	17	20	21	19	19	23	18	18	13	23	36	41	33	22	25	24	50	32	29	40	50	37	44	41	35	32	46	32	32	47	47	46	58	49	54	34	58	52	45	60	44	1	2	1	1	2	1	1	2	1	1	1	2	1	2	4	1	1	2	3	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	3	4
30000	-165.605081342568639	-164.142999258049770	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.988779000591153	-1	1	1	2	4	1	3	4	3	5	7	9	7	6	6	9	8	6	9	6	9	10	10	8	12	12	11	13	13	11	11	14	13	17	14	13	13	14	13	14	17	17	17	16	18	16	16	16	19	16	17	18	20	20	21	20	19	20	20	22	24	25	26	0	1	1	1	4	1	3	9	6	4	20	17	10	5	8	11	11	10	18	10	17	16	12	18	30	31	12	26	19	12	19	19	19	40	28	30	30	28	26	30	48	36	44	32	47	39	35	39	34	35	50	44	42	52	42	47	34	45	34	56	60	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
30500	-192.668446800476545	-191.206364715957676	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.828481322354713	1	2	2	3	3	3	4	5	4	6	6	9	8	6	6	10	8	8	9	8	10	7	11	10	11	12	11	13	12	12	11	13	13	17	15	14	14	14	15	17	16	17	17	15	19	16	16	18	18	17	16	17	19	20	22	17	19	20	21	22	24	24	26	0	1	1	2	1	1	1	4	2	9	8	22	7	5	3	19	5	10	22	22	17	6	15	20	15	16	12	23	19	23	21	27	25	39	25	30	28	14	33	47	36	41	46	37	35	44	36	40	51	44	36	35	52	48	40	39	40	40	48	51	55	57	61	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1
31000	-164.989454613258459	-163.527372528739591	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.981355360358829	0	2	2	1	4	2	3	5	4	4	7	8	8	7	6	10	8	8	9	6	10	10	11	8	10	12	12	14	11	12	12	14	13	17	11	13	13	14	15	16	17	17	17	14	19	17	16	18	17	18	18	18	19	20	21	20	20	19	21	22	23	25	24	0	1	1	1	3	1	4	7	4	3	5	20	20	5	8	19	14	15	11	5	12	13	13	20	15	35	22	36	24	35	35	36	29	40	18	27	26	26	26	38	40	40	39	37	41	40	37	47	44	39	43	32	52	52	58	52	50	44	50	45	57	60	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
31500	-171.584863921793357	-170.122781837274488	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.969633759763176	0	2	1	2	3	2	3	4	5	5	8	9	5	8	6	9	6	7	9	9	9	8	10	9	10	13	13	14	12	13	11	13	13	15	15	14	12	14	16	16	16	18	17	16	19	17	17	16	18	17	18	18	18	18	21	19	20	20	19	20	23	23	26	0	3	1	3	2	1	3	5	5	2	15	22	4	18	7	18	5	8	22	18	18	17	17	22	21	23	31	31	24	29	11	29	19	33	36	23	21	30	28	38	35	39	34	36	43	39	35	32	41	48	47	39	34	50	45	48	53	47	52	49	45	42	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
32000	-170.562825099971377	-169.100743015452508	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.889561963438734	0	1	2	3	3	2	3	5	2	5	7	8	7	7	8	10	6	7	10	8	9	10	11	9	9	13	12	14	12	12	12	14	13	16	12	14	13	14	16	17	15	17	17	15	18	18	17	17	19	18	17	16	19	18	22	20	19	19	21	21	25	25	24	0	1	1	2	3	1	6	5	1	4	8	17	8	10	18	13	10	10	12	5	13	15	21	20	18	24	19	31	22	16	23	27	23	36	19	35	27	31	36	34	33	44	28	33	39	40	34	39	45	34	32	26	51	47	56	58	51	43	46	56	60	55	56	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2
32500	-166.497184693142401	-165.035102608623532	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.986287658224448	-1	0	1	2	4	2	3	5	4	5	8	10	7	7	6	7	7	8	9	9	10	8	10	9	9	12	13	14	12	12	11	12	12	16	15	14	13	15	14	16	15	17	17	16	18	18	17	15	18	17	17	18	19	19	21	20	20	19	22	21	24	24	24	0	1	1	1	4	1	3	7	3	7	14	25	7	8	9	9	7	15	18	18	18	7	22	14	13	24	29	29	21	21	14	23	31	48	36	30	26	33	37	48	30	48	40	35	43	51	28	37	35	35	41	40	45	40	57	47	43	44	54	54	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
33000	-220.294256697800961	-218.832174613282092	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.667759399000150	-1	0	1	3	4	2	3	5	4	5	8	10	7	7	6	10	7	8	9	9	9	10	10	9	12	12	12	13	12	13	12	12	14	17	15	14	13	14	16	16	15	17	17	16	15	17	18	17	17	16	18	19	19	19	18	20	18	21	21	19	24	25	26	0	1	1	3	7	1	3	3	6	4	17	14	10	5	4	19	15	13	7	7	17	11	21	1	23	23	22	18	18	23	23	12	32	32	12	29	22	28	33	36	32	50	40	41	32	33	50	35	40	33	30	38	12	42	50	52	40	56	42	43	48	54	61	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	3	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	4	1	2	1	1	1	2	1	3	3	1
33500	-206.780058653814706	-205.317976569295837	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.791639458468600	-1	1	0	3	3	3	4	5	4	4	7	9	7	5	8	9	8	7	10	8	9	10	10	9	11	12	12	13	11	12	11	13	14	16	15	13	13	14	15	15	15	15	18	14	17	18	17	17	18	18	17	19	19	19	21	19	19	20	21	20	23	24	26	0	3	1	3	2	2	4	5	5	5	10	5	14	9	8	11	11	4	21	14	11	24	11	13	7	24	19	22	19	19	19	31	28	13	28	16	26	37	33	32	26	33	25	17	39	51	33	36	33	33	32	45	43	51	49	43	45	40	56	50	43	61	62	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	3	2	1	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1
34000	-148.897263678630907	-147.435181594112038	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.980193879381728	-1	1	1	2	4	3	3	4	5	5	5	9	7	7	6	9	8	6	10	8	9	10	9	10	12	13	12	13	12	12	11	13	13	17	15	15	12	14	15	16	15	16	17	16	18	17	18	17	17	15	16	18	19	19	22	20	20	20	22	20	25	24	27	0	1	1	3	3	2	2	4	8	4	6	13	18	10	5	20	18	10	14	14	18	17	17	17	19	30	22	25	12	19	21	30	31	44	30	32	16	28	25	32	32	26	36	27	43	44	36	39	50	26	33	43	43	44	57	47	53	54	57	54	55	55	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-183.841975830876464	-182.379893746357595	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.726835893405110	0	1	2	2	3	2	4	4	5	5	6	10	6	7	8	10	8	8	9	9	9	10	9	10	12	12	13	14	12	12	12	13	14	17	13	14	14	15	15	16	16	17	18	16	18	16	17	18	17	17	18	18	19	17	21	21	19	21	21	21	24	23	26	0	1	1	1	3	1	6	3	5	5	8	23	9	6	11	19	11	14	11	17	8	17	13	14	22	12	12	31	17	21	21	25	30	46	26	29	15	37	25	26	38	29	42	27	40	26	28	44	40	26	33	34	52	39	57	57	54	51	52	49	62	56	61	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1
35000	-185.994970141439467	-184.532888056920598	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.824919106208593	0	2	1	2	3	3	4	5	5	5	7	9	7	7	8	9	7	9	9	8	10	9	10	7	11	11	10	14	9	12	12	13	14	16	14	14	12	13	14	15	15	17	16	14	18	17	17	18	18	17	18	18	20	19	20	20	20	20	22	22	24	26	26	0	1	1	3	2	3	2	5	4	5	8	15	8	7	14	10	9	11	13	24	15	11	15	7	12	21	20	38	24	19	22	25	29	44	37	37	26	16	30	38	32	26	36	23	40	40	28	43	46	32	46	43	52	46	43	34	51	49	56	55	59	59	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	3
35500	-158.436155188585161	-156.974073104066292	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.971524053997986	-1	0	1	3	4	3	2	4	5	5	7	10	6	7	8	9	8	8	9	8	8	9	10	9	11	12	11	14	12	13	12	13	11	17	12	14	14	14	16	15	16	17	16	16	18	18	17	14	17	18	18	18	19	19	22	19	20	19	20	21	24	26	24	0	1	1	7	4	3	2	3	4	4	6	18	8	9	9	13	13	5	21	11	13	14	18	17	18	23	16	29	33	25	27	31	19	43	24	29	26	25	28	38	48	28	37	48	44	44	40	26	41	49	43	44	34	47	57	50	53	47	54	54	53	63	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
36000	-158.980937035745029	-157.518854951226160	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.988158695428086	-1	1	1	1	4	2	4	5	5	5	8	7	7	7	6	9	7	5	10	9	9	9	9	9	11	12	12	13	12	11	12	14	13	16	14	14	13	14	15	15	16	16	18	16	17	17	17	16	19	16	15	17	19	18	20	19	20	18	21	22	23	25	23	0	1	1	1	4	3	6	1	5	7	15	10	15	18	5	13	15	5	11	17	11	12	14	13	23	20	30	29	25	22	23	33	30	37	37	29	25	25	37	37	51	35	44	32	41	39	40	36	47	35	26	36	44	34	49	42	54	46	56	57	49	63	59	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-167.329477281029199	-165.867395196510330	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.949813163032974	0	2	1	3	4	3	4	2	5	5	7	9	7	8	6	9	7	7	9	8	9	9	11	8	10	13	11	14	11	12	12	12	13	17	14	14	13	15	15	16	16	17	17	16	18	17	16	18	18	18	17	18	18	18	21	20	20	19	20	22	24	24	27	0	1	1	1	3	3	8	3	7	4	7	13	10	15	5	13	9	9	18	18	13	9	25	5	12	29	19	32	21	29	25	25	29	41	30	30	31	30	36	27	36	39	39	39	43	38	26	47	39	35	35	41	42	47	59	49	52	40	34	34	60	60	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1
37000	-158.978116199923249	-157.516034115404381	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.978693649915338	0	2	2	3	1	2	3	3	5	5	7	10	4	6	6	9	7	9	10	8	10	9	10	9	12	11	13	12	12	12	12	13	12	18	13	14	12	14	16	16	15	16	17	17	18	17	15	17	19	17	17	19	19	19	22	19	20	20	20	21	24	24	25	0	1	1	3	1	1	2	3	4	8	10	11	7	13	7	17	10	15	18	15	20	10	20	11	19	23	28	19	24	19	21	26	19	44	19	19	23	28	30	36	28	41	47	47	47	27	35	41	45	47	41	40	44	44	52	45	49	45	56	49	60	55	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-181.992435654577690	-180.530353570058821	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.843982362987455	0	2	2	2	3	3	2	4	5	6	8	9	6	7	7	10	6	8	8	9	9	8	10	9	11	11	13	14	12	13	12	14	14	17	14	12	13	14	15	16	17	18	17	15	18	17	16	18	17	15	16	18	19	19	22	19	19	20	21	22	24	26	26	0	1	1	1	7	2	1	4	5	8	15	3	3	9	9	10	9	17	17	10	22	10	18	17	12	19	26	27	22	24	25	37	31	47	26	26	24	27	36	44	39	39	50	25	51	51	44	40	27	31	28	47	43	48	43	45	34	40	49	53	60	61	61	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1
38000	-186.548476397250511	-185.086394312731642	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.867072785101593	0	1	2	2	3	2	3	5	5	6	7	9	8	7	7	10	7	8	9	8	10	9	10	9	10	11	13	11	13	12	12	13	12	17	14	13	14	14	13	17	16	17	17	16	18	17	17	18	18	16	18	18	18	20	20	19	21	19	22	21	24	25	26	0	1	1	1	1	2	2	7	6	4	8	15	17	8	10	12	8	8	15	10	8	14	8	13	18	15	33	25	25	24	21	11	16	38	33	13	16	16	19	35	23	41	41	35	27	35	38	44	41	27	43	41	38	52	53	41	58	53	57	58	59	58	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1
38500	-162.061459758758019	-160.599377674239150	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.993022519488320	-1	2	1	2	2	2	4	4	4	6	6	10	8	7	8	8	6	8	8	9	9	10	8	10	10	11	12	13	12	12	13	14	12	17	12	15	14	15	15	16	17	18	17	14	18	17	16	17	17	16	17	19	20	19	21	21	21	19	21	20	25	23	26	0	1	1	3	1	3	6	5	4	8	5	19	17	10	11	17	9	10	17	13	16	16	10	23	16	15	21	27	20	19	26	27	26	36	25	44	31	31	29	31	39	47	44	30	40	39	44	40	33	44	47	41	54	46	51	54	58	49	58	45	62	59	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
39000	-150.017484500547198	-148.555402416028329	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.984272832548789	0	2	1	2	4	3	2	4	4	6	8	10	5	6	6	9	7	9	10	8	9	8	10	8	11	11	11	11	13	13	12	13	12	18	13	13	14	14	15	16	15	17	16	15	18	17	17	17	18	17	17	17	19	19	22	19	19	20	21	21	24	24	26	0	1	1	1	2	3	3	6	4	5	14	24	8	9	9	17	10	20	22	10	24	15	24	10	21	21	20	11	28	28	12	26	21	50	18	25	25	32	32	36	30	40	37	37	48	39	39	41	47	30	41	39	42	42	60	47	39	49	57	54	60	55	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
39500	-187.684761209425886	-186.222679124907017	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.748376077220023	0	1	1	1	3	3	4	4	4	5	7	9	7	7	8	9	8	8	7	9	9	10	10	9	10	13	12	14	13	12	12	14	14	18	14	14	12	15	15	17	16	17	17	16	17	16	18	17	18	17	16	18	19	16	20	21	20	19	22	22	23	26	25	0	1	1	1	1	2	4	1	1	5	9	18	10	10	11	11	5	8	10	14	19	19	19	11	18	15	16	37	21	16	12	27	29	51	27	27	20	33	24	51	36	38	51	39	41	28	46	51	46	32	38	43	42	37	52	53	54	50	47	55	56	60	56	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2
40000	-161.676965217160586	-160.214883132641717	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.844675675038651	0	2	1	2	4	3	2	4	4	5	7	9	7	8	8	9	6	8	9	7	9	9	10	10	12	13	11	12	13	12	11	13	12	16	15	14	14	14	14	16	16	17	18	16	18	18	16	17	19	18	17	18	19	19	21	20	21	20	21	22	23	25	26	0	1	1	1	2	4	3	3	4	8	7	20	10	17	8	10	9	13	13	8	18	11	11	13	27	31	12	19	30	23	14	27	23	36	29	26	33	26	33	35	35	34	40	36	34	41	39	26	42	34	39	44	38	51	52	46	52	49	54	54	55	45	60	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
40500	-167.935300035551478	-166.473217951032609	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.893006948945749	0	1	1	3	3	2	2	4	5	5	7	8	8	8	8	10	5	8	8	6	9	9	10	9	11	12	13	12	11	12	12	14	13	16	14	14	14	15	15	16	16	17	14	16	19	17	17	18	18	18	18	19	19	20	22	20	21	20	22	21	22	25	27	0	1	1	3	2	1	1	5	4	5	10	20	9	11	20	24	5	11	4	9	11	14	19	20	21	21	25	24	21	29	21	26	25	36	26	29	28	43	33	38	27	38	31	36	42	34	39	42	39	32	47	47	50	34	54	52	52	45	56	51	56	60	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2
41000	-179.301094369322300	-177.839012284803431	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.950214022252430	0	1	1	2	4	3	2	5	5	4	6	9	7	7	7	10	7	9	7	7	10	9	10	9	9	13	13	14	12	11	13	12	13	16	13	14	14	11	15	16	17	18	18	16	18	17	17	17	19	18	17	18	20	19	22	19	20	20	22	21	22	24	26	0	1	1	3	7	7	1	7	5	4	10	15	4	8	8	14	9	14	11	11	19	17	18	19	14	30	23	32	30	15	29	21	23	37	18	16	26	12	27	28	36	47	46	39	34	36	33	28	43	46	44	48	48	34	43	47	50	41	53	49	58	53	55	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
41500	-188.738470363310597	-187.276388278791728	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.776508374571192	0	2	1	3	4	1	4	4	4	5	7	9	8	8	8	8	6	8	9	8	9	9	11	9	11	11	13	14	11	12	12	11	14	17	15	13	12	14	15	16	16	16	17	16	19	16	18	18	18	17	17	18	19	19	21	20	17	20	22	20	24	25	25	0	3	1	6	4	1	2	6	4	5	10	20	17	5	10	17	5	11	15	17	8	10	12	4	19	15	26	27	19	24	14	24	32	39	28	25	26	30	28	27	38	39	21	38	33	38	40	41	41	33	42	40	43	33	58	52	41	53	53	44	59	49	56	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2
