step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
16000	-249.590388791754378	-258.641232172205719	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990319525537531	-1	1	3	3	6	5	7	9	11	9	10	8	7	10	9	11	10	6	8	10	8	8	9	11	11	14	11	10	11	12	10	13	11	13	13	12	14	11	13	14	11	13	13	15	12	12	12	11	12	9	14	14	15	10	10	13	14	17	15	14	16	14	13	14	17	15	17	15	16	13	18	16	15	19	15	21	19	21	18	25	18	10	0	1	2	2	6	3	5	13	10	13	12	7	5	22	6	50	5	6	7	12	18	5	6	14	8	30	15	10	8	16	22	45	54	14	5	16	28	5	5	17	23	17	41	35	82	55	15	17	13	7	29	42	34	19	7	24	45	45	43	29	40	38	14	56	63	45	75	32	25	27	67	73	60	79	35	53	73	77	52	79	72	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-248.315523821451734	-257.366367201903074	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997171545244232	1	3	5	4	6	8	7	9	10	10	11	9	8	8	10	11	10	10	11	7	6	9	9	10	11	12	11	11	9	13	11	14	11	6	12	12	14	11	10	8	10	16	13	15	9	12	13	12	15	11	14	15	15	13	14	12	13	13	16	13	18	12	10	15	17	14	16	13	15	13	19	17	15	17	16	20	19	20	19	20	17	18	0	1	4	1	2	21	34	34	3	14	15	20	3	4	20	29	40	45	22	5	4	13	34	13	29	24	14	10	13	31	8	54	24	3	15	8	50	8	40	5	40	11	38	35	14	18	50	31	63	12	30	43	11	26	25	41	50	35	47	35	35	19	22	70	51	39	70	38	16	27	81	51	57	75	33	72	61	71	67	61	52	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-254.704470188257631	-263.755313568708971	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985712313230175	1	3	3	5	7	6	8	10	12	7	10	10	9	8	9	11	10	8	10	8	7	10	7	12	10	11	10	9	11	10	11	13	11	10	13	12	15	11	12	12	6	14	13	15	13	12	15	12	15	10	11	13	13	13	13	14	14	16	16	15	13	13	15	12	17	14	13	11	17	14	18	17	15	18	12	19	16	21	19	24	20	15	0	1	1	3	6	4	21	10	33	2	21	28	21	41	5	14	21	10	5	41	2	4	41	26	7	34	20	4	19	4	15	10	27	20	11	13	35	19	30	19	2	34	38	53	22	22	66	27	61	18	28	29	36	36	9	33	35	50	36	29	34	9	12	50	77	43	38	13	77	52	55	59	42	67	50	59	37	69	44	78	71	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-235.991454073957357	-245.042297454408697	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998222014100087	0	2	4	4	6	6	9	8	10	10	9	8	9	10	7	11	9	9	9	9	7	10	10	11	12	14	11	10	12	13	11	9	11	12	12	10	16	12	11	13	9	15	13	15	11	14	14	12	14	13	14	15	14	14	13	12	15	15	14	10	18	11	16	15	16	16	14	12	16	14	20	17	14	19	16	19	17	14	15	20	18	17	0	1	2	1	4	1	5	3	32	41	21	21	12	19	3	23	15	15	8	12	3	11	12	17	20	38	13	20	39	34	17	6	36	62	14	12	54	41	21	62	15	67	33	30	60	24	34	8	56	23	50	55	38	34	25	22	46	30	56	11	72	17	55	49	64	67	28	33	52	68	82	50	25	61	50	52	79	25	46	81	72	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-245.782011804576769	-254.832855185028109	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975977753010829	1	2	5	4	6	8	4	9	9	8	11	9	9	9	9	7	10	10	10	8	10	11	9	11	11	14	7	8	12	12	12	13	11	12	11	11	16	11	12	13	10	15	12	11	12	13	15	11	14	11	13	13	14	12	13	13	15	17	14	11	18	13	16	14	15	16	16	16	16	16	20	17	14	17	16	19	19	22	16	23	14	16	0	1	7	1	7	3	2	10	10	3	28	10	20	27	16	5	13	12	27	1	12	8	3	16	19	38	3	5	20	41	24	54	41	41	8	23	26	19	20	29	6	26	50	15	19	17	55	8	45	20	22	29	55	22	13	18	48	64	46	8	67	9	73	51	52	57	62	34	49	53	59	49	41	37	24	58	79	71	57	26	29	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-245.603360291702018	-254.654203672153358	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996262246590517	1	2	5	4	6	7	8	9	9	5	10	10	8	9	8	10	9	8	9	9	4	9	7	12	12	14	11	10	10	13	11	14	12	11	13	11	16	11	12	14	10	16	13	15	10	13	15	12	14	11	14	13	10	10	12	12	14	16	14	11	17	13	13	15	16	15	17	16	17	15	19	16	14	19	16	20	17	19	17	25	20	19	0	1	2	2	10	5	6	3	18	21	17	7	23	4	23	17	5	23	6	23	2	13	21	17	27	12	29	7	7	22	17	39	36	5	16	53	39	15	28	41	7	26	53	51	23	48	24	28	16	41	54	38	9	20	20	41	39	32	63	53	42	36	50	73	14	48	24	64	75	46	79	62	9	79	59	43	68	44	37	74	71	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-254.602624406990117	-263.653467787441457	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990718460733913	1	2	5	4	7	8	8	10	8	6	7	10	7	9	9	10	11	9	11	9	10	10	10	12	12	11	10	10	12	13	10	13	11	10	12	11	15	9	6	13	12	16	14	14	11	13	14	12	15	13	13	15	13	14	12	13	13	17	15	13	14	9	14	14	15	13	16	16	14	15	19	18	10	15	16	20	18	21	16	16	21	14	0	1	2	1	3	3	10	10	5	4	3	7	3	39	11	14	15	39	16	9	15	38	11	21	73	34	18	39	23	55	13	12	9	9	22	23	24	13	4	55	19	59	20	24	22	29	19	19	28	8	34	43	41	51	73	14	36	50	73	28	28	10	12	48	64	26	70	48	32	44	49	70	62	48	82	79	52	71	82	65	71	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-238.352782676142681	-247.403626056594021	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995673223280518	1	2	4	4	6	7	8	10	11	10	10	8	9	8	9	5	10	9	11	9	9	11	9	11	12	15	11	11	12	11	9	13	9	11	12	12	16	12	13	13	12	15	13	11	11	14	14	11	14	12	14	14	14	14	12	14	14	16	14	11	18	14	16	14	15	13	17	12	16	13	16	17	15	18	15	19	19	18	18	21	20	17	0	1	2	2	2	16	3	15	10	15	31	5	6	16	12	4	21	5	23	4	4	23	12	10	27	27	18	8	27	10	5	41	14	12	10	27	13	8	10	48	22	54	31	21	18	36	41	11	38	27	41	55	55	36	13	36	32	42	43	20	52	24	34	25	57	38	75	33	38	36	57	63	41	72	51	61	51	72	35	77	61	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-247.098025583595586	-256.148868964046926	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990926669946814	-1	3	1	5	7	8	6	8	11	10	10	9	8	9	7	10	9	9	11	7	10	11	9	9	12	14	10	11	11	13	11	14	11	11	13	10	15	12	13	13	9	12	13	15	12	11	13	10	15	13	12	14	14	14	12	14	12	17	15	15	17	12	16	13	17	14	15	13	14	16	18	18	13	17	17	20	16	19	16	21	16	16	0	3	1	2	7	5	4	20	14	12	5	5	15	6	2	18	5	5	18	4	5	4	13	6	41	39	8	24	12	51	6	43	8	23	33	24	30	48	46	27	5	34	46	56	16	14	29	41	19	19	12	64	14	50	24	38	48	70	64	39	45	8	53	21	77	39	64	41	27	69	82	81	17	53	55	65	49	61	59	58	46	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-242.671145396311687	-251.721988776763027	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966154123051220	-1	3	5	4	7	6	8	9	11	9	11	10	9	10	9	11	11	10	10	6	9	10	9	11	11	13	10	9	11	12	10	14	8	13	12	11	16	10	12	9	11	14	13	15	11	14	15	12	14	12	11	14	11	14	12	12	15	17	13	15	16	13	11	15	16	15	17	14	16	16	14	14	15	18	17	20	18	22	16	27	20	16	0	1	2	2	20	2	20	33	8	6	12	8	7	20	7	19	18	13	10	1	7	40	5	40	22	41	23	6	13	8	7	30	6	8	23	22	52	8	31	7	19	50	9	48	40	11	46	12	14	41	38	18	40	43	14	25	48	37	48	18	71	13	27	19	64	72	73	36	10	44	63	43	52	61	60	72	82	76	73	78	74	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-242.941273318744237	-251.992116699195577	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990775843599033	0	3	5	5	7	8	7	10	7	10	10	8	6	10	9	11	10	9	11	9	8	10	10	12	11	16	11	11	12	12	12	12	12	13	12	9	14	11	12	14	9	16	14	13	13	13	15	9	15	12	13	14	15	14	12	10	14	15	16	15	17	14	16	12	13	16	17	15	16	16	13	17	15	18	17	16	17	21	18	19	20	19	0	1	2	2	4	13	4	36	4	48	12	9	4	20	9	6	48	7	22	7	7	20	15	14	22	54	14	10	16	15	11	23	10	31	16	13	45	23	14	55	7	30	29	64	48	25	14	9	65	18	17	39	52	65	21	9	41	29	44	40	60	51	54	23	10	49	51	55	54	40	24	42	40	27	69	32	70	82	48	67	33	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-243.701727498239507	-252.752570878690847	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996949746310094	1	2	4	5	7	7	9	9	6	9	11	10	9	9	8	10	8	9	10	9	6	11	8	12	12	16	11	11	11	12	7	10	11	13	11	12	14	12	12	13	11	15	14	16	9	10	15	12	14	12	13	13	14	13	12	14	14	15	13	14	18	13	15	15	17	15	14	16	16	17	18	16	16	13	17	18	19	18	16	22	20	18	0	1	2	3	4	9	6	17	4	6	15	31	15	23	9	8	6	31	23	31	2	10	5	45	22	56	8	18	15	10	4	5	15	14	16	27	27	20	16	48	16	46	33	39	21	18	38	32	38	18	50	55	52	12	19	16	28	22	22	52	47	35	59	52	59	41	11	64	34	68	69	42	62	50	79	37	24	47	58	81	76	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-239.187248553569560	-248.238091934020900	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991295824582156	0	2	4	5	6	8	8	7	11	10	8	9	9	10	10	10	11	10	9	9	10	9	9	10	12	15	11	8	9	13	10	12	11	12	13	11	16	10	11	13	12	15	14	13	11	13	14	12	14	11	14	14	15	12	14	13	15	16	16	13	17	13	15	13	15	13	17	14	16	15	15	17	13	17	13	20	15	20	17	23	18	19	0	1	2	2	3	5	8	4	14	8	8	28	28	23	6	19	18	11	4	7	23	6	5	6	10	20	19	3	11	7	7	10	13	36	9	11	66	13	29	27	31	18	13	39	21	16	27	18	40	24	75	35	62	45	50	17	60	55	75	29	26	36	54	32	46	20	47	41	70	51	32	77	9	42	21	66	68	79	75	81	67	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-249.718154051904662	-258.768997432356002	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983792396912424	0	2	4	4	6	7	6	9	12	10	11	10	8	9	9	10	11	9	11	8	10	7	8	12	11	12	11	9	11	11	12	11	12	12	12	10	16	8	13	12	11	16	14	15	13	13	14	11	14	10	13	10	14	14	14	14	14	17	14	9	13	13	15	12	16	15	17	16	16	15	18	17	15	19	14	20	17	21	15	20	17	19	0	1	2	2	3	4	2	7	25	13	50	14	5	13	23	20	52	38	36	22	60	7	22	30	14	27	28	6	4	10	25	28	19	27	17	23	24	2	26	12	60	62	52	48	30	27	31	8	50	14	25	6	62	62	40	51	40	79	45	5	48	18	45	30	36	53	42	51	79	52	39	44	53	81	52	82	79	82	26	65	34	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-238.315492575743804	-247.366335956195144	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996131708494010	0	2	5	2	7	8	8	8	12	9	10	9	9	6	8	10	11	9	11	9	10	10	10	12	11	15	12	10	11	13	11	8	10	11	12	11	14	12	10	11	11	16	11	16	12	13	15	13	14	12	13	14	14	12	13	11	14	15	11	15	17	14	16	13	16	13	17	15	17	17	20	18	16	17	12	19	19	19	16	15	20	18	0	1	1	1	14	5	14	3	15	6	15	5	32	3	14	7	16	6	13	32	32	13	7	15	10	51	32	7	15	54	21	14	10	7	36	10	48	23	10	16	18	50	6	64	56	29	30	54	48	11	25	34	56	40	16	15	36	64	11	46	42	54	60	56	68	22	57	55	53	80	74	65	68	42	41	74	43	80	68	51	57	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-251.368770437755131	-260.419613818206471	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994315415408448	0	2	3	5	6	7	9	9	9	9	11	8	9	9	9	8	10	7	10	8	10	9	10	11	12	16	12	8	12	12	12	7	12	10	13	11	15	11	12	13	12	14	14	14	10	11	12	12	13	12	11	15	14	12	13	12	12	16	15	13	10	14	15	14	7	15	16	16	10	16	17	17	16	19	14	17	18	21	18	19	21	19	0	1	1	3	2	5	5	6	28	20	45	6	32	12	6	65	22	5	12	65	20	28	7	9	19	44	24	65	34	61	61	5	11	20	54	45	29	21	22	30	7	49	50	31	28	32	34	69	56	69	8	53	41	69	29	12	36	75	24	21	7	57	35	54	5	29	44	43	12	41	70	33	40	36	54	55	67	82	73	77	45	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-248.003293444447650	-257.054136824898990	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999118371455628	1	3	3	5	6	7	9	10	11	10	10	9	8	9	10	10	8	10	8	9	9	10	9	11	12	16	10	8	9	8	6	14	9	12	12	10	15	12	12	13	11	16	14	16	10	13	12	11	15	11	13	14	14	13	11	14	13	14	14	15	17	13	16	14	16	14	15	13	17	13	19	17	15	18	15	20	18	22	15	26	19	18	0	1	1	3	2	4	6	29	15	28	12	28	5	13	5	29	31	33	3	4	4	31	13	13	20	56	29	6	5	4	4	34	13	16	22	12	50	50	15	24	45	47	9	66	17	25	27	11	57	28	9	28	41	8	19	70	6	24	54	64	43	15	52	48	34	9	43	48	54	34	37	64	70	44	12	26	49	74	59	71	74	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-260.926581127855286	-269.977424508306626	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998468695131199	1	3	3	4	7	7	8	6	11	10	7	9	8	9	10	9	10	8	9	9	10	7	8	10	9	14	12	11	11	9	9	13	7	13	11	12	12	10	12	13	11	15	13	15	11	12	14	11	9	10	13	13	12	13	10	13	14	14	14	13	18	10	15	14	15	13	17	15	16	17	20	17	15	17	12	20	14	20	18	25	19	16	0	1	1	3	8	8	4	4	11	18	4	33	4	23	30	33	33	3	11	33	16	2	22	16	18	19	17	21	17	8	33	36	2	14	23	9	50	18	16	15	31	51	28	56	31	48	75	31	8	30	29	30	35	39	7	6	24	20	51	28	82	30	34	66	55	27	63	66	40	26	79	29	27	64	17	64	27	63	54	71	79	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-234.130271125907200	-243.181114506358540	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975498669715377	1	2	5	5	7	7	9	9	11	7	11	7	8	9	9	10	9	10	5	9	9	10	10	12	11	15	12	10	11	12	11	14	9	12	13	11	15	11	12	12	12	15	13	14	11	12	13	12	11	12	13	15	14	13	13	13	10	17	15	15	17	14	14	15	16	15	15	16	14	16	20	17	14	17	14	20	16	16	19	23	20	17	0	1	2	1	19	19	13	13	21	3	8	3	4	12	12	17	12	17	2	12	6	20	7	25	18	75	29	14	17	33	22	30	19	16	46	7	31	22	29	17	28	15	27	16	15	49	20	14	15	38	28	34	46	9	48	34	15	52	32	69	59	18	41	69	54	73	34	26	11	66	37	9	30	37	43	68	64	35	58	79	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-232.753569958606761	-241.804413339058101	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982215174878665	1	2	4	5	6	7	8	8	12	6	10	9	8	10	10	10	11	7	11	10	9	10	9	11	11	15	12	11	10	11	10	12	11	12	11	12	15	11	12	14	12	14	13	16	12	12	15	12	12	13	9	15	14	13	13	13	14	16	16	13	17	13	16	13	16	15	12	15	16	14	16	18	16	16	15	19	17	20	18	18	17	19	0	1	1	3	3	5	4	5	24	2	8	6	5	13	21	18	21	10	31	7	6	12	13	14	5	27	38	14	8	21	13	12	20	28	11	16	50	21	8	31	35	38	17	53	15	15	62	30	4	41	8	49	60	19	14	48	19	70	40	35	74	33	57	24	26	40	33	27	49	23	75	65	33	42	17	73	65	72	59	74	74	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-261.625045270514761	-270.675888650966101	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995138846809470	1	3	4	4	6	7	9	10	12	9	11	9	9	6	9	10	11	7	8	7	7	9	5	11	12	16	10	10	10	11	11	13	12	11	6	11	16	9	12	13	8	15	11	15	12	13	14	13	13	11	14	14	15	14	10	13	15	16	15	14	17	14	16	15	16	12	16	13	17	15	18	11	15	14	16	17	18	19	19	24	21	16	0	1	1	2	3	2	21	38	14	6	16	41	21	4	19	13	7	23	18	23	2	18	2	15	12	49	41	14	23	13	13	43	22	15	1	18	59	20	28	43	5	51	38	40	27	9	68	24	19	13	15	32	46	30	5	13	47	25	49	33	59	12	39	49	73	41	36	15	47	60	82	8	49	40	7	60	67	44	10	78	78	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-239.128349595697017	-248.179192976148357	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993480199884954	1	2	5	3	6	7	9	9	10	6	10	9	9	10	8	9	11	10	9	4	9	9	10	11	12	16	11	11	11	12	11	13	10	13	11	12	15	12	13	13	8	15	13	15	12	12	14	12	15	12	11	13	14	12	12	12	14	16	15	14	16	14	15	14	17	15	16	15	13	17	17	17	13	19	17	18	18	19	18	22	15	16	0	1	2	1	20	20	41	3	13	4	15	41	20	8	10	6	19	7	41	2	15	3	7	23	15	62	22	13	8	17	19	35	7	17	18	8	64	24	8	17	10	64	29	57	14	12	28	35	43	14	8	23	54	33	51	13	24	60	24	25	42	31	34	28	63	73	22	33	14	32	68	44	55	75	67	70	66	60	27	78	56	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
