step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
33500	-145.029346089932176	-151.884834040891548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649113171184056	-1	7	11	16	14	19	16	18	20	21	22	22	24	23	22	24	26	28	30	29	31	32	0	1	2	5	2	3	5	5	7	3	6	9	11	11	0	10	16	17	16	10	19	20	1	3	2	1	3	3	1	2	1	4	2	1	1	1	1	1	2	1	3	4	1	1
34000	-148.182386692477792	-155.037874643437164	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516087122691143	0	9	11	15	16	18	17	18	19	19	21	19	24	23	21	24	27	28	29	31	32	28	0	1	2	2	2	3	4	4	4	2	10	4	11	11	0	10	16	16	22	19	19	16	1	5	1	4	4	4	1	1	2	5	1	2	2	1	1	3	1	2	1	1	1	2
34500	-140.680810588030738	-147.536298538990110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552115245427325	0	7	11	15	16	18	17	17	19	20	22	22	22	23	20	24	27	28	31	29	32	30	0	1	2	2	4	3	4	5	4	6	6	9	6	13	0	10	16	17	22	16	19	18	1	4	2	4	1	3	1	1	2	1	2	1	3	1	1	2	1	1	1	3	1	1
35000	-146.875607565868393	-153.731095516827764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438876404197924	0	8	12	14	17	19	15	17	19	20	21	22	25	23	23	24	26	28	29	29	32	31	0	1	2	2	7	3	2	7	7	3	10	9	11	6	0	10	16	16	16	16	16	17	1	4	3	3	1	3	3	1	3	4	1	1	2	2	1	2	1	2	2	3	3	2
35500	-138.234452358926688	-145.089940309886060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.411662759270857	0	8	12	16	15	19	17	18	18	20	20	22	24	23	22	25	26	28	30	31	32	30	0	1	2	2	2	3	5	5	4	3	6	9	11	6	0	10	16	17	16	22	19	16	1	4	2	3	4	3	1	2	1	5	1	2	2	2	1	2	1	1	2	1	1	3
36000	-140.297768636713471	-147.153256587672843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597535819926171	1	7	12	14	16	17	17	18	19	20	20	21	24	23	22	25	26	28	29	30	32	32	0	1	2	2	4	3	4	5	7	3	6	9	11	11	0	10	16	17	16	16	20	19	1	3	2	3	1	2	2	1	1	4	2	2	3	2	1	3	1	2	2	2	1	1
36500	-152.448013823835311	-159.303501774794682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564232967507477	1	8	10	15	17	19	17	18	20	19	22	21	25	23	23	24	26	26	30	30	32	31	0	1	2	2	4	3	4	4	7	3	10	4	14	6	0	10	16	16	17	10	20	19	1	3	1	2	1	4	1	2	1	4	1	2	1	2	1	2	1	1	1	5	1	1
37000	-152.276806229509759	-159.132294180469131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607342259777340	0	8	12	15	17	17	17	18	20	19	22	22	24	24	22	25	26	28	29	30	32	32	0	1	2	2	4	3	4	5	4	3	10	9	11	11	0	10	16	16	10	16	18	19	1	3	1	3	1	2	1	1	2	2	2	1	1	1	1	2	1	2	5	2	2	1
37500	-152.271817505351692	-159.127305456311063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492805146670630	0	9	11	14	15	19	18	17	19	21	20	21	25	21	22	23	27	28	30	30	32	31	0	1	2	2	2	3	5	4	4	6	6	7	11	6	0	10	16	16	17	17	17	19	1	5	1	2	3	3	2	2	3	1	1	1	4	1	1	1	2	2	2	2	1	1
38000	-137.760520574524321	-144.616008525483693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637268935990051	0	9	11	15	15	18	17	16	19	21	21	21	24	23	22	25	26	28	30	29	33	31	0	1	2	2	2	3	4	5	4	6	6	4	11	11	0	10	10	17	17	17	22	19	1	4	1	2	2	3	1	1	2	2	1	3	2	2	1	2	3	1	2	1	1	1
38500	-142.045969573453846	-148.901457524413217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541491583834794	1	9	11	15	14	17	16	17	19	20	22	21	24	21	23	24	26	28	29	31	32	31	0	1	2	5	2	2	5	5	4	2	14	9	11	6	0	10	16	17	17	16	22	19	1	5	1	1	2	4	1	1	1	7	1	1	1	2	1	3	1	1	2	3	1	1
39000	-146.513647011316834	-153.369134962276206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633392844474824	1	9	11	15	13	18	17	16	19	20	22	21	24	23	23	24	25	25	30	31	32	31	0	1	2	5	2	2	4	5	4	3	6	9	6	11	0	10	16	16	17	19	19	19	1	3	1	1	2	2	1	2	2	5	2	1	2	1	1	2	1	1	3	1	1	1
39500	-132.990275449901020	-139.845763400860392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493561042269601	0	9	11	16	15	19	17	18	19	20	22	21	24	23	22	24	26	28	29	30	33	30	0	1	2	5	2	2	4	5	4	3	6	9	11	11	0	10	16	16	16	16	19	19	1	5	1	1	3	4	1	1	1	4	1	1	2	1	1	2	1	2	2	2	2	1
40000	-144.664830373605469	-151.520318324564840	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.357990988372435	0	6	12	16	15	18	18	17	18	20	21	22	23	23	20	24	26	27	31	29	32	31	0	1	2	5	2	3	4	5	4	3	6	4	11	11	0	10	16	16	17	10	20	17	1	3	3	1	5	2	1	1	1	3	1	3	1	1	1	3	2	1	3	4	1	2
40500	-157.509221525497622	-164.364709476456994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408377140982387	1	9	11	13	16	18	17	16	19	20	21	22	25	22	23	25	26	28	31	30	32	32	0	1	2	2	2	3	4	4	4	3	6	9	11	11	0	10	16	17	13	16	19	20	1	4	1	3	2	4	1	2	3	4	2	2	3	1	1	3	1	1	3	3	1	1
41000	-138.120937716777945	-144.976425667737317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718375369892017	0	8	12	15	16	18	17	18	19	21	20	21	25	24	23	25	26	29	31	29	32	28	0	1	2	2	4	3	4	5	4	3	6	9	11	11	0	10	16	17	20	16	22	16	1	3	2	3	1	2	1	1	2	3	1	1	3	2	1	2	1	1	1	2	2	1
41500	-156.529731492093589	-163.385219443052961	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527841114983399	-1	7	9	13	15	19	16	17	19	21	22	22	25	23	22	23	25	28	31	29	32	30	0	1	2	2	4	3	2	5	7	6	6	9	11	11	0	10	10	16	22	10	19	17	1	3	1	3	1	6	4	1	1	1	2	1	2	1	1	1	2	3	1	3	1	2
42000	-140.252238376168776	-147.107726327128148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607630441994565	0	9	11	16	17	18	17	18	19	20	21	21	24	24	22	24	26	29	31	29	33	30	0	1	2	2	4	2	4	5	7	3	10	9	11	11	0	10	16	17	22	10	19	20	1	4	1	2	1	5	1	1	1	4	1	1	1	1	1	2	2	1	1	3	1	1
42500	-140.301439642791479	-147.156927593750851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468400561317726	1	8	11	13	16	18	14	18	19	19	21	21	25	23	23	24	26	28	30	31	32	32	0	1	2	2	4	3	4	5	4	3	10	9	11	11	0	10	16	10	18	18	19	19	1	5	2	3	2	4	1	1	3	5	1	1	3	1	1	2	1	5	1	2	1	1
43000	-154.374004099489298	-161.229492050448670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388802493180055	0	9	12	13	15	17	17	18	18	20	20	21	25	23	23	24	26	27	30	30	32	32	0	1	2	2	2	3	5	7	4	3	6	9	11	11	0	10	16	10	16	16	19	19	1	3	2	3	3	4	1	1	3	3	1	1	2	2	1	2	1	3	2	4	1	1
43500	-156.783807493612642	-163.639295444572014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522937748475531	0	7	11	12	16	17	17	17	19	18	21	21	25	23	22	24	26	28	30	30	31	31	0	1	2	2	4	3	4	4	7	3	6	9	11	11	0	10	16	16	16	18	18	19	1	3	2	1	2	4	2	2	1	3	2	1	2	1	1	2	1	3	2	1	2	1
44000	-147.742461038534771	-154.597948989494142	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671284089341603	0	9	10	15	16	17	17	17	20	20	21	20	24	23	22	25	26	28	31	30	32	30	0	1	2	2	4	2	4	5	4	3	6	7	14	11	0	10	16	17	22	16	19	16	1	4	1	2	1	6	1	1	2	3	2	1	1	1	1	3	1	1	1	3	1	2
44500	-148.054198289875359	-154.909686240834731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.262446771433479	0	8	12	15	14	19	17	16	20	21	21	21	24	23	20	24	27	29	30	30	32	31	0	1	2	5	2	3	5	5	4	3	6	4	11	11	0	10	16	17	16	16	19	16	1	5	2	1	2	4	1	1	3	6	1	2	2	1	1	2	2	1	3	3	1	3
45000	-159.517361346680190	-166.372849297639561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435244320410975	1	8	12	15	14	17	17	15	19	20	20	21	23	23	22	24	26	28	30	31	33	31	0	1	2	2	2	2	4	5	7	3	6	9	11	11	0	10	16	16	18	10	16	10	1	4	2	3	3	4	2	1	1	5	2	1	2	2	1	2	1	1	2	5	5	6
45500	-141.529687727211495	-148.385175678170867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566366007803173	1	9	11	16	15	18	17	17	19	17	20	21	23	24	22	24	26	28	30	29	33	32	0	1	2	5	2	3	5	5	4	3	6	9	11	11	0	10	16	17	17	16	19	17	1	4	1	1	3	3	1	1	1	3	1	1	2	2	1	4	2	2	2	2	1	3
46000	-153.821131415524093	-160.676619366483465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502358028305525	0	7	10	15	14	17	16	17	18	21	20	21	24	24	22	24	26	28	31	30	33	31	0	1	2	5	2	3	4	5	4	6	6	9	11	6	0	10	16	17	17	10	20	10	1	2	1	1	3	3	1	2	2	1	1	1	2	3	1	2	1	1	3	4	1	4
46500	-135.396912622140718	-142.252400573100090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702573176747256	0	9	12	15	13	17	17	17	19	20	20	22	24	23	22	24	26	28	28	30	30	32	0	1	2	5	2	3	4	5	4	3	6	9	11	11	0	10	16	17	17	19	19	19	1	3	2	1	2	2	1	2	1	4	1	1	2	2	1	1	1	1	1	1	1	2
47000	-139.647858808790517	-146.503346759749888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422515469636514	-1	8	10	16	15	17	18	17	19	19	22	22	24	22	22	24	27	28	29	30	31	31	0	1	2	5	2	3	4	5	4	6	6	9	14	6	0	10	16	16	17	16	19	19	1	4	2	1	3	3	1	1	2	1	3	1	1	2	1	3	1	2	1	4	1	2
47500	-142.818858370384334	-149.674346321343705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381010453668278	1	8	11	15	13	17	17	17	20	19	21	22	24	23	23	23	27	27	29	30	32	31	0	1	2	5	2	3	4	5	4	3	10	9	11	11	0	10	16	16	17	18	19	19	1	3	2	1	3	2	1	2	2	5	1	1	2	1	1	3	2	3	1	2	2	2
48000	-155.799263592484436	-162.654751543443808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668772743763851	1	7	9	15	14	17	18	18	19	19	21	21	24	21	22	24	27	28	29	30	33	31	0	1	2	5	2	3	4	5	4	6	6	9	11	6	0	10	16	16	16	16	22	19	1	3	1	1	3	5	1	1	2	1	2	1	2	3	1	1	1	2	3	4	1	1
48500	-134.926777635834583	-141.782265586793955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619268958643687	0	8	12	15	16	17	17	17	18	19	21	21	24	23	22	25	26	29	29	30	32	31	0	1	2	2	2	3	4	4	5	3	6	9	11	11	0	10	16	16	17	16	19	19	1	4	2	3	4	2	1	1	1	2	2	2	2	1	1	2	1	2	1	3	2	1
49000	-139.455360413079575	-146.310848364038947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726292932529248	0	8	10	15	16	17	17	17	19	20	20	22	25	22	22	24	26	29	29	30	32	31	0	1	2	2	4	3	4	5	7	6	6	9	11	6	0	10	16	17	16	16	19	19	1	3	1	3	1	2	1	1	1	1	1	2	2	2	1	2	1	2	2	3	2	1
49500	-168.436210991242831	-175.291698942202203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.288377713734641	-2	9	12	15	17	18	17	16	19	21	21	21	23	23	22	24	27	27	28	30	31	31	0	1	2	2	8	3	4	4	4	3	2	9	6	6	0	10	16	16	11	17	16	20	1	5	1	4	1	4	1	1	3	5	5	1	2	2	1	2	1	2	4	2	4	1
50000	-138.191843637795756	-145.047331588755128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569092177468050	1	9	11	15	16	17	14	18	19	20	21	21	24	23	22	24	26	27	31	29	32	30	0	1	2	7	7	3	2	5	4	3	6	4	14	6	0	10	16	10	18	16	19	18	1	4	1	1	1	3	3	1	2	4	2	3	1	3	1	2	1	3	2	2	1	1
50500	-137.183336153368373	-144.038824104327745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703139554750202	0	8	10	16	16	19	14	18	19	20	21	21	24	23	22	23	26	27	31	29	33	29	0	1	2	7	7	3	2	5	4	6	6	9	11	6	0	10	16	16	22	16	19	16	1	4	1	1	1	4	3	2	1	1	1	1	2	2	1	2	2	2	1	3	1	3
51000	-151.275294752947644	-158.130782703907016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.426762666679534	0	9	12	15	17	18	14	16	18	20	21	20	24	23	20	24	26	28	31	28	32	29	0	1	2	7	8	2	2	7	4	6	10	9	11	11	0	10	10	16	22	17	17	16	1	5	1	1	1	7	2	1	2	2	1	1	2	1	1	2	3	2	1	1	4	2
51500	-146.818866772749459	-153.674354723708831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.395931185698361	1	9	11	16	16	18	15	17	19	19	19	21	23	23	23	25	27	29	31	30	32	31	0	1	2	7	7	3	2	5	4	3	6	9	6	6	0	10	16	16	20	16	19	16	1	3	1	1	1	4	2	1	1	4	1	1	3	2	1	4	1	2	1	2	1	3
52000	-143.340360708563566	-150.195848659522937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524516170200028	1	9	12	16	13	17	15	17	19	21	20	21	24	23	21	24	26	28	30	28	32	31	0	1	2	7	2	3	5	5	4	3	6	9	11	6	0	10	16	16	18	16	19	19	1	4	1	1	2	3	1	2	1	4	2	1	3	4	1	1	1	2	1	3	1	1
52500	-143.379279642631388	-150.234767593590760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579976124310752	-1	9	11	15	15	18	17	17	19	21	22	22	25	24	23	24	25	28	30	30	32	32	0	1	2	2	2	2	4	5	4	6	6	9	11	11	0	10	10	16	16	18	19	19	1	5	1	4	3	4	1	1	3	2	2	2	2	1	1	2	2	2	3	2	1	1
53000	-145.211274108762666	-152.066762059722038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401275106975150	1	8	11	16	14	18	15	17	18	20	21	22	25	24	21	23	26	27	29	30	32	31	0	1	2	7	2	3	5	5	4	3	6	9	11	11	0	6	16	16	17	17	22	19	1	4	1	1	3	3	1	1	1	5	2	2	2	2	1	2	2	2	1	2	1	1
53500	-157.111505439463571	-163.966993390422942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.286946653869787	-1	9	10	16	15	17	18	18	19	20	20	21	24	24	22	22	27	28	28	31	31	31	0	1	2	5	2	3	2	5	7	3	6	9	11	11	0	10	16	16	17	17	19	17	1	5	1	1	2	2	5	1	1	3	2	1	3	2	1	1	3	3	1	2	1	2
54000	-153.388338188397853	-160.243826139357225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784710872205550	0	8	12	16	14	19	15	18	20	20	21	22	25	24	22	24	26	28	30	30	31	32	0	1	2	5	2	3	5	7	4	3	6	9	11	11	0	10	16	16	16	16	19	21	1	4	1	1	3	4	1	2	1	3	1	2	2	2	1	2	1	2	2	2	1	1
54500	-142.473693559006904	-149.329181509966276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576595715357161	0	8	12	15	16	18	17	17	17	21	22	22	24	23	23	25	26	27	29	29	31	32	0	1	2	2	4	3	4	4	4	6	6	4	11	11	0	10	16	16	16	10	19	20	1	4	2	4	1	3	1	2	1	2	2	4	1	1	1	1	1	1	2	3	1	1
55000	-148.407424387482934	-155.262912338442305	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454888697550144	1	9	12	15	16	18	17	18	18	19	22	20	23	23	21	24	26	27	29	31	31	31	0	1	2	2	4	3	5	5	4	3	6	9	6	6	0	10	10	17	16	19	19	19	1	4	1	3	1	3	1	1	2	3	2	1	3	2	1	2	3	1	2	2	1	2
55500	-138.671768129096392	-145.527256080055764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438572828105083	0	9	10	15	16	18	17	17	18	21	21	21	25	21	22	24	26	27	30	30	33	32	0	1	2	2	4	2	4	5	4	6	6	9	11	6	0	10	16	16	16	16	22	19	1	4	1	3	1	4	1	1	1	1	2	2	2	2	1	2	1	2	2	2	1	1
56000	-136.938274738153666	-143.793762689113038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481435756509706	0	9	11	14	16	17	17	18	18	21	19	21	23	23	21	24	26	28	30	29	32	31	0	1	2	2	4	2	4	5	4	6	6	9	11	11	0	10	16	17	20	16	19	19	1	4	1	2	1	6	2	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1
56500	-150.645849649357132	-157.501337600316504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412228746819679	1	8	11	15	16	18	17	18	19	20	20	22	23	22	23	23	26	28	28	30	32	31	0	1	2	2	4	2	4	5	4	3	6	9	11	11	0	10	16	16	16	16	19	16	1	4	1	4	1	6	1	1	2	5	1	1	2	1	1	3	2	2	3	4	2	4
57000	-144.605151898710744	-151.460639849670116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550501516842403	0	8	11	14	15	18	17	18	18	21	21	21	25	23	22	24	26	29	27	31	32	30	0	1	2	2	2	3	5	5	4	6	6	9	14	11	0	10	16	16	16	19	22	16	1	4	2	3	4	3	1	1	2	1	2	1	1	1	1	1	1	3	2	2	1	4
57500	-156.733127074134927	-163.588615025094299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513499066643550	1	8	12	16	15	19	17	17	18	21	21	21	25	24	23	24	26	29	30	29	32	32	0	1	2	2	2	3	4	5	4	3	6	9	10	11	0	10	16	17	16	16	20	19	1	3	2	4	2	5	1	1	1	4	1	2	2	2	1	2	1	2	3	1	2	1
58000	-147.831939850137815	-154.687427801097186	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.309620940205565	0	9	11	15	16	18	17	18	18	19	20	22	24	22	21	24	26	28	29	31	33	31	0	1	2	2	4	2	4	5	4	3	6	7	11	11	0	10	16	17	16	19	16	19	1	4	1	3	1	5	1	2	2	3	1	2	2	2	1	3	1	1	3	1	4	1
58500	-150.075033374081755	-156.930521325041127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471910643748644	0	8	10	13	16	18	17	18	19	20	21	22	24	22	22	25	27	28	31	28	33	29	0	1	2	2	4	3	4	5	7	3	6	9	6	11	0	10	16	16	16	10	19	16	1	4	1	3	1	4	2	1	1	3	2	2	3	1	1	3	1	1	3	4	1	3
59000	-140.743365935375465	-147.598853886334837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623954778932878	0	8	11	16	14	17	17	17	17	20	21	21	24	22	23	24	27	28	31	30	32	32	0	1	2	5	2	3	5	5	4	3	6	9	14	11	0	10	16	17	17	10	19	19	1	4	1	1	3	4	2	1	1	4	2	2	1	1	1	2	2	1	1	5	1	1
59500	-144.788776959064393	-151.644264910023765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523580102236870	1	8	11	15	14	17	17	17	19	20	21	21	24	23	22	24	27	27	29	29	32	32	0	1	2	2	2	3	4	5	7	3	6	9	11	6	0	10	16	16	17	10	19	19	1	4	1	2	2	3	1	1	1	3	2	1	2	3	1	2	2	1	2	3	1	1
60000	-143.842913370194879	-150.698401321154250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510717900119631	1	9	10	16	14	17	17	16	19	21	19	22	24	22	22	25	27	29	29	31	32	32	0	1	2	5	2	2	5	5	4	3	6	9	11	6	0	10	16	17	16	16	19	19	1	4	1	1	2	3	2	1	1	5	1	1	3	2	1	2	1	1	2	3	1	2
60500	-147.569564437892126	-154.425052388851498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.318475592034431	0	8	11	15	16	17	18	16	19	21	21	21	24	21	22	25	26	29	30	29	32	31	0	1	2	2	4	3	4	4	7	3	6	4	14	6	0	10	16	16	16	10	20	19	1	4	3	3	1	3	1	1	1	4	2	3	3	2	1	2	1	2	3	4	2	1
61000	-148.240967032532154	-155.096454983491526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463277039109771	0	8	11	15	16	17	17	17	19	20	22	22	24	23	22	24	26	28	30	30	32	31	0	1	2	2	4	2	4	5	7	3	10	4	6	6	0	10	16	16	16	18	19	19	1	3	1	3	1	4	1	1	1	5	1	3	4	3	1	2	2	2	3	1	2	1
61500	-147.026714985919995	-153.882202936879366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415553742228845	-2	9	11	15	16	19	16	17	18	20	21	21	23	23	21	25	26	26	30	31	32	32	0	1	2	2	4	2	4	4	4	3	10	9	11	11	0	10	10	10	17	16	19	19	1	4	1	3	1	6	1	1	1	5	1	1	1	1	1	2	3	3	2	3	1	1
62000	-141.668233030902087	-148.523720981861459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631792564669472	0	6	12	15	16	19	17	18	20	20	21	21	25	23	22	24	26	28	30	30	32	30	0	1	2	2	4	3	4	5	7	3	6	9	11	11	0	10	16	17	17	10	20	10	1	3	2	4	1	3	1	1	1	4	1	1	2	1	1	3	1	1	1	5	1	5
62500	-147.494997843928786	-154.350485794888158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558062001082953	0	9	11	16	15	18	18	17	19	19	20	21	24	24	22	24	26	28	31	28	33	31	0	1	2	5	2	3	4	5	4	3	6	9	11	11	0	10	16	16	17	16	19	16	1	5	1	1	2	4	1	2	1	6	1	1	2	1	1	2	1	2	3	2	1	4
63000	-137.070929207553718	-143.926417158513090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616565494573199	1	8	12	16	15	18	17	18	19	21	22	21	25	23	22	23	25	27	30	28	32	31	0	1	2	5	2	3	4	5	4	3	10	9	11	11	0	10	16	17	20	17	22	20	1	4	2	1	3	3	1	1	2	4	1	1	2	1	1	1	1	1	1	2	1	1
63500	-144.986874717556617	-151.842362668515989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761743709293630	0	8	11	16	14	18	18	17	20	21	21	18	25	24	23	24	26	28	30	29	33	31	0	1	2	5	2	2	4	5	12	3	6	4	14	11	0	10	16	17	18	18	22	19	1	4	1	1	2	4	1	2	1	4	2	1	1	1	1	1	1	1	1	1	1	1
64000	-153.658107818903517	-160.513595769862889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533148168162267	1	9	11	14	17	19	17	18	19	21	21	21	23	23	21	24	25	28	29	30	33	31	0	1	2	2	4	2	4	5	4	3	6	9	11	11	0	10	16	17	16	10	20	19	1	2	1	3	2	4	1	1	2	4	1	2	1	1	1	1	1	1	2	5	2	1
64500	-146.096363195011946	-152.951851145971318	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520486199412574	0	9	11	15	15	17	16	17	20	20	21	21	24	24	22	25	26	27	30	29	32	32	0	1	2	2	2	2	4	5	4	3	6	9	11	10	0	10	16	16	16	16	19	19	1	5	1	3	3	3	1	2	3	5	2	1	2	3	1	2	1	1	3	2	1	1
65000	-146.167122018909197	-153.022609969868569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646752411222994	1	8	10	15	16	18	16	17	19	21	21	21	25	23	23	25	27	29	30	31	32	31	0	1	2	2	4	3	4	4	7	3	6	9	11	11	0	10	16	16	17	19	19	19	1	3	1	3	1	4	1	1	3	6	1	1	3	1	1	2	1	2	2	1	1	1
65500	-133.278564464649179	-140.134052415608551	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603129656390384	0	7	12	14	16	18	17	18	19	20	21	20	24	23	22	24	26	27	30	30	32	31	0	1	2	2	4	3	4	5	7	3	6	9	11	11	0	10	16	16	16	17	22	19	1	3	2	3	1	2	1	1	1	4	1	1	2	1	1	1	1	1	2	2	1	1
66000	-159.386585553612036	-166.242073504571408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.280205865422784	0	8	10	14	16	18	17	17	19	20	21	18	24	23	21	24	26	29	30	31	33	32	0	1	2	2	2	3	4	2	5	6	6	4	11	11	0	10	16	16	18	16	20	20	1	3	1	3	4	3	2	4	2	1	1	2	2	1	1	2	1	3	1	5	1	1
66500	-154.467324962801996	-161.322812913761368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573845938064729	0	8	12	14	17	18	16	18	19	19	21	21	25	23	22	25	23	28	31	30	33	31	0	1	2	2	4	3	4	5	4	3	6	4	6	11	0	17	10	16	18	18	19	16	1	3	2	2	1	3	1	1	2	3	2	2	2	1	1	1	2	2	2	2	2	3
67000	-154.125136484434734	-160.980624435394105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488135191483135	1	8	10	15	17	19	16	17	20	21	22	22	24	21	23	25	24	28	28	31	32	32	0	1	2	2	4	3	2	7	7	3	10	9	11	6	0	17	10	16	17	17	19	19	1	5	1	3	1	4	4	1	2	6	1	1	2	1	1	1	2	2	2	3	2	2
67500	-147.598109768888008	-154.453597719847380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449063312772941	1	9	12	14	16	18	17	17	19	20	20	21	25	24	21	25	24	29	30	30	32	32	0	1	2	2	4	3	4	5	4	3	6	9	11	11	0	17	10	16	16	16	19	19	1	3	1	2	1	3	1	1	2	3	1	1	2	2	1	1	1	3	3	3	1	2
68000	-165.884551282189790	-172.740039233149162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521807984139968	1	8	11	15	14	19	16	17	18	21	21	22	24	24	22	25	26	28	29	31	32	31	0	1	2	2	2	2	5	4	4	6	2	9	6	6	0	10	16	17	17	16	19	19	1	3	1	3	3	6	1	1	2	1	7	2	3	2	1	2	1	1	1	3	3	2
