step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
10500	-679.973505510089012	-678.508732173117892	-1.464773336971169	0.000134614630331	0.000043379606399	0.322250310329422	0.475934604443012	0	11	6	8	3	12	8	5	15	11	23	25	20	24	30	24	29	28	24	25	27	32	27	24	34	35	31	29	30	38	37	38	36	38	42	41	49	33	45	44	41	40	49	45	45	42	44	47	47	45	51	51	52	43	52	56	58	55	50	57	51	63	64	68	71	69	79	71	83	87	99	94	88	102	93	0	1	5	0	1	0	1	1	4	5	9	8	4	9	9	7	9	9	9	0	11	21	0	5	19	9	14	0	19	21	38	15	27	15	22	29	28	23	31	38	28	28	42	36	54	38	38	31	50	31	36	15	47	31	28	53	55	54	46	54	47	61	50	38	63	48	68	64	68	68	64	0	52	71	0	1	2	1	1	1	1	2	1	2	2	2	4	2	2	2	3	3	3	2	1	1	1	1	5	1	3	2	1	1	1	1	1	1	2	2	1	3	1	2	2	3	2	2	1	1	1	2	2	1	2	2	4	1	1	4	1	1	2	2	3	1	2	4	4	1	3	2	1	2	3	6	1	4	1	1
11000	-678.357664237264203	-676.947076338427451	-1.410587898836780	0.000133982321102	0.000051464361668	0.384113077341191	0.602809099929518	-2	3	6	6	9	8	10	8	22	18	21	18	17	24	29	14	29	26	28	22	27	34	34	34	31	34	26	28	31	38	34	40	29	40	44	38	50	41	41	45	43	42	47	45	48	43	38	45	51	48	40	51	52	56	51	55	59	53	55	60	59	66	63	63	68	70	80	79	83	82	100	95	93	102	97	0	1	2	0	2	0	8	1	4	16	4	8	4	11	18	8	9	13	11	0	11	25	0	2	13	25	11	0	11	19	28	9	27	21	15	29	28	23	31	28	47	23	39	36	38	39	28	23	43	23	19	32	45	37	45	28	42	50	41	58	28	53	55	40	64	62	66	61	67	68	73	0	56	73	0	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	2	1	1	2	1	1	4	2	1	1	1	2	2	2	4	1	2	3	2	2	2	1	4	1	1	1	2	2	1	2	3	1	3	1	2	1	1	1	5	3	1	2	2	5	2	2	3	1	1	2	3	1	1	2	1	6	1	1
11500	-691.929206913844496	-690.489845241491707	-1.439361672352764	0.000145648950142	0.000050567831043	0.347189808055517	0.632153457354423	2	11	7	8	5	5	13	7	14	10	20	27	17	18	29	21	27	23	26	16	30	33	32	26	29	30	31	35	28	37	35	40	38	37	31	41	52	42	46	45	47	40	52	44	42	47	45	49	47	43	47	49	44	49	54	58	53	54	52	59	61	67	56	67	66	75	75	73	83	85	97	93	92	103	98	0	5	1	0	1	0	8	1	4	5	9	1	4	4	14	8	14	13	14	0	17	21	0	7	11	13	17	0	14	21	23	22	26	21	25	17	54	23	50	50	38	31	41	36	23	47	28	42	42	42	36	17	31	50	54	28	48	47	46	58	38	39	39	50	63	47	56	64	62	68	73	0	67	66	0	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	3	1	1	1	4	2	2	1	5	1	1	1	1	2	3	2	3	2	4	4	1	2	2	2	1	2	4	1
12000	-700.096115934554746	-698.582958405069689	-1.513157529485079	0.000138229112965	0.000039506795049	0.285806616286150	0.549470939384990	-6	11	5	7	5	10	12	2	18	12	19	19	19	22	34	19	29	25	24	28	29	31	28	28	33	34	29	31	34	39	35	33	32	37	44	32	49	41	41	45	47	39	48	47	44	46	45	48	54	38	49	51	51	49	52	53	51	55	55	58	62	61	64	67	68	68	74	76	85	81	98	93	93	104	99	0	1	8	0	8	0	5	1	4	5	4	5	4	4	14	7	13	14	9	0	18	9	0	16	19	22	9	0	11	13	23	14	17	33	26	11	31	23	50	42	31	31	47	29	42	38	28	31	37	28	25	33	39	45	39	47	48	53	46	58	53	47	55	61	38	63	66	63	67	56	73	0	62	71	0	1	2	1	1	1	1	1	1	2	2	3	3	2	2	2	1	2	1	1	1	1	2	1	1	2	1	3	1	1	4	2	2	1	1	2	4	2	3	1	2	1	1	1	2	1	1	2	2	1	1	2	3	2	2	1	2	1	1	2	1	3	2	2	1	5	1	1	2	1	5	2	1	4	1	1
12500	-697.507029996104848	-696.052023966515549	-1.455006029589348	0.000148076835266	0.000049045232047	0.331214750499723	0.600607663636211	2	5	7	4	7	4	9	10	18	16	19	24	22	21	26	22	31	27	24	19	29	34	34	34	33	32	31	30	32	35	37	32	32	38	39	40	44	40	45	42	41	43	49	45	44	47	46	49	47	46	49	49	53	53	48	60	57	52	54	60	58	60	64	71	68	70	68	80	81	87	98	94	92	106	99	0	1	1	0	1	0	5	2	4	1	4	2	4	9	11	10	18	11	14	0	13	9	0	12	19	18	15	0	19	21	28	15	11	22	27	29	28	23	23	31	28	28	42	36	38	31	23	38	42	38	25	34	48	45	50	42	47	45	46	37	47	48	38	67	53	38	50	53	64	63	73	0	38	73	0	1	1	1	1	1	1	1	1	2	1	2	3	2	1	1	1	1	2	1	1	1	3	1	2	2	1	1	1	2	1	2	1	2	1	2	1	3	1	3	2	1	2	2	1	1	1	1	1	1	2	3	2	1	1	1	2	2	1	2	3	3	1	4	1	2	3	4	6	2	3	1	1	5	2	1
13000	-683.392361429645916	-681.979535187044803	-1.412826242601135	0.000111094577770	0.000042300192950	0.380758393421802	0.522547841355422	0	9	3	6	2	6	10	5	14	17	24	16	21	20	30	25	22	16	24	26	26	30	28	34	31	32	30	24	35	36	33	36	36	39	45	31	50	39	47	43	44	39	48	43	42	46	47	46	42	49	48	50	52	54	50	59	60	46	55	54	53	66	64	73	69	74	67	79	82	84	92	93	88	101	96	0	5	1	0	1	0	5	1	4	8	14	2	4	18	21	2	9	4	9	0	17	21	0	1	19	21	21	0	25	26	28	27	27	17	27	11	23	28	38	23	23	28	49	13	31	41	38	45	31	39	44	32	38	38	42	41	55	45	41	58	47	47	61	38	63	47	55	67	64	69	73	0	66	73	0	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	2	2	1	1	1	1	1	6	2	1	1	1	1	1	2	1	2	4	3	1	5	2	1	1	3	3	1	3	2	1	1	1	2	1	1	2	1	2	2	3	2	1	2	1	1	3	2	3	1	6	3	2	3	1	1	1	4	2	1
13500	-670.645297022157479	-669.227293929144480	-1.418003093012976	0.000132363205379	0.000049420656982	0.373371563798483	0.632657497628419	2	11	6	10	6	7	15	8	14	16	24	23	18	21	30	25	31	22	23	28	23	28	33	28	26	35	28	30	34	33	36	31	34	36	37	38	50	42	41	43	46	39	51	44	45	48	43	46	54	44	51	49	48	52	47	59	55	54	54	60	60	62	57	70	71	63	77	80	74	87	98	93	91	100	98	0	1	1	0	1	0	8	1	4	8	14	5	9	9	14	7	13	13	9	0	14	21	0	8	19	13	21	0	27	13	23	13	27	22	27	32	38	28	31	23	38	23	41	17	38	47	23	38	43	39	44	34	42	45	47	37	39	37	46	45	37	50	45	56	66	55	39	69	63	68	73	0	63	67	0	1	1	1	1	1	1	1	1	1	2	1	4	1	2	1	3	2	1	1	1	1	1	1	3	1	3	1	1	2	4	1	2	1	2	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	3	2	3	3	2	1	3	6	1	2	1	1	1	6	2	1
14000	-658.041146053992748	-656.595067311504181	-1.446078742488569	0.000130562858682	0.000044399105961	0.340059235903309	0.626656389816511	1	10	4	9	4	9	6	6	18	17	22	19	20	22	32	22	26	22	29	26	30	29	35	33	31	34	34	29	34	36	33	40	36	38	42	38	50	35	46	47	45	41	51	48	46	42	43	47	50	47	50	46	51	49	54	55	58	49	49	57	59	68	64	70	65	74	78	73	81	86	98	96	94	101	99	0	5	1	0	1	0	1	5	4	8	13	5	4	9	22	7	18	9	14	0	17	17	0	10	19	21	21	0	21	21	28	18	9	22	27	29	41	28	31	31	23	23	47	29	42	31	28	31	41	28	32	26	23	39	53	23	50	39	46	58	48	56	61	63	61	62	68	62	67	67	73	0	62	71	0	1	2	1	1	1	1	1	1	2	3	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	2	1	1	2	2	3	2	2	1	2	1	1	3	2	1	2	1	3	3	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	1	2	1	4	1	1
14500	-676.987274732845094	-675.450747873116825	-1.536526859728235	0.000133082404604	0.000036143315468	0.271585981452912	0.603043991969311	0	11	8	9	5	9	12	6	18	17	22	24	15	23	26	21	28	26	24	26	29	27	22	33	33	33	26	33	33	39	37	39	38	35	40	40	52	38	47	46	46	41	52	45	47	46	40	45	53	37	53	52	46	50	52	55	58	49	53	58	58	64	61	70	67	73	77	81	84	86	95	91	89	102	95	0	5	8	0	1	0	8	1	4	5	4	2	4	9	13	7	15	11	13	0	13	19	0	16	11	21	13	0	14	17	23	11	27	15	22	29	38	23	23	50	31	28	31	29	42	38	23	38	42	28	25	34	31	45	28	55	55	42	46	58	49	61	61	63	55	62	62	65	37	68	73	0	55	73	0	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	3	3	1	2	1	2	1	2	2	2	2	2	1	2	3	4	2	1	2	2	2	1	1	3	2	3	2	5	2	2	1	3	1	1	1	2	1	1	1	1	1	2	2	3	2	4	1	1	1	4	1	1
15000	-675.740355969157804	-674.324170568462023	-1.416185400695777	0.000123389089048	0.000046383097305	0.375909228787156	0.562623976786236	-1	4	7	9	7	11	13	10	16	15	21	21	21	13	33	21	25	24	21	22	32	28	32	36	33	34	31	34	23	35	37	35	39	38	47	42	52	39	44	37	44	42	52	47	49	45	43	48	49	47	50	53	46	52	52	56	57	54	51	56	61	67	58	72	71	68	76	81	81	90	98	87	92	95	97	0	1	1	0	2	0	5	2	4	3	9	1	4	4	17	10	4	13	9	0	17	13	0	2	19	13	18	0	19	11	23	18	27	13	25	34	48	28	38	23	23	23	49	36	38	41	23	31	41	28	44	17	23	41	23	37	48	45	46	58	63	37	54	61	62	42	37	64	55	68	73	0	52	73	0	1	1	1	1	1	1	1	1	2	1	2	4	2	1	1	1	2	1	1	1	1	2	1	3	2	3	2	1	1	3	1	3	2	4	1	1	1	2	1	1	2	1	1	1	2	1	3	1	2	2	1	5	2	2	3	1	2	1	1	1	1	2	1	2	1	2	4	2	5	2	1	1	5	1	1
15500	-696.654947686152923	-695.256546428720526	-1.398401257432419	0.000156352001676	0.000063241940949	0.404484370340699	0.588710059508985	0	9	3	-1	4	11	12	7	20	12	21	23	11	20	24	25	29	20	17	27	24	35	32	32	34	35	28	31	31	34	33	38	36	34	46	39	45	36	39	46	45	40	51	49	46	48	42	46	52	47	47	53	50	54	50	60	49	47	55	60	57	58	60	69	64	74	78	76	76	84	97	96	92	102	92	0	5	1	0	1	0	5	5	19	5	4	10	4	13	13	5	21	13	13	0	9	17	0	2	27	17	19	0	9	17	28	22	9	27	17	29	38	31	38	47	42	23	42	36	31	42	28	42	57	39	19	34	28	53	37	28	39	28	57	61	38	53	38	61	53	61	50	41	56	56	67	0	67	71	0	1	1	1	1	1	1	2	1	1	2	3	2	2	1	3	3	1	1	2	1	1	2	1	4	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	3	1	2	2	2	1	1	2	6	3	2	1	1	4	3	2	1	1	3	2	3	2	1	3	6	3	3	3	2	1	1	1	1
16000	-724.445342076302722	-723.053522946380099	-1.391819129922676	0.000132474373014	0.000055296342438	0.417411618416781	0.528487317819128	0	8	3	10	5	11	14	5	18	11	25	22	20	23	32	19	31	25	28	27	21	32	33	33	31	30	32	35	35	38	38	38	36	40	43	35	44	40	46	45	40	43	49	42	39	44	47	45	52	51	48	55	39	53	51	48	55	52	55	55	59	56	56	73	62	72	74	81	80	89	94	94	92	99	95	0	1	1	0	1	0	10	1	4	2	4	7	4	9	13	10	21	21	18	0	4	21	0	8	9	21	9	0	11	18	23	21	17	11	17	19	23	31	38	23	31	23	37	36	28	38	23	31	43	39	36	34	23	45	38	38	23	31	46	42	50	28	48	56	63	61	63	28	42	64	24	0	66	71	0	1	2	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	1	2	1	2	2	1	7	2	2	1	1	2	3	1	2	1	2	2	1	2	1	1	3	1	2	1	1	1	1	3	1	1	1	2	2	1	2	2	1	3	2	1	1	2	3	2	6	1	2	2	4	7	3	9	1	4	2	1
16500	-694.090261614713540	-692.619878098495633	-1.470383516217898	0.000150423709564	0.000047743872412	0.317395924819569	0.612295928434891	3	8	6	4	7	6	13	9	15	14	22	19	20	23	32	22	32	25	25	26	29	31	33	33	34	33	27	34	36	38	36	42	34	38	43	38	47	40	41	47	41	41	47	42	46	47	42	40	52	49	45	48	42	45	47	55	59	54	54	53	58	63	65	72	63	70	74	79	79	84	96	88	83	102	94	0	1	1	0	1	0	8	5	4	8	4	5	9	9	9	1	13	13	13	0	13	13	0	8	19	27	18	0	11	26	28	22	17	17	22	17	31	23	28	42	31	31	47	21	53	41	31	31	43	42	29	35	31	47	23	42	50	60	53	47	56	38	56	61	41	56	65	67	47	68	69	0	67	71	0	1	2	1	1	1	1	1	1	2	1	3	2	1	2	2	2	2	1	1	1	2	1	1	3	2	1	1	1	2	1	1	2	1	2	3	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	4	2	2	5	2	2	1	5	2	5	1	2	1	1
17000	-692.900199405540093	-691.395512129158760	-1.504687276381322	0.000121171589447	0.000035312062512	0.291421963456568	0.630951393764095	0	12	5	6	7	8	10	7	18	9	21	22	17	15	30	25	21	27	21	27	27	30	31	32	33	34	31	30	35	38	37	40	34	30	42	32	46	42	45	45	43	41	51	48	47	47	49	49	47	50	48	49	45	48	50	59	55	49	50	57	60	66	62	72	63	72	81	80	74	86	97	86	92	105	93	0	1	1	0	1	0	5	1	4	1	13	8	14	4	17	12	13	17	9	0	13	11	0	5	19	27	17	0	22	27	28	34	18	17	26	9	28	28	38	31	31	28	38	22	42	41	28	53	39	28	36	34	38	39	28	47	50	42	46	58	23	41	53	65	47	60	47	56	62	67	73	0	47	73	0	1	2	1	1	2	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	2	3	1	2	2	1	3	1	1	1	2	2	1	2	1	2	2	2	1	1	1	3	1	2	1	1	3	1	1	3	1	3	1	1	2	1	1	1	1	2	3	4	2	1	2	3	3	3	1	1	1	1	8	2	1
17500	-648.323052582482546	-646.910762587375643	-1.412289995106952	0.000114200509341	0.000043573517089	0.381552738605592	0.596859789137230	3	12	8	8	6	9	10	9	19	10	19	22	17	24	30	26	31	22	27	28	33	34	27	34	30	35	32	32	33	38	33	39	39	33	33	42	51	35	45	47	45	37	47	48	48	43	43	46	53	47	54	53	48	51	48	61	58	52	56	60	61	67	63	70	69	66	74	81	79	82	99	95	90	105	96	0	10	1	0	1	0	5	1	4	5	4	2	4	9	18	10	11	13	14	0	18	15	0	16	19	11	13	0	19	22	23	21	22	18	13	29	53	23	31	47	47	28	41	36	47	38	23	28	43	31	44	35	42	45	48	55	39	39	46	58	55	47	50	61	62	63	66	64	61	69	73	0	48	73	0	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	3	2	1	2	2	1	1	1	1	1	1	2	2	3	2	2	2	2	1	1	1	2	2	2	2	2	3	4	3	1	1	1	2	2	3	1	2	1	10	2	1
18000	-680.682760764325394	-679.178106300417426	-1.504654463907935	0.000129475835988	0.000037734987860	0.291444249597160	0.586830783356365	0	7	5	5	3	8	11	7	15	17	21	16	22	24	30	21	29	26	25	27	32	28	32	31	34	34	26	31	34	39	37	37	35	37	39	39	35	40	45	46	44	40	51	49	46	49	42	46	55	41	51	54	45	51	52	58	56	49	50	55	60	59	62	71	69	70	69	79	74	85	101	95	90	99	97	0	5	1	0	1	0	2	5	4	2	4	2	9	9	18	12	14	13	11	0	17	13	0	16	22	22	11	0	19	17	28	21	27	13	27	11	28	28	50	42	23	23	37	36	38	47	23	42	41	37	36	13	37	45	53	53	39	53	53	58	38	39	37	65	61	62	56	47	61	69	73	0	6	73	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	3	1	2	1	1	2	2	2	2	1	2	3	1	2	1	2	4	2	1	1	1	3	1	1	2	2	2	4	1	2	2	2	4	2	1	2	1	7	1	1
18500	-646.391993430681282	-644.955168754628744	-1.436824676052523	0.000098875555527	0.000034606657636	0.350002156262561	0.623465509575060	-2	12	2	9	1	-2	10	4	17	15	23	17	21	22	28	18	32	22	25	25	26	33	27	28	31	35	34	33	31	38	35	41	36	40	47	40	47	37	48	43	39	39	47	44	47	48	45	46	49	47	48	55	52	52	46	60	58	52	53	59	56	63	65	74	70	69	77	73	83	81	99	95	95	104	97	0	5	1	0	1	0	8	1	4	8	4	8	4	9	21	10	21	9	13	0	18	21	0	10	19	21	21	0	11	27	23	21	21	22	22	29	28	23	28	38	28	23	41	36	38	31	23	42	38	42	44	34	28	50	31	61	39	47	46	54	50	53	50	63	63	63	31	63	67	67	73	0	47	73	0	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	2	2	3	1	2	2	4	2	1	2	1	1	1	2	3	1	2	2	1	2	2	1	2	1	1	1	1	2	2	2	2	1	1	1	4	2	2	1	1	1	9	1	1
19000	-675.184452205941170	-673.729353409957753	-1.455098795983460	0.000152461451879	0.000050483994442	0.331126286807202	0.584985688051703	-2	10	5	9	4	9	13	9	21	16	23	12	18	18	29	25	27	27	28	27	30	33	29	34	34	30	31	33	30	37	36	37	29	40	46	35	44	39	41	45	39	37	47	47	45	44	47	41	44	46	47	52	39	52	52	59	58	49	53	58	60	65	60	65	71	71	70	74	76	86	101	90	89	98	95	0	5	1	0	1	0	5	5	14	2	14	5	4	4	17	5	11	11	13	0	17	17	0	2	9	17	17	0	14	17	23	22	13	32	27	29	28	28	42	38	23	28	53	19	38	53	28	42	53	39	36	11	23	58	48	47	28	45	53	58	39	56	45	61	61	45	47	31	38	69	73	0	52	73	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	1	2	1	1	2	1	3	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	2	1	1	2	1	1	2	1	1	1	2	5	3	1	3	2	4	1	3	2	2	1	3	1	1	4	4	5	6	2	2	1	6	1	1
19500	-675.643110826207476	-674.207708963930031	-1.435401862277450	0.000143042139688	0.000050295061180	0.351610100981805	0.529295457882506	0	13	8	7	6	11	11	6	22	16	25	15	14	20	28	24	29	25	24	23	20	29	32	24	29	32	28	28	33	36	36	39	36	33	44	41	42	40	44	43	40	36	43	46	48	44	45	44	53	47	52	52	47	51	53	58	59	53	54	59	54	66	63	72	73	67	78	81	86	88	96	92	93	102	94	0	8	8	0	1	0	5	1	13	5	4	5	4	13	14	7	13	21	9	0	13	13	0	5	19	22	14	0	17	27	23	9	21	17	33	25	42	42	37	38	23	23	41	11	31	41	38	37	53	31	35	33	38	45	47	55	23	37	41	58	45	50	39	37	66	59	64	64	67	69	73	0	66	73	0	1	2	1	1	1	1	1	1	2	2	4	1	1	2	2	2	2	1	1	1	1	2	1	3	2	1	1	1	1	1	1	2	3	1	3	3	1	1	1	1	1	1	1	3	2	1	1	1	1	3	1	3	2	1	1	1	4	3	3	1	1	4	2	5	1	3	1	2	2	1	1	1	6	1	1
20000	-688.074537477691138	-686.634539855588741	-1.439997622102391	0.000151362253949	0.000052446338724	0.346495492471504	0.518524922765746	-1	10	6	8	3	12	11	9	18	15	22	20	15	21	30	22	31	25	29	23	29	32	30	32	34	28	29	29	29	32	37	42	31	38	46	35	51	39	40	46	44	39	50	50	46	47	44	43	49	47	46	52	44	51	52	57	54	53	54	60	58	61	64	70	70	69	81	66	81	82	94	91	89	101	92	0	1	1	0	1	0	1	5	4	3	4	10	4	13	9	10	4	13	18	0	13	13	0	16	19	13	13	0	11	27	28	21	9	21	30	18	28	23	28	31	38	23	45	32	28	31	39	23	38	39	36	18	28	53	45	55	53	39	46	38	48	61	58	63	63	56	64	37	56	68	73	0	17	73	0	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	2	5	2	1	1	2	2	1	1	1	4	2	1	1	1	2	2	2	2	2	2	3	2	1	2	1	2	1	1	3	2	1	2	2	2	2	4	2	1	2	1	1	2	2	3	2	1	1	1	1	3	2	2	4	2	1	1	5	2	1
20500	-677.900464596808320	-676.466976952191430	-1.433487644616868	0.000155538526478	0.000055031033035	0.353809659129371	0.605438383688125	-2	12	2	8	5	8	12	8	21	11	19	17	16	23	31	27	27	17	24	21	29	32	33	33	31	35	23	32	35	36	36	37	27	39	45	37	46	37	41	43	44	43	48	44	49	48	44	47	52	48	55	55	53	50	48	58	56	55	52	58	59	67	63	68	71	68	77	74	79	82	95	94	89	104	97	0	5	1	0	1	0	10	5	18	5	4	7	4	18	21	10	27	4	13	0	33	17	0	12	17	22	18	0	19	17	28	22	11	17	21	14	41	23	38	23	28	23	41	25	28	37	23	38	43	39	29	34	28	47	47	53	45	42	46	54	50	31	61	53	37	47	58	37	65	69	73	0	62	71	0	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	2	1	1	1	1	4	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	3	1	2	1	1	2	3	2	2	1	1	1	1	2	1	1	1	6	1	2	4	3	2	5	2	1	1	1	6	2	1
21000	-646.733365464665098	-645.238459595361746	-1.494905869303371	0.000129826550623	0.000038722167636	0.298260775240349	0.628150910761250	0	12	4	7	3	9	9	9	18	13	23	24	18	20	32	21	25	26	26	22	28	31	33	29	34	35	34	32	31	39	36	39	35	39	42	40	46	38	41	42	39	39	51	44	45	47	48	47	47	46	46	51	51	48	50	59	49	55	56	59	58	63	65	67	70	71	76	79	84	78	100	96	94	104	98	0	1	1	0	1	0	5	5	4	1	9	5	4	9	21	3	13	9	14	0	17	18	0	1	19	18	22	0	19	26	28	21	27	15	27	25	23	28	28	42	23	28	49	25	38	41	41	42	41	39	36	34	28	45	23	55	23	54	46	58	39	37	39	53	63	47	53	55	63	61	73	0	63	73	0	1	2	1	1	1	1	1	1	2	2	1	3	3	1	1	2	1	2	2	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	3	2	1	3	1	2	1	2	1	3	1	5	2	1	3	3	4	2	4	1	1	5	1	1
21500	-683.474851536226083	-681.939239817793577	-1.535611718432556	0.000136901909275	0.000037252552308	0.272111269340311	0.563407676570374	5	13	7	2	8	12	14	9	20	13	24	22	16	17	34	25	32	26	23	28	27	30	36	34	31	36	30	30	31	39	36	36	40	39	42	38	46	38	44	47	43	40	52	45	49	45	48	49	53	44	52	49	51	43	53	58	60	50	52	60	61	66	65	71	70	67	77	82	74	87	99	94	92	104	94	0	8	1	0	1	0	8	1	4	8	9	5	4	4	22	5	21	13	14	0	9	21	0	2	9	21	21	0	9	26	28	13	32	21	17	29	23	23	31	31	28	23	41	36	54	31	31	39	41	23	44	27	42	31	41	38	39	39	46	58	42	61	48	60	55	48	66	66	62	67	73	0	61	73	0	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	2	1	2	1	1	1	1	1	4	3	2	1	1	2	1	2	4	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	1	2	2	2	4	2	1	2	3	2	1	1	2	4	1	1	1	2	4	2	2	1	2	1	1	4	2	1
22000	-696.592900723699586	-695.198033731766259	-1.394866991933347	0.000158832588044	0.000065315105555	0.411219802934686	0.561266950810202	4	8	8	7	8	9	14	6	17	7	20	23	20	25	34	26	28	24	27	25	31	30	31	29	30	34	32	34	30	34	36	39	37	40	44	36	47	41	46	40	45	39	53	46	48	46	44	48	54	40	53	46	51	50	47	55	55	55	51	57	53	53	61	70	62	72	76	71	85	84	100	94	96	100	94	0	8	8	0	8	0	10	1	4	1	4	8	4	13	17	7	13	13	9	0	17	4	0	2	19	17	13	0	18	22	23	27	30	17	14	15	23	28	50	23	38	31	45	19	42	42	23	23	45	31	36	34	28	28	23	55	50	37	46	31	50	47	61	65	48	56	53	56	55	37	69	0	69	69	0	1	1	1	1	1	1	1	1	2	1	3	2	2	2	2	2	1	1	1	1	1	3	1	3	2	1	1	1	1	1	1	1	1	2	4	1	3	2	1	2	1	1	1	3	2	1	2	3	1	1	3	2	2	3	3	1	3	1	1	2	2	2	1	1	2	3	5	2	6	7	2	1	2	3	1
