step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
10000	-227.269633377063428	-236.320476757514768	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970581816626272	5	-1	1	5	2	3	3	8	5	5	4	6	6	3	6	7	6	5	6	6	4	9	8	8	6	6	4	10	7	8	11	8	11	9	8	7	10	8	9	9	10	8	9	10	7	10	10	8	9	13	9	10	8	9	9	7	9	9	10	16	12	11	10	12	11	10	14	13	10	16	14	13	16	20	18	15	16	23	11	0	2	21	2	5	3	4	7	21	6	9	27	5	4	9	10	5	4	1	5	29	21	29	9	9	14	16	18	18	58	19	55	26	9	21	45	15	13	36	20	16	56	56	10	23	51	45	35	62	42	48	36	48	56	11	1	13	35	71	48	35	29	43	66	53	44	62	30	76	65	31	31	60	73	72	67	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-238.390577560452073	-247.441420940903413	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997777289097523	3	0	1	6	2	1	4	8	2	5	6	5	4	5	6	4	3	6	3	5	6	9	8	9	7	10	5	10	4	6	11	8	8	9	8	8	9	6	9	8	7	10	7	10	7	9	10	8	10	11	9	11	5	10	7	9	10	10	11	16	12	10	9	14	11	14	15	13	13	8	13	10	18	19	18	20	16	24	5	0	2	19	6	2	5	53	2	7	10	7	1	1	7	6	3	7	3	16	20	36	11	23	4	70	13	37	3	19	46	38	4	70	41	18	41	19	43	9	20	56	17	63	5	55	48	41	33	54	45	70	7	36	4	40	23	51	42	64	44	48	38	58	45	61	54	56	44	53	44	34	61	73	77	75	66	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-239.201570485755013	-248.252413866206354	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996551723247315	5	-2	2	5	2	2	3	7	4	5	6	6	4	3	4	6	5	6	6	5	6	8	5	8	6	8	7	11	6	6	10	5	10	0	6	8	11	8	10	9	6	11	9	9	10	9	10	7	10	10	9	10	11	10	9	7	9	12	11	13	12	13	12	14	11	13	11	12	9	11	14	14	15	16	12	20	19	22	14	0	2	14	34	34	5	35	14	14	20	15	5	3	7	15	7	15	15	9	32	6	15	35	14	27	23	43	20	13	11	5	24	2	10	41	43	18	36	56	5	56	32	22	57	8	46	16	44	22	38	32	39	55	56	21	21	46	50	70	40	50	52	60	43	67	49	54	41	52	31	31	27	72	49	39	74	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-237.127837873699150	-246.178681254150490	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998602243470485	4	-1	2	5	1	3	3	6	4	5	6	6	4	4	5	6	3	5	5	5	5	8	8	9	3	11	8	10	7	7	10	9	11	9	7	7	10	9	9	9	7	10	9	9	11	9	8	7	9	12	9	11	12	10	6	11	9	11	5	14	10	11	10	14	12	12	10	13	12	15	12	12	18	13	16	18	18	17	5	0	2	6	2	5	5	19	25	17	9	14	5	3	6	14	3	6	25	7	6	20	35	47	3	30	11	36	18	55	24	41	15	29	19	12	13	29	1	16	15	49	16	36	24	11	16	4	19	34	15	42	31	23	18	22	10	61	17	66	23	61	27	74	40	45	47	26	52	71	23	67	63	56	63	78	31	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-226.106330178123841	-235.157173558575181	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995016659383247	5	-2	2	6	2	3	0	6	5	6	5	6	4	5	5	6	4	5	4	5	4	7	7	9	3	11	9	10	7	7	7	8	12	9	6	7	11	7	5	9	10	11	9	9	10	9	8	8	9	10	10	11	12	9	8	10	8	11	12	14	12	12	8	14	11	10	13	10	12	14	14	12	17	19	18	19	16	23	17	0	2	13	7	3	2	11	17	9	17	17	5	6	5	20	5	5	3	21	3	20	39	35	5	22	35	32	39	39	39	13	50	47	17	4	49	4	19	21	48	27	36	48	35	48	15	1	35	22	4	68	28	63	4	22	16	43	26	59	66	24	12	24	24	34	33	43	45	33	59	22	70	67	77	75	53	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-225.207538140236920	-234.258381520688260	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989865134147101	4	-1	2	5	0	3	3	8	4	4	5	6	6	3	2	7	5	4	5	6	5	8	8	9	7	10	8	10	6	5	10	7	11	5	7	7	7	8	8	10	10	10	9	9	11	9	10	7	8	12	8	10	12	10	9	11	9	12	11	16	12	13	13	13	11	14	13	11	13	8	16	13	18	17	18	17	19	22	6	0	5	18	2	3	3	32	14	3	6	10	34	2	5	29	14	7	6	1	14	37	34	16	20	39	32	38	1	10	39	9	23	14	34	11	29	48	12	4	70	23	32	35	57	16	51	17	11	47	30	55	51	51	49	43	25	47	24	67	56	56	57	47	42	28	53	28	38	19	40	45	76	67	62	71	50	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-245.905859215872539	-254.956702596323879	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997418361321318	2	-1	2	4	1	3	4	7	5	5	6	7	6	4	3	6	6	5	6	5	6	9	8	8	5	11	7	10	7	8	6	9	12	9	7	7	12	3	10	9	8	8	9	4	11	6	7	7	9	12	10	8	12	6	10	10	9	10	11	16	10	12	9	14	12	14	12	12	14	14	11	10	17	21	19	20	17	21	5	0	5	38	2	5	1	10	4	7	18	18	20	5	2	18	6	7	9	14	44	27	11	35	7	63	11	24	19	14	15	23	30	47	44	46	55	1	41	48	54	12	42	38	58	14	17	20	47	58	22	29	52	10	57	8	54	35	72	43	27	59	11	33	27	45	41	32	62	28	56	8	69	66	73	53	50	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-218.006797964575327	-227.057641345026667	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992128924417342	3	-1	2	5	1	3	3	6	5	4	2	7	5	4	5	6	6	5	5	6	6	6	8	8	8	10	9	10	3	8	11	9	10	10	7	8	11	9	8	9	10	8	10	8	10	10	10	8	8	11	7	11	10	9	8	10	9	12	12	13	13	12	12	12	11	9	14	12	10	15	15	13	17	17	16	19	20	22	5	0	2	3	2	3	3	15	5	1	5	4	10	11	7	13	19	10	1	7	15	4	21	16	22	36	22	49	5	12	24	15	32	35	4	21	35	30	15	22	49	8	30	20	57	32	32	18	35	33	6	34	38	30	8	38	12	34	38	41	62	43	50	34	55	30	34	41	23	31	61	59	72	70	67	60	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-248.434137937569631	-257.484981318020971	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989254552646549	4	-1	0	6	1	3	3	6	5	5	5	5	6	5	3	6	1	4	6	6	2	10	7	8	8	11	7	10	6	7	11	5	10	8	8	6	9	9	8	7	10	9	9	7	9	8	8	9	8	10	10	10	10	7	9	11	9	11	12	15	13	11	10	14	5	12	14	12	12	15	13	12	17	20	14	17	16	21	15	0	2	7	3	5	2	7	7	18	6	6	6	2	3	12	2	15	1	18	17	47	14	19	54	41	4	13	65	4	33	15	16	44	19	10	36	20	65	19	39	14	35	11	44	27	40	20	9	10	54	40	44	32	19	55	1	57	63	67	72	42	42	47	17	51	51	58	22	46	22	48	60	73	51	63	72	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-244.738825511927502	-253.789668892378842	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993916013421563	3	0	1	5	2	3	2	5	2	3	4	5	5	4	5	4	3	5	2	1	5	10	5	9	8	9	6	9	6	8	6	8	12	8	7	7	13	7	10	9	7	10	9	10	11	8	7	8	10	12	7	11	11	9	7	11	6	12	9	16	13	12	13	15	11	14	15	9	14	15	14	11	10	17	19	18	20	22	2	0	2	9	3	5	2	14	3	19	7	1	3	20	1	5	20	10	20	2	17	47	6	55	38	8	12	55	15	57	4	16	39	57	13	27	58	14	46	32	23	30	14	29	26	12	4	57	34	65	8	44	47	12	27	38	16	72	16	71	52	49	59	36	68	22	61	47	58	40	50	49	48	65	61	66	76	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-238.127644942300208	-247.178488322751548	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990124806799251	4	-1	2	6	1	3	4	8	3	2	5	6	5	3	6	6	5	4	5	6	4	9	8	8	8	7	9	11	6	6	9	8	12	10	8	7	9	8	9	9	10	10	9	9	9	8	9	7	7	11	9	10	9	9	9	11	10	10	11	16	13	9	12	14	11	13	15	11	13	15	15	11	18	20	19	14	19	20	6	0	2	1	2	10	14	7	10	5	1	18	18	3	7	3	18	5	18	7	3	23	16	48	16	3	48	37	9	7	19	30	40	38	48	6	20	49	29	30	12	40	24	4	8	12	4	30	15	8	36	43	38	46	26	36	13	25	43	76	54	17	41	35	38	56	64	38	37	63	33	23	69	77	56	61	31	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-231.393269044459061	-240.444112424910401	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978967659132875	4	-1	2	5	1	3	4	7	4	5	5	7	5	5	4	7	5	4	6	6	3	10	8	8	7	11	7	10	7	7	8	8	8	9	6	7	11	9	8	10	9	11	9	7	11	8	9	8	10	8	10	9	11	8	10	10	9	11	8	16	11	13	11	14	9	14	13	12	13	16	13	12	18	18	15	17	17	16	3	0	2	6	2	3	3	15	5	6	3	10	6	18	21	4	1	2	14	21	5	29	10	19	17	47	13	47	10	35	14	4	29	48	9	4	34	8	16	23	44	12	29	10	55	8	44	4	12	27	39	31	32	1	54	47	20	57	12	64	59	33	56	69	50	62	40	39	58	57	52	38	60	63	69	70	78	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-234.667412767136540	-243.718256147587880	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997284355065165	5	-2	0	6	2	3	4	5	3	4	5	6	3	4	3	7	6	4	3	6	5	10	8	8	6	3	8	11	2	8	10	8	5	7	7	5	11	8	10	8	7	9	8	9	9	10	9	7	8	13	10	11	10	10	9	8	7	11	12	15	12	12	11	13	10	14	13	10	14	15	16	11	18	20	15	18	20	20	9	0	2	11	3	5	5	13	5	19	9	21	5	29	29	1	10	26	3	13	19	47	48	4	8	3	34	23	3	15	38	35	19	36	9	13	23	4	30	41	10	56	4	24	20	56	43	14	16	59	24	53	48	45	30	8	12	51	43	64	37	65	47	59	49	59	31	25	31	64	70	22	75	69	64	39	73	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-230.963968000239532	-240.014811380690873	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980948752711982	3	-1	1	6	1	2	4	7	4	5	5	6	5	5	6	6	6	6	5	3	6	10	8	8	7	8	6	10	7	7	10	9	9	6	8	8	10	8	9	9	10	9	7	7	10	8	10	7	6	9	9	8	10	7	8	11	8	12	11	12	12	9	12	12	11	13	12	12	13	16	15	10	15	20	18	16	19	16	2	0	2	20	2	5	6	18	20	20	7	11	7	20	5	9	10	9	5	5	9	39	16	17	34	18	7	26	4	11	25	30	54	14	20	15	57	34	35	15	8	23	14	11	51	27	32	4	10	24	23	34	51	11	8	36	44	72	50	32	46	52	38	59	39	67	47	37	41	60	47	23	68	73	73	71	70	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-231.400021979936781	-240.450865360388121	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995529050803833	5	-1	2	6	1	3	2	7	4	5	5	5	6	5	4	7	5	6	6	5	3	9	7	8	6	11	8	10	6	7	10	8	11	10	7	3	9	7	9	9	8	11	8	9	7	6	10	8	7	12	10	10	8	9	9	9	9	11	11	13	11	13	11	7	10	12	13	12	14	13	16	14	15	17	18	17	21	23	36	0	2	12	2	5	5	10	5	9	6	5	17	15	21	12	6	9	10	36	7	20	10	46	9	38	49	57	20	25	55	64	65	16	14	2	14	15	18	25	29	37	36	11	9	7	35	46	18	57	49	35	13	1	46	41	8	30	54	47	40	37	37	20	48	39	68	26	68	68	61	42	72	70	74	72	75	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-248.905073986207867	-257.955917366659207	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988254159556569	4	0	2	6	2	3	3	7	5	5	6	6	5	4	3	5	5	5	6	5	5	10	6	9	5	10	8	7	7	7	11	7	11	10	7	6	10	7	8	6	10	10	10	9	10	9	8	7	8	12	7	9	11	9	7	10	8	6	12	14	11	11	9	13	12	11	15	12	10	16	15	14	16	20	19	17	19	20	3	0	2	16	2	3	5	25	6	15	6	18	6	3	5	6	3	7	3	1	7	55	17	13	1	49	35	11	40	23	57	21	43	8	19	14	12	6	25	15	27	17	11	36	7	19	51	40	28	31	17	48	43	48	1	49	55	18	36	59	63	47	58	61	42	39	62	32	35	57	24	65	31	77	68	65	73	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-248.907478165461214	-257.958321545912554	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997267776130105	4	0	1	6	2	2	4	6	4	5	4	6	6	4	6	5	6	5	5	5	6	9	6	8	8	11	7	10	5	7	10	8	6	9	7	8	12	9	10	10	9	11	10	9	8	10	3	8	8	13	8	10	9	10	8	8	10	9	8	15	13	12	6	14	12	12	12	13	12	10	7	13	13	21	11	19	20	20	5	0	2	11	2	3	47	6	5	9	3	20	9	47	20	11	11	7	11	5	11	32	1	29	63	54	19	27	14	9	59	8	6	36	19	13	25	12	30	9	35	34	56	23	35	15	6	18	8	51	1	53	47	23	30	15	25	24	19	42	75	53	1	51	42	43	46	54	12	41	7	40	43	76	31	37	76	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-245.148785603206818	-254.199628983658158	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991708943739231	5	0	2	6	1	3	3	4	5	4	5	3	3	4	5	7	2	5	6	5	4	7	5	8	7	11	7	10	6	7	10	7	5	9	7	8	10	8	10	10	7	8	9	10	8	9	8	9	6	12	10	11	11	10	10	9	9	8	11	14	9	12	10	14	11	13	13	7	13	12	15	11	15	17	19	15	19	21	10	0	5	17	2	5	5	5	6	3	6	17	17	3	2	5	2	12	15	14	12	19	2	4	29	31	9	56	8	9	47	15	17	27	11	33	58	18	58	34	49	41	58	61	49	22	27	35	10	39	45	13	34	22	10	14	41	22	40	65	15	61	46	59	36	26	43	11	26	61	26	45	66	60	74	54	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-232.518807308642351	-241.569650689093692	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994573715448241	2	1	2	6	2	2	3	7	3	5	6	6	4	5	3	3	6	5	6	4	6	9	7	9	8	11	8	9	7	7	5	8	11	9	7	8	11	9	6	8	10	10	8	7	11	10	10	9	10	11	10	8	12	9	9	10	3	12	6	14	12	6	12	13	11	12	14	12	13	14	12	13	14	17	14	18	20	23	2	0	2	14	2	2	3	15	1	6	18	14	57	20	1	2	7	7	14	15	13	21	59	36	44	52	12	62	31	6	20	11	22	17	10	4	41	32	31	8	34	55	31	14	27	24	55	52	43	27	25	10	41	25	25	30	2	24	31	61	42	20	42	38	51	33	50	37	66	33	30	56	68	64	63	72	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-231.918477098114863	-240.969320478566203	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987763391499890	5	1	2	6	2	3	3	7	3	5	5	5	4	5	5	6	4	6	6	4	5	7	7	8	6	11	9	8	6	7	9	7	11	9	5	6	10	8	8	8	9	9	9	9	7	9	10	7	10	13	5	10	11	10	10	7	7	11	10	15	13	11	12	15	7	14	14	10	11	16	15	9	15	21	19	20	20	22	7	0	2	6	2	2	2	3	3	9	13	7	2	17	20	9	3	20	17	2	17	35	18	14	15	72	24	65	13	29	65	18	49	45	9	1	42	19	1	45	11	23	38	21	18	35	4	51	39	26	7	40	44	14	56	20	10	43	28	68	31	32	44	62	29	62	27	45	38	60	31	29	66	77	73	75	75	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-244.873675429634574	-253.924518810085914	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979502079064866	4	-1	2	3	1	2	0	7	4	5	5	4	6	5	6	7	6	6	6	2	4	10	8	8	7	9	7	9	7	7	8	6	5	8	7	7	11	6	7	8	4	10	8	7	7	10	9	8	9	12	10	10	6	7	9	11	10	12	10	14	12	13	12	12	11	14	15	13	13	13	11	12	17	18	19	14	20	22	4	0	5	6	7	5	2	1	3	4	21	6	10	21	12	12	14	14	33	7	3	13	30	30	53	24	33	33	1	13	35	9	4	13	21	14	57	21	19	35	6	31	32	19	17	13	43	16	18	47	31	30	11	17	30	28	47	57	8	72	65	46	17	52	31	43	52	61	64	50	47	52	52	67	74	37	76	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-236.703407446315310	-245.754250826766651	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995273847106803	4	0	2	6	2	3	4	7	5	5	6	4	3	2	4	7	6	4	6	6	6	10	7	7	8	10	9	10	6	7	8	9	10	9	8	8	9	9	9	9	6	11	8	10	10	10	6	9	9	12	9	10	11	7	9	11	8	11	11	16	12	12	11	13	11	14	11	11	11	14	16	10	18	19	19	18	20	22	5	0	2	15	2	2	14	10	18	5	10	5	14	2	14	47	10	5	12	3	9	37	1	17	41	37	17	48	1	47	4	35	57	43	21	18	1	8	20	54	13	36	11	39	48	38	18	30	54	29	25	21	38	18	31	46	15	46	24	72	45	67	26	67	19	50	29	51	32	58	68	32	46	56	76	71	52	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-245.497894059681300	-254.548737440132641	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991185925742618	4	0	1	6	2	3	3	8	4	4	6	7	6	3	6	5	6	3	5	5	5	9	7	8	7	11	8	9	5	8	11	9	9	10	7	8	11	9	8	6	7	10	10	10	10	8	7	7	5	9	10	9	12	10	10	11	9	10	11	15	12	12	13	13	7	12	14	11	13	15	14	13	17	19	13	20	18	17	2	0	2	14	2	5	3	21	5	5	19	20	7	5	7	7	18	2	6	14	3	25	19	15	16	28	41	15	9	13	42	30	36	41	20	65	50	36	49	49	19	36	52	48	35	15	20	3	5	47	50	35	68	41	36	8	24	22	47	62	43	47	55	42	40	31	58	12	4	28	30	66	43	58	68	77	70	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
