step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11
52500	-121.075580565127822	-127.931068516087194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.933249226030636	-1	1	3	7	8	12	12	15	14	16	16	0	1	2	3	0	5	0	4	7	8	9	1	1	1	1	1	1	1	2	1	1	1
53000	-36.228918803013798	-43.084406753973170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598571579276790	0	2	2	6	9	13	12	16	14	16	17	0	1	1	2	0	5	0	7	7	7	8	1	1	1	2	1	1	1	2	1	2	1
53500	-31.752245688801452	-38.607733639760824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712699992395377	0	2	4	6	8	11	12	16	14	16	16	0	1	2	3	0	5	0	7	7	7	9	1	1	1	1	1	1	1	2	1	1	1
54000	-25.384393484376901	-32.239881435336272	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.902511313199339	-1	1	3	6	8	11	13	15	14	15	16	0	1	2	3	0	5	0	7	7	7	10	1	1	1	1	1	1	1	1	1	1	1
54500	-29.925807543317347	-36.781295494276719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.889383026349486	-2	1	3	7	9	11	13	15	13	15	17	0	1	2	3	0	5	0	7	6	7	10	1	1	1	1	1	1	1	1	1	1	1
55000	-29.704318877231870	-36.559806828191242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.933042531134029	0	2	3	5	9	13	13	15	15	16	16	0	1	2	3	0	5	0	7	6	7	6	1	1	1	1	1	2	1	1	1	1	1
55500	-88.532020120868808	-95.387508071828179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740529209310888	0	1	3	6	8	12	14	16	14	16	15	0	1	2	3	0	5	0	9	6	7	7	1	1	1	1	1	2	1	1	1	1	1
56000	-30.673178529301467	-37.528666480260839	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.881130942712429	0	2	4	6	8	12	12	16	14	15	16	0	1	2	3	0	5	0	10	6	7	10	1	1	1	1	1	1	1	1	1	1	1
56500	-38.159848496986733	-45.015336447946105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703173874860770	0	1	3	6	8	11	12	14	14	16	16	0	1	2	3	0	5	0	7	7	7	5	1	1	1	2	1	1	1	2	1	2	3
57000	-35.378634280691493	-42.234122231650865	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749256598063941	-1	1	4	7	9	12	13	15	14	16	16	0	1	1	3	0	5	0	7	5	7	9	1	2	2	1	1	1	1	1	2	2	1
57500	-27.852312058283246	-34.707800009242618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.935493035209037	-2	1	3	5	8	12	13	15	14	17	15	0	1	2	3	0	5	0	7	6	11	7	1	1	1	1	1	2	1	1	1	1	1
58000	-31.892580875801954	-38.748068826761326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.850094240815056	-1	1	2	5	7	11	13	15	14	15	16	0	1	1	3	0	5	0	7	7	7	7	1	1	1	1	1	2	1	1	1	1	1
58500	-33.095638797321577	-39.951126748280949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931391592298184	-1	1	3	5	9	12	13	16	13	16	15	0	1	1	3	0	5	0	11	6	7	7	1	1	2	1	1	2	1	1	1	1	1
59000	-30.268886007175666	-37.124373958135038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.818480720997432	0	1	3	6	9	13	13	15	15	17	16	0	1	2	3	0	5	0	7	6	7	9	1	1	1	1	1	2	1	1	1	2	1
59500	-27.907962554064618	-34.763450505023989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.914031239891186	0	2	4	6	8	11	14	16	13	17	16	0	1	2	3	0	5	0	7	6	7	7	1	1	1	1	1	1	1	1	1	1	1
60000	-27.208787186893723	-34.064275137853095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.997509498553851	-1	1	4	6	9	11	14	15	13	15	16	0	1	2	3	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	1	1	1
60500	-39.459495733451838	-46.314983684411210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.899673658376386	0	1	2	4	9	12	13	16	13	15	16	0	1	2	2	0	5	0	7	6	7	7	1	1	1	1	1	2	1	2	1	1	2
61000	-33.551735707889762	-40.407223658849134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.780961004674117	-1	1	3	7	9	12	14	16	14	16	17	0	1	1	3	0	5	0	7	6	7	9	1	1	2	2	1	1	1	1	1	2	1
61500	-25.969737670162559	-32.825225621121930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.932501412429106	-1	1	3	5	8	12	13	15	15	16	16	0	1	2	3	0	5	0	7	7	7	8	1	1	1	1	1	2	1	1	1	1	1
62000	-33.058372548170304	-39.913860499129676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.981748663795312	0	1	4	6	7	12	13	15	13	16	16	0	1	1	3	0	5	0	7	6	7	7	1	1	1	1	1	1	1	1	1	1	1
62500	-25.816872992114270	-32.672360943073642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.981757046506792	-1	1	3	5	9	11	13	15	14	14	16	0	1	2	3	0	5	0	7	7	7	9	1	1	1	1	1	1	1	1	1	1	1
63000	-31.169444793726484	-38.024932744685856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.987464673552731	0	2	3	6	8	12	13	15	14	17	16	0	1	2	3	0	5	0	7	6	7	7	1	1	1	1	1	1	1	1	1	2	1
63500	-28.168084007286708	-35.023571958246080	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.990112626041407	-2	1	3	5	9	12	13	15	13	16	17	0	1	2	3	0	5	0	7	6	7	10	1	1	1	1	1	1	1	1	1	1	1
64000	-24.426544795788971	-31.282032746748342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.973786521791014	-1	1	3	5	8	10	13	15	14	16	17	0	1	2	3	0	5	0	7	7	9	8	1	1	1	1	1	1	1	1	1	1	1
64500	-40.274583316797951	-47.130071267757323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457536437959840	0	2	4	6	6	11	14	16	12	16	16	0	1	2	2	0	5	0	7	3	7	7	1	1	1	2	1	3	1	1	4	1	1
65000	-36.572276684505646	-43.427764635465017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.796378934585117	-1	1	3	7	8	12	13	15	14	16	13	0	1	2	2	0	5	0	7	7	7	4	1	1	1	2	1	2	1	1	1	1	2
65500	-27.694841464659042	-34.550329415618414	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.891463765764817	0	1	3	6	8	12	13	15	14	15	15	0	1	2	3	0	5	0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1
66000	-35.373644614872291	-42.229132565831662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.911438341971529	-2	0	2	5	8	11	13	15	15	17	16	0	1	2	3	0	5	0	7	6	8	7	1	1	1	1	1	2	1	1	2	1	1
66500	-26.864667615809132	-33.720155566768504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.883783204058106	0	1	3	6	9	11	13	15	14	16	16	0	1	2	3	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	1	1	1
67000	-29.110423143456750	-35.965911094416121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.994680546989606	-1	1	3	4	8	12	13	14	15	16	16	0	1	2	3	0	5	0	7	8	9	8	1	1	1	1	1	1	1	1	1	1	1
67500	-40.281580671040842	-47.137068622000214	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784563653343599	-1	1	3	7	7	11	12	16	14	17	14	0	1	2	2	0	5	0	7	7	11	7	1	1	1	3	1	3	1	2	1	1	1
68000	-26.955338524626271	-33.810826475585642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.977840976880207	-2	0	3	5	9	12	13	15	14	15	16	0	1	2	3	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	1	1	1
68500	-26.344851293103666	-33.200339244063038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.943073697725002	-1	1	4	6	8	12	14	16	14	16	17	0	1	2	3	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	1	1	1
69000	-26.869345255500356	-33.724833206459728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.838812322305745	-1	1	3	4	9	12	13	15	14	15	16	0	1	2	2	0	5	0	7	6	7	9	1	1	1	1	1	1	1	1	1	1	1
69500	-27.933367277985944	-34.788855228945316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.915329062336197	-1	1	3	4	8	11	13	15	15	16	17	0	1	2	2	0	5	0	7	7	7	8	1	1	1	1	1	1	1	1	1	1	1
70000	-30.387814527836959	-37.243302478796330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.989189920705699	0	1	4	6	9	11	12	15	13	15	15	0	1	2	3	0	5	0	7	6	7	9	1	1	1	1	1	1	1	1	1	1	1
70500	-34.474784884016877	-41.330272834976249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661192028515752	0	2	2	6	9	11	12	14	14	16	16	0	1	1	2	0	5	0	7	7	7	8	1	1	2	2	1	1	1	1	1	2	1
71000	-29.602433247398139	-36.457921198357511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960525053109548	-1	1	3	6	8	11	14	15	15	16	17	0	1	2	3	0	5	0	7	7	7	7	1	1	1	2	1	1	1	1	1	1	1
71500	-29.040312039249692	-35.895799990209063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.993480994057630	-2	1	3	6	9	11	13	15	12	15	16	0	1	2	3	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	1	1	1
72000	-27.834179222716550	-34.689667173675922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.883076518652207	0	1	3	5	8	11	13	14	15	17	16	0	1	2	3	0	5	0	7	7	9	8	1	1	1	1	1	1	1	1	1	1	1
72500	-30.603892247705922	-37.459380198665293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.964779371203515	0	1	2	4	9	12	13	15	14	16	17	0	1	2	2	0	5	0	7	7	8	8	1	1	1	1	1	1	1	1	1	1	1
73000	-30.710525157510013	-37.566013108469384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.925843554021091	-1	1	3	6	9	11	13	14	14	16	17	0	1	1	3	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	1	1	1
73500	-28.295939459831452	-35.151427410790824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.957148742604565	-1	2	3	6	9	12	13	16	14	16	15	0	1	2	3	0	5	0	11	6	7	7	1	1	1	1	1	1	1	1	1	1	1
74000	-34.218685236159217	-41.074173187118589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.923812802958013	-1	1	2	3	8	10	13	15	15	16	17	0	1	2	2	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	2	1	1
74500	-33.307487357889791	-40.162975308849163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690797219860407	-2	1	3	6	8	12	13	14	15	15	16	0	1	2	3	0	5	0	7	6	7	10	1	2	1	2	1	2	1	1	1	1	1
75000	-35.211461336819070	-42.066949287778442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.956869432891231	0	2	3	5	9	13	13	15	14	17	17	0	1	2	3	0	5	0	7	7	7	7	1	1	1	1	1	1	1	1	1	2	2
75500	-29.801564173342456	-36.657052124301828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.902784340148083	-1	1	3	6	9	13	14	16	15	17	17	0	1	2	3	0	5	0	7	7	7	9	1	1	1	1	1	2	1	1	1	1	1
76000	-36.519179262515109	-43.374667213474481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.812709698399424	-1	0	4	5	8	12	13	15	15	16	17	0	1	1	3	0	5	0	7	6	7	8	1	1	2	1	1	2	1	2	1	1	1
76500	-31.601461212787491	-38.456949163746863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725861603658598	-1	1	3	3	9	11	13	15	15	15	16	0	1	1	2	0	5	0	7	7	7	8	1	1	2	1	1	1	1	1	1	1	1
77000	-30.309174794491959	-37.164662745451331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.968279755013189	-1	1	3	6	9	11	14	15	15	17	16	0	1	2	2	0	5	0	7	7	7	9	1	1	1	2	1	1	1	1	1	1	1
77500	-27.516067731065647	-34.371555682025019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.879628781030820	-1	1	3	5	8	11	13	16	15	17	15	0	1	2	3	0	5	0	9	7	9	7	1	1	1	1	1	1	1	1	1	1	1
78000	-35.637993538508880	-42.493481489468252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782809610382210	0	2	3	5	9	13	14	15	15	16	17	0	1	1	2	0	5	0	7	6	7	10	1	1	2	1	1	3	1	1	1	1	1
78500	-28.982476077441881	-35.837964028401252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762681406425919	-1	1	3	5	8	12	13	16	14	17	16	0	1	2	3	0	5	0	7	6	7	9	1	1	1	1	1	2	1	1	1	1	1
79000	-27.881570651475343	-34.737058602434715	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.945392755297663	-1	1	3	5	9	11	12	14	15	15	16	0	1	2	3	0	5	0	7	8	7	8	1	1	1	1	1	1	1	1	1	1	1
79500	-33.598582711897009	-40.454070662856381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.973603132557404	-1	1	2	5	7	12	13	15	14	15	16	0	1	1	2	0	5	0	7	6	7	8	1	1	1	2	1	1	1	1	1	1	1
80000	-30.784651400667563	-37.640139351626935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.865381027925250	-1	1	3	6	9	12	12	14	14	15	16	0	1	2	3	0	5	0	7	6	8	8	1	1	1	2	1	2	1	1	1	1	1
80500	-30.959819389597122	-37.815307340556494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.836508719654172	-1	1	4	6	9	11	14	15	14	16	17	0	1	2	3	0	5	0	7	5	7	9	1	1	2	1	1	1	1	1	2	1	1
81000	-29.021485621069068	-35.876973572028440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.920448666841719	0	1	3	6	9	11	14	16	15	16	15	0	1	2	3	0	5	0	9	7	7	7	1	1	1	1	1	1	1	1	1	1	1
81500	-31.946733040761146	-38.802220991720517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747909723574063	0	2	4	6	8	10	13	15	12	15	17	0	1	2	3	0	5	0	7	5	7	8	1	1	1	1	1	1	1	1	2	1	1
82000	-28.851884475691378	-35.707372426650750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.976016653596784	0	2	2	5	8	12	13	15	14	15	16	0	1	1	3	0	5	0	7	6	7	9	1	1	1	1	1	2	1	1	1	1	1
82500	-28.663619834436503	-35.519107785395875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.959362539483194	-2	1	3	5	8	12	13	15	13	16	17	0	1	2	3	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	1	1	1
83000	-31.980854822526140	-38.836342773485512	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.891105669185646	0	1	3	7	8	10	13	15	14	17	15	0	1	2	3	0	5	0	9	7	11	9	1	1	1	1	1	1	1	1	1	1	1
83500	-33.547691421943682	-40.403179372903054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.914420988019725	0	1	3	5	8	13	14	16	14	16	16	0	1	1	3	0	5	0	7	6	7	9	1	1	1	1	1	2	1	1	1	1	2
84000	-31.716102050225579	-38.571590001184951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760123189646142	-1	1	3	7	8	11	14	16	15	16	17	0	1	1	3	0	5	0	7	7	9	9	1	1	2	2	1	1	1	1	1	1	1
84500	-39.913005625009795	-46.768493575969167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834724033841207	0	2	4	7	9	11	13	16	12	17	15	0	1	1	2	0	5	0	7	6	7	7	1	1	2	2	1	1	1	2	1	2	1
85000	-34.552860221290693	-41.408348172250065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495795216597321	-1	1	3	7	9	12	13	15	15	16	16	0	1	2	1	0	5	0	7	6	7	7	1	1	1	3	1	2	1	1	2	2	1
85500	-37.188473855008581	-44.043961805967953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793282627991752	-1	2	3	7	8	12	14	16	14	16	17	0	1	2	3	0	5	0	7	5	7	9	1	2	1	2	1	1	1	1	2	1	2
86000	-33.064838850028103	-39.920326800987475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.959885596053642	0	2	4	7	8	13	13	15	15	16	16	0	1	2	3	0	5	0	7	7	7	8	1	1	1	2	1	1	1	1	1	1	1
86500	-41.607861901699231	-48.463349852658602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759419687149783	0	2	1	4	9	11	11	15	14	16	16	0	1	1	3	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	2	2	1
87000	-33.318554522818367	-40.174042473777739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.832288835647225	-1	1	3	6	9	13	13	15	15	17	16	0	1	2	3	0	5	0	7	6	8	9	1	1	1	2	1	1	1	1	1	2	1
87500	-38.315444094732200	-45.170932045691572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.865519168460015	-1	1	3	5	7	12	14	15	14	16	15	0	1	2	3	0	5	0	7	6	7	5	1	1	2	1	1	2	1	1	1	1	4
88000	-33.708775147622347	-40.564263098581719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960055220225623	-1	0	3	6	8	11	14	16	13	17	16	0	1	2	3	0	5	0	7	6	7	6	1	1	1	1	1	1	1	1	1	1	2
88500	-35.290764208902097	-42.146252159861469	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.986569291435352	0	1	2	6	8	12	13	15	14	16	13	0	1	1	3	0	5	0	7	6	8	6	1	1	1	2	1	1	1	1	1	1	1
89000	-37.205911408108754	-44.061399359068126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723631485602213	-3	1	3	7	9	13	14	16	14	16	16	0	1	2	2	0	5	0	7	5	7	7	1	1	1	2	1	2	1	1	2	1	1
89500	-29.602960047834287	-36.458447998793659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.850597806987438	0	2	3	6	8	12	13	15	15	17	16	0	1	2	3	0	5	0	7	7	9	7	1	1	1	1	1	2	1	1	1	1	2
90000	-29.221815493620234	-36.077303444579606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696222351860978	-1	1	4	6	9	13	13	15	14	16	16	0	1	2	3	0	5	0	7	6	7	7	1	1	1	1	1	2	1	1	1	1	1
90500	-34.078323838176161	-40.933811789135532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.829171766088656	-2	1	3	7	8	12	13	15	15	17	16	0	1	2	3	0	5	0	7	7	8	8	1	1	1	2	1	2	1	1	1	2	1
91000	-32.906577233598973	-39.762065184558345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791797953238374	-2	0	3	6	8	12	13	15	15	16	16	0	1	1	3	0	5	0	7	7	7	6	1	1	2	1	1	2	1	1	1	1	1
91500	-32.516229404893487	-39.371717355852859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607029377445249	0	2	3	6	8	10	13	15	15	16	16	0	1	1	2	0	5	0	7	7	7	7	1	1	2	2	1	1	1	1	1	1	1
92000	-33.326036594912672	-40.181524545872044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782918143062307	0	2	3	6	8	13	13	15	14	16	17	0	1	1	2	0	5	0	7	6	7	7	1	1	1	1	1	2	1	1	1	1	2
92500	-27.514988050923755	-34.370476001883127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.935600635906209	-1	1	4	6	9	12	13	16	14	16	15	0	1	2	3	0	5	0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1
93000	-25.871234218779357	-32.726722169738728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788564027182257	-1	1	3	6	9	12	13	15	15	17	16	0	1	2	3	0	5	0	7	7	9	9	1	1	1	1	1	1	1	1	1	1	1
93500	-32.896044530055647	-39.751532481015019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742862269591047	0	2	4	7	9	11	13	15	13	15	16	0	1	2	3	0	5	0	7	6	7	10	1	1	1	1	1	2	1	1	1	1	1
94000	-93.426324888897099	-100.281812839856471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.958727866310329	0	2	3	6	9	13	13	16	14	16	15	0	1	2	3	0	5	0	9	6	7	6	1	1	1	1	1	2	1	1	1	2	1
94500	-34.119550213724921	-40.975038164684292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719385991573157	-1	2	3	6	9	11	12	14	14	16	16	0	1	2	1	0	5	0	7	7	7	8	1	1	1	4	1	1	1	1	1	2	1
95000	-26.950192541956660	-33.805680492916032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.949137414229256	-1	1	3	6	9	11	14	15	14	15	17	0	1	2	3	0	5	0	7	6	7	10	1	1	1	1	1	1	1	1	1	1	1
95500	-36.562925884420409	-43.418413835379781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710516733462139	-1	1	4	6	8	10	13	15	13	16	16	0	1	1	2	0	5	0	7	5	7	7	1	1	3	2	1	1	1	1	2	2	1
96000	-33.978232317447642	-40.833720268407014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.940748150081098	0	2	3	6	8	12	13	16	14	17	14	0	1	2	3	0	5	0	7	7	7	6	1	1	1	1	1	2	1	1	1	1	1
96500	-26.871080817514375	-33.726568768473747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.958569963635309	0	1	3	6	8	11	14	15	13	16	16	0	1	2	3	0	5	0	7	6	7	8	1	1	1	1	1	1	1	1	1	1	1
97000	-35.535502440689321	-42.390990391648693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.993263170095220	-1	2	2	5	9	13	13	15	12	15	17	0	1	1	2	0	9	0	7	5	7	7	1	1	1	1	1	1	1	1	1	1	1
97500	-27.009287791079132	-33.864775742038503	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913576910804419	-1	1	3	6	8	12	14	16	14	17	16	0	1	2	3	0	5	0	7	6	8	7	1	1	1	1	1	2	1	1	1	1	1
98000	-27.375084138454980	-34.230572089414352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.894867156299988	0	2	3	6	8	12	14	15	14	16	16	0	1	2	3	0	5	0	7	6	7	8	1	1	1	1	1	2	1	1	1	1	1
98500	-30.088453250013451	-36.943941200972823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.883983936631073	-2	1	3	5	9	11	13	15	14	15	17	0	1	2	3	0	5	0	7	7	7	9	1	1	1	1	1	1	1	1	1	1	2
99000	-34.778753512308192	-41.634241463267564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.815831633604339	-1	1	3	4	9	12	13	14	15	15	16	0	1	2	3	0	5	0	7	7	7	6	1	1	1	1	1	1	1	1	1	2	2
99500	-39.014309727870796	-45.869797678830167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.808986699916548	-1	1	4	7	8	13	13	14	14	16	16	0	1	2	2	0	5	0	7	6	7	8	1	2	1	3	1	1	1	1	1	1	1
100000	-40.391714692534045	-47.247202643493416	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877985478612075	0	2	3	6	6	9	14	15	15	16	16	0	1	1	1	0	5	0	7	7	9	9	1	1	2	2	1	1	1	1	1	1	1
