step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
14500	-646.235788792076505	-652.174986011161764	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705094934178797	1	-2	2	4	4	3	8	5	5	5	7	6	8	6	6	6	6	7	10	7	6	7	8	9	8	7	8	8	10	10	12	9	10	10	9	9	8	15	11	11	11	12	11	11	11	11	10	11	13	10	12	13	13	12	12	13	12	12	13	13	13	13	12	16	15	15	14	12	14	14	15	14	16	15	16	16	16	15	15	16	16	18	17	18	18	15	17	18	19	15	17	18	20	18	18	22	2	0	1	1	3	1	18	5	6	6	4	4	5	6	6	4	9	4	28	14	4	8	15	11	16	17	17	4	20	18	48	15	18	23	26	26	4	40	26	26	28	30	18	30	34	23	35	37	32	9	30	45	45	34	18	32	50	41	44	33	45	48	46	48	49	32	51	46	48	50	57	57	90	59	66	72	48	63	49	69	56	67	80	72	90	68	33	87	76	59	86	87	95	86	86	95	2	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	1	1	2	2	3	2	1	1	1	1	1	1	1	2	2	3	1	2	1	1	2	1	1	1	1	1	1	2	1	3	1	3	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	3	1	2	1	1	1	1	2	2	2
15000	-682.793723823913069	-688.732921042998328	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.711542345922898	1	0	2	4	3	3	6	6	5	6	7	6	8	7	6	5	4	8	9	5	6	5	8	9	7	6	9	8	9	9	11	8	7	10	10	9	9	12	10	11	11	12	11	12	11	10	12	11	12	13	12	10	13	11	12	12	13	12	13	11	14	12	12	15	15	15	13	14	14	14	17	15	18	15	15	17	16	15	15	16	15	17	17	16	16	17	19	18	20	18	18	17	20	21	19	22	2	0	1	2	3	3	16	22	17	6	4	4	5	20	20	4	6	33	7	6	4	5	3	11	16	17	17	7	20	33	19	9	7	32	26	26	28	40	26	39	37	33	18	43	27	15	35	37	32	32	18	23	45	23	33	32	35	41	60	18	45	37	54	48	49	9	42	54	48	34	72	57	51	67	68	72	62	63	56	69	50	67	62	57	59	75	90	85	76	42	75	51	86	91	86	95	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	2	3	2	1	1	2	2	1	1	1	1	4	1	1	2	2	1	1	4	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	2	3	2	2	2	1	1	1
15500	-659.679989719413697	-665.619186938498956	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.678544423604558	1	-1	2	3	4	3	8	6	5	4	7	5	8	6	6	6	6	7	10	5	6	5	8	8	8	8	8	9	9	10	12	8	10	10	10	9	8	14	12	11	11	12	10	11	10	11	12	10	11	12	11	12	12	12	13	13	13	13	12	13	14	13	13	14	15	15	13	14	13	13	14	15	17	14	15	16	17	15	16	15	14	17	17	18	15	17	18	18	19	18	18	19	19	21	19	22	2	0	1	2	3	3	4	22	6	6	4	4	5	20	6	4	9	4	16	6	4	5	15	11	16	17	9	18	15	18	41	9	18	27	26	26	4	26	26	36	37	33	18	18	23	23	35	37	32	32	7	23	45	23	51	50	26	41	30	30	45	48	46	48	49	23	44	54	37	46	57	57	85	59	68	39	62	54	49	69	23	67	69	72	33	54	73	85	76	85	75	73	86	95	75	95	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	2	3	2	1	1	1	2	2	1	2	1	1	2	2	1	2	1	2	1	1	2	1	1	2	2	1	1	2	3	4	1	1	3	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	1	2	2
16000	-659.092910273479106	-665.032107492564364	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.704189205495103	1	0	2	1	4	3	5	6	5	5	7	5	8	5	7	5	6	8	11	6	8	7	7	8	4	8	8	8	9	11	11	9	9	11	9	10	9	14	11	11	12	12	12	10	10	12	11	11	13	12	12	12	12	12	14	12	13	11	14	11	13	13	11	14	16	15	13	13	13	13	15	15	17	14	15	16	17	15	16	15	17	17	16	18	16	17	18	19	19	19	19	18	20	22	19	22	2	0	1	2	3	3	25	5	6	6	4	4	5	5	6	25	9	7	7	6	12	8	9	11	4	17	17	12	14	33	18	23	7	23	26	26	28	40	26	26	58	18	33	18	23	23	35	37	32	32	33	45	45	63	44	23	39	37	43	18	52	48	23	48	50	49	42	34	37	56	57	57	85	42	68	57	62	54	49	69	50	55	69	72	59	75	73	73	76	85	75	42	95	91	86	86	1	1	1	1	2	1	1	1	1	1	2	3	2	1	1	1	1	2	4	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	2	4	1	2	1	2
16500	-639.637455533378670	-645.576652752463929	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.684466766992916	2	0	1	4	3	2	9	5	6	5	7	7	7	5	6	6	4	8	8	6	8	7	6	8	8	6	8	8	9	10	11	8	9	10	9	9	10	13	10	11	12	12	10	10	11	12	11	12	12	13	12	12	12	11	13	14	14	13	13	12	13	14	12	15	16	15	13	15	14	15	17	15	17	14	14	17	16	15	15	16	14	17	16	18	16	16	19	17	20	18	18	19	19	21	19	22	2	0	2	2	3	3	21	5	14	6	4	4	3	6	6	4	6	4	16	14	11	8	6	4	16	17	17	16	14	33	37	23	18	23	26	26	19	40	26	26	31	30	18	18	34	32	35	37	23	34	18	45	45	34	51	32	39	41	42	43	45	48	32	48	46	50	42	75	48	81	57	39	51	51	63	72	62	63	50	69	34	51	69	57	51	75	85	59	76	73	86	88	86	91	86	95	1	1	1	2	1	1	1	1	1	1	2	2	3	2	2	2	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	2	1	1	1	1	3	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	2	2	1	2
17000	-641.019885317389367	-646.959082536474625	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.723100813360673	0	-1	1	3	4	3	7	6	5	5	7	6	8	7	6	5	6	8	10	5	8	8	9	8	7	8	8	8	9	9	10	9	9	10	10	10	9	14	11	12	11	11	11	10	10	12	11	11	12	10	13	12	12	11	13	13	13	12	13	11	13	13	13	14	16	14	13	12	15	15	17	14	17	15	15	18	16	15	15	16	14	16	18	19	18	16	19	19	19	18	18	18	21	21	19	23	2	0	1	1	3	3	4	5	6	6	4	4	5	20	6	4	9	7	7	6	7	8	9	11	16	5	17	7	20	4	37	9	18	15	26	9	7	26	26	36	31	30	33	18	23	34	35	37	23	9	33	45	45	23	7	46	39	41	42	30	45	48	54	48	49	23	42	54	62	34	57	57	67	42	68	72	62	63	66	69	46	51	80	71	73	75	92	92	72	74	86	51	86	95	86	93	1	1	1	2	1	1	2	1	2	1	2	2	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	3	2	1	2	1	1	1	3	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2	3	1	3	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	3	2	2	1
17500	-640.125853205400858	-646.065050424486117	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.667817604880886	1	-1	2	3	4	4	5	5	5	5	7	6	7	6	6	7	6	7	10	7	8	7	7	8	8	7	8	6	9	9	12	8	9	12	11	10	9	15	11	11	11	12	11	10	10	12	12	11	12	12	12	12	12	12	12	13	13	12	11	13	14	13	11	16	14	14	14	13	14	14	16	14	17	13	15	17	16	14	16	16	16	18	17	17	17	17	18	19	20	18	17	17	20	21	19	22	2	0	1	2	3	3	4	5	6	6	4	4	5	6	6	7	9	4	21	14	7	8	9	11	16	17	17	4	20	7	37	9	7	23	26	26	28	40	26	26	37	33	30	30	32	9	35	37	32	23	44	45	45	32	30	63	40	41	18	43	45	48	23	48	49	34	33	63	62	50	57	39	59	59	46	39	62	50	49	69	54	67	80	38	67	75	85	90	76	42	75	67	75	95	75	93	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	3	2	2	2	2	2	1	1	1	1	1	3	1	1	2	3	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	3	1	2	2	2	1	2	2	1	3	1	1	1	2	1	1	2	2	1	1	3	1	2	1
18000	-643.440379898072365	-649.379577117157623	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.624040397515518	1	-1	2	4	3	4	7	5	7	6	7	5	6	6	6	5	6	8	10	6	7	7	8	8	7	8	8	8	9	10	12	8	10	11	10	10	9	15	10	11	11	12	10	9	10	11	11	11	12	12	12	12	11	13	12	12	13	13	13	14	12	13	13	13	14	14	14	14	14	13	16	15	18	14	16	18	16	16	15	15	16	18	17	18	17	16	19	18	20	16	18	19	20	22	20	21	2	0	1	2	3	3	16	5	17	6	4	4	5	6	6	4	6	4	28	6	4	8	9	4	16	17	17	16	14	18	37	9	44	23	26	26	28	57	26	26	37	33	18	18	23	23	35	37	34	32	33	45	45	50	30	23	39	41	33	43	53	48	46	48	50	9	51	46	48	15	57	57	90	59	54	40	37	63	49	69	34	67	80	72	90	68	85	90	76	59	86	85	86	86	75	95	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	3	1	1	2	3	3	1	2	1	2	3	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	3	2	1
18500	-659.050670045706852	-664.989867264792110	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.656935996691555	1	-1	2	3	4	3	7	5	5	5	7	6	7	6	7	5	6	7	11	7	8	8	8	8	7	8	8	9	10	10	12	9	9	10	10	9	9	13	11	10	10	12	10	12	10	11	11	11	12	13	12	13	12	12	13	12	13	12	13	14	12	12	13	15	16	12	14	14	14	14	17	15	16	14	16	17	15	15	15	16	17	16	16	19	16	17	19	19	20	17	18	18	21	20	19	23	2	0	1	2	3	3	16	5	6	6	4	4	14	6	6	4	9	4	37	6	7	8	9	11	16	9	17	7	20	18	21	23	18	23	26	27	7	39	26	26	37	33	18	30	23	34	35	37	23	23	18	45	45	46	33	34	40	41	18	43	45	37	54	48	49	32	51	54	48	56	36	57	42	51	68	72	62	63	32	69	50	51	69	72	42	75	73	73	76	42	75	73	86	75	86	95	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	3	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	2	2	1	2	1	2	2	2	1	1	2	1	4	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	2	1	2	2	1	1	2	2	1	2
19000	-624.512621411883288	-630.451818630968546	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.701959610972146	1	0	2	4	4	4	7	6	7	5	8	7	7	5	6	7	6	8	9	6	7	8	8	7	7	7	8	7	10	11	11	9	10	10	9	10	9	14	11	12	9	10	11	11	10	12	11	11	11	13	12	11	12	12	12	12	13	12	13	10	13	13	13	16	15	14	12	14	14	12	16	14	15	14	15	17	17	16	15	15	17	18	17	18	18	17	19	18	19	18	18	17	21	20	20	22	2	0	1	2	3	3	4	5	6	6	24	4	5	6	6	4	6	7	16	14	4	8	17	4	4	17	17	4	20	42	37	23	18	23	26	26	16	40	26	39	4	18	18	42	9	34	35	37	34	49	18	45	45	34	42	9	39	31	43	18	45	48	46	48	49	50	42	56	62	34	72	57	59	59	54	71	62	63	66	69	46	67	80	72	73	68	73	73	76	59	75	73	86	75	75	95	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	2	4	1	2	2	2	2	1	1	2	1	2	2	2	3	1
19500	-659.350617782375025	-665.289815001460283	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.708562075733588	1	0	2	3	4	4	9	5	6	5	6	6	7	4	6	7	5	8	10	6	7	7	8	9	6	7	8	8	10	10	11	9	9	10	10	9	8	13	12	11	11	12	12	11	10	12	11	11	12	12	10	13	12	11	14	13	13	13	13	11	14	11	13	14	16	14	13	13	12	14	16	15	17	15	14	17	17	15	14	14	16	17	17	18	17	16	18	18	19	19	19	17	21	21	19	21	2	0	1	2	3	3	12	5	17	6	4	4	5	3	3	25	6	25	28	6	4	8	6	11	4	17	17	21	14	18	37	15	4	9	26	26	4	40	26	26	37	51	44	18	9	34	35	37	32	32	18	45	45	23	30	50	39	41	42	33	45	37	54	48	49	49	51	54	62	56	57	39	55	7	68	72	37	63	50	69	50	59	69	72	74	75	92	74	76	85	86	59	75	91	75	95	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	3	1	1	2	3	2	1	1	3	2	3	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	2	2	2	1	1	1	2	1	1	3	1	1	4	1	2	1	2	3	2	1	1	1	1	1	1	2	2	2	4	1	2	1
20000	-634.415526485421083	-640.354723704506341	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.730065371147349	0	-1	2	3	4	3	8	6	7	5	7	6	8	6	6	5	5	7	10	5	8	8	9	8	7	6	8	7	9	10	11	9	9	11	10	8	10	13	12	11	9	12	10	10	11	13	11	12	10	13	11	13	13	11	13	14	13	12	14	11	12	13	12	15	15	13	13	13	14	12	15	15	16	15	15	18	17	16	14	15	16	17	17	18	18	16	18	19	19	16	18	19	20	21	19	23	2	0	1	2	3	3	11	5	17	6	4	4	5	20	6	4	6	16	28	6	16	8	9	11	16	17	17	4	14	21	41	9	18	9	26	26	41	40	34	36	16	44	33	18	32	54	35	37	32	49	33	34	45	23	33	70	39	41	42	43	45	48	54	48	49	32	51	54	62	45	57	39	59	55	34	72	62	34	46	69	56	67	80	72	90	68	73	85	76	59	86	73	75	86	75	95	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	3	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	3	1	1	1	2	1	1	1	1	1	2	3	2	2	1
20500	-624.386274789819481	-630.325472008904740	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.679919319712963	1	0	2	4	3	4	7	5	6	5	7	6	6	6	6	6	4	8	10	7	7	8	8	8	8	7	8	8	9	10	12	8	9	11	9	9	9	14	11	12	10	12	11	11	10	11	11	11	12	13	12	12	12	12	14	12	13	12	12	13	13	13	13	15	16	12	13	14	14	14	17	14	16	14	15	18	16	15	15	16	17	17	17	18	18	17	18	18	20	17	18	15	20	21	20	23	2	0	1	2	3	3	16	5	6	6	4	4	5	6	6	4	3	16	28	6	4	8	15	4	16	17	17	7	15	18	41	9	4	23	26	26	28	26	26	26	37	43	18	18	23	23	35	37	17	32	18	45	45	34	42	23	27	41	18	43	45	37	66	48	32	23	42	50	62	66	72	39	51	59	68	71	62	63	50	69	34	67	69	72	90	75	73	73	76	73	86	51	86	86	86	95	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	3	1	1	2	1	3	2	2	1	1	2	1	1	2	1	1	4	2	2	1	1	1	1	3	2	1	2	1	2	2	1	2	3	3	1	1	1	2	1	2	2	1	1	1	2	1	1	1	3	2	1	2	1	1	1	1	1	1	1	2	2	2	2	2
21000	-640.993528491513416	-646.932725710598675	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.690206904649579	1	-1	2	3	4	3	9	6	6	5	6	6	7	6	6	5	5	6	9	7	6	8	8	7	7	7	8	7	9	10	11	9	10	10	10	9	9	15	10	12	11	12	10	12	11	13	11	11	13	12	13	12	12	12	13	13	14	12	12	13	13	12	13	15	15	13	14	14	15	14	17	13	17	14	15	17	17	15	14	16	16	18	17	18	17	16	18	18	19	15	17	18	20	20	18	22	2	0	1	2	3	3	28	5	6	6	4	4	5	6	6	4	6	4	28	14	4	8	14	4	16	17	17	18	20	18	19	9	7	32	26	26	4	26	9	26	37	30	18	33	9	34	35	37	32	32	33	45	45	23	18	34	72	31	43	43	52	37	34	48	56	32	42	46	62	45	57	40	18	59	68	38	62	63	34	69	46	67	69	57	90	75	90	73	76	59	75	90	95	75	86	95	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	3	2	1	2	1	3	1	1	1	3	1	1	1	1	2	3	3	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	4	2	1	1	3	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2
21500	-643.806022041257165	-649.745219260342424	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.689349392672279	1	-1	2	3	4	3	6	5	4	5	6	5	7	5	6	7	6	8	11	6	7	7	9	8	8	8	8	9	9	10	11	8	9	11	9	10	10	14	12	11	12	12	11	12	11	13	12	11	13	12	11	11	12	12	13	14	14	12	12	13	14	13	12	16	15	15	14	15	15	14	16	15	16	15	15	18	16	16	14	14	14	17	17	17	17	15	17	19	19	19	17	18	20	21	18	19	2	0	1	2	3	3	4	5	6	6	4	4	5	6	6	4	9	21	28	14	4	8	9	7	21	17	17	7	20	18	28	9	18	32	26	26	16	39	26	26	37	33	33	33	32	54	35	37	34	32	18	23	45	34	30	34	39	37	51	18	45	37	23	48	32	79	42	54	80	34	39	57	42	42	54	71	62	63	50	62	34	67	69	57	73	63	73	73	76	73	75	73	95	91	91	95	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	3	1	3	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	3	4	1	1	3	1	1	2	1	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1
22000	-613.799781787989332	-619.738979007074590	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.733712797917670	1	0	2	4	4	3	8	5	5	6	6	6	6	5	7	6	6	7	10	7	8	7	9	8	7	8	8	8	10	11	10	9	9	11	10	10	9	14	10	11	11	12	12	11	11	12	12	11	13	13	13	12	12	12	13	13	13	12	13	10	12	13	13	14	16	15	14	14	15	15	17	14	16	15	15	17	16	16	15	14	17	17	16	18	17	17	19	19	19	19	18	18	17	18	19	21	2	0	1	2	3	3	16	5	6	3	4	4	5	6	6	4	9	4	16	14	4	8	9	11	16	17	17	4	15	18	28	9	18	23	26	26	28	26	26	26	19	33	60	33	23	9	35	37	23	15	30	45	45	34	42	34	39	41	30	18	45	48	34	48	66	50	42	54	80	34	72	57	67	59	54	72	62	63	34	62	34	67	80	72	73	75	73	73	76	85	86	85	46	86	86	86	1	1	1	2	1	1	1	1	1	3	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	4	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	3	2	1	2	1	1	1	2	1	1	1	1	3	1	1	2
22500	-615.240952230039625	-621.180149449124883	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.726693510955332	0	-2	1	3	4	3	8	6	5	6	8	6	7	5	6	6	6	7	8	6	8	8	7	8	7	7	7	7	9	10	12	9	10	8	9	9	9	15	11	12	10	12	11	10	10	11	11	11	11	12	11	13	12	13	13	13	14	12	13	13	14	13	12	15	14	13	13	14	15	15	16	13	16	14	16	17	17	15	15	13	16	17	17	18	17	17	18	19	19	18	19	19	19	21	19	23	2	0	1	2	3	3	28	5	6	6	4	4	5	6	9	4	9	4	4	14	16	8	9	4	16	17	17	4	20	18	41	23	19	15	26	26	19	26	26	26	19	51	33	18	23	34	35	37	32	9	33	45	45	50	18	32	72	41	51	43	45	48	34	48	66	32	51	54	80	56	72	39	74	59	68	57	80	54	56	48	32	67	80	72	59	75	73	73	76	73	86	73	75	91	86	93	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	4	1	2	1	1	4	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	2	2	2	2	1	1	1	1	2	1	1	2	1	1	2
23000	-594.578388897911054	-600.517586116996313	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.736774531045475	1	-1	2	3	4	4	8	6	6	6	7	6	6	7	6	6	5	7	10	5	8	8	8	9	7	7	9	8	10	10	10	9	9	9	10	9	9	13	11	12	12	11	10	11	11	11	12	11	13	12	13	12	13	12	13	11	13	13	13	13	13	13	13	14	15	14	13	14	14	14	16	14	15	15	15	15	16	15	16	16	16	17	17	18	16	16	18	18	19	15	18	17	20	22	17	23	2	0	1	2	3	3	25	5	17	6	4	4	5	20	20	4	6	16	28	6	11	8	9	11	16	17	17	16	20	18	37	15	18	23	26	26	28	40	26	26	31	30	33	33	34	34	35	37	32	32	42	45	45	46	30	34	39	31	42	43	45	48	34	48	50	32	42	54	62	56	72	39	51	51	63	72	62	29	65	69	70	67	80	71	51	75	85	73	76	59	86	85	95	93	75	93	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1
23500	-667.497052391368470	-673.436249610453729	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.652017827525729	1	-1	2	3	3	3	8	5	5	5	6	6	7	7	7	5	6	6	10	7	8	8	8	8	8	7	8	8	9	10	11	9	9	11	10	10	9	15	12	11	11	11	11	11	11	13	11	12	12	13	13	13	12	12	14	11	13	12	12	13	13	13	12	15	15	14	13	14	13	14	16	14	17	15	16	17	15	16	15	15	16	18	17	19	18	17	19	19	19	15	19	19	21	21	20	23	2	0	1	2	3	3	18	5	6	6	4	4	5	6	3	4	9	4	37	6	11	8	17	11	16	17	17	4	20	18	19	17	25	9	26	26	4	40	40	26	37	33	18	30	23	54	35	37	23	56	43	45	45	34	30	23	26	41	42	33	45	48	34	48	32	34	30	34	37	34	72	39	33	59	68	72	62	63	34	69	56	67	80	39	90	75	73	51	76	59	75	73	75	86	86	95	1	1	1	2	1	1	1	1	1	1	2	1	2	2	3	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	3	2	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	3	3	1	1	2	1	1	1	1	3	2	2	2	2	2	1	1	3	2	2	2	1	2	3	2	2	3	1	4	2	1	2	3	1	1	1	1	3	2	2	2
