step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21
70500	-148.630053326899855	-147.038713552069225	-1.591339774830642	0.000145010214702	0.000035359877323	0.243844045025027	0.343293643105150	2	7	8	13	14	14	16	12	18	16	16	17	19	20	21	21	23	25	27	29	33	0	1	2	1	8	4	4	2	8	6	4	0	7	12	7	14	14	15	15	18	20	1	3	1	6	1	1	2	2	3	1	2	1	2	2	3	1	1	3	3	2	2
71000	-154.648100231035443	-152.974362904174171	-1.673737326861283	0.000270141456821	0.000057259492144	0.211961143684692	0.608668039210621	3	7	8	12	14	14	16	15	16	16	17	18	20	20	21	22	23	25	25	30	33	0	1	2	3	4	4	3	2	4	6	8	0	6	12	13	14	14	13	13	19	20	1	1	1	2	1	1	3	4	1	1	1	1	2	1	1	1	2	2	3	2	2
71500	-167.784092126492908	-166.322706601351712	-1.461385525141204	0.000201678081732	0.000065602315846	0.325282327572340	0.529893704782674	3	8	6	14	14	13	15	13	17	15	18	17	19	19	21	21	23	26	26	29	33	0	1	1	8	6	2	6	2	8	6	8	0	7	12	7	14	14	6	13	15	20	1	3	2	1	1	2	1	2	2	1	3	1	2	2	2	1	2	9	4	4	2
72000	-164.040317170286784	-162.398254852039940	-1.642062318246846	0.000226364101408	0.000050510322202	0.223137511151082	0.392995775553761	3	8	8	14	14	15	15	14	18	16	18	18	18	20	23	22	24	26	27	30	34	0	1	1	1	3	3	3	3	2	3	5	0	10	12	9	14	14	9	15	19	20	1	3	2	5	3	4	3	2	5	2	3	1	2	1	2	2	2	4	2	2	2
72500	-168.333104551170976	-166.455425190721627	-1.877679360449346	0.000223877405890	0.000035791626846	0.159871545337152	0.455089234393244	2	7	8	15	14	15	14	12	17	14	17	17	19	20	23	22	23	26	26	30	33	0	1	2	3	1	7	2	2	4	8	4	0	10	12	4	14	12	13	15	13	19	1	2	1	3	7	1	4	3	1	2	1	1	3	1	4	1	3	4	2	4	3
73000	-157.238231862671825	-155.710794645258972	-1.527437217412862	0.000163782924926	0.000045353498721	0.276912252858788	0.446951013175427	2	8	8	13	13	15	14	15	17	17	17	17	18	21	23	21	23	24	26	30	34	0	1	1	1	3	4	5	2	5	4	5	0	7	12	13	12	12	13	18	19	20	1	2	3	6	2	1	1	4	2	2	2	1	1	2	4	2	3	3	1	2	2
73500	-154.557320574230346	-153.139999326443331	-1.417321247787007	0.000134372095711	0.000050297716380	0.374316677241107	0.490418685680699	3	8	8	13	14	14	15	11	17	16	17	16	20	19	21	22	23	25	26	31	33	0	1	1	1	8	3	4	2	4	6	4	0	7	12	13	14	14	13	15	19	18	1	2	2	5	2	4	2	2	2	1	2	1	2	1	1	2	2	2	2	3	3
74000	-143.564643582576082	-141.908008846866039	-1.656634735710033	0.000164217645440	0.000035774813761	0.217849998185088	0.547230265688079	3	8	9	13	15	14	15	13	17	17	17	18	19	20	22	22	23	24	27	30	34	0	1	1	2	2	3	3	2	5	6	4	0	7	12	13	12	14	15	15	18	20	1	2	3	2	4	2	2	2	1	1	2	1	1	1	1	2	2	1	2	2	2
74500	-158.651240753820701	-157.007736173073653	-1.643504580747039	0.000238951690115	0.000053191231496	0.222602449349786	0.479035785592550	2	7	9	13	15	14	15	15	18	16	17	17	20	19	22	21	23	23	24	29	31	0	1	2	2	4	3	6	4	4	6	6	0	7	12	13	14	16	6	13	19	19	1	2	1	4	1	2	1	2	3	1	1	1	3	1	1	1	1	5	1	3	3
75000	-166.011075849879319	-164.037308915358437	-1.973766934520870	0.000227295073524	0.000032451983125	0.142774687641116	0.390485382211510	2	7	6	12	15	14	15	14	17	17	18	17	19	20	23	21	24	26	25	30	34	0	1	1	3	8	2	6	4	5	4	10	0	10	12	4	12	12	13	13	18	18	1	2	2	2	1	4	1	1	2	3	1	1	1	2	6	2	3	4	3	2	3
75500	-157.594914658414382	-156.025142566539785	-1.569772091874586	0.000218075313865	0.000055384234861	0.253968383120025	0.523358626538982	2	6	8	14	15	14	14	15	17	15	17	17	19	21	21	22	24	25	27	30	34	0	1	1	2	6	3	3	6	4	4	7	0	4	12	11	12	16	13	18	18	20	1	2	3	3	1	2	3	1	1	1	2	1	3	2	2	3	1	2	1	2	1
76000	-168.959548695224555	-167.353958079643348	-1.605590615581206	0.000169858634717	0.000040362366617	0.237623284116660	0.422833879550888	3	7	9	13	13	15	14	12	17	17	17	17	19	19	21	21	21	26	26	31	33	0	1	2	3	8	7	2	2	8	6	1	0	8	12	13	14	14	13	13	19	20	1	2	1	1	1	1	4	2	3	1	7	1	3	1	1	1	1	4	4	3	1
76500	-180.319351850051277	-178.784925236634763	-1.534426613416500	0.000232483024394	0.000063420225343	0.272795080451997	0.455058765330707	3	6	9	13	14	15	14	13	18	16	17	17	19	20	22	21	23	23	26	29	33	0	1	2	3	3	7	3	2	2	4	5	0	4	12	10	14	16	7	18	18	18	1	1	2	2	3	1	2	4	5	3	1	1	5	1	4	1	1	3	3	4	5
77000	-169.203027204926514	-167.698278259342459	-1.504748945584041	0.000166217951642	0.000048432601608	0.291380089392018	0.604644430978088	3	7	8	13	13	14	15	14	18	16	17	18	20	21	21	22	23	25	26	30	33	0	1	1	2	2	3	3	5	5	6	5	0	3	12	7	12	12	7	15	19	20	1	1	2	3	3	3	3	1	2	1	2	1	5	1	3	2	4	5	3	3	2
77500	-154.135652387880810	-152.627706899198216	-1.507945488682600	0.000243640680363	0.000070468164982	0.289229880975795	0.539661038630636	3	6	8	12	15	15	15	14	18	17	16	17	19	19	22	22	23	24	25	30	33	0	1	2	1	4	4	3	4	4	6	7	0	6	12	9	12	14	13	13	18	20	1	2	1	3	1	1	3	1	3	1	1	1	2	1	2	2	2	2	3	3	1
78000	-151.235811560546296	-149.408287299754107	-1.827524260792175	0.000147122493455	0.000025056112106	0.170307826610298	0.557649997644687	1	6	9	12	15	13	16	14	18	16	16	17	19	19	21	22	23	25	25	29	33	0	1	2	1	8	4	4	4	4	4	4	0	4	12	7	14	12	13	15	18	20	1	2	1	5	1	1	2	1	3	1	2	1	3	1	3	2	3	3	2	1	2
78500	-164.095010810107738	-162.142879180490070	-1.952131629617664	0.000228227699005	0.000033398188477	0.146337138844538	0.360595921674068	2	8	9	12	14	13	15	15	18	15	15	17	19	20	23	21	22	24	27	30	32	0	1	1	3	4	4	3	3	8	2	4	0	3	12	10	12	14	15	18	19	20	1	5	3	3	1	1	2	3	1	4	2	1	5	1	4	2	1	1	2	1	2
79000	-159.981961739199420	-158.278040257179356	-1.703921482020062	0.000268943147838	0.000054410172922	0.202311058523414	0.514061570991839	3	7	8	15	14	15	13	13	17	15	17	18	19	21	22	21	23	24	26	31	31	0	1	2	2	8	7	2	2	2	7	4	0	4	12	13	12	12	15	18	19	13	1	2	1	3	1	1	3	3	5	1	1	1	1	2	2	2	3	1	1	3	4
79500	-161.050085942829725	-159.550866824359019	-1.499219118470711	0.000232696477385	0.000068691015845	0.295195770117976	0.485728054359092	2	8	8	14	14	14	13	14	16	16	16	17	19	20	22	21	23	25	26	31	33	0	1	1	7	3	7	3	3	8	6	7	0	6	12	8	12	12	13	13	18	20	1	4	4	1	2	1	2	3	1	2	2	1	1	2	4	2	3	3	3	2	2
80000	-160.996540636267468	-159.490631123994945	-1.505909512272526	0.000211552204830	0.000061475978057	0.290594835002598	0.473083319188407	3	7	8	13	14	13	15	15	17	16	17	17	20	20	23	22	23	25	27	31	33	0	1	1	1	3	3	6	4	5	6	5	0	7	12	13	12	12	13	13	13	19	1	2	3	5	3	2	1	1	2	1	1	1	1	1	3	2	4	4	4	5	2
80500	-165.005421078068082	-163.503345242716250	-1.502075835351846	0.000253346147860	0.000074283385327	0.293209057862217	0.495957712329983	3	7	8	14	13	14	15	13	18	16	18	18	20	20	22	20	23	26	25	30	32	0	1	2	1	3	5	8	2	5	3	5	0	7	12	10	12	14	8	15	19	20	1	2	1	4	2	1	1	3	3	3	2	1	4	1	2	2	1	7	1	2	1
81000	-164.197281120330672	-162.526596185434130	-1.670684934896535	0.000171285145601	0.000036481757080	0.212988446556057	0.390358801622505	2	7	8	14	15	13	15	15	17	15	17	17	20	19	22	21	23	25	25	31	32	0	1	1	1	3	3	6	2	8	3	5	0	4	12	7	12	16	6	13	10	19	1	2	4	6	4	2	1	4	1	5	1	1	3	1	3	2	1	7	1	8	3
81500	-150.564330511435173	-148.775977382991613	-1.788353128443567	0.000152811069559	0.000027408309820	0.179360761622221	0.545162954635392	3	7	9	13	14	15	15	15	17	16	15	17	20	18	19	20	23	25	26	29	34	0	1	2	1	2	4	4	2	4	6	4	0	15	12	4	14	14	15	15	19	20	1	2	1	5	3	1	1	3	2	1	1	1	1	1	2	1	2	4	3	2	3
82000	-162.325087895305700	-160.802947038762312	-1.522140856543395	0.000184069752501	0.000051563903303	0.280132409604780	0.508778696618152	3	7	9	14	13	14	15	14	16	16	17	17	20	19	21	20	23	26	25	28	32	0	1	2	2	2	1	3	2	4	7	4	0	6	12	6	12	14	19	15	19	20	1	2	1	3	3	4	3	2	1	1	1	1	4	1	4	3	2	1	2	1	2
82500	-136.418161260848336	-134.685584881566797	-1.732576379281525	0.000133500826195	0.000025888150686	0.193917531629654	0.525400705944715	2	7	7	13	15	15	15	14	17	16	17	18	20	20	22	21	24	24	27	30	33	0	1	1	1	4	4	4	2	4	6	4	0	7	12	7	14	12	15	18	19	20	1	2	2	5	1	1	1	3	3	1	2	1	2	1	3	1	2	1	2	2	2
83000	-154.710963788163156	-153.331302749514208	-1.379661038648944	0.000136428888390	0.000060991404489	0.447056376469079	0.489400692011612	2	8	8	14	15	13	15	14	18	16	18	16	19	20	23	21	24	26	25	30	33	0	1	1	6	6	3	6	2	8	6	4	0	7	12	7	12	14	15	13	18	20	1	3	3	1	1	2	1	3	2	2	2	1	2	2	3	4	1	2	4	2	1
83500	-160.951978143760385	-159.509358414749300	-1.442619729011097	0.000188570541175	0.000064807195279	0.343676137719580	0.424806697774016	3	7	9	15	13	14	15	15	16	15	16	17	19	21	22	21	24	24	26	30	33	0	1	2	5	3	3	6	5	5	6	5	0	7	12	7	12	16	13	13	15	13	1	2	1	1	2	2	1	1	1	1	2	1	3	1	4	2	1	2	4	5	6
84000	-169.476894188349718	-167.694409707353856	-1.782484480995860	0.000215007116558	0.000038872061372	0.180794301109390	0.443230618098598	3	8	7	13	14	13	15	14	17	17	16	18	19	20	21	21	23	26	27	28	34	0	1	1	1	2	3	3	4	2	4	5	0	5	12	5	14	14	13	13	13	13	1	2	2	5	3	2	4	1	4	2	1	1	2	1	3	1	2	4	5	4	6
84500	-162.502809041800276	-160.956050493059706	-1.546758548740559	0.000177565228691	0.000047209314589	0.265870266027261	0.495874139904814	2	7	8	15	15	13	15	14	17	16	17	17	20	21	22	22	23	24	27	30	33	0	1	1	8	6	2	6	2	8	6	4	0	3	12	3	14	14	13	13	18	20	1	2	2	1	1	2	1	3	2	1	1	1	6	2	7	1	1	2	4	3	2
85000	-153.348303069579259	-151.832005271455841	-1.516297798123408	0.000183563439673	0.000052093751512	0.283791541520731	0.562287918267843	1	8	8	12	14	14	13	15	17	16	16	18	19	21	22	20	23	23	27	30	34	0	1	1	3	4	7	2	3	8	6	4	0	11	12	13	12	14	15	15	19	19	1	3	3	2	1	1	3	2	1	1	2	1	2	2	1	1	1	1	2	2	4
85500	-155.662497955956781	-154.045419139237879	-1.617078816718895	0.000247673378056	0.000057670901731	0.232850628449830	0.609796897677791	2	5	9	12	13	14	16	15	16	16	16	18	17	20	20	21	24	26	27	30	33	0	1	1	2	4	4	4	5	4	6	4	0	4	12	13	12	14	13	18	19	19	1	2	2	3	1	1	2	1	2	1	2	1	2	1	3	1	2	3	1	1	2
86000	-159.845704616043122	-158.111616370148596	-1.734088245894538	0.000242787489990	0.000046977780117	0.193493413184619	0.481488497286963	2	4	9	13	14	14	16	15	17	16	15	18	19	21	23	21	22	24	24	28	33	0	1	1	3	4	4	3	4	7	4	3	0	6	12	13	12	14	13	13	18	20	1	1	4	2	1	1	4	1	1	1	3	1	2	2	2	2	1	2	3	2	2
86500	-153.201560641975703	-151.504234859677837	-1.697325782297872	0.000165645751806	0.000033848810910	0.204344575944117	0.458646410681674	2	7	8	14	14	14	16	12	17	16	16	18	19	20	23	21	22	26	26	30	33	0	1	1	1	2	3	6	2	2	4	6	0	6	12	7	14	14	13	13	19	19	1	1	3	5	4	3	1	2	5	1	1	1	2	1	3	1	1	3	4	2	3
87000	-154.390113627889633	-152.595684173144377	-1.794429454745252	0.000236261084940	0.000042030533528	0.177898673152914	0.378313667549400	3	6	7	13	15	14	16	12	16	16	16	18	20	20	23	22	22	24	26	30	33	0	1	2	8	1	3	6	2	2	6	4	0	7	12	7	12	14	13	18	19	20	1	1	1	1	5	2	1	2	4	1	2	1	2	1	3	2	1	2	1	2	2
87500	-160.197014796640417	-158.809904228372176	-1.387110568268252	0.000152351135230	0.000065177976392	0.427814182633983	0.537524471328013	3	7	9	15	13	13	16	14	16	16	18	18	19	20	22	22	23	24	26	31	33	0	1	1	5	3	3	3	5	5	6	4	0	5	12	6	14	12	15	18	15	19	1	2	3	1	2	2	2	1	1	1	1	1	3	1	4	1	3	1	1	5	5
88000	-154.286662835156108	-152.471623512801727	-1.815039322354384	0.000274660568167	0.000047543795155	0.173100184975309	0.545714359684935	3	7	9	12	14	14	16	15	17	16	17	18	18	20	22	22	23	25	25	30	34	0	1	1	2	3	4	4	4	4	6	5	0	9	12	5	14	14	7	13	15	20	1	2	3	2	3	1	2	1	3	1	2	1	1	1	3	1	1	3	4	3	2
88500	-170.353893992115474	-168.940812992196584	-1.413080999918900	0.000117608398286	0.000044736239221	0.380383032782593	0.585525527888456	3	7	9	13	15	13	16	14	17	15	17	17	18	20	23	22	23	24	26	30	33	0	1	1	2	4	3	6	4	4	6	4	0	10	12	7	14	16	15	13	15	20	1	2	2	2	1	2	3	1	1	1	2	1	2	1	3	1	1	1	5	3	2
89000	-162.289099567013068	-160.031758933338665	-2.257340633674394	0.000304925789166	0.000032582442770	0.106853680230652	0.520860901372829	3	7	8	13	15	14	16	14	16	15	17	18	18	21	22	22	23	24	27	29	33	0	1	1	3	8	4	10	4	4	4	4	0	4	12	6	12	12	13	13	18	20	1	2	3	2	1	1	1	1	2	1	2	1	3	2	3	2	1	2	3	2	2
89500	-150.693640775599420	-149.265955982662490	-1.427684792936919	0.000102506180896	0.000036979037828	0.360749347057272	0.479504501744547	2	7	8	13	14	14	16	14	17	15	16	18	18	20	21	22	24	26	27	31	34	0	1	2	2	1	4	5	4	5	6	4	0	4	12	13	14	14	15	15	19	20	1	4	1	3	6	1	1	1	1	1	2	1	3	1	1	1	2	3	3	2	2
90000	-144.668139078703717	-143.016095893346602	-1.652043185357109	0.000210796237653	0.000046267260057	0.219488073277937	0.624375493359809	3	7	9	13	15	15	16	14	17	17	17	17	19	19	22	21	23	25	27	28	33	0	1	2	2	4	4	4	4	2	6	2	0	11	12	7	12	16	13	18	15	19	1	2	1	3	1	1	1	1	5	1	4	1	1	1	2	2	1	2	1	3	5
90500	-175.403851544178735	-173.891637960819111	-1.512213583359620	0.000168858303239	0.000048364260657	0.286419203140613	0.273732871186049	2	7	8	15	13	11	14	15	17	17	16	17	19	21	23	21	24	25	27	30	34	0	1	2	1	6	1	2	5	4	3	7	0	10	12	13	12	12	7	13	15	19	1	2	1	7	1	3	4	1	1	6	1	1	2	2	2	2	3	7	4	4	3
91000	-151.586031224359374	-149.620813219688898	-1.965218004670484	0.000248785697470	0.000035866003472	0.144164249941870	0.661706043347807	1	8	9	12	14	14	16	15	18	16	15	18	19	20	22	20	23	24	26	31	33	0	1	1	2	4	4	6	5	10	4	3	0	10	12	13	12	14	15	18	19	20	1	3	4	1	1	1	1	1	1	2	3	1	2	1	1	2	2	1	1	2	1
91500	-147.456232170033417	-146.070173844740140	-1.386058325293267	0.000159539207934	0.000068649876736	0.430300975069996	0.567979701004723	3	7	9	13	15	14	15	13	17	16	18	18	19	20	22	21	22	25	26	29	33	0	1	1	3	8	3	6	2	6	6	4	0	7	12	13	12	14	13	18	19	20	1	1	2	1	1	2	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2
92000	-163.099529552349111	-161.627769060434133	-1.471760491914976	0.000223936429357	0.000070816443657	0.316234584344436	0.632943519437891	3	7	9	13	15	15	15	11	17	15	17	17	18	19	22	22	23	25	27	31	32	0	1	1	8	3	4	8	2	4	3	4	0	7	12	10	14	14	13	18	19	19	1	2	3	1	3	1	2	2	2	3	2	1	2	1	3	1	2	2	1	3	2
92500	-165.376048226868392	-163.857372753712355	-1.518675473156041	0.000239134661192	0.000067505001964	0.282288655388320	0.385236352052438	2	8	7	14	13	14	12	14	16	17	18	18	20	20	21	21	23	25	27	29	34	0	1	1	7	3	7	2	7	2	5	4	0	2	12	6	12	12	15	18	18	20	1	3	2	1	5	2	2	1	4	3	2	1	5	1	3	1	3	2	1	2	2
93000	-161.617607477215557	-159.963871874733201	-1.653735602482359	0.000173637592433	0.000038006033509	0.218881366509995	0.401341697696911	3	7	9	13	15	14	16	15	16	16	18	17	19	20	23	22	24	25	26	31	33	0	1	1	2	3	3	6	4	8	6	3	0	11	12	6	14	14	13	15	18	20	1	2	3	2	6	3	1	1	1	1	6	1	1	1	4	1	2	3	1	2	1
93500	-158.084773913770647	-156.212546146260280	-1.872227767510356	0.000171461401424	0.000027596634434	0.160949544358786	0.440154998344960	3	7	8	14	13	15	15	14	17	15	18	18	19	21	21	22	22	25	26	29	34	0	1	1	1	2	5	8	1	5	8	8	0	4	12	7	12	12	15	13	18	19	1	2	3	6	2	1	1	5	2	1	2	1	3	1	2	2	2	2	3	2	3
94000	-161.735897610986484	-159.899212287638335	-1.836685323348136	0.000169517379324	0.000028531604326	0.168310791730906	0.544649414363189	2	8	9	13	14	13	15	15	17	15	16	17	19	21	21	20	23	23	27	31	33	0	1	2	1	4	2	6	1	8	6	4	0	6	12	13	12	14	15	13	19	19	1	4	1	4	1	1	1	6	1	1	1	1	2	1	1	2	2	1	3	1	3
94500	-152.104645038021147	-150.316766444242376	-1.787878593778782	0.000237316098163	0.000042592517248	0.179475887128958	0.542439129425942	2	6	8	14	15	13	15	14	17	17	18	17	19	20	21	21	23	25	26	29	34	0	1	1	6	8	3	3	6	3	6	4	0	6	12	6	12	16	13	18	19	18	1	2	3	1	1	2	4	1	4	2	2	1	3	2	4	2	1	3	1	2	3
95000	-168.709156180774727	-167.070018162434224	-1.639138018340516	0.000171093945628	0.000038364497232	0.224230595015193	0.464602270443159	3	6	8	15	13	11	14	15	17	15	17	17	19	20	21	22	24	26	25	30	34	0	1	1	7	6	1	6	5	8	6	4	0	10	12	10	14	14	13	7	15	20	1	2	2	1	1	2	2	2	1	3	1	1	2	2	4	1	2	4	5	4	2
95500	-153.056592488836543	-151.336601313719143	-1.719991175117409	0.000165133127271	0.000032616924482	0.197518965581670	0.694926230545214	3	7	8	13	14	15	14	15	16	16	18	17	19	20	22	21	24	25	26	28	34	0	1	1	2	4	7	3	4	4	6	4	0	4	12	13	12	14	15	13	18	20	1	1	2	3	1	1	4	1	2	1	3	1	2	1	1	3	2	1	4	2	3
96000	-161.170142504499694	-159.540457419204358	-1.629685085295326	0.000250669710978	0.000057112938710	0.227841403282751	0.690075273824588	2	5	8	12	14	14	15	14	17	16	18	18	20	20	22	20	24	25	25	30	32	0	1	2	1	4	4	8	2	8	6	6	0	7	12	13	12	16	15	13	18	20	1	1	1	3	1	1	1	4	1	1	3	1	3	2	1	2	2	2	3	2	1
96500	-146.508221234874611	-144.649022741902968	-1.859198492971654	0.000198231707973	0.000032426638108	0.163579471920104	0.554576936752107	2	7	8	12	14	14	15	14	16	17	15	17	19	20	21	22	22	24	26	31	33	0	1	1	2	4	4	4	4	8	6	4	0	6	12	7	14	12	15	18	19	20	1	2	3	3	1	1	1	2	1	2	2	1	2	2	3	1	3	2	2	2	1
97000	-173.583216185633830	-172.209553771033342	-1.373662414600481	0.000304963263605	0.000142231286194	0.466388261039309	0.393489882872420	3	8	8	12	14	14	15	14	16	17	17	16	19	20	21	22	22	25	25	30	32	0	1	1	3	4	4	6	3	5	6	4	0	11	12	4	12	14	13	7	13	13	1	2	2	2	1	1	1	2	2	1	2	1	1	2	5	4	1	2	4	5	4
97500	-144.764394711074459	-143.076296528713442	-1.688098182361029	0.000232211350343	0.000048127724256	0.207258276500875	0.610952057342261	3	6	9	14	14	13	14	15	17	17	18	17	19	20	23	21	23	25	26	30	32	0	1	1	3	3	3	6	5	5	3	10	0	6	12	13	14	14	15	18	18	20	1	1	3	2	2	2	1	1	1	3	1	1	3	2	2	1	1	1	1	2	1
98000	-153.935086319308283	-152.421680061206160	-1.513406258102117	0.000167697683645	0.000047902127988	0.285645734314471	0.448464999562868	3	7	8	13	15	15	16	14	17	17	17	17	20	21	22	21	22	26	27	30	33	0	1	2	2	4	8	4	2	8	6	8	0	7	12	8	12	14	15	15	15	20	1	2	1	4	1	1	2	4	2	1	1	1	3	2	2	2	1	2	3	4	1
98500	-166.235468902551304	-164.752797322676145	-1.482671579875169	0.000166022265494	0.000051038168560	0.307417612982908	0.638408087908449	3	7	9	14	15	14	15	13	18	16	16	18	19	20	22	22	23	25	26	29	32	0	1	1	8	8	8	8	1	4	6	8	0	8	12	7	12	14	15	15	18	20	1	2	2	1	1	1	2	5	3	1	1	1	4	1	2	3	1	1	2	3	2
99000	-148.044270212275251	-146.377061366187576	-1.667208846087667	0.000142199889058	0.000030455041760	0.214170643603373	0.563012378202113	3	7	8	13	14	14	15	14	16	16	17	17	20	20	21	21	23	25	27	30	33	0	1	1	1	2	4	4	2	2	5	4	0	7	12	13	12	14	15	18	18	18	1	3	2	4	4	1	1	3	3	1	2	1	2	2	1	2	2	2	1	2	4
99500	-160.134076959617744	-158.513898564481678	-1.620178395136076	0.000206828968894	0.000047901088992	0.231597581559843	0.482802609880669	3	7	8	13	15	15	16	15	17	16	17	18	19	20	22	21	24	24	26	31	33	0	1	1	1	4	4	4	4	5	4	1	0	10	12	7	14	14	13	15	19	20	1	1	3	3	2	1	1	1	1	2	8	1	2	1	3	1	2	5	2	4	1
100000	-159.043168924913005	-157.449316997072913	-1.593851927840078	0.000213958058289	0.000051932316421	0.242721946704393	0.511907443172896	3	7	9	13	14	14	15	15	16	13	17	17	19	19	22	22	22	24	26	30	33	0	1	2	1	1	3	4	4	4	3	5	0	10	12	6	14	14	7	18	19	20	1	2	1	4	5	3	1	1	1	2	1	1	3	1	4	2	1	3	1	3	1
