step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
50000	-747.342394952187306	-754.197882903146706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680504952331806	-2	8	13	9	20	29	22	27	26	29	31	30	32	36	36	32	32	38	33	38	36	37	37	31	38	40	37	41	35	43	39	39	44	45	42	41	46	47	44	42	44	50	42	37	44	45	45	45	41	48	49	43	47	50	49	45	56	51	57	61	54	44	56	61	55	61	56	55	58	57	51	62	67	61	64	67	59	63	59	61	62	59	62	68	72	70	75	71	74	78	79	80	82	81	95	99	96	103	0	1	4	0	4	8	3	5	5	9	10	0	7	8	10	8	9	19	11	29	13	10	10	5	15	19	10	9	12	11	22	10	26	40	44	29	14	23	26	15	17	31	32	19	20	40	0	22	19	31	41	0	28	22	36	44	58	27	58	71	55	40	48	15	0	39	71	36	61	48	36	34	57	61	68	67	65	69	57	57	58	62	57	57	83	79	86	78	84	85	84	0	86	86	91	95	0	97	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	1	1	2	2	1	3	1	2	1	2	2	3	2	1	2	3	1	1	1	1	2	3	2	3	2	2	1	1	2	2	3	1	2	2	3	1	1	2
50500	-757.413429197665209	-764.268917148624610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623119904976548	-1	6	16	8	18	20	24	26	21	28	32	35	31	37	38	40	33	39	34	38	37	38	34	34	35	37	37	41	42	42	35	37	40	40	37	44	44	46	47	44	47	48	42	45	46	46	41	45	47	45	46	43	49	51	47	50	58	53	55	64	55	53	57	62	55	49	50	57	62	53	54	62	62	57	63	69	60	65	62	61	67	67	64	67	73	69	74	68	79	73	78	79	79	81	88	92	89	104	0	1	4	0	3	3	5	6	3	9	10	0	7	6	11	3	9	15	10	12	24	19	10	13	9	19	11	34	20	26	10	23	14	5	19	20	15	27	37	19	11	28	32	23	36	34	0	23	28	31	23	0	50	27	45	44	38	49	42	67	36	50	70	57	0	27	45	71	74	25	67	34	28	61	68	75	65	69	57	59	79	62	57	41	51	79	86	78	57	83	84	0	79	87	91	91	0	97	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	3	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	1	4	2	1	1	1	1	1	1	1	1	3	1	3	5	1	2	1	2	2	2	1	3	1	2	2	1	2
51000	-776.168315454307390	-783.023803405266790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693948939426465	-2	7	14	11	19	23	26	28	23	31	32	27	33	34	37	35	32	32	28	34	35	40	35	30	37	40	38	39	40	42	37	39	45	42	46	39	46	50	48	44	43	45	43	38	41	46	41	48	47	51	45	42	44	50	49	48	60	43	56	55	55	53	57	62	52	52	46	58	62	57	56	61	66	62	50	67	58	66	62	64	55	65	70	69	72	70	74	70	75	79	78	78	80	78	94	97	95	103	0	1	4	0	4	5	6	5	5	19	10	0	7	8	9	17	9	19	9	12	6	10	10	7	11	11	6	31	20	25	11	19	26	17	11	20	26	37	17	34	9	31	32	10	36	34	0	11	27	42	28	0	41	53	36	44	59	28	28	67	55	40	54	15	0	39	36	67	61	31	75	62	50	61	67	60	65	69	28	81	8	72	37	57	79	80	86	78	79	85	89	0	94	86	91	91	0	97	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	3	2	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	3	2	2	1	2	3	1	1	2	2	1	3	2	2	2	2	1	2	1	1	4	2	4	1	3	1	2	1	1	1	2	2	1	1	1	2	3	2	1	2
51500	-769.918726352200792	-776.774214303160193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630310246740022	1	8	17	6	20	24	23	22	27	27	31	31	32	33	35	37	32	34	31	38	34	33	36	28	40	37	37	41	41	44	39	37	43	42	45	41	42	49	48	45	39	49	41	47	42	44	41	44	43	53	48	45	54	50	48	50	66	51	60	61	53	53	54	57	54	54	48	55	58	50	53	62	68	61	60	67	60	63	58	59	62	66	67	66	78	63	74	69	72	77	79	79	82	80	86	95	86	102	0	1	4	0	4	8	3	5	3	6	10	0	24	6	19	9	9	19	10	12	24	10	15	7	19	18	22	17	20	31	22	22	15	19	17	20	27	37	28	34	22	31	32	25	36	34	0	19	41	42	19	0	15	25	45	44	81	49	51	68	20	40	48	44	0	39	36	55	61	48	20	62	41	61	67	68	65	69	49	53	41	40	86	58	83	33	73	78	73	83	89	0	87	53	91	91	0	97	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	3	2	3	2	2	2	1	1	2	1	1	1	2	2	3	2	2	2	1	1	3	1	5	5	1	2	2	2	2	1	1	2	1	1	2	4	2	3	1	3
52000	-776.300560065408263	-783.156048016367663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621902453765681	-3	2	13	8	12	23	22	33	27	27	32	33	26	37	36	38	33	38	32	36	32	39	37	36	31	41	37	42	41	44	35	40	43	35	42	40	44	42	48	41	44	45	42	46	44	46	45	48	49	51	49	42	53	52	46	49	60	49	62	61	55	47	48	61	54	54	59	59	61	56	55	63	63	58	64	65	60	64	64	60	64	66	68	69	69	72	68	70	80	76	81	79	73	77	91	98	88	99	0	1	4	0	4	3	3	6	13	6	10	0	4	8	10	8	9	15	10	12	13	19	25	13	10	11	25	16	20	26	6	23	15	11	23	20	27	15	11	34	15	19	32	26	36	31	0	26	28	35	26	0	49	58	36	44	35	19	58	55	36	40	19	56	0	58	45	55	74	63	55	57	30	61	60	67	65	69	26	41	80	62	59	73	64	87	81	78	84	80	73	0	87	73	79	95	0	97	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	4	2	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	4	3	2	3	4	1	2	2	1	1	3	2	1	1	2	1	5	1	1	2	1	1	4	2	1	3	1	1	2	1	1	1	2	2	4	1	1	2	3	1	1	3
52500	-769.220475316591660	-776.075963267551060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622924844050899	1	7	15	9	17	27	21	30	26	32	31	30	28	30	38	39	35	37	35	37	36	39	34	34	37	41	38	43	41	41	39	40	38	39	43	42	43	50	45	42	33	46	43	43	45	44	35	39	44	50	48	46	49	44	49	48	58	43	59	62	56	55	55	58	52	59	54	61	60	51	59	64	67	61	64	66	58	65	66	61	63	63	71	69	78	70	75	70	79	79	78	82	80	81	87	94	92	100	0	1	4	0	4	4	3	6	4	9	9	0	5	9	23	8	11	41	41	12	13	10	11	6	10	19	11	17	20	11	11	15	9	19	30	20	27	37	31	34	3	28	32	26	36	34	0	9	26	10	28	0	31	31	36	44	14	41	30	55	55	46	27	35	0	39	55	67	61	58	45	40	80	61	71	67	65	74	81	49	27	62	73	73	83	73	86	78	84	84	57	0	86	86	91	95	0	97	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	6	2	2	2	1	2	3	2	1	3	1	3	1	1	2	3	2	1	1	3	1	1	1	2	4	2	1	2	2	1	1	1	2	1	3	1	2	2	1	2	1	2
53000	-776.555007414004308	-783.410495364963708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720501706148577	-2	4	15	11	19	25	25	20	23	29	32	32	32	36	37	35	28	35	34	36	37	37	32	32	28	40	37	41	42	44	38	40	42	37	45	43	43	47	49	42	45	47	43	46	41	38	46	45	48	51	47	48	52	51	46	44	63	53	57	62	52	55	48	55	52	55	53	61	61	54	59	64	56	59	63	63	61	65	62	59	65	67	68	69	78	68	75	71	79	77	71	81	81	75	91	98	89	104	0	1	4	0	4	8	4	3	8	7	10	0	17	7	23	17	8	23	10	12	13	11	10	7	9	19	25	9	20	19	19	11	22	10	28	45	19	28	34	34	18	31	32	56	20	23	0	25	41	48	14	0	28	31	20	28	49	49	49	67	45	34	48	15	0	39	55	67	61	63	67	62	7	61	71	67	65	74	28	34	73	58	57	57	83	41	57	78	86	83	79	0	86	81	89	95	0	97	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	2	2	1	2	1	2	2	1	2	1	4	1	1	1	2	2	1	1	1	2	2	1	2	2	1	3	3	2	2	1	1	2	3	3	1	3	2	2	1	2	2	2	2	1	3
53500	-793.642559258068218	-800.498047209027618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546834858527328	-9	-3	15	11	16	20	24	34	24	31	32	33	28	36	36	33	35	36	26	36	37	41	30	38	37	40	34	44	40	37	36	39	39	42	45	45	41	46	49	38	46	49	42	47	38	47	47	48	46	56	50	45	51	52	50	51	64	51	59	62	51	50	58	60	55	60	54	61	55	60	59	56	68	62	64	68	60	65	64	64	67	68	63	67	77	65	70	70	81	74	80	79	82	82	96	89	97	103	0	1	4	0	4	4	6	6	4	19	23	0	7	6	19	9	9	10	5	12	13	19	19	13	23	11	23	8	20	11	17	23	27	40	18	45	27	27	26	23	10	31	11	22	20	34	0	25	28	31	14	0	17	31	36	44	42	49	17	67	36	46	30	44	0	39	55	67	36	48	67	46	58	69	55	55	65	69	59	59	86	72	17	57	73	41	41	78	84	57	84	0	87	79	96	91	0	97	1	1	2	1	2	2	1	2	2	1	1	1	1	4	2	3	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	3	2	2	3	2	2	1	1	1	1	1	1	1	2	1	3	2	1	1	3	1	4	2	2	1	5	2	1	2	1	1	1	2	1	3	2	1	2	3	1	2	1	1	1	2	3	1	2	3	3	1	2	1	2	1	2	2	2	2	1	2
54000	-751.093820011250955	-757.949307962210355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644889164016793	1	5	15	8	17	28	22	34	23	31	33	35	32	33	37	39	33	39	30	38	34	27	31	32	37	34	37	35	42	44	39	40	43	35	42	45	42	49	51	44	46	44	43	44	41	44	46	46	48	52	46	43	52	52	48	49	65	52	61	61	52	50	56	62	51	56	49	59	61	57	57	60	67	55	63	63	62	61	59	61	66	62	68	69	69	70	72	72	77	77	80	79	79	81	94	89	92	104	0	1	4	0	3	7	4	6	5	22	10	0	7	7	26	9	9	26	22	12	7	9	9	7	23	6	10	9	20	25	8	10	22	10	19	45	27	27	30	34	17	23	32	22	20	34	0	14	17	18	28	0	48	42	45	15	58	26	17	67	55	34	58	56	0	39	36	55	61	48	67	62	58	61	67	67	65	74	58	49	80	72	49	58	64	79	79	78	84	57	89	0	83	86	91	91	0	97	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	3	1	2	1	1	1	2	2	2	2	1	1	1	1	1	2	3	4	2	1	2	1	2	1	1	1	3	2	2	2	2	2	1	2	2	2	1	1	2	1	1	4	2	1	2	2	2	2	2	1	1	2	2	2	2	1	2
54500	-796.380177811729254	-803.235665762688654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646276857407533	0	8	18	11	19	26	26	30	26	31	28	32	34	38	32	37	33	37	33	35	36	36	32	31	37	39	38	31	43	40	37	38	42	41	43	44	41	47	47	45	45	41	40	44	42	42	40	44	44	50	50	42	48	43	48	50	61	47	53	62	52	52	49	62	55	61	56	50	60	55	57	66	57	56	61	61	59	68	64	56	55	68	67	71	76	67	73	64	77	72	78	81	79	76	96	92	93	101	0	1	4	0	4	5	5	6	3	11	9	0	24	8	11	6	6	23	10	12	3	15	11	7	11	18	25	9	20	19	10	9	11	6	42	45	27	27	30	34	28	22	32	33	20	34	0	23	28	31	27	0	31	17	29	18	59	9	11	67	55	31	48	22	0	39	68	36	61	48	55	46	33	61	71	67	65	69	49	34	42	73	53	70	83	57	86	69	83	83	84	0	94	86	96	91	0	97	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	2	3	3	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	3	1	1	2	1	3	1	2	1	1	1	3	2	3	3	1	1	2	1	2	3	2	3	2	2	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2
55000	-748.078567630171619	-754.934055581131020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704695711455836	-1	5	12	9	16	21	24	29	26	30	30	27	31	33	35	39	30	36	35	37	37	38	37	26	34	38	35	43	39	42	39	39	43	39	42	43	37	50	46	45	41	47	35	41	39	44	45	49	44	50	49	38	47	47	45	50	62	50	56	59	50	53	53	56	49	52	57	50	59	58	55	51	60	56	65	63	59	65	62	61	66	61	66	69	69	63	73	69	77	75	80	77	81	77	91	94	93	104	0	1	4	0	4	5	5	3	6	6	9	0	24	8	10	8	9	11	11	12	13	11	10	7	10	25	10	41	20	10	15	43	22	25	22	45	8	42	30	34	17	31	11	11	20	34	0	19	44	41	53	0	37	41	36	44	38	25	58	45	55	72	48	58	0	42	68	55	74	48	68	34	49	61	76	68	65	69	19	42	58	62	73	86	83	49	58	78	84	83	89	0	86	80	91	95	0	97	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	3	2	4	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	2	3	2	1	1	1	3	3	1	2	2	1	1	5	3	2	1	1	3
55500	-758.662426573317020	-765.517914524276421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695796025196200	-4	4	17	13	18	27	24	31	27	32	30	27	35	37	30	34	30	36	34	35	36	35	27	33	34	37	38	41	39	42	41	39	41	42	41	42	36	46	46	42	38	46	42	46	40	45	41	38	43	48	37	45	50	47	44	44	60	44	58	61	55	52	57	60	50	60	54	59	59	58	56	66	58	58	63	65	61	64	64	65	67	63	69	68	78	66	73	71	79	74	79	79	78	79	91	95	93	103	0	1	4	0	4	3	4	3	3	23	9	0	24	8	23	8	9	10	23	12	24	11	3	6	15	10	37	41	20	27	26	22	25	22	19	45	15	10	26	6	17	28	32	56	20	40	0	22	41	31	8	0	42	41	36	35	42	27	35	68	55	34	48	44	0	39	45	71	61	63	67	34	50	61	68	68	65	69	57	73	86	42	57	57	57	59	79	78	84	57	84	0	87	87	89	91	0	97	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	3	2	3	2	1	2	3	1	1	1	1	3	3	1	2	2	2	1	1	1	1	2	2	2	3	2	2	1	2	2	2	1	1	1	1	3	1	2
56000	-751.460914590040829	-758.316402541000230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660711228168557	1	3	13	2	19	25	20	29	25	29	27	29	30	38	38	36	33	31	31	35	39	31	35	36	34	40	37	43	41	44	35	36	45	40	39	45	41	46	44	43	45	49	43	44	38	44	46	43	48	50	50	47	50	54	47	51	64	45	60	61	54	54	53	56	54	53	50	56	59	58	51	58	62	62	60	62	61	62	63	58	61	68	69	71	78	73	69	65	79	73	80	77	78	76	92	96	93	104	0	1	4	0	3	5	3	6	5	11	9	0	7	6	22	6	9	10	11	12	13	11	19	13	11	25	19	26	20	37	10	25	23	19	11	45	27	11	23	34	26	31	32	35	20	34	0	26	58	31	38	0	31	38	36	44	59	10	49	71	55	40	48	44	0	39	45	67	61	42	45	34	49	61	68	68	65	69	81	63	28	72	57	42	73	73	73	69	57	83	89	0	73	79	91	89	0	97	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	3	2	2	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	1	3	3	3	2	1	2	1	1	1	4	2	2	2	1	2
56500	-767.951124981475459	-774.806612932434859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689989783466084	-6	4	14	12	19	23	26	31	27	31	29	32	29	36	37	38	33	32	36	39	34	37	35	37	36	38	34	41	35	42	38	37	41	44	41	42	39	49	50	39	43	48	39	43	46	47	37	44	47	48	47	44	54	49	48	51	63	48	61	59	51	51	58	63	50	54	51	57	59	57	57	59	60	63	63	66	57	65	67	60	66	64	69	70	77	67	73	72	69	77	79	75	83	79	91	94	94	104	0	1	4	0	3	3	3	5	5	11	9	0	7	6	11	23	9	11	23	29	13	10	11	13	10	23	10	17	12	15	10	27	18	40	27	20	23	18	58	22	22	31	27	14	36	34	0	19	17	31	9	0	42	37	36	44	63	10	51	67	55	40	48	44	0	30	55	67	61	48	67	62	54	61	67	68	65	69	59	53	73	72	80	41	83	6	86	78	58	83	89	0	94	87	91	91	0	97	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	3	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	4	2	1	1	1	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	1	4	2	5	1	1	3	1	2	1	1	2	2	2	1	2
57000	-782.885540491913730	-789.741028442873130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742129018274368	-3	6	16	11	16	20	26	27	27	25	31	29	24	31	36	31	34	34	34	39	29	30	34	35	36	40	37	40	36	43	39	30	42	42	38	40	43	41	48	40	46	48	39	45	45	46	44	46	44	47	48	43	44	50	45	45	67	52	58	60	51	49	56	57	51	58	49	54	58	58	56	55	59	55	60	60	60	63	68	61	61	61	69	67	69	68	75	69	70	76	80	80	80	78	92	98	92	103	0	1	4	0	4	4	3	4	10	6	10	0	5	8	10	6	9	22	22	29	6	10	10	7	11	19	18	17	12	15	8	6	25	40	24	29	27	27	22	23	25	31	32	6	36	40	0	37	28	31	28	0	10	50	29	25	58	41	58	67	36	49	48	56	0	39	55	55	61	63	67	62	49	61	67	67	65	69	81	44	73	72	41	73	58	81	57	78	17	85	89	0	87	87	91	95	0	97	1	2	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	2	2	1	3	1	3	2	1	2	2	2	1	2	2	2	1	2	2	1	1	3	2	2	2	1	1	3	1	2	1	1	1	2	2	1	2
57500	-791.744501213372473	-798.599989164331873	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638018865747683	-3	4	16	13	18	21	19	30	28	24	33	31	26	36	30	37	34	39	32	39	36	39	36	36	33	39	37	39	34	40	38	39	43	35	43	36	43	48	50	41	46	45	42	44	45	46	42	44	47	52	46	43	51	52	49	50	65	36	57	60	52	53	47	57	52	60	52	56	60	49	59	63	57	63	64	67	54	66	62	63	61	66	70	73	73	72	70	70	67	81	77	79	80	75	88	96	95	102	0	1	4	0	4	4	4	5	10	4	15	0	3	6	9	6	9	11	15	29	13	11	15	13	6	58	25	14	12	27	15	25	25	19	22	29	58	37	37	34	28	31	23	26	36	34	0	58	28	31	15	0	37	42	36	44	28	15	5	67	45	40	31	56	0	39	45	67	61	48	67	73	26	61	71	68	65	69	49	59	22	72	49	89	57	58	79	69	57	85	84	0	87	58	91	95	0	97	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	2	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	5	1	6	2	1	2	1	2	1	2	1	1	2	1	1	2	3	3	1	2	1	2	2	1	4	1	4	2	2	5	2	2	1	1	1	1	2	5	2	2	1	2
58000	-764.757857226108513	-771.613345177067913	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645016382404414	1	7	15	12	16	27	17	32	21	33	25	27	32	36	30	39	25	37	31	39	35	37	32	36	35	38	37	41	32	43	38	34	42	36	46	44	34	41	46	46	45	48	38	45	42	41	36	47	45	43	51	47	53	52	47	49	67	52	55	61	56	51	56	63	50	54	51	55	58	57	56	60	59	63	58	67	57	64	66	59	63	65	67	69	77	68	75	66	79	70	75	83	81	80	87	97	94	102	0	1	4	0	4	5	4	6	3	11	9	0	7	8	9	6	9	15	11	29	13	23	11	13	23	19	19	18	12	31	23	15	23	6	46	45	9	27	27	34	33	50	32	26	20	34	0	25	37	31	49	0	42	15	45	44	64	23	54	67	55	40	49	56	0	39	55	67	61	48	45	62	41	61	67	75	65	69	23	10	80	62	49	79	90	73	79	78	84	41	84	0	90	86	91	95	0	97	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	2	4	1	1	1	3	1	2	1	1	2	2	1	2	1	2	1	2	3	2	1	1	1	2	1	1	4	4	1	2	2	1	2	2	2	1	2	3	1	1	2	2	3	2	1	2
58500	-739.096052815959411	-745.951540766918811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662526424426411	-1	6	15	13	16	25	25	32	26	31	28	31	31	36	35	36	35	38	36	36	38	40	31	35	38	39	33	43	39	40	39	42	43	42	41	43	45	41	47	46	45	44	42	44	45	47	46	46	48	49	49	43	54	54	48	46	62	51	58	61	55	50	58	62	52	59	52	59	58	57	58	61	60	62	53	65	63	66	68	62	67	66	69	71	76	65	73	67	78	80	81	79	80	76	94	97	95	99	0	1	4	0	4	5	4	6	3	11	9	0	7	6	23	9	9	17	23	12	13	15	11	13	10	15	11	7	20	23	17	18	17	15	25	29	11	27	26	34	26	31	17	35	36	34	0	35	17	42	41	0	50	49	45	44	41	41	58	55	55	34	23	26	0	39	20	67	61	48	75	22	58	61	55	68	65	69	86	41	59	62	80	57	83	73	86	69	80	83	89	0	87	79	91	91	0	97	1	1	1	1	1	2	2	1	2	1	1	1	1	3	1	2	2	1	1	1	2	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	4	3	1	2	2	2	1	2	1	3	2	1	1	1	2	1	1	2	2	3	1	2	2	1	2	2	3	2	1	1	1	1	3	2	1	2
