step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
24000	-635.697346371023968	-642.552834321983369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610118685149918	-1	2	5	3	3	6	8	7	8	9	8	8	11	10	13	10	12	13	10	13	12	14	9	12	10	12	13	13	12	13	12	11	13	15	11	11	14	13	13	15	14	13	14	16	16	15	15	14	15	16	17	17	16	15	17	16	18	20	17	19	18	19	18	22	19	18	20	20	17	21	20	20	21	21	21	21	22	21	23	23	24	26	23	22	22	23	23	25	25	24	23	26	28	27	28	31	0	1	4	2	2	0	6	5	6	8	3	3	11	12	21	7	7	35	9	13	9	26	8	23	7	16	32	23	13	25	14	0	9	24	23	23	14	32	9	30	25	21	32	54	42	30	32	18	32	26	54	37	38	24	47	13	44	0	49	41	47	28	45	55	51	41	66	20	38	0	60	22	58	63	54	65	66	38	45	74	85	79	65	78	60	74	69	81	91	65	74	69	76	85	78	79	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	2	2	1	2	1	2	1	4	1	1	1	3	1	2	1	2	1	1	1	3	3	1	1	3	1	2	3	1	2	5	5	1	1	1	2	1	1	2	3	1	1	2	1	8	4	3	3	6
24500	-602.541655769643057	-609.397143720602458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542576638876577	-2	1	5	3	3	5	6	7	7	9	8	9	10	11	14	10	13	12	12	11	12	13	10	13	11	13	12	14	13	14	12	13	12	15	12	13	14	14	12	14	14	14	15	15	17	16	15	16	16	16	17	18	17	15	16	16	19	21	18	19	18	19	16	21	19	18	19	20	18	19	21	20	21	22	22	22	19	21	22	24	24	26	22	23	23	23	25	24	25	24	24	23	28	29	28	28	0	1	5	2	2	0	6	3	6	11	5	9	10	23	21	7	23	25	4	13	9	7	7	14	7	18	7	21	9	7	14	0	25	35	23	23	18	32	11	22	25	24	32	25	16	7	32	23	39	34	39	37	38	36	34	47	53	0	40	50	21	31	7	77	25	39	44	51	39	0	72	60	70	65	18	18	63	68	52	58	46	72	46	64	22	25	81	64	73	83	79	32	90	77	84	76	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	4	1	2	4	2	1	2	1	2	1	3	4	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	4	1	3	3	1	2	2	1	1	1	1	1	1	2	2	3	4	4	1	2	3	3	1	3	1	1	1	1	1	6	6	2	1	2	2	5	3	3	1	5	6	1	1	2	2	1	3	3	6	2	4
25000	-623.589061920990957	-630.444549871950358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559731646442521	-1	1	4	3	4	6	8	8	7	10	8	8	10	11	13	10	11	13	11	12	12	14	10	13	13	12	12	13	13	13	12	12	14	14	12	12	15	14	13	14	12	15	14	15	16	16	16	17	14	16	17	16	17	14	16	16	18	20	17	16	18	18	18	21	20	16	19	20	19	20	20	21	21	21	21	21	22	22	22	23	23	25	22	23	23	23	25	26	24	24	25	27	24	28	27	28	0	1	1	2	1	0	6	6	6	8	6	6	12	9	10	11	23	11	12	13	9	21	11	23	41	10	9	10	41	17	7	0	13	7	23	19	28	32	19	12	17	24	14	33	19	54	43	34	32	8	44	39	38	25	28	18	51	0	60	39	56	46	17	69	31	24	57	34	66	0	59	68	70	61	52	56	67	71	37	79	64	80	45	73	72	72	47	72	73	83	63	43	83	83	78	76	1	1	2	1	3	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	3	1	2	1	1	1	3	1	1	1	2	1	2	2	2	1	1	1	2	3	1	1	2	1	3	1	1	2	1	6	1	2	2	1	2	2	1	1	1	1	1	2	4	1	4	2	1	3	2	1	2	1	1	1	3	3	1	1	3	1	1	1	2	2	1	1	4	3	2	1	3	9	1	3	3	4
25500	-708.621863178338685	-715.477351129298086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488329349086608	0	1	4	3	6	6	7	9	7	9	9	9	10	10	14	11	12	11	12	12	13	13	11	12	12	13	10	13	12	13	12	12	13	14	13	11	13	13	13	14	14	13	14	14	15	15	15	16	17	16	17	17	15	16	17	16	19	20	15	19	16	17	17	21	20	19	19	18	20	21	20	21	21	22	18	21	21	20	22	24	24	26	21	24	23	20	24	24	25	25	26	27	27	29	29	29	0	1	1	2	3	0	6	5	6	3	6	6	5	11	26	14	7	9	27	10	9	6	14	36	11	6	8	25	36	25	16	0	25	35	24	12	16	32	24	18	33	17	32	8	14	17	11	17	39	26	42	45	38	44	50	8	59	0	26	24	33	18	59	55	25	41	38	39	53	0	36	65	78	55	13	41	59	62	66	83	58	88	24	55	70	55	69	79	70	52	78	87	90	76	91	83	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	1	1	4	2	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1	1	1	3	2	1	1	3	3	3	1	1	4	2	3	3	3	1	5	1	1	3	2	3	3	1	2	2	2	1	4	3	1	1	2	1	3	3	2	2	1	5	1	5
26000	-579.532074419630248	-586.387562370589649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670386084590909	0	2	4	3	6	6	8	8	8	9	9	8	11	10	13	10	13	12	11	12	11	13	10	9	11	12	12	10	11	13	11	12	13	14	12	12	15	14	13	14	14	13	14	13	14	16	14	17	15	16	17	18	16	15	16	16	18	19	18	19	18	19	17	21	20	17	17	20	17	20	20	21	21	22	19	20	21	22	22	24	24	26	19	23	23	22	24	25	24	24	24	26	27	28	29	27	0	1	1	2	4	0	6	6	6	2	3	5	12	8	31	7	29	19	24	19	14	9	24	12	8	24	28	10	24	14	11	0	10	35	23	24	45	32	16	22	39	13	32	14	16	33	32	34	32	17	15	37	38	30	26	43	56	0	33	26	25	66	54	68	51	46	40	62	38	0	17	50	58	83	54	60	16	47	72	77	67	62	66	70	68	59	49	79	73	72	74	87	90	96	96	72	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	2	3	3	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	6	3	1	2	3	4	1	2	1	2	3	1	1	2	1	1	2	1	1	3
26500	-680.140665006915810	-686.996152957875211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711247259778419	0	2	5	3	4	6	7	8	8	9	9	8	10	9	13	11	11	11	12	13	11	11	10	13	13	11	13	13	12	13	13	11	11	14	11	11	13	14	12	15	15	15	16	14	17	15	16	15	16	16	16	16	16	15	17	17	17	19	17	19	19	18	17	21	18	19	20	19	20	20	20	19	21	21	21	20	22	21	22	24	25	26	22	23	23	21	25	25	25	23	25	26	26	29	27	29	0	1	2	2	2	0	6	4	7	12	7	3	5	9	22	11	11	13	32	33	9	6	11	35	17	12	39	21	22	13	36	0	13	35	23	23	16	18	32	22	17	25	27	10	51	25	32	29	32	46	33	37	38	15	54	42	43	0	34	36	56	40	42	40	63	51	55	51	50	0	68	33	70	17	52	51	66	51	45	79	78	64	66	58	31	72	69	75	85	76	80	87	90	90	84	59	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	4	1	2	1	2	1	1	2	1	3	1	1	3	1	4	2	2	1	2	3	1	2	3	1	2	5	1	2	2	1	1	1	1	2	2	2	5
27000	-622.780648584508526	-629.636136535467926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563799147070983	-1	1	5	3	6	6	7	7	7	9	9	7	10	10	14	9	12	11	11	12	12	12	11	12	11	13	12	13	12	14	12	12	13	14	10	13	15	14	14	15	13	14	16	14	16	16	14	16	16	16	17	17	16	15	16	13	17	21	17	17	18	18	18	22	19	18	18	18	19	19	20	20	22	20	22	21	21	22	23	24	23	27	21	23	23	23	26	25	24	24	25	26	28	29	26	31	0	1	2	2	4	0	6	2	6	3	3	2	6	9	22	7	7	16	3	5	11	11	35	25	7	35	14	20	11	25	16	0	7	17	7	17	16	32	32	22	25	22	32	21	41	42	32	34	56	20	33	37	38	29	36	12	39	0	31	24	46	56	26	55	51	45	45	13	38	0	26	69	51	17	52	45	68	69	75	74	73	86	45	83	65	63	57	79	70	55	89	39	95	95	90	74	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	3	3	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	3	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	3	1	2	3	3	1	1	1	3	3	1	4	1	3	4	3	2	2	2	1	2	1	2	2	1	2	3	4	1	4	3	1	6	1	2	1	8
27500	-561.551205290031135	-568.406693240990535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567294545383557	-1	1	3	3	6	6	8	7	7	9	9	8	11	10	12	8	13	11	12	11	12	14	10	10	12	13	12	13	12	14	11	12	14	14	12	13	14	13	14	12	15	14	16	15	17	15	13	16	15	17	17	18	16	15	15	16	18	19	18	18	19	18	15	21	19	17	19	19	20	20	20	20	22	22	22	20	21	21	20	21	25	26	22	24	23	20	25	25	23	23	24	26	28	28	28	28	0	1	2	2	2	0	6	5	6	7	12	5	11	16	16	6	29	11	24	12	31	31	10	10	14	23	24	23	23	29	24	0	21	35	23	24	18	32	29	10	42	25	32	17	26	26	32	27	32	53	48	37	38	37	36	42	32	0	28	36	56	18	27	50	25	36	60	28	50	0	36	54	58	76	45	25	62	65	37	68	76	90	72	65	77	61	57	75	73	42	45	69	85	76	87	72	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	4	1	2	3	2	5	1	2	3	2	1	3	1	1	4	2	1	1	2	4	1	1	4	1	2	2	2	2	1	1	3	2	1	3	4	3	3	4	1	4
28000	-563.075141831146198	-569.930629782105598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534441981813352	-1	1	3	4	6	5	7	8	7	9	9	9	11	9	14	11	12	12	12	13	11	13	11	12	12	12	12	14	12	13	12	11	13	15	13	12	14	13	13	14	14	15	16	16	17	16	15	16	16	17	17	17	17	15	16	15	18	20	17	19	19	18	17	21	18	19	20	19	20	19	20	20	21	21	21	22	22	21	21	23	23	26	23	24	24	24	24	25	24	24	24	26	28	29	28	30	0	1	2	2	6	0	5	5	6	8	9	7	10	8	8	14	5	13	14	16	9	8	12	12	12	23	7	21	10	13	12	0	23	23	23	7	18	32	13	13	25	30	19	31	31	30	8	35	32	34	12	19	38	36	30	22	38	0	27	50	35	30	56	57	46	55	34	41	57	0	36	53	70	25	44	65	34	68	52	72	71	58	76	77	77	83	38	66	73	76	78	87	83	76	75	76	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	3	2	1	2	1	1	4	2	1	1	2	1	1	2	1	4	1	1	1	2	1	2	1	3	2	2	6	2	2	1	3	3	3	1	1	2	3	1	2	1	4	3	1	2	1	2	3	3	1	1	4	2	1	4	3	2	4	1	2	2	2	3	1	1	1	1	3	3	1	1	1	1	3	3	3	5
28500	-578.155958461378873	-585.011446412338273	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557844690634064	-1	1	4	3	5	6	8	7	7	10	9	7	9	11	13	9	9	12	12	11	13	14	11	13	11	13	12	13	12	14	13	11	13	14	13	13	15	13	13	14	14	14	14	14	15	16	15	16	16	16	17	17	17	15	16	16	19	20	16	15	18	18	18	21	19	18	19	19	19	19	20	20	22	20	22	22	21	20	22	23	24	25	21	24	24	21	23	25	25	24	22	24	25	28	28	31	0	1	1	2	2	0	6	6	6	7	9	3	5	17	11	8	7	10	14	16	11	11	17	7	17	20	14	19	13	20	25	0	11	33	23	14	42	32	32	10	17	35	32	19	20	27	38	42	39	54	26	37	38	33	41	22	55	0	47	33	54	28	55	67	41	56	34	29	53	0	60	65	58	46	52	65	51	63	17	65	86	31	67	91	75	74	51	75	73	76	46	69	80	84	88	72	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	3	2	1	2	1	1	2	2	1	2	1	7	2	1	5	2	1	1	1	2	1	2	1	3	2	1	2	1	5
29000	-603.234843312970156	-610.090331263929556	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700258549849639	0	1	4	3	6	6	8	8	7	10	9	8	10	10	14	10	10	12	11	11	12	13	11	13	12	13	13	13	12	11	11	11	13	14	12	12	13	13	13	14	15	14	14	15	16	15	14	14	15	16	15	17	16	15	15	17	19	19	17	16	18	18	17	21	20	18	18	20	18	20	20	19	22	22	20	21	22	21	22	24	22	26	23	24	23	23	26	23	24	24	26	27	26	27	28	31	0	1	1	2	4	0	6	9	6	11	8	6	8	7	22	7	7	13	9	10	31	13	17	14	17	32	29	10	14	11	14	0	36	23	23	8	16	8	20	13	27	18	32	47	16	29	32	35	26	21	38	37	38	36	14	53	38	0	42	44	56	46	41	67	55	34	51	59	38	0	60	63	58	64	72	65	62	75	72	81	64	80	17	74	78	27	38	78	73	74	88	57	90	65	94	94	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	3	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	4	2	2	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	4	1	1	6	6	1	1	1	1	2	1	3	1	2
29500	-582.143657850773707	-588.999145801733107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678591368429035	-1	1	4	3	5	5	7	7	8	10	10	9	10	10	12	11	12	13	11	12	11	14	11	12	13	12	13	14	12	14	12	12	12	14	12	12	14	14	13	15	14	15	14	14	16	15	15	16	17	17	18	17	16	14	16	16	17	20	18	19	16	18	17	21	19	19	18	17	19	20	21	19	22	19	20	22	20	21	23	23	24	27	22	23	23	24	26	23	24	25	26	25	26	28	27	31	0	1	1	2	4	0	6	5	6	9	9	8	8	9	19	12	23	21	9	13	9	26	10	7	23	14	16	26	21	33	13	0	16	7	23	7	27	32	32	22	33	34	32	32	16	27	32	28	53	17	25	24	32	10	28	27	32	0	40	42	31	46	40	41	67	52	41	31	68	0	60	68	70	23	27	65	52	74	45	66	64	58	50	76	67	83	69	75	70	7	84	49	84	93	84	94	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	4	1	3	1	1	1	1	1	1	1	1	3	1	2	1	1	2	4	2	3	2	1	1	3	1	1	4	2	2	1	3	1	1	1	1	1	1	1	1	1	3	5	2	1	1	4	2	1	3	2	1	3	1	3	1	1	7	2	4	2	1	2	1
30000	-683.322548228290202	-690.178036179249602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666273148587094	-1	2	5	4	6	6	7	8	7	9	9	8	11	10	13	9	10	12	11	12	11	12	12	12	13	11	12	12	11	14	13	13	13	15	12	12	14	14	13	15	12	14	15	15	16	15	15	16	16	17	17	18	16	15	16	17	16	20	17	17	18	18	16	21	18	19	19	19	17	20	19	19	21	20	21	22	21	22	23	23	23	26	23	23	22	23	23	25	24	24	25	26	27	29	28	31	0	1	1	2	4	0	6	5	6	5	5	3	10	9	27	7	7	21	10	29	9	10	8	14	14	10	13	13	16	41	29	0	41	23	26	14	29	32	36	14	17	28	32	15	30	39	32	34	32	54	40	16	38	39	27	44	38	0	27	39	43	25	33	61	33	57	62	55	13	0	36	28	70	54	36	44	59	67	37	67	77	83	71	75	71	74	53	75	73	76	75	87	83	93	58	94	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	3	1	1	4	1	2	2	1	1	2	2	1	5	4	1	1	3	6	1	1	5	2	2	2	2	1	1	2	2	2	3	1	1	2	1	1	3	1
30500	-523.332262218964615	-530.187750169924016	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726860891030792	-1	0	4	2	6	7	8	8	8	10	9	7	11	9	14	10	13	12	10	12	11	14	11	12	10	12	12	13	11	14	11	12	14	15	13	13	14	14	13	13	14	14	15	14	17	15	15	16	17	16	17	17	16	16	16	16	18	18	16	18	18	17	15	21	18	16	20	20	18	18	20	20	21	20	22	20	19	20	22	22	23	27	23	23	24	23	25	25	22	24	24	26	25	29	28	31	0	1	1	2	4	0	6	5	6	5	12	5	10	6	39	7	25	10	8	9	9	40	25	23	7	11	29	31	7	29	25	0	31	35	23	27	16	32	31	20	24	18	32	17	46	24	32	29	47	42	43	37	38	47	28	33	38	0	41	28	18	27	28	78	59	15	70	77	47	0	29	77	58	63	52	33	66	51	52	71	80	74	7	68	81	56	69	81	77	76	83	57	55	83	93	94	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	3	1	2	2	2	2	1	2	2	1	1	2	5	1	1	4	5	1	1	2	1	3	3	2	1	1
31000	-531.586723297067806	-538.442211248027206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611222861444521	-2	1	4	3	4	6	7	8	7	9	9	8	10	10	14	11	12	12	11	13	13	13	11	13	13	13	12	14	13	14	12	12	13	15	12	12	14	13	13	14	14	13	15	15	17	15	15	16	16	16	17	17	17	14	17	15	18	21	18	18	16	19	18	22	19	17	19	18	20	19	20	20	21	22	21	20	18	21	23	23	24	26	23	21	23	24	25	25	25	25	25	25	27	28	27	30	0	1	1	2	4	0	6	7	6	7	3	6	12	6	14	10	7	14	7	36	19	18	10	13	16	32	14	11	3	39	19	0	27	35	23	23	27	32	16	35	31	13	32	26	20	17	32	39	42	15	17	36	44	35	34	18	49	0	50	19	39	61	51	63	51	47	41	52	57	0	60	57	70	63	61	59	66	65	75	75	58	72	63	57	68	45	77	52	58	74	63	69	90	76	92	94	1	2	3	1	1	1	1	1	1	1	3	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	3	1	1	1	2	1	1	1	3	2	1	1	1	1	1	3	1	2	1	1	1	1	2	3	1	1	1	1	1	1	3	2	1	3	3	5	4	3	1	3	3	1	5	1	1
31500	-649.404552453475276	-656.260040404434676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635820480882086	-1	1	5	3	6	5	8	9	7	10	10	8	11	10	13	11	11	12	11	13	13	13	11	10	13	13	13	14	13	12	12	12	13	14	13	12	15	13	14	15	12	15	15	16	15	15	16	16	17	16	17	17	17	14	16	16	18	20	17	18	17	18	15	21	20	19	19	18	19	19	20	19	22	21	22	21	21	20	20	22	23	25	22	23	23	24	26	26	24	24	25	25	27	29	28	30	0	1	2	2	1	0	6	3	6	12	5	9	8	5	6	14	7	16	12	30	10	19	8	7	30	13	13	31	14	13	14	0	30	23	23	24	26	32	21	20	12	38	32	22	16	27	32	34	8	29	50	37	43	16	54	17	19	0	40	15	63	33	25	70	63	68	37	37	38	0	66	61	70	17	54	72	69	60	54	44	76	85	55	71	58	83	49	79	73	76	78	69	91	74	91	94	1	1	3	1	3	1	1	2	1	1	1	1	1	1	6	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	2	1	1	3	1	3	1	1	1	1	2	1	3	1	1	1	1	5	4	1	1	1	2	2	1	1	3	1	1	1	4	2	2	1	2	2	1	4	2	1
32000	-533.095828515419839	-539.951316466379240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505892399966919	-1	1	4	4	6	5	6	8	8	10	7	8	10	10	14	11	13	12	11	12	12	12	11	10	13	12	12	13	13	13	10	12	13	13	12	12	14	14	14	12	14	15	14	15	15	16	14	16	17	16	15	17	17	14	17	16	18	20	18	19	18	18	18	21	19	17	19	18	19	18	21	20	21	20	21	21	21	21	22	23	25	26	22	23	23	22	26	25	23	24	26	27	28	28	29	30	0	1	2	2	3	0	6	4	6	7	5	7	9	5	13	31	7	14	14	13	9	13	24	7	23	13	11	8	20	7	7	0	23	23	23	24	36	32	26	7	25	34	32	17	41	29	32	40	43	25	23	30	43	26	16	30	38	0	36	24	52	55	17	58	34	42	8	25	53	0	60	63	58	17	52	60	49	57	52	71	70	89	41	72	79	56	69	75	73	66	78	69	74	90	83	93	1	1	1	1	1	1	1	1	2	2	1	1	1	3	4	1	3	1	1	1	2	2	1	2	1	1	2	2	1	3	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	3	1	2	3	1	2	1	2	1	2	1	4	4	1	1	2	1	4	1	5	2	1	1	1	2	1	4	2	1	1	1	2	1	4	2	4	2	1	2	5	1	1	4	2	4	5	2	4	1
32500	-659.198231365274637	-666.053719316234037	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492267745208570	-2	2	4	3	6	6	7	7	8	9	9	7	10	9	11	10	13	10	11	13	12	14	11	12	12	12	12	14	10	13	13	12	12	14	13	13	15	13	13	15	12	13	14	16	17	15	15	16	17	17	17	17	15	14	15	15	18	21	16	18	18	17	18	20	19	19	19	20	19	21	21	20	22	20	21	21	20	21	22	22	24	27	23	22	23	23	25	23	24	25	24	24	27	28	25	31	0	1	2	2	3	0	6	4	6	8	6	4	12	7	9	7	7	10	3	16	18	6	14	23	14	12	13	5	8	10	8	0	13	35	23	11	41	32	13	15	7	10	32	19	48	41	32	41	32	47	53	16	38	20	36	8	32	0	40	36	51	17	40	22	41	50	27	45	49	0	59	34	70	63	45	74	32	74	37	63	69	92	63	74	80	17	42	75	73	81	77	57	86	93	52	65	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	3	1	4	1	1	5	1	1	2	2	1	4	1	1	2	1	2	1	2	2	2	1	2	2	4	2	1	3	1	2	2	3	3	1	1	3	2	1	2	4	3	1	1	3	1	2	1	4	3	1	3	2	2	1	2	4	1	1	2	1	4	1	2	1	2	1	3	1	1	6	4	1	1	1	3	3	2	1	5	6
33000	-706.895548688401618	-713.751036639361018	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610701773574010	0	1	3	4	6	6	8	6	8	9	9	9	10	10	13	10	12	11	12	10	11	13	11	11	11	12	11	12	12	13	13	12	13	14	13	11	14	14	13	15	15	13	15	15	17	15	15	16	17	16	15	17	16	15	16	15	19	19	16	17	18	17	17	20	19	19	18	20	20	19	20	21	21	22	21	20	21	22	23	23	24	25	21	23	23	22	24	24	24	24	23	26	27	28	29	30	0	1	1	3	4	0	6	4	8	4	8	8	12	9	14	7	7	9	25	11	6	21	7	14	14	16	16	25	24	23	29	0	21	35	24	13	16	32	17	22	42	16	32	30	17	30	32	34	50	32	38	27	32	42	29	19	28	0	17	44	53	46	7	51	36	59	46	56	43	0	60	61	70	28	37	56	50	76	65	73	78	83	61	68	77	68	69	79	73	77	77	69	90	78	85	90	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	2	1	3	1	1	2	2	3	1	3	1	1	1	4	3	6	1	2	3	4	1	2	1	2	5	2	3	2	1	2	1	1	2	1	2	1	1	2	1	3	1	1	3	2	2	2	4
