step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
21500	-411.663357829256142	-420.714201209707483	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985949958575535	-3	6	2	9	24	17	15	14	13	22	14	10	22	17	22	20	22	28	26	31	29	22	29	37	37	44	48	44	50	48	43	50	60	56	63	55	51	60	63	61	63	62	54	57	57	53	64	55	58	70	67	71	69	61	56	72	69	60	70	75	68	67	77	88	66	88	79	75	76	77	99	79	73	81	82	85	93	99	97	0	3	1	2	22	4	2	12	2	9	2	2	14	1	7	8	14	22	16	13	19	14	11	5	20	24	28	24	28	31	25	31	45	28	54	32	27	34	38	46	55	27	27	48	36	30	36	27	48	65	38	33	35	55	29	58	65	37	42	51	58	44	61	75	33	69	52	52	73	47	66	59	49	68	60	54	69	64	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-412.709188046931558	-421.760031427382899	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984182976205761	-3	4	6	13	22	15	16	13	13	16	9	12	13	0	19	22	22	28	30	32	32	27	30	36	38	40	41	42	52	49	45	45	57	52	61	55	58	60	60	68	64	53	57	57	63	67	68	63	65	51	63	67	66	67	60	73	64	64	65	76	74	74	77	81	69	76	64	79	80	77	95	78	82	89	83	92	85	98	98	0	1	2	1	3	12	12	14	3	11	2	1	11	1	3	6	6	15	16	17	16	9	17	19	23	22	18	24	31	27	25	24	50	31	36	30	50	42	29	67	42	25	29	30	44	51	44	37	55	28	44	34	37	43	34	48	36	43	39	40	57	39	49	60	35	51	44	65	65	56	74	47	66	75	72	77	70	77	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-407.810790971888821	-416.861634352340161	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980701874099374	-2	6	10	7	19	16	12	17	11	17	19	15	20	22	22	24	24	32	20	32	30	26	27	38	37	33	52	42	50	47	45	43	57	50	62	51	61	60	55	57	63	56	47	61	62	65	64	63	64	57	64	67	72	63	60	75	65	68	66	79	72	77	76	86	71	77	79	80	81	75	94	84	83	77	87	85	92	100	82	0	1	4	1	9	3	4	3	4	3	9	2	8	3	7	5	6	19	9	14	14	15	5	22	20	16	34	25	32	28	24	24	36	32	42	24	39	29	43	34	42	36	28	33	32	45	50	33	29	27	27	55	46	40	43	47	55	40	38	59	37	58	65	60	45	53	47	66	74	53	76	74	62	65	68	69	66	77	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-426.170214355058079	-435.221057735509419	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988839615520265	-1	2	6	13	19	12	16	7	12	22	15	9	18	15	20	24	24	25	28	34	32	21	27	42	27	35	39	38	53	41	44	47	56	51	62	41	46	57	61	65	58	58	54	54	62	58	66	60	63	60	62	70	66	60	61	67	61	63	72	83	76	76	70	83	73	79	82	84	81	83	96	77	84	82	78	87	95	101	89	0	1	2	3	12	8	4	1	3	8	12	3	12	12	4	12	5	4	17	10	18	9	15	28	17	18	15	19	31	27	18	36	29	30	33	28	31	26	33	46	32	37	31	32	50	27	33	44	29	38	38	45	50	34	32	49	44	44	38	61	55	49	43	61	51	63	65	69	59	75	62	56	62	52	65	74	76	77	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-405.888718833456323	-414.939562213907664	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966905969734991	-1	3	8	10	18	15	16	4	9	23	17	17	19	16	23	19	20	28	21	26	35	29	21	35	30	40	48	43	51	44	47	42	53	51	61	49	56	44	59	56	60	57	56	49	63	62	63	60	65	63	66	65	58	68	64	74	70	66	70	75	72	71	73	88	67	84	83	78	76	82	93	81	87	86	78	73	92	99	100	0	1	2	2	3	3	4	1	2	5	3	4	6	9	16	7	7	13	4	12	15	11	14	25	15	22	26	21	31	26	24	25	38	30	33	32	34	21	31	33	33	29	44	28	40	42	37	29	37	34	48	42	44	40	29	52	45	27	47	54	49	58	54	67	35	68	68	59	39	75	74	60	69	56	57	54	74	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-419.846408856649418	-428.897252237100759	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965983637089840	-3	4	8	5	19	15	15	9	13	23	14	15	9	17	25	23	20	29	29	33	30	26	34	37	38	41	49	42	45	45	46	39	58	53	62	53	62	50	53	63	53	60	55	59	61	63	59	64	63	61	60	64	72	59	61	76	68	66	63	70	73	80	73	73	64	84	84	72	78	73	83	79	79	79	78	78	90	99	98	0	1	2	1	7	13	3	1	13	5	3	13	2	9	14	17	11	10	16	22	22	11	19	10	22	23	24	18	28	28	18	21	36	38	51	31	51	31	27	39	27	39	39	26	36	47	27	54	34	36	39	54	65	27	39	57	44	35	47	44	57	63	48	58	36	53	62	47	61	58	64	64	70	70	52	64	62	66	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-415.663945848567266	-424.714789229018606	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996773395548520	-1	5	8	6	25	11	14	18	12	22	14	15	21	18	21	22	23	31	27	24	31	27	32	41	31	40	38	43	49	46	33	43	57	55	62	57	53	50	57	59	59	59	59	51	65	64	58	58	60	70	61	65	62	63	56	70	65	57	72	82	72	78	74	81	67	81	79	83	74	79	96	75	81	90	88	73	93	103	96	0	1	1	1	14	4	4	4	1	14	4	3	8	11	12	9	2	19	5	8	17	17	5	23	19	31	31	25	28	26	10	19	34	29	33	44	23	28	37	38	38	37	34	28	55	36	55	55	55	54	58	37	43	41	29	57	48	37	55	69	53	61	65	59	41	76	65	76	45	76	74	65	45	66	66	50	64	77	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-419.975574736126532	-429.026418116577872	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984784762502804	-3	0	9	10	15	13	7	6	11	18	15	13	22	18	25	19	15	32	30	22	37	17	30	36	32	40	48	39	46	43	43	53	55	54	62	58	58	61	58	67	62	57	61	54	63	56	65	64	50	71	58	60	69	68	59	71	67	66	72	81	74	72	75	85	70	83	72	78	79	82	88	75	82	90	84	87	97	93	100	0	1	2	7	9	8	2	2	3	3	7	7	16	11	16	8	9	15	15	8	23	3	16	23	19	24	19	24	24	21	19	27	29	49	36	49	27	49	29	52	46	30	46	27	39	30	41	39	28	43	33	32	41	43	33	52	45	36	45	63	65	36	35	61	36	63	48	50	63	62	59	56	63	75	59	61	62	60	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-412.504718064347628	-421.555561444798968	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989764561212652	-4	3	10	5	21	15	9	15	12	21	17	11	21	18	18	24	19	28	21	31	36	24	32	38	35	35	47	37	50	44	45	50	62	48	59	55	57	58	58	63	53	60	57	57	61	63	60	60	53	69	69	71	69	66	59	78	70	69	72	82	72	79	72	75	72	84	62	80	80	72	99	82	81	88	84	79	93	101	91	0	1	4	1	17	3	2	4	7	6	12	7	9	7	9	6	11	16	12	13	23	14	22	23	22	20	30	26	24	20	24	31	39	25	38	49	49	34	29	42	34	41	27	49	49	38	31	43	27	40	46	46	42	43	49	51	45	67	48	63	44	65	35	43	33	58	37	65	70	46	77	61	56	72	68	59	62	77	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-403.730711953404864	-412.781555333856204	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970045507143803	0	7	5	12	18	11	16	15	16	21	12	18	22	17	19	21	19	28	27	33	29	26	32	37	30	37	48	44	53	41	46	48	61	52	59	53	58	60	61	60	50	58	55	53	57	64	64	62	60	68	62	71	71	64	64	74	71	63	67	78	70	79	67	81	73	84	84	78	76	68	97	79	87	89	87	86	91	101	97	0	1	1	2	2	2	3	3	11	11	2	2	7	3	6	12	11	5	8	25	22	5	13	23	19	25	24	24	32	24	30	25	32	30	41	30	41	34	42	36	28	29	31	31	36	27	40	42	41	40	35	70	45	40	35	47	35	38	40	61	63	65	37	52	51	68	56	63	52	39	74	56	64	64	68	56	72	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-424.997445498997877	-434.048288879449217	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998885997219085	-7	1	8	6	20	12	14	14	11	11	18	16	18	22	23	19	21	25	30	35	30	23	32	41	35	37	43	35	53	49	41	46	57	54	60	50	61	56	58	64	48	58	51	58	56	60	63	55	65	65	68	66	69	61	61	77	63	63	69	73	66	75	67	87	66	79	75	75	79	78	100	78	88	84	83	82	90	96	88	0	1	2	2	3	4	4	6	3	3	10	8	7	16	13	6	13	7	18	5	22	10	7	28	22	21	26	18	43	26	21	20	28	30	36	32	45	32	38	42	27	32	41	41	34	38	43	32	48	33	57	46	44	43	44	59	34	42	54	59	44	65	35	69	37	68	57	44	61	47	73	62	60	49	60	72	69	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-409.133785716160503	-418.184629096611843	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966611175565591	-4	2	11	7	21	11	10	17	15	16	16	16	22	12	18	17	21	22	25	34	25	26	32	39	34	43	50	42	50	43	46	48	58	54	62	53	55	58	66	67	55	58	54	60	60	62	55	59	62	70	61	63	71	61	59	77	58	66	73	85	70	75	66	86	72	79	75	83	76	84	93	83	84	81	76	89	90	100	96	0	1	2	2	15	4	4	4	7	14	6	7	16	4	4	7	11	15	5	18	15	17	19	20	22	25	24	24	28	18	23	24	47	24	42	31	31	41	57	54	28	27	30	34	37	57	26	41	55	38	47	42	51	37	36	61	27	45	39	75	58	65	51	70	45	50	59	75	40	67	68	75	66	75	45	39	70	77	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-416.121153498185038	-425.171996878636378	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989105494204974	-3	5	9	11	23	20	9	13	14	18	15	15	5	16	16	25	18	31	31	25	34	29	33	40	36	39	50	43	50	43	47	50	60	49	66	57	55	49	55	67	61	60	52	60	64	61	63	57	55	65	60	65	71	56	63	76	59	57	70	82	75	79	71	72	73	86	75	82	78	77	96	83	85	82	81	86	91	99	101	0	1	1	3	8	4	1	2	3	4	4	4	1	7	11	15	11	14	22	14	18	5	22	19	16	25	24	26	30	23	28	28	49	26	57	29	30	30	29	58	57	29	29	54	39	37	44	27	31	42	38	29	45	31	32	50	27	30	52	65	53	70	45	52	45	74	57	64	53	33	73	70	60	62	67	69	68	71	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-419.845788265321573	-428.896631645772914	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995311734178705	-3	3	11	14	6	7	17	14	7	23	17	13	13	10	13	21	18	26	17	30	27	29	26	39	33	42	47	42	49	44	45	54	60	53	63	55	61	60	59	65	60	51	50	56	54	61	65	65	66	71	65	64	67	64	66	76	68	54	70	80	75	79	73	75	72	78	77	76	73	82	97	84	89	84	85	84	89	97	91	0	1	9	14	1	2	15	3	2	17	6	9	2	6	5	14	13	12	12	21	17	23	3	25	22	25	26	25	28	25	25	29	32	27	36	42	58	31	45	46	43	30	25	34	43	58	46	38	35	40	39	38	46	42	24	65	48	43	55	69	57	38	59	40	49	49	52	40	53	61	73	62	64	49	61	69	72	73	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-425.286349426159404	-434.337192806610744	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999091070516275	-2	4	8	6	16	19	14	14	10	21	18	14	17	13	12	25	20	26	9	32	33	30	34	39	27	39	45	36	44	48	41	53	62	56	58	47	56	50	47	69	61	51	58	54	55	63	62	58	59	59	59	65	71	64	60	69	60	65	71	79	68	79	71	81	67	84	77	83	71	66	97	76	77	88	84	85	93	99	92	0	1	2	2	3	8	9	19	2	7	12	19	14	3	4	5	15	10	2	25	25	16	25	21	11	25	21	22	28	26	28	27	39	29	42	26	38	27	26	34	43	36	36	36	27	36	49	32	44	38	27	35	35	49	45	37	34	38	46	59	37	61	45	67	50	64	40	61	49	33	77	52	53	73	73	60	66	68	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-412.378391092453683	-421.429234472905023	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998210067755700	-4	4	11	9	22	19	16	11	14	22	12	11	13	20	23	26	22	32	20	35	31	27	26	39	36	42	46	43	51	47	47	51	53	50	59	52	59	60	61	59	56	54	43	51	56	65	55	61	56	68	67	68	69	64	60	77	65	64	71	80	74	74	64	88	67	83	81	82	84	77	97	69	85	89	81	89	81	97	94	0	1	2	1	9	7	8	2	3	19	2	2	4	8	19	19	11	19	12	6	17	14	12	16	18	18	24	24	28	43	25	26	24	31	45	26	34	36	47	29	36	29	21	30	33	31	34	49	36	63	48	49	57	42	42	59	40	39	38	62	50	52	49	66	37	56	50	70	39	50	76	47	50	69	70	69	61	76	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-414.066742629642704	-423.117586010094044	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986515859878564	-3	5	8	9	16	16	11	14	9	19	11	14	14	3	14	19	16	29	25	31	29	24	28	40	36	43	49	38	48	48	48	44	57	56	62	54	61	57	60	61	62	54	58	50	55	60	65	63	62	60	69	55	61	67	64	69	70	58	71	78	72	74	70	88	70	85	76	77	79	82	98	82	83	88	81	82	94	86	98	0	1	14	14	7	7	3	14	2	11	4	2	3	1	2	15	4	22	15	17	10	8	8	25	20	20	24	20	32	24	24	24	52	31	45	26	33	31	52	33	42	32	27	32	32	58	53	41	38	33	53	29	42	34	37	37	39	30	53	54	48	51	37	57	48	68	40	57	51	62	74	67	68	60	51	61	60	62	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-425.615403849626830	-434.666247230078170	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991184867690020	-1	7	10	8	25	12	7	13	10	22	15	5	14	18	19	21	16	29	22	27	36	22	29	41	36	42	50	36	51	45	42	47	48	51	55	56	59	59	52	63	53	57	53	61	63	55	67	63	59	70	63	69	67	59	58	70	66	68	65	72	75	69	71	85	65	79	78	79	80	81	96	74	80	87	87	86	91	90	97	0	1	2	1	15	12	1	9	2	14	7	1	12	13	8	17	9	6	4	15	18	14	16	23	18	25	26	7	31	24	28	28	20	24	27	32	27	34	32	54	33	29	32	35	33	32	40	37	43	44	35	37	45	27	34	49	37	43	37	59	57	46	51	73	38	60	59	57	68	59	75	53	50	50	67	70	75	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-421.686785129438590	-430.737628509889930	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986617553345684	-3	5	13	9	18	16	3	16	4	20	13	12	11	23	22	15	16	20	22	33	34	21	29	40	32	39	49	45	50	41	43	54	55	49	59	54	60	60	61	58	63	60	59	56	61	60	65	65	62	66	64	72	67	60	61	69	70	66	66	82	77	76	71	85	68	80	83	81	74	79	97	84	88	87	76	80	92	103	93	0	1	2	2	16	2	1	4	1	3	9	7	2	5	17	12	12	9	12	15	25	8	14	21	18	23	31	24	31	23	24	29	32	28	32	30	44	27	36	26	36	32	34	30	30	36	55	46	46	42	55	53	46	44	34	38	48	54	55	62	69	69	37	61	37	41	75	53	39	39	64	66	64	60	50	75	73	73	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-437.899415830551959	-446.950259211003299	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991623573894709	-4	-1	8	10	24	18	11	11	7	21	16	17	17	12	23	26	24	30	22	32	35	29	31	38	35	40	52	43	50	41	46	49	53	53	61	57	54	53	57	48	60	56	60	60	49	57	60	50	66	64	63	69	69	66	64	62	64	67	70	72	74	67	71	76	69	82	65	70	66	82	95	76	83	89	81	86	95	93	101	0	1	1	2	13	8	9	9	2	14	9	2	8	4	11	8	11	17	6	13	23	15	16	23	23	21	40	25	30	21	30	28	29	31	38	28	48	30	48	30	38	48	36	37	28	34	30	20	36	44	37	43	43	32	56	38	56	47	34	67	62	51	69	59	38	49	46	49	41	53	76	59	55	52	64	73	73	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-400.831063134279248	-409.881906514730588	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995993837843002	-3	4	12	11	22	15	12	12	8	14	17	12	13	20	20	23	19	24	22	32	33	22	28	40	33	33	50	37	45	45	42	49	60	53	60	44	55	59	61	65	61	56	58	57	54	62	66	65	59	61	61	65	67	65	63	77	66	58	68	73	77	71	77	83	68	86	80	75	72	78	93	83	85	89	88	88	89	103	98	0	1	9	1	8	3	2	9	2	7	12	2	9	6	10	12	7	13	8	18	22	17	11	25	18	22	36	26	26	24	23	30	34	31	37	26	31	45	58	38	44	27	27	34	27	42	42	41	34	34	45	45	58	50	49	62	35	27	55	35	65	50	65	53	48	72	57	40	65	69	66	70	56	56	63	67	72	77	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-419.431417476813124	-428.482260857264464	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984480246073463	-2	2	10	6	16	14	16	8	11	18	12	8	23	16	22	25	21	25	27	32	34	30	32	41	30	29	51	45	49	46	46	43	56	55	59	39	55	51	65	68	61	46	58	58	61	65	67	64	64	63	65	63	67	63	58	73	69	64	58	69	75	79	66	87	60	82	74	79	71	81	96	78	82	87	86	82	88	104	89	0	1	12	2	12	8	11	2	4	3	2	2	6	9	7	5	10	14	17	18	26	15	10	20	18	15	42	24	36	24	36	20	29	28	38	20	31	30	41	59	34	23	42	30	38	44	50	29	33	41	29	43	55	41	27	52	35	33	29	46	46	39	59	70	34	62	40	52	47	61	70	60	56	68	73	61	62	77	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-415.534197964260613	-424.585041344711954	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989961051189304	-2	5	8	11	24	17	15	13	14	17	10	13	17	18	23	25	18	26	30	31	36	23	33	36	31	36	50	36	45	48	43	48	59	57	64	55	54	61	59	59	60	57	60	54	60	63	60	58	62	57	68	69	71	66	56	69	67	65	71	81	70	77	73	79	70	84	83	82	75	85	89	71	84	74	81	65	89	99	86	0	1	1	1	9	8	11	2	4	4	1	2	9	8	7	17	8	15	15	22	25	17	15	22	18	23	31	19	28	21	26	31	42	32	33	32	30	36	37	36	50	37	37	24	36	42	44	30	36	32	40	42	35	39	36	49	40	40	33	54	35	65	54	69	57	62	62	61	72	68	79	40	76	76	51	37	75	77	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
