step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32
77000	-202.650433932227998	-200.171793813703346	-2.478640118524652	0.000149056133109	0.000013102799132	0.087905132509035	0.580892004395204	0	3	6	3	7	10	9	11	9	11	11	12	12	14	17	16	18	20	25	24	25	27	30	30	28	30	27	29	31	32	35	37	0	1	1	1	2	5	5	5	1	6	5	5	10	10	10	13	14	17	18	18	0	20	21	20	20	20	21	20	20	19	29	28	1	2	3	2	2	2	1	1	4	1	2	3	1	2	4	1	2	1	2	1	1	1	2	4	2	3	1	2	3	3	2	4
77500	-195.354880506823321	-193.211694416975092	-2.143186089848228	0.000121401683122	0.000014483370471	0.119301232888178	0.477274152938727	-2	3	5	4	7	9	9	11	9	11	12	11	14	13	15	17	19	19	24	25	26	25	30	30	29	30	30	32	31	33	37	37	0	1	2	2	3	5	5	3	5	7	9	6	10	2	14	14	13	13	18	19	0	18	21	20	22	19	21	26	20	28	29	30	1	3	1	1	1	1	1	4	1	1	3	1	2	3	1	2	2	2	1	1	1	2	2	2	2	3	1	1	3	1	3	2
78000	-178.619867351730022	-177.035985725817284	-1.583881625912751	0.000067484719110	0.000016685132827	0.247243124763994	0.687691644217703	-1	2	6	4	8	7	10	10	8	11	12	12	14	16	16	16	19	21	24	26	26	26	29	29	30	29	30	31	31	33	36	36	0	1	2	2	3	3	5	6	3	3	7	8	10	13	13	13	16	17	18	19	0	19	21	22	22	20	21	26	26	29	25	30	1	2	2	1	1	1	1	2	1	2	1	1	3	1	1	2	2	2	2	1	1	1	2	2	3	1	2	2	1	1	3	1
78500	-157.063848627622349	-155.328337166579018	-1.735511461043324	0.000094022225109	0.000018155296131	0.193095793150498	0.714742555783082	-1	1	5	3	8	8	9	10	10	11	13	12	13	15	15	17	19	21	24	25	25	27	29	29	30	29	30	31	31	32	36	37	0	1	2	2	3	3	5	6	5	5	7	6	10	10	13	14	16	17	18	19	0	20	21	22	24	20	23	26	26	26	30	31	1	1	2	1	1	2	1	1	1	1	3	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1
79000	-169.473281590209155	-167.413681931009791	-2.059599659199361	0.000084616027348	0.000011000121431	0.130000447617644	0.631943748578097	-2	3	6	4	7	10	9	11	10	11	13	12	14	16	16	17	19	20	24	24	25	27	31	31	28	29	29	31	30	32	36	36	0	1	2	2	3	7	5	5	7	7	9	8	10	13	13	13	16	16	18	18	0	20	21	25	20	22	21	19	26	26	28	28	1	3	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	2	3	1	1	3	2
79500	-182.584540330408174	-180.885762743839592	-1.698777586568591	0.000076544314683	0.000015606889766	0.203893520125661	0.583215769200712	-2	3	6	4	5	9	9	10	8	8	12	11	12	16	15	14	18	20	24	25	26	27	30	30	29	30	28	31	32	32	36	38	0	1	5	2	2	3	5	3	3	2	8	8	6	13	10	13	16	17	17	17	0	19	21	22	20	22	21	26	26	28	26	31	1	3	1	1	1	2	2	2	1	2	1	1	2	2	5	1	2	1	2	3	1	2	2	2	1	2	1	1	1	1	3	1
80000	-184.196466883385398	-180.198402484063479	-3.998064399321930	0.000148787494725	0.000004803014540	0.032281036449862	0.655534401103528	-1	2	6	4	7	8	9	10	9	12	11	13	13	15	15	17	17	21	22	24	25	28	30	30	29	30	29	32	30	32	35	38	0	1	2	2	2	3	6	9	3	9	7	8	9	13	10	14	13	13	17	19	0	20	21	22	20	22	21	26	22	22	22	31	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	3	2	1	1	2	2	1	2	1	2	1	1	2	3	1
80500	-162.440665058978226	-160.711884031197684	-1.728781027780528	0.000094373996125	0.000018402001487	0.194990169355839	0.758066153760227	-1	3	6	4	7	10	10	9	9	12	9	12	14	15	16	16	18	21	23	26	25	28	30	29	30	29	29	31	29	32	36	38	0	1	2	2	3	3	5	5	3	7	5	3	10	13	13	13	16	17	18	19	0	20	21	22	24	20	21	26	22	28	30	31	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1
81000	-199.582599279215174	-197.368018223079019	-2.214581056136141	0.000142417956044	0.000015845337253	0.111259406419814	0.576307959931091	0	2	7	3	8	10	9	7	9	12	11	11	12	14	15	16	18	20	24	26	24	27	30	30	29	29	29	31	30	33	36	36	0	1	1	2	4	9	2	1	8	9	7	7	3	10	10	10	15	17	16	19	0	20	21	22	22	22	21	29	26	28	28	28	1	1	3	1	3	1	3	3	1	1	1	1	3	2	1	2	2	1	3	1	1	1	3	2	1	1	2	1	1	1	2	2
81500	-196.590336806016552	-194.035514238033443	-2.554822567983113	0.000154685679439	0.000012772041244	0.082567703037810	0.566215814845281	-1	2	6	2	7	9	9	10	8	11	12	11	13	14	15	16	18	20	24	25	25	27	31	30	29	31	27	32	30	32	36	37	0	1	2	1	2	3	3	5	3	3	7	5	10	13	13	10	16	17	18	18	0	20	21	22	20	22	21	19	19	29	26	29	1	1	2	1	2	2	2	2	1	2	2	2	1	1	1	2	2	1	2	3	1	1	4	2	2	2	1	2	2	1	2	5
82000	-184.911846054449256	-183.239382377475039	-1.672463676974222	0.000127664040546	0.000027114384746	0.212388583581286	0.624979294565192	-1	2	6	3	6	10	8	10	10	10	12	13	13	15	15	17	18	19	22	25	24	27	30	29	28	30	29	32	32	32	36	37	0	1	2	2	2	3	5	7	3	5	9	10	10	5	9	15	16	16	18	19	0	20	21	22	20	24	21	26	26	26	28	31	1	1	2	1	2	2	1	1	2	2	1	2	2	5	2	1	1	1	2	2	1	1	4	1	1	1	2	2	1	1	3	1
82500	-168.110602362394957	-166.139363538207760	-1.971238824187205	0.000084739213470	0.000012133231669	0.143183199046356	0.602206030917873	0	2	6	4	8	9	9	10	10	12	12	12	13	15	15	17	19	19	22	25	26	27	30	31	29	29	29	31	31	33	36	37	0	1	2	2	3	3	5	6	5	5	7	7	10	10	13	13	16	16	18	19	0	20	21	22	22	22	21	26	26	26	30	30	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	2	1	2	2	2	1	2	2	2	1	1	2	1	1	2	2	2
83000	-172.945412027451368	-171.309511997955155	-1.635900029496209	0.000093081562839	0.000020985606617	0.225453956471433	0.759028869284451	0	2	6	4	8	9	9	10	9	10	13	12	13	16	17	16	19	21	25	25	25	27	30	29	29	29	29	32	31	32	36	37	0	1	2	2	3	5	5	6	5	5	12	7	10	10	13	13	13	17	18	18	0	20	21	22	22	20	21	29	26	29	30	31	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	3	2	2	2	1	1	3	2	1	3	2	1	1	1	2	1
83500	-177.461129551200059	-175.346360822528254	-2.114768728671794	0.000112022462721	0.000013752983189	0.122769870034257	0.669013937178723	0	3	7	2	7	9	10	10	9	11	11	12	13	15	17	15	18	20	23	25	25	27	29	30	30	27	30	30	31	32	36	37	0	1	1	1	1	3	6	6	3	7	9	8	3	13	14	13	16	17	17	18	0	20	21	22	22	20	21	26	28	28	30	31	1	2	3	1	4	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	2	2	2	1	3	1	1	1	2	1
84000	-191.070635268411422	-188.612536549560105	-2.458098718851332	0.000111680334127	0.000009988115990	0.089434868440868	0.491200242447253	0	3	6	4	8	10	9	11	10	11	13	13	12	14	15	16	19	20	23	26	25	27	30	30	29	30	29	32	30	31	36	35	0	1	2	2	3	7	5	6	3	3	10	10	10	10	13	10	16	16	17	19	0	18	21	19	20	22	21	24	22	29	32	26	1	1	2	1	1	1	1	1	2	3	1	1	1	2	2	3	1	2	3	2	1	2	2	2	2	2	2	1	2	1	1	2
84500	-172.054531898426859	-170.292863348958690	-1.761668549468160	0.000093407847902	0.000017379180951	0.186056967821410	0.767428251676138	0	2	6	3	7	10	9	10	9	12	10	12	14	16	14	15	18	21	24	26	26	27	28	30	29	28	29	32	31	32	36	38	0	1	2	2	3	5	5	7	3	5	3	8	11	10	10	13	16	17	18	19	0	19	21	22	22	20	21	26	26	29	30	31	1	1	2	1	1	1	1	1	1	2	3	1	2	1	1	1	1	2	3	1	1	1	1	2	1	1	2	2	1	1	2	1
85000	-182.405342434697985	-180.889262293586228	-1.516080141111745	0.000085885276690	0.000024385414508	0.283930091954844	0.574939545684779	-1	3	6	4	7	8	9	11	10	11	13	13	12	16	17	16	17	21	23	24	24	28	30	30	28	28	29	32	31	32	36	36	0	1	2	2	3	5	5	6	6	5	7	8	10	7	16	13	16	17	16	18	0	20	21	25	19	20	21	29	26	22	30	30	1	2	2	1	1	1	1	1	1	1	2	1	1	3	1	3	1	2	3	1	1	2	3	1	2	2	2	1	1	2	1	2
85500	-190.733647180670147	-188.897048750825746	-1.836598429844412	0.000090480498223	0.000015230540022	0.168329533120041	0.471163225126684	-1	2	7	3	7	9	9	10	10	11	12	12	13	14	15	17	18	20	24	25	23	28	30	30	29	29	29	31	31	32	37	36	0	1	2	2	2	5	5	6	5	2	10	9	10	9	14	14	3	16	18	18	0	20	21	22	19	20	21	26	26	20	32	26	1	2	3	1	2	1	1	1	2	4	1	1	1	2	1	2	6	2	2	2	1	2	4	1	2	2	2	1	1	4	1	4
86000	-180.629986144946059	-179.218046453193807	-1.411939691752254	0.000087434237089	0.000033406416986	0.382074780986766	0.620676955841699	0	2	6	3	7	10	10	11	9	11	12	11	13	14	16	14	18	20	22	25	25	27	31	28	30	29	29	31	32	33	36	37	0	1	2	2	3	3	3	3	5	7	7	5	6	8	13	13	13	17	18	19	0	20	21	19	24	24	21	25	28	28	30	28	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	3	3	1	1	2	1	1	1	2	3
86500	-161.358466086604892	-159.466471652816637	-1.891994433788243	0.000108860011756	0.000017102053594	0.157101338846998	0.779053627405558	0	1	6	3	7	8	10	10	9	12	12	12	13	13	15	16	18	20	23	25	24	28	31	30	30	30	28	31	31	32	34	37	0	1	2	2	2	3	9	6	5	7	7	7	10	10	13	10	16	16	18	19	0	20	21	22	22	20	21	22	26	28	30	31	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2
87000	-175.449552126739206	-173.771293849632144	-1.678258277107075	0.000106362910736	0.000022384900038	0.210457760920488	0.782197959171924	-1	2	5	3	8	10	7	11	9	12	12	12	13	16	14	17	18	20	23	25	25	27	28	31	29	30	30	32	31	33	35	37	0	1	2	2	3	5	3	6	7	6	5	6	10	10	10	15	14	16	18	19	0	20	21	22	22	20	23	24	26	26	30	30	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	2	1	1	1	1	2	2	1	3	1	1	1	1	2	2
87500	-160.557295986679037	-158.691371507853262	-1.865924478825788	0.000099557123823	0.000016149389080	0.162212290392416	0.777352831667826	-1	1	5	2	7	9	10	11	9	11	11	13	14	13	16	16	18	21	23	25	25	27	29	30	30	30	28	30	32	32	36	37	0	1	2	2	3	5	5	6	5	7	3	6	10	10	13	13	16	17	18	19	0	20	21	22	22	20	21	20	28	24	26	31	1	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1
88000	-160.553957861422134	-158.906328993164664	-1.647628868257458	0.000079800974497	0.000017642948992	0.221086886508292	0.683812503094530	-2	2	6	3	8	8	9	11	10	10	12	12	14	14	15	16	18	20	24	25	25	27	29	30	30	29	28	31	32	33	35	37	0	1	2	2	3	3	5	6	5	7	5	9	10	5	14	13	16	17	18	19	0	20	21	20	22	20	21	26	24	28	30	31	1	2	2	1	1	1	1	2	1	1	2	1	2	3	1	2	1	1	2	1	1	1	2	3	2	2	2	1	1	1	1	1
88500	-173.674595700968325	-171.103155004023478	-2.571440696944861	0.000084180303752	0.000006858085673	0.081469006012564	0.693008651180412	-1	2	6	4	7	9	10	10	10	12	13	12	14	14	16	17	18	21	24	25	26	27	29	31	29	30	28	30	31	32	35	37	0	1	1	2	2	5	6	6	6	5	7	8	10	10	13	13	16	17	18	19	0	19	21	26	22	18	21	22	26	28	28	31	1	2	5	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	3	1	2	1	1	2	2
89000	-154.918424040729036	-153.198947994189837	-1.719476046539200	0.000106494540645	0.000021050684298	0.197669140319763	0.752190647255766	-1	3	6	4	8	9	9	10	8	11	11	12	13	14	16	15	18	21	24	26	25	27	30	30	29	29	29	31	32	32	36	38	0	1	2	2	3	2	5	5	3	9	7	8	10	10	10	13	16	16	18	19	0	19	21	22	22	20	21	26	26	28	29	31	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1
89500	-162.159406130627929	-159.507007579375141	-2.652398551252779	0.000119717032258	0.000009148728551	0.076419606957827	0.782078381059853	-1	1	5	3	7	8	8	10	9	12	12	11	14	14	16	16	18	21	24	25	25	27	30	30	30	30	29	31	31	33	36	38	0	1	2	2	3	5	5	6	5	7	3	8	10	10	13	13	16	17	18	18	0	20	21	22	22	20	21	26	24	24	28	31	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	2	2	1
90000	-172.225562613505701	-169.326014995526577	-2.899547617979119	0.000062748116429	0.000003990045045	0.063588283959281	0.725339745745829	0	2	6	4	7	9	9	11	9	12	12	12	13	15	15	16	19	20	22	25	25	27	28	30	30	29	29	31	31	32	35	37	0	1	2	2	3	3	5	6	5	8	7	8	10	10	13	13	16	16	16	16	0	20	21	22	22	20	23	26	26	26	30	31	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	3	4	1	1	2	2	1	2	1	2	1	2	1	1
90500	-177.819987917573599	-176.286379541589127	-1.533608375984480	0.000071302597876	0.000019484830754	0.273269576909122	0.582881373696186	0	3	5	2	8	8	9	10	8	11	10	13	13	15	15	17	18	20	23	25	26	27	30	31	29	29	30	31	31	32	35	37	0	1	2	1	3	3	3	6	3	5	5	7	10	7	13	13	13	17	18	19	0	20	21	22	22	19	21	26	26	28	26	30	1	2	1	1	2	2	2	1	2	2	1	2	1	3	1	2	1	1	2	1	1	1	2	2	1	2	2	2	1	1	2	2
91000	-172.386260535184135	-169.957495781542235	-2.428764753641898	0.000086269547745	0.000007910188942	0.091691554532601	0.757649720947890	0	1	7	3	7	9	9	11	10	9	12	11	13	13	16	16	18	20	23	25	26	27	30	30	29	30	29	29	32	33	36	35	0	1	2	2	2	3	5	6	3	5	9	5	10	10	14	13	16	17	18	18	0	20	21	22	22	28	21	20	26	28	32	30	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2
91500	-168.473652243844441	-166.382676847273217	-2.090975396571216	0.000100943017737	0.000012699049905	0.125804143658468	0.825243243969504	-1	3	7	4	7	9	9	10	8	11	10	12	13	14	17	15	18	19	22	26	25	27	28	30	28	30	28	32	31	32	35	37	0	1	2	2	2	3	3	6	3	7	3	6	10	10	10	13	16	17	18	19	0	19	21	19	20	22	21	26	24	24	30	31	1	2	1	1	3	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	1	3	1	1	1	1	1	1	1	1
92000	-170.532114623119810	-168.766282892975511	-1.765831730144291	0.000084171062103	0.000015570088563	0.184981490952774	0.679346572803007	0	2	6	4	7	9	10	11	9	11	12	13	14	15	17	16	18	20	24	25	25	28	30	28	30	31	29	31	30	33	35	37	0	1	2	2	3	5	5	6	5	7	5	7	10	10	14	13	13	17	18	18	0	20	21	20	22	20	21	29	20	28	30	31	1	1	2	1	1	1	2	1	1	1	2	2	1	3	1	1	2	1	1	3	1	2	3	1	1	2	2	1	2	1	1	2
92500	-156.721093639591885	-155.040602139176798	-1.680491500415084	0.000098605101162	0.000020679757030	0.209722993903126	0.719031344165941	-1	2	6	4	7	9	9	10	9	12	13	12	14	14	16	16	18	20	24	26	25	27	30	29	29	30	29	31	31	32	35	37	0	1	2	2	3	3	5	6	3	7	7	8	10	10	10	13	16	17	17	19	0	20	21	22	22	24	21	26	24	26	30	30	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	3
93000	-156.786313820872579	-154.666777421030417	-2.119536399842158	0.000095966489393	0.000011724841489	0.122176413484357	0.656240378157511	-1	3	5	4	7	9	10	10	9	10	12	12	14	15	16	16	18	20	25	25	25	27	29	30	30	30	29	32	31	32	35	37	0	1	2	2	3	5	3	6	3	3	7	8	10	10	13	13	16	17	18	18	0	19	21	22	19	22	21	26	26	25	30	31	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	3	2	1	1	3	2	3	1	1	1	1	1	2	1
93500	-176.593463071351891	-174.454857646955475	-2.138605424396419	0.000094920806829	0.000011376200165	0.119849383343076	0.570039270032780	0	2	5	4	8	10	9	9	10	12	11	12	13	14	15	16	19	21	25	25	26	27	30	30	30	30	29	30	32	33	36	37	0	1	2	2	1	8	5	5	7	7	7	9	10	10	13	13	16	16	17	18	0	19	21	20	22	20	21	22	26	28	26	31	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	1	1	2	3	1	2	1	1	1	1	3	1
94000	-183.212660679578846	-181.734414144436300	-1.478246535142555	0.000103608672386	0.000032213373365	0.310913870652253	0.725260669059675	0	3	5	4	7	10	8	9	9	11	11	12	14	16	16	17	18	19	23	26	26	28	31	31	29	31	29	31	31	33	36	36	0	1	2	2	3	8	3	3	3	7	7	8	10	12	12	13	14	17	18	19	0	20	21	22	22	20	21	25	25	28	26	29	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	2	1	1	2	1	1	1	2	1	1	3	2	1	1	1	2	2
94500	-170.918657000286856	-169.476171605842467	-1.442485394444390	0.000103946198957	0.000035738669270	0.343818914294236	0.876663723635635	-1	2	6	4	7	9	8	10	8	10	12	12	13	15	16	17	19	20	23	25	25	27	30	30	28	30	28	30	31	32	36	37	0	1	2	2	3	5	3	6	5	5	3	6	10	11	13	15	16	17	18	19	0	20	27	25	20	22	21	22	28	28	30	30	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2
95000	-162.453017967057519	-160.821491344959497	-1.631526622098023	0.000124556662570	0.000028290368365	0.227128503452931	0.882838616202781	-1	3	5	4	7	9	10	10	8	11	12	12	14	13	17	15	18	20	24	25	26	27	30	28	30	30	28	31	31	33	36	37	0	1	2	2	3	3	5	6	3	9	6	6	10	11	14	14	16	17	18	19	0	20	21	22	24	24	21	26	26	28	30	31	1	3	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
95500	-177.880334306904160	-175.854498932408831	-2.025835374495342	0.000107678621550	0.000014513469861	0.134785063667904	0.777419457171912	0	2	6	4	8	9	9	10	8	10	11	11	12	15	17	16	19	20	24	25	24	27	29	29	29	29	29	32	30	31	35	38	0	1	2	2	3	3	5	6	3	7	7	6	10	8	13	13	16	17	18	18	0	19	21	22	22	22	21	26	20	26	30	31	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	2	2	1	2	2	1	1	2	2	1	1	2	2	2	1	2	1
96000	-175.869855586221632	-173.864304820059118	-2.005550766162516	0.000106857667916	0.000014725494313	0.137804750939645	0.561819432469616	-1	3	6	4	6	9	8	11	10	12	12	12	13	15	17	15	18	20	24	25	25	27	30	30	29	31	28	32	31	33	34	38	0	1	2	2	2	3	2	3	3	6	9	7	8	10	14	13	16	17	18	17	0	20	21	25	22	19	21	29	22	28	26	31	1	2	2	1	3	1	2	2	2	1	1	2	1	2	1	1	2	1	2	3	1	1	2	1	1	4	2	1	2	1	1	3
96500	-196.992502100915630	-194.820549302862844	-2.171952798052788	0.000147660184637	0.000017121295887	0.115950660154106	0.575111130010077	0	2	6	4	6	9	10	10	9	12	11	13	14	16	16	15	18	21	24	25	24	27	30	28	29	29	30	31	30	31	37	37	0	1	2	2	2	5	9	5	3	7	7	6	7	13	10	10	14	13	15	18	0	20	21	22	20	22	21	26	20	26	29	28	1	1	3	1	2	1	1	2	1	1	1	1	2	1	2	2	2	3	3	2	1	1	3	1	2	1	2	1	3	1	3	2
97000	-173.405197597255267	-171.780102889319323	-1.625094707935937	0.000102326867384	0.000023498239380	0.229638998835011	0.664237566472274	-1	3	6	4	8	10	10	9	8	12	13	12	13	15	17	16	18	20	24	25	23	27	30	29	29	30	29	31	31	32	36	38	0	1	2	2	3	8	9	5	3	7	7	6	10	10	6	13	16	15	18	18	0	20	21	22	22	24	21	20	26	28	30	28	1	2	1	1	2	1	1	1	2	1	1	1	1	1	3	2	1	1	2	2	1	1	3	1	1	1	3	2	1	1	2	3
97500	-188.522590113676785	-186.630915604595515	-1.891674509081275	0.000098662238817	0.000015505985837	0.157162314817107	0.487965217836099	0	2	6	4	8	10	10	11	9	12	11	12	13	15	17	16	18	20	23	25	25	27	31	29	29	30	30	31	31	32	37	37	0	1	2	2	2	5	5	6	5	5	3	5	3	13	14	13	10	17	18	19	0	20	21	20	22	24	21	19	20	28	24	30	1	1	2	1	3	1	1	1	1	2	2	3	4	1	1	2	2	1	2	1	1	1	2	3	1	1	2	3	2	1	4	2
98000	-183.049784775947728	-181.487241362557114	-1.562543413390616	0.000109491412891	0.000028202245541	0.257574953111870	0.781317218767795	-1	2	6	4	8	7	9	9	10	12	10	11	12	15	17	17	18	21	23	26	25	27	28	29	29	30	29	28	31	32	35	37	0	1	2	2	3	3	6	6	7	11	5	7	11	10	13	14	15	17	15	19	0	19	21	22	22	28	23	22	28	28	30	31	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1
98500	-172.230447526501592	-170.089548619309284	-2.140898907192315	0.000103070844826	0.000012324636065	0.119574415883845	0.520560842959798	-1	3	6	4	5	8	10	10	9	11	13	11	13	14	16	16	18	20	24	26	26	27	31	29	30	30	29	32	31	32	35	38	0	1	2	2	2	3	5	5	5	3	8	9	10	10	14	13	16	17	18	18	0	20	27	22	24	20	21	26	20	29	26	26	1	2	2	1	1	2	3	2	2	2	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	2	2	1	2	1	2	4
99000	-190.131591784224696	-186.488922410284346	-3.642669373940341	0.000121022296144	0.000004773739504	0.039445124212585	0.571323987391103	-1	2	6	3	7	8	9	11	9	11	12	12	13	16	17	15	19	20	22	24	25	26	29	29	30	30	29	32	31	32	35	38	0	1	2	2	2	3	3	6	5	3	5	7	8	10	10	13	16	17	18	17	0	20	21	20	22	24	21	24	26	24	30	30	1	2	1	1	3	1	2	2	1	2	3	2	1	2	3	1	1	1	1	3	1	1	3	2	2	1	2	2	1	1	2	3
99500	-198.927102575155317	-196.907287844180303	-2.019814730975015	0.000106221117495	0.000014410967758	0.135669517486948	0.404084278385521	-1	3	7	4	7	10	9	11	10	12	12	11	14	15	16	17	19	20	23	26	26	27	30	30	30	29	30	31	32	32	37	34	0	1	2	2	2	3	2	5	5	6	9	5	12	10	10	13	16	17	17	19	0	19	21	26	19	20	21	26	26	26	30	25	1	3	1	1	2	1	3	1	1	2	2	3	2	1	2	1	1	1	3	2	1	2	2	1	3	2	2	1	1	2	3	2
100000	-182.363735926244800	-180.655962326157123	-1.707773600087664	0.000094985902212	0.000019105628190	0.201141724664953	0.768288481475764	-1	2	5	3	7	10	9	9	10	11	12	12	13	13	16	17	18	21	25	26	26	28	30	31	27	31	28	32	29	33	36	38	0	1	2	2	3	8	5	5	7	9	7	6	10	10	13	13	16	16	17	18	0	25	21	22	20	29	21	26	20	24	30	29	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	4	1	1	2	1	1	1	2	1	2	1	1	5
