step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
22500	-209.546161358792176	-218.597004739243516	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994062945425411	0	4	2	4	7	3	5	7	6	5	6	5	9	8	5	6	6	5	10	7	11	9	8	6	10	7	9	6	11	9	8	14	10	10	9	10	11	11	10	11	10	11	16	12	12	8	11	10	13	8	9	11	15	11	14	12	11	12	12	14	11	11	13	15	15	14	19	11	16	16	17	18	20	19	18	0	6	1	3	10	3	4	12	10	6	15	2	16	16	2	15	7	2	30	10	41	5	2	18	12	18	5	7	36	8	9	63	28	13	20	23	51	36	35	20	20	39	66	50	62	10	22	23	13	16	20	11	32	51	68	47	27	36	33	29	36	39	38	56	33	45	75	25	65	60	55	64	72	72	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-225.939525137055483	-234.990368517506823	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995663579981278	1	3	4	3	2	2	5	6	5	6	7	4	8	8	5	6	6	7	10	6	12	7	9	8	9	5	9	8	13	7	8	15	9	9	10	10	9	9	10	9	11	11	14	12	10	7	11	9	13	10	11	11	15	11	13	12	12	11	11	15	8	12	14	16	14	14	18	14	9	17	18	14	20	21	16	0	6	6	1	1	1	3	7	2	9	5	1	15	12	2	5	26	17	37	7	39	8	17	10	10	3	11	22	51	16	22	55	28	30	31	33	61	11	13	13	48	24	45	35	46	15	23	31	44	31	38	37	59	27	37	51	50	50	50	44	30	16	58	54	29	35	70	62	22	72	65	54	71	67	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-237.435892977036644	-246.486736357487985	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979808366503649	1	4	4	3	6	5	4	6	2	6	7	5	10	5	2	6	6	7	8	9	12	8	7	6	9	8	9	9	12	8	8	14	10	10	9	9	8	11	11	7	10	11	14	12	10	7	10	11	10	12	11	11	14	11	14	9	7	12	13	15	12	10	14	13	10	15	18	16	12	12	17	19	16	14	23	0	15	4	1	12	9	4	15	1	6	2	9	18	7	1	3	3	16	40	16	65	17	17	7	22	46	6	37	42	40	40	50	10	24	19	17	12	62	27	8	40	26	69	48	30	6	36	22	28	52	25	28	59	45	50	57	2	34	69	33	54	57	61	42	20	44	66	33	52	47	60	71	21	20	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-237.741232282061134	-246.792075662512474	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999947199427074	-3	3	4	3	8	5	5	5	6	6	5	4	6	5	6	3	6	7	9	8	11	7	9	7	9	8	5	8	7	7	7	11	8	9	10	11	10	10	11	7	7	11	14	12	12	12	11	10	12	12	11	12	12	10	14	12	12	13	12	11	12	9	10	16	14	14	19	16	15	16	18	17	20	22	20	0	1	4	1	31	2	16	3	7	8	16	2	12	16	8	1	3	27	17	24	38	10	29	6	7	41	16	11	7	15	14	48	10	29	62	28	19	7	41	8	27	28	58	60	63	38	62	8	34	15	62	35	39	23	46	63	32	52	42	34	36	9	28	43	54	40	43	43	43	69	55	69	71	42	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-230.390155091643010	-239.440998472094350	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978701255791534	0	4	4	2	6	4	4	6	6	6	6	5	9	8	6	1	6	7	11	5	8	9	8	7	8	7	9	8	10	7	8	13	5	10	10	10	9	10	9	11	9	10	13	13	12	11	11	10	10	12	11	10	13	11	14	12	11	14	12	13	13	11	10	15	13	14	19	15	15	16	19	19	17	19	18	0	4	1	1	2	4	4	20	20	6	6	7	28	24	7	1	7	15	24	6	24	30	26	17	24	8	15	11	14	5	8	63	2	6	23	21	33	21	30	26	23	15	29	19	22	14	14	21	9	46	52	30	46	39	48	40	5	42	14	51	51	37	39	32	19	43	73	60	55	43	75	54	61	75	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-235.616404340984701	-244.667247721436041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973355032140859	2	3	4	4	8	5	4	6	6	6	7	5	9	8	4	6	7	7	10	9	11	8	8	8	9	7	4	5	13	4	9	15	10	10	9	11	8	9	12	7	8	10	17	12	11	11	9	8	14	11	11	10	15	11	15	9	13	12	12	10	11	12	10	15	13	13	15	15	16	13	17	18	20	19	23	0	1	1	1	8	30	1	4	4	15	9	7	22	6	1	28	6	16	31	26	38	4	11	16	10	12	1	2	34	1	5	51	27	14	16	23	40	14	45	10	11	48	29	60	23	22	48	9	57	18	34	5	25	31	62	14	44	42	63	23	56	56	26	65	14	54	40	29	31	50	65	71	72	62	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-223.224729493288834	-232.275572873740174	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985319968083148	0	3	3	4	5	5	2	6	6	4	6	5	7	7	5	5	7	7	10	8	10	8	8	9	9	7	8	8	12	7	6	14	10	9	9	8	9	11	12	7	12	12	17	9	9	8	8	11	10	12	11	9	13	9	14	10	12	14	9	15	12	11	12	15	13	14	16	18	16	16	17	12	21	20	22	0	7	1	3	2	3	1	6	16	7	6	3	9	5	4	2	6	31	44	12	46	18	14	46	8	12	31	14	20	6	5	57	45	36	20	17	40	27	48	5	59	48	57	20	8	9	9	13	37	13	28	14	21	11	21	46	19	50	9	53	44	46	25	51	50	57	65	64	42	32	29	51	74	68	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-219.305027224889500	-228.355870605340840	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989492847232089	1	2	3	4	7	2	3	7	6	6	5	5	9	3	6	6	5	4	7	8	11	8	6	9	8	8	9	8	9	8	9	14	11	11	9	10	11	10	12	9	10	11	13	12	12	11	12	11	12	8	5	11	14	12	13	13	12	14	10	13	10	8	13	16	14	13	16	17	15	16	16	15	18	18	17	0	1	1	14	12	1	2	9	14	4	7	2	17	6	18	18	14	6	4	5	50	9	11	19	23	10	5	16	50	11	22	44	31	22	9	50	27	25	52	22	20	59	61	46	46	13	36	35	34	15	7	26	45	59	52	45	52	63	50	42	28	5	61	69	49	57	72	58	56	34	21	44	58	64	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-207.942054023760790	-216.992897404212130	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999318006257357	1	3	4	4	7	5	4	5	4	6	6	5	10	8	3	5	6	5	10	9	12	8	9	9	10	7	8	7	14	6	7	12	10	10	9	8	8	10	12	11	6	12	12	12	9	10	11	7	13	12	11	9	12	13	12	13	11	14	12	15	12	13	13	16	15	11	18	15	15	17	18	15	21	20	22	0	1	2	2	17	4	1	15	1	3	12	9	30	41	1	15	12	2	27	5	19	30	28	22	36	3	18	12	39	3	17	36	48	37	28	4	30	45	47	46	8	66	51	35	17	24	45	8	66	25	34	27	57	66	19	51	38	32	34	29	33	57	51	58	62	38	70	43	43	62	64	46	67	64	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-224.952978191103313	-234.003821571554653	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995816864942503	1	2	3	4	7	5	4	4	6	6	4	6	10	6	4	4	6	7	11	5	10	9	7	8	9	7	6	8	12	8	8	12	9	9	9	5	11	11	13	10	10	12	17	13	12	5	12	9	12	12	11	12	14	13	15	10	12	15	12	14	11	11	13	11	14	14	20	15	15	14	19	16	19	21	22	0	1	1	3	46	7	1	2	16	16	1	15	10	4	2	2	3	12	18	11	30	12	12	27	30	16	3	15	34	18	17	19	23	23	18	11	40	24	57	31	18	28	69	37	61	15	34	28	56	12	35	34	52	51	44	26	56	19	35	38	24	17	61	48	5	29	73	52	59	24	55	65	39	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-235.066767995880213	-244.117611376331553	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.956004676912028	1	2	3	4	7	3	5	7	3	5	7	5	9	6	4	5	7	7	9	8	12	4	9	6	9	8	9	8	14	8	8	12	9	11	10	10	9	9	12	11	9	11	16	10	12	10	12	10	6	10	11	11	15	12	15	10	10	14	13	15	12	11	14	16	14	10	17	18	16	16	15	18	19	20	16	0	1	1	1	12	1	1	12	2	15	9	2	8	6	1	15	7	16	20	24	40	3	7	4	11	49	11	14	47	14	24	33	6	13	37	38	5	31	57	37	4	27	65	24	25	31	44	8	22	38	26	46	52	48	57	23	38	59	56	39	52	13	54	71	17	22	64	75	18	53	54	43	64	58	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-234.577175261140354	-243.628018641591694	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994448319320619	0	3	2	4	7	5	3	6	4	5	6	6	9	5	6	5	6	7	9	8	11	8	7	7	7	7	9	8	13	9	8	15	9	10	8	6	9	10	13	11	9	12	14	12	11	11	12	9	12	12	12	10	10	13	12	11	13	13	10	14	13	12	14	14	15	12	18	17	13	15	18	14	19	14	19	0	1	1	7	36	4	3	7	7	4	3	16	25	7	14	7	7	16	12	25	37	8	17	10	8	17	22	5	15	22	15	19	28	48	7	10	31	8	55	13	24	46	66	35	33	48	35	6	38	53	37	19	36	55	53	18	51	51	28	59	47	5	62	18	55	27	70	43	51	62	55	57	64	66	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-218.692710836805844	-227.743554217257184	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999796206800043	1	3	4	4	5	5	4	6	5	5	7	6	9	8	5	5	6	7	9	8	12	6	8	6	10	8	8	9	14	8	7	14	9	11	9	9	10	9	12	9	9	11	13	12	10	10	9	11	13	10	8	12	8	11	15	13	13	13	11	14	13	12	9	15	14	14	14	16	15	15	17	19	20	21	19	0	1	1	2	7	2	1	5	7	4	7	15	18	15	3	4	5	16	11	8	40	3	31	3	41	18	8	11	62	18	10	39	11	36	8	51	27	8	14	24	26	35	38	34	3	31	51	37	46	53	31	50	8	30	25	48	26	34	14	39	21	31	8	49	19	62	62	66	67	21	64	65	72	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-225.726517573686976	-234.777360954138317	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990709493896067	0	2	3	4	8	5	4	6	5	5	7	4	9	7	6	6	7	7	11	8	8	7	7	8	9	8	7	8	13	6	6	11	11	10	9	10	6	11	9	9	10	8	17	13	10	10	11	9	12	11	11	10	15	12	6	13	11	15	12	13	13	12	11	12	9	14	19	17	15	16	18	17	18	20	21	0	1	2	1	16	2	3	12	2	3	3	3	5	37	1	2	31	6	35	6	15	10	9	6	18	31	7	8	38	9	12	25	45	27	27	24	12	6	55	14	40	22	58	42	27	65	35	24	63	25	25	24	54	51	4	47	52	54	51	34	57	36	36	41	22	59	69	58	49	49	58	47	43	67	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-214.458504562933399	-223.509347943384739	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995106584579124	2	4	4	3	6	4	4	6	5	6	7	5	9	6	6	6	7	7	11	8	10	7	7	8	10	7	8	8	9	9	7	14	10	8	8	11	11	10	12	9	10	8	17	13	11	11	13	9	10	12	11	10	14	11	13	13	11	14	11	14	13	12	12	14	14	13	15	17	16	14	18	18	19	18	15	0	1	4	1	2	1	4	7	3	4	16	7	31	3	4	6	12	12	24	18	35	12	2	10	23	15	10	9	42	5	12	66	42	8	10	20	24	34	48	27	18	14	75	45	38	30	26	26	11	52	11	16	50	20	45	48	49	37	49	39	21	49	34	62	52	46	70	32	58	19	69	47	70	69	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-222.479771883936507	-231.530615264387848	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988421076465904	0	4	4	3	7	4	2	6	6	5	6	5	5	8	4	2	5	6	8	8	12	9	8	6	10	7	8	8	13	9	8	11	11	10	10	9	7	11	11	11	11	9	15	12	9	8	13	11	14	12	12	10	12	10	14	12	13	12	12	14	12	12	14	15	14	15	17	16	13	17	19	18	14	22	22	0	16	7	7	15	16	1	6	17	3	3	15	4	13	4	1	15	15	13	17	32	28	8	12	22	18	5	10	40	6	11	22	36	9	19	9	10	46	54	19	34	26	57	54	14	26	5	30	26	32	34	31	14	46	50	34	44	22	34	58	4	33	53	29	40	63	66	43	36	56	70	67	38	71	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-224.798752836511596	-233.849596216962937	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991475104669341	1	3	3	4	7	5	5	6	2	5	6	6	10	7	5	6	7	5	11	6	11	8	9	8	9	7	9	8	12	7	7	13	11	10	9	10	9	11	13	11	12	12	16	11	8	8	11	9	13	9	12	10	13	12	12	13	10	15	10	13	12	13	13	16	14	13	20	14	15	17	13	18	20	21	20	0	1	1	2	11	2	9	6	1	4	1	7	5	7	3	4	16	4	23	9	57	30	11	20	46	1	24	16	21	8	12	10	23	22	24	14	20	48	42	37	59	40	71	12	12	8	24	10	55	11	45	25	57	48	50	44	5	42	35	47	13	36	47	61	66	33	72	42	60	54	21	64	32	75	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-217.794815672274581	-226.845659052725921	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987071559969335	1	3	4	3	8	5	4	5	6	5	6	5	9	6	3	6	7	7	11	8	7	8	9	8	10	4	8	6	12	8	7	12	11	10	9	10	7	11	11	10	12	8	16	13	10	12	12	10	14	13	11	6	13	13	14	12	12	14	13	14	12	10	10	13	14	11	20	16	15	17	15	14	20	22	18	0	1	4	1	37	15	4	4	4	15	2	7	22	12	1	26	16	10	40	21	16	37	31	17	35	15	11	15	62	6	28	45	17	31	30	11	12	13	10	27	51	28	63	41	18	66	24	22	46	62	28	2	63	46	46	34	63	40	48	61	36	24	20	56	41	62	70	49	44	68	54	53	70	73	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-235.040977117103665	-244.091820497555005	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986177299051075	-1	4	2	1	8	4	3	6	6	6	6	5	5	7	4	6	6	7	7	9	9	8	9	9	8	5	9	7	14	6	8	13	11	10	9	10	11	11	11	11	12	11	14	12	11	10	12	10	14	10	11	11	14	12	15	13	12	13	13	14	10	13	12	15	9	13	18	18	14	14	19	14	21	22	16	0	3	1	1	28	3	3	15	12	4	4	1	4	13	3	6	2	15	12	18	28	28	8	30	16	7	31	16	42	6	30	48	19	65	22	2	65	34	61	5	20	24	33	36	14	18	34	5	18	27	48	24	26	40	69	24	5	33	61	63	8	39	48	52	19	48	49	70	59	62	75	58	68	73	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-226.535080722540073	-235.585924102991413	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998700339170992	2	4	3	4	7	5	5	6	5	6	7	4	9	8	6	6	6	7	9	9	11	7	8	8	9	6	8	8	13	7	7	13	10	9	10	9	9	10	12	10	11	10	14	12	9	11	12	10	8	10	5	10	12	12	14	11	12	14	13	14	13	13	11	13	12	11	17	15	16	13	18	15	21	21	22	0	3	1	3	6	1	12	7	2	9	12	1	30	11	9	2	9	2	22	8	40	51	18	30	24	4	16	9	54	15	3	63	18	14	8	22	49	19	20	17	20	37	13	66	8	50	24	14	51	26	4	18	34	34	59	28	13	39	27	44	47	36	14	44	21	13	72	55	70	63	70	53	47	67	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-224.558250202648537	-233.609093583099877	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980559820290905	0	3	3	3	8	4	3	6	5	4	5	5	10	7	5	5	7	7	11	8	12	8	8	9	9	5	9	8	11	9	9	14	10	10	8	10	10	11	11	10	11	10	14	11	1	11	13	8	14	13	12	12	15	11	14	12	13	14	13	15	11	12	12	11	12	13	17	13	15	17	19	19	20	12	20	0	1	45	45	12	7	1	16	10	4	4	4	35	9	7	4	2	11	17	4	33	16	17	4	18	3	22	18	36	16	28	56	23	25	26	22	17	14	25	23	13	27	68	30	1	20	27	14	51	61	64	61	40	37	62	19	52	74	65	62	15	38	40	34	13	19	43	46	57	57	70	67	57	36	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-225.122254953379013	-234.173098333830353	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986023060944860	1	4	4	3	7	5	4	7	5	5	6	6	8	6	6	3	5	7	9	8	12	6	8	9	9	6	7	4	14	9	9	14	10	11	10	9	10	11	12	8	10	11	15	11	10	11	10	11	14	13	12	11	14	12	14	12	13	13	12	14	13	10	14	16	15	15	18	15	14	17	18	19	16	21	14	0	16	16	1	3	2	16	22	28	16	6	9	10	17	3	1	16	10	22	5	48	4	9	18	17	3	17	4	41	15	17	42	25	33	36	40	20	24	45	5	13	41	46	19	30	45	36	30	61	39	19	31	41	34	42	35	62	37	36	61	35	30	51	61	61	61	39	34	59	61	55	59	58	38	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-218.710854281551747	-227.761697662003087	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991053226507445	1	3	4	2	8	4	4	4	5	6	6	6	8	7	6	5	5	7	11	7	12	6	9	8	9	6	8	7	12	8	8	14	10	11	9	10	10	11	12	11	11	9	16	11	12	11	10	10	13	11	12	11	13	11	13	10	9	13	13	14	10	12	13	14	13	14	16	17	11	17	16	19	15	19	23	0	1	2	1	10	4	4	2	2	2	6	7	22	8	2	6	6	15	48	8	47	9	5	28	31	7	6	16	37	10	17	59	18	48	5	27	57	24	61	61	25	27	73	24	41	48	26	25	62	27	36	13	57	48	33	25	9	51	21	31	24	46	21	38	62	57	73	54	28	54	60	68	53	68	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-238.673613772624805	-247.724457153076145	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997302040153472	1	2	4	4	8	5	5	6	5	6	7	3	9	7	6	6	7	6	9	6	11	7	8	9	10	8	8	7	14	7	8	14	10	11	10	11	11	11	13	5	9	10	12	12	11	10	12	11	14	12	9	11	14	9	15	13	13	13	13	15	11	12	6	16	13	14	16	18	13	15	16	17	18	21	23	0	1	2	12	30	2	3	9	4	12	18	2	8	16	6	9	3	12	10	3	25	16	15	63	40	10	2	16	62	63	6	34	31	51	11	13	54	25	47	3	8	19	35	51	22	17	22	54	54	35	6	24	69	9	47	47	36	52	36	56	11	37	4	45	27	41	62	69	46	48	62	58	49	45	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
