step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14
93000	-46.649082021355767	-53.504569972315139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.987631881637019	0	1	4	3	4	2	3	6	4	4	6	6	6	7	0	1	6	2	4	1	2	10	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-57.230415820333462	-64.085903771292834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702580126594105	0	2	3	3	4	2	3	5	4	5	7	7	7	8	0	1	6	2	2	1	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	2	1	1	2	2	1	1
94000	-55.527736631291461	-62.383224582250833	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710752242689129	0	1	4	3	4	2	5	5	4	5	6	7	6	8	0	1	6	2	2	1	2	6	6	6	7	9	10	11	1	1	1	1	2	1	2	2	1	2	1	1	1	1
94500	-47.499636601969954	-54.355124552929325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.938665243648522	0	1	3	3	4	2	4	3	4	4	6	6	6	7	0	1	6	2	4	1	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95000	-51.862343745166449	-58.717831696125820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.808308442025082	0	2	4	3	5	2	4	4	4	5	5	5	6	7	0	1	6	2	2	1	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95500	-57.370957133689274	-64.226445084648645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782395852554173	0	2	4	4	5	2	4	5	4	5	6	7	6	8	0	1	6	2	2	1	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	2	2	2	1	1
96000	-45.521045499887720	-52.376533450847091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.934077149318572	1	2	4	4	5	3	4	5	4	5	6	6	6	7	0	1	6	2	4	1	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96500	-54.139161943815026	-60.994649894774398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.841149391790040	0	2	2	4	5	3	4	5	5	5	6	6	7	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	2	1	2	1
97000	-60.735587886331913	-67.591075837291285	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766213561218783	-1	1	1	3	4	3	5	6	5	5	6	6	7	7	0	1	1	2	2	3	5	6	6	6	7	9	10	11	1	1	1	1	2	2	1	2	1	1	1	1	2	1
97500	-51.050058108724201	-57.905546059683573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.887054391085383	-1	1	2	4	2	4	4	6	5	5	6	7	6	8	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98000	-50.236356703275291	-57.091844654234663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.977577216124905	-2	1	1	3	4	4	4	5	5	5	6	6	6	7	0	1	1	2	4	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98500	-53.435717736558367	-60.291205687517738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717463437027839	0	1	2	3	3	3	4	5	4	5	6	6	7	8	0	1	1	2	2	3	4	6	6	6	7	9	10	11	1	1	1	1	1	1	1	2	1	1	1	1	1	2
99000	-50.491144945678307	-57.346632896637679	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.871893033471168	0	1	3	3	4	4	2	6	4	5	6	6	7	8	0	1	1	2	4	3	2	6	3	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	2	1	1	1
99500	-53.977272025431652	-60.832759976391024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.883325373153267	0	1	2	3	5	4	4	5	5	5	6	7	7	7	0	1	1	2	4	3	2	6	6	6	7	9	10	11	1	1	2	2	1	1	1	1	1	1	1	1	1	1
100000	-49.651352305761002	-56.506840256720373	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.892979303269520	-1	1	2	3	4	3	4	4	4	5	6	5	6	7	0	1	1	2	2	3	2	6	6	6	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1
