step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
31000	-295.328516106982761	-293.840051044309917	-1.488465062672824	0.000092505541375	0.000028028459554	0.302992222280015	0.708052364305442	0	1	1	2	2	4	3	3	5	7	5	4	5	8	6	6	7	6	7	7	8	7	8	8	8	8	10	9	9	8	9	10	12	10	13	11	13	14	14	15	16	17	14	15	17	17	17	18	20	20	22	20	19	23	23	0	1	1	3	3	4	4	4	5	12	7	7	12	17	13	13	9	7	16	6	15	15	9	9	19	10	15	10	23	15	23	28	36	30	36	17	36	37	37	38	38	37	36	38	41	40	43	41	42	48	45	48	43	0	0	1	1	1	1	1	1	1	1	3	3	2	1	1	1	1	1	2	2	1	2	2	1	3	2	1	1	3	2	1	2	1	1	1	2	1	3	2	1	1	1	2	2	2	1	1	2	2	2	3	2	3	2	3	1	1
31500	-282.722436487573077	-281.278843377658234	-1.443593109914833	0.000090576555896	0.000031035769637	0.342646828750476	0.447276572311854	0	1	1	2	2	4	3	3	5	4	4	5	5	6	6	6	7	5	8	7	8	7	8	8	8	8	10	9	10	10	9	11	12	11	13	12	13	14	14	13	16	17	15	16	16	17	17	18	18	20	20	21	21	23	25	0	1	1	3	3	4	4	4	4	7	7	10	6	8	10	13	9	11	16	6	16	16	15	15	14	12	31	26	21	20	23	21	17	30	34	34	36	36	36	36	39	41	40	39	37	41	43	46	45	48	41	48	40	0	0	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	2	1	1	3	2	1	2	2	2	2	1	1	2	2	1	3	4	1	2	1	1	2	2	1	2	1	2	2	2	1	2	1	2	2	3	3	5	1	1
32000	-256.396051518654360	-254.861926469757293	-1.534125048897050	0.000066923076827	0.000018267974321	0.272969731621117	0.691246404995371	0	2	1	2	2	4	3	3	5	4	5	5	5	9	6	6	7	5	7	7	8	7	8	8	8	8	10	7	10	10	10	10	12	11	13	11	13	14	14	15	16	17	16	15	16	17	17	18	20	19	20	19	21	23	25	0	1	1	3	3	8	4	4	6	7	7	10	10	17	10	13	9	7	13	6	15	16	28	17	19	16	23	15	23	17	23	23	30	24	34	30	36	36	36	37	39	38	40	39	37	40	43	43	42	48	39	43	48	0	0	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	2	1	2	3	1	1	3	2	1	2	1	1	2	3	2	1	1
32500	-277.099867307250804	-275.659135308951477	-1.440731998299322	0.000107709098315	0.000037234916113	0.345698893546277	0.667230039196217	0	2	1	2	2	5	3	3	5	4	5	5	5	9	6	6	7	8	8	6	8	7	8	7	7	8	10	9	10	9	10	11	11	12	13	12	13	14	14	15	15	16	16	15	17	17	16	18	20	18	23	21	20	22	25	0	1	1	3	3	4	4	4	4	7	7	10	10	17	12	13	9	17	25	4	15	13	15	6	13	13	23	26	28	24	23	23	30	24	34	24	33	37	33	39	38	38	40	38	38	40	40	44	41	45	45	53	50	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	1	2	2	3	1	4	2	1	2	1	1	2	1	1	2	1	1	3	3	1	3	1	2	1	1
33000	-267.295126161578935	-265.563421604556140	-1.731704557022768	0.000119026556428	0.000023110543310	0.194162916269861	0.601111709475988	0	2	1	2	2	5	3	3	5	4	5	5	5	9	6	6	6	8	7	7	8	7	8	8	8	7	10	9	10	9	9	10	12	12	10	12	13	14	14	15	16	17	16	15	17	16	17	18	18	20	22	21	21	23	25	0	3	1	3	3	4	4	2	4	7	7	10	10	24	6	13	11	6	16	9	15	13	15	11	9	16	28	23	23	17	21	28	30	35	30	30	17	36	36	39	39	39	40	39	39	37	41	43	41	48	45	48	48	0	0	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	2	1	1	2	2	1	2	3	2	2	1	2	2	1	1	2	2	1	1	2	2	3	1	2	1	1
33500	-275.303114601589414	-273.809826253586778	-1.493288348002636	0.000101088736578	0.000030269119600	0.299431179223232	0.763970763597019	0	2	1	2	2	5	3	3	4	4	5	5	5	9	5	6	7	8	6	7	8	7	8	7	8	8	9	9	10	10	10	10	12	11	11	12	13	14	14	15	16	16	14	16	17	17	16	18	20	20	23	21	21	23	25	0	1	1	3	3	9	4	4	4	7	7	10	10	6	10	13	7	6	13	9	15	16	15	6	19	22	23	10	28	17	28	23	30	30	24	24	35	37	37	43	38	38	36	37	39	43	40	44	44	41	50	48	48	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	3	1	2	1	1	1	1	2	1	1	1	2	1	1	2	3	2	1	1	1	2	1	2	3	1	1	1	2	2	2	2	2	2	1	1
34000	-255.435270833511368	-253.427254097100786	-2.008016736410594	0.000119819122343	0.000016466926083	0.137431536478536	0.706739885773909	0	2	1	2	2	5	3	3	5	4	5	5	5	9	6	6	7	6	8	7	7	7	8	8	8	8	10	9	9	9	10	11	12	11	13	12	13	14	13	15	16	17	16	16	17	17	17	18	19	19	22	20	21	23	24	0	1	1	3	3	7	4	4	4	7	7	10	10	24	11	13	9	9	13	6	15	16	21	17	13	22	23	23	23	24	23	27	30	30	34	34	24	36	36	39	40	36	38	40	39	40	37	43	42	43	38	50	52	0	0	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	2	2	2	1	4	2	1	2	1	2	2	1	2	2	2	2	1	2	4	1	1	1	1
34500	-277.596719395812215	-276.032136353142278	-1.564583042669936	0.000120064651925	0.000030802070265	0.256545700762548	0.610019854103203	0	2	1	2	2	5	3	3	4	5	5	4	5	7	6	6	7	7	7	6	8	7	8	8	8	7	9	7	9	9	10	11	12	9	11	12	13	14	14	15	16	17	16	15	17	17	17	18	18	20	23	21	21	23	25	0	1	1	3	3	9	4	4	7	12	7	7	12	20	13	13	6	9	13	8	15	13	26	14	19	13	28	10	22	24	22	26	34	24	17	35	36	37	33	36	35	38	40	37	38	43	40	40	45	48	53	48	40	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	1	2	1	2	2	2	1	3	1	1	1	2	2	4	2	1	1	3	1	1	2	1	2	1	3	4	1	1
35000	-264.599958471956199	-262.779142499283012	-1.820815972673184	0.000111348061025	0.000019129355585	0.171797832926419	0.702782485143572	0	2	1	2	2	5	3	3	5	7	4	5	4	9	6	5	7	8	6	7	8	6	8	8	8	6	9	9	10	9	10	11	11	12	12	12	13	14	14	15	15	17	16	16	17	15	17	18	19	20	21	21	21	22	25	0	1	1	3	3	4	4	4	4	26	7	13	7	20	9	13	6	11	16	6	15	16	15	6	19	9	10	23	27	24	23	21	14	30	17	33	36	36	36	38	38	44	38	41	38	38	43	41	45	43	45	50	48	0	0	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	2	3	2	2	3	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1
35500	-309.310301194110195	-307.757321786127136	-1.552979407983046	0.000141364084734	0.000037112169457	0.262528983416838	0.576559765232546	0	2	1	2	2	5	3	3	4	7	5	5	4	8	6	6	5	8	7	6	8	7	8	8	8	5	9	8	10	10	10	9	12	9	12	12	13	14	14	15	16	17	15	16	17	17	17	18	20	20	23	18	18	23	25	0	1	1	3	3	4	4	4	8	26	7	13	7	4	17	26	4	6	6	17	15	26	15	7	19	7	28	10	27	18	28	23	30	24	17	34	36	34	36	35	36	44	38	39	39	40	43	40	48	47	38	44	41	0	0	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	3	2	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	5	2	1	3	2	2	2	1	1	2	1	1	2	3	1	2	4	2	1	1	1
36000	-278.922152275554481	-277.364176011259985	-1.557976264294471	0.000105569254046	0.000027438917801	0.259913911954830	0.626235308417492	0	1	1	2	2	5	3	3	5	7	5	5	4	9	6	6	7	7	8	7	8	7	8	8	8	8	9	9	10	9	10	11	11	10	13	12	13	14	14	15	16	16	16	16	17	17	17	17	20	20	23	21	20	23	25	0	1	1	3	3	4	4	4	4	11	7	13	7	4	11	11	11	6	10	9	16	13	10	9	16	13	23	23	21	20	14	14	24	24	14	30	36	37	37	38	38	40	40	39	37	40	41	43	35	48	45	48	48	0	0	1	1	1	1	1	2	1	1	2	2	2	1	1	4	1	1	2	2	1	2	1	3	1	3	2	3	1	1	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	3	2	1	1	4	2	5	1	2	1	1
36500	-274.363053706334483	-272.669442514160551	-1.693611192173911	0.000105891307324	0.000021761476500	0.205507676223637	0.542675895500810	0	2	1	2	2	5	3	3	5	7	5	5	4	9	6	6	7	8	8	7	8	6	8	6	7	8	10	9	10	9	9	11	12	12	13	12	13	14	14	15	16	16	16	16	17	17	17	18	20	20	23	21	21	23	25	0	1	1	3	3	4	4	4	4	16	7	13	7	8	9	13	24	11	16	9	15	13	15	11	16	13	31	23	23	18	23	28	30	24	14	30	30	36	36	39	36	38	40	38	41	43	43	43	39	44	53	48	44	0	0	1	2	1	1	1	2	1	1	2	1	2	1	1	3	1	2	1	2	1	2	1	2	2	1	1	2	1	1	2	1	1	2	2	4	2	1	4	2	2	1	2	1	1	2	1	1	1	1	2	4	2	2	5	1	1
37000	-262.388514588613759	-260.772841143964911	-1.615673444648828	0.000092677520621	0.000021633112178	0.233423510183134	0.732627099089145	0	2	1	2	2	3	3	3	5	7	5	5	4	9	6	6	7	8	7	6	7	7	7	8	8	8	9	9	10	10	10	11	12	10	11	12	13	14	14	14	15	17	16	16	17	17	17	18	19	17	23	18	21	23	25	0	1	1	3	3	4	4	4	6	9	7	13	7	24	13	13	9	11	16	9	13	15	15	9	22	19	23	23	15	17	27	28	34	17	30	30	36	36	36	37	37	37	40	38	37	43	40	50	42	43	42	50	52	0	0	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	3	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1	2	2	1	2	2	2	2	4	1	2	1	2	1	4	1	2	1	1
37500	-271.580704031982634	-270.040665935291656	-1.540038096691004	0.000098724571635	0.000026615395795	0.269592416099241	0.727644410707484	0	2	1	2	2	4	3	3	3	7	5	5	5	9	6	6	7	7	8	7	8	6	8	8	7	8	10	9	10	10	10	10	12	10	13	11	13	14	14	15	16	17	16	16	17	15	17	18	19	17	22	21	21	20	24	0	1	1	3	3	9	4	4	4	13	7	7	7	24	13	7	6	11	25	6	15	12	16	17	12	13	21	16	21	24	28	28	24	24	30	30	36	36	36	39	37	40	40	40	41	39	40	50	42	43	53	48	48	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	1	2	2	1	1	1	1	2	1	3	1	2	1	1	4	1	2	1	2	2	2	1	3	2	1	1	1	1	2	1	2	1	1	2	2	1	1
38000	-295.364105926302784	-293.851221333785759	-1.512884592517038	0.000098764345593	0.000028244964563	0.285983412268454	0.593586032793448	0	2	1	2	2	5	3	3	4	7	5	5	5	9	6	6	7	8	8	7	8	7	8	5	7	8	10	9	10	10	10	11	12	12	13	11	13	14	13	15	16	17	16	16	16	17	14	18	18	17	23	21	21	23	25	0	1	1	3	3	4	4	4	4	13	7	7	7	17	11	13	6	17	25	11	15	16	15	9	16	13	23	21	23	14	23	21	30	17	34	14	36	36	36	47	36	44	37	38	37	37	36	50	41	40	45	50	38	0	0	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	3	1	3	1	2	2	2	2	1	2	1	2	2	3	2	2	1	2	1	3	1	5	1	1
38500	-276.521371968854965	-274.890820970082075	-1.630550998772909	0.000099537458716	0.000022645330016	0.227505607515926	0.564125794989313	0	2	1	2	2	4	3	3	5	7	5	5	4	6	6	6	7	8	7	7	5	7	8	7	8	8	9	9	9	9	10	11	12	12	13	11	13	14	14	15	14	17	16	16	17	16	16	18	20	17	23	21	21	23	25	0	3	1	3	3	4	4	4	8	15	7	13	7	6	21	13	6	14	16	11	13	16	15	14	22	13	23	23	23	24	10	28	17	30	34	30	36	37	36	36	36	38	41	38	40	40	39	50	38	40	49	48	48	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	3	2	1	2	2	1	2	3	2	3	1	2	2	1	1	1	3	2	2	2	2	1	1
39000	-254.555030153578542	-252.882885278239939	-1.672144875338600	0.000097080152175	0.000020629129046	0.212495845791566	0.577023478722664	-2	2	1	2	2	5	3	3	5	6	5	5	4	8	6	6	6	8	8	7	5	7	8	8	8	7	10	9	10	9	10	11	12	10	12	12	13	14	14	15	16	17	16	16	16	17	17	18	20	17	23	20	21	23	25	0	3	1	3	3	4	4	4	4	12	7	13	7	20	21	13	6	11	16	9	13	16	10	17	16	16	23	23	23	24	28	28	34	30	34	34	36	37	37	36	38	39	40	39	38	40	40	50	45	43	44	48	50	0	0	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	2	2	1	2	2	2	2	1	2	1	4	1	2	1	1
39500	-278.343901973113134	-276.149139711664816	-2.194762261448318	0.000112006860593	0.000012701743607	0.113401478618395	0.631146293621990	0	2	1	2	2	5	3	3	5	6	5	5	4	9	6	6	7	7	7	7	5	7	7	7	8	6	9	9	10	10	10	11	12	11	13	12	13	14	14	15	15	17	16	15	17	16	17	18	20	17	21	19	21	22	24	0	1	1	3	3	7	4	4	4	13	7	13	7	17	21	13	11	9	11	6	13	13	15	9	26	13	23	23	28	6	23	28	34	24	34	30	34	36	37	36	37	38	41	38	41	40	43	50	42	43	41	43	48	0	0	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	2	2	2	1	2	1	2	2	2	2	2	1	3	3	2	1	3	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	3	3	3	1	1
40000	-278.464813720295808	-277.077265409265920	-1.387548311029861	0.000085458730266	0.000036473658381	0.426798505755933	0.679357496843740	-1	0	1	2	2	5	3	3	4	7	5	5	4	9	6	6	6	8	8	7	5	6	8	8	8	8	10	9	10	9	10	11	12	9	13	12	13	14	14	15	15	17	16	16	16	17	17	18	20	20	23	21	21	22	24	0	1	1	3	1	9	4	4	4	4	7	13	7	17	21	13	6	11	10	6	13	13	16	17	10	22	23	23	23	24	23	28	30	24	24	34	36	36	36	39	37	41	41	39	38	41	41	40	42	39	45	50	48	0	0	1	1	2	1	2	1	1	1	2	3	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	4	2	1	2	2	1	2	2	1	1	2	2	1	2	3	3	2	1	2	1	1
40500	-271.199437858075839	-269.691077366225215	-1.508360491850637	0.000107607594346	0.000031093601841	0.288953600626765	0.644949880258282	-1	2	0	2	2	5	3	3	4	6	5	5	4	7	6	6	7	8	7	7	5	7	8	8	8	8	10	9	10	10	10	11	10	12	13	12	11	14	14	15	16	17	16	15	16	17	17	18	20	20	23	21	21	23	25	0	1	1	3	3	9	2	4	7	13	9	13	7	9	21	13	6	11	10	6	13	16	21	6	19	13	23	23	23	6	23	16	17	37	30	37	30	36	36	37	36	41	44	36	44	43	43	43	41	48	41	48	48	0	0	1	2	1	2	2	1	1	1	1	1	1	1	1	3	1	2	2	2	1	2	1	1	1	2	1	2	1	1	2	3	2	2	1	1	2	1	1	2	2	2	3	1	1	2	1	1	1	1	3	2	5	2	2	1	1
41000	-293.499970542739220	-291.829335230098536	-1.670635312640661	0.000123888631930	0.000026388926554	0.213005230124995	0.502090974306797	-1	1	0	2	2	4	3	1	4	7	5	5	4	8	6	6	7	8	8	7	8	7	8	8	8	5	10	8	8	10	10	11	11	12	13	12	11	14	14	14	16	16	16	16	17	17	17	18	20	19	23	21	21	22	25	0	3	1	8	3	7	4	3	4	26	7	13	7	16	11	13	11	7	15	6	16	26	15	20	10	13	23	16	16	24	15	23	30	24	30	37	30	37	36	37	39	36	38	40	41	40	40	40	41	48	45	50	50	0	0	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	4	2	2	2	2	2	1	1	1	2	2	2	1	4	2	1	3	1	1	1	2	2	3	2	2	1	2	1	3	2	3	4	1	4	1	2	1	1
41500	-319.419079300293106	-317.705549087145187	-1.713530213147944	0.000099698169040	0.000019881684228	0.199418749805701	0.600676468093979	-1	2	0	2	1	4	3	1	5	7	5	5	4	8	6	6	7	8	8	7	8	7	8	8	8	6	10	9	9	9	10	9	12	12	11	12	10	13	14	15	16	17	16	16	17	16	17	18	18	20	22	21	20	22	22	0	1	1	8	3	4	4	3	4	13	7	6	7	7	12	13	9	6	7	9	22	13	10	6	16	13	32	23	19	17	23	14	24	35	30	30	24	14	36	34	36	39	39	39	40	40	40	43	41	43	44	50	48	0	0	1	2	1	1	1	2	1	1	2	3	2	1	1	5	1	2	1	2	5	1	1	2	1	3	1	2	1	1	1	1	2	1	3	1	1	2	2	5	2	3	4	2	2	2	2	1	1	1	1	2	2	1	2	1	1
42000	-293.650610493156364	-292.041438643036884	-1.609171850119508	0.000137895130094	0.000032558868500	0.236113258519166	0.561133416114806	0	2	1	2	2	5	3	3	4	7	4	5	4	9	6	6	7	8	8	6	8	7	7	8	7	8	10	9	10	10	10	10	11	12	13	11	13	12	14	15	16	17	16	15	16	17	16	18	20	18	23	20	21	22	24	0	1	1	3	3	9	4	4	7	12	7	13	7	20	13	13	9	4	15	9	23	13	16	6	13	13	28	15	23	18	26	22	18	33	34	18	34	17	37	18	39	41	39	39	39	43	37	41	42	41	41	48	52	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	5	1	1	1	2	1	1	1	2	1	2	2	2	1	2	1	1	1	3	1	3	1	5	2	1	1	1	2	1	2	2	3	2	4	2	1	1	1
42500	-281.082836162013791	-279.637092321531725	-1.445743840482066	0.000099197003511	0.000033767108338	0.340404519719741	0.638956352288420	0	2	1	2	2	5	3	3	3	7	5	5	5	8	6	4	7	8	8	7	8	7	8	8	8	8	10	9	10	10	10	10	11	12	11	11	13	13	14	15	16	17	16	16	17	17	16	18	20	19	23	21	19	23	24	0	3	1	3	3	4	4	4	4	15	9	16	16	20	6	7	6	22	16	9	11	13	10	6	22	13	23	23	23	17	23	28	30	35	30	30	36	36	36	37	37	39	40	40	40	43	39	38	41	38	44	40	43	0	0	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	3	2	1	2	2	2	1	1	1	1	1	2	2	2	2	2	3	1	1	2	1	1	4	3	3	4	3	1	1	1
43000	-285.348332244900007	-283.619881588604983	-1.728450656295027	0.000107926457955	0.000021054733846	0.195084080814842	0.556282429702447	0	2	1	2	2	4	3	3	4	7	5	5	5	8	6	4	7	7	6	6	5	7	8	8	8	8	10	9	10	10	10	11	12	12	12	12	13	14	13	14	16	17	16	15	17	17	17	17	19	20	21	20	20	22	25	0	1	1	3	3	4	4	4	4	12	6	16	16	8	21	7	4	7	9	9	6	16	15	4	19	13	23	22	23	14	28	28	24	30	14	24	36	37	30	37	38	38	40	38	37	43	43	41	45	48	45	48	40	0	0	1	1	1	1	1	2	1	1	2	2	1	1	1	4	1	1	2	2	2	1	1	3	2	2	2	2	1	2	2	2	1	2	2	2	1	3	1	1	3	1	2	3	1	1	2	1	1	1	1	2	3	2	3	1	1
43500	-298.638542270831920	-296.953439231017001	-1.685103039814929	0.000161371932671	0.000033601160109	0.208221836057927	0.605425092767941	0	2	1	2	2	5	3	3	5	6	5	5	5	9	6	4	7	8	8	6	7	7	7	6	7	8	9	8	8	10	9	10	12	12	13	12	12	14	13	15	16	17	16	16	17	16	14	17	20	19	21	20	19	22	24	0	3	1	3	3	4	4	4	4	13	7	16	16	20	16	7	24	6	15	11	9	13	15	11	13	12	26	21	23	24	28	23	30	14	36	30	30	39	34	37	35	41	40	40	39	34	34	43	53	45	42	43	48	0	0	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	3	2	1	2	1	1	1	2	2	1	1	1	3	1	2	1	2	1	2	2	1	1	2	2	1	1	1	3	3	1	1	1	2	4	3	2	1	1
44000	-279.448288729208741	-277.829601207269548	-1.618687521939214	0.000118266604484	0.000027461328568	0.232198503441866	0.552041970617409	0	2	1	2	2	5	3	3	4	7	4	5	5	9	4	6	7	7	8	7	8	7	8	8	8	8	10	9	10	9	10	11	11	11	13	12	13	14	14	15	16	16	16	16	17	16	16	18	20	20	23	21	20	23	25	0	1	1	3	3	4	4	4	4	15	7	15	9	6	7	13	4	11	22	9	15	13	22	20	16	16	22	23	23	24	23	28	30	6	34	34	34	34	36	39	36	36	39	39	44	39	38	47	38	40	45	53	48	0	0	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	5	2	1	2	2	2	1	1	1	2	2	1	2	1	1	2	2	4	2	1	2	3	2	1	3	3	2	2	1	2	2	1	2	3	4	1	2	1	1
44500	-275.302092730094898	-273.772597565095168	-1.529495164999734	0.000099609974351	0.000027460949337	0.275684734542871	0.688144882201800	0	1	1	2	2	4	3	3	5	7	5	5	5	9	4	6	7	8	7	4	7	7	8	8	8	8	9	9	9	10	10	10	12	9	11	11	13	13	14	15	15	17	16	16	16	17	17	18	20	19	23	21	20	23	25	0	1	1	3	3	8	4	4	6	12	7	15	15	9	7	13	6	11	11	4	15	13	21	4	19	16	23	23	23	9	27	23	30	24	34	24	30	36	37	38	37	44	41	39	39	43	43	43	48	40	44	53	43	0	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	2	1	4	1	2	1	1	1	3	1	1	2	1	2	2	2	2	1	2	2	1	1	2	2	1	1	2	2	3	2	1	3	1	1
45000	-283.981266644346135	-282.461213575050010	-1.520053069296151	0.000111252628943	0.000031309459354	0.281426692124373	0.639285634127862	0	2	1	2	2	5	3	3	5	7	5	5	5	8	6	6	7	8	8	7	8	6	8	8	8	7	10	8	10	10	10	11	12	10	11	10	12	14	13	15	16	14	16	15	17	17	17	17	20	19	23	21	20	23	25	0	1	1	3	3	4	4	4	4	16	7	7	7	6	12	13	6	20	22	6	15	13	15	17	12	22	23	15	23	24	23	28	35	17	17	18	36	37	36	37	42	39	38	39	41	40	43	43	41	48	38	53	48	0	0	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2	1	2	2	2	3	1	2	3	1	2	2	1	1	2	1	2	2	1	1	1	1	2	2	6	1	2	1	1
45500	-302.332055756236684	-300.379310764998593	-1.952744991238085	0.000122649214543	0.000017935488894	0.146234029797669	0.420970388995246	-2	2	1	2	0	5	3	3	5	7	5	4	5	9	6	6	6	8	8	7	6	7	8	8	7	8	10	9	10	10	10	11	12	12	13	12	13	14	13	15	14	17	16	16	17	17	16	18	20	17	22	21	20	23	25	0	3	1	3	1	4	4	5	4	6	7	7	12	8	13	13	9	22	10	9	8	12	10	9	6	16	21	23	14	17	22	28	30	20	24	14	30	36	36	39	14	36	41	38	44	37	40	50	37	43	36	48	48	0	0	1	1	3	1	2	3	1	2	2	2	1	1	1	5	1	1	1	1	1	2	1	3	1	3	2	2	3	1	1	3	1	2	2	3	3	2	3	2	1	1	4	4	2	2	1	3	1	1	5	1	6	3	2	1	1
46000	-253.846347652227564	-252.328759055653762	-1.517588596573789	0.000102002608354	0.000028864009214	0.282973246268211	0.663818709148341	0	2	1	2	2	4	3	3	5	7	5	5	5	9	6	6	7	8	8	7	8	7	8	8	8	7	9	8	9	10	10	10	12	11	12	12	13	14	14	15	16	17	16	16	17	17	17	18	20	17	21	21	21	23	25	0	1	1	3	3	4	4	4	7	12	7	6	6	24	9	13	9	9	16	6	15	16	15	9	22	16	28	15	23	24	23	28	30	17	30	30	36	37	37	37	39	37	40	37	41	43	40	50	42	40	37	50	48	0	0	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	5	2	2	1	1
46500	-266.795571154296681	-265.105468714704784	-1.690102439591921	0.000095295932994	0.000019689896145	0.206618430883597	0.661234948531809	0	2	1	2	2	4	3	3	5	7	5	5	5	9	6	4	7	7	7	7	8	7	8	7	8	7	10	9	10	10	10	11	10	11	13	12	13	14	14	15	16	17	16	16	17	17	16	18	19	19	22	21	21	23	24	0	1	1	3	3	8	4	4	6	16	7	16	16	9	13	7	6	7	13	8	15	15	15	9	19	13	23	21	23	24	23	27	17	30	34	30	17	36	36	38	38	44	40	38	41	40	37	43	41	40	45	50	50	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	3	2	1	2	1	1	1	1	1	1	3	2	1	2	1	2	2	2	2	2	1	1	1	1	1	1	2	2	2	3	1	3	1	2	1	1
