step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47
74500	-112.640670858809045	-111.178588774290162	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.991702663157453	1	3	6	8	8	10	9	8	10	10	7	10	10	12	9	12	11	12	9	11	11	13	12	12	13	12	14	15	13	14	15	14	18	16	17	14	16	16	18	18	15	16	18	19	20	21	20	0	1	2	3	11	8	3	11	4	4	2	5	19	20	8	20	7	10	8	8	19	26	19	17	21	19	18	25	23	16	16	22	38	27	22	14	22	29	35	38	29	22	35	40	39	40	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-118.302082347463994	-116.840000262945111	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.997793923387674	2	4	6	7	8	10	8	7	10	9	9	10	10	9	11	12	12	14	10	10	12	13	12	13	14	12	12	15	13	13	15	14	17	16	17	15	17	14	17	18	16	19	18	19	20	22	21	0	1	2	3	3	7	8	2	4	8	5	7	10	5	11	19	20	27	10	4	5	15	15	19	24	12	9	18	20	23	30	12	36	31	36	29	38	21	34	32	31	39	28	40	33	44	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-115.046803781622572	-113.584721697103689	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.900261595486214	1	3	5	7	8	10	9	9	9	10	9	10	11	10	10	12	12	11	11	11	11	13	12	13	14	13	12	15	13	14	14	15	18	14	16	16	15	15	17	19	15	18	17	19	20	21	20	0	1	2	3	3	5	4	5	5	5	4	9	6	5	11	14	13	9	12	5	6	14	8	18	11	18	10	22	23	27	14	23	38	16	34	38	29	22	28	33	22	36	41	43	33	40	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-141.587273748965316	-140.125191664446447	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.868003786818474	1	4	5	7	8	11	9	8	11	10	9	10	11	12	11	12	12	14	10	11	10	13	12	14	13	12	12	16	14	13	15	14	17	16	16	15	15	16	18	19	16	16	19	20	20	22	22	0	1	1	3	4	19	4	3	10	11	4	7	5	21	8	20	20	4	7	7	5	15	21	23	14	5	15	27	30	17	27	25	24	31	18	15	26	32	33	35	16	16	41	39	43	43	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2
76500	-139.151989262063978	-137.689907177545109	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.901978132794002	1	3	6	8	8	10	10	9	8	9	8	11	7	12	11	10	11	14	11	11	11	12	13	13	13	13	13	14	13	13	15	15	18	14	17	17	16	17	18	18	15	18	19	19	20	20	19	0	1	2	13	3	4	10	4	3	13	13	8	3	19	10	9	8	19	16	7	16	17	15	12	12	6	15	6	3	20	22	22	32	6	34	32	18	25	31	32	27	35	33	33	35	33	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
77000	-114.670949499000031	-113.208867414481148	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.993408605989944	1	4	5	7	8	11	7	7	10	9	9	10	10	11	9	12	11	14	11	12	9	12	12	11	14	13	13	14	14	12	16	15	18	17	18	16	16	16	18	18	17	17	18	19	21	20	20	0	1	2	3	8	11	3	3	11	8	4	21	5	21	8	15	13	26	15	19	7	10	13	15	30	17	19	22	23	21	26	30	31	26	37	25	28	28	36	38	32	30	31	28	33	35	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-142.817646769750041	-141.355564685231172	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.847585093380457	1	4	6	7	8	9	10	7	10	10	8	9	10	12	10	11	12	13	11	11	10	13	12	13	14	12	14	15	13	14	15	14	18	15	17	16	15	16	19	18	16	19	18	19	21	20	20	0	1	1	2	3	3	12	3	5	8	2	8	12	10	3	9	10	16	8	10	5	19	10	13	17	7	14	20	19	7	25	26	32	18	41	20	19	30	34	37	27	29	41	41	47	40	44	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	1	3	1	1	1	1	1
78000	-108.728094141671633	-107.266012057152750	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.979894394508063	1	3	5	6	7	10	8	8	10	9	9	11	11	12	10	11	11	14	10	12	11	11	12	12	13	12	13	15	14	13	15	16	18	14	16	16	16	17	18	18	16	18	18	20	20	20	21	0	1	2	3	3	11	5	4	8	5	4	11	9	15	8	7	11	12	7	9	15	10	19	15	22	16	22	30	15	9	30	34	41	23	34	28	23	25	24	41	29	38	37	33	39	38	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
78500	-101.691704395050138	-100.229622310531255	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.921711074331090	1	3	5	7	7	9	9	8	9	10	9	11	10	12	11	11	11	14	10	11	12	13	12	14	13	12	13	15	12	12	15	15	19	16	18	17	17	16	18	19	16	17	18	20	20	21	21	0	1	2	3	3	4	4	5	4	8	8	7	7	13	6	11	11	29	9	10	13	19	9	29	15	19	17	22	15	19	23	25	42	28	31	28	28	31	38	35	26	31	28	43	43	40	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
79000	-102.651779496029064	-101.189697411510181	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.986416144635575	2	3	5	7	8	9	9	9	10	8	8	11	11	11	10	11	12	13	11	11	11	13	13	12	14	12	13	15	14	13	15	14	17	16	16	17	15	16	19	17	16	19	18	20	21	21	21	0	1	2	3	4	11	11	5	5	4	4	6	8	7	11	7	9	14	8	6	15	19	16	9	16	13	14	29	19	12	19	24	28	28	29	31	30	29	33	27	29	33	31	39	42	42	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-125.171159003765695	-123.709076919246812	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.870810895893735	0	4	6	7	8	9	9	9	10	8	10	11	10	11	10	11	11	13	10	11	11	12	13	13	14	11	14	15	12	13	15	15	19	17	16	16	17	16	18	18	14	17	18	19	21	21	21	0	1	1	2	3	4	5	4	3	4	5	11	7	8	10	15	6	17	6	11	7	13	12	29	29	10	8	18	14	21	30	41	34	38	18	27	32	27	28	36	19	36	34	38	43	44	33	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1
80000	-138.920593346359396	-137.458511261840528	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.769738012915181	0	3	5	6	8	10	10	7	9	9	9	11	11	11	10	10	10	13	10	11	12	12	13	14	14	12	12	16	14	14	15	15	17	16	18	17	17	15	18	17	16	18	17	19	20	20	20	0	1	2	2	4	10	9	4	5	3	3	17	10	11	5	9	5	12	11	3	6	19	17	14	23	17	12	23	26	22	24	6	32	26	28	29	31	29	43	25	38	37	38	37	44	33	43	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
80500	-110.013434001884534	-108.551351917365650	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.963075077921521	2	4	6	7	7	11	9	7	10	8	9	10	9	9	10	12	11	14	10	11	11	12	12	12	11	12	12	14	14	13	15	15	18	15	18	16	17	17	18	19	16	18	16	19	20	20	22	0	1	2	3	3	13	8	2	5	3	5	8	5	4	10	12	7	16	7	11	9	15	10	9	14	10	19	22	26	22	28	30	31	28	43	28	34	31	43	43	28	38	31	38	39	39	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-105.022141058393274	-103.560058973874391	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.969114527956531	1	3	5	7	9	10	9	7	11	8	10	11	10	12	10	12	11	13	11	10	11	11	12	12	13	12	13	15	14	13	15	16	18	14	17	17	15	16	19	17	16	19	19	20	19	20	22	0	1	2	3	8	10	8	3	20	8	7	5	10	15	10	15	7	20	10	7	7	5	5	11	12	20	13	29	16	19	24	27	41	24	28	32	16	29	33	28	29	33	38	45	36	42	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-128.673193994712534	-127.211111910193651	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.957429511853846	0	2	5	7	8	11	9	6	10	8	8	11	10	12	10	12	12	14	11	12	11	12	11	14	14	12	13	12	14	13	15	15	15	15	15	16	17	17	19	17	17	18	18	20	21	20	19	0	1	2	8	8	10	4	3	10	4	3	7	5	21	5	15	21	17	7	19	10	15	7	14	27	15	28	19	14	13	29	6	24	29	16	25	35	34	38	33	35	41	31	43	47	41	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
82000	-133.688241089259861	-132.226159004740992	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.811059795439488	1	3	4	7	8	11	8	6	10	9	9	10	10	10	11	12	9	12	11	11	11	12	12	14	13	11	12	13	13	13	16	14	18	16	17	16	15	17	18	18	15	18	18	19	19	21	21	0	1	1	2	4	17	8	2	17	8	7	8	7	5	13	19	7	6	17	7	11	20	9	27	26	17	26	26	13	16	25	13	36	24	24	37	22	37	30	41	28	34	34	35	36	44	38	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2
82500	-119.213850122821384	-117.751768038302501	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.965491810404028	2	4	6	7	8	10	9	7	9	9	9	10	11	11	11	11	11	13	10	11	11	12	13	14	14	11	14	16	11	12	14	16	18	17	16	15	16	16	18	18	16	17	17	20	19	20	21	0	1	2	3	3	8	8	2	8	8	5	5	4	9	10	7	10	21	10	10	6	6	16	6	22	19	13	36	11	12	23	27	41	37	18	22	25	12	38	32	18	28	25	39	42	45	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1
83000	-119.995738014082349	-118.533655929563466	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.917312481994100	1	3	5	7	8	11	10	9	11	9	9	10	10	12	10	10	12	14	11	12	12	11	12	13	14	12	13	15	13	13	15	15	19	16	17	17	15	16	18	19	17	16	18	20	21	21	22	0	1	2	3	2	10	4	4	8	4	4	8	8	12	10	2	4	14	8	7	12	12	7	19	29	12	21	25	9	9	27	18	34	31	32	32	24	27	31	34	38	24	38	42	33	33	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
83500	-127.154703490286110	-125.692621405767227	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.927123168581956	1	4	6	6	8	10	9	9	10	10	9	8	10	12	10	11	11	13	11	12	12	12	12	14	13	12	13	15	13	13	15	13	17	17	18	16	16	14	16	18	16	18	18	19	20	21	21	0	1	2	2	3	5	5	4	5	11	5	4	8	16	11	9	7	21	10	15	19	13	9	25	6	6	9	21	12	26	38	21	28	41	41	38	38	9	14	41	30	31	41	39	42	44	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
84000	-108.394324493786328	-106.932242409267445	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.963022497468739	1	4	6	7	7	10	8	8	10	9	8	10	10	12	10	11	12	14	10	11	11	12	12	12	14	13	14	15	13	13	15	15	18	16	17	17	16	17	17	19	16	18	18	20	19	21	22	0	1	2	3	2	8	2	4	7	5	4	5	5	15	3	9	15	14	8	13	15	19	15	19	26	21	21	26	21	21	30	29	34	12	32	32	32	32	41	33	28	31	35	33	33	45	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
84500	-110.953276556929126	-109.491194472410243	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.944851306350618	1	3	5	7	8	10	9	7	11	9	9	10	8	11	9	12	12	14	10	11	11	12	12	14	12	13	13	15	13	13	15	14	18	16	18	16	17	16	19	17	15	17	19	17	19	22	21	0	1	2	3	4	10	13	3	15	8	8	8	8	15	5	15	14	29	15	11	7	10	11	26	15	21	20	16	22	14	27	30	36	24	34	18	34	14	40	31	18	31	44	18	37	43	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
85000	-148.566975185930147	-147.104893101411278	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.815094322188064	2	3	5	7	8	10	9	8	10	7	9	9	9	12	10	11	11	14	9	12	12	13	11	13	13	11	13	15	12	12	14	15	17	14	16	16	15	16	19	19	17	19	18	20	20	21	21	0	1	1	3	4	8	4	4	5	3	8	8	5	9	7	12	12	30	4	23	5	11	15	23	8	13	26	25	6	11	6	14	27	15	20	20	29	31	36	36	36	33	38	27	43	45	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	4
85500	-136.009048779169376	-134.546966694650507	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.799179130567744	1	3	6	7	8	11	9	9	10	8	9	10	11	11	10	12	11	13	11	10	12	11	12	13	14	11	12	15	13	13	15	15	18	17	17	16	17	16	17	19	16	18	16	19	20	19	21	0	1	1	3	3	10	3	4	7	2	10	5	5	8	7	22	11	23	11	5	15	5	19	22	14	8	6	30	19	15	6	26	35	18	36	32	38	25	29	35	18	36	29	42	39	35	46	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1
86000	-116.792158768533810	-115.330076684014927	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.970492502392624	1	3	6	7	8	10	9	9	10	10	9	10	11	11	11	12	12	13	11	11	12	13	12	13	13	12	13	15	13	13	15	16	18	16	18	16	16	17	17	16	17	19	18	18	19	20	20	0	1	2	3	3	5	3	5	4	11	4	8	11	8	11	10	6	8	10	9	6	12	10	19	20	12	14	17	19	19	24	24	37	26	28	24	16	31	25	26	32	38	38	32	39	33	33	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
86500	-131.865040090655953	-130.402958006137084	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.960583601922967	2	3	5	7	8	11	9	6	10	9	10	9	9	8	11	11	11	13	10	11	11	13	13	13	13	12	13	15	12	14	14	14	18	13	15	16	16	16	18	18	16	18	18	17	19	20	20	0	1	1	3	8	10	8	2	14	14	5	4	4	8	10	19	10	20	13	10	19	6	12	16	19	16	6	34	12	22	26	19	36	29	26	35	31	35	36	28	35	23	41	36	41	28	33	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
87000	-106.022697223838819	-104.560615139319935	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.976481599707498	1	3	6	5	8	10	9	8	9	9	9	10	9	11	10	11	11	13	10	11	10	12	13	14	14	12	12	15	13	14	14	15	17	16	17	17	15	15	18	16	16	19	18	19	20	21	20	0	1	4	2	4	8	8	3	8	8	5	8	8	21	13	7	12	26	9	13	8	19	26	18	26	9	5	29	20	27	29	18	38	23	37	28	29	30	33	24	23	33	34	35	39	47	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-129.862485904752504	-128.400403820233635	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.838241904621939	2	4	6	7	9	10	7	8	10	9	9	11	10	11	10	11	11	14	11	8	11	12	12	13	13	12	13	14	14	14	15	15	18	15	17	15	17	16	19	17	16	19	18	19	19	20	21	0	1	2	2	4	8	3	3	8	20	20	11	20	5	20	5	11	22	8	3	10	9	4	9	23	12	22	16	23	26	18	26	28	27	34	30	28	25	43	26	26	38	40	33	41	45	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1
88000	-114.344193723316437	-112.882111638797554	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.963247052943937	1	3	5	7	9	7	9	9	11	10	10	10	9	12	10	11	10	13	10	11	12	12	13	14	14	12	13	14	14	12	15	14	18	16	18	15	15	15	18	18	16	17	17	19	20	18	20	0	1	2	3	4	3	6	4	13	6	13	8	6	11	13	8	7	20	8	7	11	13	11	27	26	8	30	26	30	15	21	21	43	37	31	27	23	29	41	42	24	38	31	43	40	34	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
88500	-132.487336238918118	-131.025254154399249	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.948864880149701	2	4	6	6	8	10	10	8	8	10	10	9	11	11	9	12	11	13	8	12	12	12	13	14	13	13	10	14	14	12	15	16	18	16	17	15	16	16	18	16	15	17	19	19	21	20	20	0	1	1	2	3	19	8	3	3	8	12	8	9	7	9	15	15	20	3	17	15	6	10	14	14	16	5	17	17	11	14	36	41	31	32	26	23	26	36	36	26	38	32	31	43	39	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-115.513366563790129	-114.051284479271246	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.938728611084322	1	3	5	7	9	10	8	8	9	9	10	10	9	10	10	11	12	14	10	12	11	12	11	14	14	12	14	15	13	13	14	16	17	16	16	15	16	16	17	19	17	17	18	19	20	20	21	0	1	2	3	4	8	3	4	3	4	5	10	4	5	8	15	16	26	7	19	14	6	11	16	20	21	26	24	12	19	11	29	25	27	24	26	18	25	32	42	25	18	35	42	43	42	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
89500	-120.964518772087672	-119.502436687568789	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.941404367193402	1	3	5	7	8	9	10	8	11	9	9	8	11	12	10	11	11	13	11	12	12	12	13	13	13	12	13	14	14	14	15	16	18	15	18	16	15	17	18	15	16	18	18	19	20	20	21	0	1	2	3	3	4	5	4	15	8	12	3	11	13	8	7	10	26	6	7	9	19	20	20	14	9	20	6	13	21	28	37	32	28	36	29	22	31	34	23	37	31	36	33	39	41	33	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-113.003519704109479	-111.541437619590596	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.999812383168251	2	4	5	6	8	10	8	9	11	8	10	10	11	12	11	11	11	14	10	12	11	13	13	14	14	12	13	15	12	14	16	15	19	17	17	17	17	16	18	16	17	18	18	16	19	20	20	0	1	2	2	3	7	4	10	19	4	4	10	12	11	5	12	8	29	10	11	10	17	9	22	27	6	29	29	21	23	26	22	35	28	40	32	28	25	38	30	32	40	31	25	43	39	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90500	-131.577083561646901	-130.115001477128033	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.741318071986645	1	3	4	7	8	11	10	9	9	10	9	11	10	12	10	12	11	14	10	12	12	12	12	13	13	12	13	15	13	14	14	15	16	16	17	17	16	15	19	18	16	16	18	19	21	22	21	0	1	2	3	4	5	8	5	4	5	4	5	5	19	4	10	13	26	9	15	15	10	7	17	13	13	15	26	6	13	24	24	30	18	29	32	32	27	32	33	31	28	37	41	44	47	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	3
91000	-112.575644017564954	-111.113561933046071	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.995663692832362	2	4	6	7	7	10	10	8	9	9	9	11	8	8	9	11	11	14	10	11	11	13	13	13	13	12	13	15	14	14	16	14	18	16	18	17	16	17	18	17	16	17	19	19	20	21	21	0	1	2	2	3	13	14	3	13	13	4	15	3	3	13	9	11	17	15	6	15	17	19	20	26	9	26	16	26	21	24	26	38	29	38	28	29	28	37	18	28	31	38	37	42	42	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-136.144843766362470	-134.682761681843601	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.889482867102708	2	4	5	7	8	10	10	8	11	8	9	11	11	10	10	11	12	13	8	11	11	11	12	13	12	13	14	15	12	14	15	15	18	16	15	16	15	17	18	18	16	18	17	19	20	22	21	0	1	1	2	3	19	11	4	7	4	4	11	6	5	4	11	14	20	4	14	11	8	12	29	22	22	17	26	21	14	17	26	32	9	9	29	21	30	32	36	32	35	28	33	41	45	36	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2
92000	-112.822663156631862	-111.360581072112979	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.918299617751080	1	3	5	7	8	10	10	7	9	9	8	10	10	11	10	11	12	13	11	11	11	12	11	12	13	12	13	15	14	13	15	15	18	16	17	17	15	16	17	19	17	19	18	19	19	22	21	0	1	2	3	8	10	5	3	4	8	4	5	8	5	9	13	12	23	9	8	7	15	13	16	12	9	20	24	16	19	24	14	41	29	37	29	30	30	37	35	37	39	32	43	41	39	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
92500	-134.498686157149905	-133.036604072631036	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.966911605383690	1	3	5	7	7	11	8	8	11	10	9	11	9	10	10	12	12	12	9	11	12	13	13	13	14	11	13	13	13	13	13	15	18	16	16	16	15	15	18	18	17	17	18	20	19	22	21	0	1	2	3	3	11	4	3	19	5	4	8	4	11	7	14	19	9	4	19	13	6	18	26	21	7	12	6	10	26	14	22	38	17	38	10	9	18	32	28	38	37	32	40	32	47	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1
93000	-131.661670974636593	-130.199588890117724	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.842588747135068	2	4	6	8	7	11	10	8	10	9	10	9	9	12	10	12	11	13	10	11	11	12	12	14	13	13	12	15	13	14	15	15	19	15	17	16	16	16	18	16	17	17	17	19	20	21	22	0	1	2	3	3	7	8	3	10	8	4	3	5	15	12	12	10	14	4	8	12	17	19	27	6	15	9	30	10	25	30	26	38	29	32	19	21	11	31	17	38	28	40	38	42	42	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	1	1	2	1	2	1
