step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
49000	-616.056783488012570	-614.255636605783934	-1.801146882228660	0.000084016355956	0.000014812747970	0.176307908160615	0.400468644786713	0	2	3	5	6	6	7	5	8	7	11	9	6	9	10	11	11	12	9	9	9	10	12	14	12	11	12	11	13	12	12	12	13	14	12	15	14	15	15	13	16	14	16	16	16	20	15	14	18	18	18	19	19	18	19	20	20	21	20	21	22	20	22	21	21	21	23	23	22	22	21	23	23	23	22	26	24	22	21	24	24	24	25	24	25	27	25	25	28	26	27	27	27	26	27	27	28	28	29	28	28	29	29	30	29	31	36	36	35	0	1	2	1	8	1	8	1	13	8	5	1	2	5	9	8	20	28	8	1	5	2	10	32	16	1	16	19	35	1	13	15	12	25	11	30	8	18	11	30	39	9	21	42	8	12	29	27	37	38	35	11	26	27	1	29	50	62	54	37	57	50	79	42	53	46	53	30	41	64	38	62	60	75	56	62	61	62	53	73	69	70	45	71	37	56	72	61	77	58	82	72	61	69	68	69	82	88	96	68	66	39	86	67	58	102	94	70	69	1	2	1	2	1	2	1	2	1	1	3	4	2	1	1	4	1	1	2	4	2	3	2	1	1	8	1	2	1	6	3	2	2	1	1	1	5	2	1	1	1	3	2	1	5	6	1	1	2	1	4	3	4	2	10	4	1	1	1	4	1	1	1	3	1	1	1	6	3	1	2	1	1	1	2	3	1	1	1	1	1	1	4	1	7	4	2	2	2	2	2	2	2	3	3	2	2	2	1	3	3	7	1	3	3	1	5	5	6
49500	-624.688627964935904	-622.969907735480433	-1.718720229455480	0.000095461404583	0.000018890846373	0.197889884980096	0.387732800742909	1	2	5	3	7	5	8	6	8	6	11	9	9	10	11	11	10	12	8	11	9	11	10	13	11	10	11	13	12	13	12	11	12	13	12	15	13	16	14	13	14	14	14	15	16	19	16	15	19	16	18	20	20	20	20	19	20	19	20	21	20	20	20	22	21	22	24	21	23	23	22	23	24	24	22	25	25	22	23	25	25	24	25	23	21	27	24	24	28	23	27	28	24	26	28	27	27	26	30	29	29	29	29	29	30	31	35	35	38	0	1	1	1	8	4	5	1	10	1	19	5	1	5	21	21	1	1	6	1	1	13	10	21	21	9	5	25	13	21	27	9	22	32	14	34	5	41	14	11	29	26	25	32	30	29	32	27	27	13	31	33	44	43	1	29	41	1	15	41	42	34	43	37	49	53	53	47	68	65	53	56	58	52	51	70	49	44	60	66	34	11	54	64	57	76	68	60	59	62	82	96	40	56	91	90	74	79	72	42	82	96	67	84	102	96	104	75	51	1	1	2	1	1	1	1	2	2	3	2	1	3	1	1	1	3	5	1	4	4	1	1	2	2	2	3	1	2	2	1	1	1	1	1	2	4	1	3	1	1	3	1	3	2	3	2	2	4	4	3	6	3	3	9	4	3	8	4	6	3	4	3	5	1	1	2	1	1	1	1	2	4	1	2	1	4	3	1	2	5	6	2	1	1	1	1	1	3	2	3	1	5	3	1	2	2	2	3	8	2	1	2	3	1	2	4	7	9
50000	-630.027516114207060	-628.324775150121695	-1.702740964085407	0.000115376932996	0.000023383684129	0.202672089832079	0.388656231515692	1	2	5	5	6	6	6	6	5	7	11	10	8	10	9	9	12	13	9	8	9	9	11	13	11	8	10	11	13	13	12	12	12	12	11	14	15	15	14	13	14	15	14	15	16	19	17	15	16	18	17	19	19	19	20	20	20	19	20	21	20	21	21	19	20	21	22	23	23	22	21	23	23	25	21	27	24	23	23	24	24	24	25	25	23	26	24	24	26	25	27	27	25	27	27	26	28	29	29	28	28	26	30	30	31	30	36	35	36	0	1	1	1	9	1	4	1	2	7	20	8	6	22	9	8	5	15	10	1	1	6	15	17	1	5	9	5	31	8	26	22	6	22	9	6	41	32	24	34	1	22	32	10	5	38	28	23	24	40	30	14	45	33	37	45	14	8	50	45	47	61	9	51	52	52	44	63	75	52	33	56	71	52	65	84	58	45	64	61	56	52	32	88	46	68	59	79	88	61	27	50	63	51	78	66	83	45	102	77	83	44	92	81	70	74	72	45	86	1	1	2	2	1	2	1	3	2	1	2	3	1	1	2	2	2	3	1	4	3	2	1	1	3	1	2	3	1	4	2	1	3	1	2	4	1	1	1	1	7	3	1	4	4	2	3	2	2	2	3	4	2	4	4	2	5	6	1	3	2	1	7	1	1	1	3	1	1	1	4	2	1	3	1	1	3	3	2	3	2	3	6	1	2	2	3	1	1	2	7	3	2	5	2	4	2	6	2	3	1	4	1	3	4	2	4	12	6
50500	-632.312967432397841	-630.674161391779876	-1.638806040617951	0.000090675734040	0.000020343589436	0.224355387371525	0.408038672676599	0	1	4	4	5	6	7	6	8	8	10	10	9	10	10	10	10	11	9	9	7	12	10	14	12	10	12	13	11	13	12	10	12	12	13	15	14	15	14	13	15	13	16	14	17	19	16	14	17	18	17	18	20	19	17	20	21	18	21	21	20	22	20	19	21	21	23	22	22	22	21	22	23	24	22	25	24	24	22	25	24	24	25	24	24	27	26	25	27	26	28	27	26	25	29	26	28	28	29	28	30	29	30	29	32	31	36	35	37	0	1	1	1	4	4	3	5	7	5	21	21	10	8	2	8	8	26	6	1	1	11	1	34	7	1	11	31	14	32	26	21	12	15	29	32	3	27	32	23	12	11	35	34	37	52	26	17	36	22	11	34	23	4	37	35	22	22	46	36	22	65	52	50	43	43	65	47	58	49	61	65	68	45	50	75	66	34	55	45	75	29	52	68	54	73	63	82	88	82	61	69	20	70	97	49	82	87	86	92	90	57	84	64	102	102	82	64	106	1	1	2	2	1	1	2	1	1	2	2	2	1	2	4	2	2	1	1	3	5	1	5	1	2	3	2	1	1	1	1	2	1	1	1	3	5	2	1	2	2	2	1	1	2	1	4	2	1	2	5	3	5	9	2	4	4	3	1	4	3	1	1	1	3	2	1	3	3	2	1	1	1	3	2	2	2	5	2	4	1	6	3	1	2	1	3	1	1	1	7	3	10	1	1	4	2	1	1	1	2	4	3	5	2	2	5	7	4
51000	-663.441642705327922	-661.951535185990565	-1.490107519337326	0.000109977358551	0.000033187582753	0.301767410953286	0.417258319381919	0	2	4	4	6	5	8	6	8	7	11	10	9	11	10	10	12	11	10	10	9	12	12	14	12	11	11	13	12	13	12	12	11	13	13	16	15	16	15	14	16	14	15	15	16	19	16	15	18	18	18	16	19	20	20	20	20	19	18	22	22	20	22	21	21	20	24	21	22	22	20	19	23	24	22	27	24	23	23	24	25	24	25	24	24	26	24	24	25	26	28	28	26	27	27	26	27	27	28	27	29	29	28	29	32	32	35	35	38	0	1	1	1	3	2	3	1	3	2	4	9	1	16	13	21	19	5	10	8	1	27	1	7	1	1	9	18	5	15	20	15	20	17	9	29	11	40	18	33	23	14	32	32	48	25	28	23	52	48	15	7	52	58	16	4	26	19	20	23	57	51	57	51	29	50	25	47	58	51	43	12	56	53	38	84	57	38	55	58	78	57	38	60	64	61	51	69	63	27	84	98	82	84	56	65	43	84	95	74	75	54	96	58	103	68	59	75	42	1	1	2	2	1	2	2	3	2	2	3	1	3	1	1	1	1	2	2	2	5	1	5	2	6	7	1	1	2	1	1	1	1	1	3	1	2	1	2	1	2	2	1	2	1	3	1	1	1	1	3	3	2	1	4	9	3	5	2	4	1	1	1	2	5	1	5	3	1	2	2	5	2	2	3	1	2	4	2	3	1	2	7	1	2	2	3	1	1	5	2	1	1	2	3	2	8	1	1	2	4	5	1	4	3	5	11	5	13
51500	-659.159099457889056	-657.404829077609293	-1.754270380279815	0.000126373189222	0.000023757862773	0.187997651397565	0.349859253045467	1	2	4	3	6	5	7	6	7	8	11	9	9	10	9	10	11	9	9	9	9	10	11	14	11	10	12	12	13	12	11	12	11	14	12	15	13	16	14	11	15	13	14	15	16	18	16	14	18	18	17	20	19	17	18	19	18	19	18	21	21	20	22	21	20	20	23	23	20	22	22	23	24	24	22	25	23	24	23	23	22	24	26	25	24	26	24	24	28	26	28	28	26	28	29	25	28	27	28	28	29	28	29	31	30	31	36	34	37	0	1	1	1	1	3	6	1	6	8	20	3	5	13	1	8	21	5	8	5	5	6	1	20	1	18	14	8	20	8	18	20	26	31	9	33	32	23	11	21	26	27	8	12	26	24	13	30	21	34	32	49	27	34	43	15	31	54	47	53	44	34	5	10	44	50	64	22	50	66	9	71	44	70	39	72	50	50	75	53	57	53	75	64	46	75	59	57	84	96	70	90	38	43	88	61	69	62	78	64	86	58	102	75	96	100	30	75	9	1	1	2	1	4	1	1	4	1	1	1	2	2	1	4	2	1	2	1	1	1	2	5	3	5	1	1	3	2	2	1	1	1	2	3	2	1	2	2	1	4	1	5	3	3	2	3	1	4	2	3	1	3	2	2	6	4	1	1	1	4	3	6	6	3	2	1	8	2	1	8	1	5	1	4	1	1	5	1	1	2	2	1	2	2	2	2	2	2	1	3	1	5	7	3	2	3	5	2	4	2	5	1	5	3	2	11	7	13
52000	-664.910490837389943	-663.379908151156428	-1.530582686233558	0.000128354572669	0.000035302803702	0.275041262405190	0.453297526915552	1	2	4	4	7	5	6	7	8	8	9	10	9	10	11	10	11	12	10	10	8	12	12	13	13	10	10	12	13	12	13	11	12	11	12	14	15	15	13	11	16	14	15	15	13	20	17	16	18	18	17	20	19	17	17	19	20	20	21	20	22	21	20	22	22	21	24	22	22	22	21	23	23	25	22	26	23	22	22	25	25	23	25	22	23	26	26	25	28	27	27	27	26	28	28	27	28	26	27	29	29	29	28	31	31	32	35	35	37	0	1	1	1	6	3	4	6	1	7	10	5	6	21	1	4	6	1	9	6	1	26	27	12	32	1	21	6	34	5	34	21	20	16	21	9	33	15	34	13	22	12	15	25	16	56	42	24	48	48	16	12	6	43	16	31	51	7	49	48	16	52	15	53	48	30	59	44	49	45	26	50	52	46	58	36	79	34	57	36	73	62	65	56	61	64	65	52	92	72	73	61	9	72	87	73	81	63	86	99	92	90	85	100	62	94	52	93	78	1	1	1	1	1	1	1	1	5	1	1	1	3	1	4	2	3	6	1	4	2	1	1	1	1	4	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	2	1	1	1	5	4	6	1	3	2	1	6	1	1	7	1	4	1	2	4	1	3	2	5	5	2	1	3	1	4	1	3	1	4	1	1	1	2	1	1	2	1	1	2	2	3	9	3	1	2	1	3	1	1	1	1	2	2	3	2	5	3	8
52500	-652.497255023589446	-650.903013153942652	-1.594241869646820	0.000129785535239	0.000031479322899	0.242548777419657	0.423530708137350	-1	2	4	3	6	5	7	6	6	8	12	8	9	10	9	11	10	11	9	11	10	11	10	12	13	8	10	12	13	12	9	10	11	12	12	15	13	16	14	14	15	14	16	15	16	18	16	13	18	18	18	19	20	19	19	17	20	19	20	20	22	22	21	21	21	21	21	22	23	22	21	22	23	23	22	25	24	24	22	25	24	24	24	25	25	26	26	24	24	26	28	27	25	26	27	27	28	28	29	27	29	29	28	30	31	32	34	36	38	0	1	1	1	3	2	5	1	6	7	6	1	1	9	2	27	5	12	8	15	31	12	31	15	11	9	9	21	22	27	5	8	26	14	27	14	35	10	14	14	42	28	37	37	41	9	3	14	41	14	44	33	32	30	47	6	46	20	58	37	52	60	57	53	36	49	57	54	61	46	56	59	66	53	66	73	58	9	53	47	74	12	71	55	70	62	73	62	74	61	86	90	41	54	74	88	84	95	100	77	87	90	94	64	93	68	103	105	99	1	1	4	2	1	1	1	3	1	1	3	4	4	2	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	3	1	3	2	2	1	1	2	1	1	7	4	2	2	4	2	4	5	3	2	5	1	4	1	4	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	6	1	4	1	6	2	4	2	2	2	1	1	1	1	1	4	4	3	2	2	1	1	1	2	3	1	4	3	6	2	3	6
53000	-596.910136279297831	-595.359568211273199	-1.550568068024650	0.000118178747000	0.000031177044888	0.263812620117563	0.431414675334507	0	2	4	5	6	6	7	7	8	8	11	9	9	11	10	10	11	12	7	10	9	11	12	13	11	10	12	12	12	13	12	12	12	13	12	14	14	16	14	14	14	13	13	15	17	19	16	15	19	17	16	18	20	19	19	18	20	19	21	22	21	22	22	21	20	21	23	21	23	22	21	21	23	24	22	26	25	22	21	24	23	24	25	24	24	27	25	22	27	26	27	26	27	27	28	26	28	28	29	28	29	28	29	30	29	31	35	35	37	0	1	1	2	3	2	4	1	7	6	21	5	1	20	7	10	12	21	4	9	9	26	20	21	13	12	16	21	20	14	15	20	4	11	19	27	35	19	11	18	34	22	14	43	47	51	37	41	33	17	39	36	58	16	43	24	20	39	48	49	55	65	23	35	47	55	43	44	63	47	58	36	64	35	54	65	50	43	49	63	53	71	67	53	49	31	70	53	81	73	70	81	84	74	76	64	92	62	93	94	91	92	67	67	76	95	75	69	94	1	1	2	2	1	2	1	3	1	1	1	1	5	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	5	1	3	1	2	5	2	1	1	1	1	1	1	1	1	1	4	3	1	2	1	4	4	2	4	3	2	1	1	1	4	6	2	1	5	2	1	2	1	3	1	6	1	2	4	5	1	1	1	1	2	3	3	8	1	1	3	2	2	2	2	2	1	3	1	3	1	1	1	1	2	3	3	2	7	5	4
53500	-619.540034555447050	-617.892435733995171	-1.647598821451928	0.000108527874794	0.000023995279898	0.221097851070882	0.426899349916211	0	2	3	5	6	5	7	5	8	7	12	9	8	11	10	10	12	12	9	9	8	12	11	13	12	10	12	12	11	11	12	11	12	13	13	15	14	15	15	13	16	15	16	15	17	19	17	15	18	19	18	19	19	19	19	18	21	21	19	21	22	21	22	20	22	22	24	22	22	22	20	20	23	25	22	26	24	23	21	24	24	24	25	25	24	27	26	25	27	25	25	27	25	26	29	25	28	27	28	26	30	29	29	30	30	31	35	36	37	0	1	1	1	3	3	6	2	5	4	16	10	1	13	1	12	1	9	21	1	8	30	19	4	21	10	7	21	10	1	16	13	20	23	32	34	29	18	40	20	34	24	19	29	24	10	42	30	44	43	39	14	48	41	47	24	1	14	11	30	27	46	53	50	52	28	70	45	54	49	49	30	64	57	58	71	62	50	59	70	68	59	50	72	37	90	80	79	74	5	57	75	37	17	77	52	69	84	87	53	94	98	62	94	99	77	82	86	59	1	1	2	3	1	1	1	2	1	1	1	1	3	2	4	1	4	2	1	3	1	1	1	3	2	1	4	2	2	6	1	2	2	1	1	1	2	2	2	1	2	1	3	2	2	4	1	2	1	1	2	4	2	1	1	2	9	4	4	6	5	1	1	1	2	5	1	2	3	2	1	4	2	2	1	3	1	2	1	1	1	3	4	2	4	1	1	2	1	8	2	2	6	7	1	2	3	1	1	2	2	1	3	2	1	4	7	5	9
54000	-653.104737104634069	-651.549445662535845	-1.555291442098182	0.000088224852285	0.000023054174227	0.261311565048680	0.390763159510889	0	2	5	2	6	6	7	5	7	7	10	8	8	10	9	10	11	12	8	11	7	11	12	12	12	9	11	13	13	12	12	11	10	12	12	15	14	14	13	14	16	14	15	16	15	19	15	16	18	18	18	19	19	19	19	20	21	21	19	22	21	22	21	21	19	20	24	22	23	22	21	21	23	24	23	27	25	22	22	25	23	25	26	24	23	26	24	23	27	26	27	28	26	28	25	27	28	25	28	29	29	29	29	29	31	31	34	35	37	0	1	4	1	4	1	8	1	2	3	19	8	5	19	9	8	6	7	9	12	6	21	9	26	16	1	8	9	14	16	9	2	5	33	33	27	19	39	27	29	37	30	39	15	34	38	35	20	47	41	44	40	34	41	32	45	52	41	40	63	40	49	29	51	35	43	16	46	79	58	40	6	62	66	43	85	38	61	52	72	58	55	67	60	56	82	64	57	73	79	51	98	35	27	69	72	90	81	82	89	91	58	98	20	102	91	64	64	105	1	1	3	1	2	4	1	3	4	1	1	1	2	1	1	2	2	1	1	2	1	2	3	3	1	4	3	4	1	1	2	4	2	1	2	1	2	1	1	1	2	1	2	3	2	3	1	3	1	1	1	1	4	2	2	3	1	2	3	1	3	3	2	1	3	2	6	2	1	1	5	7	1	2	3	2	6	1	1	4	1	4	1	1	2	1	2	1	2	2	6	1	7	10	1	4	1	1	2	1	1	4	2	8	1	1	6	8	2
54500	-652.319724630320366	-650.716014647411498	-1.603709982908901	0.000122176073583	0.000029129777682	0.238424568965749	0.433027511806279	1	2	4	3	5	6	8	6	7	7	12	9	8	11	10	11	10	12	9	10	6	10	11	13	12	11	11	12	12	12	13	9	13	13	11	16	14	15	14	12	15	13	15	15	17	19	15	16	17	18	19	20	19	20	18	20	19	20	20	21	21	21	20	20	21	21	24	22	22	23	21	22	23	24	22	26	24	23	22	24	25	24	24	24	23	27	26	24	28	26	27	28	26	25	28	28	28	29	27	28	28	29	29	28	31	30	36	36	37	0	1	1	2	2	4	9	1	2	21	17	1	9	8	4	13	21	1	7	6	1	9	32	16	15	1	19	17	16	26	14	10	12	25	13	11	16	26	32	35	17	32	37	39	7	29	37	26	28	16	44	28	39	57	35	46	49	29	49	18	47	53	27	33	41	38	66	22	59	72	47	53	14	57	10	65	41	59	53	33	78	70	50	65	64	94	67	78	87	77	85	84	71	56	70	63	90	79	47	69	78	79	79	90	100	76	46	76	99	1	1	2	1	2	1	1	3	2	1	1	5	1	2	4	1	2	6	1	3	2	2	1	1	1	4	1	1	1	1	1	2	2	1	1	2	1	1	3	1	3	2	1	1	3	3	1	2	3	3	1	3	3	1	3	1	1	3	2	4	3	1	4	4	3	3	2	5	2	1	3	1	6	2	9	3	5	1	1	6	2	1	2	1	1	2	1	1	1	1	1	2	2	2	3	5	2	2	5	2	2	5	4	1	1	2	10	6	4
55000	-619.860565548215504	-618.302116753387622	-1.558448794827826	0.000103634233092	0.000026910668387	0.259669682348350	0.479141976439286	0	1	3	2	6	5	7	5	7	8	11	8	9	11	10	9	12	13	9	10	9	11	12	14	11	11	10	13	12	12	12	11	11	13	12	15	15	16	15	14	16	13	15	15	17	19	16	15	19	18	18	18	17	19	18	18	21	20	20	21	22	22	22	19	22	21	21	23	23	22	21	22	23	25	21	25	24	23	21	24	25	24	25	25	23	27	25	25	26	27	27	28	25	27	28	25	28	28	30	28	30	29	28	30	32	31	34	36	37	0	1	4	1	4	3	6	1	5	6	16	1	7	15	10	7	12	1	8	12	1	9	12	35	16	1	6	17	25	12	3	15	10	35	20	32	18	34	34	13	36	12	40	31	42	43	14	11	44	10	44	42	48	55	1	39	18	44	43	59	59	58	39	32	79	44	10	15	62	24	45	58	67	68	39	77	62	72	24	57	66	70	71	80	70	87	85	41	67	88	85	82	61	47	80	14	69	75	83	83	70	88	86	95	101	97	68	73	107	1	1	1	1	2	1	1	2	1	2	1	3	1	1	1	1	2	6	3	2	5	2	2	1	1	4	3	1	1	2	4	1	1	1	1	2	1	1	1	3	1	2	1	2	2	2	2	2	2	5	2	3	1	1	6	2	3	2	3	1	1	1	4	3	1	3	6	8	1	4	2	1	1	1	3	1	1	1	4	2	2	1	2	1	1	1	1	5	2	2	2	3	1	6	3	8	3	3	2	2	2	3	1	1	1	2	6	7	2
55500	-637.117466638522956	-635.454657999865503	-1.662808638657486	0.000115254673403	0.000024858853845	0.215686298100753	0.394629091862773	0	2	3	5	6	5	7	5	8	7	11	10	9	10	10	8	11	12	10	11	8	11	11	13	12	9	10	12	13	13	13	11	12	13	12	15	15	15	14	13	15	14	13	16	16	19	16	15	18	17	18	19	18	18	19	19	21	20	21	21	22	21	22	21	22	21	23	21	19	21	20	23	24	25	22	26	25	23	22	24	24	25	25	25	23	26	24	25	27	27	27	28	25	27	27	28	28	28	29	28	28	29	29	30	31	28	36	35	34	0	1	2	3	2	3	8	1	6	8	16	16	16	4	2	1	6	1	7	16	5	4	15	22	1	8	9	15	12	11	18	7	26	17	12	17	31	40	18	10	20	22	4	17	15	36	30	33	42	4	22	42	43	42	32	51	20	54	32	12	49	7	52	56	69	38	66	44	39	58	44	40	65	72	56	80	71	51	71	60	63	55	57	55	75	83	64	10	12	58	84	58	25	15	87	59	17	22	78	77	63	100	94	100	102	73	96	74	98	1	1	1	1	3	1	1	2	1	1	2	1	1	3	4	3	3	7	2	2	1	3	1	1	7	3	1	1	2	1	1	2	1	1	1	2	1	1	1	3	1	2	4	3	2	2	1	2	2	4	3	3	4	2	5	1	4	1	5	3	2	6	1	1	2	3	1	2	2	1	3	4	1	1	1	1	2	3	1	2	1	3	2	3	1	1	1	9	8	4	1	4	8	7	2	5	9	7	3	2	3	1	1	2	1	2	7	4	2
56000	-667.237168149086187	-665.656449826147536	-1.580718322938597	0.000135092368235	0.000033599694051	0.248716448529461	0.402539492048668	0	2	5	4	6	6	8	7	8	6	11	7	8	11	10	11	12	12	9	10	9	11	11	13	12	10	11	12	13	12	12	11	10	13	12	15	14	16	13	13	16	14	15	14	15	19	17	15	18	18	17	19	19	20	18	17	20	20	21	19	21	22	20	22	20	21	23	20	23	22	22	20	21	24	23	26	23	22	22	24	25	23	23	25	24	24	25	25	27	27	26	26	26	28	28	27	27	27	30	28	28	29	29	31	31	32	36	34	36	0	1	4	1	2	4	5	3	6	4	26	1	1	33	12	19	8	1	13	10	8	6	5	10	19	9	10	21	22	5	1	26	3	27	15	25	20	45	31	3	31	18	32	25	35	1	38	33	56	56	3	36	20	48	42	30	33	40	50	51	57	55	44	6	18	46	14	47	59	68	40	56	63	77	64	75	47	56	68	58	57	66	65	57	35	34	64	37	49	58	73	60	34	47	84	77	93	93	95	67	54	1	42	96	100	94	37	72	105	1	1	1	2	2	1	1	1	1	1	1	4	4	1	1	1	1	6	1	2	1	5	2	3	2	1	2	2	1	3	5	1	2	1	1	2	1	1	1	4	3	1	2	1	1	9	1	2	1	1	7	1	4	2	3	2	5	3	2	1	1	2	3	8	4	1	6	1	1	1	5	2	1	1	1	1	4	2	2	2	3	1	2	3	5	5	2	3	5	3	3	3	6	5	1	2	1	1	1	2	3	13	5	1	1	2	13	7	2
56500	-641.831267315618788	-639.992459820919294	-1.838807494699516	0.000104576051660	0.000017553535010	0.167854252779173	0.385559476970291	0	2	5	4	6	6	8	6	8	8	11	9	10	11	9	10	10	13	10	11	10	12	10	13	13	11	12	13	13	11	13	12	11	14	11	15	15	15	15	13	16	15	15	13	17	19	16	15	18	19	18	19	19	19	19	18	20	19	21	22	20	21	21	21	21	21	23	22	22	22	22	23	23	23	22	25	23	23	22	24	23	24	24	25	24	26	25	22	26	25	28	27	24	27	28	25	28	28	29	28	27	28	28	30	31	31	35	34	36	0	1	1	1	4	4	6	1	8	5	23	1	3	16	1	6	1	26	6	8	9	26	9	9	8	9	17	17	3	10	33	19	21	25	12	31	44	28	27	20	15	34	10	26	6	1	27	31	39	25	38	9	48	43	27	42	18	19	47	40	43	42	53	51	46	61	69	45	61	64	37	51	64	59	46	49	37	39	59	54	79	78	71	77	35	50	64	44	57	57	86	88	75	85	70	61	32	38	98	82	96	1	86	89	92	87	70	74	85	1	1	3	1	1	1	1	3	2	1	1	4	2	1	5	1	4	1	2	2	2	1	1	3	4	3	1	2	3	2	1	1	1	1	1	1	1	1	1	1	3	1	4	1	6	9	3	1	1	2	2	4	2	2	2	3	2	4	2	3	2	3	1	3	1	1	1	3	1	1	4	2	2	1	1	3	4	5	1	2	1	1	1	1	6	4	2	6	3	3	2	3	1	2	4	2	9	7	1	2	1	14	2	2	2	3	5	4	6
