step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
50000	-698.071659426258293	-696.602086088705278	-1.469573337553005	0.000180509225188	0.000057417213178	0.318084647022659	0.484433742155290	-1	1	-2	0	2	3	3	4	3	5	4	6	7	7	7	7	7	7	6	5	8	8	10	7	8	8	9	10	10	8	11	11	14	12	13	12	14	14	13	13	14	16	14	13	13	15	15	15	15	15	15	15	15	15	15	15	18	16	16	16	15	16	16	16	16	16	16	16	16	17	17	16	17	17	17	17	19	17	17	17	17	17	17	17	18	17	18	18	19	18	18	17	18	18	19	21	19	19	18	20	20	17	19	19	19	20	19	19	20	23	20	21	3	4	0	1	0	4	2	6	1	9	2	10	10	11	9	20	12	12	9	9	12	13	17	19	19	13	19	18	17	24	16	30	21	31	34	13	36	36	19	0	31	49	36	0	0	13	22	25	37	20	38	13	44	45	45	45	50	50	35	35	31	49	46	43	33	54	53	56	55	56	62	61	33	49	52	58	41	62	52	51	33	67	69	69	56	63	64	72	42	42	30	41	84	84	35	64	44	71	92	82	69	46	62	90	31	52	39	94	37	111	95	103	1	1	1	1	1	3	2	1	2	1	2	1	2	3	1	2	1	1	1	2	2	1	2	1	2	1	3	2	3	1	3	2	4	1	1	5	1	1	6	1	2	1	2	1	1	5	6	5	1	5	1	6	2	1	2	2	2	1	3	3	3	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	5	1	1	2	1	1	1	1	2	1	2	2	3	2	7	3	1	1	6	3	5	2	1	2	1	1	2	1	6	2	3	1	3	3	1	2
50500	-641.225235969876394	-639.696408455498840	-1.528827514377549	0.000120408331257	0.000033242518858	0.276081551091781	0.549682111757476	-1	1	-2	0	2	2	2	5	4	5	5	6	7	7	7	7	7	6	7	6	8	8	9	6	8	8	9	10	10	9	11	11	14	12	13	12	16	14	13	12	14	16	14	14	11	12	15	15	13	15	15	15	15	15	15	15	17	16	17	16	16	16	16	16	16	16	16	16	16	17	17	17	17	17	15	15	19	17	17	17	16	17	17	16	18	18	19	18	19	18	18	18	18	18	19	21	18	19	20	19	19	20	19	19	18	21	20	20	20	23	21	22	3	4	0	1	0	4	2	6	7	7	7	11	8	10	10	12	12	10	10	10	9	13	13	9	14	14	13	12	23	24	22	19	25	14	13	9	47	12	46	0	46	47	9	0	0	28	49	22	31	26	38	35	44	45	40	45	33	41	58	14	31	47	47	51	52	40	56	56	54	55	42	63	61	42	36	41	58	62	61	64	50	67	69	55	69	79	51	72	74	61	33	43	84	84	58	81	67	71	77	82	56	103	86	105	49	91	32	93	74	42	98	102	1	1	1	1	1	2	1	2	2	2	2	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	3	1	3	3	3	5	2	3	4	1	3	1	1	1	1	6	1	1	1	2	6	2	2	1	1	1	2	3	2	3	2	1	7	3	1	1	1	1	4	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	3	1	2	2	4	3	2	1	3	3	2	1	1	2	2	1	1	1	4	2	4	1	3	5	2	2
51000	-752.911910741803808	-751.490284080663059	-1.421626661140778	0.000195778573862	0.000072140372732	0.368479406653137	0.500738618284523	-1	1	-2	0	2	3	2	5	4	5	5	6	7	7	6	6	7	7	6	7	8	8	10	8	8	7	8	9	10	10	11	8	14	12	12	12	15	13	13	13	13	16	14	14	14	15	15	14	15	15	14	15	15	16	15	15	18	16	17	16	16	16	16	16	16	16	16	16	16	17	16	15	17	17	17	16	19	16	17	17	17	17	17	17	18	18	18	18	17	16	18	18	18	18	19	21	19	19	18	20	20	18	19	19	18	18	20	20	20	22	20	21	3	4	0	1	0	2	2	6	2	9	9	8	10	2	11	2	12	12	10	10	11	7	17	12	7	10	20	19	17	1	25	19	41	27	24	27	48	35	28	0	26	41	39	0	0	39	30	31	41	43	29	43	44	55	45	45	18	36	47	39	49	37	72	33	33	45	55	55	40	45	49	48	31	78	39	46	20	37	63	65	47	67	66	66	84	49	80	72	78	49	36	30	84	84	99	58	67	71	47	67	97	58	86	105	48	36	39	84	90	37	42	47	1	1	1	1	1	2	1	2	2	1	1	1	2	4	1	5	1	1	1	2	1	2	1	2	5	1	1	3	3	7	3	2	1	3	1	2	1	1	4	1	3	2	1	1	1	2	5	2	2	1	4	1	1	1	1	1	6	4	2	2	1	1	1	2	2	1	1	1	3	3	1	1	3	1	3	1	5	1	1	1	2	1	1	1	1	1	1	3	1	1	5	6	1	1	1	4	2	3	3	3	1	1	1	1	2	6	5	3	2	4	2	3
51500	-645.553353885216097	-644.131776068263207	-1.421577816952902	0.000121076865513	0.000044622145595	0.368543944429486	0.603938495733716	-1	1	-2	0	2	3	3	5	4	5	5	6	8	7	6	6	7	7	7	7	8	8	9	8	5	6	9	10	10	10	11	11	11	12	13	12	16	13	12	13	14	16	14	14	13	15	15	15	15	15	14	15	15	16	15	15	17	15	17	16	16	16	16	16	16	16	15	16	15	17	17	17	17	17	15	17	19	17	17	17	17	17	17	17	18	18	19	18	18	18	18	18	18	17	17	21	19	19	20	20	20	20	19	17	17	21	20	20	20	23	21	22	3	4	0	1	0	1	2	2	7	9	7	25	17	2	9	25	10	12	10	26	12	14	17	19	9	10	14	25	23	27	22	24	26	28	32	27	31	33	33	0	35	51	38	0	0	41	22	31	31	43	14	43	44	45	45	45	75	35	41	58	47	49	49	50	52	45	45	69	45	55	37	48	48	37	36	39	34	42	63	52	51	56	56	69	69	72	64	49	48	105	57	58	83	69	34	87	45	71	76	67	69	72	86	49	49	57	30	93	47	62	71	86	1	1	1	1	1	3	2	4	1	1	1	1	1	4	2	1	2	1	2	1	1	1	2	1	1	1	1	3	1	1	2	2	2	2	1	2	3	1	1	1	1	2	1	1	1	1	3	3	3	1	5	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	3	6	1	1	1	2	2	1	2	1	1	2	1	2	1	1	2	1	1	4	2	5	2	1	3	2	2	1	2	2	2	7	2	2	3	2	2
52000	-677.793156844413147	-676.297179300168636	-1.495977544244555	0.000159773758417	0.000047531370486	0.297491721776058	0.517471987258435	-1	1	-2	0	-1	2	3	5	4	5	6	6	8	7	7	7	7	6	7	7	8	8	10	8	7	8	7	8	7	9	11	10	14	12	13	12	16	14	10	11	14	16	14	14	14	15	15	15	15	15	13	13	15	16	15	15	18	16	17	16	16	16	16	15	15	16	16	16	16	17	17	17	17	17	17	17	19	17	17	17	17	17	17	16	18	18	19	18	19	18	18	18	18	18	19	21	19	19	19	20	19	20	19	19	19	18	20	20	20	23	21	22	3	4	0	1	0	2	2	6	4	7	2	7	10	7	1	12	11	10	9	12	7	19	28	20	10	15	10	11	9	20	22	30	36	10	13	32	33	34	19	0	35	49	51	0	0	41	19	31	14	25	34	19	44	45	45	45	52	41	46	41	48	48	49	43	38	45	56	55	56	55	48	63	47	37	50	41	30	62	63	51	65	54	54	56	54	63	65	72	74	74	75	58	84	69	57	65	82	71	58	82	85	79	63	49	74	75	18	94	31	111	89	63	1	1	1	1	1	1	2	2	4	1	5	2	1	3	4	1	1	1	2	1	4	1	1	1	2	1	2	2	2	2	2	1	2	5	2	2	2	1	2	1	1	1	1	1	1	1	4	2	4	4	1	5	1	2	1	1	5	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	3	7	1	1	4	2	1	1	1	1	1	4	1	2	1	1	1	2	1	1	4	2	2	2	2	1	2	3	4	1	1	6	2	5	1	1	4
52500	-665.223608524188649	-663.671060922426477	-1.552547601762135	0.000145610326599	0.000038260248299	0.262757794673494	0.542199134846897	-1	1	-2	0	1	2	3	5	4	4	6	6	8	5	7	7	7	5	6	7	7	8	10	8	7	8	9	9	10	9	11	11	13	12	13	12	16	13	12	13	14	14	14	14	14	15	15	15	15	14	14	15	15	16	15	15	18	16	17	15	16	16	16	16	16	16	15	16	16	17	16	17	17	17	17	15	19	17	17	17	16	17	17	16	18	17	18	18	19	18	17	18	18	18	19	21	18	19	20	20	20	19	19	16	19	21	20	20	20	23	20	22	3	4	0	1	0	4	6	6	4	7	9	18	16	10	11	11	12	9	14	10	9	21	17	19	10	14	25	21	21	24	29	30	39	28	12	30	35	13	20	0	28	31	33	0	0	39	31	31	31	34	14	26	44	45	45	45	24	52	41	51	42	47	49	50	52	55	45	55	56	54	49	47	48	37	51	41	60	62	63	43	50	68	54	56	56	42	65	86	74	74	36	35	84	69	76	43	55	71	92	82	94	63	61	49	90	75	75	84	48	111	98	86	1	1	1	1	1	2	1	2	3	1	2	1	1	1	1	1	1	1	1	3	3	1	2	2	2	1	2	2	2	1	1	2	1	3	5	3	2	3	4	1	3	1	1	1	1	2	4	4	3	2	6	3	1	2	1	1	6	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	3	1	1	1	2	1	1	1	2	2	2	1	1	1	3	3	2	1	2	4	3	2	2	3	1	3	1	1	1	3	2	4	2	3	1	5
53000	-637.778891755907580	-636.266295026978128	-1.512596728929458	0.000148646234044	0.000042538117725	0.286170167707700	0.588961597044368	-1	1	-2	0	2	3	2	5	4	5	6	6	8	7	6	7	7	7	7	6	8	7	9	8	8	6	9	10	10	10	11	11	14	11	12	12	15	13	13	10	12	15	14	12	13	15	14	15	15	14	15	15	15	16	15	14	18	15	17	16	16	16	16	16	16	16	15	16	16	17	16	16	16	17	16	17	19	17	17	17	16	17	17	16	18	18	19	18	18	18	18	18	18	18	19	21	18	19	20	20	20	17	19	19	19	21	19	20	20	23	21	22	3	4	0	1	0	2	1	7	6	9	9	10	10	10	2	12	9	12	10	10	18	26	7	19	14	10	13	21	17	24	22	19	15	12	34	34	22	35	14	0	34	47	38	0	0	41	31	31	47	39	50	50	44	40	45	45	37	35	58	41	48	42	48	52	52	55	45	67	55	69	42	48	33	49	32	58	59	62	48	64	50	69	55	67	84	63	52	63	74	74	33	76	84	84	60	87	82	42	95	82	85	48	102	89	74	91	57	94	89	111	98	103	1	1	1	1	1	2	3	3	1	1	2	1	2	2	3	1	1	1	2	1	1	1	2	1	1	1	1	2	3	2	2	3	5	4	1	1	8	1	5	1	1	1	1	1	1	2	3	3	1	1	1	1	2	3	2	1	3	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	2	2	1	2	1	1	1	1	1	2	2	2	2	1	1	3	1	2	1	3	2	1	2	1	2	2	2	2	1	1	3	1	1	1	2	1	2
53500	-677.712545095980431	-676.173325335220738	-1.539219760759726	0.000134162381051	0.000036231084161	0.270053973979384	0.639193312987246	-1	1	-2	0	2	3	2	4	4	5	6	6	7	7	7	7	7	7	6	7	8	8	10	8	8	7	9	10	9	10	11	11	14	12	12	12	13	13	13	12	14	16	11	14	13	15	15	15	15	15	15	14	15	15	15	15	18	16	17	15	16	16	16	16	16	16	16	16	16	17	16	17	15	17	16	16	19	17	17	17	17	17	17	16	18	18	19	18	19	18	18	18	18	18	18	20	18	19	19	20	20	20	19	18	16	19	20	20	17	22	19	21	3	4	0	1	0	2	4	2	7	7	9	7	7	10	7	12	10	12	9	12	11	11	29	19	18	10	19	20	17	14	22	30	43	28	28	32	31	25	28	0	39	47	10	0	0	35	31	37	37	38	52	16	44	45	45	45	32	36	46	39	47	49	49	52	50	40	56	40	54	56	37	63	31	42	30	41	60	62	71	50	65	67	69	54	66	48	64	72	104	74	75	58	84	84	46	65	55	37	58	67	69	86	86	49	49	58	36	94	48	111	86	86	1	1	1	1	1	2	1	3	1	2	2	1	2	1	3	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	3	1	2	2	1	1	2	2	3	1	1	1	3	1	1	2	2	2	2	2	1	2	1	2	2	2	4	3	2	2	1	1	1	1	1	3	1	3	1	1	3	1	1	1	4	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	2	1	2	1	2	2	2	5	2	3	4	2	1	2	1	1	4	1	2	1	1	2
54000	-639.800374088558101	-638.283759745109705	-1.516614343448437	0.000135508638575	0.000038428940454	0.283590336805423	0.611864001147941	-1	1	-2	0	2	3	3	3	4	5	5	5	8	7	6	7	7	6	7	7	7	8	10	8	8	8	8	10	9	10	10	10	14	12	13	12	15	12	11	13	14	16	13	14	13	15	14	15	15	15	15	12	15	16	15	15	18	16	17	16	16	16	16	16	16	14	16	16	16	15	17	17	17	16	17	17	18	17	17	16	17	17	17	17	18	18	19	18	19	18	15	18	18	18	19	21	16	19	19	20	19	17	19	19	19	21	19	19	20	23	21	22	3	4	0	1	0	4	1	4	7	9	8	7	10	10	2	18	15	11	10	18	15	15	29	19	20	20	12	13	17	13	22	24	18	10	13	19	31	20	14	0	34	49	34	0	0	34	31	47	47	43	43	13	44	45	45	45	75	39	39	33	48	48	48	51	51	45	40	70	55	45	42	63	49	49	34	46	59	62	63	33	51	55	54	69	69	37	80	72	74	74	36	60	84	67	76	64	55	71	76	97	69	47	86	74	90	57	36	84	90	74	71	103	1	1	1	1	1	2	1	2	1	1	2	2	2	1	5	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	3	5	4	3	3	3	3	1	2	1	1	1	1	3	2	1	1	2	2	3	1	2	2	1	1	2	3	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	3	2	1	1	1	2	1	2	1	1	2	2	2	1	2	2	3	2	1	1	1	3	1	2	2	3	2	2	1	2	1	3	5	2	2	6	1	1
54500	-643.662300609029558	-642.198249385351460	-1.464051223678076	0.000107609019164	0.000034745878951	0.322890025586663	0.579650152884477	-1	1	-2	0	2	3	2	5	4	5	6	5	8	6	7	7	7	7	7	6	8	8	9	8	8	8	9	9	9	10	11	11	13	12	13	11	14	12	13	13	14	16	11	14	12	14	14	15	15	14	15	15	15	15	14	14	18	16	17	16	16	15	16	16	16	16	16	16	16	17	17	17	15	17	17	17	19	16	16	16	17	17	17	16	18	17	19	15	18	18	16	17	18	18	18	18	18	16	20	20	20	20	19	19	19	20	20	19	20	20	18	21	3	4	0	1	0	2	2	6	7	9	9	9	10	10	11	14	9	12	10	10	18	10	17	19	12	20	24	9	25	10	22	25	38	13	34	28	31	26	43	0	43	37	20	0	0	39	31	47	47	38	50	50	55	45	45	45	36	41	60	41	48	47	48	38	51	54	54	56	56	54	98	88	47	31	36	58	75	62	47	51	91	68	69	54	69	63	91	47	63	74	36	46	84	56	58	65	67	48	77	56	94	103	86	89	74	75	75	94	90	71	71	103	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	3	2	1	2	2	1	5	1	4	2	1	1	3	1	1	1	3	2	1	3	1	5	1	1	1	2	1	1	2	1	1	1	3	2	2	5	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	3	5	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	5	1	2	3	2	2	2	1	1	4	1	1	2	1	1	2	3	1	2	2	1	1
55000	-582.073810692289726	-580.634108180571388	-1.439702511718292	0.000110590613037	0.000038354723041	0.346817166376043	0.647373665480908	-1	1	-2	0	2	3	2	5	4	5	6	5	8	6	7	7	7	7	7	7	8	8	10	8	7	8	8	9	10	8	11	11	14	12	13	12	16	12	13	12	14	16	14	14	12	15	14	15	15	15	15	14	15	14	15	15	17	16	17	16	16	16	16	16	16	13	16	15	16	17	17	16	16	16	17	17	19	17	17	17	15	17	17	17	18	17	19	18	18	17	16	18	16	18	19	20	19	19	20	20	17	20	19	19	19	21	19	20	18	22	21	22	3	4	0	1	0	2	2	6	7	9	7	6	25	10	11	12	10	10	10	9	9	18	17	19	14	19	11	13	17	19	22	30	13	13	13	32	31	18	20	0	35	49	39	0	0	41	31	47	47	38	52	38	54	45	45	45	91	41	58	46	47	48	48	52	52	45	54	54	55	54	42	48	47	49	91	35	41	62	63	43	52	67	69	93	69	63	33	72	37	74	36	76	55	93	58	65	82	71	77	97	93	103	86	89	90	57	91	84	90	71	98	103	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	2	1	2	2	3	3	1	2	1	1	1	2	1	2	1	2	2	4	4	3	1	4	2	5	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	3	1	1	2	1	1	4	3	1	1	2	1	1	1	1	1	1	4	2	2	1	2	1	1	2	2	2	2	2	1	1	1	1	2	1	2	2	2	2	1	2	1	2
55500	-552.152353493675037	-550.704925761848358	-1.447427731826693	0.000121835846328	0.000041263213525	0.338678761371630	0.687609362549493	-1	1	-2	0	1	3	3	5	3	5	4	6	8	7	7	7	7	7	6	4	8	8	8	8	7	8	9	10	8	10	11	11	14	12	13	12	14	14	12	13	14	16	14	14	13	15	14	15	15	15	15	13	15	16	15	14	15	14	17	16	16	16	16	16	15	16	16	16	16	17	16	16	17	17	17	17	19	17	17	17	17	17	17	17	18	18	19	17	18	18	18	18	15	18	19	21	18	19	20	20	20	20	19	19	19	21	20	20	19	21	21	21	3	4	0	1	0	2	2	7	2	20	7	10	10	10	11	12	12	12	10	9	18	16	17	19	12	14	13	13	17	24	22	19	30	28	39	32	31	26	28	0	34	37	52	0	0	58	31	47	47	43	43	28	44	45	45	45	36	35	46	46	37	48	48	50	38	55	55	55	93	56	47	37	49	42	57	58	35	62	63	64	50	67	54	93	69	63	43	47	74	74	57	76	56	84	76	81	54	61	76	82	85	86	86	89	90	107	91	69	90	98	98	103	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	3	1	1	1	3	4	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	2	2	3	1	1	1	1	1	1	2	1	1	4	2	1	1	2	1	1	1	2	1	2	1	2	2	2	2	1	1	1	1	2	3	1	2	1	1
56000	-587.498436016876667	-585.967803741032185	-1.530632275844457	0.000118246503671	0.000032519208160	0.275012005856413	0.688916646964953	-1	1	-2	0	2	3	2	2	3	5	6	6	8	7	7	7	7	7	7	7	8	8	9	8	8	8	9	10	10	10	11	11	14	11	12	12	16	14	13	13	14	16	14	14	13	15	14	15	15	15	15	15	15	16	15	14	18	16	17	16	15	16	16	16	16	16	15	16	16	17	17	16	17	17	17	17	19	17	17	17	17	17	17	17	17	17	19	18	16	18	18	16	16	18	19	18	19	19	19	20	18	20	19	19	19	21	20	20	20	22	20	22	3	4	0	1	0	8	2	2	7	9	10	10	14	12	11	10	9	12	12	10	12	17	10	19	14	17	24	20	17	17	22	24	35	28	34	27	31	25	28	0	32	49	26	0	0	34	22	47	47	41	33	43	44	45	45	45	38	41	46	46	47	48	48	43	52	55	45	67	56	45	42	31	37	49	32	58	46	62	63	52	65	67	69	93	69	37	80	72	47	74	75	46	55	70	59	65	54	71	59	82	69	74	86	89	90	107	91	94	90	103	98	103	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	4	1	1	2	2	1	1	1	1	1	1	3	2	3	3	2	2	1	1	2	2	5	2	1	3	1	3	1	1	3	3	1	1	1	1	1	1	2	1	1	3	2	2	1	1	1	1	2	1	1	2	1	2	4	1	2	1	2	3	1	3	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	1	1	2	1	1	2	1	2
56500	-575.818409079683647	-574.296798567710425	-1.521610511973263	0.000131160763077	0.000036785324609	0.280459824615696	0.618751499115954	-1	1	-2	0	0	2	3	5	4	5	5	6	7	7	7	7	7	7	7	7	8	8	9	8	8	8	9	10	10	10	11	11	13	12	12	12	16	14	13	13	14	16	14	13	13	15	15	15	14	13	15	15	15	15	15	14	16	16	17	14	16	16	16	16	16	16	16	16	16	17	17	16	16	17	17	17	19	17	17	17	17	17	17	17	18	18	19	18	18	17	17	18	16	18	19	21	19	19	20	20	19	20	19	19	18	21	20	20	20	23	21	22	3	4	0	1	0	2	6	6	7	9	7	10	10	10	7	12	12	12	12	10	19	16	17	19	10	14	19	14	17	24	22	30	34	14	20	24	47	28	35	0	35	49	33	0	0	41	31	31	31	14	43	43	44	45	45	45	36	41	46	35	48	49	48	51	52	54	55	54	56	53	42	48	47	63	30	41	46	62	49	64	65	67	55	93	69	79	64	72	90	47	57	59	55	84	35	81	56	71	77	82	85	86	86	74	90	107	91	94	90	102	47	48	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	2	2	3	2	2	1	1	2	3	3	1	4	1	1	2	1	1	1	1	1	2	3	3	3	1	1	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	3	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	4	2	2	2	1	2	1	2	1	1	1	1	2	2	2	3	3	4
57000	-626.907788907095210	-625.518018052469074	-1.389770854626160	0.000111091890187	0.000046858658551	0.421800893588403	0.560686707386609	-1	1	-2	0	0	2	3	5	4	5	6	6	8	7	7	7	7	7	7	7	8	8	10	8	7	8	9	9	10	10	11	11	14	12	13	12	15	12	10	13	14	13	14	14	14	15	15	15	12	15	14	12	15	15	15	15	17	15	16	15	16	16	16	16	16	16	16	16	16	17	17	16	17	17	17	17	19	17	17	17	17	17	17	17	17	18	19	18	18	16	18	17	16	18	19	20	19	18	18	20	20	19	19	19	19	21	20	20	18	23	21	22	3	4	0	1	0	2	4	6	7	9	9	10	14	10	7	10	12	12	7	9	20	16	17	14	10	20	24	14	17	24	22	27	12	10	28	28	42	19	20	0	35	49	38	0	0	41	31	49	31	19	38	26	44	45	45	40	50	35	46	35	48	48	47	51	43	55	55	54	54	55	47	42	47	48	32	33	46	62	63	64	33	67	93	93	69	63	64	72	74	49	34	58	55	93	58	65	67	42	92	82	85	72	48	89	90	107	91	93	74	48	103	102	1	1	1	1	1	1	2	2	1	1	2	1	1	1	4	1	1	1	4	2	1	1	2	1	1	1	1	1	1	2	2	2	6	4	2	3	1	2	2	1	1	1	1	1	1	1	4	2	1	6	2	3	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	2	3	2	3	1	1	1	2	1	1	1	1	1	2	2	1	1	3	2	1	2	3	3	2	4	1	3	2	2	3	1	2	1	2	3	1	4	2	2
57500	-590.866109066213994	-589.365179053738871	-1.500930012475157	0.000118255396989	0.000034767308921	0.294001879037701	0.600384815325058	-1	1	-2	0	2	3	3	5	4	5	6	6	8	7	6	7	7	6	7	7	8	8	8	8	8	8	9	10	9	10	11	11	14	10	12	12	16	14	10	13	14	14	13	14	14	15	15	15	13	12	15	15	15	16	15	15	17	16	16	16	16	16	16	16	16	16	16	16	16	16	17	17	17	16	16	17	18	17	17	16	17	17	17	17	18	17	19	18	18	18	18	18	16	18	17	20	19	19	19	20	20	20	18	19	17	21	19	20	20	22	20	21	3	4	0	1	0	4	2	6	7	9	6	10	10	10	9	18	18	10	7	10	14	14	17	11	20	20	24	13	23	20	22	30	26	19	39	27	42	43	26	0	35	49	13	0	0	41	42	49	31	14	43	38	44	45	45	45	75	46	33	35	49	48	42	52	52	45	45	55	56	55	47	62	74	42	50	58	58	49	62	38	65	67	69	93	66	63	80	48	105	74	50	76	56	93	58	65	67	47	77	82	85	63	86	89	49	107	57	94	90	90	71	102	1	1	1	1	1	2	2	2	1	1	3	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	3	1	4	2	2	3	2	1	2	1	2	1	2	1	1	1	1	2	2	4	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	2	3	1	2	2	1	1	2	1	2	2	3	1	2	2	2	1	1	3	2	1	2	2	1	2	1
