step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
51500	-902.019611395516336	-900.022822785285030	-1.996788610231283	0.000110914442659	0.000015433185347	0.139144956935230	0.664198938914825	-1	5	9	8	16	20	22	26	24	20	18	27	18	26	25	23	35	30	28	27	31	26	31	28	28	33	31	37	30	29	46	33	37	34	37	36	41	32	35	41	35	42	42	30	40	45	43	40	47	39	43	43	46	45	53	45	51	53	49	44	54	51	59	52	56	57	61	65	59	66	63	63	67	61	67	72	63	64	72	73	68	71	71	73	80	79	79	79	77	81	74	82	80	78	78	81	76	83	95	93	89	87	93	91	77	91	95	98	101	102	0	1	1	1	0	11	11	9	5	5	4	6	5	13	16	10	29	20	13	11	22	16	14	6	10	10	13	25	25	11	41	44	27	27	13	25	19	15	44	44	44	34	27	13	30	50	39	18	45	34	36	41	43	45	46	40	31	62	0	33	54	45	58	34	56	62	58	31	61	62	65	66	67	61	58	71	62	69	75	66	74	78	70	77	79	78	66	82	84	85	84	73	75	66	77	95	62	90	89	85	93	97	97	101	0	101	0	0	0	109	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	4	1	2	2	1	1	1	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	2	1	2	3	1	3	2	1	1	2	2	2	2	1	1	2	1	1	1	2	1	3	2	2	1	1	1	2	2	2	3	1	4	1	3	2	3	1	2	1	1	1	1	1	1	1
52000	-881.792725112382527	-879.717243407149454	-2.075481705233044	0.000120707871838	0.000015432212545	0.127847606873135	0.688031561610054	0	7	4	12	11	23	20	26	21	23	25	30	20	24	24	27	32	27	27	23	33	29	31	36	31	35	33	30	30	33	49	33	32	36	34	38	41	38	35	34	35	40	42	42	41	48	27	44	48	44	40	45	46	48	51	51	49	53	49	46	45	52	60	51	60	52	57	66	59	64	62	62	69	64	70	72	67	67	73	65	67	69	72	76	78	81	78	80	75	77	77	86	85	74	82	83	83	84	88	89	86	89	87	92	91	95	100	105	94	101	0	1	1	3	0	1	4	13	5	5	4	6	5	13	13	10	29	7	9	4	10	10	8	6	16	28	9	16	9	18	40	16	29	27	19	13	38	10	25	10	10	34	33	40	18	42	13	11	48	27	21	40	50	61	50	44	52	54	0	43	45	45	62	53	56	61	49	56	66	67	52	66	58	58	74	71	74	72	81	66	67	72	70	75	67	94	66	82	77	79	79	75	95	66	81	85	90	91	89	90	79	93	85	95	0	104	0	0	0	105	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	2	2	2	1	1	1	2	1	3	2	1	1	1	3	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2
52500	-883.499907604228383	-881.720238816783763	-1.779668787444609	0.000120856187116	0.000021934155973	0.181489723421038	0.664710974744105	-2	2	8	13	15	24	19	26	21	22	24	30	19	26	25	24	25	27	28	28	32	27	31	32	29	34	32	33	30	31	46	30	36	37	39	35	39	37	41	36	40	42	42	39	41	47	33	44	45	45	41	49	47	48	53	44	46	54	48	49	52	54	55	55	59	57	59	64	59	65	57	66	63	64	69	70	67	69	73	77	66	71	72	76	72	79	77	80	78	80	69	83	88	81	84	84	77	78	92	84	86	91	90	87	92	95	97	97	99	101	0	1	2	3	0	7	4	5	13	13	7	6	5	13	16	10	13	7	13	7	16	10	8	12	16	19	19	16	9	18	44	15	17	27	36	16	19	22	38	8	17	34	27	36	30	42	25	18	45	42	26	56	42	49	50	19	44	45	0	33	54	45	61	42	56	54	62	31	61	67	56	66	58	58	58	71	73	66	91	61	58	66	70	67	91	78	69	82	74	85	67	89	92	69	75	97	85	91	95	85	73	84	98	95	0	84	0	0	0	109	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	2	2	1	2	1	1	1	2	2	2	3	2	1	3	1	4	2	2	2	2	1	1	2	1	4	1	2	1	1	5	3	1	1	2	2	2	3	2	2	1	1	3	1	1	1	1
53000	-907.258036951725785	-904.977741265473810	-2.280295686251963	0.000121819439103	0.000012742614068	0.104602468714754	0.622449117075538	0	6	5	11	13	22	21	25	21	22	24	28	27	25	23	26	30	31	28	28	30	31	31	33	28	33	34	33	32	35	49	35	32	37	39	36	34	38	42	39	34	42	39	38	38	40	41	47	43	42	42	47	50	41	51	46	46	56	48	41	51	54	52	54	54	56	59	65	61	65	60	63	65	58	62	71	65	68	75	74	69	75	66	71	75	70	73	81	78	79	68	82	83	80	83	81	80	80	86	91	88	87	89	92	92	94	96	101	93	102	0	1	1	3	0	4	4	9	5	9	4	7	9	9	10	10	13	11	9	4	25	15	14	12	10	15	33	15	17	11	44	16	14	33	28	26	22	22	9	28	13	33	27	41	30	34	35	18	18	34	28	28	43	30	60	40	44	62	0	33	48	63	45	60	31	61	45	44	66	75	65	66	63	58	58	71	63	69	75	66	75	86	62	67	91	69	61	78	84	85	67	75	63	66	84	91	91	79	89	98	93	84	97	93	0	101	0	0	0	109	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	2	1	3	2	1	2	1	1	1	1	1	5	1	1	3	1	1	1	1	1	3	2	1	2	2	2	2	2	1	2	1	1	2	1	1	2	1	1	1	3	4	2	1	1	2	2	1	2	3	2	1	3	2	2	1	2	1	1	1	3	3	1	2	2	2	3	2	1	3	2	2	2	2	1	2	1	2	1	1	1	1	1	1
53500	-929.806505477318638	-927.734830929691839	-2.071674547626758	0.000150196922402	0.000019279008779	0.128358214472078	0.672622178797812	-4	1	10	12	13	19	20	15	15	18	15	26	21	25	24	26	28	32	24	33	31	31	28	25	35	28	31	30	34	27	48	32	35	37	31	36	38	37	43	34	38	40	40	40	39	46	43	43	47	36	37	50	44	47	47	49	45	49	51	45	52	51	58	47	61	54	59	60	61	64	61	62	68	63	64	72	61	67	67	76	67	72	76	75	72	79	79	81	73	74	76	83	84	81	78	84	82	80	82	86	83	89	84	91	88	96	100	102	100	104	0	1	1	2	0	4	4	5	5	9	3	7	9	19	10	10	15	11	13	11	16	17	15	7	16	16	14	10	17	11	44	16	14	50	15	26	25	22	10	19	40	34	27	38	20	42	41	30	48	27	26	57	43	45	42	40	40	45	0	27	30	45	58	53	56	45	61	41	66	67	52	63	62	67	67	71	62	66	75	72	58	69	74	81	81	80	72	86	81	85	85	63	95	72	75	97	90	90	84	90	84	101	97	101	0	104	0	0	0	109	1	2	3	2	1	1	2	1	1	1	1	2	2	1	2	2	1	4	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	1	2	4	2	2	1	1	3	1	3	1	1	2	1	1	1	1	2	1	3	1	3	3	2	2	2	1	1	2	1	2	1	1	3	1	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
54000	-887.428958997324798	-885.669130117710438	-1.759828879614312	0.000129171717723	0.000024095174138	0.186535989169281	0.723062190788482	-2	6	9	13	11	18	23	27	14	23	22	27	23	24	27	24	27	33	27	29	32	28	32	29	32	32	29	34	34	35	49	34	36	41	37	38	41	40	37	38	31	42	40	37	39	46	41	46	45	42	41	45	48	47	53	49	44	54	52	47	52	52	58	56	59	54	60	59	64	58	61	61	65	64	65	66	60	67	73	69	70	71	68	70	79	81	65	78	77	73	77	83	91	78	83	83	82	81	92	84	89	80	90	87	91	95	102	101	96	104	0	1	2	2	0	2	1	13	5	9	4	6	9	13	10	10	13	20	10	7	16	16	19	4	10	22	14	15	17	18	44	10	27	27	26	32	28	25	25	41	17	33	27	41	30	43	28	18	18	33	13	44	42	49	50	57	13	61	0	27	45	54	62	53	56	61	58	57	66	62	51	66	67	58	58	65	62	87	75	66	75	69	75	73	91	94	66	72	84	74	90	81	104	66	84	85	85	79	89	85	102	75	100	102	0	104	0	0	0	109	1	1	1	1	1	2	5	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	4	1	1	1	2	1	3	1	1	2	2	1	1	2	2	1	1	2	2	1	3	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	3	1	3	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1
54500	-857.402615737295605	-855.551366394028832	-1.851249343266811	0.000100923913653	0.000016674878061	0.165222269503068	0.633420981513078	-3	1	4	10	15	20	19	25	18	21	24	26	25	24	26	25	29	33	27	29	33	31	33	30	32	27	30	35	33	35	42	34	35	39	37	36	37	39	35	39	35	43	43	40	40	48	43	41	43	45	41	47	48	44	55	53	50	53	52	46	49	50	63	51	55	58	59	61	60	64	56	60	68	65	62	68	61	66	74	68	69	74	73	73	80	80	78	81	76	73	75	84	86	73	85	84	78	81	92	86	89	86	93	92	88	93	97	99	98	103	0	1	1	2	0	4	4	5	5	9	4	6	9	9	10	10	9	6	9	7	10	16	14	12	15	16	14	10	17	18	44	26	27	27	15	26	19	22	15	41	25	35	33	41	30	60	28	18	30	34	36	40	34	45	34	40	31	62	0	33	54	45	54	53	56	61	45	56	66	67	56	54	75	62	58	71	62	69	63	66	58	78	70	67	81	82	69	82	63	75	63	67	92	63	67	90	91	97	89	97	102	92	96	101	0	101	0	0	0	109	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	2	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	3	2	1	1	2	1	2	3	1	1	1	3	1	1	2	1	3	1	2	2	2	2	1	2	2	2	1	1	2	2	1	3	1	2	3	2	4	1	2	4	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1
55000	-921.767874462076747	-919.908668264823291	-1.859206197253438	0.000108612080109	0.000017766535330	0.163577894026114	0.674349536449053	0	7	6	9	14	16	21	19	19	21	21	26	25	25	23	26	24	32	26	30	31	30	29	32	30	33	29	32	35	35	49	29	31	42	33	35	40	35	42	41	38	36	40	41	40	48	42	47	48	43	39	44	48	45	53	52	48	55	51	46	54	50	54	54	49	57	60	61	60	68	58	55	67	66	70	72	65	64	75	75	70	73	74	74	77	78	73	78	76	76	76	85	80	83	86	86	82	83	89	88	83	88	91	91	91	94	93	92	98	103	0	1	1	3	0	3	4	5	5	5	4	6	9	9	10	15	9	11	17	7	15	13	8	12	16	32	13	25	17	18	19	16	27	42	25	15	19	22	26	41	36	27	9	41	18	34	35	11	18	42	36	40	34	30	50	65	29	49	0	33	48	45	49	53	40	72	62	44	72	62	65	45	67	49	67	71	58	72	67	72	74	78	70	74	79	78	66	80	77	67	81	67	84	66	84	97	85	90	81	85	93	75	100	102	0	93	0	0	0	109	1	1	1	1	1	1	4	1	2	1	2	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	3	1	1	1	1	2	2	1	1	1	1	2	4	1	2	1	1	3	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	3	1	2	1	4	2	2	1	2	2	4	1	1	1	1	1	3	2	1	2	3	2	5	1	3	2	1	1	1	2	3	1	2	1	1	1	3	1	1	1	1
55500	-870.526537102398947	-868.665463323406129	-1.861073778992810	0.000101673697067	0.000016592761656	0.163196206437412	0.616725011934435	-4	4	6	10	11	19	20	23	18	21	26	27	28	27	24	28	32	34	24	29	34	26	30	30	32	31	30	37	30	32	44	28	33	35	36	37	39	39	35	38	37	38	37	42	41	41	40	43	41	43	39	42	41	44	50	51	49	54	49	49	51	49	54	52	57	58	62	60	61	65	61	62	70	59	64	65	66	69	69	74	61	71	74	77	77	80	78	80	76	71	77	84	87	78	79	83	83	82	88	89	89	84	84	92	89	95	100	95	100	104	0	1	2	3	0	4	4	5	5	9	7	6	9	9	10	15	9	20	9	7	16	10	14	12	16	15	14	15	13	20	28	10	27	33	10	26	16	25	25	14	10	34	33	41	20	27	39	18	30	27	35	40	43	45	50	41	44	62	0	34	54	45	30	53	56	61	62	52	66	81	56	61	75	58	62	71	74	66	75	81	45	78	70	75	90	82	72	82	77	75	90	95	102	61	77	91	90	91	77	85	93	95	91	101	0	93	0	0	0	109	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	3	1	1	2	1	3	3	1	2	1	1	1	1	2	2	3	1	1	1	1	2	2	1	1	1	3	1	2	4	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	3	1	2	2	1	2	2	2	2	2	1	1	1	4	3	1	2	1	5	2	1	1	1	1	1	2	1	1	1	1
56000	-888.740374087628425	-886.110049551798056	-2.630324535830340	0.000133839385176	0.000010405831830	0.077748652359542	0.646182974642019	0	4	6	12	13	24	21	24	20	18	24	27	28	24	22	23	32	27	28	29	32	31	28	33	33	26	30	34	34	33	47	30	34	35	37	38	33	41	42	34	39	40	40	41	36	42	45	42	48	45	37	48	47	44	51	49	51	52	45	47	50	54	57	54	54	57	56	62	55	67	63	64	69	62	68	74	64	61	69	72	62	68	71	66	73	80	79	75	74	79	77	84	91	82	72	84	83	84	89	90	80	84	93	90	90	93	101	105	93	98	0	1	1	2	0	7	1	5	5	5	4	6	10	9	10	10	19	7	9	4	16	26	14	12	32	8	8	16	17	20	41	10	27	27	15	13	19	25	26	9	40	34	27	41	30	42	38	11	48	34	28	28	50	45	60	40	41	45	0	33	54	45	48	53	56	61	58	41	61	67	56	66	67	58	67	71	74	66	62	66	63	69	79	74	79	82	73	78	84	85	85	75	92	80	84	90	85	91	75	91	89	101	100	101	0	93	0	0	0	109	1	1	1	2	1	1	4	2	2	1	1	1	2	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	3	2	1	1	2	1	1	1	1	3	1	2	1	1	1	2	1	2	1	2	1	3	1	3	2	2	1	1	1	3	1	2	2	2	3	1	2	2	1	1	3	2	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	2	1	4	3	1	1	1	1	1	1	1	1	1	1
56500	-897.946023077123755	-895.946152233519229	-1.999870843604539	0.000129000550927	0.000017888634070	0.138670989708088	0.646365154077315	-2	3	8	13	15	12	24	24	18	20	23	26	26	24	22	27	32	31	26	28	30	25	33	33	29	31	32	36	29	28	47	33	33	38	36	35	38	39	39	36	42	42	39	40	40	46	41	41	45	44	42	41	45	43	47	51	48	53	47	42	48	52	59	53	62	59	60	67	61	65	60	62	65	58	60	71	66	68	65	73	65	71	70	74	76	79	78	77	75	83	77	87	83	81	82	83	81	80	88	89	87	84	91	91	91	88	99	96	97	102	0	1	2	1	0	1	6	5	5	9	4	6	9	9	10	10	29	30	8	11	10	10	25	12	15	21	14	15	13	7	44	25	14	27	10	26	25	22	28	13	44	43	33	35	18	42	28	20	45	34	36	40	27	45	50	31	40	45	0	43	54	61	49	42	56	61	62	31	66	75	56	63	62	62	62	71	63	66	75	72	75	78	70	63	79	82	72	69	77	85	79	73	75	69	67	79	85	91	89	97	93	58	100	106	0	102	0	0	0	109	1	1	1	4	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	3	1	2	2	2	2	1	1	1	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	3	1	2	1	2	1	1	1	2	1	2	3	5	1	2	1	2	2	4	2	2	2	1	2	2	2	4	1	1	1	1	1	1	1	2
57000	-873.869018000250549	-871.839351265600044	-2.029666734650484	0.000121449608671	0.000016301852543	0.134227295761461	0.625858010686523	-4	5	6	10	16	16	20	22	23	19	24	29	23	23	26	24	34	31	27	29	35	30	26	27	35	31	29	32	23	34	47	35	33	34	39	37	41	35	42	40	36	39	45	42	41	45	40	45	47	41	40	50	48	44	52	50	46	55	51	41	51	51	62	55	61	59	60	63	63	67	60	63	63	63	70	72	66	68	70	74	65	68	74	70	70	79	76	80	78	80	74	86	89	71	80	83	80	83	92	86	87	77	93	92	84	85	99	94	98	103	0	1	1	2	0	4	4	5	5	5	7	24	10	5	10	10	5	7	9	7	15	9	14	6	10	10	14	16	10	18	28	26	27	27	16	28	19	10	25	41	13	34	60	41	18	34	38	30	30	34	25	40	42	45	50	40	44	62	0	33	54	45	58	50	56	54	62	44	61	67	56	61	58	67	67	71	67	66	77	72	67	69	70	67	67	82	72	82	75	85	85	84	101	72	62	90	85	91	77	90	106	74	97	106	0	102	0	0	0	109	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	3	2	1	1	2	2	2	1	1	1	1	1	1	1	1	4	1	1	3	2	1	1	1	1	2	1	2	1	2	3	2	1	2	1	1	2	2	1	1	1	1	1	1	2	3	2	3	2	3	1	2	2	1	2	1	2	2	1	2	1	2	1	1	2	2	1	2	2	2	2	2	1	3	1	2	5	1	2	1	3	1	1	2	3	1	1	1	1	1	1	1
57500	-878.891538816794878	-877.166008977690353	-1.725529839104533	0.000101003900266	0.000019788499693	0.195918173863215	0.685459213454348	-2	2	2	10	17	23	19	26	19	23	24	27	26	22	27	25	32	29	27	31	30	28	28	32	21	29	32	32	28	35	45	34	36	35	40	31	41	39	39	37	37	38	43	40	42	40	45	45	44	46	42	44	47	44	51	51	44	56	49	42	48	49	55	52	57	55	62	59	61	66	61	55	70	59	69	71	67	65	66	69	68	70	73	75	76	81	73	74	78	82	79	86	82	82	81	84	80	81	92	88	85	88	85	93	84	96	96	106	93	102	0	1	1	3	0	3	2	5	5	25	7	7	9	9	25	10	29	11	9	7	15	10	14	7	9	10	14	15	9	18	44	36	27	27	15	26	19	22	28	15	13	34	34	32	30	34	10	18	30	42	15	40	43	45	50	31	44	62	0	27	54	45	45	60	44	61	62	52	66	74	56	61	67	62	77	71	67	69	67	72	67	78	70	67	79	82	80	82	73	85	85	67	84	80	73	98	85	85	73	97	95	84	98	102	0	101	0	0	0	109	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	3	2	1	1	3	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	2	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	2	2	2	1	2	2	2	1	3	1	2	2	1	1	1	3	2	1	4	1	1	1	2	1	1	1	1
58000	-881.006987759700678	-878.946357079666313	-2.060630680034405	0.000118158161315	0.000015343883399	0.129858853828891	0.653494918404770	-6	2	7	10	13	19	22	25	17	20	25	28	25	26	25	24	32	28	28	26	25	27	32	31	24	32	31	36	34	34	46	35	38	37	33	40	37	41	40	36	39	37	45	42	40	41	39	42	40	44	41	43	42	44	50	53	51	54	50	45	50	48	56	51	55	56	61	58	60	63	59	64	68	61	70	70	66	65	68	77	65	71	70	78	71	76	78	78	73	78	77	83	83	79	82	86	78	84	86	89	87	87	91	93	87	92	98	98	97	101	0	1	1	2	0	2	4	5	5	9	4	11	9	9	10	10	13	20	13	6	10	10	14	12	10	15	14	10	17	18	40	26	27	35	13	35	19	26	28	13	40	27	27	41	30	42	26	18	30	42	26	8	34	45	34	52	31	62	0	33	54	45	45	53	56	54	58	52	66	58	65	69	62	58	67	71	63	69	62	78	67	78	70	58	79	78	61	82	74	85	85	81	84	72	77	85	85	91	95	97	84	92	90	102	0	101	0	0	0	109	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	2	1	2	2	1	2	1	1	2	1	2	1	1	2	2	1	1	3	1	1	2	2	1	1	1	2	1	2	2	2	1	3	1	2	1	1	1	1	3	1	2	2	2	1	2	2	1	1	1	3	1	3	4	2	2	2	1	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1
58500	-873.506736150394659	-871.514797059952230	-1.991939090442390	0.000129291351576	0.000018087383825	0.139896316376922	0.620943878343597	-1	5	3	14	16	20	24	20	22	20	21	29	26	25	26	25	33	34	28	31	32	26	31	35	33	28	31	31	34	29	46	33	33	41	40	39	40	39	37	40	37	37	43	39	43	44	43	47	45	42	43	45	50	47	53	52	51	57	52	45	52	55	60	54	55	52	61	64	58	66	57	63	71	62	61	70	65	65	69	66	71	73	75	73	71	79	80	76	76	80	77	85	85	81	84	79	81	84	93	84	86	83	94	90	89	93	99	95	99	103	0	1	1	1	0	2	4	5	5	5	4	7	10	5	10	10	28	30	9	11	22	9	9	12	28	14	14	16	17	4	41	26	27	42	39	39	29	25	16	41	21	33	33	41	30	42	36	18	45	33	39	40	42	45	50	31	44	45	0	34	45	61	62	50	56	54	45	31	66	75	65	66	74	62	62	71	74	72	74	66	75	78	70	81	79	80	67	82	84	85	85	89	102	72	77	85	85	90	73	85	81	89	98	101	0	101	0	0	0	109	1	1	1	2	1	3	2	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	4	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	1	3	3	1	1	1	2	2	2	2	3	1	1	1	2	2	1	1	1	1	2	3	1	1	2	3	1	1	2	3	1	2	1	3	2	2	1	2	2	1	1	1	1	1	1
59000	-915.543761224644641	-913.367499753842367	-2.176261470802243	0.000141113709070	0.000016293275873	0.115462033988986	0.673906464877962	0	1	4	8	14	24	15	22	19	18	12	19	25	24	26	23	27	30	30	29	29	32	29	33	30	27	33	35	31	34	50	33	29	36	38	35	36	43	42	41	42	37	43	37	40	47	42	44	45	44	38	42	48	42	50	50	51	51	51	44	50	48	61	56	60	58	58	62	61	57	58	65	64	65	65	70	66	63	77	75	66	72	69	74	68	80	73	76	74	79	75	81	88	84	76	83	79	82	89	89	84	90	84	92	90	97	97	98	98	101	0	1	1	3	0	3	11	5	5	5	4	7	5	9	16	10	13	11	8	7	15	16	13	7	16	8	33	14	14	20	44	26	8	33	19	15	14	22	35	44	44	27	33	14	30	34	35	18	30	42	25	28	27	18	60	52	52	62	0	27	54	45	30	46	56	61	58	40	66	58	52	61	58	67	67	71	67	69	85	87	58	78	75	58	63	82	66	78	75	85	85	74	84	61	89	97	85	91	89	97	75	75	97	101	0	104	0	0	0	109	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	2	2	1	1	2	3	1	1	1	1	1	1	2	1	1	3	2	2	1	2	2	1	1	2	2	1	1	2	3	1	1	1	1	2	1	1	3	1	2	2	2	1	2	1	3	2	6	1	1	2	1	2	2	2	4	2	1	1	1	1	1	1	1
