step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
52000	-1180.892849108235168	-1179.020121501992890	-1.872727606242351	0.000649438460801	0.000104462283613	0.160850165055085	0.317970346806816	1	3	3	0	5	4	3	5	7	7	4	5	6	8	9	9	9	10	9	9	8	11	10	13	11	10	13	14	15	14	14	16	15	16	13	17	17	16	17	17	19	20	22	20	18	21	19	19	22	20	19	20	22	18	22	21	22	22	21	22	22	21	22	22	23	23	22	23	23	24	24	24	24	24	24	25	24	27	27	25	25	27	26	28	26	27	27	27	27	27	27	28	27	28	28	28	29	28	29	29	28	30	30	31	30	29	32	32	34	33	33	34	35	37	39	41	4	1	1	0	2	7	4	7	5	11	4	3	4	5	1	8	9	9	11	9	1	2	2	18	10	4	8	20	7	4	16	6	18	18	12	7	23	23	21	0	6	16	54	47	9	44	54	0	33	39	33	33	44	23	35	51	35	31	48	35	45	22	31	25	33	38	45	23	53	56	55	44	55	41	66	66	26	83	55	63	42	64	67	63	36	50	63	56	53	50	77	60	30	62	61	50	61	66	73	74	60	77	45	72	49	73	42	25	63	78	96	98	55	66	89	94	1	1	1	1	1	1	1	1	1	2	2	1	3	2	4	1	1	2	2	2	5	3	3	1	2	5	5	4	7	5	3	3	2	4	4	8	3	4	4	1	9	6	2	1	6	1	1	1	4	2	2	2	2	4	5	1	4	3	1	4	2	5	6	4	4	3	3	6	1	1	1	3	1	2	1	2	7	1	3	2	3	2	2	2	3	4	3	3	3	3	2	3	7	5	5	4	4	2	3	3	3	3	6	3	4	3	5	9	5	2	2	5	5	7	7	9
52500	-1147.402056815393962	-1145.557418988217023	-1.844637827176873	0.000637454579119	0.000106207259763	0.166611493967140	0.287004989227731	2	3	3	1	5	4	4	5	6	6	6	6	7	8	7	9	10	10	9	9	9	11	11	12	12	8	13	13	15	13	14	15	15	16	16	18	17	16	15	17	18	20	22	20	20	19	20	17	21	19	21	21	21	20	22	21	23	21	19	22	23	20	22	21	24	22	22	24	24	23	25	22	22	23	26	26	24	27	28	24	25	27	27	27	26	26	27	28	25	24	27	27	26	29	27	26	28	26	28	28	28	29	28	32	29	28	33	32	34	33	33	35	36	36	39	40	4	1	1	0	2	3	1	2	3	6	7	4	4	6	7	26	14	14	6	4	7	6	6	3	17	12	10	11	10	7	25	13	22	22	39	7	9	31	17	0	13	31	25	25	38	25	39	0	19	32	14	32	18	31	46	20	35	45	48	32	37	15	54	24	38	37	44	73	63	33	31	39	53	36	64	33	24	37	32	51	51	53	43	77	20	29	20	29	46	50	67	73	49	64	53	67	51	53	56	74	23	73	92	23	98	71	103	54	103	66	97	89	89	94	53	51	1	1	1	1	1	1	1	1	3	1	1	3	3	3	1	1	1	1	3	5	2	4	3	4	1	1	4	6	4	4	2	3	3	3	1	7	4	2	2	1	5	2	5	4	2	2	2	1	7	2	6	2	5	4	1	7	3	1	1	4	3	5	1	4	5	2	1	1	1	5	6	3	1	2	3	5	8	4	6	2	3	3	1	3	8	4	9	7	4	2	3	2	4	3	3	3	3	2	4	3	7	3	1	11	2	2	2	6	5	5	2	5	5	3	10	7
53000	-1189.094131726885053	-1187.197782719383895	-1.896349007501104	0.000685791761759	0.000107172476187	0.156275537508025	0.301362889882445	1	2	2	0	4	3	5	5	6	6	5	6	7	9	8	8	10	10	9	8	9	11	9	12	12	12	14	13	14	14	13	16	15	17	15	18	18	17	15	16	19	19	21	19	19	20	18	20	22	20	21	18	21	19	21	20	22	19	22	22	24	21	22	21	24	23	22	24	23	23	24	24	24	24	26	25	21	28	26	21	23	27	26	26	26	24	26	27	29	26	29	28	26	29	25	27	28	27	27	30	28	31	29	31	31	29	32	32	33	33	34	34	35	37	39	40	4	1	1	0	6	2	2	6	8	5	6	6	6	6	9	13	7	8	6	9	10	11	6	7	15	18	8	1	23	4	21	12	23	9	19	33	25	18	22	0	19	35	42	38	37	22	19	0	17	15	6	25	37	38	16	12	50	39	40	44	77	14	50	18	57	47	13	27	64	64	77	45	29	55	17	38	22	57	76	34	32	43	63	51	30	32	32	47	47	64	95	61	46	53	36	79	29	67	55	74	62	85	46	75	39	81	92	69	79	64	85	94	98	65	76	89	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	2	3	1	2	3	2	4	1	1	5	5	2	7	3	6	3	6	3	1	3	3	2	1	7	2	2	1	1	5	4	1	6	4	8	3	1	1	7	9	1	2	4	3	2	6	2	6	2	4	7	5	2	1	1	2	5	1	5	4	6	3	1	2	3	3	3	3	7	7	4	4	4	3	3	3	5	4	2	1	6	3	4	2	4	4	3	1	8	3	2	4	4	5	3	3	4	8	7	6
53500	-1173.600768894280691	-1171.742967250337870	-1.857801643942718	0.000689972559087	0.000113063050855	0.163866010852270	0.326796543180846	1	2	2	0	5	4	4	4	7	5	4	6	7	8	9	9	10	10	9	10	8	10	11	11	11	12	14	13	13	14	15	16	14	16	16	17	18	16	16	17	17	18	22	20	18	20	19	19	22	20	21	21	22	19	22	21	24	21	20	21	24	21	23	22	24	24	23	24	24	23	24	22	22	22	25	25	24	27	27	23	26	27	26	27	26	27	26	26	27	25	28	28	27	29	26	27	28	26	29	29	28	28	30	30	30	27	32	32	32	33	32	34	35	37	38	40	4	4	1	0	8	4	4	4	10	4	2	7	12	4	9	13	21	21	13	15	1	13	4	12	12	25	3	18	9	5	20	17	16	24	17	25	8	14	10	0	6	34	42	18	25	45	6	0	45	25	36	34	18	29	6	36	51	45	40	33	16	6	29	42	52	60	15	53	52	25	64	28	21	62	56	46	14	76	35	37	77	45	18	67	61	29	77	57	54	39	30	32	30	31	52	53	70	69	101	84	60	53	70	86	28	77	82	78	70	82	70	88	86	72	86	110	1	1	1	1	1	2	2	2	1	1	1	1	1	5	1	1	1	1	2	1	3	1	6	3	2	1	6	2	4	4	2	4	3	3	3	3	7	4	5	1	6	1	2	3	3	1	8	1	2	3	3	4	5	3	9	2	2	2	2	3	7	8	3	2	3	1	7	1	3	7	1	5	8	1	1	3	9	1	7	2	1	5	8	2	1	8	1	1	5	3	7	6	7	6	2	4	2	1	1	1	6	3	3	1	10	2	2	2	6	4	5	4	2	8	3	4
54000	-1167.018898106612824	-1165.149795319456871	-1.869102787155930	0.000609461594511	0.000098472759834	0.161573363638258	0.324854735233010	1	3	3	0	4	5	5	5	6	7	4	7	8	8	9	9	10	9	9	9	10	11	12	13	10	11	13	14	14	13	14	15	14	17	17	17	18	17	16	18	18	19	23	20	18	20	19	19	21	20	22	20	21	19	20	19	23	22	20	21	23	22	23	21	24	23	24	24	21	24	25	23	24	23	26	25	24	27	28	23	25	26	26	27	27	26	27	27	29	26	28	28	23	29	27	29	28	27	29	29	29	31	29	31	31	29	31	32	34	34	33	34	35	38	39	40	4	1	1	0	3	3	4	5	3	9	2	6	12	9	11	13	8	12	1	9	14	3	18	5	20	16	18	23	12	8	19	12	17	18	15	9	27	33	23	0	25	25	55	37	27	31	25	0	38	32	25	27	25	27	28	27	46	56	48	39	55	32	46	30	38	22	47	51	27	37	49	25	25	53	63	77	27	57	30	42	47	51	42	34	74	68	72	65	60	50	61	83	36	47	51	61	29	39	62	74	76	62	67	69	83	91	81	94	41	88	67	77	32	78	101	110	1	1	2	1	1	1	2	1	1	1	1	1	1	1	4	1	3	1	4	2	1	5	1	4	1	1	2	1	3	4	1	5	2	5	5	8	3	3	2	1	6	5	2	1	3	2	4	1	3	3	6	2	7	3	3	3	2	2	1	3	2	3	3	5	4	5	3	1	5	3	2	8	9	1	2	1	4	2	11	3	2	1	5	4	1	1	1	1	4	2	3	1	2	5	2	4	7	6	4	3	3	4	3	5	4	1	3	1	8	5	7	5	9	7	4	3
54500	-1180.872642717605459	-1178.921852740699251	-1.950789976906202	0.000639052111655	0.000093661469785	0.146563117587153	0.331071138109911	1	2	3	0	4	4	4	6	7	6	5	6	6	8	9	9	10	9	8	8	9	11	11	13	9	10	14	13	14	13	13	15	15	16	17	17	17	17	15	15	19	18	21	18	20	20	20	19	22	21	22	20	23	20	21	20	24	21	21	18	24	22	21	22	23	22	23	24	22	22	25	24	24	24	26	24	25	25	27	24	25	27	26	26	26	26	26	27	29	26	28	28	26	29	26	28	28	28	28	29	29	31	28	31	30	30	32	32	33	33	32	34	35	37	37	40	4	1	1	0	1	2	2	5	8	7	6	6	6	13	9	4	12	20	4	9	4	8	4	20	4	2	15	18	22	12	15	22	14	6	24	27	27	39	16	0	12	37	32	35	21	22	42	0	42	47	19	39	32	19	33	26	27	35	40	27	10	19	33	21	49	31	17	64	37	17	52	63	56	51	49	32	60	46	36	34	29	18	49	62	61	50	61	64	90	45	54	64	62	32	46	51	70	61	81	84	55	95	73	23	49	99	64	62	92	69	57	101	88	98	89	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	5	1	4	3	6	2	4	5	2	1	2	3	1	2	3	5	2	1	1	1	3	1	7	1	3	1	7	4	2	1	2	1	7	3	4	6	2	5	5	3	3	2	10	10	2	7	1	4	5	2	2	6	2	1	3	1	2	4	4	3	8	4	5	9	2	2	1	3	1	3	2	6	4	3	2	6	4	2	4	2	2	2	3	4	2	9	3	1	6	6	4	8	3	3	3	5	2	5
55000	-1236.859250950631576	-1235.108515379527944	-1.750735571103525	0.000614020561550	0.000116012148668	0.188938540388767	0.299050302230553	1	3	3	0	5	5	2	6	5	7	3	5	7	8	10	8	9	11	9	10	10	12	11	13	12	11	13	12	14	13	14	15	15	14	16	18	17	15	16	17	18	19	23	21	20	20	19	19	22	20	20	20	23	19	20	20	22	22	21	22	23	21	21	22	23	23	21	23	24	23	23	23	24	23	25	25	25	27	26	25	25	26	26	27	25	27	27	27	29	27	27	28	26	28	28	25	28	26	28	29	28	29	29	31	30	30	31	33	33	31	33	33	35	37	37	39	4	1	1	0	2	4	4	5	2	3	4	2	4	13	16	13	9	13	10	1	9	12	17	18	8	13	12	13	19	11	5	21	28	23	21	26	18	19	23	0	33	33	52	33	6	18	20	0	10	12	10	38	54	41	41	34	33	55	48	23	42	35	34	35	42	55	24	21	42	41	25	67	42	60	71	34	70	22	24	51	24	18	72	49	49	30	44	39	32	20	29	36	46	64	71	62	76	27	29	49	63	44	73	64	39	62	97	82	45	90	20	56	51	69	89	89	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	3	2	1	4	3	4	1	1	4	2	4	2	3	4	4	3	2	2	3	3	4	2	3	1	2	3	2	6	7	6	5	1	5	8	4	2	2	1	2	3	3	1	1	5	2	2	4	5	3	1	5	5	3	2	5	1	3	1	1	7	1	6	6	3	4	7	2	3	2	9	3	7	6	8	5	6	3	2	3	2	1	5	5	2	4	4	3	3	5	5	2	4	6	3	10	6	9	7	3	6
55500	-1222.412485561291305	-1220.460002618650606	-1.952482942640626	0.000692209826044	0.000101255114620	0.146278065999698	0.333425781408453	1	2	3	0	6	3	4	5	5	6	6	6	6	7	9	9	9	11	8	10	8	9	12	13	12	12	13	13	13	14	12	16	14	15	15	17	18	14	16	18	18	18	22	20	19	21	21	19	21	19	20	21	22	18	21	20	23	22	21	20	23	21	21	22	24	21	21	24	21	23	25	23	24	22	24	24	24	28	27	24	25	27	25	26	27	27	25	28	28	26	28	29	27	29	27	29	28	28	27	29	28	29	29	30	30	29	33	31	33	33	32	34	35	37	39	40	4	1	1	0	3	2	3	6	6	7	1	7	3	8	13	8	1	7	8	5	13	13	10	6	6	9	6	21	10	12	6	28	4	11	13	14	38	29	29	0	12	32	50	12	33	9	29	0	39	20	23	29	69	17	50	17	49	51	48	23	60	37	37	17	63	33	37	67	36	47	54	69	51	30	69	37	60	63	68	35	67	58	55	74	80	9	35	60	57	25	67	35	44	90	67	99	99	69	64	80	32	97	79	86	66	36	79	37	79	55	21	90	31	106	89	106	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	3	3	2	3	2	2	3	4	5	3	4	2	3	5	4	2	5	5	5	5	3	1	1	1	6	1	1	6	3	9	3	1	2	5	5	6	1	3	2	6	1	1	1	3	2	1	1	9	1	2	1	2	2	1	3	1	2	3	2	3	2	3	1	4	2	2	4	2	2	10	5	5	3	7	5	10	4	2	2	1	1	4	2	3	5	1	1	1	4	6	4	5	2	6	15	4	12	5	5	6
56000	-1251.534241354212554	-1249.698669115030725	-1.835572239181864	0.000641438283109	0.000108115161518	0.168551151942313	0.279327619396962	1	2	3	-1	4	5	5	5	5	6	5	7	7	7	10	8	9	9	9	9	9	11	11	12	12	11	13	13	13	15	14	16	13	17	17	17	18	17	16	16	18	19	23	19	19	19	17	19	21	20	20	21	22	20	22	20	22	21	21	20	23	20	22	22	23	23	23	25	21	20	25	23	24	23	24	23	24	27	26	23	25	27	26	28	26	26	27	26	28	26	28	29	25	29	27	29	25	27	27	28	28	30	28	32	29	29	33	33	34	34	31	33	36	37	39	41	4	1	4	0	4	1	5	1	1	4	4	5	6	7	7	7	5	13	13	1	12	15	8	7	19	14	25	14	14	27	18	15	9	14	12	23	12	24	5	0	24	5	10	17	24	20	5	0	20	23	38	46	36	35	36	20	54	56	48	32	31	33	24	18	50	10	34	33	23	27	41	41	30	47	56	27	38	50	63	44	66	56	30	34	47	37	69	64	50	20	62	24	44	65	66	42	67	38	79	43	31	79	69	70	35	66	103	46	103	92	47	46	30	91	83	89	1	1	3	1	3	1	1	1	3	4	3	2	1	2	2	1	3	1	1	5	1	1	2	4	2	2	1	4	4	2	3	3	4	4	3	3	5	4	6	1	2	5	9	6	4	4	6	1	6	3	2	1	3	1	3	4	1	1	1	2	4	3	5	5	1	8	4	4	5	3	3	1	3	4	2	4	4	3	1	2	1	3	6	4	6	3	2	2	3	8	6	5	3	4	2	5	2	4	1	2	8	3	3	7	6	3	3	7	4	4	10	7	11	3	6	6
56500	-1151.794392770306331	-1149.992732734100855	-1.801660036205424	0.000581147294565	0.000102390872510	0.176187471692548	0.294839844215314	1	1	2	-1	5	3	3	6	6	3	5	4	7	8	9	9	9	11	10	9	9	10	12	13	12	12	14	13	14	14	13	15	14	17	15	17	17	15	16	16	18	19	21	19	17	19	20	20	20	19	22	21	22	20	19	18	23	22	21	21	23	22	23	21	25	20	23	24	22	24	24	22	24	24	24	25	23	27	28	24	25	26	26	27	25	24	27	27	28	26	28	26	26	29	28	27	28	26	29	29	28	29	29	32	30	29	31	32	34	33	33	34	35	37	39	40	4	4	4	0	6	3	4	10	5	4	10	3	6	2	3	3	13	4	3	3	8	9	17	12	12	10	19	19	25	2	19	15	26	19	23	10	39	26	28	0	14	45	22	45	26	38	39	0	24	34	56	33	44	14	19	23	44	14	48	56	30	14	43	32	70	39	26	26	47	66	55	32	54	58	46	69	31	75	41	62	25	52	62	85	58	41	32	98	67	41	96	54	36	61	92	54	26	62	54	74	43	32	26	78	62	58	20	88	92	56	24	89	66	36	77	108	1	1	1	1	1	1	3	1	1	2	1	1	2	3	4	5	1	6	3	3	2	3	2	4	5	5	2	1	1	5	1	4	1	5	1	7	1	1	1	1	5	1	5	1	2	3	2	1	3	1	2	3	2	7	4	2	2	9	1	2	4	8	1	4	1	3	5	6	1	2	3	3	3	1	4	2	5	1	6	1	6	3	3	1	3	2	4	1	2	5	1	3	4	2	1	3	8	3	5	2	3	5	8	3	4	3	11	2	3	8	10	4	7	9	11	3
57000	-1227.403522994954301	-1225.556283157287680	-1.847239837666649	0.000563132783169	0.000093515090885	0.166062239102404	0.306753677348404	0	3	2	-2	4	4	5	5	6	7	4	5	7	8	8	9	9	11	8	9	10	12	12	12	11	11	12	14	13	14	14	15	16	15	17	17	17	16	17	17	19	19	23	20	20	19	21	19	22	19	21	21	21	21	22	19	22	20	20	22	21	22	22	22	25	22	22	24	20	22	24	24	24	23	25	26	25	27	27	25	26	27	27	26	27	26	26	27	28	25	27	28	26	28	28	28	26	27	28	29	28	30	29	32	30	30	32	32	32	34	33	32	35	38	39	41	4	4	1	0	1	4	2	5	2	1	2	3	12	2	5	7	19	7	6	4	1	12	19	7	10	15	12	23	18	9	2	20	20	12	25	27	25	25	5	0	38	10	52	24	33	25	24	0	33	29	23	32	23	23	23	33	14	24	48	24	35	24	18	38	23	33	16	31	23	37	60	52	53	67	38	37	25	35	60	62	14	53	11	74	74	55	21	63	46	36	15	30	67	72	34	51	61	41	50	74	32	99	78	70	88	57	34	55	103	105	60	88	95	35	98	105	1	3	1	1	2	3	1	1	2	4	1	2	1	3	2	2	1	3	2	5	7	4	2	2	2	1	3	1	1	5	4	3	4	6	3	2	4	4	7	1	2	8	1	5	2	5	4	1	3	2	5	3	4	5	5	2	7	2	1	6	3	8	5	4	6	3	8	3	4	4	1	1	2	1	3	4	5	7	3	2	7	2	10	2	2	2	7	2	5	4	5	4	3	1	8	4	3	4	4	2	5	1	1	7	2	4	9	5	2	3	7	2	3	10	5	5
57500	-1189.990277208209136	-1188.129636437955014	-1.860640770254229	0.000680804796193	0.000111164911492	0.163284559852211	0.300110190535648	2	3	3	0	5	4	4	5	5	7	6	7	6	8	9	9	10	10	9	8	10	11	10	13	11	12	13	14	12	14	14	14	15	17	16	17	16	17	16	18	18	20	23	21	19	19	21	19	22	20	21	20	23	19	19	20	24	19	21	22	24	20	22	22	24	23	22	24	21	21	23	20	24	24	24	24	24	28	27	24	25	28	26	28	26	26	23	26	29	26	28	28	26	29	27	28	25	28	28	30	29	29	27	32	30	28	33	33	33	34	34	35	36	37	39	40	4	1	1	0	7	2	1	6	4	2	7	5	2	8	1	4	13	12	1	11	7	3	10	6	15	10	25	7	11	6	11	1	25	9	29	17	25	31	23	0	27	25	58	21	24	19	41	0	23	8	55	41	15	21	27	21	70	24	48	27	56	15	33	46	23	32	19	15	21	55	67	35	42	50	18	18	33	27	21	34	31	47	19	50	62	65	30	57	55	65	63	61	65	24	45	44	42	50	53	79	79	86	49	76	54	65	97	81	65	39	65	94	88	57	49	66	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	5	1	2	3	1	4	5	2	4	1	2	1	7	2	7	4	4	2	5	2	4	1	2	3	1	2	5	2	6	4	5	2	1	4	7	1	1	6	4	2	3	2	4	1	4	2	4	5	1	7	4	5	9	5	1	1	2	1	2	8	5	6	9	9	3	7	3	9	2	3	1	3	2	6	2	2	2	2	7	3	4	2	4	3	2	1	2	3	4	6	3	5	4	5	8	6	3	5	5	6	8
58000	-1144.241256610984237	-1142.226572327254416	-2.014684283729854	0.000658425480813	0.000089829645991	0.136430998812154	0.336263610216754	1	2	3	0	5	5	4	5	6	7	6	7	8	7	9	8	10	9	8	9	10	11	12	10	12	12	14	11	15	13	14	15	16	16	14	16	17	16	16	18	18	20	22	21	19	19	21	19	22	20	20	21	22	20	22	21	24	19	22	21	24	22	21	20	24	24	23	24	24	23	23	23	24	23	25	25	25	27	25	25	25	28	27	28	27	26	23	27	25	26	28	28	26	29	27	26	26	27	28	29	27	30	30	32	31	30	32	31	34	31	31	34	35	36	39	39	4	1	1	0	3	3	4	7	8	6	7	6	7	9	4	12	13	6	7	1	18	12	14	9	24	21	12	24	22	4	20	4	25	13	20	14	28	15	20	0	12	33	23	33	25	33	27	0	64	18	29	23	25	23	46	38	12	35	48	25	53	31	46	33	34	37	39	45	60	23	34	38	47	50	36	72	38	33	33	41	73	45	33	50	50	57	50	54	50	61	86	61	87	46	73	45	24	75	57	83	56	92	78	39	65	53	91	101	62	44	103	101	45	53	39	88	1	1	1	1	1	1	2	1	1	1	1	1	2	1	4	1	1	2	2	3	1	2	3	2	1	1	3	1	3	6	3	6	2	3	2	5	3	3	3	1	5	2	3	2	4	1	4	1	1	7	2	5	5	4	1	2	7	3	3	3	1	4	2	3	4	5	4	2	1	8	3	4	1	2	4	1	5	6	4	3	1	4	9	4	3	1	1	4	2	1	2	2	1	6	2	2	9	1	3	1	2	2	1	8	4	5	3	2	6	4	1	3	6	7	11	6
58500	-1204.083493565174876	-1202.267267080453621	-1.816226484721356	0.000670439629844	0.000115872791762	0.172831059806067	0.260339390693783	1	2	3	0	5	5	4	5	6	6	6	7	6	6	10	10	10	10	7	9	9	9	11	11	11	12	14	13	14	13	14	15	15	15	15	17	18	16	17	18	17	18	21	20	20	19	21	19	21	18	21	19	22	19	21	20	21	22	22	21	24	22	22	21	23	23	23	23	23	23	25	23	25	23	24	24	23	28	27	24	25	28	27	26	26	25	26	28	28	26	29	29	26	27	25	28	27	27	29	30	28	29	29	30	29	28	32	31	33	34	33	34	34	37	39	40	4	1	1	0	2	2	2	4	7	7	4	5	4	5	10	8	21	12	6	5	6	8	12	18	8	7	16	20	16	6	16	3	7	15	13	28	13	20	22	0	16	27	18	22	9	18	18	0	33	18	41	18	64	41	13	36	22	31	48	6	28	46	33	11	51	22	63	46	41	28	27	38	43	32	42	18	33	98	29	32	70	63	33	47	47	63	44	43	56	13	30	24	44	27	63	22	15	90	46	105	97	29	83	49	18	66	50	39	76	98	73	38	91	71	57	110	1	1	1	1	3	1	1	2	2	1	4	1	4	1	2	2	1	2	1	2	1	2	1	1	3	5	2	2	3	5	2	7	3	2	4	2	7	4	4	1	2	2	5	6	6	5	6	1	3	3	3	3	1	1	7	2	5	4	2	7	5	1	5	5	1	7	1	2	3	4	6	3	2	4	3	6	3	1	6	3	1	2	6	3	2	3	4	4	3	6	9	8	4	8	2	9	7	1	4	1	1	7	1	4	10	3	7	7	3	3	5	8	3	8	9	4
59000	-1274.608793658067725	-1272.754597766353527	-1.854195891714115	0.000602737320492	0.000099216509846	0.164609866475851	0.242655355339466	1	2	2	0	4	4	3	6	7	7	6	6	7	8	10	9	9	10	8	8	9	10	12	12	12	11	12	13	12	14	14	15	16	16	17	18	17	15	17	17	17	18	22	20	17	19	20	19	22	20	22	21	22	20	20	21	23	21	21	20	23	22	22	21	22	23	23	24	23	23	23	23	24	23	24	25	24	28	28	24	25	26	26	27	26	25	26	27	29	24	28	28	27	28	26	27	28	28	28	29	28	31	28	32	31	30	33	30	34	32	31	34	34	37	40	40	4	1	1	0	3	2	4	6	11	7	5	4	1	8	11	13	11	1	6	4	7	7	6	9	5	16	7	11	17	4	15	8	14	21	23	7	20	20	20	0	25	29	47	41	20	36	41	0	38	45	46	20	20	41	6	20	15	45	48	23	35	37	22	36	28	20	37	34	33	25	35	49	33	36	45	44	35	71	61	30	66	68	23	55	32	30	86	65	23	18	29	13	20	33	29	33	39	35	63	80	56	63	55	90	37	56	30	52	105	42	99	90	30	77	83	98	1	1	1	1	2	1	1	1	1	2	1	3	3	1	3	2	2	4	2	4	3	2	3	3	3	1	4	4	2	6	3	4	3	4	3	7	5	3	6	1	2	2	1	1	4	1	2	1	3	2	1	9	8	2	10	7	5	2	1	3	3	2	7	1	4	8	4	3	2	6	3	1	3	2	2	3	3	3	3	5	1	1	7	4	5	9	1	3	7	8	7	11	6	6	6	5	3	4	4	2	3	4	5	4	7	7	10	5	3	5	2	4	12	7	6	5
